"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","occurrenceRemarks","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"329","2021-03-04 11:15:54-03","UEFS","HUEFS","113917","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2461","Brasil","Pará","Ourém","Acará depois da alça viária, 19 km de Belém, 5,7 da ponte estrada para a direita. Igarapé do Furo. Sítio do Sr. Longíneo Carvalho.",NA,NA,NA,"-48.3","-1.514167",NA,NA,NA,NA,"2004","04","21",NA,NA,NA,NA,"HUEFS0113917","HUEFS0113917","48W18'0''","1S30'51''",NA,NA,NA,NA,NA
"330","2021-03-04 11:15:54-03","UEFS","HUEFS","113912","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2468","Brasil","Pará","Ourém","Acará depois da alça viária, 19 km de Belém, 5,7 da ponte estrada para a direita. Igarapé do Furo. Sítio do Sr. Longíneo Carvalho.",NA,NA,NA,"-48.3","-1.514167",NA,NA,NA,NA,"2004","04","21",NA,NA,NA,NA,"HUEFS0113912","HUEFS0113912","48W18'0''","1S30'51''",NA,NA,NA,NA,NA
"331","2021-03-04 11:15:54-03","UEFS","HUEFS","113911","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1185","Brasil","Ceará","Pacoti","Síito Arvoreto.",NA,NA,NA,"-38.933333","-4.216667",NA,NA,NA,NA,"2003","07","10",NA,"720","720",NA,"HUEFS0113911","HUEFS0113911","38W56'","4S13'",NA,NA,NA,NA,NA
"332","2021-03-04 11:15:54-03","UEFS","HUEFS","113919","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2503","Brasil","Ceará","Ibiapina","Sítio Boqueirão.",NA,NA,NA,"-40.876111","-3.931111",NA,NA,NA,NA,"2004","04","28",NA,"860","860",NA,"HUEFS0113919","HUEFS0113919","40W52'34''","3S55'52''",NA,NA,NA,NA,NA
"333","2021-03-04 11:15:54-03","UEFS","HUEFS","113920","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1801","Brasil","Ceará",NA,"Sítio Lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0113920","HUEFS0113920",NA,NA,NA,NA,NA,NA,NA
"334","2021-03-04 11:15:54-03","UEFS","HUEFS","113921","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1791","Brasil","Ceará",NA,"Sítio Lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113921","HUEFS0113921 HUEFS0113921_01",NA,NA,NA,NA,NA,NA,NA
"335","2021-03-04 11:15:54-03","UEFS","HUEFS","113922","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1709","Brasil","Ceará","Guaramiranga","Sítio Sinimbu.",NA,"Mata úmida.",NA,"-38.936111","-4.238056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0113922","HUEFS0113922","38W56'10''","4S14'17''",NA,NA,NA,NA,NA
"336","2021-03-04 11:15:54-03","UEFS","HUEFS","113913","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2485","Brasil","Pará","Ourém","Acará depois da alça viária, 19 km de Belém, 5,7 da ponte estrada para a direita. Igarapé do Furo. Sítio do Sr. Longíneo Carvalho.",NA,NA,NA,"-48.3","-1.514167",NA,NA,NA,NA,"2004","04","21",NA,NA,NA,NA,"HUEFS0113913","HUEFS0113913","48W18'0''","1S30'51''",NA,NA,NA,NA,NA
"337","2021-03-04 11:15:54-03","UEFS","HUEFS","113924","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1812","Brasil","Ceará",NA,"Pico Alto - Sítio Lagoa.",NA,"Floresta nebular subperenifolia tropical.",NA,NA,NA,NA,NA,NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113924","HUEFS0113924",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-04 11:15:54-03","UEFS","HUEFS","184921","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Snak, C.","740","Brasil","Goiás","Pirenópolis","Estrada para a Cachoeira do Abade. Mata de galeria. 1067m alt.",NA,NA,"K.M.Pimenta","-48.893611","-15.816667",NA,NA,"2015","10","2011","10","22",NA,NA,NA,NA,"HUEFS0184921","HUEFS0184921","48W53'37''","15S49'",NA,NA,NA,NA,NA
"339","2021-03-04 11:15:54-03","UEFS","HUEFS","207361","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pontes, T.A.","317","Brasil","Bahia","Cachoeira","Entrada para Capoeiruçu, estrada de terra em frente à empresa Mastrotto Brasil, Fazenda Paraíso (antiga Favela), proprietária Dona Altamira Góes (D. Mira) e João Góes (S. Joca).",NA,"Floresta Estacional Semidecidual",NA,"-38.991667","-12.576111",NA,NA,NA,NA,"2013","09","16",NA,NA,NA,NA,"HUEFS0207361","HUEFS0207361","38W59'30''","12S34'34''",NA,NA,NA,NA,NA
"340","2021-03-04 11:15:54-03","UEFS","HUEFS","113872","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2463","Brasil","Pará",NA,"Depois da alça viária, 19 km de Belém, 5,7 da ponte estrada para a direita. Orém Igarapé do Furo. Sítio do Sr. Longíneo Carvalho.",NA,"Floresta secundaria de Terra firme várzea.",NA,"-14.3","-1.514167",NA,NA,NA,NA,"2004","04","21",NA,NA,NA,NA,"HUEFS0113872","HUEFS0113872","14W18'0''","1S30'51''",NA,NA,NA,NA,NA
"341","2021-03-04 11:15:54-03","UEFS","HUEFS","9169","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Queiroz, L.P.de","2318","Brasil","São Paulo","Brotas",NA,NA,NA,"S.J.Mayo","-48.1199989318848","-22.2800006866455","26585","auto","2000","07","1989","02","28",NA,NA,NA,NA,"HUEFS0009169","HUEFS0009169 HUEFS0009169_01",NA,NA,NA,NA,NA,NA,NA
"342","2021-03-04 11:15:54-03","UEFS","HUEFS","11663","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth.","Queiroz, L.P.de","2835","Brasil","São Paulo","Brotas",NA,NA,NA,"S.J.Mayo","-48.1199989318848","-22.2800006866455","26585","auto","2000","07","1991","08","10",NA,NA,NA,NA,"HUEFS0011663","HUEFS0011663 HUEFS0011663_01",NA,NA,NA,NA,NA,NA,NA
"343","2021-03-04 11:15:54-03","UEFS","HUEFS","113881","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2301","Brasil","Pará","Ourém","174 Km de Belém, 10 Km antes de Ourén, 2,0 Km a esquerda. Campina de Areia Branca.",NA,NA,NA,"-47.1143989562988","-1.55193996429443","25864","auto",NA,NA,"2004","04","19",NA,NA,NA,NA,"HUEFS0113881","HUEFS0113881",NA,NA,NA,NA,NA,NA,NA
"344","2021-03-04 11:15:54-03","UEFS","HUEFS","113893","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","1391","Brasil","Ceará","Pacatuba","Fazenda Hortigrangeiros S.A.",NA,NA,NA,"-38.6203002929688","-3.98416996002197","16295","auto",NA,NA,"2003","03","08",NA,NA,NA,NA,"HUEFS0113893","HUEFS0113893",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-04 11:15:54-03","UEFS","HUEFS","113880","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2329","Brasil","Pará","Ourém","Igarapé do Furo. Sítio do Sr. Longíneo Carvalho.",NA,"Floresta secundária de Terra firme margeando a várzea.",NA,"-47.1143989562988","-1.55193996429443","25864","auto",NA,NA,"2004","04","20",NA,NA,NA,NA,"HUEFS0113880","HUEFS0113880 HUEFS0113880_01",NA,NA,NA,NA,NA,NA,NA
"346","2021-03-04 11:15:54-03","UEFS","HUEFS","113923","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","686","Brasil","Ceará","Pacatuba","Na subida para pedra do letreiro.",NA,"Mata úmida.",NA,"-38.6203002929688","-3.98416996002197","16295","auto",NA,NA,"2003","02","25",NA,NA,NA,NA,"HUEFS0113923","HUEFS0113923",NA,NA,NA,NA,NA,NA,NA
"347","2021-03-04 11:15:54-03","UEFS","HUEFS","77043","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Kuhlmann, M.","192","Brasil","Pará","Belém","Rodovia Belém-Brasília, km 91",NA,NA,NA,"-48.5043983459473","-1.4558299779892","48462","auto",NA,NA,"1959","08","29",NA,NA,NA,NA,"HUEFS0077043","HUEFS0077043",NA,NA,NA,NA,NA,NA,NA
"348","2021-03-04 11:15:54-03","UEFS","HUEFS","113877","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","675","Brasil","Ceará","Guaramiranga","Sítio Arvoredo, na porção ígreme, próximo ao Podocarpus.",NA,"Floresta nebular subperenifolia tropical.",NA,"-38.9331016540527","-4.26332998275757","13198","auto",NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113877","HUEFS0113877",NA,NA,NA,NA,NA,NA,NA
"349","2021-03-04 11:15:54-03","UEFS","HUEFS","113903","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","674","Brasil","Ceará","Guaramiranga","Sítio Arvoredo, na porção íngrime, próximo ao Podocarpus.",NA,"Floresta nebular subperenifolia tropical.",NA,"-38.9331016540527","-4.26332998275757","13198","auto",NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113903","HUEFS0113903",NA,NA,NA,NA,NA,NA,NA
"350","2021-03-04 11:15:54-03","UEFS","HUEFS","113869","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","676","Brasil","Ceará","Guaramiranga","Sítio Arvoredo, na porção íngrime, próximo ao Podocarpus.",NA,NA,NA,"-38.9331016540527","-4.26332998275757","13198","auto",NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113869","HUEFS0113869",NA,NA,NA,NA,NA,NA,NA
"351","2021-03-04 11:15:54-03","UEFS","HUEFS","113894","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","672","Brasil","Ceará","Guaramiranga","Sítio Arvoredo porção ígreme próximo ao Podocarpus.",NA,"Mata única.",NA,"-38.9331016540527","-4.26332998275757","13198","auto",NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113894","HUEFS0113894",NA,NA,NA,NA,NA,NA,NA
"352","2021-03-04 11:15:54-03","UEFS","HUEFS","113904","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","669","Brasil","Ceará","Guaramiranga","Sítio Lagoa, Mata do Pico Alto.",NA,"Floresta nebular subperenifolia tropical.",NA,"-38.9331016540527","-4.26332998275757","13198","auto",NA,NA,"2003","02","13",NA,NA,NA,NA,"HUEFS0113904","HUEFS0113904",NA,NA,NA,NA,NA,NA,NA
"353","2021-03-04 11:15:54-03","UEFS","HUEFS","113909","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","555","Brasil","Ceará","Ibiapina","Trilha para Cachoeira do Pajé.",NA,NA,NA,"-40.8894004821777","-3.92333006858826","29848","auto",NA,NA,"2002","03","01",NA,NA,NA,NA,"HUEFS0113909","HUEFS0113909",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-04 11:15:54-03","UEFS","HUEFS","113897","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","2527","Brasil","Ceará","Ibiapina","Trilha para Cachoeira do Pajé.",NA,NA,NA,"-40.8894004821777","-3.92333006858826","29848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0113897","HUEFS0113897",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-04 11:15:54-03","UEFS","HUEFS","113910","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.","562","Brasil","Ceará","Ibiapina","Trilha para Cachoeira do Pajé.",NA,NA,NA,"-40.8894004821777","-3.92333006858826","29848","auto",NA,NA,"2002","03","01",NA,NA,NA,NA,"HUEFS0113910","HUEFS0113910",NA,NA,NA,NA,NA,NA,NA
"356","2020-01-23 20:05:32-03","F","FMNH-SEEDPLANTS","V0472339F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum",NA,"A. Amaral, Jr. & J. O. Mendonça","186","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"1998","10","14","South America",NA,NA,NA,"V0472339F",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-01-23 20:05:32-03","F","FMNH-SEEDPLANTS","V0472340F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum",NA,"A. Amaral, Jr. & J. O. Mendonça","186","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"1998","10","14","South America",NA,NA,NA,"V0472340F",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-01-23 20:05:32-03","F","FMNH-SEEDPLANTS","V0472341F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum",NA,"G. Davidse et al.","17558","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"1980","3","29","South America",NA,NA,NA,"V0472341F",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-01-23 20:05:32-03","F","FMNH-SEEDPLANTS","V0472342F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum",NA,"T. Plowman et al.","9792","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"1980","3","19","South America",NA,NA,NA,"V0472342F",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-11-04 17:28:29-03","UEM","HUEM","10375","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Janunzzi, AM; Lorenzetti, E","870","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Par.3",NA,"Folhas palmadas. 1,5 mt de altura. Espiga amarronzada, espádice arroxeada.","L.G. Temponi","-52.822778","-22.599167",NA,NA,"2009","08","2003","06","29",NA,"265","367",NA,"HUEM000000805","HUEM000000805","-52.822778","-22.599167","19",NA,NA,NA,NA
"361","2020-11-04 17:28:29-03","UEM","HUEM","8981","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Sakuragui, CM; D.S.Boni","1295","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá",NA,NA,"L.G. Temponi","-52.822778","-22.599167",NA,NA,"2009","08","2000","11","30",NA,"265","367",NA,"HUEM000000804","HUEM000000804","-52.822778","-22.599167","19",NA,NA,NA,NA
"362","2020-11-04 17:28:29-03","UEM","HUEM","9108","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rosa, CILF; et al.","208","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira",NA,"Folhas- 7 - Palmada. Inflorescência acastanhada.","L.G. Temponi","-52.822778","-22.599167",NA,NA,"2009","08","2002","02","23",NA,"265","367",NA,"HUEM000000803","HUEM000000803","-52.822778","-22.599167","19",NA,NA,NA,NA
"363","2020-11-04 17:28:29-03","UEM","HUEM","9310","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rosa, CILF; et al.","237","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira",NA,"Inflorescência acastanhada. Sobre uma árvore.","G.F. Pereira","-52.822778","-22.599167",NA,NA,"2012","08","2002","04","27",NA,"265","367",NA,"HUEM000000800","HUEM000000800","-52.822778","-22.599167",NA,NA,NA,NA,NA
"364","2020-11-04 17:28:29-03","UEM","HUEM","9411","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Janunzzi, AM; Lorenzetti, E; et al.","457","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira",NA,"Epífita","Sakuragui, CM","-52.822778","-22.599167",NA,NA,NA,NA,"2002","09","07",NA,"265","367",NA,"HUEM000000808","HUEM000000808","-52.822778","-22.599167",NA,NA,NA,NA,NA
"365","2020-11-04 17:28:29-03","UEM","HUEM","9692","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Janunzzi, AM; Lorenzetti, E; et al.","605","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira",NA,"Espádice verde avermelhada e espiga de cor vinho. Folhas palmadas.",NA,"-52.822778","-22.599167",NA,NA,NA,NA,"2002","10","19",NA,"265","367",NA,"HUEM000000806","HUEM000000806","-52.822778","-22.599167",NA,NA,NA,NA,NA
"366","2020-11-04 17:28:29-03","UEM","HUEM","9696","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Janunzzi, AM; Lorenzetti, E; et al.","609","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira",NA,"Espádice verde. Espiga roxa.",NA,"-52.822778","-22.599167",NA,NA,NA,NA,"2002","10","19",NA,"265","367",NA,"HUEM000000801","HUEM000000801","-52.822778","-22.599167",NA,NA,NA,NA,NA
"367","2020-11-04 17:28:29-03","UEM","HUEM","31393","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ferneda Rocha, LC; Engels, ME; Pereira, SF; Michelon, CB","265","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá",NA,"Terrícola, escandente. Espata verde, espádice paleáceo, bagas roxas ou alaranjado-acastanhadas","Ferneda Rocha, LC","-52.8596992492676","-22.656400680542","16110","auto","2013","08","2013","08","16",NA,NA,NA,NA,"HUEM000011547","HUEM000011547",NA,NA,"16",NA,NA,NA,NA
"368","2020-11-04 17:28:29-03","UEM","HUEM","16024","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pagotto, MA; K.Kawakita; S.R.Slusarski; T.S.Michelan; Rodrigues, S","s.n.","Brasil","Paraná","São Pedro do Paraná","Jusante do porto de areia Cristo Rei, margem esquerda do rio Paraná",NA,"Herbácea; inflorescência coloração marrom.","Ferneda Rocha, LC","-53.2200012207031","-22.8239002227783","25063","auto","2014","03","2006","10","05",NA,NA,NA,NA,"HUEM000000802","HUEM000000802",NA,NA,"07",NA,NA,NA,NA
"369","2019-07-02 15:54:54-03","UEM","HUEM","14849","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","E.R.Santos","889","Brasil","Tocantins","Porto Nacional","margem esquerda da estrada Porto Nacional - Fátima, Mata ciliar - às margens do corrego.",NA,"Hérbacea com ca. de 1m de altura; espata verde claro e espádice roxo com ápice verde.","L.G. Temponi","-48.4171981811523","-10.7081003189087","77281","auto","2009","08","2001","02","16",NA,NA,NA,NA,"HUEM000000807","HUEM000000807",NA,NA,"18",NA,NA,NA,NA
"370","2021-03-10 11:38:21-03","UNILA","EVB","107","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Buttura, E.","338","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas",NA,NA,"Gonçalves, E.G.","-54.295556","-24.068889",NA,NA,NA,NA,"1979","11","21",NA,NA,NA,NA,"EVB000107","EVB000107","54º17'44''W","24º4'8''S",NA,NA,NA,NA,NA
"371","2016-08-23 11:12:16-03","NHMLondon","NHM-LONDON-BOT","BM000957075","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Heinrich Gustav Adolf Engler; b.1844; d.1930; Engl.","87","Brasil","Pará",NA,NA,NA,NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.4957","-3.601317",NA,NA,NA,"NHMUK:ecatalogue:2309343",NA
"372","2016-08-23 11:12:16-03","NHMLondon","NHM-LONDON-BOT","BM000795357","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sylvestre","Anthurium sylvestre","S.Moore","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","392","Brasil",NA,NA,NA,NA,"Habitat: [Habitat description highly illegible]","Jacek Wajer; Natural History Museum; Life Sciences","-53.08982","-10.773109",NA,NA,"1962","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109","23",NA,NA,"NHMUK:ecatalogue:4988741","Holotype"
"373","2019-11-01 15:12:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Santos, ER; et al.","872","Brasil","Tocantins","Porto Nacional","Mata do Ribeirão São João. Área de influência da UHE Lajeado.",NA,"Terrestre. Espata deflexa verde-escuro externamente e verde-claro internamente, espádice marrom. Caule verde escuro.; Herbáceo 1,5m; Mata paludosa.","Gonçalves, EG","-48.298611","-10.413889",NA,NA,NA,NA,"1998","02","26","Southern America",NA,NA,NA,"UB0000741","UB0000741","-48.298611","-10.413889",NA,NA,NA,NA,NA
"374","2019-11-01 15:12:46-03","UnB","UB","12263","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lombardi, JA","2054","Brasil","Minas Gerais","Januária","Distrito de Fabião, na estrada junto de vereda",NA,"Folhas coriáceas, espata verde, inflorescências ocres.; Erva hemiepífita; Vereda.","Gonçalves, EG","-44.486667","-14.962778",NA,NA,"1998",NA,"1997","10","24","Southern America",NA,NA,NA,"UB0000716","UB0000716","-44.486667","-14.962778",NA,NA,NA,NA,NA
"375","2019-11-01 15:12:46-03","UnB","UB","12268","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Santos, ER; et al.","872","Brasil","Tocantins","Porto Nacional","Mata do Ribeirão São João. Área de influência da UHE Lajeado.",NA,"Terrestre. Espata deflexa verde-escuro externamente e verde-claro internamente, espádice marrom. Caule verde escuro.; Herbáceo 1,5m; Mata paludosa.","Gonçalves, EG","-48.298611","-10.413889",NA,NA,NA,NA,"1998","02","26","Southern America",NA,NA,NA,"UB0000739","UB0000739","-48.298611","-10.413889",NA,NA,NA,NA,NA
"376","2019-11-01 15:12:46-03","UnB","UB","12271","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Prance, GT; Silva, NT","58848","Brasil","Pará",NA,"BR 22 Vicinity of Cachoeira",NA,"Epiphyte; Forest","Nicolson, D",NA,NA,NA,NA,"1966",NA,"1964","08","24","Southern America",NA,NA,NA,"UB0000781","UB0000781",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:12:48-03","UnB","UB","7981","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Gonçalves, EG; Oliveira, RS","159","Brasil","Maranhão","Carolina","Estrada Carolina - Estreito",NA,"A maioria dos indivíduos jovens e estéreis. Apenas um encontrado, com uma inflorescência seca.; Planta terrestre; Floresta galeria.","Andrade, IMO","-47.443333","-7.220278",NA,NA,"2006","03","1998","01","16","Southern America",NA,NA,NA,"UB0000719","UB0000719","-47.443333","-7.220278",NA,NA,NA,NA,NA
"378","2019-11-01 15:12:48-03","UnB","UB","8436","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Fonseca, LM","1978","Brasil","Goiás","Serranópolis","Pousada das Araras, Fazenda Pedraria, Propietario Manoel",NA,"Ciófito; folhas de folhas verde, discolores cartáceas espádua verde.; Arbusto trepador. Flor verde-claro. Fruto vinho.; Mata ciliar. Solo: Solo arenoso.","Gonçalves, EG","-52.003611","-18.440278",NA,NA,"1999","07","1998","08","18","Southern America","495","495",NA,"UB0000715","UB0000715","-52.003611","-18.440278",NA,NA,NA,NA,NA
