"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"403","2019-11-06 09:57:33-03","UFOP","OUPR","6482","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R.","2006","04","25","Roschel, M.B.; Craig, J.","368","1996","12","13","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Córrego do Macaco, Alegria Sul, Samarco.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore 6m, DAP 18cm, flores marfins. Orla da mata.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-06 09:57:33-03","UFOP","OUPR","15297","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R.","2006","04","25","Magalhães-Gomes, C.T.; Magalhães-Gomes, F.","s.n.","1893","11","02","Brasil","Minas Gerais","Ouro Preto","Passadez","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Fl. albi. (Ex Herb. Magalhães Gomes n.1243)",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-06 09:57:33-03","UFOP","OUPR","15298","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Marquete, R.","2006","04","25","Badini, J.","s.n.","1978","12","10","Brasil","Minas Gerais","Ouro Preto","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores amareladas. Mata.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-06 09:57:33-03","UFOP","OUPR","12926","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R.B.","1986","05",NA,"Hoehne, F.C.","s.n.","1932","01","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata. Nativa do Parque do Estado e Jardim Botânico.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-04 13:19:44-03","UDESC","LUSC","5979","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","G.Hatschbach",NA,NA,NA,"J.M.Silva; E.F.Costa","4721","2006","03","08","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"LUSC005561","LUSC005561","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-04 13:19:44-03","UDESC","LUSC","7613","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Verdi, M.","2010","01","25","Verdi, M.; Hasckel, R.P. & Klemz, G.","1522","2015","03","02","Brasil","Santa Catarina","Anita Garibaldi","Centro de Anita Garibaldi.","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"LUSC007613",NA,"23768","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-04 13:19:44-03","UDESC","LUSC","9103","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Silva, A.C.",NA,NA,NA,"Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005766","LUSC005766","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-04 13:19:44-03","UDESC","LUSC","7714","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Silva, A.C.",NA,NA,NA,"Larsen, J.G.",NA,"2015","02","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005531","LUSC005531","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-04 13:19:44-03","UDESC","LUSC","6194","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Mariot, A.","2013","10","30","Steiner, F.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"775.3","775.3",NA,"LUSC005539","LUSC005539","16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-01-17 11:26:23-02","PUCRS","MPUC","8160","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel",NA,"1986","01","01",NA,NA,NA,NA,NA,"Brasil","RS",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"1",NA
"413","2019-01-17 11:26:23-02","PUCRS","MPUC","13464","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel","M. Sobral","2014","01","01",NA,NA,"2000","05","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"1",NA
"414","2019-01-17 11:26:23-02","PUCRS","MPUC","9786","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel","N.I. Matzenbacher",NA,NA,NA,NA,NA,"2001","01","28","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"1",NA
"415","2019-01-17 11:26:23-02","PUCRS","MPUC","11630","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel","R.S. Bergamin","2006","01","01",NA,NA,"2006","02","09","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"1",NA
"416","2019-01-17 11:26:23-02","PUCRS","MPUC","16133","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel","N.I. Matzenbacher","1986","01","01",NA,NA,"1986","05","16","Brasil","SC","Porto Belo","Ilha João da Cunha","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"2",NA
"417","2019-01-17 11:26:23-02","PUCRS","MPUC","20889","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Sprengel","Jarenkow. J.A.","1992","01","01",NA,NA,"1992","12","19","Brasil","RS","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Em Mata Atlântica de encosta",NA,NA,"12766","auto","South America",NA,NA,NA,"Malpighiales",NA,"Magnoliopsida",NA,NA,"1","2241"
"418","2020-10-14 10:06:23-03","FURB","FURB","10369","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Verdi, M","2009","03","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","1522","2009","01","29","Brasil","Santa Catarina","Anita Garibaldi","Centro de Anita Garibaldi.","-51.1366666","-27.6908333","-51.1366666","-27.6908333","927","927","Florística IFFSC 5000(Arbórea)","FURB42878","FURB42878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-10-14 10:06:23-03","FURB","FURB","11697","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Gasper, AL de","2009","01","22","Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","524","2009","01","22","Brasil","Santa Catarina","Irani","Lajeado Cordeiro.","-51.93","-27","-51.9300000","-27.0000000","1022","1022","Florística IFFSC 605(Arbórea) Habitat: Floresta Ombrófila Mista; borda do fragmento Habito: arbórea;","FURB42872","FURB42872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-10-14 10:06:23-03","FURB","FURB","11733","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Gasper, AL de","2009","04",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1459","2009","01","27","Brasil","Santa Catarina","Cerro Negro","Araça.","-50.94","-27.63","-50.9400000","-27.6300000","995","995","Fito IFFSC 1195/S/30. Habitat: Floresta Ombrófila Mista; Habito: flor botão floral amarelo esverdeado","FURB42874","FURB42874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-10-14 10:06:23-03","FURB","FURB","12030","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1350","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi","Arrozal.","-51.1627778","-27.6333333","-51.1627778","-27.6333333","762","762","Fito IFFSC 1190/L/56 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: arbórea; flor botão verde","FURB42879","FURB42879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-14 10:06:23-03","FURB","FURB","34980","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, AA de","2010",NA,NA,"Dreveck, S.","2584","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo.","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","Voucher estéril IFFSC 801 (Fitossociologia) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;","FURB42869","FURB42869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-10-14 10:06:23-03","FURB","FURB","36164","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Gasper, AL de","2011","03","16","Gasper, A.L. de; Salino, A.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.","2642","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda da Boa Esperança - Trilha do Marlon.","-45.3208334","-22.5783334","-45.3208334","-22.5783334","1400","1400",NA,"FURB42866","FURB42866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-10-14 10:06:23-03","FURB","FURB","43230","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, A. A.","2017","08","31","Funez, L.A.","2598","2014","01","15","Brasil","Santa Catarina","Penha","Morro da Praia de São Miguel.","-48.6166667","-26.8211111","-48.6166667","-26.8211111","60","60",NA,"FURB42945","FURB42945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-10-14 10:06:23-03","FURB","FURB","4392","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","2006",NA,NA,"Silva, J.M.; Costa, E.F.","4721","2006","03","08","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,NA,"FURB03437","FURB03437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-10-14 10:06:23-03","FURB","FURB","45243","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","683","2014","10","02","Brasil","Santa Catarina","Balneário Barra do Sul","Próximo a Mineração Nilso e Veiga do Sul.","-48.69","-26.46","-48.6900000","-26.4600000","20","20","Florística Entorno IFFSC 959","FURB42864","FURB42864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-08 08:56:12-03","FURB","FURB","46087","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, AA de","2015","02","28","Oliveira, A.A. de","1191","2015","02","28","Brasil","Santa Catarina","Passos Maia","Baia.","-52.0169445","-26.82","-52.0169445","-26.8200000","1075","1075","Fito IFFSC 717 /S/43","FURB42867","FURB42867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-10-14 10:06:23-03","FURB","FURB","48447","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, A. A.","2017","08","31","Schwirkowski, P.","1072","2015","02","22","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3891666","-26.2927777","-49.3891666","-26.2927777","896","896",NA,"FURB48447","FURB48447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-10-14 10:06:23-03","FURB","FURB","52684","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, A. A.","2017","08","31","Funez, L.A.; A.L. de Gasper, F.F. Pastório","6012","2017","02","14","Brasil","Santa Catarina","Penha","Estrada da Praia Vermelha.","-48.5919444","-26.7947222","-48.5919444","-26.7947222","72","72","Flores brancas Habitat: Floresta Habito: árvore","FURB52684","FURB52684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-08 08:56:12-03","FURB","FURB","58755","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Kassner-Filho, A.","2018","03","17","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2408","2018","03","17","Brasil","Santa Catarina","Bom Retiro",NA,"-49.59","-27.81","-49.5900000","-27.8100000","101","101",NA,"FURB58755","FURB58755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-10-14 10:06:23-03","FURB","FURB","62429","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Kassner-Filho, A.","2018","12","26","Kassner-Filho, A.; Bones, F.L.V.","4478","2018","12","26","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","botão floral Habitat: borda do fragmento Habito: arbórea","FURB62429","FURB62429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-10-14 10:06:23-03","FURB","FURB","9003","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sobral, M","2008","04","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","21","2007","11","21","Brasil","Santa Catarina","Papanduva","Carijós.","-50.22","-26.3702778","-50.2200000","-26.3702778","845","845","IFFSC 982/L/10 e 982/S/05. Habitat: Floresta Ombrófila Mista; Habito: flor botão floral","FURB42876","FURB42876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-10-14 10:06:23-03","FURB","FURB","9206","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sevegnani, L","2008","03","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","161","2008","01","20","Brasil","Santa Catarina","Videira",NA,"-51.0291667","-27.0016667","-51.0291667","-27.0016667","954","954","IFFSC 615/S/10. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB42875","FURB42875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-10-14 10:06:23-03","FURB","FURB","4515","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1999",NA,NA,"Silva, J.M.; Ferreira, L.A. & Abe, L.M.","2847","1999","01","14","Brasil","Paraná","Adrianópolis","Córrego do Franco.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"FURB42868","FURB42868","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-10-14 10:06:23-03","FURB","FURB","4351","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1996",NA,NA,"Silva, J.M.; Cruz, J.M.","1610","1995","07","19","Brasil","Paraná","Piraquara","Serra Piramirim, estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,"30","30",NA,"FURB42870","FURB42870","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-10-14 10:06:23-03","FURB","FURB","632","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Soares; Silva, LH",NA,NA,NA,"Chagas, F.; Soares-Silva, L.H.","1677","1994","01","18","Brasil","Paraná","Tibagi","Fazenda Batavo, próxima à área do projeto Tibagi.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Comum.","FURB42871","FURB42871","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-08 08:56:12-03","FURB","FURB","3840","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","2005",NA,NA,"Cervi, A.C.; Silva, J.M.",NA,"2004","12","22","Brasil","Santa Catarina","Garuva","Estrada do Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"FURB42873","FURB42873","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-08 08:56:12-03","FURB","FURB","9837","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Oliveira, AA de","2010","06","01","Dias, E.","82","2000","01","14","Brasil","Santa Catarina","Joinville","Estrada do Pico.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FURB42877","FURB42877","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-03-16 17:53:28-03","UCS","HUCS","37601","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Ferreira Jr.; M.","2009","04","29","Ferreira Jr.; M.","08","2009","02","19","Brasil","Paraná","Arapongas","Fazenda Solana","-51.35","-23.4","-51.35","-23.4",NA,NA,"Árvore 5m, fruto arroxeado.; borda da mata",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"440","2021-03-16 17:53:28-03","UCS","HUCS","45134","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Verdi, M.","2009","03","09","Verdi, M.","1522","2009","01","29","Brasil","Santa Catarina","Anita Garibaldi","Centro de Anita Garibaldi","-51.136667","-27.690833","-51.136667","-27.690833","927","927","Floresta Ombrófila Mista;",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"441","2021-03-16 17:53:28-03","UCS","HUCS","12274","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","1996",NA,NA,"Ribas, O.S.","1191","1996","02","10","Brasil","Santa Catarina","Otacílio Costa","Fazenda do Cardoso","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"Árvore, 8m, flor alva.; mata de galeria",NA,NA,"48988","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"442","2021-03-16 17:53:28-03","UCS","HUCS","18478","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","2000",NA,NA,"Silva, J.M.","3173","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Pimavera","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"árvore, 5m, flor alvacenta.; mata secundária",NA,NA,"49901","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"443","2021-03-16 17:53:28-03","UCS","HUCS","36615","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Cordeiro, J.; Barbosa, E.","2007",NA,NA,"Liebsch, D.","1282","2007","02","06","Brasil","Santa Catarina","Vargem Bonita","Fazenda Ressaca","-51.7400016784668","-27.0067005157471",NA,NA,NA,NA,"Árvore, 11m, fruto imaturo.",NA,NA,"18827","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"444","2021-03-16 17:53:28-03","UCS","HUCS","28360","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","2006",NA,NA,"Ribas, O.S.","7163","2006","01","12","Brasil","Paraná","Antonina","Hidrelétrica Parigot de Souza, subida a Cota 800","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 8m, flor alva.; encosta do morro, floresta atlântica da Serra do Mar",NA,NA,"38300","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"445","2021-03-16 17:53:28-03","UCS","HUCS","31261","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","2006",NA,NA,"Silva, J.M.","4721","2006","03","08","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 12m, flor alva, botão avermelhado.; capão com araucária",NA,NA,"25180","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"446","2021-03-16 17:53:28-03","UCS","HUCS","1559","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","1986","03",NA,"Silva, J.M.","97","1986","02","14","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore 6m, flor alvescente.; capão de mata",NA,NA,"25180","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"447","2021-03-16 17:53:28-03","UCS","HUCS","22531","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Cordeiro, J.","2003",NA,NA,"Cordeiro, J.","2079","2003","03","15","Brasil","Paraná","Tijucas do Sul","sÃO jOÃO DO pIRAÍ","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 2,5m, flor alva.",NA,NA,"25228","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"448","2021-03-16 17:53:28-03","UCS","HUCS","12310","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G.","1996",NA,NA,"Silva, J.M.","1610","1995","12","19","Brasil","Paraná","Piraquara","Serra Piramirim, estrada Itupava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore, 30m, flores alvas.; Mata Atlântica",NA,NA,"12577","auto",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA
"449","2019-04-23 11:53:56-03","UNEMAT","HERBAM","18602","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Chagas; Silva, F.","1609","1992","12","02","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"HERBAM018602",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2014-10-14 15:56:20-03","BS","M","M-0113055","S",NA,NA,"Casearia","inaequilatera","Casearia inaequilatera","Cambess.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0113055",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA
"451","2014-10-14 15:56:20-03","BS","M","M-0113070","S",NA,NA,"Casearia","obliqua","Casearia obliqua","preng.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis caeduis ad Sebastianopolin; Provinciae R. d. J.",NA,NA,NA,NA,NA,NA,NA,"M0113070",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA
