"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"149","2021-03-01 16:32:18-03","UNICAMP","UEC","175385","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Barbosa, TDM; Carmo, JAM; Scatigna, AV","2012","11","04",NA,"Brazil",NA,NA,"Arvoreta, 1m.; Cerrado, mata ciliar, solo arenoso, relevo plano.","UEC029521",NA,"1541","Mato Grosso do Sul","Balneário Paraíso.","Magnoliopsida",NA,"Meisn.","Brotto, ML","UEC029521","-55.569","-19.590833","425","425","Rio Verde","-55.569","-19.590833",NA,NA,"2018","09",NA,NA,NA,NA,NA
"150","2021-03-01 16:32:18-03","UNICAMP","UEC","5948","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Leitão Filho, HF; Semir, J; Shepherd, GJ","1976","06","08",NA,"Brazil",NA,NA,"Nativo em cerrado alto a beira da estraa, arbusto até 2m.; flores brancacentas.","UEC005655",NA,"2049","Mato Grosso","Rodovia Presidente Prudente- Campo Grand Km 56 (MT)","Magnoliopsida",NA,"Meisn.","Baitello, JB","UEC005655",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","09","25",NA,NA,NA,NA
"151","2021-03-01 16:32:18-03","UNICAMP","UEC","5949","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","1977","07","24",NA,"Brazil",NA,NA,"Arbusto 2m.; Cerradão.","UEC005650",NA,"5479","Mato Grosso","Estrada Campo Grande - Pres. Prudente, Ca. 90 Km. do Rio Paraná.","Magnoliopsida",NA,"Meisn.","Pedralli, G","UEC005650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:32:18-03","UNICAMP","UEC","43007","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Duarte, MM; Assumpção, A; Mattos, A","1979","09","23",NA,"Brazil",NA,NA,"Arviret, fruto verde. Pouco frequente.; Solo argiloso arenosos seco.","UEC005653",NA,"1273","Mato Grosso","Região de Cuiaba, Cabeceira do Corrego das Lages.","Magnoliopsida",NA,"Meisn.","Baitello, JB; Van der Weken, H","UEC005653","-56.0766983032227","-15.8655996322632",NA,NA,"Santo Antônio do Leverger",NA,NA,"183847","auto","1992",NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:32:18-03","UNICAMP","UEC","143366","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, RR; Ramires, E","2003","09","30",NA,"Brazil",NA,NA,"Arbusto de 1,7m de altura. frutos imaturos verdes. Solo litolitico de ferro.; Campo cerrado.","UEC005651",NA,"276","Mato Grosso do Sul","Serra Santa Cruz, Planalto residual do Urucum. Acesso Mineração Corimbaense.","Magnoliopsida",NA,"Meisn.","Silva, RR","UEC005651","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto","2003","09","30",NA,NA,NA,NA
"154","2021-03-01 16:32:18-03","UNICAMP","UEC","143294","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, RR; Velásquez, JS","2003","11","28",NA,"Brazil",NA,NA,"Árvore de 3m de altura. flores cremes. frutos imaturos verdes; frutos maduros negros. Solo litólico de ferro.; Campo Cerrado.","UEC005652",NA,"470","Mato Grosso do Sul","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso Fazenda Vovô Osvaldo.","Magnoliopsida",NA,"Meisn.","Silva, RR","UEC005652","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"295160","auto","2003","11","28",NA,NA,NA,NA
"155","2021-03-01 16:32:18-03","UNICAMP","UEC","5950","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","1977","07","20",NA,"Brazil",NA,NA,"Arbusto 2m.; Cerrado.","UEC005660",NA,"5342","Mato Grosso do Sul","Estrada entre Rio Brilante e Maracaju Ca. 30Km. ao Oeste de Rio Brilhante.","Magnoliopsida",NA,"Meisn.","Baitello, JB","UEC005660","-54.5463981628418","-21.8019008636475",NA,NA,"Rio Brilhante",NA,NA,"65544","auto","1986","09","25",NA,NA,NA,NA
"156","2021-03-01 16:32:18-03","UNICAMP","UEC","5947","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Leitão Filho, HF; Semir, J; Shepherd, GJ","1976","06","09",NA,"Brazil",NA,NA,"Arbusto até 2m. Folhas coriaceas, verdes reluzentes. Flores esverdeado-amarelas.","UEC005648",NA,"2090","Mato Grosso do Sul","Rodovia Presidente Prudente-Campo Grande, Km. 180.","Magnoliopsida",NA,"Meisn.","Pedralli, G","UEC005648","-54.5463981628418","-21.8019008636475",NA,NA,"Rio Brilhante",NA,NA,"65544","auto","1983",NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:32:18-03","UNICAMP","UEC","37949","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Martins, FR","1984","09","04",NA,"Brazil",NA,NA,"Arbusto ca 2m, inflores. com eixos róseos, botões verdes com ápices amarelo.","UEC005657",NA,"16221","Mato Grosso do Sul","Faz. do Pascoal","Magnoliopsida",NA,"Meisn.","Lorea, FG","UEC005657","-51.4188995361328","-20.3672008514404",NA,NA,"Selvíria",NA,NA,"74358","auto","1995","02",NA,NA,NA,NA,NA
"158","2021-03-01 16:32:18-03","UNICAMP","UEC","38182","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Martins, FR; et al.","1984","09","04",NA,"Brazil",NA,NA,"Árvore ca. 6m, frutos com carposforo vinoso e dropaimatura, eixo vinoso.","UEC005658",NA,"16218","Mato Grosso do Sul","Faz. do Pascoal","Magnoliopsida",NA,"Meisn.","Lorea, FG","UEC005658","-51.4188995361328","-20.3672008514404",NA,NA,"Selvíria",NA,NA,"74358","auto","1995","02",NA,NA,NA,NA,NA
"159","2021-03-01 16:32:18-03","UNICAMP","UEC","48436","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Martins, FR; et al.","1985","11","05",NA,"Brazil",NA,NA,"Árvore 3m.","UEC005656",NA,"s.n.","Mato Grosso do Sul","Fazenda do Cacildo","Magnoliopsida",NA,"Meisn.","Baitello, JB; Van der Veken","UEC005656","-51.4188995361328","-20.3672008514404",NA,NA,"Selvíria",NA,NA,"74358","auto","1990",NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:32:18-03","UNICAMP","UEC","21983","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silvano","1979","11","18",NA,"Brazil",NA,NA,"Arbusto +ou- 1,5m de alt.; folhas jovens, ace suoerior verde escura; face inferior verde clara; ambas com pelos. Folhas velhas- coriaceas e glabras.; Solo arenoso, topografia plana.","UEC005659",NA,"s.n.","Minas Gerais","Fazenda Paraiso","Magnoliopsida",NA,"Meisn.","Lorea, FG","UEC005659","-44.3138999938965","-19.7625007629395",NA,NA,"Esmeraldas",NA,NA,"23009","auto","1995","02",NA,NA,NA,NA,NA
"161","2021-03-01 16:32:18-03","UNICAMP","UEC","145093","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Medri, C; et al.","1997","08","07",NA,"Brazil",NA,NA,"Arbusto, ramos da inflorescência vermelho, botões florais verdes, interior.","UEC005647",NA,"325","São Paulo","Reserva Instituto Florestal","Magnoliopsida",NA,"Meisn.","Vieira, AOS; Estevan, DA","UEC005647","-50.4099998474121","-22.6599998474121",NA,NA,"Assis",NA,NA,"23972","auto","2004",NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:32:18-03","UNICAMP","UEC","88181","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moraes, PLR; Capellari Jr, L","1993","10","29",NA,"Brazil",NA,NA,"Árvore +ou- 17m de altura.","UEC005649",NA,"829","São Paulo","Parque Estadual Carlos Botelho, Bord de mata.","Magnoliopsida",NA,"Meisn.","Moraes, PLR","UEC005649","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto","1993",NA,NA,NA,NA,NA,NA
"163","2019-11-06 09:56:00-03","UFOP","OUPR","18092","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Magalhães-Gomes, C.T.; Magalhães-Gomes, F.M.","1894","04","11",NA,"Brasil",NA,NA,"Arbor in fructus",NA,NA,"s.n.","Minas Gerais","Ad Serra de Ouro Preto",NA,NA,"Meisn.","Moraes, P.L.R.",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto",NA,NA,"44599","auto","2011","12","12",NA,NA,NA,NA
"164","2019-11-06 09:56:00-03","UFOP","OUPR","16575-B","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Glaziou, A.F.M.","1894","02","10",NA,"Brasil",NA,NA,NA,NA,NA,"1845","Rio de Janeiro","Corcovado e Tijuca",NA,NA,"Meisn.","Moraes, P.L.R.",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Rio de janeiro",NA,NA,"57442","auto","2011","12","12",NA,NA,NA,NA
"165","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19571","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.; Rocha Filho, J. .A. & Da Silva, D. .R.","2017","07","06",NA,"Brasil",NA,NA,NA,"HERBAM019571",NA,"286","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.813961","-10.351306","423","423","Alta Floresta","-56.813961","-10.351306",NA,NA,"2017","08",NA,NA,NA,NA,NA
"166","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19542","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","06","13",NA,"Brasil",NA,NA,NA,"HERBAM019542",NA,"256","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.814239","-10.352069","418","418","Alta Floresta","-56.814239","-10.352069",NA,NA,"2017","07",NA,NA,NA,NA,NA
"167","2019-02-21 19:34:16-03","UNEMAT","HERBAM","2379","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Zappi, D.C.; Milliken, W.; Sasaki, D.; Frisby, S.; Henicka, G.S.; Reis, T.C.Y.; Philippsen, M","2008","08","19",NA,"Brasil",NA,NA,NA,"HERBAM002379",NA,"1296","Mato Grosso","Parque Estadual Cristalino, Afloramentos da serra do Rochedo, com Clusia e Ichtyothere.",NA,NA,"Meisn.","Milliken, W",NA,"-55.135","-9.408611",NA,NA,"Novo Mundo","-55.135","-9.408611",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"168","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19632","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","08","18",NA,"Brasil",NA,NA,NA,"HERBAM019632",NA,"350","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.815839","-10.351519","422","422","Alta Floresta","-56.815839","-10.351519",NA,NA,"2017","09",NA,NA,NA,NA,NA
"169","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19602","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","08","03",NA,"Brasil",NA,NA,NA,"HERBAM019602",NA,"320","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.814242","-10.351711","423","423","Alta Floresta","-56.814242","-10.351711",NA,NA,"2017","09",NA,NA,NA,NA,NA
"170","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19602","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","08","03",NA,"Brasil",NA,NA,NA,"HERBAM019602",NA,"320","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.814242","-10.351711","423","423","Alta Floresta","-56.814242","-10.351711",NA,NA,"2017","09",NA,NA,NA,NA,NA
"171","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19632","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","08","18",NA,"Brasil",NA,NA,NA,"HERBAM019632",NA,"350","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.815839","-10.351519","422","422","Alta Floresta","-56.815839","-10.351519",NA,NA,"2017","09",NA,NA,NA,NA,NA
"172","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19542","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.","2017","06","13",NA,"Brasil",NA,NA,NA,"HERBAM019542",NA,"256","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.814239","-10.352069","418","418","Alta Floresta","-56.814239","-10.352069",NA,NA,"2017","07",NA,NA,NA,NA,NA
"173","2019-02-25 15:40:04-03","UNEMAT","HERBAM","19571","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ZORTÉA, M.; Rocha Filho, J. .A. & Da Silva, D. .R.","2017","07","06",NA,"Brasil",NA,NA,NA,"HERBAM019571",NA,"286","Mato Grosso","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.",NA,NA,"Meisn.","Koch, A K",NA,"-56.813961","-10.351306","423","423","Alta Floresta","-56.813961","-10.351306",NA,NA,"2017","08",NA,NA,NA,NA,NA
"174","2014-10-14 15:56:43-03","BS","M","M-0147113","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Luetzelburg, P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0147113","NOTATYPE",NA,NA,"Brasilia: Goyaz, Serra dos Macacos, bei Duro","Magnoliophyta","Laurales","Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"175","2014-10-14 15:56:43-03","BS","M","M-0147114","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Luetzelburg, P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0147114","NOTATYPE",NA,NA,"Brasilia: Goyaz","Magnoliophyta","Laurales","Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"176","2019-08-16 08:39:40-03","UTFPR","HCF","7063","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A.L. Minari","2006","08","05",NA,"Brasil",NA,NA,"árvore (2 m); fruto imaturo verde. Cerrado.",NA,NA,"3","MS","próximo ao Rancho da Oropa",NA,NA,"Meisn.","M.L. Brotto",NA,"-55.485556","-20.464167",NA,NA,"Piraputanga","55°29'08 W","20°27'51 S",NA,NA,"2010","06","25",NA,NA,NA,NA
"177","2019-08-16 08:39:40-03","UTFPR","HCF","20266","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","J. Cordeiro","2009","05","17",NA,"Brasil",NA,NA,"árvore, 5 m, flor creme. Cerrado.",NA,NA,"3173","MS","Fazenda Campina",NA,NA,"Meisn.","M.L. Brotto",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","2016",NA,NA,NA,NA,NA,NA
"178","2019-08-16 08:39:40-03","UTFPR","HCF","19921","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","J.M. Silva","2006","06","21",NA,"Brasil",NA,NA,"arbusto, 2 m, flor creme-esverdeada. Cerrado.",NA,NA,"1597","MS","Fazendinha Maravilha",NA,NA,"Meisn.","H. van der Werff",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","2008",NA,NA,NA,NA,NA,NA
"179","2019-11-25 12:12:11-03","UFSM","SMDB","2540","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Núcleo de Pesquisa de Produtos Naturais (NPPP)","1985","05","18",NA,"Brasil",NA,NA,NA,"SMDB002540",NA,"s.n.","Rio Grande do Sul","Terra de Areia",NA,NA,"Meisn.","Pedralli, G",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Osório",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-25 12:12:11-03","UFSM","SMDB","2539","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Núcleo de Pesquisa de Produtos Naturais (NPPP)","1985","05","18",NA,"Brasil",NA,NA,NA,"SMDB002539",NA,"s.n.","Rio Grande do Sul","Terra de Areia",NA,NA,"Meisn.","Pedralli, G",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Osório",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:30:42-03","MBM","MBM","12130","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM012130",NA,"21771","Mato Grosso","Rio Brilhante",NA,NA,"Meisn.","Lorea, F.G.","MBM012130",NA,NA,NA,NA,"Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:30:42-03","MBM","MBM","18143","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM018143",NA,"25294","Mato Grosso","Fazenda Progresso",NA,NA,"Meisn.","Werff, H. van der","MBM018143",NA,NA,NA,NA,"Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:30:42-03","MBM","MBM","213157","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","1997","08","09","Southern America","Brazil",NA,NA,"Arbusto, 1,50m, flor verde pálido. Cerrado","MBM213157",NA,"66594","Mato Grosso","Rod. BR 163, 3 km S do Rio Piqui",NA,NA,"Meisn.","Alves, F.M.","MBM213157",NA,NA,NA,NA,"Sonora",NA,NA,NA,NA,"2009","11","11",NA,NA,NA,NA
"184","2020-12-21 16:30:42-03","MBM","MBM","23290","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Kuhlmann, M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM023290",NA,"s.n.","São Paulo","Bairro do Pico",NA,NA,"Meisn.","Berelachoe","MBM023290",NA,NA,NA,NA,"Ibiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:30:42-03","MBM","MBM","246875","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Pedersen, T.M.","1986","10","25","Southern America","Brazil",NA,NA,"Shrub 1-2 m, fruit-stalk red or orange","MBM246875",NA,"14741","Mato Grosso","Near the crossroads Vista Elegre-P,Porã x Itaúm-Cabecera do Apa",NA,NA,"Meisn.","Moraes, P.","MBM246875",NA,NA,NA,NA,"Ponta Porã",NA,NA,NA,NA,"2009","05","06",NA,NA,NA,NA
"186","2020-12-21 16:30:42-03","MBM","MBM","318367","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, J.M.; Barboza, E.; Barboza, E.","2006","04","10","Southern America","Paraguay",NA,NA,"Arbusto, 1m, flor esverdeada. Campo cerrado","MBM318367",NA,"4811","Pedro Juan Cabalero",NA,NA,NA,"Meisn.","Moraes, P.","MBM318367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","05","06",NA,NA,NA,NA
"187","2020-12-21 16:30:42-03","MBM","MBM","213156","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213156",NA,"66722","Mato Grosso","Chapada dos Guimarães, arredores",NA,NA,"Meisn.","Werff, H. van der","MBM213156","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:30:42-03","MBM","MBM","184968","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM184968",NA,"63541","Mato Grosso","Rod. MT-251, 1,5km do trevo para Chapada",NA,NA,"Meisn.","Werff, H. van der","MBM184968","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:30:42-03","MBM","MBM","215023","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM215023",NA,"66778","Mato Grosso","Rodovia Chapada - Água Fria, km 6 do trevo para Cuiabá",NA,NA,"Meisn.","Werff, H. van der","MBM215023","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:30:42-03","MBM","MBM","47096","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM047096",NA,"35529","Mato Grosso","Ribeirão da Salgadeira",NA,NA,"Meisn.","Werff, H. van der","MBM047096","-56.0966987609863","-15.5960998535156",NA,NA,"Cuiabá",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:30:42-03","MBM","MBM","318371","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Furtado, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM318371",NA,"3","Mato Grosso","Alto do Rio Arinos",NA,NA,"Meisn.","Moraes, P.","MBM318371","-56.4460983276367","-14.4085998535156",NA,NA,"Diamantino",NA,NA,"134442","auto","2009","05","06",NA,NA,NA,NA
"192","2020-12-21 16:30:42-03","MBM","MBM","120120","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Santos, M.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM120120",NA,"211","Mato Grosso","Próximo ao Rio Verde",NA,NA,"Meisn.","Lorea, F.G.","MBM120120","-57.4858016967773","-14.6194000244141",NA,NA,"Tangará da Serra",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:30:42-03","MBM","MBM","308487","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Resende, U.M.; Resende, U.M.","1990","09","14","Southern America","Brazil",NA,NA,"Terrestre. Arbusto. com flores ou inflorescência amarronzada, frutos verdes, solo arenoso, em área de cerrado. Estrada da ponte de ferro","MBM308487",NA,"181","Mato Grosso do Sul","estrada de ferro",NA,NA,"Meisn.","Moraes, P.","MBM308487","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","2009","05","06",NA,NA,NA,NA
"194","2020-12-21 16:30:42-03","MBM","MBM","167320","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM167320",NA,"60704","Mato Grosso do Sul","Piraputanga",NA,NA,"Meisn.","Werff, H. van der","MBM167320","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:30:42-03","MBM","MBM","288349","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","10","15","Southern America","Brazil",NA,NA,NA,"MBM288349",NA,"76362","Mato Grosso do Sul","Serra de Maracaju, subida para a torre da TELEMS",NA,NA,"Meisn.","Werff, H. van der","MBM288349","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:30:42-03","MBM","MBM","308494","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Conceição, C.A.","1989","08","27","Southern America","Brazil",NA,NA,"Arbusto de 40-50 com folha corácea flor bege, fruto vinho so na maturação e frequente no cerrado de Campo Grande. terrestre cerrado.","MBM308494",NA,"2518","Mato Grosso do Sul","Chacara Cambará",NA,NA,"Meisn.","Brotto, M.L.","MBM308494","-54.6464004516602","-20.4428005218506",NA,NA,"Campo Grande",NA,NA,"161190","auto","2008","09","18",NA,NA,NA,NA
