"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","individualCount"
"222","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274485","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Spruce, R.",NA,NA,NA,"Brésil",NA,NA,"prope San Carlos ad Rio Negro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274485' target='other'> <mi>dwc_moreinfo</mi></a>","P00274485","P00274485_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1269",NA
"223","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274486","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Spruce, R.",NA,NA,NA,"Brésil",NA,NA,"prope San Carlos ad Rio Negro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274486' target='other'> <mi>dwc_moreinfo</mi></a>","P00274486","P00274486_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1269",NA
"224","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274487","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Jobert",NA,NA,NA,"Brésil",NA,NA,"Copacabana (bas Amazone)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274487' target='other'> <mi>dwc_moreinfo</mi></a>","P00274487","P00274487_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"301",NA
"225","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274488","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Reitz, P.R.|Klein","1965","12","16","Brésil",NA,NA,"Fazenda capao Redondo, Guarapuava, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274488' target='other'> <mi>dwc_moreinfo</mi></a>","P00274488","P00274488_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"17825",NA
"226","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274489","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274489' target='other'> <mi>dwc_moreinfo</mi></a>","P00274489","P00274489_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3914",NA
"227","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274490","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Purdie, W.","1845",NA,NA,"Brésil",NA,NA,"Santa Martha",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274490' target='other'> <mi>dwc_moreinfo</mi></a>","P00274490","P00274490_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-12-18 16:49:37-02","MNHN","RECOLNAT_MNHN_P","P00274491","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Spruce, R.",NA,NA,NA,"Brésil",NA,NA,"in vicinibus Barra, prov. Rio Negro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274491' target='other'> <mi>dwc_moreinfo</mi></a>","P00274491","P00274491_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274492","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Irwin, H.S.|Harley, R.M.|Onishi, E.","1971","1","22","Brésil",NA,NA,"Serra de Caraça, 10 km W Barao de Cocais, Minas Geraes",NA,NA,NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274492' target='other'> <mi>dwc_moreinfo</mi></a>","P00274492","P00274492_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"28847",NA
"230","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274493","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274493' target='other'> <mi>dwc_moreinfo</mi></a>","P00274493","P00274493_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1686",NA
"231","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274494","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274494' target='other'> <mi>dwc_moreinfo</mi></a>","P00274494","P00274494_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1686",NA
"232","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274495","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Smith, L.B.","1929","2","15","Brésil",NA,NA,"Alto da Serra, Sao Paulo","-46.31667","-23.78333",NA,NA,"800","900","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274495' target='other'> <mi>dwc_moreinfo</mi></a>","P00274495","P00274495_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1916",NA
"233","2015-09-04 14:11:54-03","MNHN","RECOLNAT_MNHN_P","P00274496","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"San Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274496' target='other'> <mi>dwc_moreinfo</mi></a>","P00274496","P00274496_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1686",NA
"234","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274497","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274497' target='other'> <mi>dwc_moreinfo</mi></a>","P00274497","P00274497_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"235","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274498","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Weddell, H.A.","1843",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274498' target='other'> <mi>dwc_moreinfo</mi></a>","P00274498","P00274498_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-12-22 11:13:57-02","MNHN","RECOLNAT_MNHN_P","P00274499","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274499' target='other'> <mi>dwc_moreinfo</mi></a>","P00274499","P00274499_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274500","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274500' target='other'> <mi>dwc_moreinfo</mi></a>","P00274500","P00274500_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"14375",NA
"238","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274501","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Mosen, H.","1873","12","1","Brésil",NA,NA,"Minas Geraes : Caldas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274501' target='other'> <mi>dwc_moreinfo</mi></a>","P00274501","P00274501_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1083",NA
"239","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274502","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Claussen, P.","1842",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274502' target='other'> <mi>dwc_moreinfo</mi></a>","P00274502","P00274502_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274503","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Ule, E.","1889","12",NA,"Brésil",NA,NA,"Porto de Tubarao, Sta Catharina",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274503' target='other'> <mi>dwc_moreinfo</mi></a>","P00274503","P00274503_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1374",NA
"241","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274504","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Claussen, P.",NA,"11",NA,"Brésil",NA,NA,"Caxa do Campo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274504' target='other'> <mi>dwc_moreinfo</mi></a>","P00274504","P00274504_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274505","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Miers, J.","1878","7",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274505' target='other'> <mi>dwc_moreinfo</mi></a>","P00274505","P00274505_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274506","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Beyrich, H.K.","1822","12",NA,"Brésil",NA,NA,"Vende das Pedras, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274506' target='other'> <mi>dwc_moreinfo</mi></a>","P00274506","P00274506_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"244","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274507","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274507' target='other'> <mi>dwc_moreinfo</mi></a>","P00274507","P00274507_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"13303",NA
"245","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274508","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Riedel, L.","1835","2",NA,"Brésil",NA,NA,"in humidis Itacolumi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274508' target='other'> <mi>dwc_moreinfo</mi></a>","P00274508","P00274508_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274509","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Glaziou, A.|Warming, leg.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274509' target='other'> <mi>dwc_moreinfo</mi></a>","P00274509","P00274509_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"10130",NA
"247","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274510","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Pedersen, T.M.","1965","12","28","Paraguay",NA,NA,"Estancia La soledad, Santiago, Dep. Misiones",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274510' target='other'> <mi>dwc_moreinfo</mi></a>","P00274510","P00274510_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"7696",NA
"248","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274511","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Pedersen, T.M.","1949","12","2","Argentine",NA,NA,"Rio Santa Lucia, estancia Santa teresa, Dept. Mburucuya, Corrientes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274511' target='other'> <mi>dwc_moreinfo</mi></a>","P00274511","P00274511_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"499",NA
"249","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274512","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Fiebrig, K.",NA,NA,NA,"Paraguay",NA,NA,"entre Rio Apa et Rio Aquidaban",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274512' target='other'> <mi>dwc_moreinfo</mi></a>","P00274512","P00274512_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4840",NA
"250","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274513","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Balansa, B.","1874",NA,NA,"Paraguay",NA,NA,"Pastoreo-mi à l'E de Villa-Rica",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274513' target='other'> <mi>dwc_moreinfo</mi></a>","P00274513","P00274513_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"448",NA
"251","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274514","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Balansa, B.","1874",NA,NA,"Paraguay",NA,NA,"Pastoreo-mi à l'E de Villa-Rica",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274514' target='other'> <mi>dwc_moreinfo</mi></a>","P00274514","P00274514_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"448",NA
"252","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274515","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Balansa, B.","1874","12",NA,"Paraguay",NA,NA,"Villa-Rica dans les pariries humides",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274515' target='other'> <mi>dwc_moreinfo</mi></a>","P00274515","P00274515_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"448 a",NA
"253","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274516","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Balansa, B.","1874","6",NA,"Paraguay",NA,NA,"plaine herbeuse à l'W du cerro Peron près de Pirayu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274516' target='other'> <mi>dwc_moreinfo</mi></a>","P00274516","P00274516_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"448 b",NA
"254","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274517","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,"Cordillera de Altas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274517' target='other'> <mi>dwc_moreinfo</mi></a>","P00274517","P00274517_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1315",NA
"255","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274518","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Hassler, E.",NA,"12",NA,"Paraguay",NA,NA,"in regione vicine Igatimi'",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274518' target='other'> <mi>dwc_moreinfo</mi></a>","P00274518","P00274518_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"5633",NA
"256","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274519","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Pavon, J.A.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274519' target='other'> <mi>dwc_moreinfo</mi></a>","P00274519","P00274519_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"257","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274520","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Rivero","1836",NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274520' target='other'> <mi>dwc_moreinfo</mi></a>","P00274520","P00274520_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"102",NA
"258","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274521","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Poeppig, E.F.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274521' target='other'> <mi>dwc_moreinfo</mi></a>","P00274521","P00274521_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"259","2015-09-29 20:55:18-03","MNHN","RECOLNAT_MNHN_P","P00274522","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Bonpland, A.J.A.",NA,NA,NA,"Argentine",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274522' target='other'> <mi>dwc_moreinfo</mi></a>","P00274522","P00274522_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"260","2015-09-29 20:55:38-03","MNHN","RECOLNAT_MNHN_P","P00274523","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Courbon, A.","1859","12","26","Uruguay",NA,NA,"Carasco, Montévidéo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274523' target='other'> <mi>dwc_moreinfo</mi></a>","P00274523","P00274523_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"261","2015-09-29 20:55:49-03","MNHN","RECOLNAT_MNHN_P","P00274524","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Uruguay",NA,NA,"Banda Oriental",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274524' target='other'> <mi>dwc_moreinfo</mi></a>","P00274524","P00274524_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"C2 2358 bis",NA
"262","2015-09-03 22:26:42-03","MNHN","RECOLNAT_MNHN_P","P00274525","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Hassler, E.",NA,"12",NA,"Paraguay",NA,NA,"Cordillera de Altos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274525' target='other'> <mi>dwc_moreinfo</mi></a>","P00274525","P00274525_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3575",NA
"263","2015-09-03 22:26:42-03","MNHN","RECOLNAT_MNHN_P","P00274526","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Fiebrig, K.","1902","11","17","Paraguay",NA,NA,"Cordillera de Altos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274526' target='other'> <mi>dwc_moreinfo</mi></a>","P00274526","P00274526_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"437",NA
"264","2015-09-03 22:26:42-03","MNHN","RECOLNAT_MNHN_P","P00274527","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Hassler, E.","1905","1",NA,"Paraguay",NA,NA,"Cordillera de Villa-Rica",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274527' target='other'> <mi>dwc_moreinfo</mi></a>","P00274527","P00274527_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"8794",NA
"265","2015-09-03 22:26:42-03","MNHN","RECOLNAT_MNHN_P","P00274529","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Poeppig, E.F.","1853",NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274529' target='other'> <mi>dwc_moreinfo</mi></a>","P00274529","P00274529_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-11-29 16:38:58-02","MNHN","RECOLNAT_MNHN_P","P00274530","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Ellenberger, E.","1972","9","25","Bolivie",NA,NA,"Ixiamas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274530' target='other'> <mi>dwc_moreinfo</mi></a>","P00274530","P00274530_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1457",NA
"267","2015-09-03 22:27:04-03","MNHN","RECOLNAT_MNHN_P","P00293097","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Grisol, M.","1921","4","7","Vénézuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00293097' target='other'> <mi>dwc_moreinfo</mi></a>","P00293097","P00293097_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"268","2015-09-21 09:59:24-03","MNHN","RECOLNAT_MNHN_P","P00593392","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Humbert, H. |Fernandez, A.","1952","11","6","Colombie",NA,NA,"bassin de l'Orénoque (Rio Meta), intendencia del meta : Villavicencio, Apiay",NA,NA,NA,NA,"400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00593392' target='other'> <mi>dwc_moreinfo</mi></a>","P00593392","P00593392_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"27204",NA
"269","2017-09-29 16:51:47-03","MNHN","RECOLNAT_MNHN_P","P00627241","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Strong",NA,NA,NA,"Jansen-Jacobs, M.J.|Gustafsson, B.J.H.ter Welle & C.|James, V.","1995","6","13","Guyana",NA,NA,"Rupununi Distr., Dadanawa, Rupununi Distr., Montain Point.","-59.25","2.16667",NA,NA,"110",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627241' target='other'> <mi>dwc_moreinfo</mi></a>","P00627241","P00627241_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4073",NA
"270","1995-08-25 14:40:27-03","MNHN","RECOLNAT_MNHN_P","P00916570","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Cremers",NA,NA,NA,"Sarthou, C.","1989","7","7","guyane",NA,NA,NA,"-52.7","4.05",NA,NA,"411",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00916570' target='other'> <mi>dwc_moreinfo</mi></a>","P00916570",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"550",NA
