"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","phylum","order","continentOcean","preparationType","occurrenceRemarks","imagecode","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"259","2019-05-06 11:52:38-03","UFU","HUFU","42596","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Nakajima, J.N.","2005","Paula, C.C. de; Aniceto, D. & Siva, R.R. da","603","2003","01","21","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.6825","-20.494722","-43.6825","-20.494722",NA,NA,"HUFU00043190",NA,NA,NA,NA,"Subarbusto, ca. 0,6 m. Folhas verdes, pétalas creme.; Floresta de galeria.","HUFU00043190",NA,NA,"09",NA,NA,NA,NA,NA,NA
"260","2019-05-06 11:52:38-03","UFU","HUFU","53386","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cervi, A.C.","1992","Cervi, A.C.","3981","1992","12","23","Brasil","Paraná","Tibargi","Guartelã",NA,NA,NA,NA,NA,NA,"HUFU00043187",NA,NA,NA,NA,"Beira de rio.","HUFU00043187",NA,NA,"12",NA,NA,NA,NA,NA,NA
"261","2019-05-06 11:52:38-03","UFU","HUFU","42595","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Nakajima, J.N.","2005","Paula, C.C. de; Silva, S.S. da; Aniceto, D. & Siva, R.R. da","66","2002","06","09","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"HUFU00043189",NA,NA,NA,NA,"Subarbusto, ca. 0,7 m. Pétalas brancas.; Saxícola em solo encharcado. Mata de galeria.","HUFU00043189","13809","auto","04",NA,NA,NA,NA,NA,NA
"262","2019-05-06 11:52:38-03","UFU","HUFU","67480","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2011","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Chapada, 20.2875; -43.5081","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"HUFU00043186",NA,NA,NA,NA,"Subarbusto. Flores brancas.; Beira de córrego.","HUFU00043186","44599","auto","07","01",NA,NA,NA,NA,NA
"263","2019-05-06 11:52:38-03","UFU","HUFU","57066","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","2001","Barbosa, E.; Cordeiro, J. & Peres, R.H.","467","2000","04","20","Brasil","Paraná","Palmeira","BR 227, Próximo ao pedágio.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUFU00043191",NA,NA,NA,NA,"Subarbusto, ca. 0,8 m. Capítulo alvacento.; Zona de campo.","HUFU00043191","35166","auto",NA,NA,NA,NA,NA,NA,NA
"264","2019-05-06 11:52:38-03","UFU","HUFU","41674","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Nakajima, J.N.","2016","Carmo, M.R.B. do","511","2003","12","05","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Coletado dentro do riacho do Pedregulho.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"HUFU00042065",NA,NA,NA,NA,"Arbusto, ca. 1 m. Capítulos cremes.","HUFU00042065","56988","auto","05","10",NA,NA,NA,NA,NA
"265","2019-08-08 09:59:14-03","UFU","HUFU","24919","S","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker",NA,NA,"Nakajima, J.N.; Romero, R.","3094","2001","03","31","Brasil","Minas Gerais",NA,"Estrada Diamantina - Conselheiro da Mata. (KM 182) 4km do trevo.","-43.712222","-18.276111","-43.712222","-18.276111","1415","1415","HUFU00072432",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Brácteas involucrais esverdeadas, corola e estames creme.; Campo rupestre.","HUFU00072432",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-08 09:59:14-03","UFU","HUFU","24920","S","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker",NA,NA,"Nakajima, J.N.; Romero, R.","3092","2001","03","31","Brasil","Minas Gerais",NA,"Estrada Diamantina - Conselheiro da Mata. (KM 182) 4km do trevo.","-43.712222","-18.276111","-43.712222","-18.276111","1415","1415","HUFU00072433",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Planta pistilada. Brácteas involucrais esverdeadas, corola creme.; Campo rupestre.","HUFU00072433",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-05-06 11:52:42-03","UFU","HUFU","25004","S","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Heiden, G.","2016","Nakajima, J.N.; Romero, R.","3089","2001","03","30","Brasil","Minas Gerais","Diamantina","Estrada para Biribiri","-43.683889","-18.293889","-43.683889","-18.293889","1451","1451","HUFU00042226",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Planta estaminada. Brácteas involucrais creme, corola e anteras creme.; Campo rupestre.","HUFU00042226",NA,NA,"05","09",NA,NA,NA,NA,NA
"268","2020-08-20 14:54:58-03","UFSC","FLOR","52047","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2010","Heiden, G.; Iganci, J.R.V.; Cruz, J.M. & Vaz, J.M.","1424","2010","07","15","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios, Rio Papagaios.","-49.769444","-25.468611","49º46'10''W","25º28'7''S","945","945","FLOR0052047",NA,"Asterales",NA,NA,"Subarbusto, nas margens e dentro do rio, flor Brácteas involucrais verde-claras, flores alvas, planta pistilada. Caule vináceo, folhas verdes, nervuras amarelas, pedúnculos vináceos.","FLOR0052047",NA,NA,"07","15",NA,NA,NA,NA,NA
"269","2020-08-20 20:38:01-03","UFSC","FLOR","15010","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Falkenberg, D.B.","1999","Reitz, R.; Klein, R.M.","17932","1965","12","18","Brasil","Paraná","Jaguariaíva","Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,"850","850","FLOR0015010",NA,"Asterales",NA,NA,"arbusto, flor creme, 1m altura Habitat: beira de rio","FLOR0015010","44368","auto",NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:38:01-03","UFSC","FLOR","27689","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cervi, A.C.","1992","Cervi, A.C.","3981","1992","12","23","Brasil","Paraná","Tibagi","Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FLOR0027689",NA,"Asterales",NA,NA,"flor creme","FLOR0027689","56988","auto",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-04 15:42:26-03","IF","SPSF","44983","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2010","V.C.Souza & G.O.Romão & C.D.N.Rodirgues & A.P.T.Dantas","32032","2006","02","15","Brasil","PR","Palmeira","Rodovia do Café","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"COLETA: Campo Geral&nf;Arbsuto 1,2m altura; capítulos de cor creme.; GEOGRAFIA: Rodovia BR376, km.552, a 55km de Ponta Grossa.&nf;Próximo ao Rio dos Papagaios.;",NA,"35166","auto","11","30","Magnoliopsida",NA,NA,NA,NA
"272","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker",NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"In alpinis.; HABITAT: In alpinis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-09-11 17:07:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker",NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Minas Geraes, in alpinis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:33:32-03","UFRGS","ICN","181429","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2010","Heiden, G; Iganci, JRV; Silva, JM; Vaz, JM","1424","2010","12","15","Brasil","PR","Porto Amazonas","Recanto dos Papagaios, Rio Papagaios.","-49.769444","-25.486111","-49.769444","-25.486111","945","945",NA,"Dicotyledon",NA,"América do Sul",NA,"Doação SPF; Subarbusto ca. 1m altura, caule vináceo, folhas verdes, nervuras paralelas. Pedúnculos vináceos, brácteas involucrais verde-claras. Flores alvas, planta pistilada.; Campo de altitude subtropical, vegetação ripária e vegetação reófila nos",NA,NA,NA,"12","15",NA,NA,NA,NA,NA
"275","2021-02-08 12:33:32-03","UFRGS","ICN","150462","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Zanin, A; et al.","957","2006","03","08","Brasil","SC","Urubici","Campo dos Padres encosta do Morro Boa Vista após travessia do Rio Canoas","-49.346389","-27.944167","-49.346389","-27.944167","1529","1529",NA,"Dicotyledon",NA,"América do Sul",NA,"Doação Herbário FLOR.; Arbusto, 1,5m.; Próximo ao primeiro platô.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:33:32-03","UFRGS","ICN","167060","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Schneider, AA",NA,"Schneider, AA; Pasini, E","1784","2010","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho 29°09'27 78'S 50°04'44.00W","-50.078889","-29.1575","-50.078889","-29.1575","919","919",NA,"Dicotyledon",NA,"América do Sul",NA,"Em beira de rio, campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:33:32-03","UFRGS","ICN","167061","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Schneider, AA",NA,"Schneider, AA; Pasini, E","1783","2010","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho 29°09'27 78'S 50°04'44.00W","-50.078889","-29.1575","-50.078889","-29.1575","919","919",NA,"Dicotyledon",NA,"América do Sul",NA,"Em beira de rio, campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:33:32-03","UFRGS","ICN","178572","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G","2016","Silva Filho, PJS; Pasini, E; Soares, ELC","1968","2014","01","28","Brasil","SC","Campo Alegre","Caminho para Serra do Quiriri","-49.008611","-26.015833","-49.008611","-26.015833",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Arbustos de aprox. 1m de altura; Em afloramento rochoso às margens do rio",NA,NA,NA,"06","17",NA,NA,NA,NA,NA
"279","2014-09-23 11:00:59-03","G","G-DC","G00136757","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Müller, J.","2001","Gaudichaud-Beaupré, C.","484",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00136757",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00136757",NA,NA,"01","01",NA,NA,NA,NA,"ISOTYPUS of Baccharis myricifolia DC."
"280","2019-11-21 10:00:00-03","IBt","SP","66113","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, GM",NA,"Labouriau, L","1087","1962","07","14","Brasil",NA,NA,"5km W da encruzilhada da BR 104 com a BR, BR São Luiz do Purunã. Junto a um córrego.",NA,NA,NA,NA,NA,NA,"SP031414",NA,NA,NA,NA,NA,"SP031414",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:00:00-03","IBt","SP","103108","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Deble, LP","2007","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","13011","1966","02","19","Brasil","Distrito Federal","Brasília","Creek margin near waterfall, ca. 25km. S.W. of Brsilia, D.F.","-47.9296989440918","-15.7797002792358",NA,NA,"950","950","SP031415",NA,NA,NA,NA,NA,"SP031415","70570","auto","10","30",NA,NA,NA,NA,NA
"282","2019-11-21 10:00:00-03","IBt","SP","2858A","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, GM",NA,"Hoehne, FC","s.n.","1919","01","18","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:00:00-03","IBt","SP","43330","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, GM",NA,"Rombouts, JE","s.n.","1938","07","17","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SP031413",NA,NA,NA,NA,NA,"SP031413","46557","auto",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:00:00-03","IBt","SP","249949","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G","1989","Cervi, AC; Hatschbach, G","3009","1989","11","09","Brasil","Paraná","Ponta Grossa","Rio São Jorge.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-02-04 09:01:19-03","IBt","SP","296570","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Souza, VC","2340","1993","02","17","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-02-04 09:01:19-03","IBt","SP","296568","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Souza, VC","2499","1993","02","15","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:00:06-03","IBt","SP","388078","S","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Heiden, G","2007","Proença, C; Harris, SA","3115","2006","01","06","Brasil","Minas Gerais","Diamantina",NA,"-43.674722","-18.25","-43.674722","-18.25","1379","1379","SP031592",NA,NA,NA,NA,NA,"SP031592",NA,NA,"11","05",NA,NA,NA,NA,NA
