"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"216","2020-12-03 09:40:44-03","IBt","SP","185102","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Custodio Filho, A; Carra, M","1032","1982","11","30",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.316667","-23.783333",NA,"750","900",NA,NA,"2006","11","22","-46.316667","-23.783333",NA,NA,NA,NA
"217","2020-12-03 09:40:44-03","IBt","SP","197337","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Sugiyama, M; Kirizawa, M","472","1984","03","28",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Picada 01",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.316667","-23.783333",NA,"750","900",NA,NA,"2006","11","22","-46.316667","-23.783333",NA,NA,NA,NA
"218","2019-11-21 10:05:47-03","IBt","SP","199404","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Sugiyama, M; Lopes, EA","506","1984","05","22",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,NA,"Árvore 3,0m., com frutos",NA,NA,NA,"Benth.",NA,"São Paulo","Santo André","-46.316667","-23.783333",NA,"750","900",NA,NA,"1996",NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA
"219","2019-11-21 10:05:47-03","IBt","SP","341459","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Custodio Filho, A","2642","1986","05","29",NA,"Brasil","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Benth.","Garcia, FCP","São Paulo","Biritiba-Mirim","-45.866667","-23.633333",NA,"890","950",NA,NA,"1999","08",NA,"-45.866667","-23.633333",NA,NA,NA,NA
"220","2019-11-21 10:05:47-03","IBt","SP","197843","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Maruffa, AC; Custodio Filho, A","78","1984","01","04",NA,"Brasil","Estação Biológica de Boracéia",NA,NA,NA,"SP025292",NA,NA,"Benth.","Pennington, TD","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","SP025292","890","950",NA,NA,"1996",NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"221","2019-11-21 10:05:47-03","IBt","SP","196062","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Custodio Filho, A","2219","1984","02","03",NA,"Brasil","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Benth.","Garcia, FCP","São Paulo","Biritiba-Mirim","-45.866667","-23.633333",NA,"850","950",NA,NA,"1999","06","02","-45.866667","-23.633333",NA,NA,NA,NA
"222","2019-11-21 10:05:47-03","IBt","SP","270348","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Ferreira, S","s.n.","1990","07","04",NA,"Brasil","Rio Mogi",NA,NA,NA,NA,NA,NA,"Benth.","Godoi, JV","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:05:47-03","IBt","SP","306432","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","1007","1996","12","19",NA,"Brasil","Parque Estadual da Serra do Mar, Trilha para rio Embu-Guaçu",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Cunha","-46.752222","-25.986944",NA,NA,NA,NA,NA,"2006","11","29","-46.752222","-25.986944",NA,NA,NA,NA
"224","2019-11-21 10:05:47-03","IBt","SP","310482","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Rapini, A; Costa, CB; Kirizawa, M","92","1996","03","20",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Cunha, mata tropical de altitude em fase de regeneração, trilha para cabeceira do Rio Bonito, capoeira baixa, fechada",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Cunha","-45.048056","-23.224444",NA,"1100","1100",NA,NA,"2006","11","29","-45.048056","-23.224444",NA,NA,NA,NA
"225","2020-11-05 09:51:54-03","IBt","SP","426420","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Búgola Silva, F; Santos Neta, AC; Santos, MA; Almeida Scabbia, RJ","8052","2008","01","22",NA,"Brasil","Paranapiacaba, Trilha dos Jipeiros",NA,NA,NA,NA,NA,NA,"Benth.","Almeida Scabbia, RJ","São Paulo","Santo André","-46.303611","-23.771944",NA,NA,NA,NA,NA,"2008","06","03","-46.303611","-23.771944",NA,NA,NA,NA
"226","2019-11-21 10:05:47-03","IBt","SP","426421","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Almeida Scabbia, RJ; Oliveira, TR; Silva, C; Búgola Silva, F","5174","2007","11","29",NA,"Brasil","Parque Andreense, Subprefeitura de Paranapiacaba, estrada do gasoduto",NA,NA,NA,NA,NA,NA,"Benth.","Almeida Scabbia, RJ","São Paulo","Santo André","-46.382125","-23.776469",NA,NA,NA,NA,NA,"2008","06","03","-46.382125","-23.776469",NA,NA,NA,NA
"227","2019-11-21 10:05:47-03","IBt","SP","426422","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Almeida Scabbia, RJ; Oliveira, TR; Búgola Silva, F; Santos, LC","5279","2007","12","18",NA,"Brasil","Parque Andreense, Subprefeitura de Paranapiacaba, estrada do gasoduto",NA,NA,NA,NA,NA,NA,"Benth.","Almeida Scabbia, RJ","São Paulo","Santo André","-46.407083","-23.792222",NA,NA,NA,NA,NA,"2008","06","03","-46.407083","-23.792222",NA,NA,NA,NA
"228","2019-11-21 10:05:47-03","IBt","SP","426423","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Santos Neta, AC; Búgola Silva, F; Almeida Scabbia, RJ; Yang, AMK","50B","2008","04","24",NA,"Brasil","Paranapiacaba, Trilha da Pontinha",NA,NA,NA,NA,NA,NA,"Benth.","Almeida Scabbia, RJ","São Paulo","Santo André","-46.297311","-23.769289",NA,NA,NA,NA,NA,"2008","08","06","-46.297311","-23.769289",NA,NA,NA,NA
"229","2019-11-21 10:05:47-03","IBt","SP","102859","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Mattos, JR","s.n.","1967","11","23",NA,"Brasil","Nativa no Parque Nacional de Itatiáia",NA,NA,NA,NA,NA,NA,"Benth.","Pennington, TD","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542",NA,NA,NA,"36089","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:05:47-03","IBt","SP","310453","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Kawasaki, ML; Franco, GADC","598","1994","08","18",NA,"Brasil","Parque Estadual da Serra do Mar, Estrada do Rio Paraibuna",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"38855","auto","2006","11","29",NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:05:47-03","IBt","SP","310461","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Baitello, JB","579","1994","03","30",NA,"Brasil","Parque Estadual da Serra do Mar, Pedreira e arredores, solo arenoso, pedregoso e em alguns locais bastante úmido",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:05:47-03","IBt","SP","80173","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Kuhlmann, M","2360","1950","02","16",NA,"Brasil","Boracéia",NA,NA,NA,NA,NA,NA,"Benth.","Garcia, FCP","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"18032","auto","1999","08",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-03 09:40:44-03","IBt","SP","739","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hoehne, FC","s.n.","1917","10","20",NA,"Brasil","Alto da Serra",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:05:47-03","IBt","SP","244306","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Kirizawa, M; Chiea, SAC","2333","1990","06","04",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,NA,"Capoeira da mata, seca, arbusto +-1,0m de alt., fruto evrde, sementes comestíveis adocicadas","SP025293",NA,NA,"Benth.","Kirizawa, M","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","SP025293",NA,NA,"27258","auto","1990","06","28",NA,NA,NA,NA,NA,NA
"235","2020-12-03 09:40:44-03","IBt","SP","55484","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Handro, O","642","1956","10","28",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Campo Grande (via férrea São Paulo - Santos)",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:05:47-03","IBt","SP","80177","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Kuhlmann, M","3244","1947","06","28",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Campo Grande (via férrea São Paulo - Santos)",NA,NA,NA,NA,NA,NA,"Benth.","Pennington, TD","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:05:47-03","IBt","SP","64408","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Mattos, J","9041","1961","07","14",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Estação Campo Grande (Estrada de ferro Santos - Jundiaí)",NA,NA,NA,NA,NA,NA,"Benth.","Pennington, TD","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-03 09:40:44-03","IBt","SP","111143","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Mattos, J","15431","1969","05","29",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Paranapiacaba (via férrea São Paulo - Santos)",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"239","2020-12-03 09:40:44-03","IBt","SP","99316","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Handro, O","1145","1966","07","12",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Paranapiacaba (via férrea São Paulo - Santos)",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"240","2020-12-03 09:40:44-03","IBt","SP","220907","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Kirizawa, M; Lopes, EA","1921","1987","11","27",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Picada 30",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:05:47-03","IBt","SP","270349","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Ferreira, S","s.n.","1991","01","03",NA,"Brasil","Parque Caminhos do Mar, Calçada do Lorena",NA,NA,NA,NA,NA,NA,"Benth.","Godoi, JV","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"31119","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:05:47-03","IBt","SP","269707","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Chiea, SAC; Guerra, TP; Godoi, JV","753","1994","11","14",NA,"Brasil","Parque Caminhos do Mar, Estrada da Chiboca",NA,NA,NA,NA,NA,NA,"Benth.","Godoi, JV","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"31119","auto","1994","07",NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:05:47-03","IBt","SP","293849","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Godoi, JV; Silva, EL","714","1994","11","30",NA,"Brasil","Parque Caminhos do Mar, Estrada da Chiboca",NA,NA,NA,NA,NA,NA,"Benth.","Godoi, JV","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"31119","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:05:47-03","IBt","SP","302405","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, EL","334","1996","11","07",NA,"Brasil","Parque Caminhos do Mar, Estrada do Mirante, portão 40",NA,NA,NA,NA,NA,NA,"Benth.","Couto, LA","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"31119","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:05:47-03","IBt","SP","310485","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Simão Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","859","1996","01","17",NA,"Brasil","Clube da Mata Ana Paula, estrada Pedro tico 4000- Cipó",NA,NA,NA,NA,NA,NA,"Benth.","Villagra, BLP; Bordin, J","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","2006","11","29",NA,NA,NA,NA,NA,NA
