"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","class","relatedCatalogItem","sex","typeStatus","fieldNumber"
"251","2020-08-20 14:58:52-03","UFSC","FLOR","55571","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Mello, A.S.",NA,NA,NA,"Prata, A.P.; Mello, A.S.; Vitta, F.A.; Daltrini, C.; Konno, T. & Aguiar, T.","2009","05","23","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,"60","60","epífita com frutos secos","FLOR0055571",NA,"Praia Grossa.","293","9090","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-20 14:58:52-03","UFSC","FLOR","41359","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Matos, J.Z. de","2012","11",NA,"Matos, J.Z. de","2012","11","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041359",NA,"Trilha da Pousada da Mata, área do Hotel Plaza Caldas da Imperatriz.","163","22435","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-20 14:58:52-03","UFSC","FLOR","41029","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Matos, J.Z. de","2013","01",NA,"Matos, J.Z. de","2013","01","13","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041029",NA,"Trilha da Pousada da Mata, área do Hotel Plaza Caldas da Imperatriz.","175","22435","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:50:47-03","UFRGS","ICN","162111","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Strehl, T",NA,NA,NA,"Hagelund, K","1977","01","29","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00030571",NA,"Colônia de São Pedro","11009","20837","auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:50:47-03","UFRGS","ICN","047144","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Waechter, J L","1979",NA,NA,"Waechter, J L","1979","12","22","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Brácteas florais vermelhas no 2/3 basais e amarelos esverdeados nos 1/3 apical; sépalas amarelo-esverdeadas, pétalas, filetes, estiletes e estigmas brancos.; Epifítica em interior de mata paludosa a ca. 5 m de alt.","ICN00030574",NA,"Faxinal","1511","20837","auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:50:47-03","UFRGS","ICN","043279","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Waechter, JL",NA,NA,NA,"Waechter, JL","1978","11","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica; brácteas vermelhas de ápice branco; filetes e estilete brancos; anteras acastanhadas; flores nectaríferas.; Em mata pluvial.","ICN00030573",NA,"Morro Azul","1038","20837","auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:50:47-03","UFRGS","ICN","060735","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Klein, RM",NA,NA,NA,"Klein, RM; Bresolin, A","1973","01","16","Brasil","SC","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito com inflorescência vermelha e flores brancas.; Da mata.","ICN00030576",NA,"Águas Mornas","10696","29971","auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:50:47-03","UFRGS","ICN","083667","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Waechter, JL","1988",NA,NA,"Waechter, JL","1988","02",NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito. Material com frutos jovens.; Em interior de mata pluvial atlântica, caído sobre solo.","ICN00030572",NA,"Limoeiro","2290","20837","auto","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:50:47-03","UFRGS","ICN","192180","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Waechter, JL","2013","04","09","Mariath, JEA","2013","09","22","Brasil","PR","Paranaguá","-48.305","-25.563056","-48.305","-25.563056","6","6","Mata Atlântica","ICN00030575",NA,"Ilha do Mel","s.n.",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:50:47-03","UFRGS","ICN","198080","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Valduga, E","2017",NA,NA,"Valduga, E","2017","01","14","Brasil","RS","Morrinhos do Sul","-50.007222","-29.365278","-50.007222","-29.365278",NA,NA,"Bromeliácea epífita. Inflorescências com brácteas avermelhadas e flores com corola branca.","ICN00033899",NA,"Tajuvas","747",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"261","2020-09-17 10:40:25-03","UEPA","MFS","002495","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival - Santos","2009","11","20","Stival - Santos","2009","11","20","Brasil","Santa Catarina","Itajaí","-48.780278","-26.999722","-48.780278","-26.999722",NA,NA,"Epífita. Flor bráctea vermelha.","MFS002495","MFS002495 MFS002495_e","Brilhante, Floresta ombrófila densa. Florística IFFSC 640 (epífita). Estádio Sucessional: médio de regeneração. Habitat: comum no fragmento.","1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","32097","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"Caldas, J.","1991","01",NA,"Brasil","Rio Grande do Sul","Torres","-49.7269","-29.3353","-49,7269000","-29,3353000",NA,NA,"bromélia;","HAS0032097",NA,NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30149","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"Strehl, T.","1990","01",NA,"Brasil","Rio Grande do Sul","Torres","-49.7269","-29.3353","-49,7269000","-29,3353000",NA,NA,"bromélia; Floresceu em Dez/89, Dez/92 e Jan/93","HAS0030149",NA,NA,"949",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66308","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.",NA,NA,NA,NA,"krapovickas, A.","1998","01",NA,"Brasil","Santa Catarina","Itajubá",NA,NA,NA,NA,NA,NA,"bromélia; epífito Brácteas rojas con el extremo blanco. Tépalos blancos.","HAS0066308",NA,"Itajubá,","42134",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-04-05 12:31:21-03","UNIVASF","HVASF","1478","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","E.M.C. Leme","2000","04","18","J.A. Siqueira Filho","1999","07","09","Brasil","Pernambuco","Lagoa dos Gatos",NA,NA,"9999.000000","9999.000000","648","648","Epífita de dossel em Cnidoscolus oliganthus (Euphorbiaceae) a ca. 30m alt. Indivíduos formando touceiras. Folhas com 29,5cm comp., castanho-vináceas de bainha larga (5,5cm) afilando bruscamente em direção ao ápice, com ondulações nas margens da lâmina foliar. Cada indivíduo tem um aspecto de bojo. Dados posteriores: Inflorescência simples polística, vermelha. Flores alvas com órgãos reprodutivos exsertos pólen amarelado. Material cultivadono Bromeliário Biouniverso sob o n° 305. Material VIVASF 93V","HVASF001478","HVASF001478_v01 HVASF001478_v02","RPPN Frei Caneca, Mata da Serra do Quengo","973",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"U",NA,NA
"266","2019-11-21 10:02:51-03","IBt","SP","384930","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Vieira, CM; Martinelli, G","2002","10",NA,"Martinelli, G; et al.","1999","10","02","Brasil","São Paulo","Ribeirão Grande","-48.420417","-24.274333","-48.420417","-24.274333","800","950",NA,"SP053579","SP053579","Parque Estadual de Intervales","15807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:02:51-03","IBt","SP","39950","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Kuhlmann, M",NA,NA,NA,"Doering, R","1939","01","20","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"SP053584","SP053584","Rio Quilombo.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:02:51-03","IBt","SP","41600","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Gehrt, A",NA,NA,NA,"Kuhlmann, M","1939","09","01","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"SP053585","SP053585","Litoral.","s.n.","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:02:51-03","IBt","SP","69027","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, LB","1964","10",NA,"Mattos, JR","1963","01",NA,"Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"SP053582","SP053582","Cultivada no Jardim Botânico de São Paulo.","s.n.","21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:02:51-03","IBt","SP","246730","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Barros, F; Ribeiro, JELS","1990","12","06","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053566","SP053566","Ilha do Cardoso, Margens do rio Cardoso","2107","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:02:51-03","IBt","SP","224846","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Wanderley, MGL; et al.","1988","04","07","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053575","SP053575","Ilha do Cardoso, Mata do Rio do Cardoso","1007","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:02:51-03","IBt","SP","220857","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Kirizawa, M","1987","12","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053576","SP053576","Parque Estadual da Ilha do Cardoso, Morro do Jacareú","1977","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:02:51-03","IBt","SP","237374","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Passos, LC","1990","02","27","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,NA,"SP053578","SP053578","Fazenda Intervales","23126","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:02:51-03","IBt","SP","237381","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Passos, LC","1990","02","27","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,NA,"SP053577","SP053577","Fazenda Intervales","23121","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:02:51-03","IBt","SP","223520","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Kirizawa, M","1987","12","17","Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,"SP053574","SP053574","Serra de Mogi","2065","15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:02:51-03","IBt","SP","392231","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Moura, C; Moraes, TT","2007","04","03","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP053570","SP053570","Estação Ecológica Juréia-Itatins, Rio Una do prelado.","93","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:02:51-03","IBt","SP","263544","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Fischer, EA; et al.","1990","11","11","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP053571","SP053571","Estação Ecológica Juréia-Itatins, Rio Verde","s.n","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:02:51-03","IBt","SP","248328","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Wanderley, MGL","1991","09",NA,"Costa, MP; et al.","1990","12","13","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Planta epífita crescendo sobre tronco de árvore, escapo e brácteas vermelhas","SP053572","SP053572","Reserva Ecológica Juréia-Itatins, Margem do Rio Verde acima do Pocinho","15","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:02:51-03","IBt","SP","258389","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ","1992","08","27","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"SP053567","SP053567","Fazenda Intervales, Estrada para Bocaína.","2033","38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:02:51-03","IBt","SP","31527","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Handro, O","1944","05",NA,"Dusén, P","1916","01","09","Brasil","São Paulo","Jacareí","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,NA,"SP001823","SP001823",NA,"17486","19066","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA
"281","2019-11-21 10:02:51-03","IBt","SP","344558","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Alves, M; et al.","1999","01","08","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"SP053569","SP053569","Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do rio Verde.","1791","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:02:51-03","IBt","SP","344555","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Wanderley, MGL","2003","10","24","Alves, M; et al.","1999","01","07","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"SP053568","SP053568","Estação Ecológica Juréia-Itatins, Trilha para o Morrinho.","1770","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:02:51-03","IBt","SP","309178","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053581","SP053581","Parque Estadual de Intervales, Trilha do Carmo.","2220","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:02:51-03","IBt","SP","352535","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Wanderley, MGL","2003","09","03","Nicolau, SA; et al.","2001","02","17","Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SP053573","SP053573","Bacia de acumulação do Rio Piratininga.","2816","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:02:51-03","IBt","SP","304655","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Gehrt, A",NA,NA,NA,"Gehrt, A","1939","12","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP053580","SP053580","Pinheiros. Cult. procedente do Mor. S. Bento, São Vicente, Santos.","s.n.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:02:51-03","IBt","SP","42176","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, LB",NA,NA,NA,"Gehrt, A","1939","12","26","Brasil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"SP053583","SP053583","Morro São Bento.","s.n.","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2010-08-16 16:42:56-03","GH","HU-HERB","GH 00039488","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L. B. Smith",NA,NA,NA,NA,"P. K. H. Dusén","1916","1","9","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tacarehy","17486",NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,"undetermined","Holotype","17486"
