"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"296","2019-09-04 19:00:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","amoenus","Phyllanthus amoenus",NA,NA,"J. E. B. Warming","1585","1865","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"297","2019-09-04 18:35:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis",NA,NA,"A. Glaziou","1467",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2019-09-04 18:37:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"A.-C. Vauthier","84",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2019-11-18 11:50:42-03","F","FMNH-SEEDPLANTS","V0216495F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"Y. Mexía","4284","1930","2","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216495F","V0216495F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2019-11-18 15:26:41-03","F","FMNH-SEEDPLANTS","V0216496F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"A. Usteri","41","1906","6","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216496F","V0216496F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2019-11-18 15:29:08-03","F","FMNH-SEEDPLANTS","V0216497F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"A.-C. Vauthier",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216497F","V0216497F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"302","2019-11-18 11:51:47-03","F","FMNH-SEEDPLANTS","V0216498F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"Mello Barreto","2627","1932","11","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216498F","V0216498F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2019-11-18 15:28:13-03","F","FMNH-SEEDPLANTS","V0216499F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"J. Nadeaud",NA,"1861","7","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216499F","V0216499F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"304","2019-11-19 11:33:52-03","F","FMNH-SEEDPLANTS","V0216500F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"G. G. Hatschbach","14142","1966","11","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216500F","V0216500F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"305","2019-11-19 11:36:00-03","F","FMNH-SEEDPLANTS","V0216501F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216501F","V0216501F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Possible type",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2019-11-18 15:27:16-03","F","FMNH-SEEDPLANTS","V0216502F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"A. Glaziou","15412",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216502F","V0216502F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2019-11-18 15:28:40-03","F","FMNH-SEEDPLANTS","V0216503F","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,NA,"A. Glaziou","11544",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0216503F","V0216503F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2020-07-23 12:06:41-03","CEPLAC","CEPEC","73233","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis",NA,"A. M. Amorim","W. W. Thomas","11282","1996","11","14","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Caminho da trilha p/ Monte Pascoal. Acima da rampa e topo Monte.","-40.574722","-15.264722","40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"309","2020-07-23 12:06:41-03","CEPLAC","CEPEC","9642","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis",NA,"G. L. Webster","T. S. dos Santos","2715","1973","01","16","Brasil","Bahia","PORTO SEGURO","Parque Nacioanl de Monte Pascoal. Pico do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"30/12/1978",NA,NA,NA
"310","2020-07-23 12:06:45-03","CEPLAC","CEPEC","130504","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus",NA,"A. C. Brade","A. C. Brade","19329","1948","08","21","Brasil","Espírito Santo","CACHOEIRO DE ITAPEMIRIM","Vargem alta, Morro de Sal.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratipo","35694","auto",NA,NA,NA,NA,NA
"311","2020-07-23 12:17:50-03","CEPLAC","CEPEC","111696","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"Sem Informação","Amorim, A. M.","5802","2006","04","15","Brasil","Bahia","arataca","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-23 12:17:50-03","CEPLAC","CEPEC","117475","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"Sem Informação","Perdiz, R. de O.","109","2007","08","12","Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-23 12:17:50-03","CEPLAC","CEPEC","123099","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"Sem Informação","Amorim, A. M.","4860","2005","05","04","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Trilha da base da Pedra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-23 12:06:45-03","CEPLAC","CEPEC","2871","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"M. J. Silva","A. Castellanos","26517",NA,NA,NA,"Brasil","Bahia",NA,"Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/08/2007",NA,NA,NA
"315","2020-07-23 12:06:45-03","CEPLAC","CEPEC","35174","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"D. S. Carneiro-Torres","L. R. Noblick","3211","1984","05","16","Brasil","Bahia","SANTA TEREsINHA","Serra da Pioneira. 3Km de Pedra Branca.","-39.533333","-12.75","39W32'","12S45'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/1998",NA,NA,NA
"316","2020-07-23 12:06:45-03","CEPLAC","CEPEC","57960","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"L. P. de Queiroz","L. P. de Queiroz","2985","1992","11","22","Brasil","Bahia","castro alves","Serra da Jibóia.","-39.471944","-12.853056","39W28'19","12S51'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"317","2020-07-23 12:06:45-03","CEPLAC","CEPEC","88464","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"D. S. Carneiro-Torres","J. G. Jardim","2806","2000","02","24","Brasil","Bahia","SANTA TEREsINHA","14,5Km na Rod. Elísio medrado/Sta. Teresinha. Torre da Embratel, ca. 7Km do Distrito de Pedra Branca.","-39.475833","-12.853611","39W28'33","12S51'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2003",NA,NA,NA
"318","2020-07-23 12:06:45-03","CEPLAC","CEPEC","136393","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"E. R. Martins","R. C. Forzza","2818",NA,NA,NA,"Brasil","Rio de Janeiro","santa maria madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA
"319","2020-07-23 12:06:45-03","CEPLAC","CEPEC","105702","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus",NA,"W. Punt","G. Hatschbach","68603","1998","10","17","Brasil","Bahia","ILHÉUS","Parque dos Orixás. Margem da estrada.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2003",NA,NA,NA
"320","2021-04-08 17:13:06-03","UESB","HUESB","5001","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell Arg.",NA,"França, F.; I.Cordeiro, DCarneiro; B.M.Silva.; I.Cordeiro, DCarneiro; B.M.Silva.","3195","1999","07","08","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.466667","-12.85","-39.466667","-12.85","800","800","Arbusto decumbente até 50cm. Folha coriácea discolor, vináceas quando jovens. Perianto branco esverdeado. Fruto imaturo verde.; Vegetação arbustivo-arbórea antropizada densa.","HUESB000005001",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-04-08 17:13:06-03","UESB","HUESB","4254","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell Arg.",NA,"Queiroz, L.P. de; m.m.Silva, FRBravo, I; B.M.Silva.; m.m.Silva, FRBravo, I; B.M.Silva.","6399","2000","09","27","Brasil","Bahia","Santa Teresinha","Serra da Jibóia, ca 4Km de Pedra Branca.","-39.475556","-12.852778","-39.475556","-12.852778",NA,NA,"Subarbusto prostato a decumbente. Folhas cartáceas com face abaxial glanca. Flores concolores, creme.","HUESB000004254",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-11-12 17:01:17-03","UEL","FUEL","35222","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"França, F; et al.","3195","1999","07","08","Brasil","Bahia","Santa Terezinha","Serra da Jibóia","-39.466667","-12.85","-39.466667","-12.85","800","800",NA,"FUEL021168",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-11-12 17:01:17-03","UEL","FUEL","35271","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Salino, A","Salino, A; Gotschalg, A","4000","1998","02","14","Brasil","Minas Gerais","Januária","Vale do Peruaçu, carrascal próximo da entrada para Fazenda Terra Brava","-44.26","-15.1125","-44.26","-15.1125",NA,NA,NA,"FUEL021167",NA,"1998","02",NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:07:46-03","UnB","UB","111611","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Cezare, CHG; Souza-Silva, S; Machado Neto, A","444","2007","12","09","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0332","-16.5036","-48.0332","-16.5036","773","773","Arvoreta 2,5m. Flor branca; Floresta Estacional Semidecidual. Topologia: Inclinado.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:07:46-03","UnB","UB","119346","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"França, F; Cordeiro, I; Carneiro, D; Silva, BM","3195","1999","07","08","Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.466667","-12.85","-39.466667","-12.85","800","800","Folha coriácea discolor, vináceas quando jovens. Perianto branco esverdeado.; Arbusto decumbente 0,5m. Fruto imaturo verde.; .",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:07:46-03","UnB","UB","119347","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Liesner, R","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","27418","1970","03","13","Brasil","Minas Gerais",NA,"Rio Jequiti ca. 20km E. of Diamantina",NA,NA,NA,NA,"790","790","Shrub 2m. Flor cream. Fruto green.; Gallery forest on white sand.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:07:46-03","UnB","UB","119348","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Liesner, R","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","28106","1970","03","23","Brasil","Minas Gerais",NA,"Ca. 15km N. of são João da Chapada",NA,NA,NA,NA,"975","975","Slender shrub 2m. Flor cream. Fruto green.; Cut-over slope forest.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:07:46-03","UnB","UB","133004","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Irwin, HS","26989","1970","03","05","Brasil","Minas Gerais",NA,"Ca. 1km N of Joaquim Felício",NA,NA,NA,NA,NA,NA,"Flowers cream; fruit green.; Slender tree 3m.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:07:46-03","UnB","UB","133006","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Krieger, PL","CESJ23650","1989","04","02","Brasil","Minas Gerais",NA,"Parque Nacional Caparaó-Vale Verde",NA,NA,NA,NA,NA,NA,"Subarbusto.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:07:46-03","UnB","UB","133071","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Irwin, HS","19952","1968","02","12","Brasil","Minas Gerais",NA,"Ca. 45km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,"Flowers and fruit light green.; Slender erect or arching subsrub 1m.; Gallery margin",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:07:46-03","UnB","UB","133072","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Irwin, HS","19757","1968","02","10","Brasil","Minas Gerais",NA,"Ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,"Flowers and fruit yellow-green.; Herb 0,25m.; Gallery margin",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:07:46-03","UnB","UB","16825","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"França, F; Cordeiro, I; Carneiro, D; Silva, BM","3195","1999","07","08","Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.466667","-12.85","-39.466667","-12.85","800","800","Folha coriácea discolor, vináceas quando jovens. Perianto branco esverdeado.; Arbusto decumbente 0,5m. Fruto imaturo verde.; .",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:07:46-03","UnB","UB","16826","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GZ","Irwin, HS; Harley, RM; Onishi, E","28858","1971","01","22","Brasil","Minas Gerais",NA,"Serra da Caraça, near riacho ca. 10km W. of Barão de Cocais",NA,NA,NA,NA,"1400","1400","Slender subshrub 1,5m; Lower cut-over slopes. Solo: Sandy slopes.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:07:46-03","UnB","UB","16827","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GZ","Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","6911","1973","03","12","Brasil","Goiás",NA,"Serra da Atalaia, ca. 25km by road SW of Monte Alegre de Goiás",NA,NA,NA,NA,"600","800","Annual herb. Flor white; . Topologia: Mesophitic forest on steep slope of granitic rock. Solo: Very large boulders outcropping.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:07:46-03","UnB","UB","16828","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Liesner, RL","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","23322","1969","02","15","Brasil","Minas Gerais",NA,"Ca. 8km west of Grão Mogol",NA,NA,NA,NA,"950","950","Shrub 1m. Flor cream; Cerrado and rocky slopes.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:07:46-03","UnB","UB","16829","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Liesner, RL","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27418","1970","03","13","Brasil","Minas Gerais",NA,"Rio Jequiti ca. 20km E. of Diamantina",NA,NA,NA,NA,"790","790","Shrub 2m. Flor cream. Fruto green.; Gallery forest on white sand.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:07:46-03","UnB","UB","16830","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Liesner, RL","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","28106","1970","03","23","Brasil","Minas Gerais",NA,"Ca. 15km N. of são João da Chapada",NA,NA,NA,NA,"975","975","Slender shrub 2m. Flor cream. Fruto green.; Cut-over slope forest.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:07:46-03","UnB","UB","16831","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GZ","Sucre, D","1454","1967","05","11","Brasil","Rio de Janeiro",NA,"Sumaré",NA,NA,NA,NA,NA,NA,"Folha verde na face dorsal , avermelhada na face ventral.; 0,6-1m. Flor branca; .",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:07:46-03","UnB","UB","16832","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Webster, GZ","Irwin, HS; Harley, RM; Onishi, E","28708","1971","01","19","Brasil","Minas Gerais",NA,"Lower slopes Serra da Piedade, road between BR - 31 and Caete",NA,NA,NA,NA,"1600","1600","Slender few-branched shrub 1,5m. Flor light green; Secondary forest with numerous outcrops.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:07:46-03","UnB","UB","187344","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Magalhães, M","s.n.","1957","04","21","Brasil","Minas Gerais",NA,"Serrote de Itutinga (lado de S. João Del Rei)",NA,NA,NA,NA,NA,NA,"Subarbusto. Flor amarelada.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:07:46-03","UnB","UB","187345","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Anderson, WR; et al.","9243","1973","04","20","Brasil","Minas Gerais",NA,"15km by road W of Januária on road to Serra das Araras",NA,NA,NA,NA,"575","650","Herb 2m. Flowers red.; Hill of raw, jagged limestone and tall forest at its base",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:07:46-03","UnB","UB","9457","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Milhomens, LC; Duval, FG; Proença, CEB; Carvalho, JA","33","2000","11","26","Brasil","Minas Gerais","Garapuava",NA,"-46.383333","-16.066667","-46.383333","-16.066667","798","798","Arbusto 1,6m. Flor creme; Cerrado de encosta.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:07:46-03","UnB","UB","119349","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Punt, W","Maas, PJM; Paracauta, P","3267","1977","10","17","Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Tijuca, Reserva Florestal da FEEMA","-43.2075004577637","-22.9027996063232",NA,NA,"400","400","Herb. Flor greenwish; Forest.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"344","2019-11-01 15:07:46-03","UnB","UB","133005","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Cordeiro, I","Barreto, M","9764","1937","11","15","Brasil","Minas Gerais","Diamantina","Alto do Ribeirão do Inferno","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Arbusto 1m.",NA,NA,"2012","12","11","Dicotyledoneae",NA,"Southern America",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"345","2019-11-01 15:07:46-03","UnB","UB","16833","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Punt, W","Maas, PJM; Paracauta, P","3267","1977","10","17","Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Tijuca, Reserva Florestal da FEEMA","-43.2075004577637","-22.9027996063232",NA,NA,"400","400","Herb. Flor greenwish; Forest.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
