"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"254","2019-11-13 16:05:05-03","UNISANTA","HUSC","10446","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Martins, S.E.","Martins, S.E.","810","2000","08","22",NA,"Brasil","São Paulo","Bertioga","Praia de Itaguaré. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,"Árvore com 3m alt.; Floresta de restinga alta úmida.",NA,NA,NA,NA,NA,"2000","08",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:10:00-03","UnB","UB","112554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Delprete, PG; et al.","9266","2005","11","04","Southern America","Brasil","Tocantins","Couto Magalhães","Rod. Couto Magalhães-Colinas de Tocantins","-49.156944","-8.324722",NA,"Folhas coriáceas, página superior verde-escuro lúcida, inferior verde esbranquiçada.; Arvoreta 3m; Floresta umbrófila.",NA,NA,NA,"-49.156944","-8.324722",NA,NA,NA,NA,NA,"200","200",NA,NA,NA,NA
"256","2019-11-01 15:10:00-03","UnB","UB","159707","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Gottsberger, IS","Mendonça, RC; Walter, BMT; Dias, BJ; Pereira Neto, M","1197","1989","02","28","Southern America","Brasil","Minas Gerais","Patrocínio","Fazenda Grão de Ouro.","-46.966667","-18.808611",NA,"Arbusto com cerca de 0,6m; frutos imaturos de cor verde.; Campo cerrado. Latossolo vermelho.",NA,NA,NA,"-46.966667","-18.808611","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:10:00-03","UnB","UB","184544","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Damasceno Júnior, GA","Neves, IM; Lima, TE; Amaral, TS; Bueno, ML; Damasceno Júnior, GA","55","2010","11","24","Southern America","Brasil","Mato Grosso do Sul","Corumbá","Trilha da Mandioré, próximo ao Instituto Homem Pantaneiro","-57.485833","-18.093889",NA,"Arbóreo, 2,5m de altura. Flor amarela; Alto do morro com vegetação de cerrado",NA,NA,NA,"-57.485833","-18.093889","2011","08","23",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:10:00-03","UnB","UB","44213","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Rizzo, JA","947","1968","05","20","Southern America","Brasil","Goiás","Goiânia","Goiânia, Rodovia GO-4, para Inhumas","-49.2539","-16.6786",NA,NA,NA,NA,NA,"-49.2539","-16.6786","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:10:00-03","UnB","UB","44216","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Irwin, HS","10869","1965","12","01","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 15:10:00-03","UnB","UB","44217","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Irwin, HS","21237","1968","03","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-01 15:10:00-03","UnB","UB","44214","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Gomes Júnior, JC","2369","1964","10","20","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Três Lagoas, Fazenda Dr. José Mendes","-40.483333","-12.5",NA,NA,NA,NA,NA,"-40.483333","-12.5","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-01 15:10:00-03","UnB","UB","106921","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Proença, CEB","Minervino, JS; Oliveira, RG","P3 NI 653","2007","07","29","Southern America","Brasil","Tocantins","Itacajá ","Terra Indígena Krahô, Kapéy","-47.665556","-8.433611",NA,"Foto material seco. No jornal identificado como P3 NI6, na fita crepe como P2 NI6; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,NA,NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,"220","220",NA,NA,NA,NA
"263","2019-11-01 15:10:00-03","UnB","UB","6358","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Proença, CEB; Landrum, L; Landrum, S","1500","1995","09","03","Southern America","Brasil","Distrito Federal","Brasília","Ao lado da Reserva Biológica das Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,"Arbusto. Flor amarelo-pálido; .",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:10:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Heringer, EP","17172","1978","11","14","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,"Arbusto 2m. Ramificado, inflorescências terminais. Flores pequenas, perfumadas; Cerrado seco sujeito a incêndios periódicos",NA,NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:10:00-03","UnB","UB","159706","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Paula, JE","3346","1991","12","10","Southern America","Brasil","Maranhão","Santa Quitéria do Maranhão",NA,"-42.5466995239258","-3.51555991172791",NA,"Arvoreta, folha rígida, flor amarela, fruto subgloboso.; Cerrado.",NA,NA,NA,NA,NA,"1998",NA,NA,"98145","auto",NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:10:00-03","UnB","UB","44215","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Oliveira, E","1634","1961","04","28","Southern America","Brasil","Tocantins","Araguatins","Rio Piranha","-48.1244010925293","-5.65111017227173",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"51189","auto",NA,NA,NA,NA,NA,NA
"267","2019-10-03 10:04:28-03","UFSCar","SORO","3461","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Vilue",NA,NA,NA,"1998","10","24",NA,"Brasil","São Paulo","Sorocaba","Cerrado - Éden, Fab, INA",NA,"-17.076944",NA,"Planta de cerrado.",NA,NA,NA,NA,"17°04'37S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Glaziou, AFM","10919",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Wawra, H; Maly, FP","604",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in provincia Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Riedel, L","1146",NA,NA,NA,"Southern America","Brazil",NA,NA,"in provincia Rio",NA,NA,NA,"There is another Riedel 1146 that is Microlicia amplexicaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in campis ad Serra da Lapa in prov. Minas Geraës",NA,NA,NA,"fl. Novembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Spruce, R","676",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém","in provincia Pará prope Santarem","-54.71","-2.44",NA,NA,NA,NA,NA,"-54.71","-2.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Spruce, R","330",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém","in provincia Pará prope Santarem","-54.71","-2.44",NA,NA,NA,NA,NA,"-54.71","-2.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in monte Telegraphenberg",NA,NA,NA,"floret Junio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Casaretto, G","2305",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in provincia Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:13:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Gardner, G","1043","1837",NA,NA,NA,"?",NA,NA,"locis haud accuratius indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","9837","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart","Marimon B.S.","Mews H.A., Marimon, B.S,; Lima, H.S.; Franczak, D.D.; Moresco, M.C.; Jancoski, H.S.","HM1","2005","05","31",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia, Campo de Murunduns.","-50.934416667","-12.377055556",NA,"Coleta vegetativa, CM1-H1, N°171.",NA,NA,NA,"-50.934416667","-12.377055556","2005","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","3711","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart","Delprede P.","Fernandes-Bulhão C., Stefanello D.; Fragas Silva E.","CFB313","2003","10","14",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Barreira Amarela. Próximo ao ponto 84.","-51.8241996765137","-12.9416999816895",NA,"Casca lisa. Corola amarelada, cheiro adocicado nas folhas.[HABITAT=Cerrado Stricto sensu]",NA,NA,NA,NA,NA,"2007",NA,NA,"106632","auto",NA,NA,NA,NA,NA,NA
"279","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","3677","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart","Delprede P.","Fernandes-Bulhão C., Stefanello D.; Fragas Silva E.","CFB251","2003","10","07",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Fazenda Marruá. Próximo ao P.90 / Q.II","-51.8241996765137","-12.9416999816895",NA,"Casca lisa branca. Botões florais brancos. Brotação.[HABITAT=Cerrado Stricto sensu]",NA,NA,NA,NA,NA,"2007",NA,NA,"106632","auto",NA,NA,NA,NA,NA,NA
"280","2020-09-17 10:41:34-03","UEPA","MFS","001812","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Gurgel, ESC","933",NA,NA,NA,NA,"Brasil","Pará","Maracanã","Algodoal, praia da Princesa, solo arenoso. 00º35'2,4S 047º34'30,9W.","-47.45135","-0.772725",NA,"Arbusto 3m. Flores com cálice verde amarelado, corola amarelada.","MFS001812","MFS001812 MFS001812_e",NA,"-47.45135","-0.772725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-09-17 10:41:34-03","UEPA","MFS","003327","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, CAS da","Rocha, T.T.","220",NA,NA,NA,NA,"Brasil","Pará","Soure","Comunidade do Pesqueiro","-48.638889","-0.508367",NA,"Arbusto de 1,50m de altura. Frutos verdes no momento da coleta. Presença de fores amarelas.","MFS003327","MFS003327 MFS003327_e",NA,"-48.638889","-0.508367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-09-17 10:41:34-03","UEPA","MFS","005789","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, CAS da","Falcão da Silva, M","518",NA,NA,NA,NA,"Brasil","Pará","Salvaterra","Praia do Salazar; Ilha do Marajó, Área aberta.","-48.543411","-0.789658",NA,"Árvore ou arbusto lenhoso de 3 m de altura. Ramos acinzentados, lenticelados e estriados. Folha oposta, cruzadas, discolores nervura central proeminente abaxial e impressa na adaxial. Inflorescência terminal. Frutos orbiculares, enegre","MFS005789","MFS005789 MFS005789_e",NA,"-48.543411","-0.789658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-09-17 10:41:34-03","UEPA","MFS","005082","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Lucas, F.C.A.","1645",NA,NA,NA,NA,"Brasil","Pará","Salvaterra","Praia Salazar","-48.514311","-0.758783",NA,"Arbusto de 3 metros de altura com fruto imaturo verde.","MFS005082","MFS005082 MFS005082_e",NA,"-48.514311","-0.758783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-09-17 10:41:34-03","UEPA","MFS","005790","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, CAS","Silva, MF","473","2014","09","17",NA,"Brasil","Pará","Soure","Ilha de Marajó","-48.483889","-0.664167",NA,"Arbusto de 2,5m de altura, folhas opostas, cruzadas, verdes amareladas, glabras, nervura central impressa na adaxial e proeminente abaxial, mais clara, opaca. Inflorescência terminal, cálice verde, flores amarelas, longo tubulosa estig","MFS005790","MFS005790 MFS005790_e",NA,"-48.483889","-0.664167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-09-17 10:41:34-03","UEPA","MFS","007519","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, CAS da","Lucas, F.C.A.","2020","2017",NA,NA,NA,"Brasil","Pará","Acará",NA,"-48.319028","-2.015978",NA,"Árvore de 3 m de altura com fruto imaturo verde.","MFS007519","MFS007519 MFS007519_e",NA,"-48.319028","-2.015978","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-09-17 10:41:34-03","UEPA","MFS","007406","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, CAS da","Lucas, F.C.A.","1963","2017","05","06",NA,"Brasil","Pará","Marudá","Praia do Crispim","-47.636319","-0.626292",NA,"Arbusto de 2,5 m de altura com fruto imaturo verde.","MFS007406","MFS007406 MFS007406_e",NA,"-47.636319","-0.626292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-03-04 16:04:38-03","UNESP-IS","HISA","4873","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Santos,J","Caliente,A.D et al","1221","1993","10","14",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Cerrado.Arbusto, ca 1,5m, tronco 6cm, flores creme, odor suave, frequente.",NA,NA,NA,"51w46'","20s59'","2013","11","26",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"288","2020-03-04 16:04:38-03","UNESP-IS","HISA","516","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Leitão Filho,H.F","23","1985","11","05",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda Cacildo Arantes","-51.419167","-20.367778",NA,"Arbusto, ca 1,5 a 2m, flores creme.",NA,NA,NA,"51W25'09","20S22'04",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"289","2020-03-04 16:04:38-03","UNESP-IS","HISA","3836","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Noronha,M.R.P","Nascimento,P.T","1434","1993","12","29",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,"Arbusto, ca 1,70m, tronco 3cm, frutos imaturos, frequente.",NA,NA,NA,NA,NA,"1995","10","21","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"290","2020-03-04 16:04:38-03","UNESP-IS","HISA","2586","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Proença,S.L","Caliente,A.D","207","1993","04","29",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,"Cerradão.Arbusto, frutos imaturos.",NA,NA,NA,NA,NA,"1993","06","09","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"291","2020-03-04 16:04:38-03","UNESP-IS","HISA","3838","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Noronha,M.R.P","Maciel,M","1463","1994","02","02",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,"Arbusto, ca 1,90m,frutos imaturos, frequente.",NA,NA,NA,NA,NA,"1995","10","21","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"292","2020-03-04 16:04:38-03","UNESP-IS","HISA","2953","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Noronha,M.R.P","Caliente,A.D et al","548","1993","06","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,"Arbusto, ca 2m, tronco 11,5cm, frutos maturos amarelados.",NA,NA,NA,NA,NA,"1993","07","28","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"293","2020-03-04 16:04:38-03","UNESP-IS","HISA","2952","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Sigrid,L.J.M","Caliente,A.D","391","1993","05","21",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,"Arbusto,ca 1,90m, tronco 3cm, frutos imaturos e maturos amarelos, muito abundante, comestíveis.",NA,NA,NA,NA,NA,"1995","06","12","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"294","2020-03-04 16:04:38-03","UNESP-IS","HISA","4338","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Noronha,M.R.P","Caliente,A.D et al","s/n","1993","02",NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Cerrado.Àrvore, ca 4m, tronco 10,5m.",NA,NA,NA,"51w46'","20s59'","1995","03","16",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"295","2020-03-04 16:04:38-03","UNESP-IS","HISA","3327","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Noronha,M.R.P","Santos,P.V","708","1993","07","02",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,"Cerrado em regeneração.Arbusto, ca 1,60m, rebrota,frutos imaturos e maturos, frequente.",NA,NA,NA,NA,NA,"1995","10","21","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"296","2020-03-04 16:04:38-03","UNESP-IS","HISA","3707","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Proença,S.L","Caliente,A.D et al","1319","1993","10","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,"Cerrado.Arbusto, ca 2m, tronco 4cm, flores brancas, odor suave, frequente.",NA,NA,NA,NA,NA,"1993","12","14","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"297","2018-12-04 20:29:13-02","UNIR","RON","1581","S","Plantae","Angiosperma","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Rosa, NA","MRO","21","1996",NA,NA,"Southern America","Brasil","Rondônia","Campo Novo de Rondônia","Região de Campo Novo","-63.6122016906738","-10.5968999862671",NA,"Frutos imaturos","RON00001581","RON00001581",NA,NA,NA,"1996","11","16","77748","auto",NA,NA,NA,NA,NA,NA
"298","2018-12-04 20:29:13-02","UNIR","RON","e484","S","Plantae","Angiosperma","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Rosa, NA","Araújo, J","3101-2343101-2","1997","01","31","Southern America","Brasil","Rondônia","Porto Velho","Vista Alegre / Extrema / California.","-63.9039001464844","-8.76194000244141",NA,NA,"RON0000e484","RON0000e484",NA,NA,NA,"1997","05","05","333357","auto",NA,NA,NA,NA,NA,NA
"299","2018-12-04 20:29:13-02","UNIR","RON","2570","S","Plantae","Angiosperma","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Rosa, NA","Araújo, J","26090212609-0","1996","09","16","Southern America","Brasil","Rondônia","Porto Velho","Região de Guajará Mirim","-63.9039001464844","-8.76194000244141",NA,NA,"RON00002570","RON00002570",NA,NA,NA,"1996","10","10","333357","auto",NA,NA,NA,NA,NA,NA
"300","2019-12-05 09:46:16-03","IBt","SP","339112","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kinoshita, LS","Esteves, GL; Lyra Lemos, RP","1983","1987","08","28",NA,"Brasil","Alagoas","Marechal Deodoro","Reserva Ecológica do Saco da Pedra, APA de Santa Rita","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,NA,NA,NA,"2004","10",NA,"15565","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:18:39-03","IBt","SP","270929","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anunciação, EA","Anunciação, EA; et al.","570","1994","05","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto da Cachoeira do salto","-47.5499992370605","-24.7000007629395",NA,"A#?#rvore ca. 12m alt., frutos imaturos verde",NA,NA,NA,NA,NA,"1999","07","10","55628","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:18:39-03","IBt","SP","268721","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anunciação, EA","Anunciação, EA; Oliveira, RJ","418","1993","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador em direção a praia do Rio verde","-47.5499992370605","-24.7000007629395",NA,"A#?#rvore ca. 6,0m alt., corola amarelada, antera castanhas, estigma verde",NA,NA,NA,NA,NA,"1999","07","10","55628","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:18:39-03","IBt","SP","272209","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anunciação, EA","Anunciação, EA; Nicolau, SA","585","1994","12","06",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador em direção a Praia da Juréia","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 10m alt.,corola amarela, estigma verde anteras castanhas, flores com cheiro adoçicado, visitados por mamangabas",NA,NA,NA,NA,NA,"1999","06","30","55628","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:18:39-03","IBt","SP","272210","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Anunciação, EA","Anunciação, EA; Nicolau, SA","586","1994","12","06",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador em direção a Praia da Juréia","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 5m alt., corola amarela, estigma verde anteras castanhas, flores com cheiro adoçicado visitadas por mamangabas",NA,NA,NA,NA,NA,"1999","07","10","55628","auto",NA,NA,NA,NA,NA,NA
