"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"273","2019-08-20 10:18:55-03","UNICAMP","UEC","111913","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Romero, R","1998","11",NA,"Nakajima, JN; Farinaccio, MA; Romero, R","1997","06","28","Brazil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"fruto, Árvore de cerca de 8 m. Frutos imaturos esverdeados. Mata de encosta do Rio São Francisco.","UEC083701","UEC083701","2610","Parque Nacional da Serra da Canastra, Guarita da Casca D Anta, parte de baixo.",NA,NA,NA,"Magnoliopsida",NA,NA,"57119","auto",NA,NA,NA,NA
"274","2021-03-01 16:34:33-03","UNICAMP","UEC","151731","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Caddah, MK","2009","06",NA,"Caddah, MK; Guimarães, PJF","2009","05","13","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Árvore ca. 8,0m, frutos maduros levementes roxos, coleta em sílica.","UEC083696","UEC083696","465","Parque Nacional do Itatiaia, Descida para parte baixa do Véu da Noiva.",NA,NA,NA,"Magnoliopsida",NA,NA,"19648","auto",NA,NA,NA,NA
"275","2019-08-20 10:18:55-03","UNICAMP","UEC","10857","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Martins, E; Goldenberg, R",NA,NA,NA,"Leitão Filho, HF; Kinoshita, LS; Taroda, N","1976","10","08","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"flor, Arbustivo, com botões. Mata úmida.","UEC083706","UEC083706","3208","Serra do Japi, Cerca de 10 km SW de Jundiaí.",NA,NA,NA,"Magnoliopsida",NA,NA,"17840","auto",NA,NA,NA,NA
"276","2021-03-01 16:34:33-03","UNICAMP","UEC","133764","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Caddah, MK","2012",NA,NA,"Arzolla, FARDP","2000","12","08","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore de 5m altura, frutos imaturos verdes.","UEC083601","UEC083601","207","Parque Estadual da Cantareira, Região de Águas Claras.",NA,NA,NA,"Magnoliopsida",NA,NA,"15840","auto",NA,NA,NA,NA
"277","2019-08-20 10:18:55-03","UNICAMP","UEC","104215","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Caddah, MK","2012",NA,NA,"Pagano, SN","1980","04","01","Brazil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"flor, Árvore com 13 m de altura, DAP= 13,5 cm. Mata.","UEC083702","UEC083702","s.n.","Fazenda São José",NA,NA,NA,"Magnoliopsida",NA,NA,"21773","auto",NA,NA,NA,NA
"278","2019-08-20 10:18:55-03","UNICAMP","UEC","10828","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Martins, E; Goldenberg, R","1992","10","25","Pagano, SN","1978","05","31","Brazil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"flor e fruto, Arbusto. Mata.","UEC083685","UEC083685","24","Fazenda São José",NA,NA,NA,"Magnoliopsida",NA,NA,"21773","auto",NA,NA,NA,NA
"279","2019-08-20 10:18:55-03","UNICAMP","UEC","74239","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","1996","01",NA,"Aguiar, OT","1995","05","08","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor e fruto, Arvoreta, 8 m de altura, frutos.","UEC083690","UEC083690","570","Parque Estadual da Cantareira, Núcleo Engordador, Trilha da Cachoeira.",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA
"280","2019-08-20 10:18:55-03","UNICAMP","UEC","120984","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","1993","07","08","Wanderley, MDGL","1981","11","04","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Flores com anteras amarelas.","UEC083700","UEC083700","403","Reserva Biológica do Parque Estadual das",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA
"281","2019-08-20 10:18:55-03","UNICAMP","UEC","121025","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Hoehne, FC",NA,NA,NA,"Koscinski, M","1937","02","23","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Nome vulgar: Cabuçu da folha miúda.","UEC083697","UEC083697","310","Serra da Cantareira",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA
"282","2021-03-01 16:34:33-03","UNICAMP","UEC","180887","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Colletta, GD; Flores, TB; Ferreira, MAP; Ivanauskas, NM","2013","04","29","Brazil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 3m, frutos imaturos verdes, folhas discolores.","UEC074574","UEC074574","1011","Reserva particular da Votorantim (CBA). UHE da Barra.",NA,NA,NA,"Magnoliopsida",NA,NA,"41034","auto",NA,NA,NA,NA
"283","2020-08-31 19:33:08-03","UFPB","JPB","65188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Baumgratz, JFA; Santos Filho, LAF","2008","04","20","Santos Filho, LAF; Baumgratz, JFA; Silva, W; Andrade, M; Moura, ALO; Amorim, MP; Silva Ne","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","; HABITAT: Margeando a trilha; Mata de encosta; DESC: Arvoreta; Ramos pardacentos passando a verdes; pecíolos verdes; folhas verdes discolores, infrutescência verde; frutos jovens verdes passando nigrescentes. 3 alt.","JPB0065188",NA,"3","Parque Nacional de Itatiaia, Trilha para os três Picos","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,"19648","auto",NA,NA,NA,NA
"284","2020-04-22 16:21:55-03","UFPB","JPB","64075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Pardo, C S; Pardo, C; Baumgratz, J F","2004","03","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"; DESC: Arvore ca. 8m e CAP 18. 8cm. Pagina inferior dourado - nferruginea, frutos maduros azuis axorreados.",NA,NA,"706","Parque Nacional da Serra dos Órgãos, Matas do Rio Paqueuqer próx. ao km 2,0 da Estrada para Barragem ca. 1135 msm.","Southern America",NA,NA,"Angiosperma","Dicotyledon","paratype","38539","auto",NA,NA,NA,NA
"285","2020-08-31 19:33:08-03","UFPB","JPB","65188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Baumgratz, JFA; Santos Filho, LAF","2008","04","20","Santos Filho, LAF; Baumgratz, JFA; Silva, W; Andrade, M; Moura, ALO; Amorim, MP; Silva Ne","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","; HABITAT: Margeando a trilha; Mata de encosta; DESC: Arvoreta; Ramos pardacentos passando a verdes; pecíolos verdes; folhas verdes discolores, infrutescência verde; frutos jovens verdes passando nigrescentes. 3 alt.","JPB0065188",NA,"3","Parque Nacional de Itatiaia, Trilha para os três Picos","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,"19648","auto",NA,NA,NA,NA
"286","2020-04-22 16:21:55-03","UFPB","JPB","64075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Pardo, C S; Pardo, C; Baumgratz, J F","2004","03","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"; DESC: Arvore ca. 8m e CAP 18. 8cm. Pagina inferior dourado - nferruginea, frutos maduros azuis axorreados.",NA,NA,"706","Parque Nacional da Serra dos Órgãos, Matas do Rio Paqueuqer próx. ao km 2,0 da Estrada para Barragem ca. 1135 msm.","Southern America",NA,NA,"Angiosperma","Dicotyledon","paratype","38539","auto",NA,NA,NA,NA
"287","2019-11-08 08:53:23-03","FURB","FURB","1700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","04","14","R.F.; F.V. & L.C.","1999","10","27","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB29857","FURB29857",NA,"FURB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:02:54-03","FURB","FURB","18370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","09","23","Brasil","Santa Catarina","Garuva","-48.7802778","-26.1002778","-48.7802778","-26.1002778","112","112","Fito IFFSC 1068 /S/36 Habitat: Floresta Ombrófila Densa de Terras Baixas; Habito: arbórea; flor botão floral marrom","FURB29859","FURB29859","1088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:02:54-03","FURB","FURB","19221","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","04","12","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","Florística IFFSC 464 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: flor branca","FURB29860","FURB29860","413","Rio Pequeno.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:02:54-03","FURB","FURB","36448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2011",NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","19","Brasil","Santa Catarina","Angelina","-48.96","-27.4497222","-48.9600000","-27.4497222","434","434","Fito IFFSC 387 /N/16 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração Habito: arvoreta;","FURB29854","FURB29854","3310","Arroio Fagundes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:02:54-03","FURB","FURB","45822","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2015","02","10","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","Regeneração IFFSC 753 /L/50","FURB29858","FURB29858","1176","Leiteiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:02:54-03","FURB","FURB","55154","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, A.A.","2019","08","13","Funez, L.A.; Maraschalchi, M.N., Farias, D.M., Schneiders, A.","2017","10","06","Brasil","Santa Catarina","Apiúna","-49.3661111","-27.0505556","-49.3661111","-27.0505556","280","280","Flores brancas Habitat: Borda da floresta Habito: Arbusto","FURB55154","FURB55154","6654","Morro Dom Bosco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-08 08:53:23-03","FURB","FURB","60022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Gebien, W.","2018","07","10","Gebien, W.","2018","02","19","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220",NA,"FURB60022","FURB60022","145","interior de fragmento na rua antonio Zendrom. Interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:02:54-03","FURB","FURB","60404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Farias, D.M.","2018","09","24","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","21","Brasil","Santa Catarina","Florianópolis","-48.4197223","-27.4513889","-48.4197223","-27.4513889",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore","FURB60404","FURB60404","3168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:02:54-03","FURB","FURB","60604","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Kassner-Filho, A.","2018","09","27","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","27","Brasil","Santa Catarina","Apiúna","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793",NA,"FURB60604","FURB60604","3498","Faxinalzinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:02:54-03","FURB","FURB","989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","2009","10","03","Domingos, A.","1991","09","07","Brasil","Santa Catarina","Indaial","-49.2091667","-27.1141667","-49.2091667","-27.1141667","600","600",NA,"FURB02249","FURB02249",NA,"Fazenda Faxinal - Talhão Faxinal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:02:54-03","FURB","FURB","38884","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, DB","1993",NA,NA,"Falkenberg, D.B.","1993","10","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","Folhas discolores, ápice do ovário piloso Habitat: beira da mata, junto à estrada Habito: arvoreta;","FURB29855","FURB29855","6264","Morro do Baú.",NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA
"298","2020-10-14 10:02:54-03","FURB","FURB","44632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, A. A.","2017","08","31","Engels, M.E.","2013","09","27","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Caule castanho a verde; folhas verdes na face adaxial e alvacenta na face abaxial Habitat: Floresta Ombrófila Mista Habito: arbórea; flor inflorescência com botões alvacentos","FURB30057","FURB30057","1670","Resgate FLORA linha de transmissão elétrica Curitiba a Joinville; Aterro Sanitário.",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
"299","2020-10-14 10:02:54-03","FURB","FURB","38814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, DB","1991",NA,NA,"Falkenberg, D.B.; Medeiros, J.D. & Brüggemann, F.M.","1991","04","05","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,"600","600","odor levemente adocicado Habitat: interior de mata atlântica de encosta Habito: árvore; flor pétalas brancas","FURB29856","FURB29856","5539","Trilha na Serra do Tabuleiro, após propriedade do seu Romualdo, Vargem do Braço.",NA,NA,NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA
"300","2019-11-08 08:53:23-03","FURB","FURB","1700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","04","14","R.F.; F.V. & L.C.","1999","10","27","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB29857","FURB29857",NA,"FURB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-10-14 10:02:54-03","FURB","FURB","18370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","09","23","Brasil","Santa Catarina","Garuva","-48.7802778","-26.1002778","-48.7802778","-26.1002778","112","112","Fito IFFSC 1068 /S/36 Habitat: Floresta Ombrófila Densa de Terras Baixas; Habito: arbórea; flor botão floral marrom","FURB29859","FURB29859","1088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-10-14 10:02:54-03","FURB","FURB","19221","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2010","04","12","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","Florística IFFSC 464 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: flor branca","FURB29860","FURB29860","413","Rio Pequeno.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-10-14 10:02:54-03","FURB","FURB","36448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2011",NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","19","Brasil","Santa Catarina","Angelina","-48.96","-27.4497222","-48.9600000","-27.4497222","434","434","Fito IFFSC 387 /N/16 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração Habito: arvoreta;","FURB29854","FURB29854","3310","Arroio Fagundes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-10-14 10:02:54-03","FURB","FURB","45822","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, AA de","2015","02","10","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","Regeneração IFFSC 753 /L/50","FURB29858","FURB29858","1176","Leiteiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-10-14 10:02:54-03","FURB","FURB","55154","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, A.A.","2019","08","13","Funez, L.A.; Maraschalchi, M.N., Farias, D.M., Schneiders, A.","2017","10","06","Brasil","Santa Catarina","Apiúna","-49.3661111","-27.0505556","-49.3661111","-27.0505556","280","280","Flores brancas Habitat: Borda da floresta Habito: Arbusto","FURB55154","FURB55154","6654","Morro Dom Bosco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-08 08:53:23-03","FURB","FURB","60022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Gebien, W.","2018","07","10","Gebien, W.","2018","02","19","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220",NA,"FURB60022","FURB60022","145","interior de fragmento na rua antonio Zendrom. Interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-10-14 10:02:54-03","FURB","FURB","60404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Farias, D.M.","2018","09","24","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","21","Brasil","Santa Catarina","Florianópolis","-48.4197223","-27.4513889","-48.4197223","-27.4513889",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore","FURB60404","FURB60404","3168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-10-14 10:02:54-03","FURB","FURB","60604","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Kassner-Filho, A.","2018","09","27","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","27","Brasil","Santa Catarina","Apiúna","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793",NA,"FURB60604","FURB60604","3498","Faxinalzinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-10-14 10:02:54-03","FURB","FURB","989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","2009","10","03","Domingos, A.","1991","09","07","Brasil","Santa Catarina","Indaial","-49.2091667","-27.1141667","-49.2091667","-27.1141667","600","600",NA,"FURB02249","FURB02249",NA,"Fazenda Faxinal - Talhão Faxinal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-10-14 10:02:54-03","FURB","FURB","38884","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, DB","1993",NA,NA,"Falkenberg, D.B.","1993","10","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","Folhas discolores, ápice do ovário piloso Habitat: beira da mata, junto à estrada Habito: arvoreta;","FURB29855","FURB29855","6264","Morro do Baú.",NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA
"311","2020-10-14 10:02:54-03","FURB","FURB","44632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Oliveira, A. A.","2017","08","31","Engels, M.E.","2013","09","27","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Caule castanho a verde; folhas verdes na face adaxial e alvacenta na face abaxial Habitat: Floresta Ombrófila Mista Habito: arbórea; flor inflorescência com botões alvacentos","FURB30057","FURB30057","1670","Resgate FLORA linha de transmissão elétrica Curitiba a Joinville; Aterro Sanitário.",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
