"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"253","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Fendler, A","784?",NA,NA,NA,NA,"Trinidad and Tobago",NA,"in insula Trinitatis",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","1138",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Imray, J","s.n.",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","5046",NA,NA,NA,NA,"?",NA,"et ad Pinal de Santa-Anna alt. 800m",NA,"Floret Martio - Septembri",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","5046?",NA,NA,NA,NA,"?",NA,"et ad Pinal de Santa-Anna alt. 800m",NA,"Floret Martio - Septembri",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Blanchet, JS","1758?",NA,NA,NA,"Southern America","Brazil","Bahia","Habitat in prov. Bahia",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Blanchet, JS","1758",NA,NA,NA,"Southern America","Brazil","Bahia","Habitat in prov. Bahia",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Nicholls, HAA","133",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia loco haud indicato",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia loco haud indicato",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wright, C","1494?",NA,NA,NA,"Southern America","Cuba",NA,"in Cuba orientali prope Monte Verde",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wright, C","1494",NA,NA,NA,"Southern America","Cuba",NA,"in Cuba orientali prope Monte Verde",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Nicholls, HAA","18?",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Imray, J","s.n.",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","970",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Nicholls, HAA","18",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","936",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Ramage, GA","s.n.",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","970?",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","936?",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Nicholls, HAA","133?",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","6061?",NA,NA,NA,"Southern America","Grenada",NA,"in ins. Grenada",NA,"(ad arbores in collibus prope montem Feliz altit. 470m)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sherring, RV","s.n.",NA,NA,NA,"Southern America","Grenada",NA,"in ins. Grenada",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","6061",NA,NA,NA,"Southern America","Grenada",NA,"in ins. Grenada",NA,"(ad arbores in collibus prope montem Feliz altit. 470m)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duss, A","3698?",NA,NA,NA,NA,"Guadeloupe",NA,"in ins. Guadeloupe",NA,"(in sylvis ad Bains-Jaunes)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duchassaing, EP","s.n.",NA,NA,NA,NA,"Guadeloupe",NA,"in ins. Guadeloupe",NA,"(in mont. La Soufrière)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duchassaing, EP","s.n.",NA,NA,NA,NA,"Guadeloupe",NA,"in ins. Guadeloupe",NA,"(in mont. La Soufrière)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duss, A","3698",NA,NA,NA,NA,"Guadeloupe",NA,"in ins. Guadeloupe",NA,"(in sylvis ad Bains-Jaunes)",NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Appun, CF","1090",NA,NA,NA,"Southern America","Guyana",NA,"Etiam in Guiana ad Roraima",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Appun, CF","1090?",NA,NA,NA,"Southern America","Guyana",NA,"Etiam in Guiana ad Roraima",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Macfadyen, J","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Purdie, W","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Swartz, OP","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Imray, J","52",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Purdie, W","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Swartz, OP","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Imray, J","52?",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Macfadyen, J","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,"in Jamaica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duss, A","2076?",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Rivoire, Mme","s.n.",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","592",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","227",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Jacquin, N","s.n.",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","598?",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Duss, A","2076",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Jacquin, N","s.n.",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","1138?",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","592?",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","227?",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Rivoire, Mme","s.n.",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Hahn, WJ","598",NA,NA,NA,"Southern America","Martinique",NA,"in Martinica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Karwinski von Karwin, WF","s.n.",NA,NA,NA,"Northern America","Mexico",NA,"in Mexico ad arbores prope Xalapa",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Karwinski von Karwin, WF","s.n.",NA,NA,NA,"Northern America","Mexico",NA,"in Mexico ad arbores prope Xalapa",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Nicaragua",NA,"in Nicaragua",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sintenis, PEE","6407?",NA,NA,NA,"Southern America","Puerto Rico",NA,"ad Sierra de Luquillo in arboribus sylvaum Yimenes, et prope Utuado circa Cayúco",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Bertero, CLG","s.n.",NA,NA,NA,"Southern America","Puerto Rico",NA,"in Porto Rico",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sintenis, PEE","1738?",NA,NA,NA,"Southern America","Puerto Rico",NA,"ad Sierra de Luquillo in arboribus sylvaum Yimenes, et prope Utuado circa Cayúco",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sintenis, PEE","1738",NA,NA,NA,"Southern America","Puerto Rico",NA,"ad Sierra de Luquillo in arboribus sylvaum Yimenes, et prope Utuado circa Cayúco",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Smith, GW","313",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","H.H.","s.n.",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","6699?",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sieber, FW","195",NA,NA,NA,NA,"Trinidad and Tobago",NA,"in insula Trinitatis",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:13:30-03","IBt","SP","288531","S","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Goldenberg, R; et al.","29847","1993","11","12",NA,"Brasil","São Paulo","Estação do Instituto Agronômico de Campinas, trilha da Sucem",NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,"-45.1275","-23.42","Ubatuba",NA,NA,NA,NA,NA,NA,NA,"-45.1275","-23.42",NA,NA,NA,NA
