"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"372","2019-02-22 11:44:46-03","IPA","IPA","63858","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Jost, T.; Tourinho, R.; Tourinho, R.","507","2002","04","10","Southern America","Brasil",NA,NA,"Arbusto com ca. 90cm de altura. folíolos discolores com face adaxial verde-limão, abaxial verde-acinzentado. Botões verdes, flores amarelo-ouro, cálice amarelo, estame amarelos e anteras marrons. Frutos quando jovens marrons","IPA0063858","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Queiroz, L.P. de","Bahia","Urandi","Estrada Urandi-Licinio de Almeida, 15 km depois de Urandi","-42.542222","-14.743056",NA,NA,NA,NA,NA,NA,"2006","05",NA,"-42.542222","-14.743056",NA,NA,NA,NA,NA
"373","2019-02-22 11:44:45-03","IPA","IPA","41657","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Magalhães, M.","15263","1959","03","30","Southern America","Brasil",NA,NA,NA,"IPA0041657","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Minas Gerais","Medina","Virgem da Lapa","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,"44236","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-02-22 11:44:46-03","IPA","IPA","23896","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana hypoleuca","Harley, R.M.","15661","1974","01","29","Southern America","Brasil",NA,NA,"Small tree to ca. 6 m. With erect or slightly spreading stems. Leaves dark green, chestnut-brown beneath. Flowers with petals deep almost orange-yellow. Anthers dull yellow","IPA0023896","Plantae",NA,"hypoleuca","(Mart. ex Benth.) H.S. Irwin & Barneby","Lima, J.E.G. de","Bahia",NA,"Serra do Sincorá, Ca 6 km N. of Barra da Estiva not far from Rio Preto, on grassland with scattered shrubs and occasional woodland overlying white sand crystalline quatz.","-41.3","-13.583333","1100","1100",NA,NA,NA,NA,"1974","01","29","-41.3","-13.583333",NA,NA,NA,NA,NA
"375","2019-02-22 11:44:46-03","IPA","IPA","24903","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana hypoleuca","Harley, R.M.","19819","1977","03","21","Southern America","Brasil",NA,NA,"Small tre to 3m. Leaves with coriaceous leaflets dark glossy green above, grey beneath. Sepals yellow-green. Petals dark yellow. Anthers cream","IPA0024903","Plantae",NA,"hypoleuca","(Mart. ex Benth.) H.S. Irwin & Barneby","Barneby, R.","Bahia",NA,"Serra do Rio de Contas, 18 km WNW along road from Vila do Rio de Contas to the Pico das Almas. Closed cerrado and adjoining grassland and marsh. This plant growing in cerrado","-41.883333","-13.55","1300","1300",NA,NA,NA,NA,"1978",NA,NA,"-41.883333","-13.55",NA,NA,NA,NA,NA
"376","2019-02-22 11:44:46-03","IPA","IPA","24675","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana phyllostegia","Harley, R.M.","18626","1977","02","13","Southern America","Brasil",NA,NA,"Tree. Leaflets dark green above, pale beneath with brown midrib. Sepals yellow-green. Petals dark yellow, anthers cream","IPA0024675","Plantae",NA,"phyllostegia","H.S. Irwin & Barneby","Barneby, R.","Bahia",NA,"Serra do Sincorá, 15 - 20 km from Andaraí along the road to Itaeté, which branches East off the road to Mucugé. Secondary mixed forest, very dense, on lateritic soils","-41.2","-12.85","500","600",NA,NA,NA,NA,"1978",NA,NA,"-41.2","-12.85",NA,NA,NA,NA,NA
"377","2019-02-22 11:44:46-03","IPA","IPA","24679","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana phyllostegia","Harley, R.M.","18574","1977","02","12","Southern America","Brasil",NA,NA,"Shrub to 3m. Young foliage bronze. Leaflets dark green above, glaucous beneath. Sepals yellow-green. Petals dark yellow, rather wrinkled. Anthers cream","IPA0024679","Plantae",NA,"phyllostegia","H.S. Irwin & Barneby","Lima, J.E.G. de","Bahia",NA,"Serra do Sincorá, 5 Km South of Andaraí on road to Mucugê, by bridge over the Tio Paraguaçú. Very rocky hillside, with sandstone rocks, and rocky river with scrubby vegetation of small trees and shrubs","-41.316667","-12.833333","400","400",NA,NA,NA,NA,"1997","08","28","-41.316667","-12.833333",NA,NA,NA,NA,NA
"378","2019-02-22 11:44:46-03","IPA","IPA","11497","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana pilosula","Andrade-Lima","58-2928","1958","03","10","Southern America","Brasil",NA,NA,"Árvore 2-3m. Flores amarelas","IPA0011497","Plantae",NA,"pilosula","H.S. Irwin & Barneby","Lima, J.E.G. de","Bahia",NA,"Capoeira próximo a Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,"1997","08","28",NA,NA,NA,NA,NA,NA,NA
"379","2019-07-26 11:40:11-03","IPA","IPA","53046","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Cesar, P.","53046","1989","03","30","Southern America","Brasil",NA,NA,NA,"IPA0053046","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Ataíde, M.","Bahia","Contendas do Sincorá",NA,"-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,"27330","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-02-22 11:44:45-03","IPA","IPA","20585","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Andrade-Lima","68-5429","1968","07","17","Southern America","Brasil",NA,NA,"Subarbusto, flor amarela","IPA0020585","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Lima, J.E.G. de","Minas Gerais","Grão Mogol","Serra do Espinhaço, 17 km de francisco de Sá, na estrada para Riacho dos machados. Localidade Dois Riachos","-42.8897018432617","-16.5594005584717","1140","1140",NA,NA,"67219","auto","1998","02","15",NA,NA,NA,NA,NA,NA,NA
"381","2019-02-22 11:44:45-03","IPA","IPA","52864","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Burgos, N.","1","1991","11","22","Southern America","Brasil",NA,NA,NA,"IPA0052864","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Rita Pereira","Pernambuco","Arcoverde","- Buíque. Latossolo amarelo distrófico, textura média, areias quartzosas distróficas. Área suave ondulado com topos planos e floresta caducifólia com espécies de caatinga","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"23066","auto","1992","04","23",NA,NA,NA,NA,NA,NA,NA
"382","2019-07-26 11:40:11-03","IPA","IPA","712","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Vasconcellos Sobrinho","712","1940","01",NA,"Southern America","Brasil",NA,NA,NA,"IPA0000712","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Ducke, A.","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","1952",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-02-22 11:44:45-03","IPA","IPA","83156","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Miranda, A.M.; et al.; et al.","2754","1997","07","11","Southern America","Brasil",NA,NA,"Arbusto ca. 2m de altura; caule amarronzado; folhas discolor; flores com cálice verde-amarelado; corola amarela; frutos imaturos verdes, na maturação enegrecido.","IPA0083156","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Miranda, A.M.","Pernambuco","Buíque","Estrada para Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-02-22 11:44:46-03","IPA","IPA","7795","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Andrade-Lima","2030","1955","04","10","Southern America","Brasil",NA,NA,"Árvore pequena, flor amarela","IPA0007795","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Andrade-Lima","Pernambuco","Buíque","Fazenda Cajueiro","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-02-22 11:44:45-03","IPA","IPA","87763","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Barral, E.C.","13","2012","04","02","Southern America","Brasil",NA,NA,"Androceu heterântero. Entantiostílica monomórfica.; Caatinga.","IPA0087763","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Bocage, A.","Pernambuco","Buíque","Parque Nacional do Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-08-28 09:36:18-03","IPA","IPA","93424","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Gonçalves, P.H.S.","2","2019","01",NA,"Southern America","Brasil",NA,NA,"Material botânico em estudo na UFRPE, Dept. de Biologia para fim de pesquisa, teses de doutorado e dissertação de mestrado sob a orientação do Prof. Ulisses Paulino de Albuquerque.; Arbórea.; Caatinga","IPA0093424","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Bocage, A.","Pernambuco","Buíque","Vale do Catimbau, Comunidade Sítio Igrejinha","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","2019","07","02",NA,NA,NA,NA,NA,NA,NA
"387","2019-02-22 11:44:45-03","IPA","IPA","73543","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Gomes, A.P.S.","500","2000","04","03","Southern America","Brasil",NA,NA,"Arvoreta, ca. de 2,0m de altura. Flores amarelas.","IPA0073543","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Bocage, A.; Lemos, J.; Sales, M.","Pernambuco","Buíque","Vale do Catimbau, solo afloramento rochoso.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","2000","04","03",NA,NA,NA,NA,NA,NA,NA
"388","2019-02-22 11:44:45-03","IPA","IPA","70116","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Bocage, A.; Rita Pereira; Ferreira, C.; Marques, J.S.; Costa e Silva, M.B.; Rita Pereira; Ferreira, C.; Marques, J.S.; Costa e Silva, M.B.","1041","2005","11","22","Southern America","Brasil",NA,NA,"Arbusto ca. 2m de altura, fruto marrom","IPA0070116","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Costa e Silva, M.B.","Pernambuco","Buíque","Vale do Catimbau, Trilha da Pedra da Concha","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"38964","auto","2005","12",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-02-22 11:44:45-03","IPA","IPA","60159","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","162","1997","10","08","Southern America","Brasil",NA,NA,"Árvore ca. 4m de altura","IPA0060159","Plantae",NA,NA,"(Nees. & C. Mart.) H.S. Irwin & Barneby","Rita Pereira","Pernambuco","Garanhuns","Fazenda Monte Verde","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"21839","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-02-22 11:44:45-03","IPA","IPA","54240","S","Plantae","Leguminosae-Caes.","Senna","cana","Senna cana cana","Rita Pereira; et al.; et al.","552","1990","09","13","Southern America","Brasil",NA,NA,"Arbusto. Flores amarelas. Dorso dos folíolos ferrugíneos. Frutos marrons. S/nódulos. Leg. 89","IPA0054240","Plantae",NA,"cana","(DC. ex Collad.) H.S. Irwin & Barneby","Rita Pereira","Pernambuco","Tacaratu","Na Serra Grande ao lado de uma cerca na margem da estrada de terra. Solo arenoso","-38.1492004394531","-9.10527992248535",NA,NA,NA,NA,"51954","auto","1990","11","07",NA,NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:37:25-03","IAP","PACA-AGP","92499","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","cana","Senna cana var. hipoleuca","Fernandes & Matos",NA,"1985","11","03",NA,"Brasil",NA,NA,"Cat. Geral: 000013914. HASU 6064. Flores amarelas. Hábito: arbusto","PACA092499","Magnoliophyta","Fagales","var. hipoleuca","Irwin & Barneby","A. Fernandes & E. Nunes","MA","Mirador","entre Colinas e Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"392","2020-12-20 21:17:46-03","UFV","VIC","32153","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Duarte, A.P.","8751","1965","01","18",NA,"Brasil",NA,NA,"Planta de flores amarelas; pequena.","VIC032153",NA,NA,NA,"(Nees & C. Mart.) H.S. Irwin & Barneby","Ribeiro, R.D.","Minas Gerais","Itaobim","BR 4","-41.5032997131348","-16.5617008209229",NA,NA,"VIC032153",NA,"19493","auto","2008","12",NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-12-20 21:17:46-03","UFV","VIC","45519","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Alves, R.J.V.","4084",NA,NA,NA,NA,"Brasil",NA,NA,"Frutex vex vel 180 cm,Flores lateis,Folio ventrale pilosa.; Flores lateis,Folio ventrale pilosa.; Frutex vex vel 180 cm,","VIC045519",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Rando, J.G.","Bahia","2 km WSW of Rio de Contas.",NA,NA,NA,NA,NA,"VIC045519",NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-20 21:17:46-03","UFV","VIC","45568","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Faria, S.M. de; et al.","s.n.","1992","04","07",NA,"Brasil",NA,NA,"Arvoreta de 2 m, de floração amarela. não observada a ondulação.","VIC045568",NA,NA,NA,"(Nees & C. Mart.) H.S. Irwin & Barneby",NA,"Bahia",NA,"11 km de Livramento",NA,NA,NA,NA,"VIC045568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-12-20 21:17:46-03","UFV","VIC","45569","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Botelho, R.D.","s.n.","2004","03","18",NA,"Brasil",NA,NA,"Flor amarela, arbustivo.; Cerrado","VIC045569",NA,NA,NA,"(Nees & C. Mart.) H.S. Irwin & Barneby",NA,"Minas Gerais","Santana do Araçui","Beira de estrada",NA,NA,NA,NA,"VIC045569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-12-20 21:17:46-03","UFV","VIC","45766","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Harley, R.M.; et al.","CFCR14240","1994","02","19",NA,"Brasil",NA,NA,"Arbusto, até 2m altura;Folhas jovens com indumento ferrugíneo; pétalas e filetes amarelo-alaranjadas;anteras creme-amareladas.; Folhas jovens com indumento ferrugíneo; pétalas e filetes amarelo-alaranjadas;anteras creme-amareladas.; Ar","VIC045766",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Queiroz, L.P.","Bahia","Palmeiras","Estrada entre Palmeiras e Mucugê, ca. 1km N de Gui, Vegetação de ''Gerais''","-41.564167","-12.654167","1200","1200","VIC045766",NA,NA,NA,"1996","10",NA,"-41.564167","-12.654167",NA,NA,NA,NA,NA
"397","2020-12-20 21:17:46-03","UFV","VIC","45570","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Lima, H.C. de; et al.","s.n.","1990","09","08",NA,"Brasil",NA,NA,"Arbusto de 2 a 3 m de altura, folhas de foliolo pardo tomentosos no dorso, frutos passados castanhos escuros, muito freguente.; Campo rupestre, Solo argiloso,pedregoso,arbusto de 2 a 3 m de altura.","VIC045570",NA,NA,NA,"(Nees & C. Mart.) H.S. Irwin & Barneby",NA,"Bahia","Morro do Chapéu","Chapada Diamantina, rodovia para Utinga, Ramal para Torre de TELEBAHIA","-41.1561012268066","-11.5500001907349",NA,NA,"VIC045570",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-20 21:17:46-03","UFV","VIC","45729","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Cordeiro, I.; et al.","CFCR9085","1986","01","09",NA,"Brasil",NA,NA,"Arbusto 80 cm alt. Flores amarelas.; Flores amarelas.; Arbusto 80 cm alt.","VIC045729",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Barneby, R.","Minas Gerais","Itacambira","Estrada para Montes Claros., No campo sujo de solo arenoso com rochas.","-43.3088989257812","-17.0646991729736",NA,NA,"VIC045729",NA,"48089","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-20 21:17:46-03","UFV","VIC","45571","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Gonçalves, V.F.","77","1990","01","31",NA,"Brasil",NA,NA,"Planta cultivada, arbusto de cerca de 3 m, ramos de pêlos ferrugineos,estipulas verdes,raque foliar e nervuras de pêlos ferrugineos, foliolos discolores verdes,flor de cálice verde amarelo., corola amarelo ouro, estames de filete amare","VIC045571",NA,NA,NA,"(Nees & C. Mart.) H.S. Irwin & Barneby",NA,"Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro (JBRJ), Seção 32 canteiro B","-43.2075004577637","-22.9027996063232",NA,NA,"VIC045571",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-20 21:17:46-03","UFV","VIC","45518","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana",NA,"s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore n°113.Flor amarela.; Flor amarela.; Árvore n°113.","VIC045518",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Lima, H.C. de","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Seção 32, Cante","-43.2075004577637","-22.9027996063232",NA,NA,"VIC045518",NA,"57442","auto","2009","08",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-12-20 21:17:46-03","UFV","VIC","27272","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Santos, E.R. dos; et al.","s.n.","1999","09","21",NA,"Brasil",NA,NA,"Arbusto, c.a. de 2,0 metros de altura; botões florais verdes; cálice e corola amarelos e estilete verde.","VIC027272",NA,NA,"hypoleuca","(Mart. ex Benth.) H.S. Irwin & Barneby","Garcia, F.C.P.","Tocantins","Palmas","Parque Estadual do Lajeado, Cerrado stricto sensu.","-48.3602981567383","-10.2128000259399",NA,NA,"VIC027272",NA,"62375","auto","2000","01","24",NA,NA,NA,NA,NA,NA,NA
"402","2020-12-20 21:17:46-03","UFV","VIC","27278","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Santos, E.R. dos; et al.","s.n.","1999","08","24",NA,"Brasil",NA,NA,"Arbusto, c.a. de 2,5 metros de altura e seis perfilho (11, 7, 4, 4, 3, 3 cm de circunferência ao nível do solo). Parcela 6; ind. 172.","VIC027278",NA,NA,"hypoleuca","(Mart. ex Benth.) H.S. Irwin & Barneby",NA,"Tocantins","Palmas","Parque Estadual do Lajeado, Cerrado stricto sensu.","-48.3602981567383","-10.2128000259399",NA,NA,"VIC027278",NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-21 14:37:07-03","UFJF","CESJ","41071","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","L.R.Noblick; A. Pinto","2891","1983","11","20","América do Sul","Brasil",NA,NA,"Arbusto de 1 m de altura. Corola amarela. Campo rupestre. Comum em beira de estrada.","CESJ041071","Angiosperma",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","R.S. Cowan","Bahia","Andaraí","Estrada entre Andaraí e Mucugê, Lat: 41°18' S. Lon: 12°15' W. Alt: 900 - 1000 m.","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"58558","auto","1985","04",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-21 14:37:07-03","UFJF","CESJ","44078","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","V.C. Souza; J. Paula-Souza; S.I. Elias; W. Forster","23056","1999","05","22","América do Sul","Brasil",NA,NA,"Arbusto, ca. 2 m alt.; cálice e corola amarelos.","CESJ044078","Angiosperma",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","V.C. Souza","Bahia","Brejinho das Ametistas","Estrada Brejinho das Ametistas Caetité. Campo rupestre adjacente a campo limpo de cerrado (campos gerais).",NA,NA,NA,NA,NA,NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-21 14:37:07-03","UFJF","CESJ","44592","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","G. Hatschbach; M .Hatschbach; O.S. Ribas","77814","2004","06","13","América do Sul","Brasil",NA,NA,"Arbusto, 3 m, flor amarela. Caatinga.","CESJ044592","Angiosperma",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","G. Hatschbach; E. Barbosa","Bahia","Caetité","Caetité, rodovia para Guanambi, Lat: 23°33'32 S, Lon: 62°40'17 W. 198 m.s.m.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"53684","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-21 14:37:07-03","UFJF","CESJ","43840","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","V.C. Souza; J. Paula-Souza; G.O. Romão; S.I. Elias","26480","2001","07","19","América do Sul","Brasil",NA,NA,"Arbusto difuso, ca. 80 cm alt., flores amarelas.","CESJ043840","Angiosperma",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","V.C. Souza","Bahia","Morro do Chapéu","Morro da Antena, Lat: 11°35'25 S. Lon: 41°12'29 W. Alt.: 1100 m.s.m. Campo rupestre.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"98143","auto","2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-21 14:37:07-03","UFJF","CESJ","38143","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","V.C. Souza; J. Paula-Souza; G.O. Romão; S.I. Elias","26154","2001","07","16","América do Sul","Brasil",NA,NA,"Arbusto até 2,5 m alt.; frutos imaturos verdes.","CESJ038143","Angiosperma",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","V.C. Souza","Bahia","Rio de Contas","cerca de 2 Km N de Rio de Contas, próximo à barragem. Lat: 13°34'11 S. Lon: 41°49'41 W. Alt: 1020 m.s.m. Caatinga.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto","2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-21 14:37:07-03","UFJF","CESJ","38978","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","F.H.F.Nascimento; M.Tabarelli","168","1999","03","24","América do Sul","Brasil",NA,NA,"Arbusto, ca. 50 cm de altura. Folíolos cartáceos, discolores, indumento alvo a ocráceo na face abaxial. Cálice amarelo, pétalas amarelas, gineceu amarelo-piloso, filetes amarelos, anteras amarelo-esverdeadas.","CESJ038978","Angiosperma",NA,"hypoleuca","H.S.Irwin & Barneby",NA,"Bahia","Rio de Contas","Estrada Rio de Contas - Caiambola, após casa de Dona Nenzinha. Campo cerrado.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
