"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","00582251","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H. Q. B. Fernandes",NA,NA,NA,"D. S. Souza","89","1980","07","18","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada para o Parque Ecológico da FEEMA","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=711223' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582251","NY00582251_01 NY00582251_02 NY00582251_03 NY00582251_04 NY00582251_05","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00568280","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"A. F. M. Glaziou","1178","1867","01","18","Brazil","Rio de Janeiro","Petrópolis","Petropolis ao Retiro","-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=711233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568280","NY00568280_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00878240","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"M. L. Kawasaki","974","1997","05","23","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça. Trilha do Pico do Carapuça","-43.4153","-19.9594",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00878240","NY00878240_01 NY00878240_02 NY00878240_03 NY00878240_04 NY00878240_05 NY00878240_06","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01018839","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"M. M. Saavedra","597","2007","11","29","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza.","-46.2653","-21.3661",NA,NA,"844","844","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018839","NY01018839_01 NY01018839_02 NY01018839_03","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02607943","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"P. Leitman","562","2012","12","15","Brazil","Rio de Janeiro","Petropolis","Araras, Condominio Pedra dos Amaryllis.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2919670' target='other'> <mi>dwc_moreinfo</mi></a>","NY02607943","NY02607943_01","Magnoliophyta","Arecales","South America","sheet","36524","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00568282","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"H. Q. B. Fernandes","3222","1997","07","24","Brazil","São Paulo","Cananéia","Ilha Comprida. Mata de restinga no interior da ilha","-47.9","-24.03",NA,NA,"3","3","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=711234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568282","NY00568282_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:18:55-03","UFRJ","RFA","38279","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","I.S.M.Jaffar","2011","11","19","I.S.M.Jaffar; R.C.Lopes; U.D.R. Costa, Em.M.Aragão, L.F.A.R. da Silva, W.P. Leite","3","2011","10","22","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Divino Vale.","-43.400833","-22.445833","43º24'3''W","22º26'45''S",NA,NA,"Palmeira, ca. 3m, semi-heliófila. Encontrada na beira do barranco que margeava uma trilha.","RFA52854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:29:03-03","UFRJ","RFA","35235","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Cláudia M. Vieira; J.Costa","1629","2003","12","03","Brasil","Rio de Janeiro","Rio de Janeiro","Serra do Medanha, estrada para a torre da Embratel.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Palmeira de 2 a 5 m de altura, estipe com ca. 3m de diâmetro. Frutos redondos, negros.","RFA22662",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:26-03","UTFPR","DVPR","6290","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Verdi, M","2010","05","29","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4703","2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","Rio dos índios.","-49.127799987793","-28.0391998291016",NA,NA,"588","588","Arbusto.; Floresta Ombrófila Densa em estágio médio de regeneração.","DVPR006290",NA,"Magnoliophyta",NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:26-03","UTFPR","DVPR","6291","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Verdi, M","2010","06","17","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4812","2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-48.92919921875","-27.9013996124268",NA,NA,"821","821","Arbusto.; Floresta Ombrófila Densa em estágio avançado no interior do fragmento.","DVPR006291",NA,"Magnoliophyta",NA,NA,NA,"23138","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:26-03","UTFPR","DVPR","6268","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Verdi, M","2010","11","24","Verdi, M; Caglioni, E; Martin, EM","5327","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-49.9981002807617","-27.1163997650146",NA,NA,"808","808","Arbusto.; Floresta Ombrófila Densa em estágio avançado.","DVPR006268",NA,"Magnoliophyta",NA,NA,NA,"32258","auto",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:32-03","EAO","IAN","129257","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Moore, Jr; HE","1967",NA,NA,"Irwin, HS; Soderstrom, TR","6276","1964","09","19","Brasil","Distrito Federal",NA,"Shade of gallery forest, Chapada da Contagem, ca. 20km E of Brasília.",NA,NA,NA,NA,"1000","1000","Solitary, 3-4m tall, each with 12-15 living leaves. Fruiting axes red-brown, arising from lower axils and nodes beneath oldest leaves; fruit matuting black-violet.","IAN129257",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:32-03","EAO","IAN","129258","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Moore, Jr; HE","1967",NA,NA,"Irwin, HS; Soderstrom, TR","6276A","1964","09","19","Brasil","Distrito Federal",NA,"Shade of gallery forest, Chapada da Contagem, ca. 20km E of Brasília.",NA,NA,NA,NA,"1000","1000","Solitary, 3-4m tall, each with 12-15 living leaves. Fruiting axes red-brown, arising from lower axils and nodes beneath oldest leaves; fruit maturing black-violet.","IAN129258",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:32-03","EAO","IAN","129466","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Moore, Jr; HE","1967",NA,NA,"Irwin, HS; Souza, R","8851","1965","10","01","Brasil","Distrito Federal",NA,"Gallery. Gallery forest and adjacent burnt-over cerrado, ca. 10km E of Brasília, near Sobradinho.",NA,NA,NA,NA,"1075","1075","Solitary, to 4m tall, with ca. 10 leaves per crown. Infructescence red-violet; fruit green.","IAN129466",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:44:42-03","EAO","IAN","18746","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Glaziou, AFM","8493",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN018746","IAN018746_f","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:26:25-03","PUCPR","HUCP","22918","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","738","2013","08","10","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:26:25-03","PUCPR","HUCP","22720","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Ariati, V",NA,NA,NA,"Ariati, V; Kersten, RA; Bianca, J","419","2010","04","09","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:26:25-03","PUCPR","HUCP","18824","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","255","2007","09","01","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:09:29-03","UFBA","ALCB","71071","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hatschbach, G","2005",NA,NA,"Ribas, OS; G; Silva, GR; Müller, M","6709","2005","02","20","Brasil","Santa Catarina","São Francisco do Sul","Praia do Forte","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"até 2,5m, fruto maduro negro, flor alvacenta.","ALCB009972","ALCB009972 ALCB009972_1","Dicotyledon",NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:45:13-03","NBC","NL-BOTANY","L.1412827","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","07","22","Brazil","Pará",NA,"Est. Parana (Brasil), Mun. Morretes, Pilão de Pedra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1412827 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1412827","NL-L1412827",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124125","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124125 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124125","NL-U1124125",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148456",NA,NA,NA,NA,NA
"65","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124126","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124126","NL-U1124126",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148457",NA,NA,NA,NA,NA
"66","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124127","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124127","NL-U1124127",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148458",NA,NA,NA,NA,NA
"67","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124128","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124128","NL-U1124128",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148459",NA,NA,NA,NA,NA
"68","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124129","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124129","NL-U1124129",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148460",NA,NA,NA,NA,NA
"69","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124130","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Henderson A",NA,NA,NA,"Maas PJM; Carauta JPP",NA,"1977","10","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124130","NL-U1124130",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148461",NA,NA,NA,NA,NA
"70","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124131","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Mayo SJ; Dransfield J",NA,NA,NA,"Harley RM",NA,"1977","03","18","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124131","NL-U1124131",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148462",NA,NA,NA,NA,NA
"71","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124132","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","01","12","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124132","NL-U1124132",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148463",NA,NA,NA,NA,NA
"72","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124133","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn WJ","1990","01","01","Lindeman JC; Haas JH de",NA,"1967","01","12","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124133","NL-U1124133",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148464",NA,NA,NA,NA,NA
"73","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124134","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Wessels Boer JG",NA,NA,NA,"Reitz R; Klein RM",NA,"1957","06","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124134","NL-U1124134",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148465",NA,NA,NA,NA,NA
"74","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124135","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Wessels Boer JG",NA,NA,NA,"Reitz R; Klein RM",NA,"1954","03","04","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124135","NL-U1124135",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148466",NA,NA,NA,NA,NA
"75","2020-02-08 08:45:13-03","NBC","NL-BOTANY","U.1124136","PreservedSpecimen","Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","Wessels Boer JG",NA,NA,NA,"Reitz R; Klein RM",NA,"1956","05","03","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1124136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1124136","NL-U1124136",NA,"Arecales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0148467",NA,NA,NA,NA,NA
"76","2020-11-04 11:00:30-03","ESALQ","ESA","75281","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Souza, V.C. & Rodrigues, R.R.",NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","98.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta ribeirinha altomontana com campo adjacente.","-46.44","-23.59","-46.44","-23.59","800","800","Palmeira, 2m alt. Flores creme, frutos verdes. Interior de mata.","ESA075281","ESA075281","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:00:30-03","ESALQ","ESA","66252","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Vidal, E. et al.",NA,NA,NA,"Ivanauskas, N.M.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","4524.0","2000","04","19","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, estrada intermediária. Floresta ombrófila densa de encosta com perturbação. Interior da mata","-453.271","-234.495","-453,271","-234,495",NA,NA,"Palmeira com 2,30 metros de altura, porte arbustivo, raque da inflorescência vermelha, frutos verdes, estipe solitário.","ESA066252","ESA066252_1 ESA066252_2","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:00:30-03","ESALQ","ESA","128318","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana",NA,"Bettinardi, M.L.","2013","04","26","Polisel, R.T.","1209.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882","324","324","Palmeira. Frutos imaturos verdes.","ESA128318",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:00:30-03","ESALQ","ESA","70900","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Fernandes, H.Q.B.",NA,NA,NA,"Krieger, L.","9559.0","1970","11","01","Brasil","Rio de Janeiro","Paraty de Alferes",NA,NA,NA,NA,NA,NA,NA,NA,"ESA070900","ESA070900","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:00:30-03","ESALQ","ESA","75305","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","64.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta ribeirinha altomontana com campo adjacente.","-46.44","-23.59","-46.44","-23.59","800","800","Palmeira, 1,5m alt. Interior de mata.","ESA075305","ESA075305","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:00:30-03","ESALQ","ESA","69269","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Franco, G.A.D.C.",NA,NA,NA,"Oliveira, A.A.; Passold, A.J.; Nogueira, L.; Matteo, B.C.; Giarola, N.; Fonseca, M.G.; Gandolfi, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3674.0","2000","04","24","Brasil","São Paulo","Mogi das Cruzes - estrada Usaca","Estrada Usaca em torno da represa Casa Grande da Sabesp - Planalto Paulistano. Floresta Ombrófila Densa de Planalto, com perturbação","-455.734","-233.917","-455,734","-233,917","800","800","Árvore com 2,5 metros de altura. Frutos imaturos verdes. Pedúnculo da infrutescência arroxeado.","ESA069269","ESA069269_1 ESA069269_2","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:00:30-03","ESALQ","ESA","75463","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Souza, J.P.","2001","01","01","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","53.0","2001","04","10","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta de neblina com campo adjacente.","-46.44","-23.59","-46.44","-23.59","800","800","Palmeira, ca. 2m alt. Flores alvas (estaminadas e pistiladas em inflorescências separadas?), frutos negros. Interior de mata.","ESA075463",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
