"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"312","2020-12-21 16:32:12-03","MBM","MBM","114646","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silva, J.M.; Ravenna, P.; Ravenna, P.","231",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Guarapuava, arredores","-51.4580993652344","-25.395299911499","53832",NA,NA,"MBM114646","MBM114646","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:32:12-03","MBM","MBM","13120","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.; Ravenna, P.; Ravenna, P.","23083",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Rod. BR-277, Rio das Mortes","-51.4580993652344","-25.395299911499","53832",NA,NA,"MBM013120","MBM013120","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:32:12-03","MBM","MBM","13121","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.; Ravenna, P.; Ravenna, P.","23122",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Km 127","-52.4160995483398","-25.4078006744385","28404",NA,NA,"MBM013121","MBM013121","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:32:14-03","MBM","MBM","38070","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","2682",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Lagos","-50.0064010620117","-25.4293994903564","35166",NA,NA,"MBM038070","MBM038070","auto","Graham, S.A.; Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:32:14-03","MBM","MBM","78569","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","45465",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Ponta do Papagaio","-50.0064010620117","-25.4293994903564","35166",NA,NA,"MBM078569","MBM078569","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:32:14-03","MBM","MBM","231840","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ribas, O.S.","2823","1998","11","02","Southern America","Brazil","Paraná","Ventania","Lagoinha de Cima","-50.2428016662598","-24.2458000183105","32424",NA,NA,"MBM231840","MBM231840","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:32:14-03","MBM","MBM","388629","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gaio, J.","173","2011","11","22","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Bairro Petrópolis, Rua Hildo Guilhoux","-51.1794013977051","-29.1681003570557","49662",NA,"Entre o pavimento da via.","MBM388629","MBM388629","auto","Gaio, J.","780","780",NA,NA,"2012","01",NA,"18",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:32:14-03","MBM","MBM","269659","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Wasum, R.","1327","2002","02","10","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara","-50.5835990905762","-29.4480991363525","76715",NA,NA,"MBM269659","MBM269659","auto","Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:32:12-03","MBM","MBM","133420","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Wasum, R.","5210",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Taquara","Taquara","-50.7806015014648","-29.6506004333496","22252",NA,NA,"MBM133420","MBM133420","auto","Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:32:12-03","MBM","MBM","104511","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Tressens, S.G.; et al.; et al.","2480",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM104511","MBM104511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:32:14-03","MBM","MBM","82502","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Graham, S.A.","849",NA,NA,NA,"Southern America","Brazil","Paraná",NA,"Rio Capivara",NA,NA,NA,NA,NA,"MBM082502","MBM082502",NA,"Graham, S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:32:12-03","MBM","MBM","162113","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Tressens, S.G.; et al.; et al.","4361",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM162113","MBM162113",NA,"Ferrucci, M.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:32:14-03","MBM","MBM","221319","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Schinini, A.","7750",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM221319",NA,NA,"Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:32:14-03","MBM","MBM","221325","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Zanardini, I.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,"Rio Cavernoso",NA,NA,NA,NA,NA,"MBM221325",NA,NA,"Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:32:14-03","MBM","MBM","221326","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Job, M.M.","2886",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM221326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:32:14-03","MBM","MBM","82500","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Graham, S.A.","845",NA,NA,NA,"Southern America","Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555","18684",NA,NA,"MBM082500","MBM082500","auto","Graham, S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:32:14-03","MBM","MBM","344379","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Troncoso, N.; et al.; et al.","2646","1979","11","13","Southern America","Argentina","Entre Rios",NA,"Colón, desvío al puente internacional",NA,NA,NA,NA,"Flor violácea","MBM344379","MBM344379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:32:14-03","MBM","MBM","344380","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Troncoso, N.; et al.; et al.","2312","1978","09","22","Southern America","Argentina","Entre Rios",NA,"Depto. Concordia al sur, camino de Calabacillas a Pto. Yeruá",NA,NA,NA,NA,"Campos arenosos","MBM344380","MBM344380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:32:14-03","MBM","MBM","344381","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bacigalupo, N.M.; et al.; et al.","541","1988","11","14","Southern America","Argentina","Entre Rios",NA,"Dpto. Galeguaychú, balneário Ñandubaysal",NA,NA,NA,NA,NA,"MBM344381","MBM344381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:32:14-03","MBM","MBM","344382","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bacigalupo, N.M.; et al.; et al.","1226","1990","01","10","Southern America","Argentina","Entre Rios",NA,"Dpto. Concordia, Ayui, alrededores represa",NA,NA,NA,NA,"Flores violetas","MBM344382","MBM344382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:32:14-03","MBM","MBM","388475","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gaio, J.; Grizzon, M.; Scur, L.; Marchett, C.; Grizzon, M.; Scur, L.; Marchett, C.","196","2013","12","18","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.033356","-28.872703",NA,NA,"Campo antrópico.","MBM388475","MBM388475",NA,"Gaio, J.","780","780","-51.033356","-28.872703","2013","06",NA,"10",NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:32:14-03","MBM","MBM","397928","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Amaral-Neto, L.P.","105","2011","11","07","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Atrás da igreja","-50.008056","-25.241944",NA,NA,"Herbácea, flor branca com tubo da corola roxo escuro.; Campo Gerais, campo seco.","MBM397928","MBM397928",NA,"Ribas, O.S.","880","880","-50.008056","-25.241944","2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:32:14-03","MBM","MBM","400013","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lozano, E.D.; May, D.; Saridakis, D.P.; May, D.; Saridakis, D.P.","2869","2014","12","17","Southern America","Brazil","Paraná","Lapa","Parque Estadual do Monge","-49.700444","-25.775",NA,NA,"Subarbusto, 20 cm, flores roxas.; Campos Gerais, campo úmido.","MBM400013","MBM400013",NA,"Facco, M.G.",NA,NA,"-49.700444","-25.775","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:32:14-03","MBM","MBM","417695","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ferrucci, M.S.; Dematteis, M.; Lattar, E.; Ávalos, A.; Brem, M.C.; Dematteis, M.; Lattar, E.; Ávalos, A.; Brem, M.C.","3183","2014","12","13","Southern America","Argentina","Entre Rios","Colón","Parque Nacional El Palmar","-58.24075","-31.891528",NA,NA,"Sufrútice, flores con 2 pétalos fucsias y 4 petálos rosados con estrias fucsias.; Palmar de Butia yatay.","MBM417695","MBM417695",NA,"Arbo, M.M.",NA,NA,"-58.24075","-31.891528","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:32:14-03","MBM","MBM","421406","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","01","Southern America","Brazil","Minas Gerais","Mariana","Camargos","-43.353611","-20.251389",NA,NA,"Reófita","MBM421406",NA,NA,"Felitto, G.","628","628","-43.353611","-20.251389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:32:14-03","MBM","MBM","428668","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lozano, E.D.; Ariati, V.; Barboza, E.; Cordeiro, J.; Ariati, V.; Barboza, E.; Cordeiro, J.","2762","2014","09","15","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Ponte Goiabeira, Rio Pelotas","-50.073694","-28.481194",NA,NA,"Rupícola, 30 cm, flores róseas, margem do rio.; Campos de Cima da Serra.","MBM428668",NA,NA,"Facco, M.G.",NA,NA,"-50.073694","-28.481194","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:32:14-03","MBM","MBM","45854","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Krapovickas, A.; et al.; et al.","25640",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM045854","MBM045854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:32:14-03","MBM","MBM","82503","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Graham, S.A.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,"22km of Ponta Grossa",NA,NA,NA,NA,NA,"MBM082503","MBM082503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:32:14-03","MBM","MBM","221320","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Dombrowski, L.T.; et al.; et al.","5157",NA,NA,NA,"Southern America","Brazil","Paraná","Almirante Tamandaré","Parque Primavera","-49.310001373291","-25.3246994018555","18684",NA,NA,"MBM221320",NA,"auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:32:14-03","MBM","MBM","221324","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Moreira, H.","55",NA,NA,NA,"Southern America","Brazil","Paraná","Araucária","Araucária","-49.4103012084961","-25.5930995941162","21346",NA,NA,"MBM221324",NA,"auto","Hoehne, W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:32:14-03","MBM","MBM","221323","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Dombrowski, L.T.","3822",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Viaduto da Santa, Rodovia do Café","-49.5283012390137","-25.4585990905762","53742",NA,NA,"MBM221323",NA,"auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:32:12-03","MBM","MBM","218624","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2166","1997","10","27","Southern America","Brazil","Paraná","Cantagalo","Rod. BR-277, descida para o Rio Cavernoso","-52.1263999938965","-25.3743991851807","29583",NA,NA,"MBM218624","MBM218624","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:32:14-03","MBM","MBM","395817","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","1960","2013","11","02","Southern America","Brazil","Paraná","Carambeí","Alto Carambeí, estrada para rio São João","-50.0971984863281","-24.9178009033203","26641",NA,"Caule verde a castanho. Folhas verdes. Flores róseo arroxeadas.; Floresta Ombrófila Mista. Em campo.","MBM395817","MBM395817","auto","Barboza, E.",NA,NA,NA,NA,"2015","02",NA,"12",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:32:12-03","MBM","MBM","19373","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","27621",NA,NA,NA,"Southern America","Brazil","Paraná","Colombo","Capivari","-49.2242012023926","-25.2917003631592","13536",NA,NA,"MBM019373","MBM019373","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:32:14-03","MBM","MBM","221322","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Dombrowski, L.T.; et al.; et al.","4399",NA,NA,NA,"Southern America","Brazil","Paraná","Colombo","Colombo","-49.2242012023926","-25.2917003631592","13536",NA,NA,"MBM221322",NA,"auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:32:12-03","MBM","MBM","221318","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Dombrowski, L.T.","3104",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535","25180",NA,NA,"MBM221318",NA,"auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:32:14-03","MBM","MBM","221321","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Dombrowski, L.T.; et al.; et al.","3238",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Rod. BR-277","-49.2731018066406","-25.4277992248535","25180",NA,NA,"MBM221321",NA,"auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:32:12-03","MBM","MBM","13142","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","24021",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Vila Parolim","-49.2731018066406","-25.4277992248535","25180",NA,NA,"MBM013142","MBM013142","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:32:14-03","MBM","MBM","5761","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman, J.; Haas, H.; Haas, H.","2807","1966","11","04","Southern America","Brazil","Paraná","Guarapuava","Cantagalo","-51.4580993652344","-25.395299911499","53832",NA,NA,"MBM005761","MBM005761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:32:12-03","MBM","MBM","126828","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","52552",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Colônia Socorro","-51.4580993652344","-25.395299911499","53832",NA,NA,"MBM126828","MBM126828","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:32:14-03","MBM","MBM","37728","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","11938","1964","12","03","Southern America","Brazil","Paraná","Jaguariaíva","Lajeado Cinco Reis","-49.7057991027832","-24.2511005401611","44368",NA,NA,"MBM037728",NA,"auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:32:14-03","MBM","MBM","231847","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ribas, O.S.","2780","1998","11","02","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611","44368",NA,NA,"MBM231847","MBM231847","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:32:12-03","MBM","MBM","132237","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53614","1989","11","18","Southern America","Brazil","Paraná","Jaguariaíva","Rod. PR-11, próximo ao Córrego Três Reis","-49.7057991027832","-24.2511005401611","44368",NA,NA,"MBM132237","MBM132237","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:32:12-03","MBM","MBM","11839","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","22655","1969","10","25","Southern America","Brazil","Paraná","Marmeleiro","Estrada Marmeleiro - Campo Erê-SC","-53.0261001586914","-26.1494007110596","27396",NA,NA,"MBM011839","MBM011839","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:32:14-03","MBM","MBM","396024","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2196","2013","12","13","Southern America","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258","46666",NA,"Caule castanho. Folhas verdes. Flores róseas claras.; Floresta Ombrófila Mista. Em campo.","MBM396024","MBM396024","auto","Barboza, E.",NA,NA,NA,NA,"2015","02",NA,"12",NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:32:12-03","MBM","MBM","1937","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","15426",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Santo Agostinho","-51.9906005859375","-26.4841995239258","46666",NA,NA,"MBM001937","MBM001937","auto","Lourteig, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:32:14-03","MBM","MBM","48300","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","39188",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914","37171",NA,NA,"MBM048300","MBM048300","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:32:14-03","MBM","MBM","48299","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach, G.","39207",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914","37171",NA,NA,"MBM048299","MBM048299","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:32:12-03","MBM","MBM","131354","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Graham, S.A.","931",NA,NA,NA,"Southern America","Brazil","Paraná","Prudentópolis","2km E de Xaxim, Rod. BR-277","-50.9777984619141","-25.2131004333496","61049",NA,NA,"MBM131354","MBM131354","auto","Graham, S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:32:14-03","MBM","MBM","5759","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman, J.; Haas, H.; Haas, H.","3880","1966","12","29","Southern America","Brazil","Rio Grande do Sul","Canoas","Canoas","-51.1836013793945","-29.9178009033203","8037",NA,NA,"MBM005759","MBM005759","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:32:14-03","MBM","MBM","260385","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","L Scur","460","2000","02","12","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - São Nicolau","-51.1794013977051","-29.1681003570557","49662",NA,NA,"MBM260385","MBM260385","auto","Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:32:12-03","MBM","MBM","108110","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Sehnem, A.","3762",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611","21601",NA,NA,"MBM108110","MBM108110","auto","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
