"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet"
"1050","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1655","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2012","06","24","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","51","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 5m. Inflorescências esverdeadas e frutos maturos marrons. Área 1, 28º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2015-10-22 10:02:51-02","UNIOESTE","UNOP","1832","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","03","06","Borges, J.P.; Simão, P.C.; Simão, P.C.","153","2013","03","06","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Área 2, 1038º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1679","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","06","24","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","75","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 5m. Inflorescências esverdeadas. Área 1, 75º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2018-09-12 14:48:12-03","UNIOESTE","UNOP","9278","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Silva, D.R. da","2018","02","16","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","530","2018","01","18","Brasil","Paraná","Capitão Leônidas Marques","Comunidade São João, estrada perpendicular ao Rio Monteiro.","-53.638458","-25.495569","-53.638458","-25.495569","288","288","Árvore (8 m de altura). Súber com placas lenhosas armadas. Foliólulos cartáceos, discolores, glabros. Frutos capsulares achatados, verdes, imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-11-18 12:10:41-03","UNIOESTE","UNOP","10459","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Conceição, L.H.S.M.","2019","10","14","Conceição, L.H.S.M.; Benatti, V.M.N.; Zanetti, M.C.; Crecencio, R.; Wink, J.G.;; Benatti, V.M.N.; Zanetti, M.C.; Crecencio, R.; Wink, J.G.; Lima, L.C.P.; Hentz","169","2019","10","14","Brasil","Paraná","Matelândia","Parque Nacional do Iguaçu, borda do parque","-53.861111","-25.239028","-53.861111","-25.239028",NA,NA,"Árvore, cerca de 4 metros de altura, foliólulos discolores, flores amarelo-esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9915","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Silva, D.R. da","2018","11","22","Rocha Filho, J.A.; Pereira, J.P.; Pereira, J.P.","757","2018","07","03","Brasil","Paraná","Capitão Leônidas Marques","Área do reservatório da UHE Baixo Iguaçu, mata da sanguinha entre o rio Monteiro e a mata dos Scapini.","-53.662181","-25.503458","-53.662181","-25.503458","250","250","Árvore 20 m de altura. Frutos secos, imaturos, verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2018-09-12 14:48:12-03","UNIOESTE","UNOP","4881","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","31","Snak, C.; Snak, A.; Snak, A.","90","2008","02","25","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 4 m alt; Caule com lenticelas. Lâmina discolor, membranácea. Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2018-09-12 14:48:12-03","UNIOESTE","UNOP","4892","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","31","Snak, C.; Bortoli, Q.C.; Bortoli, Q.C.","31","2007","10","19","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 5 m alt. Caule com lenticelas. Lâmina discolor, membranácea. Inflorescência creme. Botão floral verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2018-09-12 14:48:12-03","UNIOESTE","UNOP","4880","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","31","Snak, C.; Temponi, L.G.; Poli, L.P.; Pinto T.T.; Temponi, L.G.; Poli, L.P.; Pinto T.T.","130","2008","05","17","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 10 m alt; Caule com lenticelas. Lâmina discolor, membranácea. Fruto imaturo verde, maduro marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2015-10-22 10:02:51-02","UNIOESTE","UNOP","5315","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribas, O.S.","2010","03","24","Sartori, A.L.B.; Pott, A.; Lima, L.C.P.; Moraes, M.D.; Aragaki, S.; Pott, V.J.; Pott, A.; Lima, L.C.P.; Moraes, M.D.; Aragaki, S.; Pott, V.J.","451","2001","04","04","Brasil","Mato Grosso","Bela vista","Local próximo a ponte do Rio Azul, margem da estrada.",NA,NA,NA,NA,NA,NA,"Arbóreo. 8,00 m de altura. Fruto verde imaturo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2018-09-12 14:48:12-03","UNIOESTE","UNOP","4894","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","31","Snak, C.","38","2007","11","28","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 10 m alt. Caule com lenticelas. Lâmina discolor, membranácea. Botão floral verde. Cálice e corola creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2018-09-12 14:48:12-03","UNIOESTE","UNOP","6707","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Cardozo, A.P.","2010","10",NA,"Cardozo, A.P.; Marcon, T.R.; Temponi, L.G.; Marcon, T.R.; Temponi, L.G.","16","2010","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a antiga Fazenda Salinet, parcela 9-I1.","-37.293661","-83.308108","-37.293661","-83.308108",NA,NA,"Árvore com cerca de 7 m, folha membranácea, discolor, estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2018-09-12 14:48:12-03","UNIOESTE","UNOP","9356","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Silva, D.R. da","2018","02","07","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","618","2018","02","07","Brasil","Paraná","Realeza","Futura área de APP da UHE Baixo Iguaçu, Porto de Areia, estrada para o Córrego Sanga Canoa.","-53.5715","-25.540583","-53.5715","-25.540583","269","269","Árvore 10 m de altura. Súber com desprendimento de placas lenhosas. Folhas membranáceas. Frutos verdes, imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2018-09-12 14:48:12-03","UNIOESTE","UNOP","5265","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Caxambu, M.G.","2009","03","27","Bueno, J.; Siqueira, E.L.; Siqueira, E.L.","81","2009","03","10","Brasil","Paraná","Campo Mourão","Reserva Particular do Patrimônio Natural Ana Tramujas, propriedade do Sr. Artur Cesar Vigilato.","-52.404444","-24.249667","-52.404444","-24.249667","524","524","Árvore ca. 8 m. Frutos do tipo vagem, imaturos, de cor verde. Orla da floresta. Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2018-09-12 14:48:12-03","UNIOESTE","UNOP","4882","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","31","Snak, C.; Temponi, L.G.; Poli, L.P.; Pinto T.T.; Temponi, L.G.; Poli, L.P.; Pinto T.T.","123","2008","05","25","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 7 m alt. Caule com lenticelas e ritdomas. Lâmina discolor, membranácea. Fruto imaturo verde, maduro marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-04-10 10:58:34-03","UNIOESTE","UNOP","10068","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Rauber, C.R.","2019","03","19","Rauber, C.R.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.","349","2019","03","07","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Borda do Parque","-53.768694","-25.112278","-53.768694","-25.112278",NA,NA,"Árvore 12m, caule castanho, folha verde discolor, fruto verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2018-09-12 14:48:12-03","UNIOESTE","UNOP","1224","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Franco, G.A.D.C.","2014","05","28","Cielo-Filho, R.; Periotto, F.; Fouto, G.; Periotto, F.; Fouto, G.","1325","2014","05","09","Brasil","Paraná","Medianeira","Sítio do Sr. Marcos Lucas","-54.552778","-25.295833","-54.552778","-25.295833","422","422","Árvore, 6 m, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9657","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Silva, D.R. da","2018","06","30","Silva, D.R. da; Pereira, J.P.; Dama, V.J.; Moura, A.P.; Pereira, J.P.; Dama, V.J.; Moura, A.P.","298","2018","06","25","Brasil","Paraná","Capitão Leônidas Marques","Área do futuro reservatório da UHE Baixo Iguaçu, mata da Fazenda dos Scapini.","-53.667306","-25.501403","-53.667306","-25.501403","232","232","Árvore 25 m de altura. Folhas verde-discolores. Legumes imaturos, verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-12-11 10:56:16-03","UNIOESTE","UNOP","10485","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Rauber, C.R.","2019","12","04","Souza, L.","01","2019","10","13","Brasil","Parana","Capanema","Comunidade de São Sebastião","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"Arbórea, 4m. Inflorescência amarelada e esverdeada.",NA,NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1069","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1646","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","06","24","Borges, J.P.; Tiscoski, T.L.; Boff, L.; Tiscoski, T.L.; Boff, L.","42","2012","09","23","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 4m. Área 2, 977º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1070","2015-10-22 10:02:51-02","UNIOESTE","UNOP","1339","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","06","24","Borges, J.P.; Simão, P.C.; Simão, P.C.","17","2012","07","12","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Área 2, 982º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1071","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1740","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Temponi, L.G.; Borges, J.P.","2013","06","24","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","99","2012","11","11","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 5m. Fruto imaturo verde. Área 2, 998º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1072","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1657","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","06","24","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","53","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 5m. Inflorescências esverdeadas. Área 1, 47º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1073","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1647","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Borges, J.P.","2013","06","24","Borges, J.P.; Tiscoski, T.L.; Boff, L.; Tiscoski, T.L.; Boff, L.","43","2012","09","23","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 4m. Área 2, 1037º indivíduo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2018-02-21 09:34:02-03","UNIOESTE","UNOP","8923","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Temponi, L.G.","2018","01","26","Costa, A T B; Mallmann, A.P.; Santos, C.V.; Mallmann, A.P.; Santos, C.V.","01","2018","01","24","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski #?# Lago Municipal","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Cerca de 6 metros, folhas compostas paripinadas, fruto plano, deiscente de coloração marrom avermelhada.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1075","2017-05-22 15:13:19-03","UNIOESTE","UNOP","5393","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Neves, R.C.P.",NA,NA,NA,"Neves, R.C.P.","82","2009","01","19","Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"24,5819",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1076","2015-10-22 10:02:51-02","UNIOESTE","UNOP","5370","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Caxambu, M.G.","2007","06","14","Lima, A.N.","s.n.","2007","04","07","Brasil","Paraná","Coronel Vivida","PR 562, Km 04 Ivo Seytn","-52.567798614502","-25.979700088501",NA,NA,NA,NA,"Arbóreo. 5,00 m de alt. Fruto imaturo verde. Heliófita.",NA,NA,NA,NA,NA,NA,NA,"24833","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1077","2015-10-22 10:02:51-02","UNIOESTE","UNOP","5418","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Snak, C.","2010","03","30","Gris, D.; Gris, V.; Gris, L.; Gris, V.; Gris, L.","5","2009","06","30","Brasil","Paraná","Palotina","Propriedade rural Palotina.","-53.8400001525879","-24.283899307251",NA,NA,NA,NA,"Árvore com aproximadamente 30 metros e copa globosa, folhas compostas paripinadas e de cosistência coriácea, verde-escura, fruto tipo legume plano com uma a três sementes e deiscência longitudinal. Obs: Frutos encontram-se na carpoteca sob o mesmo nú",NA,NA,NA,NA,NA,NA,NA,"20826","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1078","2015-10-22 10:02:51-02","UNIOESTE","UNOP","7955","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Marcon, T.R.","2013","03",NA,"Escher, A.R.; Lautert, M.; Gris, D.; Lautert, M.; Gris, D.","9","2013","02","09","Brasil","Paraná","Santa Terezinha de Itaipu","Borda do Lago de Itaipu","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"Arbórea cerca de 8 m. Inflorescência verde.",NA,NA,NA,NA,NA,NA,NA,"24409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2020-08-31 09:15:04-03","INPA","INPA","164796","S","Plantae","Leguminosae-Mim","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Barneby, RC","1989",NA,NA,"Wasum, RA","5344","1989","03","02","Brasil","Rio Grande do Sul","Nova Prata","Cascata da Usina.","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,"INPA0164796","INPA0164796 INPA0164796_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","18634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1080","2020-08-31 09:15:04-03","INPA","INPA","227847","S","Plantae","Leguminosae-Mim","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Sá, KLVR de","218","2002","05","13","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo. Beira da estrada.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"INPA0227847","INPA0227847 INPA0227847_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1081","2020-08-31 09:15:04-03","INPA","INPA","241124","S","Plantae","Leguminosae-Mim","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Lovato, MC","2003",NA,NA,"Lovato, MC","172","2003","06","13","Brasil","Paraná","Londrina","Fazenda Figueira - Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,"INPA0241124","INPA0241124 INPA0241124_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-08-31 09:15:04-03","INPA","INPA","96797","S","Plantae","Leguminosae-Mim","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Tamashiro, JY","1978",NA,NA,"Hatschbach, GG","20534","1968","12","07","Brasil","Paraná","São Jorge do Oeste","Rio Iguaçú, Salto Osório.",NA,NA,NA,NA,NA,NA,NA,"INPA0096797","INPA0096797_e INPA0096797_e1","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-01-09 21:48:31-03","UNICENTRO","HUCO","4609","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","526","2009","10","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 14, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004609",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-01-09 21:48:31-03","UNICENTRO","HUCO","2896","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Pesck, V.A.","s.n.","2004","06","02","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO002896",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1085","2021-01-09 21:48:31-03","UNICENTRO","HUCO","6208","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Brandalize, H. .D.",NA,NA,NA,"Brandalize, H. .D.","s.n.","2014","09","26","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1086","2021-01-09 21:48:31-03","UNICENTRO","HUCO","1531","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"AAALTRAN; et al.; et al.","s.n.","2004","05","29","Brasil","Paraná","Irati","Fazenda Virginia","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista","HUCO001531",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1087","2021-01-09 21:48:31-03","UNICENTRO","HUCO","3601","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Veres, Q. .J.L.","s.n.","2011","09","16","Brasil","Paraná","São josé das Palmeiras",NA,"-54.0635986328125","-24.8374996185303",NA,NA,NA,NA,"Dissertação; FES; HABITAT: FES","HUCO003601",NA,NA,NA,NA,NA,NA,"14468","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1088","2021-01-09 21:48:31-03","UNICENTRO","HUCO","4611","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","128","2009","08","27","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 22, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004611",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1089","2021-01-09 21:48:31-03","UNICENTRO","HUCO","0952","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Lopes, G.L.","2009","10","28","Chiquetto, A.; et al.; et al.","s.n.","2009","10","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Regeneração 10 ha, B5/ P2/ F2; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","HUCO000952",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1090","2021-01-09 21:48:31-03","UNICENTRO","HUCO","2199","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Inoue, M.T.","2004",NA,NA,"Vargas, R.; et al.; et al.","s.n.","2004","05","19","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 8 m, DAP 13 cm; DESC: Arbóreo, 8 m, DAP 13 cm","HUCO002199",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1091","2021-01-09 21:48:31-03","UNICENTRO","HUCO","5867","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Kosiski M.",NA,NA,NA,"Kosiski, M.","s.n.","2014","04","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1092","2021-01-09 21:48:31-03","UNICENTRO","HUCO","1331","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"BGM; et al.; et al.","009","2003","04","12","Brasil","Paraná","Irati","Campus de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO001331",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
