"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"44","2020-02-08 10:41:41-03","NBC","NL-BOTANY","U.1025589","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Smith HH",NA,"1898","Southern America","Colombia",NA,"Santa Marta.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025589","NL-U1025589","(Hedw.) C.V.Morton","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA
"45","2020-02-08 10:41:41-03","NBC","NL-BOTANY","U.1025591","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Steyermark JA",NA,"1944","Southern America","Venezuela",NA,"Merida; moist rich forest, Quebrada de Los Salichales, trib. of Rio Canagua, southwest of Canagua.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025591","NL-U1025591","(Hedw.) C.V.Morton","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA
"46","2020-11-04 11:21:14-03","ESALQ","ESA","34647","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Salino, A.","2923.0","1996",NA,"Brasil","São Paulo",NA,NA,NA,"ESA034647",NA,NA,"12","16",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"47","2019-02-15 11:40:26-02","IPA","IPA","87734","S","Plantae","Plantae",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, T.E.; Salino, A.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","3306","2001","Southern America","Brasil","Paraná","Gruta do Monge, nas fendas dos afloramentos de arenito; zona de campo.",NA,NA,"IPA0087734",NA,"(Hedw.) C.V. Morton","02","22",NA,NA,NA,"Lapa","-49.7158012390137","-25.7696990966797","2004",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"48","2019-02-15 11:40:26-02","IPA","IPA","2531","S","Plantae","Plantae",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzattii, F.","Brade, A.C.","9573","1929","Southern America","Brasil","Rio de Janeiro","Rio Paquequer, sobre rochedos.",NA,"Rupícola.","IPA0002531",NA,"(Hedw.) C.V. Morton","10","04",NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","2017","04","11",NA,NA,"38539","auto",NA,NA,NA,NA,NA
"49","2019-08-27 13:35:33-03","IAP","PACA-AGP","114649","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","M. Bernardes","J. L. Schmitt","18","2008",NA,"Brasil","RS","Parque Municipal do Ronda",NA,"Habitat: florestal","PACA114649",NA,"(Hedw.) C. V. Morton","07","12",NA,NA,NA,"São Francisco de Paula","-50.548389","-29.447361","2009","04","09","50°32'54.2W","29°26'50.5S",NA,NA,"Filicopsida",NA,NA,NA,NA
"50","2019-08-27 13:35:33-03","IAP","PACA-AGP","74804","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","C. Larsen","L.T. Dombrowski","2861","1968",NA,"Brasil","PR","Mananciais da Serra",NA,"frequente Hábito: epífito","PACA074804",NA,"(Hedw.) C. V. Morton","02","07",NA,NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","2011","03","30",NA,NA,"12577","auto","Filicopsida",NA,NA,NA,NA
"51","2019-08-27 13:35:33-03","IAP","PACA-AGP","74710","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","L.T. Dombrowski","5174","1974",NA,"Brasil","PR","Mananciais da Serra",NA,NA,"PACA074710",NA,"(Hedw.) C. V. Morton","04","21",NA,NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","1997","05",NA,NA,NA,"12577","auto","Filicopsida",NA,NA,NA,NA
"52","2019-08-27 13:35:33-03","IAP","PACA-AGP","118502","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Graeff, V.","Padoin, T.",NA,"2013",NA,"Brasil","RS","e. caraá",NA,"Habitat: terricola","PACA118502",NA,"(Hedw.) C. V. Morton","07","23",NA,NA,NA,"Caraá","-50.435001373291","-29.7900009155273","2013","07","23",NA,NA,"21250","auto","Filicopsida",NA,NA,NA,NA
"53","2019-08-27 13:35:33-03","IAP","PACA-AGP","2551","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","C. Larsen","Sehnem, A.",NA,"1935",NA,"Brasil","RS","Steinkopf.",NA,"Habitat: in rupibus","PACA002551",NA,"(Hedw.) C. V. Morton","08","01",NA,NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","2011","03","30",NA,NA,"10287","auto","Filicopsida",NA,NA,NA,NA
"54","2019-08-27 13:35:33-03","IAP","PACA-AGP","74805","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","C. Larsen","L.T. Dombrowski","5118","1974",NA,"Brasil","PR",NA,NA,"frequente Habitat: em barranco","PACA074805",NA,"(Hedw.) C. V. Morton","04","04",NA,NA,NA,"Almirante Tamandaré","-49.310001373291","-25.3246994018555","2011","03","30",NA,NA,"18684","auto","Filicopsida",NA,NA,NA,NA
"55","2019-08-27 13:35:33-03","IAP","PACA-AGP","74806","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","C. Larsen","L.T. Dombrowski","4505","1972",NA,"Brasil","PR","Mananciais da Serra",NA,"abundante Habitat: interior da mata, rupestre","PACA074806",NA,"(Hedw.) C. V. Morton","12","13",NA,NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","2011","03","30",NA,NA,"12577","auto","Filicopsida",NA,NA,NA,NA
"56","2019-08-27 13:35:33-03","IAP","PACA-AGP","74800","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Sehnem, A.",NA,"1944",NA,"Brasil","RS","Arroio dos Ferreiras",NA,"Habitat: ad rupem iuxta cataractam","PACA074800",NA,"(Hedw.) C. V. Morton","11","28",NA,NA,NA,"Gravataí","-50.9919013977051","-29.9444007873535","1997","05",NA,NA,NA,"25424","auto","Filicopsida",NA,NA,NA,NA
"57","2019-08-27 13:35:33-03","IAP","PACA-AGP","74801","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Sehnem, A.",NA,"1959",NA,"Brasil","RS","Poco Feio - Sao Joao do Deserto",NA,"forma lineare Sehnem Habitat: ad rupem in silva primaeva","PACA074801",NA,"(Hedw.) C. V. Morton","10","30",NA,NA,NA,"Novo Hamburgo","-51.1305999755859","-29.6783008575439","1997","05",NA,NA,NA,"20722","auto","Filicopsida",NA,NA,NA,NA
"58","2019-08-27 13:35:33-03","IAP","PACA-AGP","74892","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","C. Juergens","190",NA,NA,"Brasil","RS",NA,NA,NA,"PACA074892",NA,"(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,"Rio Pardo","-52.378101348877","-29.9897003173828","1997","05",NA,NA,NA,"46320","auto","Filicopsida",NA,NA,NA,NA
"59","2019-08-27 13:35:33-03","IAP","PACA-AGP","74802","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Sehnem, A.",NA,"1965",NA,"Brasil","RS",NA,NA,"Habitat: ad rupem in silva","PACA074802",NA,"(Hedw.) C. V. Morton","08","14",NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","1997","05",NA,NA,NA,"76715","auto","Filicopsida",NA,NA,NA,NA
"60","2019-08-27 13:35:33-03","IAP","PACA-AGP","99196","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","C. Larsen","Sehnem, A.","1137","1942",NA,"Brasil","RS","morro das Pedras",NA,"Habitat: ad rupem","PACA099196",NA,"(Hedw.) C. V. Morton","06","15","100","100",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","2011","03","30",NA,NA,"10287","auto","Filicopsida",NA,NA,NA,NA
"61","2019-08-27 13:35:33-03","IAP","PACA-AGP","74799","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Sehnem, A.",NA,"1942",NA,"Brasil","RS","Morro das Pedras",NA,"Habitat: ad rupem","PACA074799",NA,"(Hedw.) C. V. Morton","06","15",NA,NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","1997","05",NA,NA,NA,"10287","auto","Filicopsida",NA,NA,NA,NA
"62","2019-08-27 13:35:33-03","IAP","PACA-AGP","74798","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Sehnem, A.",NA,"1935",NA,"Brasil","RS","Quilombo",NA,"forma lineare Sehnem Habitat: ad rupem arenito","PACA074798",NA,"(Hedw.) C. V. Morton","08","01",NA,NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","1997","05",NA,NA,NA,"10287","auto","Filicopsida",NA,NA,NA,NA
"63","2019-08-27 13:35:33-03","IAP","PACA-AGP","105006","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch","Silva Jr., A.",NA,"1989",NA,"Brasil","RS","Picada Verão.",NA,"HEDU 1043b Habitat: Próximo a cachoeira, em lugares úmidos.","PACA105006",NA,"(Hedw.) C. V. Morton","10","04",NA,NA,NA,"Sapiranga","-51.0069007873535","-29.6380996704102","1997",NA,NA,NA,NA,"11711","auto","Filicopsida",NA,NA,NA,NA
"64","2020-12-20 21:17:58-03","UFV","VIC","040149","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Pereira, J.B.S.; Meyer, F.","235","2008",NA,"Brasil","Paraná","Parque Estadual Pico do Paraná, Pico Caratuva.",NA,"Epífita de local sombreado,próximo a córrego, Floresta ombrófila densa altamontana.","VIC040149","VIC040149","(Hedw.) C.V. Morton","03","18",NA,NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"65","2020-12-20 21:17:58-03","UFV","VIC","003338","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Brade","16.613","1940",NA,"Brasil","Rio de Janeiro","Serra dos Orgãos",NA,NA,"VIC003338","VIC003338","(Hedw.) C.V. Morton","08","20",NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"66","2020-02-27 16:43:57-03","UFSC","CTBS","1544","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Clarsen, C.","Carodin, T.J. et al.","3052","2010",NA,"Brasil","Santa Catarina","Área Virgem parque Nacional do Itajaí",NA,"Floresta ombrófila Densa; Estágio primário, beira de riacho. Epífita",NA,NA,"(Hedw.) C.V.Morton","07","13","660","660",NA,"Blumenau","-49.139167","-27.096944","2011","04","06","49°08'21W","27°05'49S",NA,NA,NA,"FURB 28260",NA,NA,NA
"67","2019-11-21 14:52:47-03","UFJF","CESJ","52279","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","V.A.O. Dittrich","F.S. Souza; D. Monteiro; J.A. Oliveira","607","2008","América do Sul","Brasil","Minas Gerais","R.P.P.N. Fazenda Serra Negra",NA,"Rupícola no interior de mata, próximo a curso d'água.","CESJ052279",NA,"(Hedw.) C.V. Morton","10","25",NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455","2013","10",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"68","2019-11-21 14:52:47-03","UFJF","CESJ","48637","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F.S. Souza","N.L. Abreu; L. Menini Neto; F.S. Souza","122","2007","América do Sul","Brasil","Minas Gerais","Pousada Fazenda do Mato Limpo, Gruta dos Macacos.",NA,"Rupícola na gruta.","CESJ048637",NA,"(Hedw.) C.V. Morton","02","28",NA,NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621","2008","09",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"69","2019-11-21 14:52:47-03","UFJF","CESJ","47077","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F.S. Souza","P.L. Viana; N.F.O. Mota","1992","2006","América do Sul","Brasil","Minas Gerais","Serra Negra, Burro de Ouro",NA,"Rupicola em entrada de caverna","CESJ047077",NA,"(Hedw.) C.V. Morton","02","26",NA,NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621","2008","09","30",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"70","2019-11-21 14:52:47-03","UFJF","CESJ","49248","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","T.E. Almeida","T.E. Almeida; F.S. Souza; N.F.O. Mota; P.L. Viana; B. Norderstam; K. Antunes; N.L. Abreu","740","2007","América do Sul","Brasil","Minas Gerais","Serra Negra, Ninho da Égua",NA,"Rupícola em paredão de grota","CESJ049248",NA,"(Hedw.) C.V. Morton","04","09",NA,NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621","2007","05","12",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"71","2019-11-21 14:52:47-03","UFJF","CESJ","71419","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F. Gonzatti","V.A.O. Dittrich; I. Isernhagen; S.M. Silva","715","2000","América do Sul","Brasil","Paraná","Parque Estadual das Lauráceas",NA,"Rupícola em local úmido e sombreado próximo a cachoeira no rio São João. Floresta Ombrófila Densa Montana","CESJ071419",NA,"(Hedw.) C.V. Morton","01","12",NA,NA,NA,"Adrianópolis","-48.9911003112793","-24.6571998596191","2017","02",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"72","2019-11-21 14:52:47-03","UFJF","CESJ","11192","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F. Gonzatti","L. Krieger","CESJ11192","1971","América do Sul","Brasil","Paraná","Parque Estadual de Vila Velha, Na mata, rupícola.",NA,"Planta com tonalidade marrom.","CESJ011192",NA,"(Hedw.) C.V. Morton","12","18",NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","2017","02",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"73","2019-11-21 14:52:47-03","UFJF","CESJ","21100","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","V.A.O. Dittrich","L. Krieger","CESJ21100","1985","América do Sul","Brasil","Paraná","Sítio Malabar, Na mata de galeria, junto ao barranco, local sombrio e úmido, em grande formação.",NA,NA,"CESJ021100",NA,"(Hedw.) C.V. Morton","01","27",NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","2014","03",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"74","2019-11-21 14:52:47-03","UFJF","CESJ","23518","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F.S. Souza","M.C. Brügger; et al.","s.n.","1988","América do Sul","Brasil","Minas Gerais","Parque Nacional do Caparaó, Vale Verde. Epífita na beira da mata na margem do rio Caparaó.",NA,NA,"CESJ023518","CESJ023518","(Hedw.) C.V. Morton","10","16",NA,NA,NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:52:47-03","UFJF","CESJ","3170","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F. Gonzatti","A.C. Brade","s.n.","1946","América do Sul","Brasil","Espírito Santo","Stª Maria",NA,NA,"CESJ003170",NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,"Limoeiro",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:52:47-03","UFJF","CESJ","63333","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","V.A.O. Dittrich","V.A.O. Dittrich","1816","2013","América do Sul","Brasil","Minas Gerais","Serra da Bandeira, Na trilha para o topo, face norte",NA,"Rupícola em floresta úmida altomontana, em grotão.","CESJ063333",NA,"(Hedw.) C.V. Morton","07","21","1650","1650",NA,"Bom Jardim de MInas","-44.001322","-22.021003","2013","07",NA,"-44.001322","-22.021003",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:52:47-03","UFJF","CESJ","65890","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","L.C.F. Rocha","L.C.F. Rocha; E.B. Veiga; R.M.G. Konopczyk; A. Salino","s.n.","2013","América do Sul","Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Trilha Suspensa",NA,"Azul 15. Prensado em álcool. Amostra em sílica. Rupícola. Folhas verde-claro. Pecíolo mais curto.","CESJ065890",NA,"(Hedw.) C.V. Morton","10","22","1156","1156",NA,"Teresópolis","-42.999861","-22.453833",NA,NA,NA,"-42.999861","-22.453833",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:52:47-03","UFJF","CESJ","21031","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","V.A.O. Dittrich","L. Krieger","CESJ21031","1985","América do Sul","Brasil","Paraná","Em mata de galeria (grota), sobre paredão de basalto cobrindo inteiramente o substrato.",NA,"Cor verde-acastanhado.","CESJ021031",NA,"(Hedw.) C.V. Morton","12","29",NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","2014","03",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"79","2021-03-01 16:43:44-03","UNICAMP","UEC","140567","S","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Dittrich, VAO","Breier, TB; Dittrich, VAO","684","2002",NA,"Brazil","São Paulo","Parque Estadual Carlos Botelho",NA,"Epífito 1-2m.","UEC052377","UEC052377","(Hedw.) C.V.Morton","09","27",NA,NA,NA,"Sete Barras","-47.916667","-24.166667","2002","10",NA,"-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-06 09:55:50-03","UFOP","OUPR","27936","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, T.E.; Salino, A.","Rolim, L.B.; Almeida, T.E. & Custódio, J.","286","2006",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Sertão",NA,"Rupícula entre formações quartzíticas em capão de mata. Campo rupestre",NA,NA,"(Hedw.) C.V.Morton","04","05","1400","1400",NA,"Mariana","-43.423889","-20.4275","2007","01","12","-43.423889","-20.4275",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-06 10:17:17-03","UFOP","OUPR","30451","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Badia, C.C.V.","Badia, C.C.V.; Echternacht, L.","83","2017",NA,"Brasil","Minas Gerais","Serra das Camarinhas, Morro São Sebastião. A trilha se inicia na antiga pedreira e termina na nascente do Rio das Velhas, próxima à Rua das Camarinhas.",NA,"Área sombreada e úmida em floresta nebular.",NA,NA,"(Hedw.) C.V.Morton","12","14",NA,NA,NA,"Ouro Preto","-43.506422","-20.389194","2018","01","10","-43.506422","-20.389194",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-08 08:52:28-03","FURB","FURB","20030","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F.","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","779","2009",NA,"Brasil","Santa Catarina","Rio Minador.",NA,NA,"FURB00149","FURB00149","(Hedw.) C.V.Morton","12","09","445","445",NA,"Orleans","-49.41","-28.17","2017","07","27","-49.4100000","-28.1700000",NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:01:58-03","FURB","FURB","28260","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Clarsen, C","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3052","2010",NA,"Brasil","Santa Catarina","Área Virgem Parque Nacional da Serra do Itajaí.",NA,NA,"FURB08644","FURB08644","(Hedw.) C.V.Morton","07","13","660","660",NA,"Blumenau","-49.1391666","-27.0969444","2011","04","06","-49.1391666","-27.0969444",NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:01:58-03","FURB","FURB","29374","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gasper, AL de","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2611","2010",NA,"Brasil","Santa Catarina","RPPN Prima Luna / Monte Barão.",NA,NA,"FURB08643","FURB08643","(Hedw.) C.V.Morton","06","15","1097","1097",NA,"Nova Trento","-49.0269445","-27.2636111","2010","09","30","-49.0269445","-27.2636111",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-08 08:52:28-03","FURB","FURB","30074","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gasper, AL de","Korte, A.; Kniess, A.","4442","2010",NA,"Brasil","Santa Catarina","Serra da Garganta.",NA,NA,"FURB08642","FURB08642","(Hedw.) C.V.Morton","09","17","1195","1195",NA,"Monte Castelo","-50.2233334","-26.8175","2010","10","06","-50.2233334","-26.8175000",NA,NA,NA,NA,NA,NA,NA
