"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"950","2021-03-01 16:35:32-03","UNICAMP","UEC","116169","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Oliveira, AA","3647","2000","02","04","Brazil","São Sebastião","Praia Barra do Uno/Boraceia, estrada de acesso da Fazenda Águas do Bento. &nf;30 msm.","-45.766667","-23.731667","-45.766667","-23.731667",NA,NA,"Arvoreta com 2.5m, frutos tuberculados, amarronzados, beira do beira.; Floresta de restinga.","UEC047813","UEC047813","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"951","2021-03-01 16:35:32-03","UNICAMP","UEC","116489","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Oliveira, AA; et al.","3657","2000","04","23","Brazil","São Sebastião","Praia da Baleia. R. Olavo Pazzanesi, 100m da antiga Rio-Santos, remanescente margeando loteamentos. 10msm. Interior da mata.","-45.665083","-23.774361","-45.665083","-23.774361",NA,NA,"Árvore ca.3m, frutos imaturos vinosos.; Floresta da restinga. Caixetal com perturbação.","UEC074716","UEC074716","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"952","2021-03-01 16:35:32-03","UNICAMP","UEC","116490","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Oliveira, AA; et al.","3670","2000","04","23","Brazil","São Sebastião","Praia da Baleia. R. Olavo Pazzanesi, 100m da antiga Rio-Santos, remanescente margeando loteamentos. 10msm. Interior da mata.","-45.665083","-23.774361","-45.665083","-23.774361",NA,NA,"Árvore ca. 6m alt, frutos vermelhos rugosos, face inferior pilosa.; Floresta da restinga. Caixeta com perturbação.","UEC074717","UEC074717","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"953","2021-03-01 16:35:32-03","UNICAMP","UEC","116495","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Oliveira, AA; et al.","3639","2000","04","21","Brazil","São Sebastião","Parque Estadual Serra do Mar. Cachoeira do Sitio Urucurana. Trilha do escorrega, às margens do rio Una.","-45.708056","-23.711944","-45.708056","-23.711944",NA,NA,"Floresta Ombrófila densa de encosta.","UEC074711","UEC074711","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"954","2021-03-01 16:35:32-03","UNICAMP","UEC","121578","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Farah, FT; et al.","2318","2001","05","17","Brazil","Itanhaém","Parque Estadual da Serra do mar.&nf;Nucleo Curucutu.","-46.824417","-24.041111","-46.824417","-24.041111",NA,NA,"Árvore, frutos castanhos.; Floresta densa baixomontana e montana no entorno do vale dos rios Mambu e dos Macacos.&nf;30-180 msm.","UEC042650","UEC042650","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"955","2021-03-01 16:35:32-03","UNICAMP","UEC","123036","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Ivanauskas, NM","4429","2000","10","07","Brazil","Gaúcha do Norte","Estrada para a fazenda Pontal. Propriedade de Silvino Perotto.","-53.383333","-13.1","-53.383333","-13.1",NA,NA,"Árvore 4m, flores creme.; Floresta Ombrófila Aberta Aluvial na margem direita do rio Pacuneiro.","UEC074713","UEC074713","Mato Grosso",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"956","2021-03-01 16:35:32-03","UNICAMP","UEC","128247","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Farias, R; et al.","706","2002","04","23","Brazil","Sete Barras","Parque Estadual de Carlos botelho, Núcleo Sete Barras, trilha da figueira.","-47.993056","-24.056389","-47.993056","-24.056389",NA,NA,"Árvore, 6m, fruto imaturo verde e maduro vinho.; Borda de Floresta Ombrófila densa baixo montana. 112 altitude.","UEC072072","UEC072072","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"957","2021-03-01 16:35:32-03","UNICAMP","UEC","133519","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Urbanetz, C; et al.","274","2003","12","18","Brazil","Cananéia","Faz. Folha larga, Trilha da Vitória. 30-155msm.","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,"Arvoreta de 3m, conhecida como café bravo.","UEC086350","UEC086350","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-08-20 10:20:24-03","UNICAMP","UEC","136947","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K",NA,NA,NA,"Santos, K","69","1996","09","25","Brazil","Campinas","Sousas, Mata Ribeirão Cachoeira. Floresta Estacional semidecidual. Borda da mata.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Árvore, 10 m. de altura, PAP 36 cm.; frutos vináceos.","UEC049748","UEC049748","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"959","2021-03-01 16:35:32-03","UNICAMP","UEC","132831","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","69","2003","07","10","Brazil","Cananéia","Faz. Folha larga. 100 msm.","-24.883333","-47.916667","-24.883333","-47.916667",NA,NA,"Arvoreta de 3m; frutos bordô.","UEC042651","UEC042651","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"960","2021-03-01 16:35:32-03","UNICAMP","UEC","137741","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Meireles, LD","1415","2003","05",NA,"Brazil","Guaraqueçaba","Parque Nacional do Superagui","-48.236861","-25.46975","-48.236861","-25.46975",NA,NA,"Árvore, 6m, frutos avermelhados, café do mato.; Floresta Ombrófila de Planície - Restinga","UEC042649","UEC042649","Paraná",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"961","2021-03-01 16:35:32-03","UNICAMP","UEC","142957","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Destefani, ACC; et al.","216","2005","03","31","Brazil","Cananéia","Distrito de Santa Maria. Parque Estadual de Jacupiranga, Nucleo do Cedro.&nf;60msm.","-48.141944","-25.002222","-48.141944","-25.002222",NA,NA,"Árvore 5m, frutos marrons.; Écotono de Floresta Ombrofila Densa Baixo montana e floresta sobre restinga muito degradada.","UEC047815","UEC047815","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"962","2021-03-01 16:35:32-03","UNICAMP","UEC","161310","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Costa, NO","2010","10","04","Baitello, JB; Costa, NO; Cielo-Filho, R","2453","2010","07","26","Brazil","Itapeva","Estação Experimental, Trilha do Poço da Onça - encosta FES.","-49.683333","-24.591667","-49.683333","-24.591667",NA,NA,"Árvore 3m.","UEC024989","UEC024989","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"963","2021-03-01 16:35:32-03","UNICAMP","UEC","151454","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Costa, ACM","29","2008","10","23","Brazil","Valinhos","Clube de Campo Valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore, frutos verdes.; Mata ciliar.","UEC031058","UEC031058","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-03-01 16:35:32-03","UNICAMP","UEC","151461","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Costa, ACM","36","2008","10","23","Brazil","Valinhos","Clube de Campo Valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore ca. 4m, flores roseo-alba, meliferas, formigas visitante na flor.; Mata ciliar.","UEC031060","UEC031060","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"965","2021-03-01 16:35:32-03","UNICAMP","UEC","151465","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Costa, ACM","2009","12",NA,"Costa, ACM","40","2008","10","23","Brazil","Valinhos","Clube de Campo Valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore, botoes florais verdes, flores brancas.; Mata ciliar.","UEC031059","UEC031059","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-03-01 16:35:32-03","UNICAMP","UEC","151562","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Costa, ACM","138","2009","05","17","Brazil","Valinhos","Clube de Campo Valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore ca 4m, flores rosa escuro de 3cm de diametro.; Mata ciliar.","UEC031057","UEC031057","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"967","2021-03-01 16:35:32-03","UNICAMP","UEC","151642","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Costa, ACM","218","2009","09","18","Brazil","Valinhos","Clube de Campo valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore ca 8m, inflorescencia verde.; Borda da trilha.","UEC031041","UEC031041","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-03-01 16:35:32-03","UNICAMP","UEC","151643","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Costa, ACM","219","2009","09","18","Brazil","Valinhos","Clube de Campo valinhos. 955msm.","-46.931944","-22.956667","-46.931944","-22.956667",NA,NA,"Arvore 7m, frutos rosa com sementes vermelho-alaranjadas.; Borda da trilha.","UEC031044","UEC031044","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-03-01 16:35:32-03","UNICAMP","UEC","155075","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","1833","2000","05","25","Brazil","Campinas","Campinas/Itatiba, Mata Ribeirão Cachoeira, - m.s.m.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 8,5 m.; Altura do fuste: 3 m.; PAP:90cm; Casca rugosa.","UEC070579","UEC070579","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-03-01 16:35:32-03","UNICAMP","UEC","155134","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","3648","2000","12","12","Brazil",NA,"Campinas/Itatiba, Mata Ribeirão Cachoeira, - m.s.m.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 12 m. ; altura do fuste: 6m. PAP: 101cm. Casca rugosa.","UEC070578","UEC070578","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"971","2021-03-01 16:35:32-03","UNICAMP","UEC","155135","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","2209","2000","06","16","Brazil","Campinas","Campinas/Itatiba, Mata Santa Helena, m.s.m..","-46.9","-22.9","-46.9","-22.9",NA,NA,"Árvore perinifólia, zoocórica. Altura total: 8m.; açtira dp fiste: 5m. PAP: 42 cm. Casca rugosa; nome popular: marinheiro.","UEC070577","UEC070577","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"972","2021-03-01 16:35:32-03","UNICAMP","UEC","155137","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","1301","2000","05","06","Brazil","Campinas","Mata do Macuco Campinas/Itatiba.","-46.933333","-22.783333","-46.933333","-22.783333",NA,NA,"Árvore perenifólia; zoocórica. Altura total 3,5m.; altura do fuste: 1,6m. PAP: 20cm. Casca rugosa.","UEC070494","UEC070494","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"973","2021-03-01 16:35:32-03","UNICAMP","UEC","155138","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","2672","2000","07","04","Brazil","Campinas","Mata Fazenda Malabar Campinas/Itatiba.","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"Árvore perenifólia; zoocórica. Altura total 5m.; altura do fuste: 1,6m. PAP: 36cm. Casca rugosa.","UEC070493","UEC070493","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"974","2021-03-01 16:35:32-03","UNICAMP","UEC","160397","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","340","2011","01","25","Brazil","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 8,5 m de altura e 8 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039457","UEC039457","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"975","2021-03-01 16:35:32-03","UNICAMP","UEC","155136","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","3829","2001","02","18","Brazil","Campinas","Mata Malabar III Campinas/Itatiba.","-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"Árvore perenifólia; zoocórica. Altura total 6m.; altura do fuste: 4m. PAP: 21cm. Casca rugosa.","UEC070495","UEC070495","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"976","2021-03-01 16:35:32-03","UNICAMP","UEC","188532","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Korte, A","2010","05","27","Korte, A; Kniess, A","3119","2010","05","05","Brazil","Florianópolis","Agronomica","-49.770833","-27.270278","-49.770833","-27.270278","458","458","Arvoreta; Fruto verde.; Floresta Ombrófila Densa; Estágio Avançado. Interior do fragmento.","UEC118531","UEC118531","Santa Catarina",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"977","2021-03-01 16:35:32-03","UNICAMP","UEC","187179","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Renó, IP","07","2014","01","28","Brazil","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia.","-45.516667","-23.371389","-45.516667","-23.371389","741","741","Árvore.; Floresta Ombrófila Densa Montana.","UEC116689","UEC116689","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"978","2021-03-01 16:35:32-03","UNICAMP","UEC","166916","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","38","2010","05","27","Brazil","Caraguatatuba","Parque Estadual da Serra do mar; 50-90 msm.","-45.517222","-23.625833","-45.517222","-23.625833",NA,NA,"Árvore com 6m.; Mata Atlantica.","UEC074692","UEC074692","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"979","2021-03-01 16:35:32-03","UNICAMP","UEC","167024","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","297","2011","07","01","Brazil","Paraibuna","Parque Estadual da Serra do mar; 800-900 msm.","-45.538333","-23.585","-45.538333","-23.585",NA,NA,"Arvore com 7m.; Mata Atlântica.","UEC074691","UEC074691","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-03-01 16:35:32-03","UNICAMP","UEC","173766","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1761","1997","05","29","Brazil","Ubatuba","Picinguaba, Morro do Corisco.","-44.816944","-23.3025","-44.816944","-23.3025","600","600","Árvore 726, vegetativo.; Mata Atlântica de Encosta.","UEC089641","UEC089641","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-03-01 16:35:32-03","UNICAMP","UEC","178161","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Sanchez, M; Pedroni, F","2394","1996","09","16","Brazil","Ubatuba","Picinguaba. Proximo a trilha do corisco. Altitude de 120m.","-44.835","-23.336667","-44.835","-23.336667",NA,NA,"Arvore, botoes rosados.; Mata Atlantica de encosta.","UEC031061","UEC031061","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"982","2021-03-01 16:35:32-03","UNICAMP","UEC","178252","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","2395","1998","01","24","Brazil","Ubatuba","Picinguaba.&nf;Próximo a trilha do Corsico., árvore nº 82","-44.835","-23.336667","-44.835","-23.336667","120","120","Árvore com 7m de altura, com início de botões.; Mata Atlântica de Encosta.","UEC099280","UEC099280","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"983","2021-03-01 16:35:32-03","UNICAMP","UEC","188488","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Verdi, M","2010","05","29","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4794","2010","05","29","Brazil","Santa Rosa de Lima","Riodos Indios.","-49.230833","-27.989722","-49.230833","-27.989722","588","588","Arbustiva, fruto bordô.; Floresta Ombrófila Densa, Estágio medio de regeneração.","UEC118537","UEC118537","Santa Catarina",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"984","2021-03-01 16:35:32-03","UNICAMP","UEC","188496","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Verdi, M","2010","04","09","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4274","2010","04","09","Brazil","Rio Fortuna","Florística IFFSC 146. Interior de fragmento.","-49.049722","-28.169444","-49.049722","-28.169444","229","229","Estádio Suces: médio de regeneração, arbustiva, interior de fragmento, fruto bordô.; Floresta Ombrófila Densa.","UEC118518","UEC118518","Santa Catarina",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-03-01 16:35:32-03","UNICAMP","UEC","188888","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","277","2015","02","11","Brazil","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.986111","-24.070556","-47.986111","-24.070556","800","800","Árvore, 7 m de altura e 4,5 cm de DAP; Floresta Ombrófila Densa","UEC119485","UEC119485","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"986","2021-03-01 16:35:32-03","UNICAMP","UEC","194796","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Sabino, G.","2020","04",NA,"Monge, M; Vigna, BBZ; Souza, FB","2489","2014","02","07","Brazil","Cananéia","P.E. Ilha do Cardoso. Trilha para poço das Antas","-48.05","-24.980833","-48.05","-24.980833",NA,NA,"Árvore 6 m de altura, flores com pétalas roseas, tubo estaminal creme.; Restinga arborea","UEC135891","UEC135891","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"987","2021-03-01 16:35:35-03","UNICAMP","UEC","42813","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Gianotti, E; et al.","1991","04",NA,"Custódio-Filho, A","2814","1986","12","17","Brazil","Salesópolis","Estação de São Paulo; Casa Grande; Estação Biológica de Boracéia.&nf;890-950 msm.","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"Arvores, flores roseas.","UEC081406","UEC081406","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-03-01 16:35:35-03","UNICAMP","UEC","71249","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Leitão Filho, HF",NA,NA,NA,"Durigan, G","30530","1991","05","02","Brazil","Tarumã","Faz. berrante.",NA,NA,NA,NA,NA,NA,"Liana do estrato, frutos róseos.; Mata ciliar.","UEC031282","UEC031282","Amazonas",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-03-01 16:35:35-03","UNICAMP","UEC","75156","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Maestro, AL; Silveira, AM","46","1994","10","10","Brazil","Paulo de Faria","Estação Ecológica de Paulo de Faria.","-49.516667","-19.966667","-49.516667","-19.966667",NA,NA,"Árvore, 15m altura, frutos imaturos verdes.; Mata Mesófila Semidecídua.","UEC047822","UEC047822","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-03-01 16:35:35-03","UNICAMP","UEC","76111","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Hoffmann, JRR; Sanches, CD; Bastos, EB; Gorenstein, MR; Pereira, VF","45","1994","09","08","Brazil","Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.","-47.911944","-25.017778","-47.911944","-25.017778",NA,NA,"Arvoreta, ca. 2.5m, frutos castanhos.; Area de mata de restinga com transição para dunas.","UEC031047","UEC031047","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-03-01 16:35:35-03","UNICAMP","UEC","85417","S","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Cordeiro, I; et al.","1399","1994","05","17","Brazil","Eldorado","Parfque Estadual de Jacupiranga, arredores da Caverna do Diabo, proximidades da antena de televisão.","-48.407778","-24.634722","-48.407778","-24.634722",NA,NA,"Arvoreta cerca de 5m, DAP 10cm, umbrófila, frutos vináceos.; Mata pluvial montana.","UEC074697","UEC074697","São Paulo",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
