"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"42","2019-10-09 11:19:44-03","UFBA","ALCB","90846","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gomes, FS; Guedes, ML; Melo, E; Silva, BM da","321","2009","10","25","Southern America","Brasil",NA,NA,"Ca. de 4 m de alt. Folhas com folíolos cartáceos, discolores. Frutos passados.",NA,"Bahia","Irecê, Barra do Mendes divisa com Ipupiara, Morrão","Dicotyledon",NA,"(Mart.) A.Robyns",NA,"Irecê","738","738",NA,"-42.234722","-11.8075","Carvalho-Sobrinho, JG de",NA,NA,"-42.234722","-11.8075","2011","01",NA,NA,NA,NA,NA
"43","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.4293714","PreservedSpecimen","Plantae","Bombacaceae","Bombax","longiflorum","Bombax longiflorum","Lindeman JC; Haas JH de",NA,"1967","06","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4293714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4293714",NA,"Lago de Brasilia.",NA,"Malvales","(Mart. & Zucc.) K.Schum.",NA,NA,NA,NA,"NL-L4293714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"44","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.4293715","PreservedSpecimen","Plantae","Bombacaceae","Bombax","longiflorum","Bombax longiflorum","Lindeman JC; Haas JH de",NA,"1967","06","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4293715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4293715",NA,"Lago de Brasilia.",NA,"Malvales","(Mart. & Zucc.) K.Schum.",NA,NA,NA,NA,"NL-L4293715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"45","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0062102","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Lindeman JC; Haas JH de",NA,"1967","06","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200062102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0062102","Distrito Federal",NA,NA,"Malvales","(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,NA,NA,NA,"Carvalho-Sobrinho JG de",NA,NA,NA,NA,"2015","12","01","Magnoliopsidae",NA,NA,NA
"46","2020-11-04 11:12:58-03","ESALQ","ESA","42119","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nave, A.G.; Dário, F.R. , Lopes, R.F. Bertani, D.F.","2044.0","1997","09","10",NA,"Brasil",NA,NA,"Arbóreo. Altura de 9, 0 m e com fruto imaturo verde.","ESA042119","Mato Grosso","Quinto braço da Mineradora Santa Elina. Floresta Estacional Semidecidual. Interior de Floresta, com passagem de fogo, afloramentos rochosos.","Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Pontes e Lacerda",NA,NA,NA,"-594.516","-143.751","Carvalho Sobrinho, J.G.",NA,NA,"-594,516","-143,751","2015","12","01",NA,NA,NA,NA
"47","2020-11-04 11:12:58-03","ESALQ","ESA","42120","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nave, A.G.; Dário, F.R. , Lopes, R.F. Bertani, D.F.","2181.0","1997","09","15",NA,"Brasil",NA,NA,"Arbóreo. Altura de 6, 0 m e com fruto imaturo verde.","ESA042120","Mato Grosso","Estrada da Mineradora Santa Elina. Savana Arbórea Densa. Beira de estrada, antropizado","Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Pontes e Lacerda",NA,NA,NA,"-595.162","-142.887","Carvalho Sobrinho, J.G.",NA,NA,"-595,162","-142,887","2015","12","01",NA,NA,NA,NA
"48","2020-11-04 11:12:58-03","ESALQ","ESA","131484","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36687.0","2013","02","18",NA,"Brasil",NA,NA,"Árvore","ESA131484","São Paulo","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","Magnoliophyta",NA,"(Mart. & Zucc.) A.Robyns",NA,"Campinas","552","552",NA,"-22.9643","-47.1821","Souza, V.C.",NA,NA,"-22.9643","-47.1821","2013",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:58-03","ESALQ","ESA","129196","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Colletta, G.D.","1612.0","2014","05","21",NA,"Brasil",NA,NA,"Árvore, 10m","ESA129196","São Paulo","Parque Estadual Morro do Diabo","Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Teodoro Sampaio",NA,NA,NA,"-52.1599998474121","-22.5300006866455","Ferreira, C.D.M.","54606","auto",NA,NA,"2018","03","06",NA,NA,NA,NA
"50","2020-11-04 11:12:58-03","ESALQ","ESA","73535","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25284.0","2001","07","06",NA,"Brasil",NA,NA,"Árvore, ca. 3 m alt.; cálice verde com ápice vináceo; corola alva internamente, acinzentada externamente; androceu alvo.","ESA073535","Minas Gerais","Serra do Cipó. Entre a sede do IBAMA e o Canyon das Bandeirinhas. 19o23'S, 43o35'W. 985 m.s.m. Cerrado areno-pedregoso.","Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Santana do Riacho","985","985",NA,"-43.7144012451172","-19.1688995361328","Carvalho Sobrinho, J.G.","26557","auto","-43,583,333","-19,383,333",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:12:58-03","ESALQ","ESA","16285","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C. et al.","6161.0","1994","06","03",NA,"Brasil",NA,NA,NA,"ESA016285","Paraná",NA,"Magnoliophyta",NA,"(Mart. & Zucc.) A.Robyns",NA,"Sengés",NA,NA,NA,"-49.4636001586914","-24.1128005981445","Carvalho Sobrinho, J.G.","55682","auto",NA,NA,"2015","12","01",NA,NA,NA,NA
"52","2020-11-04 11:12:58-03","ESALQ","ESA","19484","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Barreto, K.D. et al.","2774.0","1994","08","02",NA,"Brasil",NA,NA,NA,"ESA019484","São Paulo",NA,"Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Charqueada",NA,NA,NA,"-47.7700004577637","-22.5100002288818","Carvalho Sobrinho, J.G.","12465","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:58-03","ESALQ","ESA","13774","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Barreto, K.D. et al.","1304.0","1993","09","28",NA,"Brasil",NA,NA,NA,"ESA013774","São Paulo",NA,"Magnoliophyta",NA,"(Mart. & Zucc.) A.Robyns",NA,"Itirapina",NA,NA,"ESA013774","-47.8199996948242","-22.25","Semir, J.","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:12:58-03","ESALQ","ESA","42114","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.",NA,"1997","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 5 m alt.; sementes envoltas por plumagem castanha.","ESA042114","Mato Grosso","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia. Savana arborizada (cerrado) recentemente queimada. Solo pedregoso","Magnoliophyta",NA,"(Mart. & Zucc.) A.Robyns",NA,"Nova Brasilândia",NA,NA,NA,"-55","-14.58","Carvalho Sobrinho, J.G.",NA,NA,"-55","-14.58","2015","12","01",NA,NA,NA,NA
"55","2020-11-04 11:12:58-03","ESALQ","ESA","111420","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Caliari, C.P.","321.0","2006","09","18",NA,"Brasil",NA,NA,NA,"ESA111420","Mato Grosso",NA,"Magnoliophyta",NA,NA,NA,"Barão de Melgaço",NA,NA,"ESA111420","-55.9674987792969","-16.1944007873535","Souza, V.C.","145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:12:58-03","ESALQ","ESA","72833","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rozza, A.F.","481.0","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA072833","Mato Grosso",NA,"Magnoliophyta",NA,"(Mart. & Zucc.) A.Robyns",NA,"Cocalinho",NA,NA,"ESA072833 ESA072833_1","-50.9958000183105","-14.3971996307373",NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:12:58-03","ESALQ","ESA","14695","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ivanauskas, N.M.",NA,"1992","04","30",NA,"Brasil",NA,NA,NA,"ESA014695","São Paulo",NA,"Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Piracicaba",NA,NA,NA,"-47.6399993896484","-22.7199993133545","Carvalho Sobrinho, J.G.","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:12:58-03","ESALQ","ESA","65092","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, J.P.","2741.0","1998","08","31",NA,"Brasil",NA,NA,"Árvore, frutos imaturos verdes","ESA065092","São Paulo","Haras Vanguarda. Módulo II","Magnoliophyta",NA,"(Mart.) A. Robyns",NA,"Monte Mor",NA,NA,NA,"-47.310001373291","-22.9400005340576","Carvalho-Sobrinho, J.G.","12206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:31:35-03","MN","R","231926","PreservedSpecimen","Plantae","Malvacee","Pseudobombax","longiflorum","Pseudobombax longiflorum","Alves, R.J.V.","1341","1990","09","04",NA,"Brasil",NA,NA,NA,"R010034536","Minas Gerais",NA,NA,NA,"(Mart.) A. Robyns",NA,"São João del-Rei","1080","1080",NA,"-44.3","-21.1",NA,NA,NA,"44°18'W","21°06'S",NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:31:35-03","MN","R","7712","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glaziou, A.F.M.","18145","1891","01","28",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007712","Minas Gerais",NA,NA,NA,"(Mart.) A. Robyns",NA,"Faria",NA,NA,"R000007712_001 R000007712_002",NA,NA,"Santos, E.",NA,NA,NA,NA,"1967","07","13",NA,NA,NA,NA
"61","2021-01-17 13:47:07-03","MN","R","231935","PreservedSpecimen","Plantae","Malvacee","Pseudobombax","longiflorum","Pseudobombax longiflorum","Alves, R.J.V. 5435; Argôlo, A.M. 287",NA,"1996","07","11",NA,"Brasil",NA,NA,NA,"R010034577,R010036119,R010036120,R010036121","Minas Gerais",NA,NA,NA,"(Mart.) A. Robyns",NA,"Ouro Branco",NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-02 02:00:07-03","UFPI","TEPB","11156","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. A. J. F. CASTRO","145",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta Ambiente: Cerrado <ll>dwc_commonname:</ll> Mandioqueiro grande",NA,"São Paulo",NA,NA,NA,"(Mart. Zucc.) A .Rob",NA,NA,NA,NA,NA,NA,NA,"F. R. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-18 16:26:57-03","UFPI","TEPB","18306","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","L. EMPERAIRE","2676","1985","01","05",NA,"Brasil",NA,NA,"Ambiente: Cerrado",NA,"Piauí",NA,NA,NA,NA,NA,"São Raimundo Nonato",NA,NA,NA,"-42.6994018554688","-9.01527976989746",NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-19 10:24:15-03","CPAP","CPAP","1323","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pott, A.","1949","1985","06","26",NA,"Brasil",NA,NA,"Árvore, (sem folhas no inverno). FLOR: branca, estames brancos; pétalas escuras, bege e marron por fora e branco por dentro. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Caronal (campo de Elyonurus), pouco alagável. SUBSTRATO: solo arenoso (Podzol Hidro",NA,"MS","Divisa do retiro Chatelodo e fazenda Sta. Filomena, Sub-região da Nhecolândia, Pantanal",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Corumbá","90","90",NA,"-56.916667","-19.166667","A. Pott; V. J. Pott",NA,NA,"56°55' W","19°10' S","1985","06",NA,NA,NA,NA,NA
"65","2020-11-19 10:24:15-03","CPAP","CPAP","14175","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salis, S. M.","880","1995","05","05",NA,"Brasil",NA,NA,"Árvore, 6m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Cerradão. SUBSTRATO: regossolo. RELEVO: ondulado.",NA,"MT","Morro na Gleba Facão",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Cáceres",NA,NA,NA,"-57.539444","-16.259722","J. Semir",NA,NA,"57°32'22'' W","16°15'35'' S","1996","09",NA,NA,NA,NA,NA
"66","2020-11-19 10:24:15-03","CPAP","CPAP","21364","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Jesus, E. M.","520","2009","04","27",NA,"Brasil",NA,NA,"Arbusto 250cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Beira de mata decidua. SUBSTRATO: solo argiloso. RELEVO: suave ondulado.",NA,"MS","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Corumbá","165","165",NA,"-57.696389","-19.100556","C. Urbanetz; D. T. Azevedo",NA,NA,"57°41'47'' W","19°06'02'' S","2011",NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:24:15-03","CPAP","CPAP","21654","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Almeida, A. M.","220","2011","05","09",NA,"Brasil",NA,NA,"Arbusto 2m~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Mata beira da estrada. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"MS","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Corumbá","153","153",NA,"-57.7875","-19.108611",NA,NA,NA,"57°47'15'' W","19°06'31'' S",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:24:15-03","CPAP","CPAP","25169","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pott, V. J.","5635","2002","08","01",NA,"Brasil",NA,NA,"Árvore 6-7m de altura. com flores de cor branca, planta Ocasional.. Remanescente de cerrado em pastagem cultivada,. Solo: argiloso.,. Relevo: encosta superior de ondulado. <ll>dwc_commonname:</ll> Embiruçu",NA,"MS","Embrapa Gado de Corte, cerca de 1Km da guarita da entrada",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Campo Grande",NA,NA,NA,"-54.72","-20.443889",NA,NA,NA,"54°43'12'' W","20°26'38'' S",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:24:15-03","CPAP","CPAP","5467","PreserverdSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pott, A.","4343","1988","08","11",NA,"Brasil",NA,NA,"Árvore casca grossa, ramos grossos. FLOR: branca. FRUTO: castanho. INTERESSE: Ornamental. FREQUÊNCIA: Esparsa. AMBIENTE: Caronal (Elyonuretum), Campo Cerrado, não alagável.. SUBSTRATO: solo arenoso podzol hidromórfico. RELEVO: plano. <ll>dwc_commonname:</ll> Emb",NA,"MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva Biológica (divisa",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Corumbá","89","89",NA,"-56.65","-18.983333","A. Pott",NA,NA,"56°39' W","18°59' S","1988","08",NA,NA,NA,NA,NA
"70","2020-11-19 10:23:00-03","CPAP","CPAP","20635","PreserverdSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salis, S.M.","1328","2004","11","05",NA,"Brasil",NA,NA,"Árvore, 4,5m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"MS","Fazenda São Francisco; Sub-região do Paiáguas; Pantanal - invernada Piquete 4",NA,NA,"(Mart. & Zucc) A. Robyns",NA,"Corumbá",NA,NA,NA,"-57.6533012390137","-19.0091991424561","D.R.C.Padilha & S.M.Salis","295160","auto","55 42'32''W","17 41'36''S",NA,NA,NA,NA,NA,NA,NA
"71","2015-07-02 14:02:46-03","JBP","HPL","11579","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","E. Franco","18","2007","09","06",NA,"Brasil",NA,NA,NA,NA,"SP","Coletado e cultivada no Jardim Botânico Plantarum; oriunda do Cerrado.",NA,NA,NA,NA,"Nova Odessa",NA,NA,NA,"-47.29","-22.77","E. Franco","8440","auto",NA,NA,"2007","09","06",NA,NA,NA,NA
"72","2015-07-02 14:02:46-03","JBP","HPL","11813","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","H. Lorenzi","6683","2009","06","02",NA,"Brasil",NA,NA,NA,NA,"SP","Coletado e cultivado no Jardim Botânico Plantarum.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Nova Odessa",NA,NA,NA,"-47.29","-22.77","H. Lorenzi","8440","auto",NA,NA,"2009","06","02",NA,NA,NA,NA
"73","2015-07-02 14:02:46-03","JBP","HPL","13128","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. Campos-Rocha","932","2012","07","24",NA,"Brasil",NA,NA,NA,NA,"SP","Coletado em cultivo no Jardim Botânico Plantarum, canteiro G2; originário do habitat natural em Frutal - MG.",NA,NA,NA,NA,"Nova Odessa",NA,NA,NA,"-47.29","-22.77",NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:35:14-02","IPA","IPA","30685","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Andrade-Lima","7863","1974","09",NA,"Southern America","Brasil",NA,NA,NA,"IPA0030685","Bahia","Excursão Academia Brasileira de Ciências.&nf;Na direção de Ibotirama.","Plantae",NA,"(Mart. & Zucc.) Robyns",NA,NA,NA,NA,NA,NA,NA,"Bocage, A.",NA,NA,NA,NA,"1999","10","20",NA,NA,NA,NA
"75","2019-07-26 11:39:38-03","IPA","IPA","40820","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gardner, G.","40820","1839","08",NA,"Southern America","Brasil",NA,NA,"A fine large tree. Not seen in leaf.","IPA0040820","Piauí",NA,"Plantae",NA,"(Mart. & Zucc.) Robyns",NA,"Parnaguá",NA,NA,NA,"-44.6391983032227","-10.227499961853","Bocage, A.","49768","auto",NA,NA,"1999","10","20",NA,NA,NA,NA
"76","2019-10-18 16:49:48-03","IAP","PACA-AGP","105245","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,"1998","08","25",NA,"Brasil",NA,NA,"Xiloteca nº 883&nf;Altura: 10,60m; Circunferência: 91cm; Fuste: 2,30m.","PACA105245","RS",NA,"Magnoliophyta","Malvales","(Mart.) A. Robyns",NA,"Aratiba",NA,NA,NA,"-52.3003005981445","-27.3941993713379",NA,"18075","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"77","2020-12-20 21:16:20-03","UFV","VIC","40968","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Duarte, T.","39","2005","10","17",NA,"Brasil",NA,NA,"Arbórea, 6,8 m, aparência estriada, flores com cálice na cor castanho. Botão floral castanho,estames com filetes brancos.","VIC040968","Mato Grosso","RPPN SESC Pantanal, Mata seca.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"B. Melgaço",NA,NA,"VIC040968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:16:20-03","UFV","VIC","5384","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Vidal, W.N.; et al.","441","1978","07","13",NA,"Brasil",NA,NA,"Algumas esparsas, caule preto-cinza, cálice verde purpúreo, pétalas brancas internamente, externamente purpúreo ferrugínea, filetes brancos, botão ferrugíneo, ovário purpúreo, bem ramificadas. Cerca de 8,0 metros de altura.","VIC005384","Minas Gerais","Rodovia Uberlândia - Araguari, Rumo à Goiania. Cerrado com terra melhor.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Uberlândia",NA,NA,"VIC005384","-48.2771987915039","-18.9186000823975","Santos, E.A.","58223","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:16:20-03","UFV","VIC","48031","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Filardi, F.L.R.; et al.","629","2005","05","05",NA,"Brasil",NA,NA,"Flores.Árvore; Árvore; Cerradão","VIC048031","Minas Gerais","Trilha do Poço",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Volta Grande",NA,NA,"VIC048031","-42.5388984680176","-21.7705993652344",NA,"11543","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:39:11-03","UFJF","CESJ","34280","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","L.C.S. Assis; M.K. Ladeira","181","2001","08","26","América do Sul","Brasil",NA,NA,"Árvore com aproximadamente 4m encontrada ao lado de um córrego. Pétalas brancas com a face externa pilosa, cálice verde com nectário formados por pontuações vermelhas abaixo do cálice. Não é muito comum.","CESJ034280","Minas Gerais","Mata do Baú","Angiosperma",NA,"(Mart. & Zucc.) A.Robyns",NA,"Barroso",NA,NA,NA,"-43.9757995605469","-21.1868991851807","M.C.Duarte","7934","auto",NA,NA,"2007","02",NA,NA,NA,NA,NA
"81","2020-07-02 18:54:32-03","UFJF","CESJ","34510","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","L.C.S. Assis; M.K. Ladeira","284","2001","10","08","América do Sul","Brasil",NA,NA,"Árvore com uma altura de aproximadamente 9,5m foi encontrada na borda da mata. Folhas jovens são avermelhadas, tonco é sulcado, porém no interior dos sulcos ele é avermelhado, flores apresentam pétalas brancas peroladas pilosas na região abaxial, frutos","CESJ034510","Minas Gerais","Mata do Baú","Angiosperma",NA,"(Mart. & Zucc.) A.Robyns",NA,"Barroso",NA,NA,NA,"-43.9757995605469","-21.1868991851807","J.G. Carvalho-Sobrinho","7934","auto",NA,NA,"2015","12",NA,NA,NA,NA,NA
"82","2019-11-21 14:39:11-03","UFJF","CESJ","42717","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","14","2004","08","20","América do Sul","Brasil",NA,NA,"Árvore, 15m alt. beira de estrada. Freqüente, flores brancas, estames e estigma alvos.","CESJ042717","Minas Gerais","Três Cruzes","Angiosperma",NA,"(Mart. & Zucc.) A.Robyns",NA,"Rio Preto",NA,NA,NA,"-43.8278007507324","-22.0891990661621","M.C.Duarte","20815","auto",NA,NA,"2007","02",NA,NA,NA,NA,NA
