"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"49","2019-10-09 11:22:49-03","UFBA","ALCB","103968","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gomes, FS; Guedes, ML; Silveira, ER; et al.","965","2011","08","12","Southern America","Brasil",NA,NA,"de ca 1m de altura. Folhas verticiladas, discolores, face abaxial vilosa. Flores liláses.",NA,"Dicotyledon",NA,"Benth.","Guedes, ML; Gomes, FS","Ceará","Pacoti","Pico Alto","-88.979167","-4.213611",NA,NA,NA,NA,"2012","03",NA,"-88.979167","-4.213611","1","1",NA,NA,NA,NA,NA
"50","2020-02-14 14:10:58-03","UFBA","ALCB","138216","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Ribeiro, PL; Alunos de Sistemática","640","2018","11","06","Southern America","Brasil",NA,NA,"Ca. 1,80m. Caule com tricoma, sem látex. Folhas com tricomas. Flores pequenas de cor roxa, aromática.","ALCB068623","Dicotyledon",NA,"Benth.",NA,"Bahia","Jiquiriçá","Cachoeira dos Prazeres. Floresta.","-39.584167","-13.249167",NA,NA,NA,NA,NA,NA,NA,"-39.584167","-13.249167",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:22:49-03","UFBA","ALCB","16452","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Noblick, LR; Lemos, MJS","2615","1983","05","06","Southern America","Brasil",NA,NA,"De 80cm - 1m de altura com folhas verticiladas e caules verdes e corola roxa.; Comum nos campos sujos.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Feira de Santana","Campus da UEFS.","-38.966667","-12.25",NA,NA,NA,NA,"2016","10","05","-38.966667","-12.25",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:22:49-03","UFBA","ALCB","17748","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Guedes, ML","1182","1986","10","18","Southern America","Brasil",NA,NA,"Piloso de folhas membranáceas discolores. Flores lilases.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Simões Filho","Unidade Ecológica de Cotegipe CIA.","-38.4","-12.783333",NA,NA,NA,NA,"2016","10","05","-38.4","-12.783333",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 21:32:55-03","UFBA","ALCB","19093","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santana, W","s/n","1979","10","15","Southern America","Brasil",NA,NA,"Flores azuis.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Lençóis","Na descida para Rio Mucugezinho.","-41.383333","-12.55",NA,NA,NA,NA,"2016","10","05","-41.383333","-12.55",NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 21:32:55-03","UFBA","ALCB","20395","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Paranhos, LH","s/n","1980","05","01","Southern America","Brasil",NA,NA,"Flores lilases.; Campo limpo.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia",NA,"Margem direita da estrada de Conceição de Feira.",NA,NA,NA,NA,NA,NA,"2016","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:22:49-03","UFBA","ALCB","54812","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","554","2001","06","16","Southern America","Brasil",NA,NA,"Ca. 1,5m de altura. Folhas membranáceas verdes discolores. Flores com cálice verde, corola azul-claro, anteras amarelas.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Casa Nova","Baixo Médio São Francisco, Ca. de 30km de Remanso para Casa Nova. Em beira de estrada.","-41.817778","-9.385556",NA,NA,NA,NA,"2016","10","05","-41.817778","-9.385556","481","481",NA,NA,NA,NA,NA
"56","2019-10-09 11:22:49-03","UFBA","ALCB","54814","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","552","2001","06","16","Southern America","Brasil",NA,NA,"Ereto ca. 1m de altura. Folhas membranáceas verdes pentalgadas. Flores com cálice verde, corola azul claro com mancha alva.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Casa Nova","Baixo Médio São Francisco, Ca. de 30km de Remanso para Casa Nova. Em beira de estrada.","-41.817778","-9.385556",NA,NA,NA,NA,"2016","10","05","-41.817778","-9.385556","481","481",NA,NA,NA,NA,NA
"57","2019-10-09 11:22:49-03","UFBA","ALCB","63901","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Correia, C; Regina, K; Assis, F de; et al.","9","2000","04","14","Southern America","Brasil",NA,NA,"Ca. 1,20m. Folhas concolores. Flores com cálice verde vináceo fauce branca e lacínos da corola lilás. Estames lilás claro.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Itatim","Morro do Agenor. Inselberg, ápice do Morro. Alt: 310 - 430m.","-39.766667","-12.7",NA,NA,NA,NA,"2016","10","05","-39.766667","-12.7",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:22:49-03","UFBA","ALCB","76131","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lima, STC","36","2006","10","30","Southern America","Brasil",NA,NA,"folhas membranáceas, discolores, verticiladas.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Camaçari","Vilas do Atlântico","-38.316667","-12.683333",NA,NA,NA,NA,"2016","10","05","-38.316667","-12.683333",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:22:49-03","UFBA","ALCB","54800","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","457","2001","06","15","Southern America","Brasil",NA,NA,"Ca. 15cm de altura. Folhas membranáceas. Flores com cálice verde, corola lilás, guia alvo.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Campo Alegre de Lourdes","Estrada para Remanso, ca. 18km de Campo Alegre de Lourdes. Beira de estrada.","-42.543889","-9.620833",NA,NA,NA,NA,"2016","10","05","-42.543889","-9.620833","454","454",NA,NA,NA,NA,NA
"60","2019-10-09 11:22:49-03","UFBA","ALCB","82634","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, AT; Oliveira Filho, NM de","44","2008","01","19","Southern America","Brasil",NA,NA,"Erva: ca. 0,50m alt., folhas levemente discolores, flores pequenas lilases.; Remanescente de Mata Atlântica",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Salvador","Parque Zoobotânico, trilha dos Oitis","-38.505556","-13.004722",NA,NA,NA,NA,"2016","10","05","-38.505556","-13.004722",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:22:49-03","UFBA","ALCB","83903","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Roque, N; Alunos de Botânica III","1794","2008","05","24","Southern America","Brasil",NA,NA,"ca 40cm alt. Folhas discolores, sépalas verdes, corola lilás.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Morro do Chapéu","Piemonte da Diamantina, Vila do ventura. Trilha para cidade das Pedras","-40.998611","-11.675556",NA,NA,NA,NA,"2016","10","05","-40.998611","-11.675556","720","720",NA,NA,NA,NA,NA
"62","2019-10-09 11:22:49-03","UFBA","ALCB","81907","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Campos, GS; Almeida, MZ de","92","2007","02","15","Southern America","Brasil",NA,NA,"Mata ombrófila antropizada",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Salvador","Estrada Velha do aeroporto, terreiro de Candomblé Manso Dandalungua Cocuazenza, estrada do Coqueiro Grande.","-30.516667","-12.933333",NA,NA,NA,NA,"2016","10","05","-30.516667","-12.933333",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:22:49-03","UFBA","ALCB","85537","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Prates, ARS","123","2008","09","20","Southern America","Brasil",NA,NA,"ca de 40cm de altura, caule tomentoso. Folhas verticiladas, membranáceas, tomementosas. Flores axilares, lilás com parte central da corola mais clara.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Itanagra","Litoral Norte","-37.979444","-12.374444",NA,NA,NA,NA,"2016","10","05","-37.979444","-12.374444","68","68",NA,NA,NA,NA,NA
"64","2019-10-09 11:22:49-03","UFBA","ALCB","88402","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Guedes, ML; Gomes, FS; Alunos de Botânica III","14717","2009","04","20","Southern America","Brasil",NA,NA,"de ca 70 cm de alt. Folhas cartáceas, discolores. Flores de corola lilás.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Jacobina","Piemonte da Diamantina, Caminho para a Cachoeira do Brito","-40.497222","-11.162778",NA,NA,NA,NA,"2016","10","05","-40.497222","-11.162778","645","645",NA,NA,NA,NA,NA
"65","2019-10-09 11:22:49-03","UFBA","ALCB","88579","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Guedes, ML; Gomes, FS; Alunos de Botânica III","14793","2009","04","20","Southern America","Brasil",NA,NA,"de ca 70 cm de alt. Folhas cartáceas, discolores, viscosas. Flores com corola lilás.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Jacobina","Piemonte da Diamantina, Bananeiras, Caminho para a Cachoeira do Brito.","-40.497222","-11.162778",NA,NA,NA,NA,"2016","10","05","-40.497222","-11.162778",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:22:49-03","UFBA","ALCB","89841","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Guedes, ML; Gomes, FS; et al.","15768","2009","08","04","Southern America","Brasil",NA,NA,"de ca 20 cm de altura. Folhas membranáceas. Flores liláses.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Urandi","Serra Geral, Caminho para o Rio Raízes. Ponto 01","-42.650833","-14.765278",NA,NA,NA,NA,"2016","10","05","-42.650833","-14.765278","709","709",NA,NA,NA,NA,NA
"67","2019-10-09 11:22:49-03","UFBA","ALCB","98890","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18026","2011","02","22","Southern America","Brasil",NA,NA,"de ca .60 cm de altura, vilosa. Folhas cartáceas, discolores. Flores liláses.",NA,"Dicotyledon",NA,"Benth.","Guedes, ML","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Green Ville. Paralela","-38.5","-12.966667",NA,NA,NA,NA,"2011","03",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:22:49-03","UFBA","ALCB","94197","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2453","2009","10","24","Southern America","Brasil",NA,NA,"ca. de 50cm de altura. Folhas levemente discolores. Cálice esverdeado, corola lilás.",NA,"Dicotyledon",NA,"Benth.","Alves, M","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"52418","auto","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:22:49-03","UFBA","ALCB","026495","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Carvalho, AM de; Thomas, W","3085","1990","04","14","Southern America","Brasil",NA,NA,"Subarbusto com 0,60m de altura.&nf;Flores com corola azul.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Bahia","Mucugê","Chapada Diamantina, 4km na estrada Mucuge/ Andarai.&nf;As margens do Rio Cumbuca","-41.3708000183105","-13.0052995681763",NA,NA,"52493","auto","2016","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:22:49-03","UFBA","ALCB","80354","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lyra-Lemos, RP de; Souza, S; Cavalcante, F","7141","2002","11","12","Southern America","Brasil",NA,NA,"ereta. Flores lilás.; secundária.",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","Alagoas","Maceió","Parque Municipal de Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"34538","auto","2016","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:22:49-03","UFBA","ALCB","93571","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2484","2009","10","24","Southern America","Brasil",NA,NA,"ca. 0,5 m de alt. Folhas discolores. Sépalas verdes, pétalas vináceas.",NA,"Dicotyledon",NA,"Benth.","Alves, M","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental da Escola de Medicina Veterinária(UFBA).&nf;Reserva Florestal do povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"52418","auto","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:34:07-03","NBC","NL-BOTANY","L.2806967","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2806967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2806967",NA,"Lamiales","Benth.",NA,NA,NA,"in guiana Brasilia.",NA,NA,"NL-L2806967","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:34:07-03","NBC","NL-BOTANY","L.2806968","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2806968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2806968",NA,"Lamiales","Benth.",NA,NA,NA,"in Brasiliae prov. Bahiâ.",NA,NA,"NL-L2806968","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728540","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1980","04","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728540",NA,"Lamiales","Benth.",NA,NA,NA,NA,NA,NA,"NL-U1728540","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728541","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1980","05","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728541 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728541",NA,"Lamiales","Benth.",NA,NA,NA,"Estado Da Bahia, Serras dos Lencois, Lower slopes of Morro do Pai Inacio, N.W. of Lencois just N. of the main Seabra-Itaberaba road. MUnicipio de Palmeiras.","-41.466667","-12.45","NL-U1728541","Magnoliopsidae",NA,NA,NA,NA,NA,"-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728542","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1980","04","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728542",NA,"Lamiales","Benth.",NA,NA,NA,"Estado Da Bahia, Basin of the Upper Sao Francisco River, S.E. of Bom Jesus da lapa, on the Caitite road.","-43.2","-13.383333","NL-U1728542","Magnoliopsidae",NA,NA,NA,NA,NA,"-43.2","-13.383333",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728543","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1974","03","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728543 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728543",NA,"Lamiales","Benth.",NA,NA,NA,"Estado de Bahia, Serra Do Curral Feio, North of West of Lagoinha (which S.W. of Delfino) on side road to Minas do Minoso.",NA,NA,"NL-U1728543","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728544","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1980","04","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728544 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728544",NA,"Lamiales","Benth.",NA,NA,NA,"Estado Da Bahia, Serra Geral de Caitite, S. of Brejinhosdas Ametistas.","-42.483333","-14.15","NL-U1728544","Magnoliopsidae",NA,NA,NA,NA,NA,"-42.483333","-14.15",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:34:07-03","NBC","NL-BOTANY","U.1728545","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","Harley RM; et al.",NA,"1977","03","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728545 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728545",NA,"Lamiales","Benth.",NA,NA,NA,"Estado Da Bahia, Serra Do Rio de Contas, South of small town of Mato Grosso on the road to Vila do Rio de Contas.","-41.816667","-13.483333","NL-U1728545","Magnoliopsidae",NA,NA,NA,NA,NA,"-41.816667","-13.483333",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 12:18:27-03","ESALQ","ESA","111366","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Carvalho Sobrinho, J.G.","2253.0","2009","07","07",NA,"Brasil",NA,NA,NA,"ESA111366","Magnoliophyta",NA,NA,"Souza, V.C.","Pernambuco","Custódio",NA,NA,NA,"ESA111366",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 12:18:27-03","ESALQ","ESA","101181","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Rodrigues, C.D.N.","58.0","2006","08","24",NA,"Brasil",NA,NA,NA,"ESA101181","Magnoliophyta",NA,NA,"Souza, V.C.","Ceará","Santana",NA,NA,NA,"ESA101181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 12:18:27-03","ESALQ","ESA","100575","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, T.S.","50.0","1999","09","19",NA,"Brasil",NA,NA,NA,"ESA100575","Magnoliophyta",NA,NA,"Souza, V.C.","Bahia","Albaíra",NA,NA,NA,NA,NA,NA,NA,"2006","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 12:18:27-03","ESALQ","ESA","74282","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","26031.0","2001","07","15",NA,"Brasil",NA,NA,"Subarbusto, ca. 80 cm alt.; flores violeta-azuladas.","ESA074282","Magnoliophyta",NA,"Benth.","Scatigna, A.V.","Bahia","Rio de Contas","Cerca de 2 km do povoado de Mato Grosso em direção a Rio de Contas. Campo rupestre.","-418.406","-134.728",NA,NA,NA,NA,"2015","09","15","-418,406","-134,728","1280","1280",NA,NA,NA,NA,NA
"84","2020-11-04 12:18:27-03","ESALQ","ESA","94114","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Souza, V.C.","32160.0","2006","05","21",NA,"Brasil",NA,NA,"Arbusto viscoso, ca. 1 m alt.; flores roxo-azuladas.","ESA094114","Magnoliophyta",NA,"Benth.",NA,"Bahia","Santa Cruz de Cabrália","Estrada secundária de acesso às praias de Santo Antônio e das Bobocas. Dunas posteriores.",NA,NA,"ESA094114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 12:18:27-03","ESALQ","ESA","73999","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.; Elias, S.I.","25748.0","2001","07","12",NA,"Brasil",NA,NA,"Subarbusto, ca. 80cm alt.; flores azul-arroxeadas. Interior da mata. Voucher para estudo sobre filogenia.","ESA073999","Magnoliophyta",NA,"Benth.","Scatigna, A.V.","Minas Gerais","Grão Mogol","Estrada Grão Mogol - Virgem da Lapa, ca. 10 km de Grão Mogol. Mata ciliar, com transição para cerrado.","-427.442","-165.372",NA,NA,NA,NA,"2015","09","15","-427,442","-165,372","680","680",NA,NA,NA,NA,NA
"86","2020-11-04 12:18:27-03","ESALQ","ESA","99462","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Nunes, T.S.","1277.0","2005","11","16",NA,"Brasil",NA,NA,NA,"ESA099462","Magnoliophyta",NA,"Benth.","Scatigna, A.V.","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,"52418","auto","2015","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 12:18:27-03","ESALQ","ESA","101182","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Rodrigues, C.D.N.","81.0","2006","08","29",NA,"Brasil",NA,NA,NA,"ESA101182","Magnoliophyta",NA,NA,"Souza, V.C.","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352","ESA101182",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 12:18:27-03","ESALQ","ESA","116070","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Araújo. D.","912.0","2009","10","01",NA,"Brasil",NA,NA,NA,"ESA116070","Magnoliophyta",NA,NA,"Souza, V.C.","Pernambuco","Custódia",NA,"-37.6431007385254","-8.08749961853027","ESA116070",NA,"43277","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 12:18:27-03","ESALQ","ESA","101183","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Rodrigues, C.D.N.","69.0","2006","08","27",NA,"Brasil",NA,NA,NA,"ESA101183","Magnoliophyta",NA,NA,"Souza, V.C.","Pernambuco","Venturosa",NA,"-36.8741989135742","-8.57472038269043","ESA101183",NA,"24394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
