"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem","sex"
"588","2020-03-04 16:04:20-03","UNESP-IS","HISA","7737","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Carvalho,M.G","1987","12","11","Carvalho,M.C&Andreotti,M","07","1987","11","21","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, flores amareelas, reunidas em inflorescência.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"589","2020-03-04 16:04:20-03","UNESP-IS","HISA","7739","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Santos,J","2000","12","06","Laluce,M.S","08","1986","11","07","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto,ca 50 cm, flor amarela, sem odor.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"590","2020-03-04 16:04:20-03","UNESP-IS","HISA","2439","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Sena,F.A","13","1985","06","11","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Em cultura de soja.Subarbusto, ereto, anual.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"591","2020-03-04 16:04:20-03","UNESP-IS","HISA","8281","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","2001","01",NA,"Silva,J.C","05","2000","12","02","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Subarbusto, ca 1m., flores amarelas, inodoras em cachos, fruto legume.Nome vulgar: xique-xique.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"592","2020-03-04 16:04:20-03","UNESP-IS","HISA","2423","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Oliveira,E.A","05","1992","11","18","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 60cm, inflorescência amarela.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"593","2020-03-04 16:04:20-03","UNESP-IS","HISA","2425","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Zanetta,D.A","01","1992","11","13","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 45cm, inflorescência amarela, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"594","2020-03-04 16:04:20-03","UNESP-IS","HISA","2428","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Kuninari,A.K","01","1992","11","10","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 40cm, inflorescência amarela.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"595","2020-03-04 16:04:20-03","UNESP-IS","HISA","7687","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Kanda,R.S","1985","05","30","Kanda,R.S","07","1985","05","10","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Em cultura de mamoeiro.Subarbusto,ereta, ca 43cm, ramificada.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"596","2020-03-04 16:04:20-03","UNESP-IS","HISA","8289","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Cavalcante, A.S","2019","01","16","Dungue,L.S","02","2000","12","05","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Arbusto, ca 1m, fruto imaturo, flor amarela.Nome vulgar: guiso de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"597","2020-03-04 16:04:20-03","UNESP-IS","HISA","8279","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","2001","01","05","Silva,R.S","04","2000","12","05","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Subarbusto, ca 70cm, flores amarelas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"598","2020-03-04 16:04:20-03","UNESP-IS","HISA","7106","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Bello,R.A","1987","12","16","Bello,R.A","04","1987","12","03","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ca 1m, flores amarelas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"599","2020-03-04 16:04:20-03","UNESP-IS","HISA","8286","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","2001","01","05","Javarez,A.L","04","2000","12","05","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Subarbusto, ca 70cm, flores amarelas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"600","2020-03-04 16:04:20-03","UNESP-IS","HISA","6113","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1994","12",NA,"Garcia,R.R","03","1994","12","02","Brasil","São Paulo","Ilha Solteira","Batalhão do Corpo de Bombeiros","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ca 60cm, inflorescência amarela.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"601","2020-03-04 16:04:20-03","UNESP-IS","HISA","7690","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Milanez,D","1985","06","19","Milanez,D","16","1985","06","15","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ca 80cm, flor amarea, não abundante.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"602","2020-03-04 16:04:20-03","UNESP-IS","HISA","7688","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1985","06","18","Pizapio, E","18","1985","06","15","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, anual, ereta, ca 50cm, flor amarel, vagem verde,não abundante.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"603","2020-03-04 16:04:20-03","UNESP-IS","HISA","8280","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","2001","01",NA,"Neto,J.M.A","05","2000","12","02","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Subarbusto, ca 1m, flores amarelas, inodoras em cachos, fruto legume.Nome vulgar: xique-xique.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"604","2020-03-04 16:04:20-03","UNESP-IS","HISA","7107","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1989","12",NA,"Xavier,A.A","05","1989","11","22","Brasil","São Paulo","Ilha Solteira","Cerrado","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbarbustiva, trifoliolada.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"605","2020-03-04 16:04:20-03","UNESP-IS","HISA","7104","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Mourão,C.A","1987","12","15","Mourão,C.A","04","1987","12","03","Brasil","São Paulo","Ilha Solteira","Avenida Perimetral","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ca 50cm, flores amarelas e inodoras.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"606","2020-03-04 16:04:20-03","UNESP-IS","HISA","2438","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Noronha,M.R.P","03","1992","11","14","Brasil","São Paulo","Ilha Solteira","Alameda Rio de Janeiro","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 120cm, inflorescência amarela.Nome vulgar: chocalho de casacavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"607","2020-03-04 16:04:20-03","UNESP-IS","HISA","2437","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11","17","Groot,E","04","1992","11","10","Brasil","São Paulo","Ilha Solteira","Alojamento da UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Ruderal.Subarbusto, ca 120cm, flores amarelas, frutos verdes.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"608","2020-03-04 16:04:20-03","UNESP-IS","HISA","2421","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","12",NA,"Duarte,E.F","03","1992","11","03","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 70cm, inflorescência terminal, cacho, flores amarelas",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"609","2020-03-04 16:04:20-03","UNESP-IS","HISA","2373","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Spolon,F,G","05","1992","11","19","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 80cm, inflorescência amarela.Nome vulgar: guizo de casacavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"610","2020-03-04 16:04:20-03","UNESP-IS","HISA","2426","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Alvarez,R.C.F","01","1992","11","13","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 45cm, inflorescência amarela, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"611","2020-03-04 16:04:20-03","UNESP-IS","HISA","2429","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Vitória,D.P","01","1992","11","13","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 45cm, inflorescência amarela, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"612","2020-03-04 16:04:20-03","UNESP-IS","HISA","2422","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Silva,M.F","1992","11","19","Silva,M.F","01","1992","11","14","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 42cm,ereta, pouco ramificada, anual, inflorescência terminal, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"613","2020-03-04 16:04:20-03","UNESP-IS","HISA","2424","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","12",NA,"Almeida,C","05","1992","10","10","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 60cm, folhas trifolioladas, flores zigomorfas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"614","2020-03-04 16:04:20-03","UNESP-IS","HISA","2420","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","12",NA,"Moraes,E.F","05","1992","11","18","Brasil","São Paulo","Ilha Solteira","Pátio da Agronomia, UNESP","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, flores amarelas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"615","2020-03-04 16:04:20-03","UNESP-IS","HISA","2436","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","12",NA,"Kakida,R","s/n","1992","11","06","Brasil","São Paulo","Ilha Solteira","Próximo ao Clube Cais","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 70cm, inflorescência amarela, fruto legume.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"616","2020-03-04 16:04:20-03","UNESP-IS","HISA","2430","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Saito,R.S","1990","11","30","Saito,R.S","01","1990","11","28","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 60cm, ereto, não lactescente, fruto deiscente.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"617","2020-03-04 16:04:20-03","UNESP-IS","HISA","2435","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Marini,J.A","1990","11",NA,"Marini,J.A","02","1990","11","23","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ereto, flores amarelas.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"618","2020-03-04 16:04:20-03","UNESP-IS","HISA","2432","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Sakashita,J","1987","11","10","SakahitamJ&Modesto,J.C","01","1987","11","10","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ereto, ca 40cm, ramificada, flor amarela.Nome vulgar: guizo de cascavel.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"619","2020-03-04 16:04:20-03","UNESP-IS","HISA","2427","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1992","11",NA,"Stagliano,R,L","01","1992","11","13","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 45cm, inflorescência amarela, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"620","2020-03-04 16:04:20-03","UNESP-IS","HISA","2433","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Velho, A,I.G","1987","12","16","Perri,E","s/n","1987","12","06","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Subarbusto, ca 20cm, flores amarelas com nervuras vermelhas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"621","2020-08-26 10:48:51-03","MCN-FZBRS","HAS","84926","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Mattos, J.","28655","1984","12",NA,"Brasil","São Paulo","Campos do Jordão","No Parque Estadual,","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"lanceleaf Flores amarelas","HAS0084926",NA,"Magnoliophyta",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"622","2020-08-26 10:48:51-03","MCN-FZBRS","HAS","84925","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Mattos, J.","11764-a","1964","02",NA,"Brasil","São Paulo","São Paulo","Cultivada no Parque da Água Branca,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"lanceleaf","HAS0084925",NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"623","2021-04-05 12:33:59-03","UNIVASF","HVASF","7582","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","E. Córdula","2008","08","18","P. Gomes","228","2006","07","20","Brasil","Pernambuco","Agrestina","Pedra do Guariba","-35.993944","-8.381944","-35.993944","-8.381944","685","685","arbusto ca. 80cm; corola amarela com detalhes vermelhos; população em borda de mata na base da rocha.","HVASF007582",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"624","2018-12-04 20:28:29-02","UNIR","RON","4967","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A","2012","03","26","Bigio, NC","s.n.","2012","03","26","Brasil","Rondônia","Porto Velho","BR-364, área de retorno em frente a Universidade Federal de Rondônia.","-63.939167","-8.836944","-63.939167","-8.836944",NA,NA,"Erva prostada, em área alterada. Flores amareladas. Abundante.","RON00004967","RON00004967","Angiosperma","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-21 10:05:23-03","IBt","SP","285716","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Martins, SE; Louzada, RB","2006","11","22","Leitão Filho, HF; et al.","32941","1995","02","07","Brasil","São Paulo","Pariquera-Açu","Estrada para Cananéia. Transição restinga - mata de encosta","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-21 10:05:23-03","IBt","SP","488113","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Rockinger, A",NA,NA,NA,"Rockinger, A","20143","2014","05","21","Brasil","Bahia","Ilhéus","Na altura do cruzamento da Av. Soares Lopes com a Rua Padre Antonio Vieira","-39.029446","-14.792797","-39.029446","-14.792797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-21 10:05:23-03","IBt","SP","488207","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Rossi, L","2015","01","20","Shirasuna, RT","3247","2014","03","12","Brasil","São Paulo","Guarulhos","Jardim Bananal, lote 5.","-46.461944","-23.399111","-46.461944","-23.399111","782","782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-21 10:05:23-03","IBt","SP","348836","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AIP","1999",NA,NA,"Hatschbach, G; Silva, JM","50858","1987","01","10","Brasil","Paraná","Nossa Senhora das Graças","Rio Bandeirantes do Norte","-51.7943992614746","-22.9136009216309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10515","auto",NA,NA,NA,NA,NA,NA
"629","2019-11-21 10:05:23-03","IBt","SP","295667","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Santos, AL","2006","11","24","Kinoshita, LS; Silva, LHS","94-125","1994","11","07","Brasil","São Paulo","Aguaí",NA,"-46.9700012207031","-22.0499992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25812","auto",NA,NA,NA,NA,NA,NA
"630","2019-11-21 10:05:23-03","IBt","SP","152385","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, AM","1997","02","17","Coleman, JR; Menezes, EM","34","1976","01","21","Brasil","São Paulo","Botucatu","Nos terrenos da Faculdade Estadual, Rubião Júnior","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"631","2019-11-21 10:05:23-03","IBt","SP","51820","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Lewis, GP","1982","02","14","Neme, A","s.n.","1944","02","29","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"632","2019-11-21 10:05:23-03","IBt","SP","47032","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Toledo, JF","1947","08",NA,"Santoro, J","s.n.","1942","05","15","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
