"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"262","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2791","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Siqueira, GS","Folli, DA","5509","2007","03","12",NA,"Brasil","Espírito Santo","Reserva Natural Vale.",NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica, superficie da casca áspera, altura total 5m, altura da fuste 2m, diâmetro da copa 2m.","HUFSJ002791",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2007","05","18",NA,NA,NA,NA,NA
"263","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2792","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Folli, DA","Folli, DA","5467","2007","01","22",NA,"Brasil","Espírito Santo","Reserva Natural Vale.",NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica, altura total 5m, altura da fuste 3m, diâmetro da copa 3m.","HUFSJ002792",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2007","05","18",NA,NA,NA,NA,NA
"264","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2794","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Folli, DA","3053","1997","06","17",NA,"Brasil","Espírito Santo","Reserva Natural Vale, ao lado da pedra grande.",NA,"Porte arbustivo, fruto maduro roxo, fruto imaturo verde escuro, superficie da casda áspera.","HUFSJ002794",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2006","08","25",NA,NA,NA,NA,NA
"265","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2782","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Folli, DA","3147","1998","04","14",NA,"Brasil","Espírito Santo","Reserva Natural Vale, ao lado do pomar de frutas tropicais.",NA,"Porte arbustivo, botão branco, flor branca.","HUFSJ002782",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2006","08","25",NA,NA,NA,NA,NA
"266","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2793","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Folli, DA","Folli, DA","5428","2006","12","27",NA,"Brasil","Espírito Santo","Reserva Natural Vale. RFL-001/80 bloco D Trat 8.",NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica, superficie da casca áspera, altura total 3,5m, alura da fuste 18m, diâmetro da copa 3m.","HUFSJ002793",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2007","05","18",NA,NA,NA,NA,NA
"267","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2784","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Folli, DA","3561","2000","02","01",NA,"Brasil","Espírito Santo","Reserva Natural Vale, RFL 01/80.",NA,"Porte arbustivo, botão branco, flor branca, fuste cilindrica.","HUFSJ002784",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2006","08","25",NA,NA,NA,NA,NA
"268","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2783","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Folli, DA","3558","2000","01","21",NA,"Brasil","Espírito Santo","Reserva Natural Vale, RFL 01/80 B-3.",NA,"Porte arbustivo, botão branco, flor branca.","HUFSJ002783",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2006","08","25",NA,NA,NA,NA,NA
"269","2019-11-13 16:04:53-03","UNISANTA","HUSC","2412","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Kawasaki, M.L.","Lima, E.S.; Sampaio, P.S.P.","36","2000","02","10",NA,"Brasil","São Paulo","Guaratuba, Fazenda Três Marias, estrada de captação.",NA,"Arvoreta com 3m de altura. Flores alvas.; Sub-bosque. Floresta de Restinga Seca Alta.",NA,NA,"Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"37616","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 16:04:53-03","UNISANTA","HUSC","1951","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Magenta, M.A.G.; Sampaio, P.S.P.","174","1999","05","27",NA,"Brasil","São Paulo","Praia do Itaguaré",NA,"Árvore, 5m de altura. Frutos verdes imaturos.; Floresta de restinga alta.",NA,NA,"Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2016-08-23 10:59:56-03","NHMLondon","NHM-LONDON-BOT","BM000799573","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Martius, K.F.P. von; Martius, K.F.P. von","s.n.","1827","03",NA,NA,"Brasil",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/f4add944fe6e690e6922782e22b4a973b4bf08fe/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Type","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991876"
"272","2019-11-01 15:05:26-03","UnB","UB","181163","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18480","1977","02","02","Southern America","Brasil","Bahia","5 km SE of Maraú at the junction with the new road North to Ponta do Mutá.",NA,"Tree to 5 m.; leaves coriaceous dark green above, pale beneath; sepals pale green; petals and stamens white.; Mixed restinga vegetation on sand, with high forest, low trees and shrubs, and sedge meadow with open wet areas on white sand. This plant in",NA,NA,"Maraú","-39","-14.133333",NA,"50",NA,NA,NA,"-39","-14.133333","1985",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-01 15:05:26-03","UnB","UB","192220","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A","Pinho-Ferreira, MA; Lorenzo, L; Rodrigues, CDN; Viani, RAG; Souza, VC; Scalon, VR","M617","2006","04","08","Southern America","Brasil","Espírito Santo","Reserva da Companhia Vale do Rio Doce. Estrada roxinho, próximo ao aceiro Catelã.",NA,"Arvoreta, 4m.; Mata ciliar em área de mata de tabueiro.",NA,NA,"Linhares","-40.0608","-19.1587","47","47",NA,NA,NA,"-40.0608","-19.1587","2016","05",NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:05:26-03","UnB","UB","131054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Faria, JEQ","Silva, LAM","2196","1987","06","08","Southern America","Brasil","Bahia","Rodovia Ubaitaba/Campinhos",NA,"Frutos imaturos de coloração verde.; Arvoreta 5m.; Restinga arbórea",NA,NA,"Maraú","-39.0147018432617","-14.103099822998",NA,NA,"47076","auto",NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA
"275","2019-11-01 15:05:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A","Lima, HC","2937","1987","05","10","Southern America","Brasil","Espírito Santo","Estrada rodovia do Sol, Meaípe, ca. 10km depois de Guaraparí",NA,"Arbusto com 2,5m alt. Tronco c/ casca lisa e acizentada. Frutos amarelos.; Restinga aberta",NA,NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:05:26-03","UnB","UB","191612","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2515","2012","03","30","Southern America","Brasil","Espírito Santo","Resereva Natural da Vale do Rio Doce, Estrada da Mantegueira",NA,"Arvoreta ca. 3,5 m de altura, caule rugoso esbranquiçado, fruto imaturo verde escuro acinzentado, sulcado, sépala amarelada (coletado material em sílica gel); Mata de tabuleiro, borda",NA,NA,"Linhares","-40.065","-19.149722","54","54",NA,NA,NA,"-40.065","-19.149722","2016","05",NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:05:26-03","UnB","UB","191623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A","Faria, JEQ; Staggemeier, VG","2527","2012","03","31","Southern America","Brasil","Espírito Santo","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira",NA,"Árvore ca. 5 m de altura, caule pouco estriado, esbranquiçado, fruto imaturo verde, embrião creme; Mata de Tabuleiro",NA,NA,"Linhares","-40.065","-19.149722","54","54",NA,NA,NA,"-40.065","-19.149722","2016","05",NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:05:26-03","UnB","UB","216053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4229","2014","10","31","Southern America","Brasil","Espírito Santo","Próximo à Itaúnas",NA,"Foto, silica, alcool; Árvore ca. 8 m de altura. Botões verdes.; Restinga arbórea",NA,NA,"Conceição da Barra","-39.715556","-18.428056","10","10",NA,NA,NA,"-39.715556","-18.428056","2014","10",NA,NA,NA,NA,NA,NA
"279","2019-10-03 10:04:10-03","UFSCar","SORO","7413","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza",NA,"1741","1992","11","18",NA,"Brasil","Espírito Santo","Pontal do Ipiranga. Restinga.",NA,"Nome vulgar: Jitó. Altura: 2,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branco; Cor/Botão: Branco.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"280","2019-10-03 10:04:10-03","UFSCar","SORO","7427","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C.Souza","Gibran, M.; 107","107","1990","05","16",NA,"Brasil","Espírito Santo","Regência. Àrvore em beira de estrada em ilha de mata em pastagem. Restinga.",NA,"Nome vulgar: Jitó. Altura: 10,0m; Porte: Arbóreo; Forma de vida: terrestre; Escamação em tiras, frutos imaturos.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"281","2019-10-03 10:04:10-03","UFSCar","SORO","6842","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.Sobral",NA,"5876","1964","10","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca.",NA,"Pequena árvore de 3,5m de altura, de flores alvas caulinares, na restinga.",NA,NA,"Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"282","2019-10-03 10:04:10-03","UFSCar","SORO","7409","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","J.E.Q. Faria",NA,"5535","2007","03","27",NA,"Brasil","Espírito Santo","Itaúnas. Restinga. Estrada: Dunas de Itaúnas.",NA,"Nome vulgar: Jitó. Altura: 3,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branco; Cor/Botão: Branco.",NA,NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"2011","05","19",NA,NA,NA,NA,NA
"283","2019-10-03 10:04:10-03","UFSCar","SORO","7412","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza",NA,"1738","1992","11","17",NA,"Brasil","Espírito Santo","Lado esquerdo da estrada de Vila do Riacho à Regência. Mata de Tabuleiro.",NA,"Nome vulgar: Jitó. Altura: 8,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branco; Cor/Botão: Branco.",NA,NA,"Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"37987","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"284","2019-10-03 10:04:10-03","UFSCar","SORO","7411","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","G.S. Siqueira",NA,"5481","2007","02","22",NA,"Brasil","Espírito Santo","Pontal do Ipiranga. Restinga.",NA,"Nome vulgar: Jitó. Altura: 5,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branca; Cor/Botão: Branca.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","03","25",NA,NA,NA,NA,NA
"285","2019-10-03 10:04:10-03","UFSCar","SORO","7426","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C.Souza",NA,"1250","1990","01","04",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboio - IBAMA - Regência. Próximo à estrada da Porteira com 2 cadeados. Mata de Tabuleiro.",NA,"Nome vulgar: Jitó. Altura: 12,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branca; Cor/Botão: Verde.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"286","2019-10-03 10:04:10-03","UFSCar","SORO","7410","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza",NA,"1065","1990","01","24",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboio - IBAMA - Regência. Próximo a Fazenda Cata-vento. Mata de Tabuleiro.",NA,"Nome vulgar: Jitó. Altura: 16,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Verde claro; Cor/Botão: Branco.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"287","2019-10-03 10:04:10-03","UFSCar","SORO","6239","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,NA,"276","1980","10","16",NA,"Brasil","Espírito Santo","Reserva Natural Vale do Rio Doce (Particular). Estrada Flamengo, ant. X-1, km 8,049, lado direito.",NA,"Floresta de Mussununga. Árvore, cerca de 15 metros de altura e fuste de cerca de 8 metros. DAP 19 cm, diâmetro da copa cerca de 5 metros. Com flor branca e botão verde-claro. Fuste cilíndrico e casca sulcada.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-10-03 10:04:10-03","UFSCar","SORO","7408","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza",NA,"227","1991","10","18",NA,"Brasil","Espírito Santo","Sôto. Lado direito do asfalto indo de Itaóca para Itapemirim, 5km antes da Ponte. Restinga. Projeto coleta de sementes.",NA,"Nome vulgar: Jitó. Altura: 7,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branco; Cor/Botão: Verde com listas brancas.",NA,NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"289","2021-02-23 13:22:55-03","MN","R-TIPOS","9119a","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Glaziou, A.F.M.","10791","1879","01","18",NA,"Brasil","Rio de Janeiro","Corcovado",NA,NA,"R000009119a","R000009119a_001","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","Isosyntypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-23 13:22:55-03","MN","R-TIPOS","9119","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Glaziou, A.F.M.","10791","1879","01","18",NA,"Brasil","Rio de Janeiro","Corcovado",NA,NA,"R000009119","R000009119_001","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","Isosyntypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-08-20 20:40:23-03","UFSC","FLOR","6699","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Hoehne, W.","5876","1964","10","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca",NA,"3,5m altura. Flores alvas caulinares Habitat: restinga","FLOR0006699","FLOR0006699","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-04 15:45:21-03","IF","SPSF","25343","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Osny T. Aguiar","S.J.Gomes da Silva & M.Sugiyama & S.Ferreira & D.F.Pereira & L.Rossi","208","1991","08","13","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo&nf;Restinga&nf;Árvore 3m altura ramificada; frutos imatruros verdes, passando a vináceos quase negros.; GEOGRAFIA: Restinga entre o Rio Verde e a Trilha do Imperador.;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,"2017","09","01","Magnoliopsida",NA,NA,NA,NA
"293","2021-03-04 15:45:21-03","IF","SPSF","25353","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Osny T. Aguiar","M.A.Carvalhaes & M.R.F.Melo","28","1991","04","25","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com ramos prostrados sobre o rio, frutos imaturos verdes.; GEOGRAFIA: Margem do Rio Verde, em direção à Foz.;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,"2017","09","01","Magnoliopsida",NA,NA,NA,NA
"294","2021-03-04 15:45:26-03","IF","SPSF","12625","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","M.L.Kawasaki","O.T. Aguiar","281","1988","11","29","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Pilões",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"295","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in opacis ad fluvium Itahype, Hamadryas",NA,"Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:43:49-03","UFRGS","ICN","060955","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Hoehne, W","5876","1964","10","26","América do Sul","Brasil","RJ","Barra da Tijuca",NA,"Pequena árvore de 3,5m de altura, de flores alvas caulinares; na restinga.",NA,NA,"Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:43:49-03","UFRGS","ICN","061014","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Santos, TS","s.n.","1968","12","10","América do Sul","Brasil","BA","Fazenda São Rafael",NA,"Arvore 12mx7cm. Flores em botões verdes. Coleção de madeira; Mata",NA,NA,"Una","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:43:49-03","UFRGS","ICN","098735","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Kuhlmann, M","s.n.","1963","05",NA,"América do Sul","Brasil","SP","Margem do Rio Itaguaré",NA,"Arbusto esguio de 4m de altura.; Na mata da varzea litoranea.",NA,NA,"Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"37616","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:43:51-03","UFRGS","ICN","094588","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. bahiensis","Eugenia cf. bahiensis","DC.","Sobral, M","Sucre, D","8256","1972","01","30","América do Sul","Brasil","ES","Reserva de Linhares (DOCEMADE)",NA,"Arvore com mais ou menos 12m de altura. Ovário creme, cálice verde palido, corola alba; Mata de tabuleiro.",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1986","04",NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:43:51-03","UFRGS","ICN","110377","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. bahiensis","Eugenia cf. bahiensis","DC.","Sobral, M","Mattos Filhos, A","540","1972","03","02","América do Sul","Brasil","ES","Reserva Floresta da Docemade. (Rio Doce S/A)",NA,"Xiloteca nº 6031. Pequena arvore, cerca 5m x 0,10 diametro",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"301","2021-01-21 15:29:40-03","IBt","SP","338471","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Kawasaki, ML","Thomas, WW; Jardim, J; Kallunki, JA; Sant'Ana, SC; Paixão, JL","12003","1999","02","05",NA,"Brasil","Bahia","Parque Nacional de Monte Pascoal, Along road from entrance to visitor's center and road to E side of park. Southen Bahian wet forest.",NA,"Treelet 3m tall, leaves lustrous dark green above, pale green beneath; buds very pale green, open flowers white.","SP011841","SP011841","Porto Seguro","-37.415","-16.867222","50","50",NA,NA,NA,"-37.415","-16.867222","2001",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:11:18-03","IBt","SP","39083","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Ribeiro, CL","Bondar, G","2485","1937","10","23",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","06","11",NA,NA,NA,NA,NA
"303","2019-11-21 10:11:18-03","IBt","SP","271499","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Kawasaki, ML","Mattos Silva, LA; Brito, HS","2196","1987","06","08",NA,"Brasil","Bahia","Rodovia Ubaitaba/Campinhos (Ponta do Muta?), km 67, ca. 12km ao norte do entroncamento para Marau. Ramal a direita para o sítio Novo Horizonte. Restinga arbórea. solo arenoso.",NA,"Arvoreta 5m alt., frutos imaturos, de coloração verde.","SP011840","SP011840","Maraú","-39.0147018432617","-14.103099822998",NA,NA,"47076","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:11:18-03","IBt","SP","76171","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Mattos, J; Bicalho, H","10824","1962","12","15",NA,"Brasil","Espírito Santo","1 km sul de Linhares, na BR 35.",NA,"Na mata virgem, 3m alt., flores grandes, brancas.","SP011839","SP011839","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:11:18-03","IBt","SP","333535","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Costa, LV; et al.","402","1990","01","21",NA,"Brasil","Minas Gerais","Mata atlântica. EBC, Caratinga.",NA,"Pétalas brancas, trilha panorâmica, perto da estrada.","SP011843","SP011843","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:11:18-03","IBt","SP","347774","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Oliveira, PP","75N","2000","05","15",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Mata atlântica, morro.",NA,NA,NA,NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:11:18-03","IBt","SP","341017","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Oliveira, PP","75","1998","03","13",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Morro. Trilha 4.",NA,NA,NA,NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:11:18-03","IBt","SP","119521","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Hoehne, W","5876","1964","10","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca",NA,"Pequena árvore de 3,5m alt., flores alvas caulinares, na restinga.","SP006194","SP006194","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
