"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2020-02-08 10:13:50-03","NBC","NL-BOTANY","WAG.1762601","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pedersen TM",NA,"1988","12","15","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1762601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1762601",NA,"Poales",NA,NA,NA,"Estancia 'La Yela'. Dep. Empedrado. Prov. Corrientes.",NA,NA,"NL-WAG1762601","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:13:50-03","NBC","NL-BOTANY","WAG.1762602","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pedersen TM",NA,"1985","02","19","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1762602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1762602",NA,"Poales",NA,NA,NA,"Carambola (ca'Fortin del Ibera'). Dep. Concepción. Prov. Corrientes.",NA,NA,"NL-WAG1762602","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U 0008393","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen TM",NA,"1951","01","21","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200008393 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0008393",NA,"Poales",NA,"Corrientes",NA,"Estancia 'Santa Teresa'; Dep. Mburucuyá; Prov. Corrientes.","-58.216667","-28.05","NL-U0008393","(Poir.) Link",NA,NA,NA,NA,NA,"-58.216667","-28.05",NA,NA,NA,"Magnoliopsidae","isotype","25575 B",NA,NA,NA
"48","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1238854","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Steinbach J",NA,"1926","01","24","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238854",NA,"Poales",NA,NA,NA,"Standort Lagunas pandas, Campos B - Vista, prov. Sara, Depart. Santa Cruz.",NA,NA,"NL-U1238854","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1238855","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Steinbach J",NA,"1916","03","25","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238855",NA,"Poales",NA,NA,NA,"Bolivia, Provincia Del Sara, Dep. Sta. Cruz. Buena Vista.",NA,NA,"NL-U1238855","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1239515","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen TM",NA,"1954","12","17","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1239515",NA,"Poales",NA,NA,NA,"Argentina, in shallow water, Estancia 'Santa Teresa', Canada Portillo, Dep. Mburucuya, Prov. Corrientes.",NA,NA,"NL-U1239515","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1239516","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Rodriguez",NA,"1913","02","11","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1239516",NA,"Poales",NA,NA,NA,"Provincia Misiones, Santa Ana.",NA,NA,"NL-U1239516","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1239517","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Rodriguez",NA,"1913","02","11","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1239517",NA,"Poales",NA,NA,NA,"Provincia Misiones, Santa Ana.",NA,NA,"NL-U1239517","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1239518","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen TM",NA,"1949","01","31","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1239518",NA,"Poales",NA,NA,NA,"at Rio Santa Lucia, Corrientes: Estancia 'Santa Teresa'.",NA,NA,"NL-U1239518","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1296403","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Oldenburger FHF; Norde R; Schulz JP",NA,"1968","09","27","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296403",NA,"Poales",NA,NA,NA,"Sipaliwini savanna area on Brazilian Frontier, W. of '4-Gebroeders' Mts., in Maurisie swamp, between '4-Gebroeders' Mts. and '4-Gebroeders' creek.",NA,NA,"NL-U1296403","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1296404","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Lindeman JC; Haas JH de",NA,"1967","01","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296404",NA,"Poales","Lindeman JC","Paraná",NA,NA,NA,NA,"NL-U1296404","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0225410",NA,NA,NA
"56","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1296405","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Henkel TW",NA,"1994","04","26","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296405",NA,"Poales","Strong MT",NA,NA,"Region U. Takutu-U. Essequibo, South Rupununi savanna; Toot river, 40 km SE Aishalton village along Marudi road.",NA,NA,"NL-U1296405","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0027197",NA,NA,NA
"57","2020-02-08 10:13:51-03","NBC","NL-BOTANY","U.1296409","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Veen R van der",NA,"1954","12","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296409 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296409",NA,"Poales",NA,NA,NA,"Brazilië, staat Paraná, Carambei.",NA,NA,"NL-U1296409","(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0185896",NA,NA,NA
"58","2020-02-08 10:13:51-03","NBC","NL-BOTANY","WAG.1762089","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pedersen TM",NA,"1951","01","21","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1762089 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1762089",NA,"Poales",NA,"Corrientes",NA,"Estancia 'Santa Teresa'; Dep. Mburucuyá; Prov. Corrientes.","-58.216667","-28.05","NL-WAG1762089","(Poir.) Link",NA,NA,NA,NA,NA,"-58.216667","-28.05",NA,NA,NA,"Magnoliopsidae","isotype",NA,NA,NA,NA
"59","2020-11-04 11:05:43-03","ESALQ","ESA","103799","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Schessi, M.","5797.0","2002","03","05",NA,NA,NA,NA,NA,"ESA103799","Magnoliophyta",NA,"Schessi, M.",NA,NA,NA,NA,NA,"ESA103799",NA,NA,NA,NA,NA,NA,NA,NA,"2002","05","20",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:05:43-03","ESALQ","ESA","86462","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Bopp, L.T.",NA,"2002","10","12",NA,"Brasil",NA,NA,NA,"ESA086462","Magnoliophyta",NA,NA,"São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605","ESA086462",NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 10:55:24-03","ESALQ","ESA","137334","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","M.L. Brotto","969.0","2013","02","15",NA,"Brasil",NA,NA,NA,"ESA137334",NA,NA,"M.L. Brotto & J. Cordeiro","Paraná","Piraí do Sul","Mariane","-49.948600769043","-24.5261001586914",NA,"(Roxb.) Schult.",NA,NA,"37171","auto",NA,NA,NA,"2013","02","18",NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:27:39-03","MN","R","232196","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Alves, R.J.V.","7146","2002","11","27",NA,"Brasil",NA,NA,NA,"R010035134,R010035135,R010035136",NA,NA,"Gil, A.","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,"(Roxb.) Schult.","1100","1100","10355","auto",NA,"044°12.164W","21°07.106S","2003","01","08",NA,NA,NA,NA,NA,NA
"63","2021-03-22 17:45:20-03","UFPI","TEPB","9359","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","M. S. B. Nascimento","450","1994","04","12",NA,"Brasil",NA,NA,"Herbáceo, erva ereta, solo argiloso Ambiente: Caatinga",NA,NA,NA,"Yumiko ugadin","Piauí","São João do Piauí","Fazenda Guimarães Duque (Lagoa do Tamarindo)","-42.246667","-8.358056",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"42°14'48W","08°21'29S","1984","07","14",NA,NA,NA,NA,NA,NA
"64","2021-03-22 17:45:20-03","UFPI","TEPB","9356","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","M. S. B. Nascimento","451","1994","04","12",NA,"Brasil",NA,NA,"Herbáceo, erva, solo argiloso Ambiente: Caatinga",NA,NA,NA,NA,"Piauí","São João do Piauí","Fazenda Guimarães Duque (Lagoa do Tamarindo)","-42.246667","-8.358056",NA,"(Roxb.) Schult.","222","222",NA,NA,NA,"42°14'48W","08°21'29S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-22 17:45:20-03","UFPI","TEPB","26664","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Sousa, R. S.","64","2008","05","02",NA,"Brasil",NA,NA,"erva com caule triangular e inflorescência creme Ambiente: Alagado <ll>dwc_commonname:</ll> junco",NA,NA,NA,NA,"Piauí","Cajueiro da Praia","Depois da entrada da fazenda de avestruz","-41.417306","-2.928056",NA,"(Roxb.) Schult.","3","3",NA,NA,NA,"41°25'02,3W","02°55'41S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-19 10:23:20-03","CPAP","CPAP","1061","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, A.","1776","1985","02","26",NA,"Brasil",NA,NA,"Erva. FLOR: branca. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Campo alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,NA,"T. M. Pedersen","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"(Roxb.) Schult.","90","90",NA,NA,NA,"56°39' W","18°59' S","1998","05",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:23:20-03","CPAP","CPAP","14875","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","2940","1996","02","25",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Muito frequente. AMBIENTE: Brejo em beira de estrada. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,"MS","Coxim","23Km W de Coxim, estrada pantaneira","-54.883333","-18.4",NA,"(Roxb.) Schult.","250","250",NA,NA,NA,"54°53' W","18°24' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:23:20-03","CPAP","CPAP","15668","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","3152","1996","04","29",NA,"Brasil",NA,NA,"Erva aquática emergente, rozomatosa, cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Borda de lagoa. SUBSTRATO: solo arenoso. RELEVO: plano deprimido.",NA,NA,NA,NA,"MS","Corumbá","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal","-56.603333","-19.025556",NA,"(Roxb.) Schult.","90","90",NA,NA,NA,"56°36'12'' W","19°01'32'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:23:20-03","CPAP","CPAP","16939","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","3306","1998","04","04",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Lagoa rasa, 40cm profundidade. SUBSTRATO: solo siltoso. RELEVO: plano deprimido.",NA,NA,NA,"V. J. Pott","MS","Aquidauana","Estância Caiman; Sub-região de Miranda; Pantanal","-56.217778","-19.926667",NA,"(Roxb.) Schult.","95","95",NA,NA,NA,"56°13'04'' W","19°55'36'' S","1998","04",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:23:20-03","CPAP","CPAP","18322","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","3941","1999","08","07",NA,"Brasil",NA,NA,"Erva aquática emergente 50cm de altura. FLOR: não vista. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Brejo em beira de estrada. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"V. J. Pott","MS","Bonito","4km adiante da sede da fazenda São Geraldo, em direção a nascente do rio Formoso","-56.559167","-21.264444",NA,"(Roxb.) Schult.","350","350",NA,NA,NA,"56°33'33'' W","21°15'52'' S","1999","08",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:23:20-03","CPAP","CPAP","220","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, A.","1058","1980","04","29",NA,"Brasil",NA,NA,"Erva rizomatosa, parte aérea desaparece na seca. Caule de secção triangular. FLOR: branca. INTERESSE: Forrageira - muito comida pelo gado. AMBIENTE: Lagoa temporaria. Com Panicum laxum, Nymphoides, Marsilea. SUBSTRATO: solo arenoso (Podzol Hidromorfico).",NA,NA,NA,"T. M. Pedersen","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"(Roxb.) Schult.","90","90",NA,NA,NA,"56°39' W","18°59' S","1998","05",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:23:20-03","CPAP","CPAP","22176","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","5517","2002","05","25",NA,"Brasil",NA,NA,"Erva aquática emergente. Ocorrência Esparsa.. Forrageira.. Beira de lagoa, água rasa (5cm). Solo: areno-argiloso.. Relevo: plano deprimido.",NA,NA,NA,"V. J. Pott","MS","Campo Grande","Lagoa Itatiaia","-54.576806","-20.480028",NA,"(Roxb.) Schult.","500","500",NA,NA,NA,"54°34'36,5 W","20°28'48,1 S","2002","05",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:23:20-03","CPAP","CPAP","25206","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pott, V. J.","6400","2003","06","27",NA,"Brasil",NA,NA,"Erva aquática emergente/anfíbia, planta . Frequente. Campo inundado de vazante 20-25cm de profundidade,. Solo: arenoso,. Relevo: plano.",NA,NA,NA,"V. J. Pott","MS","Corumbá","Fazenda São João, vazante próximo a entrada da sede, Pantanal do Abobral","-57.041389","-19.402778",NA,"(Roxb.) Schult.","100","100",NA,NA,NA,"57°02'29'' W","19°24'10'' S","2003","06",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:23:20-03","CPAP","CPAP","9364","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Salis, S. M.","603","1992","03","26",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: esverdeada. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Margem de lagoa permanente (baía). SUBSTRATO: arenoso com matéria orgânica. RELEVO: plano. <ll>dwc_commonname:</ll> Cebolinha",NA,NA,NA,NA,"MS","Aquidauana","Fazenda Fazendinha, Pantanal - invernada São Bento, baía da régua","-56.383333","-19.483333",NA,"(Roxb.) Schult.","90","90",NA,NA,NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:23:20-03","CPAP","CPAP","18907","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Melo, T. L.","05","2000","04","22",NA,"Brasil",NA,NA,"Erva aquática, 60cm. Inflorescência em forma de espiga. Raizes submersas com folhas submersas e emersas. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Lagoa temporária em área degradada. SUBSTRATO: solo latossolo vermelho-amarelo distrófico. RELE",NA,NA,NA,"V. J. Pott","MT","Nova Xavantina","Nova Xavantina em direção a Barra do Garças, km 8,40, lado direito","-52.353099822998","-14.6732997894287",NA,"(Roxb.) Schult.",NA,NA,"79739","auto",NA,NA,NA,"2000","06",NA,NA,NA,NA,NA,NA,NA
"76","2014-09-25 12:31:14-03","FEMACT","MIRR","3298","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Edwards, P.J.","2529","1987","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação.","-61.333333","3.366667",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:37:31-02","IPA","IPA","31746","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Cervi, A.C.; Guimarães, O.; Carlos, J.; Guimarães, O.; Carlos, J.","s.n.","1976","06",NA,"Southern America","Brasil",NA,NA,NA,"IPA0031746","Plantae",NA,"Guimarães, O.","Paraná","Curitiba","Tanque do Bacacheri, na margem da estrada para o tanque. Local úmido.","-49.2731018066406","-25.4277992248535",NA,"(Roxb.) Schult.",NA,NA,"25180","auto",NA,NA,NA,"1976","06",NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:37:31-02","IPA","IPA","90733","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2014","11","10","Southern America","Brasil",NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Anfíbia; flores amarelas.; Mata Atlântica.","IPA0090733","Plantae",NA,"Alcântara, J D'arc","Pernambuco","Recife","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,"(Roxb.) Schult.",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:25:33-03","IAP","PACA-AGP","38808","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Rambo, B.",NA,"1948","12","14",NA,"Brasil",NA,NA,"Habitat: In paludosis. Fenofase: flor","PACA038808","Magnoliophyta","Cyperales","R. Trevisan","RS","São Sebastião do Caí","Conceição","-51.3755989074707","-29.5867004394531",NA,"(Roxb.) Schult.",NA,NA,"12036","auto",NA,NA,NA,"2004","01","15","Liliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:25:33-03","IAP","PACA-AGP","58634","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Camargo, O. R.","86","1956","01","20",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","PACA058634","Magnoliophyta","Cyperales","Emrich-Rambo","RS","Santa Maria","Estação de Silvicultura","-53.8069000244141","-29.6842002868652",NA,"(Poir.) Link",NA,NA,"37819","auto",NA,NA,NA,"1957","05","06","Liliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:25:33-03","IAP","PACA-AGP","104011","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Sehnem, A.","1385","1956","02","28",NA,"Brasil",NA,NA,"Habitat: Em banhado. Fenofase: flor verde Hábito: erva perene","PACA104011","Magnoliophyta","Cyperales","A. sehnem","RS",NA,"Vale Vêneto.",NA,NA,NA,"(Poir.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:25:33-03","IAP","PACA-AGP","26104","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Rambo, B.",NA,"1945","01",NA,NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: fruto","PACA026104","Magnoliophyta","Cyperales","Emrich-Rambo","RS","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,"(Poir.) Link",NA,NA,"74636","auto",NA,NA,NA,"1954","07","25","Liliatae",NA,NA,NA,NA,NA
"83","2020-12-20 21:16:46-03","UFV","VIC","52396","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Wasum, R.","s.n.","1995","12","27",NA,"Brasil",NA,NA,"Beira do Lago","VIC052396",NA,NA,"Demeda, C.","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561","VIC052396","(Roxb.) Schult","780","780","46790","auto",NA,NA,NA,"2015","05","22",NA,NA,NA,NA,NA,NA
"84","2020-10-20 14:17:16-03","UFOPA","HSTM","5073","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Soares, E.; s.c.",NA,"1986","08","25",NA,"Brasil",NA,NA,NA,"HSTM005073",NA,NA,"C.S.Nunes & A.Gil","Pará","Oriximiná","Cachoeira Porteira. Estrada Antiga, Km 22; beira da estrada. Solo inundável. Solo argilo arenoso.","-57.109167","-1.1225","HSTM005073","(Roxb.) Schult.",NA,NA,NA,NA,NA,"57º6'33''W","1º7'21''S","2019","06","12",NA,NA,NA,NA,NA,NA
