"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"46","2019-10-09 11:10:31-03","UFBA","ALCB","90009","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Hatschbach, G","Hatschbach, G; Silva, JM","6304","2008","02","06","Southern America","Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,"ca. 1m. Capítulo bordô",NA,NA,NA,NA,NA,"2008",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830380","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Pedersen TM",NA,"1976","11","18","Southern America","Argentina",NA,NA,"Provincial raod no. 39, about 10km NW of Playadito. Dep. Santo Tomé. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830380","NL-L1830380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830381","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Pedersen TM",NA,"1965","12","27","Southern America","Paraguay",NA,NA,"Estancia 'La Soledad'. Santiago. Dep. Misiones.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830381","NL-L1830381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135016","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Rosengurtt B",NA,"1941","11","21","Southern America","Uruguay",NA,NA,"Uruguay, Paysandù. Chapicuy, en praderas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135016","NL-U1135016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135018","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff",NA,"Petersen TM",NA,"1951","12","15","Southern America","Argentina",NA,NA,"Plants of Argentina. Estancia Santa Teresa. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135018","NL-U1135018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830379","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Vincent D",NA,"1915","12","01","Southern America","Brazil",NA,NA,"Brésil. Prov. de Sao Paulo, Jr. Botucatu.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830379","NL-L1830379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830387","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Sellow F",NA,"1833","01","01","Southern America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830387","NL-L1830387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830388","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Sello F",NA,"1834","01","01","Southern America","Brazil",NA,NA,"Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830388","NL-L1830388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830389","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Vincent D",NA,"1915","12","01","Southern America","Brazil",NA,NA,"Brésil. Prov. de Sao Paulo, Jr. Botucatu.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830389","NL-L1830389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135013","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.","Barroso GM","Gottsberger GK; Gottsberger IS",NA,"1969","11","09","Southern America","Brazil","São Paulo",NA,NA,"-48.383333","-22.75",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135013","NL-U1135013",NA,NA,NA,NA,NA,"-48.383333","-22.75",NA,NA,NA,"Magnoliopsidae","U 0100499",NA,NA,NA
"56","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135014","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Prance GT; Lleras E; Coelho DF",NA,"1973","10","14","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Mato Grosso. Vicinity of Veu de Noica. Chapada dos Guimarães. Cerrado on laterite and gravel slope.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135014 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135014","NL-U1135014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135019","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Bertoni MB",NA,"1945","01","21","Southern America","Argentina",NA,NA,"Campo Grande Km. 184.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135019","NL-U1135019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135020","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Meyer T",NA,"1944","02","03","Southern America","Argentina",NA,NA,"Flora Argentina. Prov. Corrientes. Dep. Ituzaingó.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135020","NL-U1135020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135021","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Vanni RO; Cáceres S; Lopez G; Radovancich A",NA,"1990","03","04","Southern America","Argentina",NA,NA,"Argentina. Corrientes. Dep. San Miguel. 12 km NE de San Miguel. Ea. Toro-y.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135021","NL-U1135021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135022","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Renvoize SA; Wilmot-Dear CM; Tur N",NA,"1978","11","26","Southern America","Argentina",NA,NA,"Argentina. Corrientes. Paso de la Patria.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135022","NL-U1135022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135023","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Lourteig A",NA,"1950","12","17","Southern America","Argentina",NA,NA,"Plants of Argentina. Prov. Corrientes. Dep. Empedrado. Estancia Las tres Marias. on the bank of the Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135023 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135023","NL-U1135023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 08:50:12-03","NBC","NL-BOTANY","U.1135024","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Renvoize SA; Wilmot-Dear CM; Tur N",NA,"1978","11","26","Southern America","Argentina",NA,NA,"Argentina. Corrientes. Paso de la Patria.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135024","NL-U1135024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830390","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Fiebrig K",NA,"1908","01","01","Southern America","Paraguay",NA,NA,"N. Paraguay. Zwischen Rio Apa und Rio Aquidaban. Villa Sana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830390","NL-L1830390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 08:50:12-03","NBC","NL-BOTANY","L.1830391","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Fiebrig K",NA,"1903","01","31","Southern America","Paraguay",NA,NA,"Plantae paraguayenses. Corros de Tobati.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1830391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1830391","NL-L1830391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 08:50:12-03","NBC","NL-BOTANY","WAG.1345949","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Hatschbach GG",NA,"1974","10","24","Southern America","Brazil",NA,NA,"Serra do Cipó (mun. s. Anna do Riacho), Minas Gerais.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1345949 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1345949","NL-WAG1345949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 08:50:12-03","NBC","NL-BOTANY","WAG.1345950","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Hatschbach GG",NA,"1974","10","24","Southern America","Brazil",NA,NA,"Serra do Cipó (mun. s. Anna do Riacho), Minas Gerais.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1345950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1345950","NL-WAG1345950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-11-04 11:01:42-03","ESALQ","ESA","56748","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","Dematteis, M.","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7445.0","2007","01","18",NA,"Argentina","Corrientes","Ituzaingó","Ruta 34, 7km NW de San Carlos. Campo em beira de estrada",NA,NA,NA,"Erva xilopodífera, flores vermelhas","ESA056748","ESA056748",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:01:42-03","ESALQ","ESA","83398","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Souza, V.C.","Glória, B.A. ; Hayashi, A.H.","1.0","2001","12","02",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA083398","ESA083398",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:01:42-03","ESALQ","ESA","22993","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff.","Souza, V.C.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3389.0","1994","12","09",NA,"Brasil","São Paulo","Itirapina","Rodovia Washington Luiz (lado direito, sentido São Carlos). 22*09'48,8S, 47*47'22,3W. Cerrado.","-47.8199996948242","-22.25",NA,"Erva, 60 cm alt.; flores bordô.","ESA022993","ESA022993",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:01:42-03","ESALQ","ESA","101981","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M.","887.0","1993","05","21",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA101981","ESA101981",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:01:42-03","ESALQ","ESA","25935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac, M.S.; Zandoval, J.A.","9340.0","1995","11","10",NA,"Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,"Erva, brácteas involucrais vinho-escuro.","ESA025935","ESA025935",NA,NA,NA,"2006","01",NA,NA,"45913","auto","01",NA,NA,NA,NA,NA
"72","2020-11-04 11:01:42-03","ESALQ","ESA","36096","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Loeuille, B.","Souza, V.C. et al.","10282.0","1995","01","12",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA036096","ESA036096",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"73","2016-02-02 14:37:55-02","BGBM","B","B 10 0003273","S","Plantae",NA,NA,"Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,NA,"Riedel","53 / 453",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003273 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003273","B100003273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-02-02 14:37:55-02","BGBM","B","B 10 0003275","S","Plantae",NA,NA,"Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,NA,"Rambo","39539","1949","01","07","Middle and South America","Brazil",NA,NA,"RGS, Cachoeirinha p. Gravatai.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003275 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003275","B100003275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-02-02 14:37:55-02","BGBM","B","B 10 0003276","S","Plantae",NA,NA,"Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,NA,"Rambo","39192","1948","12","27","Middle and South America","Brazil",NA,NA,"RGS, Morro da Policia p. P. Alegre.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003276 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003276","B100003276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-02-02 14:37:55-02","BGBM","B","B 10 0003277","S","Plantae",NA,NA,"Compositae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium",NA,NA,"Rambo","38953","1948","12","18","Middle and South America","Brazil",NA,NA,"RGS, Chacara Weber p. Itapoan.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003277 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003277","B100003277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-02-02 14:37:55-02","BGBM","B","B 10 0003278","S","Plantae",NA,NA,"Compositae","Isostigma","speciosum",NA,"Isostigma speciosum",NA,NA,"Hatschbach","69434","1999","10","21","Middle and South America","Brazil",NA,NA,"Serra do Cabral, Minas Gerais.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003278 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003278","B100003278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-02-02 14:37:55-02","BGBM","B","B 10 0003279","S","Plantae",NA,NA,"Compositae","Isostigma","speciosum",NA,"Isostigma speciosum",NA,NA,"Hatschbach","68962","1999","02","04","Middle and South America","Brazil",NA,NA,"Mun. Ponta Grossa, Paraná.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100003279 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100003279","B100003279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:34:16-02","IPA","IPA","12771","S","Plantae","Plantae",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.","Barroso, G.M.","Andrade-Lima","61-3853","1961","10","03","Southern America","Brasil","Minas Gerais",NA,"Margem da estrada, em campo cerrado ca. 20km antes de Diamantina.",NA,NA,NA,"Erva 0,30-0,40m.","IPA0012771","IPA0012771",NA,NA,NA,"1966","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:27:37-03","IAP","PACA-AGP","93876","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","C. Mondin","Mondin, C.","2949","2003","04","12",NA,"Brasil","RS","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,"Flores liguladas vináceas.&nf;HASU 15391.&nf;EM PERIGO. Habitat: No campo. Hábito: erva","PACA093876",NA,NA,NA,NA,"2003","08",NA,NA,"74636","auto",NA,"Magnoliatae",NA,NA,NA,NA
"81","2019-08-27 13:27:37-03","IAP","PACA-AGP","26022","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","C. Mondin","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,"EM PERIGO Habitat: in campestribus siccis saxosis Fenofase: flor","PACA026022",NA,NA,NA,NA,"2003","01",NA,NA,"74636","auto",NA,"Magnoliatae",NA,NA,NA,NA
"82","2019-08-27 13:27:37-03","IAP","PACA-AGP","39153","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EM PERIGO Fenofase: na","PACA039153",NA,NA,NA,NA,"2003","01",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"83","2019-08-27 13:27:37-03","IAP","PACA-AGP","64082","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","J. C. Sacco","881","1958","01","04",NA,"Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,"EM PERIGO Habitat: in campestribus Fenofase: flor","PACA064082",NA,NA,NA,NA,"2003","01",NA,NA,"51462","auto",NA,"Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:27:37-03","IAP","PACA-AGP","35828","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","Emrich, K.",NA,"1946","11","30",NA,"Brasil","RS","Porto Alegre","Espirito Santo","-51.2299995422363","-30.0331001281738",NA,"EM PERIGO Habitat: in campestribus siccis saxosis Fenofase: flor","PACA035828",NA,NA,NA,NA,"2003","01",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:27:37-03","IAP","PACA-AGP","33758","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","Emrich, K.",NA,"1946","04","12",NA,"Brasil","RS","Porto Alegre","ad coemiterium","-51.2299995422363","-30.0331001281738",NA,"EM PERIGO Habitat: in campestribus siccis saxosis Fenofase: flor","PACA033758",NA,NA,NA,NA,"2003","01",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:27:37-03","IAP","PACA-AGP","25011","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","Emrich, K.",NA,"1941","04",NA,NA,"Brasil","RS","Porto Alegre","Menino Deus","-51.2299995422363","-30.0331001281738",NA,"EM PERIGO Habitat: in campestribus saxosis graminosis Fenofase: flor","PACA025011",NA,NA,NA,NA,"2003","01",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:27:37-03","IAP","PACA-AGP","11477","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sheff","C. Mondin","Emrich, K.",NA,"1943","01","07",NA,"Brasil","RS","Porto Alegre","Montserrat","-51.2299995422363","-30.0331001281738",NA,"EM PERIGO Habitat: in campestribus siccis saxosis Fenofase: flor","PACA011477",NA,NA,NA,NA,"2003","01",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA
