"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-04-08 17:43:40-03","EAO","IAN","9762","PreservedSpecimen","Plantae","Rutaceae","Fagara","latespinosa","Fagara latespinosa","Warming, JEB",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN009762","s.n.",NA,"Dicotiledônea",NA,"Engl.",NA,NA,NA,NA,NA,"IAN009762_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-08 17:43:40-03","EAO","IAN","23661","PreservedSpecimen","Plantae","Rutaceae","Fagara","riedeliana","Fagara riedeliana","Riedel, L",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN023661","176",NA,"Dicotiledônea",NA,"Engl.",NA,NA,NA,NA,NA,"IAN023661_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:48:32-03","EAO","IAN","103928","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","cinereum","Zanthoxylum cinereum","Heringer, EP","1955","06","06","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore macia, madeira leve, quando nova é usada para caíbros. Na mata atinge tamanhos bem grandes.","IAN103928","93514","Horto Florestal de Par...","Dicotiledônea",NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:48:32-03","EAO","IAN","145050","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA; Santos, RR dos","1968","06","22","Southern America","Brasil","Mato Grosso",NA,NA,"Tree, 12m tall. Trunk 50cm in diameter at break leight. Bark very thick, scaling in irregular pattern; the upper bonghs bear rose-like therns 3cm tall. Blaze: wood white; cortex very broad, brown outside, white within with longitudinal","IAN145050","1900","8Km E of th Base Camp Expedition, c. 270Km N of Xavantina on the Xavantina-São Félix road. In cerrado/cerradão transition.","Dicotiledônea",NA,"Engl.",NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:48:32-03","EAO","IAN","145050","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA; Santos, RR dos","1968","06","22","Southern America","Brasil","Mato Grosso",NA,NA,"Tree, 12m tall. Trunk 50cm in diameter at break leight. Bark very thick, scaling in irregular pattern; the upper bonghs bear rose-like therns 3cm tall. Blaze: wood white; cortex very broad, brown outside, white within with longitudinal","IAN145050","1900","8Km E of th Base Camp Expedition, c. 270Km N of Xavantina on the Xavantina-São Félix road. In cerrado/cerradão transition.","Dicotiledônea",NA,"Engl.",NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:43:40-03","EAO","IAN","194629","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Antônio, LC","2012","06","04","Southern America","Brasil","Pará",NA,NA,"Árvore ca. 8 m alt.; Inflorescência imatura esverdeada.","IAN194629","PSACF301","Travessão 55. Coletada em floresta ombrófila aberta com palmeiras. (UTM:9633160N/416076E).","Dicotiledônea",NA,"Engl.","Lobato, LCB",NA,"Vitória do Xingu","-52.265106","-3.5405",NA,NA,NA,NA,"-52.265106","-3.5405",NA,NA,"2012","07","05",NA,NA,NA,NA
"51","2021-03-30 12:48:32-03","EAO","IAN","104718","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Magalhães, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN104718","6042",NA,"Dicotiledônea",NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:48:32-03","EAO","IAN","42166","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Fróes, RL","1948","09","17","Southern America","Brasil","Pará",NA,NA,"Tree, 18 meters, 25 cm.","IAN042166","23509","Remansão; Rio Tocantins. T.f. border of river high forest.","Dicotiledônea",NA,"Engl.","Pirani, JR","paratipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","07","19",NA,NA,NA,NA
"53","2020-11-26 18:09:38-03","CPAN-UFMS","COR","10607","PreservedSpecimen","Plantae","Rutaceae","Fagara","riedeliana","Fagara riedeliana","Takahasi, A.; Campos, V.C.","2004","02","17",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Com fruto:fruto maduro marrom expondo sementes pretas e brilhantes, abrindo aos poucos no cacho",NA,"444","Estrada Parque Pantanal.",NA,NA,"(Engl.) Engl.",NA,NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-26 18:09:38-03","CPAN-UFMS","COR","3675","PreservedSpecimen","Plantae","Rutaceae","Fagara","riedeliana","Fagara riedeliana","Damasceno Jr,G.A.;Bezerra,M.A.O.;Bortolotto,I.M.","1993","03","26",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"590","Fazenda Santa Helena. Capão de mata; arenoso com concreção calcárea no horizonte subsuperficial; Plano.",NA,NA,"(Engl.) Engl.",NA,NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:09:38-03","CPAN-UFMS","COR","11144","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A.; Silva, R. R.; Silva, P. C. & Garcia, M. M.","2000","02","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto, 1,5 m de altura; fruto verde Habito: Arbusto",NA,"1858","Trilha de acesso à Gruta do Lago Azul",NA,NA,"Engl.",NA,NA,"Bonito","-56.590556","-21.141944",NA,NA,"425","425","56º35'26''W","21º8'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:09:38-03","CPAN-UFMS","COR","9790","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Aragaki, S.; Resende, U. M.","2002","05","22",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore; flor ausente; fruto verde; estado de conservação bom; heliófito Habito: Árvore",NA,"942","Fazenda Califórnia",NA,NA,"Engl.","Resende, U. M.",NA,"Bodoquena","-56.861667","-20.701111",NA,NA,"583","583","56º51'42''W","20º42'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-02 16:29:17-03","CPAN-UFMS","COR","10891","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A.","2001","07","16",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore com 9 m de altura; fruto verde Habito: Árvore",NA,"2473","Rancho do Sr. Buguinho",NA,NA,"Engl.","Pirani, J. R.",NA,"Ladário","-57.583889","-19.179444",NA,NA,"400","400","57º35'2''W","19º10'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:09:38-03","CPAN-UFMS","COR","16129","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Silva, J. S. & Shimizu, G.","2011","03","11",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore com 8 m de altura; botões esverdeados, corola e filetes creme, antera marrom Habito: Árvore",NA,"923","Região de Piraputanga",NA,NA,"Engl.","Pirani, J. R.",NA,"Dois Irmãos do Buriti","-55.556111","-20.5275",NA,NA,"197","197","55º33'22''W","20º31'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:09:38-03","CPAN-UFMS","COR","9747","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, V. V.; Leite, L. Q. & Augusto, M. M.","1996","03","21",NA,"Brasil","Distrito Federal",NA,NA,"Árvore com 14 m de altura Habito: Árvore",NA,"200","Apa do Cafuringa; fazenda Palestina",NA,NA,"Engl.","Mecenas, V. V.",NA,"Brasília","-48.166667","-15.516667",NA,NA,"770","770","48º10'0''W","15º31'0''S",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:09:38-03","CPAN-UFMS","COR","8314","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A.; Silva, P. C. & Garcia, M. M.","2000","03","01",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore, 10 m de altura Habito: Árvore",NA,"1886","Rodovia estadual MS-178, Bonito-Bodoquena; a 40 km de Bonito",NA,NA,"Engl.","Damasceno-Júnior, G. A.",NA,"Bonito","-56.621389","-20.793889",NA,NA,"467","467","56º37'17''W","20º47'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-02 16:29:17-03","CPAN-UFMS","COR","11087","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A.; Gonçalves, P. V.","2003","03","13",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore com 12 m de altura, com acúleos no caule; flor creme; fitossociologia 3425 Habito: Árvore",NA,"2747","Morro Santa Cruz - fazenda São Marcelo",NA,NA,"Engl.","Pirani, J. R.",NA,"Ladário","-57.581111","-19.19",NA,NA,"400","400","57º34'52''W","19º11'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-02 16:29:17-03","CPAN-UFMS","COR","12377","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A. & Rodriguez, D. P.","2000","10","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore com 15 m de altura; fruto preto Habito: Árvore",NA,"1979","Fazenda São Marcelo - rancho do Sr. Buguinho e arredores; mata ciliar do córrego Band#?#alta",NA,NA,"Engl.","Pirani, J. R.",NA,"Ladário","-57.581389","-19.1875",NA,NA,NA,NA,"57º34'53''W","19º11'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-02 16:29:17-03","CPAN-UFMS","COR","11078","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Damasceno-Júnior, G. A.; Takahasi, A. & Gonçalves, P. V.","2003","03","20",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore com 8 m de altura; flor creme Habito: Árvore",NA,"2777","Morro Santa Cruz - fazenda Paraíso",NA,NA,"Engl.","Pirani, J. R.",NA,"Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"800","800",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:24:15-03","UFBA","ALCB","92844","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Guedes, ML; Gomes, FS; Melo, E; et al.","2009","12","09","Southern America","Brasil","Bahia",NA,NA,"ca. 9 m alt. Caule com acúleos. Folhas compostas, folíolos vilosos. Inflorescência com botões verdes.","ALCB063590","16718","Serra Geral, estrada, 7km de Licínio de Almeida para Urandi. P02","Dicotyledon",NA,"Engl.","Pirani, JR",NA,"Licínio de Almeida","-42.511667","-14.731944",NA,NA,"850","850","-42.511667","-14.731944",NA,NA,"2013","09",NA,NA,NA,NA,NA
"65","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.2130553","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Leitão Filho HF",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2130553 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2130553",NA,"Est. de São Paulo- Municipio de Campinas-distrito de Barão Goral do- nativo en área urbana.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-L2130553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.2130554","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Hassler E","1913","01","01","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2130554 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2130554",NA,"Plantæ Paraguarienses. Paraguaria centralis: in regione lacus Ypacaray.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-L2130554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.2130555","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Hassler E","1913","01","01","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2130555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2130555",NA,"Plantæ Paraguarienses. Paraguaria centralis: in regione lacus Ypacaray.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-L2130555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.2130556","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Hassler E","1913","01","01","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2130556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2130556",NA,"Plantæ Paraguarienses. Paraguaria centralis: in regione lacus Ypacaray.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-L2130556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578402","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Heringer EP; et al.","1980","03","28","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578402",NA,"Brasília DF, Bacia do Rio São Bartolomeu, Quadrícula no 171.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-U1578402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578403","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter JA; et al.","1968","06","22","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578403",NA,"Flora of mato Grosso. 8 km E. of the Base Camp of the Expedition (Base Camp c. 270 km N. of Xavantina on the Xavantina, São Felix road.",NA,"Sapindales","Engl.",NA,NA,NA,"-51.866667","-12.9","NL-U1578403",NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578404","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Irwin HS; Souza R; Grear JW; Santos RR dos","1966","05","08","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578404",NA,"Plants of the Planalto do Brasil, Estado de Goiás. Gallery forest, Rio Contagem, ca. 35 km N. of Brasília.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-U1578404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578405","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Woolston AL","1957","07","25","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578405",NA,"Depto. San Pedro, Alto Paraguay: Primavera.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-U1578405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578406","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Irwin HS; et al.","1970","03","10","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578406",NA,"Plants of the Planalto do Brasil. Estado de Minas Gerais, Serra do Cabral. Ca. 2 km N. of Joaquim Felício.",NA,"Sapindales","Engl.",NA,NA,NA,NA,NA,"NL-U1578406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578813","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gentry AH; Ruiz R; Sarria S; Galvis C","1989","02","02","Southern America","Colombia","Valle del Cauca",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578813",NA,NA,NA,"Sapindales","Engl.",NA,NA,NA,"-76.55","3.633333","NL-U1578813",NA,NA,NA,"-76.55","3.633333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0081401",NA,NA
"75","2020-02-08 10:31:48-03","NBC","NL-BOTANY","U.1578814","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gentry AH; Ruiz R; Sarria S; Galvis C","1989","02","02","Southern America","Colombia","Valle del Cauca",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1578814",NA,NA,NA,"Sapindales","Engl.",NA,NA,NA,"-76.55","3.633333","NL-U1578814",NA,NA,NA,"-76.55","3.633333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0081402",NA,NA
"76","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.4196940","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum kellermanii","Killeen TJ; García V; García E; Schmitt JP","1991","04","23","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4196940 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4196940",NA,"Beni: Ballivian Province Escuela Tecnica Agropecuaria Rio Cp;pradp; 35 km Norte de Yucumo por La Carretra Yucumo-Rurrenebaque.",NA,"Sapindales",NA,NA,NA,NA,"-67.083333","-14.916667","NL-L4196940","kellermanii",NA,NA,"-67.083333","-14.916667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 10:31:48-03","NBC","NL-BOTANY","L.4196939","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum riedelianum","Guillén R; Roca M; Soza V","1996","05","03","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4196939 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4196939",NA,"Santa Cruz: Velasco Province. Inmediaciones dek Parque Nacional Moel kempff Mercado. a 24 km al W de la comunidad de San Jose de Campamento.",NA,"Sapindales",NA,NA,NA,NA,"-61.242778","-15.246111","NL-L4196939","riedelianum",NA,NA,"-61.242778","-15.246111",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-11-04 12:16:08-03","ESALQ","ESA","133495","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","07",NA,"Brasil","São Paulo",NA,NA,"Árvores, 5 m, coletada na borda da mata.","ESA133495","42.0","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado",NA,NA,"(Engl.) Engl.","Toledo, C. A. P.",NA,"Nova Odessa","-47.27937","-22.76544",NA,NA,"590","590","-47.27937","-22.76544",NA,NA,"2015","07","07",NA,NA,NA,NA
"79","2020-11-04 11:19:11-03","ESALQ","ESA","111201","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Caliari, C.P.","2007","07","06",NA,"Brasil","Mato Grosso",NA,NA,NA,"ESA111201","450.0",NA,"Magnoliophyta",NA,NA,"Kuntz, J.",NA,"Barão de Melgaço","-55.9674987792969","-16.1944007873535","ESA111201",NA,NA,NA,NA,NA,"145819","auto","2007","11","16",NA,NA,NA,NA
"80","2020-11-04 11:19:11-03","ESALQ","ESA","115652","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Caliari, C.P.","2007","07","06",NA,"Brasil","Mato Grosso",NA,NA,NA,"ESA115652",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Barão de Melgaço","-55.9674987792969","-16.1944007873535","ESA115652",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:19:11-03","ESALQ","ESA","72743","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Árbocz, G.F. et al.","1997","01","01",NA,"Brasil","Mato Grosso",NA,NA,NA,"ESA072743","4791.0",NA,"Magnoliophyta",NA,"Engl.","Pirani, J.R.",NA,"Cocalinho","-50.9958000183105","-14.3971996307373","ESA072743",NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:19:11-03","ESALQ","ESA","65608","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Equipe de Fitossociologia do CNEC","1997","01","01",NA,"Brasil","Mato Grosso",NA,NA,NA,"ESA065608",NA,NA,"Magnoliophyta",NA,"Engl.","Pirani, J.R.",NA,"Porto dos Gaúchos","-57.4143981933594","-11.5353002548218","ESA065608",NA,NA,NA,NA,NA,"153528","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 12:16:08-03","ESALQ","ESA","133629","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","06","30",NA,"Brasil","São Paulo",NA,NA,"Árvore, ca. 9m. Frutos verdes. Acúleos no caule.","ESA133629","825.0","Instituto de Zootecnia. Borda de fragmento de Floresta Estacional Semidecidual degradada.",NA,NA,"(Engl.) Engl.","Mansur, A.",NA,"Nova Odessa","-47.28458","-22.75601",NA,NA,"600","600","-47.28458","-22.75601",NA,NA,"2015","07","01",NA,NA,NA,NA
"84","2020-11-04 12:16:08-03","ESALQ","ESA","133530","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","07",NA,"Brasil","São Paulo",NA,NA,"Árvore, 7 m, coletada na borda da mata.","ESA133530","77.0","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado",NA,NA,"(Engl.) Engl.","Volet, D.",NA,"Nova Odessa","-47.28142","-22.76742",NA,NA,"584","584","-47.28142","-22.76742",NA,NA,"2015","07","21",NA,NA,NA,NA
