"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"194","2021-02-25 10:12:39-03","CVRD","CVRD","11194","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","6016","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD011194","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2008","05","08","ES","Pinheiros",NA,"-40.126345","-18.336298",NA,"2019","03","15","-40,126345","-18,336298",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2021-02-25 10:12:39-03","CVRD","CVRD","13377","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Assis, L.C.S.","1244","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD013377","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2011","02","07","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"196","2021-02-25 10:12:39-03","CVRD","CVRD","16073","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Siqueira, G.S.","1329","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD016073","Magnoliophyta","Laurales","(Meisn.) Mez","Geovane S. Siqueira","2019","11","04","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"2019","11","05",NA,NA,"67","67","48094","auto","Magnoliopsida",NA,NA,NA,NA
"197","2021-02-25 10:12:39-03","CVRD","CVRD","9510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","5256","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD009510","Magnoliophyta","Laurales","(Meisn.) Mez","A. Quinet","2006","04","25","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD009510","2009","03","24",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"198","2021-02-25 10:12:39-03","CVRD","CVRD","9141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Siqueira, G.S.","182","América do Sul","BRASIL",NA,NA,"Dentro da parcela 100x100 <ll>dwc_commonname:</ll> Canela do bosque","CVRD009141","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2005","05","18","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD009141","2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"199","2021-02-25 10:12:39-03","CVRD","CVRD","12768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","6485","América do Sul","BRASIL",NA,NA,"RFL 089/86, bloco B Trat 1 <ll>dwc_commonname:</ll> Canela do bosque","CVRD012768","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2009","11","30","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD012768","2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"200","2021-02-25 10:12:39-03","CVRD","CVRD","6954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","3993","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD006954","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2001","07","25","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD006954","2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"201","2021-02-25 10:12:39-03","CVRD","CVRD","12748","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","6474","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD012748","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2009","11","19","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"202","2021-02-25 10:12:39-03","CVRD","CVRD","9385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","5015","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD009385","Magnoliophyta","Laurales","(Meisn.) Mez","A. Quinet","2004","12","22","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD009385","2009","03","24",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"203","2021-02-25 10:12:39-03","CVRD","CVRD","14340","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. Moraes","3544","América do Sul","BRASIL",NA,NA,"Arvoreta 4 m, botões verdes e flores brancas <ll>dwc_commonname:</ll> Canela do bosque","CVRD014340","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2012","12","16","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD014340","2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"204","2021-02-25 10:12:39-03","CVRD","CVRD","9388","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Siqueira, G.S.","151","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD009388","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2004","12","07","ES","Linhares","RFL-001/80 bloco E Trat. 7","-40.0722007751465","-19.3910999298096",NA,"2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"205","2021-02-25 10:12:39-03","CVRD","CVRD","13417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","6780","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD013417","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2011","05","04","ES","Linhares","RFL 120/91","-40.0722007751465","-19.3910999298096",NA,"2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"206","2021-02-25 10:12:39-03","CVRD","CVRD","6473","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","3597","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD006473","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2000","04","10","ES","Linhares","RFL 89 B-IV","-40.0722007751465","-19.3910999298096",NA,"2019","03","15",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"207","2021-02-25 10:12:39-03","CVRD","CVRD","15181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Siqueira, G.S. & Lourenço, R.T.","1036","América do Sul","BRASIL",NA,NA,"Fragmento proximo a BR 101 km 75 <ll>dwc_commonname:</ll> Canela do bosque","CVRD015181","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2012","12","23","ES","São Mateus",NA,"-39.8588981628418","-18.716100692749","CVRD015181","2019","03","15",NA,NA,"45","45","56510","auto","Magnoliopsida",NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","USw31555","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M. Barreto","RBW 1679","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","1484565","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Luschnath","s.n.","South America - Neotropics","Brazil",NA,NA,NA,"US01348409",NA,"Laurales",NA,NA,"1839","7","22",NA,NA,NA,NA,NA,"US01348409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","1544204","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Y. Mexia","4707","South America - Neotropics","Brazil",NA,NA,NA,"US01348406",NA,"Laurales",NA,NA,"1930","5","16","Minas Gerais","Viçosa","Agricultural College lands. Cha-Cha valley","-42.8819007873535","-20.7539005279541","US01348406_01",NA,NA,NA,NA,NA,"690",NA,"13937","auto","Dicotyledonae",NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2771630","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"O. Handro","423","South America - Neotropics","Brazil",NA,NA,NA,"US01348403",NA,"Laurales",NA,NA,NA,NA,NA,"São Paulo","São Paulo","Nativa do Jardim Botânico","-46.6300010681152","-23.5400009155273","US01348403_01",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","3380782","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"O. Handro","423","South America - Neotropics","Brazil",NA,NA,NA,"US01348404",NA,"Laurales",NA,NA,NA,NA,NA,"São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273","US01348404_01",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","1779874","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M. Barreto","1774","South America - Neotropics","Brazil",NA,NA,NA,"US01348405",NA,"Laurales",NA,NA,"1935","7","26","Minas Gerais","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615","US01348405_01",NA,NA,NA,NA,NA,NA,NA,"16749","auto","Dicotyledonae",NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","483686","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"A. F. M. Glaziou","9570","South America - Neotropics","Brazil",NA,NA,NA,"US01348407",NA,"Laurales",NA,NA,"1878","7","7","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232","US01348407_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","1124106","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"A. F. M. Glaziou","1283","South America - Neotropics","Brazil",NA,NA,NA,"US01348408",NA,"Laurales",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"US01348408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2745219","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J. R. de Mattos & N. F. Mattos","8431","South America - Neotropics","Brazil",NA,NA,NA,"US01348402",NA,"Laurales",NA,NA,"1960","11","11","São Paulo","São Paulo","Parque do Estado, terreno do Instituto de Botânica, ca. 10km ao sul do centro de São Paulo","-46.6300010681152","-23.5400009155273","US01348402_01",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","1066419","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","lucida","Oreodaphne lucida","Isotype","G. Gardner","811","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Laurales","Meisn. in DC.",NA,NA,NA,NA,NA,NA,"Serro de Orgaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"218","2020-09-02 16:30:22-03","Cenargen","CEN","102281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"A.T. Oliveira Filho",NA,NA,"Brasil","Exsicatas",NA,"Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG (16.250)","CEN00102281",NA,NA,"(Meisn.) Mez",NA,"2000","09","29","MG","CARRANCAS","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","CEN00102281",NA,NA,NA,NA,NA,"1500","1500","21143","auto",NA,NA,"1",NA,NA
"219","2019-12-09 17:30:08-03","UFPR","EFC","16316","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Silva, J.M.","9443",NA,"Brasil",NA,NA,"Árvore 6 m, botões florais esverdeados e poucas flores abertas de cor amarela. Floresta Ombrófila Densa Montana","EFC016316",NA,NA,"(Meisn.) Mez","Brotto, M.L.","2016","09","28","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6403","-24.8158",NA,"2016","11","22","-48.6403","-24.8158","823","823",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:21:08-03","USP","SPF","179765","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Silva Neto, SJ","1011",NA,"Brasil",NA,NA,NA,"SPF00179765",NA,NA,"(Meisn.) Mez","Assis, LCS","1997","09","11","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Lago Azul, próximo ao Centro de Vivência.&nf;Coordenadas: 22°15'; 22°28'S e 44°34'; 44°45'W.","-44.566667","-22.25",NA,"2007","06",NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:21:08-03","USP","SPF","187885","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Bazarian, SV","132",NA,"Brasil",NA,NA,NA,"SPF00187885",NA,NA,"(Meisn.) Mez","Assis, LCS","2006","11","17","São Paulo","Ribeirão Grande","Fazenda Intermontes. Próxima à Fazenda Intervales.&nf;Coordenadas: 23°00' - 23°05'S, 48°11' - 48°16'W.","-48.183333","-23",NA,"2007",NA,NA,"-48.183333","-23","800","1000",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:21:08-03","USP","SPF","101724","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Leitão Filho, HF","s.n.",NA,"Brasil",NA,NA,NA,"SPF00101724",NA,NA,"(Meisn.) Mez","Rozza, A","1995","02","14","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro.","-48.414889","-24.962361",NA,NA,NA,NA,"-48.414889","-24.962361",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:21:08-03","USP","SPF","117928","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Garcia, RJF","364",NA,"Brasil",NA,NA,NA,"SPF00117928",NA,NA,"(Meisn.) Mez","Baitello, JB","1993","03","08","São Paulo","São Paulo","Parque Santo Dias, Trilha Principal.","-46.7725","-23.663056",NA,"1995",NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:21:08-03","USP","SPF","130780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Barreto, KD","3127",NA,"Brasil",NA,NA,NA,"SPF00130780",NA,NA,"(Meisn.) Mez","Brotto, ML","1994","10","25","São Paulo","Tapiraí","Sítio da Pedra.","-47.564417","-24.034917",NA,"2017","02","06","-47.564417","-24.034917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:21:08-03","USP","SPF","133975","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lombardi, JA","2000",NA,"Brasil",NA,NA,NA,"SPF00133975",NA,NA,"(Meisn.) Mez","Brotto, ML","1997","09","14","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Estrada Salão Dourado - Campolina, logo após a cancela.","-42.5","-19.7",NA,"2017","02","06","-42.5","-19.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:21:08-03","USP","SPF","143622","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Fiaschi, P","449",NA,"Brasil",NA,NA,NA,"SPF00143622",NA,NA,"(Meisn.) Mez","Assis, LCS","2000","11","03","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha em frente à sede de pesquisa.","-48.416667","-24.266667",NA,"2004","07",NA,"-48.416667","-24.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:21:08-03","USP","SPF","202660","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Assis, LCS","1244",NA,"Brasil",NA,NA,NA,"SPF00202660",NA,NA,"(Meisn.) Mez","Brotto, ML","2011","02","07","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Mantegueira.","-40.064139","-19.141194",NA,"2017","02","06","-40.064139","-19.141194","62","62",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:21:08-03","USP","SPF","95016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Andrade, IR","282",NA,"Brasil",NA,NA,NA,"SPF00095016",NA,NA,"(Meisn.) Mez","Baitello, JB","1987","11","28","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"1993","09",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"229","2021-03-15 18:27:32-03","USP","SPF","168567","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sem coletor","s.n.",NA,"Brasil",NA,NA,"Folhas alternas com pecíolo pulvinado, monoclamídea (só cálice).","SPF00168567",NA,NA,"(Meisn.) Mez","Moraes, PLR","1987","11","28","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Trilha 11.","-42.1391983032227","-19.7896995544434",NA,"1993","10",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"230","2019-11-13 11:21:08-03","USP","SPF","162512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Assis, LCS","747",NA,"Brasil",NA,NA,NA,"SPF00162512",NA,NA,"(Meisn.) Mez","Assis, LCS","2003","03","09","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"2003","03",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"231","2019-11-13 11:21:08-03","USP","SPF","162511","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Assis, LCS","603",NA,"Brasil",NA,NA,NA,"SPF00162511",NA,NA,"(Meisn.) Mez","Assis, LCS","2002","11","02","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"2003","03",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"232","2021-03-15 18:27:32-03","USP","SPF","162510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Meireles, LD","s.n.",NA,"Brasil",NA,NA,"Arvoreta, 3m, folhas discolores.","SPF00162510",NA,NA,"(Meisn.) Mez","Werff, H van der","2000","10","21","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"2001","12",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"233","2019-11-13 11:21:08-03","USP","SPF","68155","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Simão-Bianchini, R","224",NA,"Brasil",NA,NA,NA,"SPF00068155",NA,NA,"(Meisn.) Mez","Baitello, JB","1989","10","23","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859",NA,"1992","06",NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA
"234","2019-11-13 11:21:08-03","USP","SPF","201932","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Giannerini, AC","27",NA,"Brasil",NA,NA,NA,"SPF00201932",NA,NA,"(Meisn.) Mez","Giannerini, AC","2006","12","01","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Borda da estrada que dá acesso a ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,"2006","12",NA,NA,NA,"1100","1100","19648","auto",NA,NA,NA,NA,NA
"235","2019-11-13 11:21:08-03","USP","SPF","107423","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Souza, JP","83",NA,"Brasil",NA,NA,NA,"SPF00107423",NA,NA,"(Meisn.) Mez","Baitello, JB","1995","02","14","São Paulo","Barra do Turvo","10 km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,"1997","09",NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"236","2019-11-13 11:21:08-03","USP","SPF","170530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, PLR","747",NA,"Brasil",NA,NA,NA,"SPF00170530",NA,NA,"(Meisn.) Mez","Brotto, ML","1992","11","17","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"2017","02","06",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"237","2019-11-13 11:21:08-03","USP","SPF","82469","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,"SPF00082469",NA,NA,"(Meisn.) Mez","Baitello, JB","1920","11","15","São Paulo","São Paulo","Bosque da Saúde.","-46.6300010681152","-23.5400009155273",NA,"2001","06","10",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"238","2019-11-13 11:21:08-03","USP","SPF","82472","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","423",NA,"Brasil",NA,NA,NA,"SPF00082472",NA,NA,"(Meisn.) Mez","Baitello, JB","1954","12",NA,"São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1997","06",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"239","2019-11-13 11:21:08-03","USP","SPF","82472","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","423",NA,"Brasil",NA,NA,NA,"SPF00082472",NA,NA,"(Meisn.) Mez","Baitello, JB","1954","12",NA,"São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1997","06",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"240","2021-03-15 18:27:32-03","USP","SPF","82471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","s.n.",NA,"Brasil",NA,NA,"Árvore pequena na mata, com flores amareladas.","SPF00082471",NA,NA,"(Meisn.) Mez","Teixeira, BC","1944","11","10","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1962","08",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"241","2019-11-13 11:21:08-03","USP","SPF","82470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","822",NA,"Brasil",NA,NA,NA,"SPF00082470",NA,NA,"(Meisn.) Mez","Teixeira, BC","1958","12","10","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1962","08",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"242","2019-11-13 11:21:08-03","USP","SPF","82470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","822",NA,"Brasil",NA,NA,NA,"SPF00082470",NA,NA,"(Meisn.) Mez","Teixeira, BC","1958","12","10","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1962","08",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"243","2019-11-13 11:21:08-03","USP","SPF","48768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","822",NA,"Brasil",NA,NA,NA,"SPF00048768",NA,NA,"(Meisn.) Mez","Teixeira, BC","1958","12","10","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1962","08",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"244","2019-11-13 11:21:08-03","USP","SPF","48767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Handro, O","423",NA,"Brasil",NA,NA,NA,"SPF00048767",NA,NA,"(Meisn.) Mez","Baitello, JB","1954","12",NA,"São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"1997","06",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"245","2019-11-13 11:21:08-03","USP","SPF","13125","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hoehne, W","1620",NA,"Brasil",NA,NA,NA,"SPF00013125",NA,NA,"(Meisn.) Mez","Baitello, JB","1944","12","19","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"1987","09",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"246","2019-11-13 11:21:08-03","USP","SPF","149806","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Caruzo, MBR","7",NA,"Brasil",NA,NA,NA,"SPF00149806",NA,NA,"(Meisn.) Mez","Caruzo, MBR","2001","11","01","São Paulo","São Paulo","Parque Estadual Fontes do Ipiranga, Res. Bio. Insituto de Botânica. Trilha atrás dos Prédios centrais.","-46.6300010681152","-23.5400009155273",NA,"2001","11",NA,NA,NA,"780","780","53584","auto",NA,NA,NA,NA,NA
