"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"242","2019-08-27 13:34:31-03","IAP","PACA-AGP","114169","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","A. Sehnem","Sehnem, A.","8098","1962","09","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA114169",NA,NA,NA,NA,"Prope urbem.","10","10","Habitat: herba ad flumen","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"10287","auto","Magnoliopsida",NA,NA,NA,NA,NA
"243","2019-08-27 13:34:31-03","IAP","PACA-AGP","54840","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","B. Rambo SJ","Rambo, B.",NA,"1954","02","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA054840",NA,"1954","09","22",NA,NA,NA,"ster.&nf;Confirmado por L. Rossi em 1997. Habitat: prope litus in silvula arenosa","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"20837","auto","Magnoliopsida",NA,NA,NA,NA,NA
"244","2019-08-27 13:34:31-03","IAP","PACA-AGP","3974","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Emrich-Rambo","Rambo, B.",NA,"1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA003974",NA,"1954","09","22",NA,NA,NA,"ster.&nf;Confirmado por L. Rossi em 1997. Habitat: in silvula subpaludosa","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"59498","auto","Magnoliopsida",NA,NA,NA,NA,NA
"245","2019-08-27 13:34:31-03","IAP","PACA-AGP","9561","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Emrich-Rambo","Rambo, B.",NA,"1942","01","28","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009561",NA,"1954","09","22",NA,NA,NA,"ster.&nf;Confirmado por L. Rossi em 1997. Habitat: in silvula humida","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"59498","auto","Magnoliopsida",NA,NA,NA,NA,NA
"246","2019-08-27 13:34:31-03","IAP","PACA-AGP","9780","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Emrich-Rambo","Rambo, B.",NA,"1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009780",NA,"1954","09","22",NA,NA,NA,"ster.&nf;Confirmado por L. Rossi em 1997. Habitat: in silvula humida","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"59498","auto","Magnoliopsida",NA,NA,NA,NA,NA
"247","2019-08-27 13:34:31-03","IAP","PACA-AGP","94170","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Mauhs, J.",NA,"1998","08","06","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA094170",NA,NA,NA,NA,"Refugiados",NA,NA,"Habitat: mata secundária","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"63451","auto","Magnoliopsida",NA,NA,NA,NA,NA
"248","2019-08-27 13:34:31-03","IAP","PACA-AGP","32060","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Emrich-Rambo","Reitz, R.","1164","1945","08","10","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA032060",NA,"1954","09","22",NA,NA,NA,"fl.&nf;Confirmado por L. Rossi em 1997. Habitat: in silvula subpaludosa Fenofase: flor","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA,NA,NA
"249","2019-08-27 13:34:31-03","IAP","PACA-AGP","31670","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Emrich-Rambo","Rambo, B.",NA,"1946","02","06","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA031670",NA,"1954","09","22",NA,NA,NA,"ster.&nf;Confirmado por L. Rossi em 1997. Habitat: in silvula humida","Magnoliophyta","Thymelaeales",NA,NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA,NA,NA
"250","2020-12-20 21:19:35-03","UFV","VIC","018652","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Larroca, J.","s.n.","1989","08","12","Brasil","Rio Grande do Sul","Cachoeirinha","-51.0938987731934","-29.951099395752",NA,NA,"VIC018652","VIC018652",NA,NA,NA,"fazenda Cruzeiro",NA,NA,"Arbusto de 1,5 m.",NA,NA,NA,NA,NA,NA,"9806","auto",NA,NA,NA,NA,NA,NA
"251","2020-12-20 21:19:35-03","UFV","VIC","023995","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Dias, A.T.","s.n.","1995","10","02","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"VIC023995",NA,NA,NA,NA,"Fazenda Capão Bonito",NA,NA,"Arbusto de 1,5 m, flores creme, frutos verdes, interior de mata ciliar.",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"252","2020-12-20 21:19:35-03","UFV","VIC","43242","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Grizzon, M.","93","2012","09","08","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"VIC043242",NA,NA,NA,NA,"Fazenda Pedro Hoffmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"253","2021-03-24 17:10:05-03","UFES","SAMES","9704","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9237","2019","08","22","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","-399297223.0","-196975000.0","SAMES09704",NA,NA,NA,NA,"Reserva Biológica de Comboios",NA,NA,"Planta com 7m de altura. Flor creme. Habitat: Restinga holocênica. Formação florestal não inundável.",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"254","2021-03-24 17:10:05-03","UFES","SAMES","10285","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Firmino, A.","9414","2019","12","17","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","-399322223.0","-196966666.0","SAMES10285",NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios",NA,NA,"Planta com 3 m altura. Fruto albo.",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-24 17:10:05-03","UFES","SAMES","10202","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Firmino, A.","9332","2019","09","19","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","-399313889.0","-196966666.0","SAMES10202",NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios",NA,NA,"Planta com 3 m altura. Flor creme feminina.",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-24 17:10:05-03","UFES","SAMES","10203","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Firmino, A.","9333","2019","09","19","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","-399313889.0","-196966666.0","SAMES10203",NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios",NA,NA,"Planta com 2,5 m altura. Flor creme masculina.",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-24 17:10:05-03","UFES","SAMES","9705","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9260","2019","08","22","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","-398883333.0","-196688889.0","SAMES09705",NA,NA,NA,NA,"Reserva Biológica de Comboios",NA,NA,"Planta com 5m de altura. Flor amarelo-esverdeada. Habitat: Restinga holocênica. Formação florestal não inundável.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"258","2021-03-24 17:10:05-03","UFES","SAMES","10191","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Firmino, A.","9321","2019","09","19","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","-398886111.0","-196688889.0","SAMES10191",NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios",NA,NA,"Planta com 3 m altura. Flor creme-esverdeada. Forma imbira.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"259","2021-03-24 17:10:05-03","UFES","SAMES","10249","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9378","2019","11","20","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","-398930555.0","-196711111.0","SAMES10249",NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios",NA,NA,"Planta com 3 m altura. Fruto verde.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"260","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050609","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"M. Bonifacino; I. Espasadin, M. Puppo","2457","2006","9","18","Uruguay","Rocha",NA,"-53.77167","-34.08528",NA,NA,NA,NA,NA,NA,NA,"Sierra de Los Difuntos, Colonia Don Bosco.",NA,NA,"Ejemplar masculino.","Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050616","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","S. G. Tressens","M. M. Arbo; S. A. Cáceres, M. S. Ferrucci, V. Maruñak","6856","1996","10","25","Argentina","Corrientes",NA,"-58.489747","-28.888253",NA,NA,NA,NA,NA,NA,NA,"Dep. San Roque. Estancia Caaguazú, 11 km NE de Chavarría camino a Tacuaritas, potrero Plantel, aprox 3 km al W del casco.",NA,NA,"Arbusto globoso, hojas lustrosas, flores blancas.","Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050610","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","S. G. Tresens","L. R. Landrum; S. Landrum","8657","1995","8","12","Paraguay","Itapua",NA,"-56.16667","-27.16667",NA,NA,NA,NA,NA,NA,NA,"3 km W of Cnel. Bogado on road to Gral. Delgado.","100",NA,"Shrub ca. 1 m high; flowers white.","Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 14:46:48-03","UFJF","CESJ","65513","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","A. Korte","A. Korte; M.J. Rigon-JR","5540","2010","12","09","Brasil","Santa Catarina","Içara","-49.218056","-28.805","-49.218056","-28.805","CESJ065513",NA,"2011","01","11","Balneário Rincão","26","26","Florística IFFSC 35 (Arbusto); Restinga; Estádio Suces.: Avançado; Altura: 1,5m; Hábito: arbusto; Cor/Flor: branca.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-04-07 11:49:02-03","UFMS","CGMS","35626","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","A. Pott","C. Faxina","161","2009","09","25","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.1205556","-54,2166667","-23,1205556","CGMS1065029",NA,NA,NA,NA,"Córrego Tarumã.",NA,NA,"Flor branca. Fruto imaturo verde e maduro branco meio vítreo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar, sub-bosque. Solo seco. Relevo plano. Habito: Arvoreta. 1,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-04-07 11:49:02-03","UFMS","CGMS","60132","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","A. Pott","A. Pott; F.A. Ferreira; S.N. Moreira; A.C.V. Arantes; E.B. Souza","16437","2012","08","24","Brasil","Mato Grosso do Sul","Campo Grande","-54.4041667","-20.4772223","-54,4041667","-20,4772223","CGMS1093135",NA,"2012","08","24","Córrego Guariroba, Fazenda Forquilha, Área de Proteção Ambiental (APA) do Guariroba.",NA,NA,"Flor amarelada-clara. Fruto imaturo verde. Folha nova verde-clara brilhante. Também ocorre no leito do córrego. Habitat: Vegetação ripária. Solo hidromórfico encharcado. Relevo vale. Habito: Arbusto. 1,00 - 2,00 m de altura. Freqüent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-04-07 11:49:03-03","UFMS","CGMS","78452","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"H. Moreira Filho; M. Ita","329","1965","09","04","Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"CGMS1111463",NA,NA,NA,NA,"Margem de rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"267","2021-04-07 11:49:02-03","UFMS","CGMS","23248","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","M.C. Dias","A.M. Batioli; et al.",NA,"1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"CGMS1052655",NA,"1999",NA,NA,"Margem do Rio Tibagi.",NA,NA,"Fruto verde.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-27 13:53:04-03","UFS","ASE","40125","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Kinupp, VF; Giongo, C","2439","2002","08","28","Brasil","Rio Grande do Sul","Eldorado do Sul","-51.6161","-30.0839","-51.6161","-30.0839","ASE0041642",NA,NA,NA,NA,"Estação Experimental Agronômica UFRGS",NA,NA,"Arbusto, 3 m, botões e flores creme, pedunculo floral verde, córtex formando embira ou envira e exalando cheiro forte","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:42:16-03","UNICAMP","UEC","159953","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Arzolla, FARDP","Arzolla, FARDP; Paula, GCR; Vilela, FESP; Antunes, AZ","1094","2007","04","03","Brazil","São Paulo","Embu-Guaçu","-46.809083","-22.817583","-46.809083","-22.817583","UEC039856","UEC039856","2007","04",NA,"Parque da Várzea do Embu-Guaçu, Vegetação de Várzea.","750","750","Árvore, 6 metros de altura, com flores amarelas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:42:16-03","UNICAMP","UEC","93191","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Tressens, SG","Arbo, MM; Cáceres, SAM; Ferrucci, MS; Maruñak, V","6856","1996","10","25","Argentina","Corrientes","San Roque",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"Estancia Caaguazú, 11 Km NE de Chavarría camino a Tacuaritas, potrero Plantel, aprox. 3 Km al W del casco.",NA,NA,"Arbusto globoso, hojas lustrosas, flores blancas.; Selva amrginal a orillas de un arroyo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-01 16:42:16-03","UNICAMP","UEC","48848","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Britez, RM","Britez, RM; Silva, SM; Souza, WS","890","1986","09","15","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,"Fazenda do Durgo",NA,NA,"Arbusto de 2,5m flores creme.; Transição entre floresta de araucária e campo de inundação.","Magnoliopsida",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"272","2021-03-01 16:42:16-03","UNICAMP","UEC","49099","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Silva, SM","Souza, WS; Silva, SM; Britez, RM","237","1986","07","17","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,"Fazenda do Durgo",NA,NA,"Arbusto com flores pouco vistosas, brancas, frequente na várzea do R. Iguaçú.","Magnoliopsida",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"273","2021-03-01 16:42:16-03","UNICAMP","UEC","98051","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Giraldi, C","s.n.","1996","09","12","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canyon Guartelá",NA,NA,"Arvoreta, 1,2m alt.; flores creme-esverdeados, frutos imaturos verdes.; Borda da mata.","Magnoliopsida",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:42:16-03","UNICAMP","UEC","103731","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Giraldi, C","s.n.","1996","09","12","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canyon Guatelá",NA,NA,"Arbusto, flores creme-esverdeadas com estames amarelos.","Magnoliopsida",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:42:16-03","UNICAMP","UEC","103730","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Nakano, EM; Medri, IM","s.n.","1997","09","13","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998",NA,NA,"Margem do Rio Tibagi",NA,NA,"Arbusto mais ou menos 1,5m alt.; frutos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:42:16-03","UNICAMP","UEC","81472","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Jarenkow, JA","Jarenkow, JA","907","1988","09","05","Brazil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"1988","09",NA,"Horto Botânico Irmão Teodoro Luis",NA,NA,"Arbusto com 1 a 1,5m de alt.; em borda de mata arenosa. flores amarelas.","Magnoliopsida",NA,NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:42:16-03","UNICAMP","UEC","43857","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Sobral, M","Sobral, M; et al.","4231","1985","09",NA,"Brazil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"1985",NA,NA,"Passo dos Vargas",NA,NA,"Arbusto 1,5m alt.; flores brancas.; Em beira de mata.","Magnoliopsida",NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:42:16-03","UNICAMP","UEC","81575","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Jarenkow, JA","Jarenkow, JA","1703","1990","08","26","Brazil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"1990","08",NA,"Praia do Laranjal",NA,NA,"Arbusto com ca. de 1,2m de alt.. Flores amarelas.; Em borda de mata de restinga arenosa.","Magnoliopsida",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:42:16-03","UNICAMP","UEC","88182","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L","Souza, VC; Sakuragui, CM; Miyage, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP","4021","1993","09","06","Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"1994","11","25","Estação do IAC.",NA,NA,"Arbusto, 1,5m alt.; botões creme, frutos imaturos verdes.; Campo com intensa ação antrópica, dominado por Baccharis trimera.","Magnoliopsida",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"280","2019-11-19 14:09:43-03","UFRPE","PEUFR","164","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","L.I. Nevling","G. Hatschbach",NA,"1959","09","24","Brasil","Paraná","Centenda",NA,NA,NA,NA,"PEUFR000164",NA,"1960",NA,NA,"Areia Branca",NA,NA,"Árvore ca. 4 m de alt.; flor creme; matinha nebular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-04-22 16:25:40-03","UFPB","JPB","44870","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","García-González, JD","García-González, JD; Kishore Rajput","1180","2009","09","15","Brasil","Pernambuco","Igarassu","-35.008444","-7.839639","-35.008444","-7.839639",NA,NA,"2010","11",NA,"Usina São José, Mata de Piedade, area protegida da Usina São José.","109","109","; HABITAT: Mata Atlântica semidecidual. Floresta em encosta forte, com dosel de 18 metros e árvores de até 25 metros. Baixa densidade de arboretas. Baixo epifitismo. Abundante materia organica no solo.; DESC: Arvoreta de 2 metros de altura. Folhas agrpad","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-04-22 16:25:40-03","UFPB","JPB","44880","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","García-González, JD","García-González, JD; Souza, JAN","1402","2010","01","28","Brasil","Pernambuco","Igarassu","-35.001944","-7.836389","-35.001944","-7.836389",NA,NA,"2010","11",NA,"Usina São José, Mata de Piedade.","138","138","; DESC: Arvoreta de 3 metros crescendo dentro do fragmento. Flores brancas.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-04-22 16:25:40-03","UFPB","JPB","44882","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","García-González, JD","García-González, JD","1428","2010","02","03","Brasil","Pernambuco","Igarassu","-34.993889","-7.830278","-34.993889","-7.830278",NA,NA,"2010","11",NA,"Usina São José, Mata de Piedade.","114","114","; DESC: Arvoreta de 4 metros de altura crescendo dentro do fragmento. Com abundantes inflorescencia no caule. Flores brancas.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-04-22 16:25:40-03","UFPB","JPB","33506","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Cilene Giraldi","JPB33506","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canyon Guatelá.",NA,NA,"; DESC: Arbusto. Flores creme-esverdeadas com estames amarelos.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"285","2020-04-22 16:25:40-03","UFPB","JPB","64395","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Bazante, ML","Bazante, ML; Zelenski, A; Coutinho, TS; Luna, NK; Silva, FP","86","2015","08","25","Brasil","Pernambuco","Jaqueira","-35.7933006286621","-8.72667026519775",NA,NA,"JPB0064395",NA,"2015","09","23","Serra do Urubu",NA,NA,"; HABITAT: Mata Atlântica; DESC: Árvore, frutos verdes","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"11830","auto",NA,NA,NA,NA,NA,NA
