"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","605506","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.","B. B. Klitgaard",NA,NA,NA,"P. K. H. Dusén","1909","10","30","Brazil","Paraná",NA,"Curachú.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=763237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605506","8864","NY00605506_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","latifolium",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","605513","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.","B. B. Klitgaard",NA,NA,NA,"F. C. Hoehne","1935","04","12","Brazil","São Paulo","Sao Paulo","Butantan, no Jardim Botânico de Sao Paulo.","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=763241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605513","s.n.","NY00605513_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","latifolium",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","605516","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.","B. B. Klitgaard",NA,NA,NA,"F. C. Hoehne","1933","10","04","Brazil","São Paulo","Cabreúva",NA,"-47.13","-23.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=763242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605516","30944","NY00605516_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","latifolium",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","605526","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"B. J. Pickel","1931","10","21","Brazil","Pernambuco",NA,"Tapera","-35.18","-8.12",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605526","s.n.","NY00605526_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","605528","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"H. S. Irwin","1964","09","13","Brazil","Distrito Federal","Brasília","Ca. 55km E. of Brasília on road to Planaltina.","-47.9294","-15.7797",NA,NA,"Field work conducted with the collaboration of the Universidade de Brasília. Supported in part by funds from the National Science Foundation. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605528","6201","NY00605528_01","700","1000","South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","777406","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"W. Ganev","1992","09","19","Brazil","Bahia","Abaíra","Estrada Ouro Verde - Funil, ca. 1 km de Ouro Verde","-41.9","-13.33",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777406","1120","NY00777406_01","850","850","South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","605524","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"P. C. Porto","1935",NA,NA,"Brazil","Rio de Janeiro","Cabo Frio",NA,"-42.0183","-22.8794",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71527' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605524","s.n.","NY00605524_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","605521","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"S. A. Mori","1978","07","26","Brazil","Bahia","Santa Cruz Cabrália","Estaçao Ecológica do Pau-Brasil e arredores, cerca de 16km a W de Porto Seguro.","-39.1815805","-16.3721094",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605521","10323","NY00605521_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00982136","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"A. P. Duarte","1973","02","01","Brazil","Minas Gerais",NA,"Vale do Jequitinhonha para Salto da Divisa",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982136","14178","NY00982136_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","605523","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"J. C. Gomes","1960","09","28","Brazil","Rio de Janeiro","Cabo Frio","Praia Brava.","-42.0183","-22.8794",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605523","1186","NY00605523_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00982062","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"H. S. Irwin","1965","09","07","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 25 km NE of Brasília","-47.75172","-15.62355",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982062","8053","NY00982062_01","1000","1000","South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00982047","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"E. P. Heringer",NA,NA,NA,"Brazil","Distrito Federal","Brasília",NA,"-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101788' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982047","s.n.","NY00982047_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","605520","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"E. Pereira","1955","11","19","Brazil","Rio de Janeiro",NA,"Guanabara, Rocinha.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605520","s.n.","NY00605520_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","605529","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"J. M. Pires","1978","08","13","Brazil","Goiás",NA,"Entre Pirenópolis e Ceres.",NA,NA,NA,NA,"Trabalhos de campo em convênio CNPq (Brasil) - NSF (USA) MUSEU GOELDI - The New York Botanical Garden. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605529","16626","NY00605529_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00982112","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"E. Pereira","1965","09","18","Brazil","Minas Gerais","Curvelo","Curvelo","-44.4306","-18.7567",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982112","9929","NY00982112_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00982087","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"L. Duarte","1962","09","07","Brazil","Distrito Federal","Brasília","Fercal","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982087","133","NY00982087_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00982137","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"S. L. M. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,"Iter Matogrossense",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982137","271","NY00982137_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","605525","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"H. C. de Lima","1987","05","06","Brazil","Rio de Janeiro","Cabo Frio","Estrada nova p/Buzios, depois de Guriri.","-42.0183","-22.8794",NA,NA,"Estudo de Areas Remanescentes de Pau Brasil, Expediçao I - RJ, ES e BA. Foto GPL. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605525","2870","NY00605525_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","605530","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"A. Castellanos","1963","09","20","Brazil","Minas Gerais",NA,"Entre Montes Claros e Riacho dos Machados. S. do Espinhaço","-43.426363","-16.403631",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71528' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605530","24261","NY00605530_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","777407","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"W. Ganev","1992","09","02","Brazil","Bahia","Abaíra","Estrada Catolés - Abaíra, ca. 500 m. de Abaíra","-41.67","-13.27",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777407","1172","NY00777407_01","750","750","South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","777408","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"W. Ganev","1992","09","11","Brazil","Bahia","Abaíra","Engenho de Baixo","-41.82","-13.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777408","1069","NY00777408_01","1000","1000","South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1144869","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","L. P. de Queiroz",NA,NA,NA,"D. B. O. S. Cardoso","2006","04","22","Brazil","Bahia","Itaberaba","ARIE Serra do Orobó, entrada da Fazenda Leão dos Brejos.","-40.5164","-12.4169",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299888' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144869","1251","NY01144869_01","398","398","South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","605534","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"L. Coradin","1983","06","17","Brazil","Bahia","Santa Rita de Cassia","Estrada para Santa Rita de Cassia-Margem do Rio Preto, proximidades da cidade.","-44.52","-11.02",NA,NA,"Patrocinador(es): (CENARGEN & CPAC) Kew Gardens & IBPGR. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605534","5754","NY00605534_01","490","490","South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","605533","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"L. A. Mattos Silva","1979","02","16","Brazil","Bahia","Manoel Vitorino","Rod. M. Vitorino/Caatingal, km 26-30.","-40.2425","-14.1456",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669083' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605533","293","NY00605533_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","605532","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"S. A. Mori","1978","11","20","Brazil","Bahia","Manoel Vitorino","Estrada que liga Manoel Vitorino à Caatingal, 1-5km a W da 1ª.","-40.2425","-14.1456",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605532","11237","NY00605532_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","605539","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"J. N. Rose","1915","06","19","Brazil","Bahia","Marcionílio Souza","Vicinity of Machado Portello.","-40.5306","-13.0033",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605539","19948","NY00605539_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00605531","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"L. M. M. Carreira","1983","02","01","Brazil","Rondônia","Porto Velho","Guajará-Mirim-Abunã, trecho entre o km 12 ao km 36.","-65.32546","-10.596416",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605531","453","NY00605531_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","605503","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.","B. B. Klitgaard",NA,NA,NA,"E. Pereira","1961","07","20","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Jacarepaguá, Estrada da Boiuna, Lagôa dos Porcos.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=763228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605503","5736","NY00605503_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","latifolium",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","605535","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitgaard","B. B. Klitgaard",NA,NA,NA,"G. P. Lewis","1991","03","27","Brazil","Bahia",NA,"C. 8 km along estrada de terra from Livramento do Brumado to Rio de Contas.","-41.82","-13.62",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=669079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605535","1906","NY00605535_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","605499","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum","Vogel","B. B. Klitgaard",NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605499","448","NY00605499_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","floribundum",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00982111","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.","B. B. Klitgaard",NA,NA,NA,"L. Duarte","1962","09","07","Brazil","Distrito Federal","Brasília","Fercal","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982111","133","NY00982111_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","nitens",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","605482","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum","Vogel","B. B. Klitgaard",NA,NA,NA,"L. Riedel","1832",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39614' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605482","448","NY00605482_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","floribundum",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02704120","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"H. C. Lima","2015","08","31","Brazil","Mato Grosso","Cáceres","Gleba Facão, Estrada do Facão.","-57.618889","-16.159167",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2990755' target='other'> <mi>dwc_moreinfo</mi></a>","NY02704120","8046","NY02704120_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","605514","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.","B. B. Klitgaard",NA,NA,NA,"J. Cominote","1983","05","25","Brazil","Rio de Janeiro","Rio de Janeiro","Av. Arenópolis s/n° no Horto do Laboratório da FEEMA.","-43.2075","-22.9031",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=763238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605514","74","NY00605514_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","latifolium",NA,NA,NA,NA,NA,NA,NA,NA
