"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"626","2019-11-13 11:26:14-03","USP","SPF","204299","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, JR","2013","10",NA,"Quinet, A","2004","07","10","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"SPF00204299","SPF00204299","771","1082","1082","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-13 11:26:14-03","USP","SPF","19592","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2008","04","22","Hoehne, W","1965","05","20","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00019592","SPF00019592","5985",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-13 11:26:14-03","USP","SPF","19594","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2008","04","22","Hoehne, W","1964","12","19","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00019594","SPF00019594","5925",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-13 11:26:14-03","USP","SPF","224050","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, JR","2016",NA,NA,"Lima, HC","2012","09","11","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra de Guaratiba, APA Capoeira Grande.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00224050",NA,"7546",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-13 11:26:13-03","USP","SPF","180663","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2010","10","25","Vieira, FCS","2003","11","23","Brasil","Santa Catarina","Botuverá",NA,"-49.0746994018555","-27.1993999481201",NA,NA,NA,"SPF00180663","SPF00180663","137",NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-13 11:26:14-03","USP","SPF","186675","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2010","10","29","Gasper, AL","2008","04","08","Brasil","Santa Catarina","Santa Terezinha","Coordenadas: 595476S 7043099W.","-50.0080986022949","-26.778600692749",NA,NA,NA,"SPF00186675","SPF00186675","1679","765","765","30684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-13 11:26:13-03","USP","SPF","156611","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Guilherme, FAG",NA,NA,NA,"Romero, R","1991","12","02","Brasil","São Paulo","Capão Bonito",NA,"-48.3400001525879","-24",NA,NA,NA,"SPF00156611","SPF00156611","428",NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-13 11:26:13-03","USP","SPF","150797","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, JR","2001",NA,NA,"Cordeiro, I","2000","09","28","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,"SPF00150797","SPF00150797","2335",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-13 11:26:13-03","USP","SPF","144134","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, JR","2001",NA,NA,"Souza, FO","2000","07","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,"SPF00144134","SPF00144134","97",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-13 11:26:13-03","USP","SPF","144133","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, JR","2001",NA,NA,"Cordeiro, I","2000","09","28","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,"SPF00144133","SPF00144133","2335",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-13 11:26:14-03","USP","SPF","96008","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1995","06","16","Cordeiro, I","1994","05","18","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,"SPF00096008","SPF00096008","1417",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-13 11:26:13-03","USP","SPF","101295","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1997","03","14","Sugiyama, M","1995","04","25","Brasil","São Paulo","Iporanga","Fazenda Intervales.","-48.5900001525879","-24.5799999237061",NA,NA,NA,"SPF00101295","SPF00101295","1313",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-13 11:26:13-03","USP","SPF","151613","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1996","02",NA,"Souza, VC","1993","04","21","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"SPF00151613","SPF00151613","4000",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-13 11:26:13-03","USP","SPF","114390","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2007","03","28","Souza, VC","1996","01","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"SPF00114390","SPF00114390","10626",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-13 11:26:14-03","USP","SPF","98192","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1995","06","16","Romaniuc Neto, S","1994","05","04","Brasil","São Paulo","Itariri","Parque Estadual da Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,"SPF00098192","SPF00098192","1406",NA,NA,"15115","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-13 11:26:13-03","USP","SPF","165029","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","2001","12","06","Catharino, ELM","1988","09","01","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,"SPF00165029","SPF00165029","1309",NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-13 11:26:13-03","USP","SPF","114329","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1997","03","14","Zipparro, VB","1995","06","07","Brasil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"SPF00114329","SPF00114329","Saibadela1339",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-13 11:26:13-03","USP","SPF","156613","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Guilherme, FAG",NA,NA,NA,"Izar, P","1996","11","03","Brasil","São Paulo","Sete Barras","Parque Intervales - Base Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"SPF00156613","SPF00156613","1601",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-13 11:26:13-03","USP","SPF","156612","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Guilherme, FAG",NA,NA,NA,"Zipparro, VB","1995","07","11","Brasil","São Paulo","Sete Barras","Parque Intervales - Base Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"SPF00156612","SPF00156612","1458",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-13 11:26:13-03","USP","SPF","168904","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Guilherme, FAG",NA,NA,NA,"Izar, P","1996","11","03","Brasil","São Paulo","Sete Barras","Parque Intervales - Base Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"SPF00168904","SPF00168904","1601",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-13 11:26:14-03","USP","SPF","49910","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pastore, JA","1997","03","14","Zappi, DC","1987","11","25","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"SPF00049910","SPF00049910","19",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-03-05 14:14:13-03","UNEMAT","HPAN","4652","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,"2017","09","20","Carniello, MA; Souza, AR; Oliveira, FC","2017","09","20","Brasil","Mato Grosso","Araputanga","Assentamento Florestan Fernandes (Reserva), Mata - Cerradão - Transição para a Floresta Amazonica (Floresta Estacional Semidecidual).","-58.403","-15.522056","-58.403","-15.522056",NA,NA,NA,"6243","225","225",NA,NA,"Magnoliidae","Sapindales","América",NA,NA,NA,NA,NA,NA,NA
"648","2014-04-04 18:27:55-03","PNFM","IRAI","7319","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Cotarelli, V.M.","2008","12","03","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.15","-23.933333","-51.15","-23.933333","Árvore, 6 m, flores brancas","IRAI00007319",NA,"610",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2014-04-04 18:27:55-03","PNFM","IRAI","4745","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Medri, C.; Dias, M.C.","1999","01","01","Medri, C.","1999","12","22","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira",NA,NA,NA,NA,"Árvore, 5 m, frutos verdes. Beira da encosta","IRAI00004745",NA,"901",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-03-25 13:52:45-03","UNIVILLE","JOI","17734","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Verdi, M.","2010","08","14","Verdi, M.; Caglioni, E. & Martins, E. M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.129444","-26.999444","50º7'46''W","26º59'58''S","Habito: Arbustiva","JOI017734",NA,"5313","808","808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-03-25 13:52:45-03","UNIVILLE","JOI","17323","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Farias, D. M.","2017","02","01","Uller, H. F.; Klitzke, A. R.; Bollmann, G. O.","2016","08","06","Brasil","Santa Catarina","Anitápolis","Rio das Pedras.","-49.14","-27.9","49º8'24''W","27º54'0''S","Frutos imaturos verdes. Habito: Arvoreta","JOI017323",NA,"657","554","554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-03-25 13:52:45-03","UNIVILLE","JOI","17615","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Verdi, M.","2010","05","05","Verdi, M.; Souza, N. L. de; Klemz, G. & Klettenberg, D. H.","2010","05","05","Brasil","Santa Catarina","Santa Rosa de Lima","Nova Fátima","-49.136944","-28.080556","49º8'13''W","28º4'50''S","Habito: Arbustiva","JOI017615",NA,"4651","276","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-25 13:52:45-03","UNIVILLE","JOI","10643","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","M. Verdi","2010","06","08","Verdi, M.","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","48º46'48''W","27º59'24''S","Florística IFFSC 199 (Arbusto); HABITAT: interior do fragmento; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI010643",NA,"4875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-03-25 13:52:45-03","UNIVILLE","JOI","17598","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Gasper, A. L. de","2010","05","04","Korte, A.; Kniess, A.","2010","04","13","Brasil","Santa Catarina","Witmarsum","Krauer Central","-49.770556","-26.910278","49º46'14''W","26º54'37''S","Habito: Arbórea","JOI017598",NA,"2712","439","439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-03-25 13:52:45-03","UNIVILLE","JOI","7728","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Rebeca Dall#?#Agnol","2008","05","29","E.M. Francisco","2001","06","27","Brasil","Paraná","Londrina","Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"; HABITAT: interior da mata; HABITO: Árvore","JOI007728",NA,"1",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-25 13:52:45-03","UNIVILLE","JOI","3949","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","F.C.S. Vieira","2005","05","02","F.C.S. Vieira","2003","11","23","Brasil","Santa Catarina","Garuva","Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"; HABITAT: interior da mata; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI003949",NA,"146","50","50","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-25 13:52:45-03","UNIVILLE","JOI","6685","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Sulana Soares",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Agrícola da Ilha.","-48.8456001281738","-26.3043994903564",NA,NA,"Ano de coleta: 2005","JOI006685",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-03-25 13:52:45-03","UNIVILLE","JOI","13333","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","F.C.S. Vieira","2018","10","19","Giampaolo B. Marchesini","2000","12","15","Brasil","Santa Catarina","Joinville","As margens do Rio Cubatão, propriedade do Sr. Jordi Castan.","-48.8456001281738","-26.3043994903564",NA,NA,"Herbário Joinville - Museu Botânico Municipal - 588","JOI013333",NA,"121",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-03-25 13:52:45-03","UNIVILLE","JOI","13805","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","M. Sobral","2010","01","01","Moraes-Lima, T.","2010","09","09","Brasil","Santa Catarina","Joinville","Kartódromo.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"JOI013805",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-25 13:52:45-03","UNIVILLE","JOI","5291","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"F.C.S. Vieira","2005","04","21","Brasil","Santa Catarina","Joinville","Morro do Finder.","-48.8456001281738","-26.3043994903564",NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI005291",NA,"972","150","150","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-25 13:52:45-03","UNIVILLE","JOI","13778","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","M. Sobral","2012","11","30","Schmoeller, F","2012","05","30","Brasil","Santa Catarina","Joinville","Perini.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: sub bosque; HABITO: arbusto","JOI013778",NA,"360",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-25 13:52:45-03","UNIVILLE","JOI","9178","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Meyer, F.S.","2009","02","20","Meyer, F.S.","2008","12","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITAT: sub bosque; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009178",NA,"880",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-25 13:52:45-03","UNIVILLE","JOI","1020","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","J. Cordeiro","2005","10","24","Jotham Ziffer Berger","2005","10","19","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"Environment: Rain forest, OBS: Low tree","JOI001020",NA,"44",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-25 13:52:45-03","UNIVILLE","JOI","1650","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","O.S. Ribas","2005","05","07","F.C.S. Vieira","2003","11","02","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: sub bosque; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI001650",NA,"111","15","15","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-10-07 09:36:54-03","UEFS","HUEFS","78799","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Krieger, L.","1971","12","14","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,"HUEFS0078799","HUEFS0078799","CESJ11126",NA,NA,"41937","auto","Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"666","2019-10-07 09:36:54-03","UEFS","HUEFS","196911","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Honda, S.","2008","04","11","Brasil","São Paulo","Guarulhos","Mata da AMBEV. Serra do Itaberaba, vistoria conjunta com IBAMA.","-46.5299987792969","-23.4599990844727",NA,NA,NA,"HUEFS0196911","HUEFS0196911","533",NA,NA,"26398","auto","Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"667","2019-10-07 09:36:54-03","UEFS","HUEFS","221265","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Rodas, L.A.C.","1986","03","20","Brasil","Paraná","Londrina","Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"HUEFS0221265","HUEFS0221265","45",NA,NA,"63728","auto","Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"668","2019-10-07 09:36:54-03","UEFS","HUEFS","179632","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Baitello, J.B.","1981","11","11","Brasil","São Paulo","Cananeia","Parque Estadual da Ilha do Cardoso, próximo da represa.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"HUEFS0179632","HUEFS0179632","74",NA,NA,"37574","auto","Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"669","2019-10-07 09:36:54-03","UEFS","HUEFS","231938","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Hottz, D.","2013","12","09","Brasil","Rio de Janeiro","Bom Jardim","Pedra Santa Tereza. divisa de Duas Barras, Próximo a Localidade Fazenda St. Panorama. Conglomerado 172-2-9-35-R. UTM do ponto central.","-42.4193992614746","-22.1518993377686",NA,NA,"Floresta ombrofila densa montana, transição com Altomontana, em afloramento rochoso.","HUEFS0231938","HUEFS0231938","278",NA,NA,"20245","auto","Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"670","2019-10-07 09:36:54-03","UEFS","HUEFS","174862","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Piratininga, A.","1994","10","27","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Proximidades dos abrigo número 3.","-44.566667","-22.25","44W34'0''","22S15'0''",NA,"HUEFS0174862","HUEFS0174862","103","660","660",NA,NA,"Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"671","2019-10-07 09:36:54-03","UEFS","HUEFS","106533","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Meireles, J.E.","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.","48.400278","-24.643333","48E24'1''","24S38'36''","Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcário.","HUEFS0106533","HUEFS0106533","192","400","400",NA,NA,"Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"672","2019-10-07 09:36:54-03","UEFS","HUEFS","119396","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Conceição, A.A.","2007","04","29","Brasil","Bahia","Paramirim",NA,"-42.213056","-13.286944","42W12'47''","13S17'13''","Mata ciliar.","HUEFS0119396","HUEFS0119396","2029","634","634",NA,NA,"Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"673","2019-10-07 09:36:54-03","UEFS","HUEFS","185001","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Godoy, J.R.L.","2009","09","27","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana, Trilha da Onça Parda (Sitio do Luizinho).","-48.669722","-24.517778","48W40'11''","24S31'4''","Floresta Ombrófila Densa Montana.","HUEFS0185001","HUEFS0185001","505","487","487",NA,NA,"Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"674","2019-10-07 09:36:54-03","UEFS","HUEFS","206269","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Ferreira Jr, M.","2011","07","29","Brasil","Paraná","Apucarana","Parque da Raposa.","-51.409722","-23.538333","51W24'35''","23S32'18''",NA,"HUEFS0206269","HUEFS0206269","203",NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
