"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2019-10-09 11:14:22-03","UFBA","ALCB","114137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Hurbath, F","Hurbath, F; Borges, RL; Stadnik, A; Ogasawara, HA","462","2013","01","23","Southern America","Brasil","Bahia","Licínio de Almeida","Serra Geral. Trilha Xaxá-Cachoeirão.","-42.549722","-14.686389",NA,"ca. 1,3 m. Folhas discolores, face abaxial grísea com pontos e tricomas ferrugíneos, também na inflorescência. Estames creme.","ALCB052471",NA,"1006","1006",NA,NA,"-42.549722","-14.686389","2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:14:22-03","UFBA","ALCB","129158","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Almeida, SV; Barbosa, SM","03","2009","02","01","Southern America","Brasil","Bahia","Jeremoabo","Comunidade Baixa dos Quelés, 351 km de Salvador.","-38.438056","-9.982778",NA,"ca 2,5m de altura.; Área de transição caatinga e cerrado","ALCB046633","ALCB046633 ALCB046633_1",NA,NA,NA,NA,"-38.438056","-9.982778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:14:22-03","UFBA","ALCB","50648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Saar, E; Guedes, ML","84","2001","01","27","Southern America","Brasil","Bahia","Barra do Mendes","Irecê, À 18 Km de Barra do Mendes","-42.05","-11.8",NA,"ca de 1,30 metros de altura. Folhas cartáceas, discolores, face adaxial verde oliva e abaxial cinerea. Flores femininas na base da inflorescência.; Caatinga","ALCB052488",NA,NA,NA,NA,NA,"-42.05","-11.8","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"49","2019-10-09 11:14:22-03","UFBA","ALCB","50649","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Saar, E; Paulo Filho, D","85","2001","11","27","Southern America","Brasil","Bahia","Barra do Mendes","Irecê, À 18 Km de Barra do Mendes","-42.05","-11.8",NA,"ca de 1,5 metros de altura, aromático, ramos com tomentos ferrugíneos. Cartáceas, discolores, face adaxial verde intenso e abaxial cinérea, com escamas amarronzadas. Flores masculinas com cálice cinéreos, pétalas e estames.; Caatinga","ALCB052492",NA,NA,NA,NA,NA,"-42.05","-11.8","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"50","2019-10-09 11:14:22-03","UFBA","ALCB","59248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Jardim, JG; Juchum, F; Santana, W; Santos, B; Querino, R","3248","2001","03","30","Southern America","Brasil","Bahia","Licínio de Almeida","Serra Geral, Rodovia Ba Calculé, Licínio de Almeida, 38,3 Km","-42.509167","-14.713056",NA,"ca. de 2 metros de altura. Folhas marcadamente discolores, verde na face superior e ferrugíneo na face inferior. Frutos imaturos de cor ferrugínea.","ALCB052485",NA,NA,NA,NA,NA,"-42.509167","-14.713056","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:14:22-03","UFBA","ALCB","59625","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Roque, N; Bautista, HP; Ribeiro, T","520","2001","07","02","Southern America","Brasil","Bahia","Ruy Barbosa","Paraguaçu, Próximo de Zuca, Br 242, ca. de 45 Km da entrada para Andaraí rumo oeste","-40.666111","-12.447222",NA,"ca de 2,5 metros de altura. Folhas papiráceas, discolores. Flores masculinas alvas. Frutos castanhos dourados.","ALCB052489",NA,NA,NA,NA,NA,"-40.666111","-12.447222","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:14:22-03","UFBA","ALCB","67545","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro, DS","Stradmann, MTS; Castilho, P","1040","2004","11","05","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,"de ca 2,8m. Folhas discolores, face abaxial com tricomas lepdotos. Indivíduo 27.; arbustiva-arbórea","ALCB052486",NA,NA,NA,NA,NA,"-41.423611","-13.160556","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:14:22-03","UFBA","ALCB","80605","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Pirani, JR; Campos, MTVA; Nunes, JVC; Parra, LR","s/n","1992","02","02","Southern America","Brasil","Bahia","Abaíra","Chapada Diamantina, Base da encosta da Serra da Tromba.","-41.8","-13.283333",NA,"2 m alt. , longos ramos decumbentes, folhas discolores, alvas na face inferior. Flores estaminadas com sépalas verde-claras, pétalas e estames alvos. Flores pistiladas verde-claras.;","ALCB052487",NA,NA,NA,NA,NA,"-41.8","-13.283333","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"54","2019-10-09 11:14:22-03","UFBA","ALCB","82351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Guedes, ML; Lima, DS; Valadão, RM","14377","2007","12","20","Southern America","Brasil","Bahia","Caetité","Serra Geral, Bloco I","-42.466667","-14.066667",NA,"de ca 1,30 m de altura. Folhas membranáceas, discolores, com a face abaxial cinérea. Inflorescência em botões. Ocasional.","ALCB052473",NA,NA,NA,NA,NA,"-42.466667","-14.066667","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"55","2019-10-09 11:14:22-03","UFBA","ALCB","83722","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Guedes, ML; Gomes, FS","14388","2008","05","24","Southern America","Brasil","Bahia","Caetité","Serra Geral, Bloco I, parcela 3 ind. nº 30","-42.504722","-13.966111",NA,"de ca 7 m de altura. Folhas membranáceas, discolores. Face abaxial c","ALCB052410",NA,"978","978",NA,NA,"-42.504722","-13.966111","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"56","2019-10-09 11:14:22-03","UFBA","ALCB","88725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Guedes, ML; Gomes, FS","Gomes, FS; Oliveira, JPL; Ballejos, J","196","2009","01","20","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade","-41.338056","-11.490278",NA,"ca. 2 m alt. Folhas membranáceas, discolores, pilosas. Flores com cálice esverdeado.; afloramento rochoso.","ALCB052484",NA,"891","891",NA,NA,"-41.338056","-11.490278","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:14:22-03","UFBA","ALCB","92007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Guedes, ML; et al.","16285","2006","12","09","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.15","-11.55",NA,"de ca 1, 6 m de altura. Folhas cartáceas, discolores, face abaxial com pêlos lepdotos. Inflorescência terminal ,","ALCB052472",NA,NA,NA,NA,NA,"-41.15","-11.55","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"58","2019-10-09 11:14:22-03","UFBA","ALCB","94412","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Melo, E; França, F; Silva, BM","7652","2009","12","17","Southern America","Brasil","Bahia","Barra do Mendes","Irecê, Ca. 17,5 Km do Povoado de São Bento. Estrada para Torre","-42.188056","-11.806944",NA,"ca. 1 m alt. Folhas discolores. Flores brancas.","ALCB052408",NA,"800","800",NA,NA,"-42.188056","-11.806944","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"59","2019-10-09 11:14:22-03","UFBA","ALCB","95033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Melo, E; França, F; Silva, BM","7568","2009","12","16","Southern America","Brasil","Bahia","Barra do Mendes","Irecê, Ca. 21,5 Km na estrada de terra para Seabra.","-42.010556","-11.973611",NA,"1-2 m alt. Folhas discolores, prateadas. Inflorescências ferruinosas. Flores brancas.","ALCB052490",NA,"775","775",NA,NA,"-42.010556","-11.973611","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"60","2019-10-09 11:14:22-03","UFBA","ALCB","50307","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, DS","Guedes, ML; Paulo Filho, D","7804","2001","01","22","Southern America","Brasil","Bahia","Morpará","Médio São Francisco, Caminho para Fazenda Ema, ca de 3 Km","-43.35","-11.633333",NA,"ca de 1,8 metros de altura, aromatica. Folhas discolores, face adaxial verde- intenso e abaxial vinácea. Flores femininas na base, com tépalas canescentes; estiletes marrons. Frutos tricocas, canescentes.; Caatinga arbórea, antropizad","ALCB052475",NA,NA,NA,NA,NA,"-43.35","-11.633333","2012","09",NA,NA,"03",NA,NA,NA,NA,NA
"61","2019-10-09 11:14:22-03","UFBA","ALCB","135124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Cardoso, D; Moraes, PLB","2841",NA,NA,NA,"Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Distrito de Pedra Branca, na estrada da subida para o morro Pioneira.","-39.466667","-12.833333",NA,"Borda de mata ombrofila na encosta da serra.","ALCB062053","ALCB062053",NA,NA,NA,NA,"-39.466667","-12.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:14:22-03","UFBA","ALCB","40021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Caruzo, MBR","Caruzo, MBR; Mendonça, LR","85","2005","02","21","Southern America","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo. Estrada do Engenheiro Bráulio, próximo a antiga estrada de ferro","-52.1599998474121","-22.5300006866455",NA,"ca. 2,5 m alt. Folhas fortemente discolores, prateadas na face abaxial. Flores alvas. Presença de abelhas jataí. Folhas (maceradas) com odor agradável.; mesófila semidecídua com cereus como elementos de destaque. Beira de mata.","ALCB052483",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:48:11-03","NBC","NL-BOTANY","U.1272022","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Riina R","Gentry AH; Zardini EM; Fernandes A",NA,"1985","02","15","Southern America","Brazil","Ceará",NA,"Brazil. Ceara: CE-090, 8 km W of Crato. On slopes of Chapada do Araripe.","-39.833333","-7.25",NA,"'Mata' vegetation on slopes.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1272022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1272022","NL-U1272022",NA,NA,NA,"Magnoliopsidae","-39.833333","-7.25","2014","09",NA,NA,"01","U 0047714",NA,NA,NA,NA
"64","2020-02-08 09:48:11-03","NBC","NL-BOTANY","U.1256306","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Riina R","Harley RM; et al.",NA,"1972","01","18","Southern America","Brazil",NA,NA,"Estadi de Bahia. Serra do Rio de Contas. On road to Abaira ca.8 km to N. of the town of Rio de Contas.","-41.783333","-13.55",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256306","NL-U1256306",NA,NA,NA,"Magnoliopsidae","-41.783333","-13.55","2014","09",NA,NA,"01",NA,NA,NA,NA,NA
"65","2020-02-08 09:48:11-03","NBC","NL-BOTANY","U.1256303","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Riina R","Hatschbach GG",NA,"1984","01","22","Southern America","Brazil","Bahia",NA,"Brejo de Cima (mun. Macuge) Bahia.",NA,NA,NA,"Matinha na borda da chapada.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256303","NL-U1256303",NA,NA,NA,"Magnoliopsidae",NA,NA,"2014","09",NA,NA,"01","U 0021089",NA,NA,NA,NA
"66","2020-02-08 09:48:11-03","NBC","NL-BOTANY","U.1267269","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Harley RM; et al.",NA,"1974","02","18","Southern America","Brazil",NA,NA,"Estado de Bahia. 6km from Filadelfia on the BA 385 to Itiuba.","-40.066667","-10.75",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1267269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1267269","NL-U1267269",NA,NA,NA,"Magnoliopsidae","-40.066667","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:48:11-03","NBC","NL-BOTANY","U.1272026","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Riina R","Rutten-Pekelharing CJ",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"Venezuela, La Paz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1272026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1272026","NL-U1272026",NA,NA,NA,"Magnoliopsidae",NA,NA,"2014","09",NA,NA,"01","U 0178732",NA,NA,NA,NA
"68","2020-11-04 11:07:27-03","ESALQ","ESA","98872","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"Carneiro-Torres, D.S.","363.0",NA,NA,NA,NA,"Brasil","Bahia","Jaguarari",NA,"-40.19580078125","-10.2638998031616",NA,NA,"ESA098872","ESA098872",NA,NA,NA,NA,NA,NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:07:27-03","ESALQ","ESA","92196","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Muell-Arg.","Carneiro, D.S.","Funch, R.","38.0","2005","12","03",NA,"Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"ESA092196","ESA092196",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:07:41-03","ESALQ","ESA","98746","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"Carneiro-Torres, D.S.","Carneiro-Torres, D.S.","695.0","2006","04","21",NA,"Brasil","Minas Gerais","Rio Pardo de Minas",NA,"-42.5396995544434","-15.6097002029419",NA,NA,"ESA098746","ESA098746",NA,NA,NA,NA,NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:07:41-03","ESALQ","ESA","104824","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"Caruzo, M.B.R.","Caruzo, M.B.R.","85.0","2005","02","21",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,"ESA104824","ESA104824",NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:07:41-03","ESALQ","ESA","35085","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Caruzo, M.B.R.","Souza, J.P. ; Souza, V.C.","359.0","1996","02","14",NA,"Brasil","São Paulo","Teodoro Sampaio","5 Km de Teodoro Sampaio em direção a Planalto do Sul. 22*29'10,6S, 52*11'47,7W. 300 m.s.m. Formação arbóreo-arbustiva com Cereus como elemento de destaque.","-52.1599998474121","-22.5300006866455",NA,"Arbusto, ca. 2 m alt.; frutos imaturos verdes.","ESA035085","ESA035085","300","300",NA,NA,NA,NA,"2005","01","54606","auto","01",NA,NA,NA,NA,NA
"73","2020-06-12 12:04:32-03","UFPI","TEPB","6374","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Muell","M. Simon","M.A.Figueiredo","318","1991","07","17",NA,"Brasil","Rio Grande do Norte","Martins","Sa. Nova","-37.9110984802246","-6.0877799987793",NA,"Arbusto",NA,NA,"540","540",NA,NA,NA,NA,"1997","06","10029","auto","13",NA,NA,NA,NA,NA
"74","2016-02-02 14:38:10-02","BGBM","B","B 10 0086846","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.",NA,"A. M. de Carvalho, L. A. Mattos Silva & B. E. Leuenberger","1706","1983","04","14","Middle and South America","Brazil",NA,NA,"Bahia.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100086846 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086846","B100086846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-02-02 14:38:12-02","BGBM","B","B 10 0086878","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,NA,"F. Sellow","1262","1836",NA,NA,"Middle and South America","Brazil",NA,NA,"Brasilia meridionalis; F.da do Funil.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100086878 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086878","B100086878 B100086878_1",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-02-22 11:43:43-03","IPA","IPA","19763","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Alves, M.","Academia Brasileira de Ciências","874","1971","05","24","Southern America","Brasil","Pernambuco","Betânia","Serra dos Arrombados, na subida da serra.","-38.0341987609863","-8.27472019195557",NA,"Arbusto 2m alt. Bastante ramificado. Folhas discol","IPA0019763",NA,NA,NA,NA,NA,NA,NA,"1997","12","32317","auto","10",NA,NA,NA,NA,NA
"77","2019-02-22 11:43:43-03","IPA","IPA","1711","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Lucena, M.F.A.","Andrade-Lima","50527","1950","05","06","Southern America","Brasil","Pernambuco","Pesqueira","Caldeirão. Capoeira.","-36.6963996887207","-8.35778045654297",NA,"Semi-arb. Semi-prateadas na fase dorsal.","IPA0001711",NA,NA,NA,NA,NA,NA,NA,"1997","03","36615","auto","04",NA,NA,NA,NA,NA
"78","2019-02-15 11:39:40-02","IPA","IPA","54985","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Laurênio, A.","Rita Pereira","711","1992","06","10","Southern America","Brasil","Pernambuco","Exu","Na subida da Serra do Araripe. Solo argilo-arenoso.","-39.7242012023926","-7.51194000244141",NA,"Arbusto mais ou menos 1,5m com folhas argentea na","IPA0054985",NA,NA,NA,NA,NA,NA,NA,"2012","08","29194","auto",NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:39:40-02","IPA","IPA","43855","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Laurênio, A.","Fotius, G.","3783","1984","01","12","Southern America","Brasil","Pernambuco","Exu","Chapada do Araripe. Patamare ao topo da rampa.","-39.7242012023926","-7.51194000244141",NA,"Arbusto 2-3m altura. Folha discolor verde escuro a","IPA0043855",NA,NA,NA,NA,NA,NA,NA,"2012","08","29194","auto",NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:39:40-02","IPA","IPA","45670","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Laurênio, A.","Andrade-Lima","8846","1980","04","22","Southern America","Brasil","Pernambuco","Inajá","Ibimirim.","-37.8238983154297","-8.90167045593262",NA,NA,"IPA0045670",NA,NA,NA,NA,NA,NA,NA,"2012","08","35089","auto",NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:39:40-02","IPA","IPA","23943","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Radcliffe-Smith, A.","Harley, R.M.","16154","1974","02","18","Southern America","Brasil","Bahia",NA,"6 km. From Filadelfia on the BA 385 to Itiuba. Caatinga vegetation on sand.","-40.066667","-10.75",NA,"Shrub to 1.5 m. with spreading branches. Leaves du","IPA0023943",NA,"400","400",NA,NA,"-40.066667","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:39:40-02","IPA","IPA","23946","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Laurênio, A.","Harley, R.M.","15263","1972","01","18","Southern America","Brasil","Bahia",NA,"Serra do Rio de Contas, On road to Abaíra ca. 8km to N of the town of Rio de Contas. Cut over woodland.","-41.783333","-13.55",NA,"Shrub to ca. 4m. Leaves silvery-grey with rusty sheen beneath. Flowers cream.","IPA0023946",NA,"1000","1000",NA,NA,"-41.783333","-13.55","2012","08",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:39:40-02","IPA","IPA","43739","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Laurênio, A.","Fotius, G.","3730","1984","02","01","Southern America","Brasil","Pernambuco",NA,"Sipauba, Chapada do Araripe. Planalto arenoso.",NA,NA,NA,"Arbusto 1,5-2,0m. Folhas escuro acima, prateada ab","IPA0043739",NA,NA,NA,NA,NA,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA,NA,NA
