"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","fieldNumber","infraspecificEpithet","sex"
"249","2020-09-12 05:00:02-03","US","US","2270864","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Baill.",NA,"G. Hatschbach & R. B. Lange","1958","12","12","Brazil","Paraná",NA,NA,NA,NA,NA,"US01248689","US01248689_01",NA,"Euphorbiales","5343","South America","Mun. Senges. Fda. Morungava, Rio do Funil,",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","2459160","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Baill.",NA,"L. B. Smith, R. M. Klein & G. Hatschbach","1965","1","19","Brazil","Paraná",NA,"-49.37","-24.13",NA,NA,"US01248690","US01248690_01",NA,"Euphorbiales","14845","South America","Mun. Senges: Fazenda Morungava, Rio Funil.","800",NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","1158943","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"K. Fiebrig","1902","10","11","Paraguay","Paraguari",NA,NA,NA,NA,NA,"US01248797",NA,NA,"Euphorbiales","219","South America","Cordillera de Altos",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","3517123","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"M. Bernardi","1978","12","10","Paraguay","Amambay",NA,NA,NA,NA,NA,"US01248795","US01248795_01",NA,"Euphorbiales","19094","South America","In savanna trans rivulum Ikadaban Cerro Cora.",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","1233881","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"G. H. Hieronymus","1887","11","10","Argentina","Cordoba",NA,NA,NA,NA,NA,"US01245764",NA,NA,"Euphorbiales","s.n.","South America","Al Norte del Pan de Ayucar",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","1574694","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"E. L. Ekman","1907","12","26","Argentina","Misiones",NA,NA,NA,NA,NA,"US01245763",NA,NA,"Euphorbiales","451","South America","Posadas, Bonpland, in campo lapidoso",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","3695856","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"W. D. Stevens, N. Soria & I. Basualdo","1994","10","13","Paraguay","Amambay",NA,"-55.9833","-22.65","055°59'W","22°39'S",NA,NA,NA,"Euphorbiales","26061","South America","Amambay, Parque Nacional Cerro Cora, Cerro Muralla.","180","200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","2250545","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"A. Woolston","1954","8","8","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,"US01248796",NA,NA,"Euphorbiales","281","South America","Primavera. Edge of low camp on semi-cultivated higher ground.",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","2459171","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"L. B. Smith & R. M. Klein","1964","12","4","Brazil","Santa Catarina",NA,"-51.62","-26.63",NA,NA,"US01248798","US01248798_01",NA,"Euphorbiales","13528","South America","Mun. Agua Doce: Fazenda Esperanaa, Campos de Palmas, 6 km south of Horzonte ( Parana).","1100","1200",NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","1570571","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"P. Jörgensen","1931","3",NA,"Paraguay","Guaira",NA,NA,NA,NA,NA,"US01248799",NA,NA,"Euphorbiales","4332","South America","In the Carpen Villarrica",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","2600336","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"O. Del Puerto","1965","1","11","Uruguay","Tacuarembó",NA,NA,NA,NA,NA,"US01245762",NA,NA,"Euphorbiales","3936","South America","Valle Eden",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2122879","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"A. E. Burkart","1951","10","15","Paraguay",NA,NA,NA,NA,NA,NA,"US01248793",NA,NA,"Euphorbiales","18639","South America","Itacurubi a San Jose.",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","1933968","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"G. J. Schwarz","1945","1","2","Argentina","Corrientes",NA,NA,NA,NA,NA,"US01245765",NA,NA,"Euphorbiales","477","South America","Dep. Ituzaingo.","110",NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","3517188","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"M. Bernardi","1978","12","9","Paraguay","Amambay",NA,NA,NA,NA,NA,"US01248794",NA,NA,"Euphorbiales","19009","South America","Cerro Cora versus Cerro Guazu, km 18-22.",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"263","2020-09-02 16:24:37-03","Cenargen","CEN","2203","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","A. P. N. Pereira","Antônio Costa Allem","1978","05","24","Brasil","MS","CAARAPO","-54.8222007751465","-22.6341991424561",NA,NA,"CEN00002203","CEN00002203",NA,NA,"2003",NA,"Fazenda Campanário.",NA,NA,"Exsicatas","Na pastagem nativa. monóico, cálice masculino e feminino com pêlos glandular-estipitados.","38411","auto","2018","08",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"264","2020-09-02 16:24:37-03","Cenargen","CEN","2194","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","A. P. N. Pereira","Antônio Costa Allem","1978","05","23","Brasil","MS","CAARAPO","-54.8222007751465","-22.6341991424561",NA,NA,"CEN00002194","CEN00002194",NA,NA,"1994",NA,"Fazenda São Geraldo.",NA,NA,"Exsicatas","Monóico, viscoso. Cálaice masculino e feminina glandulígero.","38411","auto","2018","08",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"265","2020-09-02 16:24:37-03","Cenargen","CEN","2227","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","A. P. N. Pereira","Antônio Costa Allem","1978","05","25","Brasil","MS","PONTA PORA","-55.7256011962891","-22.5361003875732",NA,NA,"CEN00002227","CEN00002227",NA,NA,"2027",NA,"km 30 de Ponta Porã - Maracaju.",NA,NA,"Exsicatas","Monóico, viscoso. Peças florais com pêlos glandular-estipitados.","102608","auto","2018","08",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"266","2020-09-02 16:24:37-03","Cenargen","CEN","686","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R. C. Sodré","Antônio Costa Allem","1976","12","11","Brasil","MS","MIRANDA","-56.3782997131348","-20.2406005859375",NA,NA,"CEN00000686","CEN00000686 CEN00000686_1",NA,NA,"686",NA,"Estrada Guaicurus, vila Presidente Médici, a 16 km da estação de Guaicurus - Serra da Bodoquena.",NA,NA,"Exsicatas","Algo decumbente, vários caules na base. Folhas salicinas. Sépalas femininas com pêlos glandular-estipitado, viscosa.","92112","auto","2017","06",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"267","2020-09-02 16:24:37-03","Cenargen","CEN","105683","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","V. J. Pott","Arnildo Pott","2004","12","19","Brasil","MS","PONTA PORA","-55.7256011962891","-22.5361003875732",NA,NA,"CEN00105683","CEN00105683",NA,NA,"12481",NA,"Rodovia BR 463",NA,NA,"Exsicatas","Doação do Herbário HMS (8782).","102608","auto","2013","06",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"268","2019-12-09 17:29:51-03","UFPR","EFC","8968","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Hatschbach, G.","Ziller, S.R.; Maschio, W.","1999","10","10","Brasil","Paraná","Ponta Grossa","-49.8294","-25.3023","-49.8294","-25.3023","EFC008968",NA,NA,NA,"1915",NA,"Capela Nossa Senhora das Pedras, Faz.das Almas",NA,NA,NA,"Sub-arbusto ocasional no campo seco com afloramentos de arenito, sobre solo litólico. Flores brancas.",NA,NA,"1999","12",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-12-09 17:29:51-03","UFPR","EFC","10562","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Kozera, C.","Kozera, C.; Kersten, R.","2005","04","19","Brasil","Paraná","Balsa Nova","-49.8071","-25.5527","-49.8071","-25.5527","EFC010562",NA,NA,NA,"2125",NA,"Ponte dos Arcos","830","830",NA,"Arbusto com cerca de 1,5m, frequente em área de transição campo/várzea. Flores brancas.",NA,NA,"2006","01",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 18:26:59-03","USP","SPF","41985","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Punt, W","Simonis, JE","1983","03","18","Paraguai","Amambay",NA,NA,NA,NA,NA,"SPF00041985","SPF00041985",NA,NA,"81",NA,"Parque Nacional Cerro Corá","200","200",NA,"herb 1 m; fruits silvery hairy; glandular.; Cerrado vegetation.",NA,NA,"1984","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2014-04-04 18:27:11-03","PNFM","IRAI","7550","S","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Picoli, A.C.","Caxambu, M.G.","2010","04","08","Brasil","Paraná","Turvo","-51.56025","-25.039694","-51.56025","-25.039694","IRAI00007550",NA,"Magnoliophyta",NA,"3062",NA,"Propriedade da família Rickli","1009","1009",NA,"Subarbusto heliófito, ca. 0,70 m. Flores e frutos imaturos de cor verde. Em meio a pastagem. Relevo ondulado. Vegetação floresta ombrófila mista montana",NA,NA,"2012","01",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:30:52-03","UEFS","HUEFS","34184","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","I.Cordeiro & M.B.R.Caruzo","França, F.","1998","05","16","Brasil","Paraná","Tunas do Paraná","-49.057222","-24.857222","49W3'26''","24S51'26''","HUEFS0034184","HUEFS0034184","Angiospermae","Malpighiales","2539",NA,"Estada Tunas do Paraná-Adrianópolis (BR 476).","825","825",NA,"Beira de Estrada.Área muito antropizada.",NA,NA,"2004","05","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-10-07 09:30:52-03","UEFS","HUEFS","89182","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Paula-Souza, J.","2003","11","13","Brasil","São Paulo","Itararé","-49.266667","-24.233333","49W16'","24S14'","HUEFS0089182","HUEFS0089182","Angiospermae","Malpighiales","3655",NA,"17 Km de Itarará para Bom Sucesso de Itararé.",NA,NA,NA,"Floresta ombrófila mista.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-09-05 16:42:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"275","2019-09-04 18:47:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"2363","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"276","2019-09-04 18:41:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus",NA,NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"277","2019-07-09 13:18:21-03","F","FMNH-SEEDPLANTS","V0056181F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus",NA,NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0056181F","V0056181F_01","Spermatophyta",NA,"1391","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"278","2019-07-09 13:18:23-03","F","FMNH-SEEDPLANTS","V0093310F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,"V0093310F","V0093310F_01","Spermatophyta",NA,"2704","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"279","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192861F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. M. Zardini","1990","11","10","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192861F","V0192861F_01","Spermatophyta",NA,"23816","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192862F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. M. Zardini","1990","11","10","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192862F","V0192862F_01","Spermatophyta",NA,"23685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192863F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. M. Zardini","1989","11","11","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192863F","V0192863F_01","Spermatophyta",NA,"15920","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192864F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,"RRC ID Flag","M. M. Arbo",NA,NA,NA,"Paraguay","Paraguarí",NA,"-57.1667","-26",NA,NA,"V0192864F","V0192864F_01 V0192864F_02","Spermatophyta",NA,"1718","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1718",NA,NA
"283","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192865F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,"RRC ID Flag","G. Schwarz",NA,NA,NA,"Argentina","Misiones",NA,"-55","-27",NA,NA,"V0192865F","V0192865F_01 V0192865F_02","Spermatophyta",NA,"1741","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1741",NA,NA
"284","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192866F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. Hassler",NA,"7",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192866F","V0192866F_01","Spermatophyta",NA,"3070","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192867F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. Hassler",NA,"12",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192867F","V0192867F_01","Spermatophyta",NA,"5716","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-07-09 13:28:28-03","F","FMNH-SEEDPLANTS","V0192868F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"L. B. Smith & R. M. Klein","1964","12","4","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0192868F","V0192868F_01","Spermatophyta",NA,"13528","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192869F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"P. Jörgensen","1931","2",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192869F","V0192869F_01","Spermatophyta",NA,"4332","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-07-09 13:28:28-03","F","FMNH-SEEDPLANTS","V0192870F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"L. B. Smith & R. M. Klein","1957","2","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0192870F","V0192870F_01","Spermatophyta",NA,"11850","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192871F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"P. Jörgensen","1932","12",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192871F","V0192871F_01","Spermatophyta",NA,"4332","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192872F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"L. Bernardi","1978","12","9","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192872F","V0192872F_01","Spermatophyta",NA,"19009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192873F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"L. Bernardi","1978","12","10","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192873F","V0192873F_01","Spermatophyta",NA,"19094","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192874F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"T. M. Pedersen","1965","12","18","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192874F","V0192874F_01","Spermatophyta",NA,"7585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192875F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. M. Zardini","1989","10","31","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192875F","V0192875F_01","Spermatophyta",NA,"15503","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192876F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"D. R. Brunner","1984","10","19","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192876F","V0192876F_01","Spermatophyta",NA,"969","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192877F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"D. R. Brunner","1984","10","16","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192877F","V0192877F_01","Spermatophyta",NA,"948","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192878F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. M. Zardini","1989","11","11","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192878F","V0192878F_01","Spermatophyta",NA,"15944","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-07-09 13:24:21-03","F","FMNH-SEEDPLANTS","V0192879F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"E. Hassler","1900","1",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0192879F","V0192879F_01","Spermatophyta",NA,"7056","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-07-09 13:27:39-03","F","FMNH-SEEDPLANTS","V0192880F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"T. M. Pedersen","1986","10","25","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0192880F","V0192880F_01","Spermatophyta",NA,"14729","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-07-09 13:28:36-03","F","FMNH-SEEDPLANTS","V0192881F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"A. Schinini & R. O. Vanni","1978","9","29","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0192881F","V0192881F_01","Spermatophyta",NA,"15424","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-07-09 13:27:39-03","F","FMNH-SEEDPLANTS","V0192882F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"G. J. Schwarz","1946","6","3","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0192882F","V0192882F_01","Spermatophyta",NA,"2753","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-07-09 13:27:39-03","F","FMNH-SEEDPLANTS","V0192883F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"F. M. Rodriguez","1910","4","2","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0192883F","V0192883F_01","Spermatophyta",NA,"265","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-07-09 13:27:39-03","F","FMNH-SEEDPLANTS","V0192884F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius",NA,NA,"G. J. Schwarz","1945","12","20","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0192884F","V0192884F_01","Spermatophyta",NA,"1702","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
