"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"42","2021-03-15 16:37:00-03","NY","NYBG","515327","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S. C. de Sant'Ana","363","1993","09","South America","Brazil","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA 001 Ilhéus/Una. Divisa da Fazenda Maruim com Faz. Dois de Julho, ca. 20 km da BA OO1 em direçao a Vila Brasil, entrada a 40 km S de Ilhéus","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515327","NY00515327_01","16","Bahia","Una","-39.08","-15.15",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1135522","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"M. G. da Silva","378","1966","01","South America","Brazil","Rodovia Belém-Brasília, Paragominas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371997' target='other'> <mi>dwc_moreinfo</mi></a>","NY01135522","NY01135522_01","15","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","515329","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"B. Luschnath",NA,"1841",NA,"South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515329","NY00515329_01",NA,"Bahia",NA,"-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","515339","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. P. Duarte","4232","1951","03","South America","Brazil","Cultivado no Jardim Botánico do Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515339","NY00515339_01","02","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00960070","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"E. de Oliveira","1053","1960","08","South America","Brazil","km 374 da Rodovia Belém-Brasília","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960070","NY00960070_01","26","Maranhão",NA,"-47.487218","-3.700586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1135518","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"U. N. Maciel","410","1979","12","South America","Brazil","Itinga do Pará, Fazenda Caboré.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373566' target='other'> <mi>dwc_moreinfo</mi></a>","NY01135518","NY01135518_01","03","Pará","Paragominas","-47.538503","-4.436442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00960069","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"E. L. Taylor","E1180","1983","04","South America","Brazil","CEM (km 100) or Bom Jesus on Br 222; Fazenda Batuta, 2 km NE of city center. Forest remnant on N-S ridge .5 m E of main house","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033720' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960069","NY00960069_01","10","Maranhão","Santa Luzia","-46.78","-4.48",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00960068","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"E. L. Taylor","E1153","1983","04","South America","Brazil","Fazenda Mapisa, entrance at intersection BR222, left bank of Rio Buriticupu. Collections made on steep slpoes below airstrip which is 2 km. from main fazenda road.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960068","NY00960068_01","06","Maranhão","Santa Luzia","-46.5","-4.5",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1144699","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"H. C. de Lima","4372","1992","02","South America","Brazil","Estação Ecológica Estadual de Paraíso. Próximo à represa da CEDAE. Área FP10.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1298429' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144699","NY01144699_01","18","Rio de Janeiro","Guapimirim","-42.883","-22.483",NA,NA,"H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01241112","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R. A. X. Borges","852","2007","02","South America","Brazil","RPPN - Fazenda Riacho das Pedras, prop. Sr. Gersino Antônio Bronzon","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486047' target='other'> <mi>dwc_moreinfo</mi></a>","NY01241112","NY01241112_01","12","Bahia","Itamarajú","-39.3647","-17.1467",NA,NA,"J. G. Rando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","593268","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"E. L. Sette Silva","32","2000","10","South America","Brazil","Estaçao Ecológica do Tapacurá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228741' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593268","NY00593268_01","30","Pernambuco","Sao Lourenço da Mata","-34.9503","-8.0128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","593266","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"K. Almeida","75","2000","09","South America","Brazil","Estaçao Ecológica do Tapacurá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228734' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593266","NY00593266_01","19","Pernambuco","Sao Lourenço da Mata","-34.95027778","-8.0127778",NA,NA,"T. M. C. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00749107","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. P. Duarte","13947","1971","04","South America","Brazil","Do Evolveito para Tocantinolis","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=888543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749107","NY00749107_01","24","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01091677","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"C. M. Vieira","538","1994","02","South America","Brazil","Reserva Biológica de Poço das Antas, proxima a BR-101.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250744' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091677","NY01091677_01","24","Rio de Janeiro","Silva Jardim","-42.3917","-22.6508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1519586","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. D. García-González","1320","2009","11","South America","Brazil","Usina São José. Mata de Piedade.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551397' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519586","NY01519586_01","24","Pernambuco","Igarassu","-34.9831","-7.8206",NA,NA,NA,"108","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01096441","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"H. C. de Lima","6109","2003","08","South America","Brazil","Búzios, Manguinhos, Paraia Gorda.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237499' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096441","NY01096441_01","31","Rio de Janeiro","Armação dos Búzios","-41.9831","-22.7308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","777856","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. T. Ramalho","28","2000","11","South America","Brazil","Rebio. Tinguá, estrada do macuco, rumo à captaçao d'agua, lado direito","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777856","NY00777856_01","09","Rio de Janeiro",NA,NA,NA,NA,NA,"H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01241092","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. G. Jardim","1509","1998","02","South America","Brazil","Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486057' target='other'> <mi>dwc_moreinfo</mi></a>","NY01241092","NY01241092_01","04","Bahia","Jussari","-39.58","-15.17",NA,NA,"J. G. Rando","300","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00960142","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"G. E. Schatz","799","1983","03","South America","Brazil","Cachoerinha, 57 km SSW of Barra do Corda, along the Rio Corda","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960142","NY00960142_01","02","Maranhão","Barra do Corda","-45.37","-5.88",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02687438","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. L. da Costa Lima","570","2011","09","South America","Brazil","Mata Estrela, acesso pela Trilha do Pagão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953147' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687438","NY02687438_01","10","Rio Grande do Norte","Baía Formosa","-35.004053","-6.401767",NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00960138","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. A. Lombardi","2176","1998","02","South America","Brazil","Distrito de Fabiao, Boqueirao da Onça","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960138","NY00960138_01","15","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799","148972","auto","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1017930","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S. Tavares","66","1997","12","South America","Brazil","Engenho Tiriri, à direita na PE-28, após a entrada para a xzona industrial de Suape.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1233381' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017930","NY01017930_01","16","Pernambuco","Cabo do Santo Agostinho","-34.999656","-8.317233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00960135","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"E. Pereira","7303","1963","03","South America","Brazil","Sete Lagoas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033865' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960135","NY00960135_01","26","Minas Gerais","Sete Lagoas","-44.2467","-19.4658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","633851","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"K. Kubitzki","71-3","1971","03","South America","Brazil","Guanabara, Restinga b. Gavea, N von Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633851","NY00633851_01","10","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","515343","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"P. Clausen","8",NA,NA,"South America","Brazil","Brasilia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515343","NY00515343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00960139","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. Salino","4057","1998","02","South America","Brazil","Januária, Vale do Peruaçu, mata ciliar do rio Peruaçu","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960139","NY00960139_01","15","Minas Gerais",NA,NA,NA,NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","515331","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"H. C. de Lima","2954","1987","05","South America","Brazil","BR 101, km 120, Reserva da Cia.Vale do Rio Doce, Estrada Parajú (211), prox. a casa do Guarda","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515331","NY00515331_01","12","Espírito Santo","Linhares","-39.961174","-19.138199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00960132","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"H. S. Irwin","2330","1958","12","South America","Brazil","Arboretum, Agronomic Instute, Belo Horizonte","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960132","NY00960132_01","29","Minas Gerais","Belo Horizonte","-43.9378","-19.9208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","515340","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M. Guillemin","145","1838",NA,"South America","Brazil","Montagnes de Corcovado, le long de l'aqueduc. Decumba","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515340","NY00515340_01",NA,"Rio de Janeiro","Rio de Janeiro","-43.195652","-22.930074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","633859","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. G. Kuhlmann",NA,"1952","11","South America","Brazil","Arredores de Santa Teresa","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633859","NY00633859_01","25","Espírito Santo","Santa Teresa","-40.598137","-19.937786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","515319","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"L. A. Mattos Silva","736","1980","04","South America","Brazil","Km 5 da rod. Una/Canavieiras (BA-001)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515319","NY00515319_01","02","Bahia","Una","-39.0753","-15.2933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","515332","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J. Spada","206","1973","02","South America","Brazil","Reserva Florestal de Linhares CVRD. Proximo a Estrada 142 Talhao 403","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515332","NY00515332_01","21","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","515317","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A. Euponino","178","1972","01","South America","Brazil","Res. Bio. Pau-Brasil","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515317","NY00515317_01","24","Bahia","Santa Cruz Cabrália","-39.0228","-16.2783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","633858","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"W. R. Anderson","11192","1975","02","South America","Brazil","Guanabara: Restinga ca. 6 km W of Barra da Tijuca","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633858","NY00633858_01","01","Rio de Janeiro",NA,"-43.423613","-23.017662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","515328","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","ensiformis","ensiformis","Chamaecrista ensiformis ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M. Sobral","5555","1987","03","South America","Brazil","Ramal da BR 415 de Ilhéus a Japu; em desvio a 10 km do início do ramal, a esquerda","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331183' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515328","NY00515328_01",NA,"Bahia","Ilhéus","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
