"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"202","2019-05-06 11:58:35-03","UFU","HUFU","43331","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, T.B.","Nakajima, J.N.; Romero, R.; Rezende, T.M.; Vargas, B.C. & Silva, M.A.O.","4016","2005","11","09",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha escada de Pedras.","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,4 m. Cálice verde, corola rósea a magenta, anteras amarelas.; Campo rupestre.","HUFU00039408",NA,NA,NA,"41380","auto","2017",NA,"06","27",NA,NA,NA,NA,NA,NA
"203","2019-05-06 11:58:35-03","UFU","HUFU","33081","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Pacheco, R.A.","Romero, R.; Volpi, R.L.; Pacheco, R.A.; Carvalho, S.M.; Alves, A.S.; Cruz, M.P. & Mendonça,","6871","2003","05","15",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedra","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,3 m. Cálice verde, corola pink, estames amarelos.; Campo rupestre.","HUFU00039398",NA,NA,NA,"41380","auto","2003",NA,"07","02",NA,NA,NA,NA,NA,NA
"204","2019-05-06 11:58:35-03","UFU","HUFU","5588","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, T.B.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","911","1994","04","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,40m. Cálice vinho, frutos jovens, corola lilás e anteras amarelas.; Campo limpo, solo arenoso.","HUFU00039382",NA,NA,NA,"57119","auto","2017",NA,"06","27",NA,NA,NA,NA,NA,NA
"205","2019-05-06 11:58:35-03","UFU","HUFU","13946","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Andrade, T.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3829","1997","02","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4m. Cálice verde, corola lilás, anteras amarelas e estigma vermelho escuro.; Campo rupestre.","HUFU00039383",NA,NA,NA,"57119","auto","2005",NA,"02","21",NA,NA,NA,NA,NA,NA
"206","2019-05-06 11:58:35-03","UFU","HUFU","26959","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Andrade, T.","Romero, R.","6185","2002","01","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Subida para Serra da Canastra. Serra do Rolador.","-46.4075","-20.257778",NA,"Subarbusto, ca. 0,8m. Cálice verde, corola magenta e estames amarelos.; Campo rupestre.","HUFU00039381",NA,"1187","1187",NA,NA,"2005",NA,"02","21","-46.4075","-20.257778",NA,NA,NA,NA
"207","2019-05-06 11:58:35-03","UFU","HUFU","43812","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Melo, K.B.S.","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4144","2005","12","08",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Estrada depois do Paraíso Perdido em direção ao paredão.",NA,NA,NA,"Subarbusto, ca. 0,4 m. Cálice verde, corola rósea, estames com anteras amarelas e filetes róseos.; Beira de mata ciliar.","HUFU00039393",NA,NA,NA,NA,NA,"2006",NA,"08","16",NA,NA,NA,NA,NA,NA
"208","2020-08-04 12:48:24-03","UFU","HUFU","44768","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Melo, K.B.S.","Hattori, E.K.O.; Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N. & Freitas, F.S.","483","2006","02","16",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furmas, Estrada depois do Paraíso Perdido. Em direção ao Paredão.",NA,NA,NA,"Subarbusto ca. de 0,5 m. Corola rosa pink, anteras amarelas.; Cerrado de altitude.","HUFU00039395",NA,NA,NA,NA,NA,"2006",NA,"08","16",NA,NA,NA,NA,NA,NA
"209","2020-08-04 12:48:24-03","UFU","HUFU","45175","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Romero, R.","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7784","2006","07","12",NA,"Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Estrada atrás do Paraíso Perdido; ca. de 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 1 m. Hipanto verde, corola púrpura, estames amarelos e frutos castanhos.; Campo sujo.","HUFU00039394",NA,NA,NA,"29474","auto","2007",NA,"11","14",NA,NA,NA,NA,NA,NA
"210","2019-05-06 11:58:35-03","UFU","HUFU","26629","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Pacheco, R.A.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6246","2002","04","10",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,"Subarbusto 0,4 m. Cálice verde, corola arroxeada, estames amarelos.; Campo rupestre.","HUFU00039403",NA,NA,NA,"41380","auto","2002",NA,"09","06",NA,NA,NA,NA,NA,NA
"211","2019-05-06 11:58:35-03","UFU","HUFU","30801","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Volpi, R.L.","Romero, R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","6684","2003","03","09",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,"Subarbusto 0,4m. Cálice verde, corola magenta, anteras amarelas.; Cerrado rupestre.","HUFU00039399",NA,NA,NA,"41380","auto","2003",NA,"05","20",NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:58:35-03","UFU","HUFU","30865","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","3501","2003","03","13",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda Águas da Serra, Trilha das cachoeiras.","-46.8539009094238","-20.343900680542",NA,"Herbácea 0,3 m. Cálice verde, corola rósea, anteras amarelas.; Campo rupestre.","HUFU00039404",NA,NA,NA,"41380","auto","2003",NA,"05","20",NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:58:35-03","UFU","HUFU","28838","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Pacheco, R.A.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6438","2002","10","11",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,3 m. Cálice verde, corola magenta.; Campo rupestre.","HUFU00039400",NA,NA,NA,"41380","auto","2003",NA,"08","24",NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:58:35-03","UFU","HUFU","26764","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Pacheco, R.A.","Volpi, R.L.; Pacheco, R.A.; Romero, R. & Nakajima, J.N.","95","2002","04","13",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Estrada para Casinha Branca.","-46.8539009094238","-20.343900680542",NA,"Subarbusto 0,3 m. Cálice verde, corola rósea, estames róseos.; Cerrado rupestre.","HUFU00039402",NA,NA,NA,"41380","auto","2002",NA,"09","06",NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:58:35-03","UFU","HUFU","31606","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.","498","2003","03","06",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Céu cavalo.","-47.2928009033203","-19.3528003692627",NA,"Herbácea, ca. de 0,8 m. Cálice vinho, corola rosa.; Cerrado.","HUFU00013015","HUFU00013015",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:58:35-03","UFU","HUFU","8457","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Graham, S.A.","Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","930","1995","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Erva, ca. 0,5m. Cálice esverdeado, corola rósea e estames amarelos.; Base do morro, solo pedregoso.","HUFU00039384",NA,NA,NA,"57119","auto","1995",NA,"09",NA,NA,NA,NA,NA,NA,NA
"217","2019-05-06 11:58:35-03","UFU","HUFU","5185","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, T.B.","Nakajima, J.N.; Romero, R.","197","1994","02","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Casa de Pedra.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,50m. Cálice esverdeado-arroxeado, corola lilás e estames amarelados.; Campo em solo arenoso argiloso.","HUFU00039386",NA,NA,NA,"57119","auto","2003",NA,"07","22",NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:58:35-03","UFU","HUFU","13919","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Andrade, T.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2242","1997","02","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Final da estrada para a Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. 0,4m. Cálice esverdeado, corola pink, anteras amareladas e filetes róseos.; Campo rupestre.","HUFU00039385",NA,NA,NA,"57119","auto","2005",NA,"02","21",NA,NA,NA,NA,NA,NA
"219","2021-03-04 15:44:54-03","IF","SPSF","37336","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,"G.Durigan","R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo","128","2006","09","27","América do Sul","Brasil","SP","Pedregulho","P.E.F.B.J. Núcleo Chapadão","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFNovo; arbusto, 2m, flores róseas, estigmas amarelos; GEOGRAFIA: campo sujo&nf;UTM: X=244845 Y=7763194 ZONA=23K;",NA,NA,NA,NA,"27552","auto","2006","Magnoliopsida","09","27",NA,NA,NA,NA,NA,NA
"220","2021-03-04 15:44:54-03","IF","SPSF","16087","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,"J.R.Guillaumon",NA,"1993","01","24","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27552","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-04 15:44:54-03","IF","SPSF","18001","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,"E.E.Macedo","57","1993","01","27","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27552","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-04 15:44:54-03","IF","SPSF","27368","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","J.R.Guillaumon","L.Custodio & T.Custodio","514","1998","12","10","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"27552","auto","2007","Magnoliopsida","03","16",NA,NA,NA,NA,NA,NA
"223","2021-03-04 15:44:54-03","IF","SPSF","36689","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,"D.Sasaki & R.Mello-Silva & A.B.Junqueira & F.M.Capeli","306","2003","04","16","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo sujo&nf;;",NA,NA,NA,NA,"27552","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:44:54-03","IF","SPSF","37861","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"E.E.Macedo",NA,"2007","03","16","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: solo arenoso com pedras.&nf;Arbusto 80cm., flores cor rosa; GEOGRAFIA: núcleo Santa Luzia.;",NA,NA,NA,NA,"27552","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","(Mart.) A.DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis partis australis provinciarum Minas Geraes et S. Paulo",NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Riedel, L","2597",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Martius, C","868",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Martius, C","724",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Widgren, JF","424",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Langsdorff, GB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Martius, C","723",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Riedel, L","2597",NA,NA,NA,"Southern America","Brazil",NA,NA,"haud infrequens in campis altis, siccis, graminosis, sabulosis petrosisve provinciarum S. Paulo, prope Villa Franca",NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Sellow, F","1798",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Sellow, F","2052",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:10:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Pohl, JBE","5966",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P13P2N0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-04 09:02:29-03","IBt","SP","4017","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Gehrt, G","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-02 08:40:50-03","IBt","SP","285964","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Marcondes Ferreira, W","1109","1995","05","02",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-08-13 18:02:12-03","IBt","SP","295938","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Marcondes Ferreira, W","1248","1996","01","17",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-07-02 08:40:51-03","IBt","SP","285965","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Marcondes Ferreira, W","806","1994","03","18",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-26 10:00:27-03","IBt","SP","370230","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Sasaki, D","441","2003","04","18",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
