"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","typeStatus","class","fieldNumber"
"183","2019-11-07 11:16:31-03","UFMG","BHCB-SL","95902","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Almeida, TE; Souza, DT","163","2006","01","17","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha para a Cachoeira da Farofa. Campo Rupestre e Mata de Galeria.","-0.726206","-19.379306",NA,NA,"Terrestre em mata de galeira, na Cachoeira da Farofa",NA,"-0.726206","-19.379306","799","799",NA,"América",NA,NA,NA,NA,NA,NA
"184","2019-11-07 11:16:31-03","UFMG","BHCB-SL","111602","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A; et al.","12724","2007","07","16","Brasil","São Paulo","Águas da Prata","Fragmento florestal próximo ao Pico do Gavião, na estrada de acesso ao Pico pela BR-146.","-46.626028","-21.999167",NA,NA,"Sobre rocha no interior de floresta.",NA,"-46.626028","-21.999167","1320","1320",NA,"América",NA,NA,NA,NA,NA,NA
"185","2019-12-19 16:20:41-03","UFMG","BHCB-SL","107038","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Arantes, AA; Romero, R; Bernardes, PHN; Hattori, EKO; Freitas, FS","1696","2006","02","15","Brasil","Minas Gerais",NA,"Represa de Furnas, Trilha da Cachoeira Feixo da Serra.","-46.230833","-20.604444",NA,NA,"Erva com aprox. 0,1 metros.; Barranco na beira do rio, interior de mata de galeria.",NA,"-46.230833","-20.604444",NA,NA,NA,"América",NA,"BHCB049305",NA,NA,NA,NA
"186","2019-11-07 11:16:31-03","UFMG","BHCB-SL","60432","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; et al.","7095","2001","06","14","Brasil","Minas Gerais","Itabirito","Área da Serra da Moeda","-43.938056","-20.344167",NA,NA,"Rupícola, paredão de rio, interior de mata de galeria.",NA,"-43.938056","-20.344167","1450","1450",NA,"América",NA,NA,NA,NA,NA,NA
"187","2019-11-07 11:16:31-03","UFMG","BHCB-SL","113983","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; Dittrich, VAO; Pivari, MOD","13041","2007","12","14","Brasil","Minas Gerais","Boa Esperança","Serra da Boa Esperança, Parque Estadual da Serra da Boa Esperança. Área com formações campestres, savânicas e florestas do Bioma Cerrado, e fragmentos de Floresta Estacional Semidecidual.","-45.632528","-21.038889",NA,NA,"Barranco de estrada.",NA,"-45.632528","-21.038889","1120","1120",NA,"América",NA,NA,NA,NA,NA,NA
"188","2019-11-07 11:16:31-03","UFMG","BHCB-SL","101810","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SNS; Ávila, GC","414","2006","10","02","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Várzeas do Cocho e córrego afluente do rio Cristais. Campo rupestre e Mata de galeria.","-43.589889","-18.177778",NA,NA,"Rupícola a beira de córrego. Mata de galeria",NA,"-43.589889","-18.177778","1232","1232",NA,"América",NA,NA,NA,NA,NA,NA
"189","2019-11-07 11:16:31-03","UFMG","BHCB-SL","65127","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A; Carvalho, A","7645","2001","10","23","Brasil","Minas Gerais","Belo Vale","Floresta Ombrófila Densa Montana em fundo de vale.","-45.936111","-20.443611",NA,NA,"Rupícola em margem de rio.",NA,"-45.936111","-20.443611","1300","1300",NA,"América",NA,NA,NA,NA,NA,NA
"190","2019-11-07 11:16:31-03","UFMG","BHCB-SL","85570","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","123","2003","09","19","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.886278","-20.133556",NA,NA,"Rupícola; margem do córrego.",NA,"-43.886278","-20.133556",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"191","2019-11-07 11:16:31-03","UFMG","BHCB-SL","99366","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2011","09","30","Salino, A; Lombardi, JA; Mota, RC; Stehmann, JR","10055","2005","02","24","Brasil","Minas Gerais","Santa Maria do Salto","Distrito de Talismã, Floresta Ombrófila Densa Montana.","-0.667572","-16.404139",NA,NA,"Epífita a 1,5m de altura, na mata.",NA,"-0.667572","-16.404139","850","1000",NA,"América",NA,NA,NA,NA,NA,NA
"192","2019-11-07 11:16:31-03","UFMG","BHCB-SL","99601","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Salino, A; Mota, RC; Sobral, M; Siqueira, AP","10556","2005","08","21","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Serra do Caraça.","-0.730969","-20.131333",NA,NA,"Rupícola em mata de galeria, em Tabões.",NA,"-0.730969","-20.131333",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"193","2019-11-07 11:16:31-03","UFMG","BHCB-SL","101815","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SNS; Ávila, GC","419","2006","10","02","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para a Fazenda Duas Pontes. Floresta Estacional Semidecidual.","-43.58425","-18.1605",NA,NA,"Rupícola a beira de estrada",NA,"-43.58425","-18.1605","1036","1036",NA,"América",NA,NA,NA,NA,NA,NA
"194","2019-11-07 11:16:31-03","UFMG","BHCB-SL","49419","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","04",NA,"Salino, A","4973","1999","10","01","Brasil","Minas Gerais","Serra do Cipó","Próximo a Estátua do Juquinha",NA,NA,NA,NA,"Epífita, interior de floresta ciliar.",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"195","2021-01-12 15:24:05-03","UFMG","BHCB-SL","108789","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, DT","12225","2007","06","18","Brasil","Minas Gerais","Carrancas","Serra de Carrancas;, Próximo a rampa de paraglide. Mata de Galeria com trechos alagados e não alagados.","-44.670833","-21.449639",NA,NA,"Terrestre a margem de riacho.",NA,"-44.670833","-21.449639","1160","1160",NA,"América",NA,NA,NA,NA,NA,NA
"196","2019-12-19 16:20:41-03","UFMG","BHCB-SL","92609","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Antunes, F; Salino, A",NA,NA,NA,"Mota, RC","2730","2005","02","07","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.465806","-20.123167",NA,NA,"Erva rupestre.; Planta coletada em mata de galeria, próximo da Bocaína.",NA,"-43.465806","-20.123167","1250","1250",NA,"América",NA,"BHCB049313",NA,NA,NA,NA
"197","2021-01-12 15:24:05-03","UFMG","BHCB-SL","160130","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2012","12",NA,"Gontijo, FD","s.n","2012","06","28","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova; Cava Leste","-43.434444","-20.1975",NA,NA,"Resgate da informação científica.",NA,"-43.434444","-20.1975",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"198","2019-12-19 16:20:41-03","UFMG","BHCB-SL","107016","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Arantes, AA; Romero, R; Bernardes, PHN; Hattori, EKO; Freitas, FS","1695","2006","02","15","Brasil","Minas Gerais","Furnas","Trilha da Cachoeira Feixo da Serra, Região da Represa de Furnas",NA,NA,NA,NA,"Erva ca. 0,1 m.; Barranco na beira do rio, no interior de mata de galeria.",NA,NA,NA,NA,NA,NA,"América",NA,"BHCB049403",NA,NA,NA,NA
"199","2019-11-07 11:16:31-03","UFMG","BHCB-SL","37686","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A","3218","1997","07","14","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Casca Dánta.","-46.520222","-20.305556",NA,NA,"Terrestre ou sobre rocha, no interior da mata ciliar do rio São Francisco, na barranca do rio.",NA,"-46.520222","-20.305556",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"200","2019-12-19 16:20:41-03","UFMG","BHCB-SL","99606","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Mota, RC; Sobral, M; Siqueira, AP","10561","2005","08","21","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Serra do Caraça. Na cascatona.","-43.863453","-20.131333",NA,NA,"Rupícola.",NA,"-43.863453","-20.131333",NA,NA,NA,"América",NA,"BHCB049308",NA,NA,NA,NA
"201","2019-12-19 16:20:41-03","UFMG","BHCB-SL","154721","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Rocha, MJR; Pereira, AFS; Lautert, M; Salino, A","506","2012","03","21","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual de Serra Nova, Trilha do escorregador.","-42.7375","-15.615833",NA,NA,"Terrestre.; Em ambiente úmido.",NA,"-42.7375","-15.615833",NA,NA,NA,"América",NA,"BHCB049312",NA,NA,NA,NA
"202","2019-11-07 11:16:31-03","UFMG","BHCB-SL","37649","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A","3181","1997","07","14","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.664444","-20.171389",NA,NA,"Terrestre, beira de rio, em mata ciliar.",NA,"-46.664444","-20.171389",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"203","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81838","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A; Carvalho, FA; Mota, RC","8772","2003","05","31","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, Cachoeira de Tabuleiro, campo rupestre e mata de galeria com muitas rochas.","-43.568028","-19.105389",NA,NA,"Rupícola em margem de rio.",NA,"-43.568028","-19.105389",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"204","2021-01-12 15:24:05-03","UFMG","BHCB-SL","101364","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Souza, DT","351","2006","08","06","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Floresta Estacional Semidecidual Submontana e Mata de Galeria.","-43.429444","-19.414639",NA,NA,"Rupícola, próximo a curso d água, no interior de mata de galeria",NA,"-43.429444","-19.414639","720","720",NA,"América",NA,NA,NA,NA,NA,NA
"205","2019-11-07 11:16:31-03","UFMG","BHCB-SL","109364","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Rolim, LB; Almeida, TE; Silva, JL","358","2006","04","04","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Cibrão.","-43.478361","-20.475333",NA,NA,"Terrestre próximo a curso d'água. Floresta Estacional Semidecidual Montana.",NA,"-43.478361","-20.475333","694","694",NA,"América",NA,NA,NA,NA,NA,NA
"206","2019-11-07 11:16:31-03","UFMG","BHCB-SL","108746","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, DT","12182","2007","06","17","Brasil","Minas Gerais","Lavras","Parque Florestal Quedas do Rio Bonito, Trilha do Sauá. Mata de Galeria.","-44.982778","-21.329833",NA,NA,"Terrestre na trilha.",NA,"-44.982778","-21.329833","1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"207","2019-11-07 11:16:31-03","UFMG","BHCB-SL","138536","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Almeida, TE","2010","05",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","15","2009","05","23","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.295139",NA,NA,"Mata de galeria; erva terrestre em barranco.",NA,"-43.970556","-20.295139","1000","1200",NA,"América",NA,NA,NA,NA,NA,NA
"208","2021-01-12 15:24:05-03","UFMG","BHCB-SL","108889","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, DT","12325","2007","06","19","Brasil","Minas Gerais","Carrancas","Serra de Carrancas;, Trecho conhecido como Serra das Broas, na Chapada dos Perdizes. Área de campo rupestre, campo limpo e Matas de Galeria.","-44.605333","-21.604778",NA,NA,"Terrestre em mata de galeria.",NA,"-44.605333","-21.604778","1270","1350",NA,"América",NA,NA,NA,NA,NA,NA
"209","2019-11-07 11:16:31-03","UFMG","BHCB-SL","89605","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Figueiredo, JB; Lima, SG de","536","2004","05","03","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.794194","-20.157694",NA,NA,"Terrestre; interior da mata.",NA,"-43.794194","-20.157694",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"210","2019-12-19 16:20:41-03","UFMG","BHCB-SL","151180","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A","15115","2011","04","21","Brasil","Minas Gerais","Itambé do Mato Dentro","Cachoeira do Lúcio, a 2km da sede do município.","-43.551389","-19.694444",NA,NA,"Rupícola próximo a riacho.; Mata de Galeria.",NA,"-43.551389","-19.694444","670","670",NA,"América",NA,"BHCB049405",NA,NA,NA,NA
"211","2019-11-07 11:16:31-03","UFMG","BHCB-SL","106561","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Heringer, G","s.n","2006","09","08","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.941714","-20.322817",NA,NA,"Rupícola na beira de rio no interior de Mata Ciliar.",NA,"-43.941714","-20.322817","1277","1277",NA,"América",NA,NA,NA,NA,NA,NA
"212","2019-11-07 11:16:31-03","UFMG","BHCB-SL","82459","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Figueiredo, JB; Carvalho, FA","22","2003","05","21","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.","-43.886278","-19.978306",NA,NA,"Rupícola, margem do Córrego Águas Claras.",NA,"-43.886278","-19.978306","770","770",NA,"América",NA,NA,NA,NA,NA,NA
"213","2019-11-07 11:16:31-03","UFMG","BHCB-SL","101816","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Moran, RC; Matos, FB","2014","05",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SNS; Ávila, GC","420","2006","10","02","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para a Fazenda Duas Pontes. Floresta Estacional Semidecidual.","-43.58425","-18.1605",NA,NA,"Rupícola a beira de estrada",NA,"-43.58425","-18.1605","1036","1036",NA,"América",NA,NA,NA,NA,NA,NA
"214","2019-12-19 16:20:41-03","UFMG","BHCB-SL","154898","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Góes-Neto, LAA; et al.","737","2012","03","23","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova, Próximo ao tanque de captação de água de Serra Nova.","-42.742778","-15.649167",NA,NA,"Saxícola.",NA,"-42.742778","-15.649167","890","890",NA,"América",NA,"BHCB049304",NA,NA,NA,NA
"215","2019-11-07 11:16:31-03","UFMG","BHCB-SL","107130","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","940","2007","04","30","Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Mata do Beija-flor e caminho para a Mata do Beija-flor. Floresta Estacional Semidecidual; Mata de Galeria, Campo Limpo e Campo Rupestre.","-43.671361","-17.878861",NA,NA,"Rupícola à beira de córrego em mata de galeria",NA,"-43.671361","-17.878861","1120","1120",NA,"América",NA,NA,NA,NA,NA,NA
"216","2021-01-12 15:24:05-03","UFMG","BHCB-SL","54067","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Tameirão-Neto, E","2841","2000","02","16","Brasil","Minas Gerais","Aiuruoca","PCH Aiuruoca; Rio Aiuruoca;","-44.603099822998","-21.9755992889404","27460",NA,"Floresta ciliar, sobre rocha. Herbácea.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"217","2021-01-12 15:24:05-03","UFMG","BHCB-SL","56967","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; Melo, LCN","5845","2000","11","13","Brasil","Minas Gerais","Baependi","Usina Hidrelétrica Congonhal; Rio Jacu;","-44.8899993896484","-21.9589004516602","29865",NA,"Terrestre, interior de floresta.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"218","2019-11-07 11:16:31-03","UFMG","BHCB-SL","104043","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Melo, LCN","223","2006","05","03","Brasil","Minas Gerais","Belo Vale","Serra da Moeda","-44.0243988037109","-20.4078006744385","17803",NA,"Rupícola. Em afloramento rochoso, borda de mata, na trilha. FES, secundária.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"219","2019-11-07 11:16:31-03","UFMG","BHCB-SL","104045","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Melo, LCN","225","2006","05","03","Brasil","Minas Gerais","Belo Vale","Serra da Moeda","-44.0243988037109","-20.4078006744385","17803",NA,"Rupícola. Em afloramento rochoso, borda de mata, na trilha. FES, secundária.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"220","2019-11-07 11:16:31-03","UFMG","BHCB-SL","77838","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Morais, R; Lage, PV; Carrara, LA","s.n","2001","07","01","Brasil","Minas Gerais","Brumadinho","Nascente Riacho Limpo do Retiro das Pedras, Área de Campo rupestre.","-44.1996994018555","-20.1432991027832","26639",NA,"Rupícola, interior de mata ciliar.","auto",NA,NA,"1100","1350",NA,"América",NA,NA,NA,NA,NA,NA
"221","2021-01-12 15:24:05-03","UFMG","BHCB-SL","37435","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A","3118","1997","06","07","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.6697006225586","-19.8799991607666","22051",NA,"Terrestre, crescendo junto a rocha, local úmido. No campo rochoso","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"222","2021-01-12 15:24:05-03","UFMG","BHCB-SL","56561","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN",NA,NA,NA,"Melo, LCN","30","2000","12","08","Brasil","Minas Gerais","Camanducaia","Matão","-46.1446990966797","-22.7553005218506","22140",NA,"Epífita, interior de mata, crescendo a 30cm de altura.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"223","2019-11-07 11:16:31-03","UFMG","BHCB-SL","81298","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Salino, A; Mota, NFO","8231","2002","12","21","Brasil","Minas Gerais","Catas Altas","Parque Natural da Serra do Caraça, Bocaina.","-43.4075012207031","-20.0746994018555","11966",NA,"Rupícola em Mata de Galeria.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"224","2019-11-07 11:16:31-03","UFMG","BHCB-SL","74178","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Salino, A","7941","2002","03","09","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, Gruta Nossa Senhora de Lourdes","-43.4075012207031","-20.0746994018555","11966",NA,"Rupícola no interior de mata.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"225","2019-11-07 11:16:31-03","UFMG","BHCB-SL","131754","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Souza, FS; Salino, A; Góes-Neto, LAA","2015","11",NA,"Almeida, TE; Souza, DT","2052","2009","08","08","Brasil","Minas Gerais","Congonhas do Norte","Alto da Serra do Talhado, Campos limpos e Campos ruestres.","-43.6814002990723","-18.8071994781494","30386",NA,"Erva terrestre à margem de córrego. Prensado em álcool.","auto",NA,NA,"1300","1300",NA,"América",NA,NA,NA,NA,NA,NA
"226","2019-11-07 11:16:31-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Souza, FS; Salino, A; Góes-Neto, LAA","2015","11",NA,"Almeida, TE; Souza, DT","2052","2009","08","08","Brasil","Minas Gerais","Congonhas do Norte","Alto da Serra do Talhado, Campos limpos e Campos ruestres.","-43.6814002990723","-18.8071994781494","30386",NA,"Erva terrestre à margem de córrego. Prensado em álcool.","auto",NA,NA,"1300","1300",NA,"América",NA,NA,NA,NA,NA,NA
"227","2021-01-12 15:24:05-03","UFMG","BHCB-SL","52538","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Costa, LV","s.n.","2000","04",NA,"Brasil","Minas Gerais","Cristina","PCH Cristina;","-45.2641983032227","-22.2119007110596","13513",NA,"Reservatório.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"228","2019-12-19 16:20:41-03","UFMG","BHCB-SL","105002","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Novelino, RF; Menezes, NL; Scattena, VL","717","1989","10","13","Brasil","Minas Gerais","Diamantina","Cachoeira da Toca, Estrada Diamamtina-Curvelo, km 598 a 1,3 km do asfalto.","-43.6002998352051","-18.2493991851807","101169",NA,"Escamas escuras junto à costa.&nf;Material estéril, rizoma rastejante.; Terreno arenítico, local abrigado ao lado da queda da cachoeira.","auto",NA,NA,NA,NA,NA,"América",NA,"BHCB049401",NA,NA,NA,NA
"229","2019-11-07 11:16:31-03","UFMG","BHCB-SL","82549","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Carvalho, FA; Viana, PL; Santos, FMG; Ferreira, GR; Varella, CS","134","2003","09","09","Brasil","Minas Gerais","Itabirito","Mata de Encosta úmida em vale encaixado.","-43.801399230957","-20.2532997131348","20553",NA,"Terrestre em barranco na beira de córrego.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
