"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"150","2019-08-27 13:29:46-03","IAP","PACA-AGP","96032","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"J. Larocca","1989","09","25","Brasil","RS","Butiá","-51.9622001647949","-30.1196994781494",NA,NA,NA,NA,"PACA096032",NA,"Horto Palmeiras (Riocell)","39953","HASU 2521&nf;1,5 m Habitat: em beira de arroio Hábito: arbusto","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"151","2019-08-27 13:29:46-03","IAP","PACA-AGP","96031","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"C. Mondin & A. Iob","1999","09","04","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"PACA096031",NA,"Pacheca, Ilha das Três Bocas","49429","HASU 7390&nf;c/ ca. 2,5 m alt. Habitat: Mata arenosa, beira de mata Fenofase: flores vermelhas","auto",NA,NA,NA,"1861",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"152","2019-08-27 13:29:45-03","IAP","PACA-AGP","26704","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","E. Friderichs","1944","09",NA,"Brasil","RS","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"PACA026704",NA,NA,"13082","Habitat: in silvula riparia Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"153","2019-08-27 13:29:46-03","IAP","PACA-AGP","102221","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","De Marchi, T. C.",NA,NA,NA,"T. C. de Marchi","2007","10","09","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"PACA102221",NA,"Terra Dura - Aracruz","33687","Habitat: Em mata ribeirinha.","auto",NA,NA,NA,"227",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"154","2019-08-27 13:29:45-03","IAP","PACA-AGP","40619","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","03","23","Brasil","RS","Esteio","-51.17919921875","-29.861400604248",NA,NA,NA,NA,"PACA040619",NA,NA,"7214","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"155","2019-08-27 13:29:45-03","IAP","PACA-AGP","71035","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","A. Sehnem SJ",NA,NA,NA,"Sehnem, A.","1969","04","21","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"100","100","PACA071035",NA,"Itacolomi","25424","Habitat: in dumetis Hábito: arbustum","auto",NA,NA,NA,"10638",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"156","2019-08-27 13:29:46-03","IAP","PACA-AGP","57915","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1957","05","12","Pivetta","1953",NA,NA,"Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"PACA057915",NA,"Dr. Pestana","36807","flores vermelhas. Habitat: ad flumen Fenofase: flor Hábito: arbusto","auto",NA,NA,NA,"1076",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"157","2019-08-27 13:29:45-03","IAP","PACA-AGP","62323","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","09","19","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA062323",NA,NA,"21601","Sem Material Habitat: in silvula rupestri Fenofase: flor","auto",NA,NA,NA,"1787",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"158","2019-08-27 13:29:46-03","IAP","PACA-AGP","98441","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","B. Rambo",NA,NA,NA,"Sehnem, A.","1949","09","08","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA098441",NA,"Linha Júlio de Castilhos","21601","Habitat: ad rivum Hábito: arbustum","auto",NA,NA,NA,"3825",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"159","2019-08-27 13:29:45-03","IAP","PACA-AGP","47816","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Sehnem, A.","1949","09","08","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA047816",NA,"Linha Júlio de Castilhos - Badensertal","21601","Habitat: ad rivum in rupestribus Fenofase: flor Hábito: arbustum","auto",NA,NA,NA,"3825",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"160","2019-08-27 13:29:45-03","IAP","PACA-AGP","62421","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-rambo","1958","09","26","Camargo, O. R.","1957","09","19","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA062421",NA,"no cume do Morro São João","21601","Habitat: in silvula montana (no mato) Fenofase: flor","auto",NA,NA,NA,"1717",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"161","2019-08-27 13:29:45-03","IAP","PACA-AGP","26568","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA026568",NA,"Pareci","21601","Habitat: in silvula campestri Fenofase: estéril","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"162","2019-08-27 13:29:45-03","IAP","PACA-AGP","26581","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA026581",NA,"Pareci","21601","Sem Material Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"163","2019-08-27 13:29:45-03","IAP","PACA-AGP","27531","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA027531",NA,"Pareci","21601","Habitat: in silvula campestri Fenofase: estéril","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"164","2019-08-27 13:29:45-03","IAP","PACA-AGP","29636","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Henz, E.","1945","09","19","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA029636",NA,"Pareci","21601","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"165","2019-08-27 13:29:45-03","IAP","PACA-AGP","42471","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","07","07","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA042471",NA,"Pareci","21601","Habitat: in silvula rupestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"166","2019-08-27 13:29:45-03","IAP","PACA-AGP","43785","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","10","07","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA043785",NA,"Pareci","21601","Habitat: ad silvam primaevam in rupestribus Fenofase: flor e fruto submaturo","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"167","2019-08-27 13:29:45-03","IAP","PACA-AGP","48456","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Sehnem, A.","1945","09","16","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA048456",NA,"Porto pereira","21601","Habitat: in silvula arenosa Fenofase: flor Hábito: arbustum","auto",NA,NA,NA,"1481",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"168","2019-08-27 13:29:45-03","IAP","PACA-AGP","28472","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028472",NA,"ad. flumen Uruguay","35080","Habitat: in silva campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"169","2019-08-27 13:29:45-03","IAP","PACA-AGP","11005","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1943","01",NA,"Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA011005",NA,NA,"14669","Habitat: in silvula rupestri Fenofase: fruto submaturo","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"170","2019-08-27 13:29:46-03","IAP","PACA-AGP","96034","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,NA,"1990","08","19","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA096034",NA,"Baln. Teixeirinha/ banhado Sinos","20722","HEDU 1518 Habitat: Mato, beira de estrada","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"171","2019-08-27 13:29:45-03","IAP","PACA-AGP","42879","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","08","12","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA042879",NA,"Schwabenschneis","20722","Habitat: in silvula rupestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"172","2019-08-27 13:29:45-03","IAP","PACA-AGP","61865","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","10","20","Brasil","RS","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"PACA061865",NA,NA,"25060","Habitat: in silvula Fenofase: flor","auto",NA,NA,NA,"2185",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"173","2019-08-27 13:29:45-03","IAP","PACA-AGP","63423","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1958","09","17","J. C. Sacco","1958","03","24","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA063423",NA,"Retiro - nas margens do Arroio Pelotas","51462","Abundante. Habitat: in ripariis Fenofase: flor","auto",NA,NA,NA,"1061",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"174","2019-08-27 13:29:45-03","IAP","PACA-AGP","62663","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1958","09","25","Camargo, O. R.","1957","11","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA062663",NA,NA,"29946","Sem Material Habitat: in silvula Fenofase: flor e fruto","auto",NA,NA,NA,"2374",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"175","2019-08-27 13:29:45-03","IAP","PACA-AGP","10996","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Emrich, K.",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA010996",NA,NA,"29946","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"176","2019-08-27 13:29:46-03","IAP","PACA-AGP","96035","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"V. F. Nunes","1988","05","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA096035",NA,"Campus do Vale - UFRGS_ Agronomia","29946","HEDU 366&nf;De 1,8 a 3,5 de altura, flores escuras, flores vermelhas. Estrada desativada perto da 7° entrada p/ o Campus Habitat: beirada do mato Hábito: arbusto","auto",NA,NA,NA,"131",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"177","2019-08-27 13:29:45-03","IAP","PACA-AGP","48852","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1950","09","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048852",NA,"Itapoã - Granja Neugebauer","29946","Habitat: in rupestribus dumetosis Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"178","2019-08-27 13:29:45-03","IAP","PACA-AGP","37328","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Emrich, K. & Rambo, B.","1948","07","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA037328",NA,"Morro da Polícia","29946","Habitat: in silvula rupestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"179","2019-08-27 13:29:45-03","IAP","PACA-AGP","41983","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","06","15","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA041983",NA,"Morro santana","29946","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"180","2019-08-27 13:29:45-03","IAP","PACA-AGP","62682","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1958","09","25","Camargo, O. R.","1957","11","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA062682",NA,"Passo Dorneles","29946","Habitat: ad silvulam (na orla do mato) Fenofase: flor","auto",NA,NA,NA,"2381",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"181","2019-08-27 13:29:45-03","IAP","PACA-AGP","27181","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","A. Burkart","1954","08","12","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA027181",NA,"Vila Manresa","29946","Habitat: ad rivum in silvula Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"182","2019-08-27 13:29:45-03","IAP","PACA-AGP","27381","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA027381",NA,"Vila Manresa","29946","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"183","2019-08-27 13:29:45-03","IAP","PACA-AGP","28978","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA028978",NA,"Vila Manresa","29946","Habitat: in silvula rupestri Fenofase: flor subaperto","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"184","2019-08-27 13:29:45-03","IAP","PACA-AGP","37424.1","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1948","08","19","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA037424-1",NA,"Vila Manresa","29946","Habitat: in silvula rupestri Fenofase: flor e fruto maturo","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"185","2019-08-27 13:29:45-03","IAP","PACA-AGP","43477","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1949","09","20","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA043477",NA,"Vila Manresa","29946","Habitat: ad silvam campestrem Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"186","2019-08-27 13:29:45-03","IAP","PACA-AGP","47093","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1950","05","15","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA047093",NA,"Vila Manresa","29946","Habitat: in silvula rupestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"187","2019-08-27 13:29:45-03","IAP","PACA-AGP","48685","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1950","07","31","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048685",NA,"Vila Manresa","29946","Habitat: in silvula rupestri Fenofase: fruto maturo","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"188","2019-08-27 13:29:45-03","IAP","PACA-AGP","48819","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1950","11","22","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048819",NA,"Vila Manresa","29946","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"189","2019-08-27 13:29:45-03","IAP","PACA-AGP","57282","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1957","05","15","Rambo, B.","1955","09","24","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA057282",NA,"Vila Manresa","29946","Habitat: in silvula Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"190","2019-08-27 13:29:45-03","IAP","PACA-AGP","165","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1933","01","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000165",NA,"Vila Manresa - Morro da Glória","29946","Habitat: in silva campestri ad rivum Fenofase: flores","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"191","2019-08-27 13:29:45-03","IAP","PACA-AGP","26176","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"PACA026176",NA,"Faz. do Jarau","74636","Habitat: in silvula riparia Fenofase: estéril","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"192","2020-12-21 16:37:25-03","IAP","PACA-AGP","10989","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","Heidler, A.","1943",NA,NA,"Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA010989",NA,NA,"37819","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:29:45-03","IAP","PACA-AGP","58862","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1967","06","07","Camargo, O. R.","1956","02","03","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058862",NA,"Estação exp. de Silvicultura","37819","Habitat: ad rivum in dumetosis Fenofase: flor","auto",NA,NA,NA,"167",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:29:45-03","IAP","PACA-AGP","25032","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","A. Reckziegel","1943",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025032",NA,NA,"10287","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"195","2019-08-27 13:29:45-03","IAP","PACA-AGP","25098","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1954","08","12","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025098",NA,NA,"10287","Habitat: in silvula campestri Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"196","2019-08-27 13:29:46-03","IAP","PACA-AGP","96029","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","C. M. Oliveira & C. Mondin",NA,NA,NA,"C. M. Oliveira","2000","04","03","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA096029",NA,"Campus Unisinos","10287","HASU 14921&nf;Suas flores são vermelhas. Hábito espontânea, nativa do RS Habitat: Ambiente de sol na beira do lago Hábito: arbustiva","auto",NA,NA,NA,"73",NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"197","2019-08-27 13:29:45-03","IAP","PACA-AGP","56492","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Emrich-Rambo","1955","04","10","Rambo, B.","1955","01","19","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA056492",NA,NA,"20837","forma enana, 0,01-0,02m alta. Habitat: in graminosis Fenofase: flor","auto",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,"Magnoliatae",NA,NA,NA,NA,NA
