"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"747","2021-03-16 17:54:00-03","UCS","HUCS","10742","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","Legrand","Smith, S.F.","1995","10",NA,"Butzke, A.","s.n.","1993","10","20","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito","-51.9063987731934","-27.4617004394531",NA,NA,"550","550","Herbara - 7197; beira da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","18635","auto","australis",NA,NA,NA,NA,NA,NA,NA
"748","2021-03-16 17:54:00-03","UCS","HUCS","14346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","Legrand","Smith, S.F.","2001","08",NA,"Soares, F.","s.n.","1999","11","14","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Martins","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto","australis",NA,NA,NA,NA,NA,NA,NA
"749","2021-03-16 17:54:00-03","UCS","HUCS","25946","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Sobral, M.","2005",NA,NA,"Silva, J.M.","3925","2003","11","27","Brasil","Paraná","Piraquara","Medianeira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore 5m , flor alva; mata de galeria",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-03-16 17:54:00-03","UCS","HUCS","48403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Sobral, M.","8578","1997","08",NA,"Brasil","Paraná","Céu Azul","Parque Nacional de Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Região de mata estacional semidecídua",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-03-16 17:54:00-03","UCS","HUCS","44186","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Sobral, M.","8578","1997","08",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçú","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Região de mata estacional Semidecidual.",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-03-16 17:54:00-03","UCS","HUCS","7741","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Sobral, M.","1990",NA,NA,"Cervi, A.C.","3011","1989","11","09","Brasil","Paraná","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arbusto 2m, flor alva odorífera; margens do rio , zona de campo",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-03-16 17:54:00-03","UCS","HUCS","18317","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Smith, S.F.","2001","04",NA,"Kegler, A.","1203","2001","11","24","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Justina","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-03-16 17:54:00-03","UCS","HUCS","26525","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","Sobral, M.","2005",NA,NA,"Silva, J.M.","3904","2003","11","18","Brasil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore 5m. flor alva; bosque",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-03-16 17:54:00-03","UCS","HUCS","10742","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","Legrand","Smith, S.F.","1995","10",NA,"Butzke, A.","s.n.","1993","10","20","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito","-51.9063987731934","-27.4617004394531",NA,NA,"550","550","Herbara - 7197; beira da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","18635","auto","australis",NA,NA,NA,NA,NA,NA,NA
"756","2021-03-16 17:54:00-03","UCS","HUCS","14346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","Legrand","Smith, S.F.","2001","08",NA,"Soares, F.","s.n.","1999","11","14","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Martins","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto","australis",NA,NA,NA,NA,NA,NA,NA
"757","2021-03-16 17:54:00-03","UCS","HUCS","37488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","Berg","Soares-Silva","2004",NA,NA,"Viani, R.A.G.","s.n.","1998","07","05","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"arvoreta 2,5m, 3 cm d.a.p. ; botões florais rosados e brancos",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","32424","auto","paraguayensis",NA,NA,NA,NA,NA,NA,NA
"758","2021-03-16 17:54:01-03","UCS","HUCS","7261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","Landrum, L.",NA,NA,NA,"Landrum, L.R.","5746","1987","12","12","Argentina","Corrientes","General Paz","Lomas de Vallejos-Estancia La Flecha",NA,NA,NA,NA,NA,NA,"evergreen forest edge beside wet campo",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-03-16 17:54:01-03","UCS","HUCS","5105","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","Landrum, L.","1989","04",NA,"Poloni, M.T.","s.n.","1989","01","04","Brasil","Rio Grande do Sul","Paverama",NA,"-51.7303009033203","-29.551700592041",NA,NA,NA,NA,"arvoreta; à beira da mata",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","12402","auto",NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-03-16 17:54:01-03","UCS","HUCS","47884","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) Silv.","Molz, M.","2018","08","29","Gonzatti, F.","1334","2014","10","18","Brasil","Rio Grande do Sul","Muitos Capões",NA,"-51.182722","-28.339083","-51.182722","-28.339083","932","932","sobre lajeado,arbusto ca 2,5m de altura, brotações novas",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-03-16 17:54:01-03","UCS","HUCS","31343","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) Silv.","Sobral, M.","1994",NA,NA,"Oliveira, P.I.","348","1982","02","03","Brasil","Paraná","Porto Amazonas","arredores","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"árvore 4m, fruto verde; capão",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","14684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-03-16 17:54:01-03","UCS","HUCS","12879","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) Silv.","Kawasaki, M.L.","1998",NA,NA,"Hatschbach, G.","61294","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul","estrada para Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arvoreta 5m, flor lava; araucarieto",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-03-16 17:54:01-03","UCS","HUCS","8006","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) Silv.","Sobral, M.","2008","06","30","Wasum, R.A.","s.n.","1991","11","11","Brasil","Rio Grande do Sul","Tupanciretã","Jari- Santana","-53.8358001708984","-29.0806007385254",NA,NA,"415","415","beira da estrada - próximo ao Rio Santana",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-03-16 17:54:01-03","UCS","HUCS","37335","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) Silv.","Grings, M.",NA,NA,NA,"Grings, M.","1005","2007","11","10","Brasil","Rio Grande do Sul","Canguçu","Projeto de Assentamento Guajuviras","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"arvoreta com flores brancas e frutos pretos - ICN 163262; beira de floresta de galeria do rio Camaquã",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-02-21 19:37:56-03","UNEMAT","HERBAM","0111","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","Soares, CRA","2007",NA,NA,"Soares, C.R.A.","490","2007","11","02","Brasil","Mato Grosso","Alta Floresta","Fragmento florestal em frente substação de energia","-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,"HERBAM000111",NA,NA,NA,NA,NA,NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA,NA,NA
"766","2014-10-14 15:57:00-03","BS","M","M-0136805","S","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana var. laruotteana","ruotteana",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0136805",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. laruotteana","Magnoliopsida",NA,NA,NA,NA,NA,NA
"767","2014-10-14 15:57:00-03","BS","M","M-0136805","S","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana var. laruotteana","ruotteana",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0136805",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. laruotteana","Magnoliopsida",NA,NA,NA,NA,NA,NA
"768","2014-10-14 15:57:00-03","BS","M","M-0136885","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Crescit in Brasiliae prov. S.Pauli",NA,NA,NA,NA,NA,NA,NA,"M0136885",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"769","2014-10-14 15:57:00-03","BS","M","M-0136886","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia. Mandiocca [prov. Rio de Janeiro]",NA,NA,NA,NA,NA,NA,NA,"M0136886",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"770","2014-10-14 15:57:00-03","BS","M","M-0136887","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Gomes e Sousa, A. de Figueiredo",NA,NA,NA,NA,"Brasil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,"M0136887",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"771","2014-10-14 15:57:00-03","BS","M","M-0136888","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia pr. St. Pauli",NA,NA,NA,NA,NA,NA,NA,"M0136888",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"772","2014-10-14 15:57:00-03","BS","M","M-0136889","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0136889",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"773","2014-10-14 15:57:00-03","BS","M","M-0136890","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Crescit in Brasiliae prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,"M0136890",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"774","2014-10-14 15:57:00-03","BS","M","M-0136891","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"e Brasil. Mandiocca [prov. Rio de Janeiro]",NA,NA,NA,NA,NA,NA,NA,"M0136891",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"775","2014-10-14 15:57:00-03","BS","M","M-0136892","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Riedel, L.",NA,"1833","09","30","Brasil",NA,NA,"Brasilia: Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,"M0136892",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00",NA
"776","2014-10-14 15:57:00-03","BS","M","M-0136893","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"Schüch, G. von",NA,NA,NA,NA,"Brasil",NA,NA,"Sebastianopolis Brasiliae",NA,NA,NA,NA,NA,NA,NA,"M0136893",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"777","2020-04-27 16:10:48-03","UFES","VIES","22271","S","Plantae","Myrtaceae","Myrcia","lajeana","Myrcia lajeana","D.Legrand","Grizzon, M.","2012","09","26","Wasum, R.","1635","2002","11","24","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho.","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000",NA,"VIES022271","VIES022271",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-06-27 10:25:55-03","UFES","VIES","4984","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,"2013",NA,NA,"Araújo, D.S.D.","5306","1982","12","20","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"VIES004984","VIES004984",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-03-31 15:02:18-03","UTFPR","HCF","11357","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","4322","2012","11","02","Brasil","PR","Pontal do Paraná","Pontal do Sul","-48.426167","-25.605833","48°25'34,2 W","25°36'21 S","6","6","arvoreta ca. 3 m, heliófita. Flores com cálice verde e corola alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-03-31 15:02:18-03","UTFPR","HCF","9844","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","E. Barboza","2014",NA,NA,"M.G. Caxambu","3591","2011","10","14","Brasil","PR","Tijucas do Sul","Associação dos Professores da UFPR","-49.052472","-25.836194","49°03'08,9 W","25°50'10,3 S","848","848","arvoreta ca. 3 m, heliófita, palustre. Botões florais e flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-03-31 15:02:18-03","UTFPR","HCF","6043","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","J. Cordeiro & E.D. Lozano","2009",NA,NA,"A.R. Silva","469","2007","10","11","Brasil","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.4675","-21.108642","45°28'03'' W","21°06'31,11'' S","818","818","Arvoreta ca. 3m, com frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-03-31 15:02:18-03","UTFPR","HCF","20574","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","7468","2016","08","25","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.648583","-25.061806","53°38'54,9 W","25°03'42,5 S","727","727","arbusto ca. 2 m, heliófito. Botões florais alvo-avermelhados. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-03-31 15:02:18-03","UTFPR","HCF","22334","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M.L. Brotto","2016","11","22","J.M. Silva","9128","2015","11","22","Brasil","PR","Castro","PCH do Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","50°07'12 W","24°44'14 S","980","980","arbusto com 3 m de altura; flor alva. Floresta Ombrófila Mista, vegetação secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-03-31 15:02:18-03","UTFPR","HCF","23876","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","7914","2017","09","28","Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú","-52.122278","-24.786722","52°07'20,2 W","24°47'12,2 S","555","555","arvoreta ca. 3 m, heliófita. Flores e botões alvacentos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-03-31 15:02:18-03","UTFPR","HCF","20064","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","E. Barboza","2014","11","19","J.M. Silva","8620","2014","07","16","Brasil","PR","Curitiba","Bairro Uberaba, Praça Paulino José","-49.203056","-25.481667","49°12'11 W","25°28'54 S","927","927","árvore de 4 m de altura; flores de cor alva. Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-03-31 15:02:18-03","UTFPR","HCF","17463","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","6610","2015","07","02","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Próximo às","-54.438917","-25.688722","54°26'20,1 W","25°41'19,4 S","187","187","árvore ca. 6 m, heliófita. Botões florais alvo-esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-03-31 15:02:18-03","UTFPR","HCF","14985","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","E.L. Siqueira","1213","2014","09","18","Brasil","PR","Ortigueira","Rio Apucarana Grande, perto da ponte","-50.981306","-23.89375","50°58'52,7 W","23°53'37,5 S","658","658","arvoreta ca 1.5 m, ripária, semi-ciófila. Flores e botões florais alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-03-31 15:02:18-03","UTFPR","HCF","26341","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","G.A. Dettke","2019","04","26","E.L. Siqueira","2780","2018","08","28","Brasil","PR","Campo Mourão","Vila Franciscana, próxima a Santa Casa","-52.405361","-24.016639","52°24'19,3 W","24°00'59,9 S","547","547","arvoreta ca. 3 m, heliófita, palustre. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-03-31 15:02:18-03","UTFPR","HCF","6485","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","J. Cordeiro & E.D. Lozano","2009",NA,NA,"E.L. Siqueira","64","2007","11","09","Brasil","PR","Dois Vizinhos","Campus da UTFPR","-53.101306","-25.6955","53°06'04,7 W","25°41'43,8 S","484","484","arvoreta ca. 2 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-03-31 15:02:18-03","UTFPR","HCF","17738","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","6794","2015","08","20","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Trilha do Rio","-53.795694","-25.155222","53°47'44,5 W","25°09'18,8 S","502","502","árvore ca. 6 m, ripária, heliófita. Botões florais alvo-rosados. Tronco liso. Cachoeira do Rio Azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-03-31 15:02:18-03","UTFPR","HCF","15115","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","5580","2014","10","15","Brasil","PR","Porto Camargo","PARNA - Parque Nacional de Ilha Grande","-53.760111","-23.343528","53°45'36,4 W","23°20'36,7 S","228","228","arbusto semi-ciófilo, ca. 1,20 m. Frutos imaturos verdes e os maduros negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-03-31 15:02:18-03","UTFPR","HCF","18029","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.C. Lannoy","2018","06","25","M.G. Caxambu","6948","2015","10","01","Brasil","PR","Santa Tereza do Oeste","Parque Nacional do Iguaçu, cercanias","-53.63425","-25.053028","53°38'03,3 W","25°03'10,9 S","729","729","arbusto ca. 1 m, heliófito. Frutos imaturos verdes a vermelhos. Frutos maduros negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-03-31 15:02:18-03","UTFPR","HCF","8144","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","D.F. Lima","2011","08","25","A.R. Silva","723","2009","08","27","Brasil","PR","Campo Mourão","afloramento rochoso, no terreno frente","-52.346917","-24.033806","52°20'48,9 W","24°02'01,7 S","520","520","arbusto heliófito, ramificado. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-03-31 15:02:18-03","UTFPR","HCF","26692","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","L.H.S.M. Conceição","2020","01","24","M.G. Caxambu","8637","2018","11","09","Brasil","PR","Mamborê","Estação Ecológica Municipal Affonso","-52.559778","-24.498944","52°33'35,2 W","24°29'56,2 S","542","542","arvoreta ca. 5 m, ripária, semi-ciófila. Frutos imaturos verdes e os maduros vermelhos a negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-03-31 15:02:18-03","UTFPR","HCF","6376","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","J. Cordeiro & E.D. Lozano","2009",NA,NA,"M.G. Caxambu","1903","2007","11","04","Brasil","PR","Arapoti","Cerrado das Cinzas","-49.872861","-24.125139","49°52'22,3 W","24°07'30,5 S","884","884","arbusto heliófito. Frutos imaturos verdes. Beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-03-31 15:02:18-03","UTFPR","HCF","30557","S","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","F. Marinero","2016","11","07","F. Marinero","517","2016","10","29","Brasil","PR","Tibagi","Fazenda Pinheirinho","-50.273611","-24.631944","50°16'25 W","24°37'55 S","1060","1060","árvore 8 m. Botões florais alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
