"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"44","2021-03-30 12:37:37-03","EAO","IAN","67619","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Rambo, B","1949","03","Brasil","Rio Grande do Sul","Sapucaia",NA,NA,NA,NA,NA,NA,NA,NA,"IAN067619","09",NA,NA,"40429","Southern America",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:37:37-03","EAO","IAN","30652","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","sandia","Cayaponia sandia","(Griseb.) Cogn.",NA,NA,NA,NA,"Lorents",NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN030652",NA,NA,NA,"9048","Southern America",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:13:31-03","UFBA","ALCB","60169","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2011","11","07","Hoehne, W","1955","01","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Escandente n mata.","ALCB035664","28","ALCB035664",NA,"s/n","Southern America",NA,"Dicotyledon",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:13:31-03","UFBA","ALCB","023264","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2011","11",NA,"Guedes, ML","1991","08","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque de Ondina","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"com gavinha. Folhas ásperas. Flores femininas amarelas, singelas.","ALCB035663","13","ALCB035663",NA,"s/n","Southern America",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:13:31-03","UFBA","ALCB","55890","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2011","11","07","Hoehne, W","1942","05","Brasil","São Paulo",NA,"Próximo de Anastácio",NA,NA,NA,NA,NA,NA,"Escandente","ALCB035662","20","ALCB035662",NA,"s/n","Southern America",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:59:11-03","NBC","NL-BOTANY","L.2978798","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Dusén PKH","1913","12","Brazil",NA,NA,"Parana: Opurity ba opp, in fruticetis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978798","28","NL-L2978798","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 08:59:11-03","NBC","NL-BOTANY","L.2978799","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Dusén PKH","1909","11","Brazil",NA,NA,"Parana: Curityba, ad marginem viae feruse.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978799","26","NL-L2978799","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 08:59:11-03","NBC","NL-BOTANY","L.2978800","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Pedersen TM","1957","12","Argentina",NA,NA,"Island of Cambaa Cua, in the R. Uruguay, near Concepcion. Prov. Entre Rios.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978800","17","NL-L2978800","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 08:59:11-03","NBC","NL-BOTANY","U.1229389","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Arbo MM; Ferrucci MS; Solís Neffa VG; Blanco S","1993","09","Argentina","Misiones",NA,"Argentina. Misiones. Dep. San Javier. Cerro del Monje, 6 km NE de San Javier.",NA,NA,NA,NA,NA,NA,"Borde de selva al costado del camino.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229389","07","NL-U1229389","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253926",NA,NA,NA,NA
"53","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229390","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Rosengurtt B; et al.","1942","02","Uruguay","Soriano",NA,"Uruguay, Soriano, Juan Jackson. Estancia Monzón-Heber.","-57.231944","-33.916667","-57.231944","-33.916667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229390","11","NL-U1229390","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253925",NA,NA,NA,NA
"54","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229391","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Herter WGF","1927","04","Uruguay","Montevideo",NA,"Cerro, Montevideo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229391","01","NL-U1229391","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253933",NA,NA,NA,NA
"55","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229392","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Herter WGF","1927","04","Uruguay","Montevideo",NA,"Cerro, Montevideo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229392","01","NL-U1229392","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253932",NA,NA,NA,NA
"56","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229394","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Krapovickas A",NA,NA,NA,"Tressens SG; Cristóbal CL; Kehl J; Krapovickas A; Miranda D; Revilla V; Ro","1993","11","Argentina","Misiones",NA,"Argentina, Misiones, Dep. Guarani. Predio Guarani. Ruta 15","-54.25","-26.941667","-54.25","-26.941667",NA,NA,"Selva de laurel y guatambu, con helechos arborescentes, borde de ruta.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229394 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229394","24","NL-U1229394","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253936",NA,NA,NA,NA
"57","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229395","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Martínez Carretero E","1962","11","Argentina","Misiones",NA,"Argentina, Misiones. Santo Pipó.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229395","01","NL-U1229395","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253934",NA,NA,NA,NA
"58","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229556","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Nee MH","2010","02","01","Lindeman JC; Haas JH de","1966","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229556","13","NL-U1229556","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0034046",NA,NA,NA,NA
"59","2020-02-08 08:59:12-03","NBC","NL-BOTANY","WAG.1753936","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Hatschbach GG","1980","12","Brazil",NA,NA,"Rod. BR-153, proc. a Ouro Verde (mun. Gal. Carneiro) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1753936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1753936","11","NL-WAG1753936","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 08:59:12-03","NBC","NL-BOTANY","WAG.1753955","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Nee MH",NA,NA,NA,"Hatschbach GG","1972","05","Brazil",NA,NA,"Serrinha (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,"Orla mata pluvial, vertente Atlantico.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1753955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1753955","10","NL-WAG1753955","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0114950",NA,NA,NA,NA
"61","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229526","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Irgang BE","1972","01","Brazil","Rio Grande do Sul",NA,"Cidade de Rio Grande, R.G.S.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229526 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229526","08","NL-U1229526","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253872",NA,NA,NA,NA
"62","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229529","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Nee MH",NA,NA,NA,"Hoehne W","1942","05","Brazil","São Paulo",NA,"Brasil. Sao Paulo, próximo de Anastácio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229529","20","NL-U1229529","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120764 | 119125",NA,NA,NA,NA
"63","2020-02-08 08:59:12-03","NBC","NL-BOTANY","L.2978769","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Wilde WJJO de; Wilde-Duyfjes BEE de",NA,NA,NA,"Herb Martius CFP von",NA,NA,"Brazil",NA,NA,"Prov. Rio Grande",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978769",NA,"NL-L2978769","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0587282",NA,NA,NA,NA
"64","2020-02-08 08:59:12-03","NBC","NL-BOTANY","L.2978770","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein VL",NA,NA,NA,"Reineck EM","1897","08","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Climbing in fences.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978770","14","NL-L2978770","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0585712",NA,NA,NA,NA
"65","2020-02-08 08:59:12-03","NBC","NL-BOTANY","L.2978771","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Dusén PKH","1984","03","Brazil",NA,NA,"Parana: Tracarchy, in fruticetis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2978771 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2978771","20","NL-L2978771","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 08:59:12-03","NBC","NL-BOTANY","L.3773982","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Hoehne W","1955","01","Brazil","São Paulo",NA,"Brasil: São Paulo, Capital São Paulo, Parque do Estado. Escandente na mata.",NA,NA,NA,NA,NA,NA,"Escandente na mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3773982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3773982","28","NL-L3773982","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229525","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Nee MH",NA,NA,NA,"Porto ML","1971","12","Brazil","Paraná",NA,"Ponta Grossa - Porto Alegre",NA,NA,NA,NA,NA,NA,"Mato.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229525","10","NL-U1229525","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253871",NA,NA,NA,NA
"68","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229527","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","Brazil","Paraná",NA,"Est. Paraná. Fazenda Mururé (Mun. Terra Boa). Ca. 30 km E of Cianorte. Reserva Florestal CMNP.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229527","26","NL-U1229527","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253864",NA,NA,NA,NA
"69","2020-02-08 08:59:12-03","NBC","NL-BOTANY","U.1229528","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Nee MH",NA,NA,NA,"Lindeman JC; Haas JH de","1967","03","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1229528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1229528","14","NL-U1229528","Cucurbitales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0034041",NA,NA,NA,NA
"70","2020-11-04 11:05:29-03","ESALQ","ESA","53371","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Lucas, E.J. et al.","2006","11","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA053371","16",NA,NA,"371.0",NA,NA,"Magnoliophyta",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:05:29-03","ESALQ","ESA","9597","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Souza, V.C. et al.","1993","02","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009597","17",NA,NA,"2333.0",NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:05:29-03","ESALQ","ESA","3944","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Vieira, J.M.S.",NA,NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA003944",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:05:29-03","ESALQ","ESA","101482","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana",NA,"Gomes-Klein, V.L.","2014","06","08","Jakovac, A.C.C.","2006","03","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"ESA101482","14","ESA101482",NA,"119.0",NA,NA,"Magnoliophyta",NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:55:24-03","ESALQ","ESA","141893","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Brito, T.R.O.","2016","06","16","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2015","11","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Liana, frutos verdes com listras verde claras.","ESA141893","28",NA,NA,"2278.0",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:05:29-03","ESALQ","ESA","78611","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Hoehne, W.","1942","05","Brasil","São Paulo","São Paulo","Próximo de Anastácio","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA078611","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:05:29-03","ESALQ","ESA","73797","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","2001","07","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 12 km de Joaquim Felício. 17o41'24S, 44o11'54W. 1050 m.s.m. Afloramento rochoso com campo alagável adajacente.",NA,"-17.69","-44,198,333","-17.69",NA,NA,"Trepadeira; flores verdes.","ESA073797","09",NA,NA,"25546.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:05:29-03","ESALQ","ESA","110321","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana",NA,"Gomes-Klein, V.L.","2014","06","08","Colletta, G.D.","2009","05","Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"ESA110321","11","ESA110321",NA,"167.0",NA,NA,"Magnoliophyta",NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:05:29-03","ESALQ","ESA","98783","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana",NA,"Gomes-Klein, V.L.","2014","06","08","Krieger, L.","1972","05","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"ESA098783","13","ESA098783",NA,"1057.0",NA,NA,"Magnoliophyta",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:05:29-03","ESALQ","ESA","39472","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Bertoncini, A.P. et al.","1996","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA039472","18",NA,NA,"792.0",NA,NA,"Magnoliophyta",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:05:29-03","ESALQ","ESA","50224","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana",NA,"Gomes-Klein, V.L.","2014","06","08","Scaramuzza, C.A.M. et al.","1993","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA050224","24",NA,NA,"815.0",NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:05:29-03","ESALQ","ESA","14867","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Barreto, K.D. et al.","1993","06","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014867","02",NA,NA,"612.0",NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:05:29-03","ESALQ","ESA","52617","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2014","06","08","Hoehne, W.","1941","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA052617","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:55:24-03","ESALQ","ESA","140740","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Souza, V.C.","2019","01","11","Gibau, A.; Flores, T.B.; Valdemarin, K.S.","2017","08","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela -","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Liana","ESA140740","25",NA,NA,"375.0",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
