"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"1314","2019-11-01 15:05:07-03","UnB","UB","196326","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Paixão, JL","694","2006","02","19","Brasil","Bahia","Una","Reserva Biológica de Una (REBIO de Una). Entrada no km 46 da rodovia BA 001 Ilhéus-Una","-39.069167","-15.15","-39.069167","-15.15",NA,NA,"Árvore, ca. 12m alt. Folhas discolores. Flores com estames marrons.; Mata Higrófila Sul Baiana",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2019-11-01 15:05:07-03","UnB","UB","199190","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Rosa, PO","Faria, JEQ","3133","2012","12","03","Brasil","Minas Gerais","Itambé do Mato Dentro","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889","-43.331111","-19.413889","681","681","Arbusto ca. 1 m de altura, botões florais verdes; Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,NA,"2016","12",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2019-11-01 15:05:07-03","UnB","UB","199191","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Rosa, PO","Faria, JEQ","3134","2012","12","03","Brasil","Minas Gerais","Itambé do Mato Dentro","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889","-43.331111","-19.413889","681","681","Arbusto ca. 1,7 m de altura, botões florais verdes. (coletado material em sílica gel); Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,NA,"2016","12",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2019-11-01 15:05:07-03","UnB","UB","216063","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4239","2014","11","01","Brasil","Espírito Santo","Conceição da Barra","Próximo à Itaúnas","-39.713889","-18.435278","-39.713889","-18.435278","15","15","Arvoreta ca. 3.5 m de altura. Botões marrons.; Restinga aberta",NA,NA,"2014","11",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2019-11-01 15:05:07-03","UnB","UB","216068","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4244","2014","11","01","Brasil","Espírito Santo","Conceição da Barra","Próximo à Itaúnas","-39.716944","-18.442222","-39.716944","-18.442222","15","15","Foto, alcool; Arbusto ca. 1.5 m de altura. Botões verdes, flores brancas.; Restinga aberta",NA,NA,"2014","11",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2019-11-01 15:05:07-03","UnB","UB","216174","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Faria, JEQ; Paz, JRL; Chaves, DA","5343","2016","01","22","Brasil","Minas Gerais","Diamantina","Estrada entrando à esquerda indo de Mendanha para Diamantina. Estrada de terra que dá acesso a Mendanha","-43.520278","-18.123333","-43.520278","-18.123333","718","718","Subarbusto ca. 0,5 m de altura, botões florais ocráceos; Cerrado sensu stricto",NA,NA,"2016","01",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2019-11-01 15:05:07-03","UnB","UB","216186","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Faria, JEQ; Paz, JRL; Chaves, DA","5355","2016","01","22","Brasil","Minas Gerais","Diamantina","Estrada indo de Curralinho para ponte do Acaba Mundo","-43.52","-18.2625","-43.52","-18.2625","1218","1218","Arvoreta ca, 2,5 m de altura, frutos imaturos cúpreos; Cerrado rupestre",NA,NA,"2015","01",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2019-11-01 15:05:07-03","UnB","UB","216579","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Ivanauskas, NM","17729","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 13 m; Mata Atlântica",NA,NA,"2015","02","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2019-11-01 15:05:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Faria, JEQ; Batista, DS; Takahashi, RS","6033","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167","906","906","Subarbusto prostrado ca. 0,3 m de altura, botões florais castanhos, frutos imaturos verdes e maduros vináceos; Campo rupestre ferruginoso",NA,NA,"2016","06",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2019-11-01 15:05:07-03","UnB","UB","129943","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Jesus, NG","73","1997","01","22","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-40.215556","-12.915278","-40.215556","-12.915278",NA,NA,"Inflorescência com botões marrons.; Arbusto.",NA,NA,"2013","12","03","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-11-01 15:05:07-03","UnB","UB","129940","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Jesus, NG","261","1998","01","06","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-40.215556","-12.915278","-40.215556","-12.915278",NA,NA,"Inflorescência de cor ferrugínea.; Árvore 20m.; Floresta subperenifolia",NA,NA,"2013","12","03","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2019-11-01 15:05:07-03","UnB","UB","129939","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Jesus, NG","656","1998","11","28","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-40.215556","-12.915278","-40.215556","-12.915278",NA,NA,"Ráqui e botões com tomento marrom.; Árvore 15m.; Floresta subperenifolia",NA,NA,"2013","12","03","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2019-11-01 15:05:07-03","UnB","UB","178367","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Proença, CEB; Landim, MF","4066","2012","03","13","Brasil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito","-37.270556","-11.266389","-37.270556","-11.266389",NA,NA,"Árvore de 12m x 40cm DAP. Frutos imaturos verdes, amarelos e alguns vermelho desbotado, embrião roxo-amarronzado; Interior da mata de restinga, cercada por área brejosa com Ludwigia, Philodendron, e samambaias",NA,NA,"2013","12",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2019-11-01 15:05:07-03","UnB","UB","704","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AR","Anderson, WR; Stieber, M; et al.","36553","1972","03","03","Brasil","Bahia","Barreiras","Espigão Mestre, 23KMW de Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,"680","680","D2-4M#.; 2-4m. Flor branca; Cerrado rochoso e cerradão. Topologia: Serra.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA
"1328","2019-11-01 15:05:07-03","UnB","UB","190827","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Sobral, M","Miranda, AM; Silva, MIB","4577","2004","11","18","Brasil","Bahia","Caravelas","Fazenda Céu Aberto.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"Arbusto 1,50 m. alt.; caule amarronzado; folhas crassas, discolores; inflorescência em botões amarronzados.; Restinga arbustiva-subarbustiva, solo arenoso.",NA,NA,"2006",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"1329","2019-11-01 15:05:07-03","UnB","UB","780","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Irwin, HS; Harley, RM; et al.","30690","1971","02","20","Brasil","Bahia","Morro do Chapéu","Serra do Tombador, 18KME de Morro do Chapéu, Rio Ferro Doido","-41.1561012268066","-11.5500001907349",NA,NA,"1100","1100","D4MX6cm#, flores secas; extensa área acima da queda de 100m do rio ferro doido.; Árvore 4m x 6cm; . Solo: Área de rochas arenosas.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"1330","2019-11-01 15:05:07-03","UnB","UB","129977","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Rosa, PO","Belém, RP","3306","1967","02","08","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Flores brancas.; Arbusto 3m.; Mata costeira",NA,NA,"2013","07",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA
"1331","2019-11-01 15:05:07-03","UnB","UB","129974","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Belém, RP","3333","1967","02","11","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Flores brancas.; Árvore 10m.; Mata costeira",NA,NA,"2013","12","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA
"1332","2019-11-01 15:05:07-03","UnB","UB","152341","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Rosa, PO","Filgueiras, TS; Fonseca, ML; Kirkbride Junior, JH","3141","1994","11","10","Brasil","Goiás","Niquelândia","Cerca de 10km a leste de Macedo","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Árvore com aproximadamente 4m de altura; botões florais amarelos; Floresta galeria",NA,NA,"2014","02",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"1333","2019-11-01 15:05:07-03","UnB","UB","798","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Irwin, HS; Maxwell, HH; et al.","20463","1968","02","19","Brasil","Minas Gerais","Belo Horizonte","Serra do Cipó, KM-115, 140KMN de Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"1250","1250","D1M#. Anteras brancas.; Arbusto 1m. Flor branca; Campo. Topologia: Declive. Solo: Afloramento de rocha arenosa.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1334","2019-11-01 15:05:07-03","UnB","UB","129955","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Magalhães, M","19013","1961","11",NA,"Brasil","Minas Gerais","Diamantina","Córrego Carrapato","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Árvore 4-5m.; Capoeira ciliar",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"1335","2019-11-01 15:05:07-03","UnB","UB","785","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Irwin, HS; Fonsêca, FS; et al.","27997","1970","03","21","Brasil","Minas Gerais","Diamantina","Rio Jequiti, 25KME de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"790","790","D4X8cm#. A maioria das corolas e estames caídos.; Árvore 4 x 8cm. Flor branca; Mata de galeria. Topologia: Precipício escarpado. Solo: Areia branca.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"1336","2019-11-01 15:05:07-03","UnB","UB","129833","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng",NA,"Kawasaki, ML","1043","1997","10","01","Brasil","Minas Gerais","Itacambira","Estrada Juramento-Itacambira, no alto da Serra de Itacambira, próximo ao Córrefo Cacrinha","-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"Frutos verdes a vermelhos.; Arvoreta 1,5m.",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA
"1337","2019-11-01 15:05:07-03","UnB","UB","193277","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Flores, TB","287","2009","11","29","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó - Fazenda Toucan - Casa do Sr. Luiz - Estrada para a Cachoeira &nf;A 220","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"Arvoreta 3m. Botões imaturos acastanhados",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA
"1338","2019-11-01 15:05:07-03","UnB","UB","192290","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Savassi-Coutinho, AP; Scalon, VR; Romão, GO; Flores, TB; Lewis, GP","1279A","2009","11","26","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó - Fazenda Toucan - Trilha da captação, cerca de 15m. da porteira do alojamento.","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"Arvoreta de 4,5m. de alt.; botões ferrugineos.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA
"1339","2019-11-01 15:05:07-03","UnB","UB","129916","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Silva, FC","1487","1992","01","05","Brasil","Paraná ","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Flores creme.; Árvore 6m.",NA,NA,"2015","11","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1340","2019-11-01 15:05:07-03","UnB","UB","195501","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Lima, HC","2895","1987","05","09","Brasil","Rio de Janeiro","Macaé","Estrada para Carapebus, Faz. Jurubatiba","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Arbusto, 2-2,5 m alt. Caule com casca lisa. Frutos imaturos esverdeados. Frequente na restinga aberta.",NA,NA,"2013","12","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"1341","2019-11-01 15:05:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Cardoso, LJT; Samor, O; Belmont, D; Santiago, A","1712","2017","03","09","Brasil","Rio de Janeiro","Macaé","Restinga da Praia do lagomar, entre a Rod. Amaral Peixoto (RJ-106) e a Av. Atlântica e a Rua Ercília da Silva Santos e a Av. W seis. Coordenadas próximas ao ponto de coleta (WGS84)","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Folhas semi-coriáceas, discolores, 2m, arvoreta, heliófila; Fragmento de restinga em bom estado de conservação, Restinga arbusto-arbórea",NA,NA,"2018","05",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"1342","2019-11-01 15:05:07-03","UnB","UB","195503","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Landim, M; Moura, D","800","1996","01","08","Brasil","Sergipe","Santa Luzia do Itanhi","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Arvoreta com cerca de 3,5 m. Presença de flores; Mata",NA,NA,"2013","12","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA
"1343","2019-11-01 15:05:07-03","UnB","UB","195378","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Lourenço, AR","Souza, MFL","312","1995","04","19","Brasil","Sergipe","Santa Luzia do Itanhi","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Arvoreta com cerca de 3.5 m de altura. Presença de frutos carnosos imaturos (verdes) e maduros (vermelhos); Mata",NA,NA,"2013","12","03","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA
"1344","2019-11-01 15:05:07-03","UnB","UB","191607","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","glazioviana","Calyptranthes glazioviana","Kiaersk.","Sobral, M","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2508","2012","03","30","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, margem do aceiro Calimã, marco de ferro","-39.960278","-19.095","-39.960278","-19.095","34","34","Árvore ca. 8 m de altura, caule rugoso esbranquiçado, fruto imaturo verde; Mata de tabuleiro",NA,NA,"2013",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-11-01 15:05:07-03","UnB","UB","129937","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Barroso, GM","Jardim, JG","83","1993","02","22","Brasil","Bahia","Saúde","Cachoeira do Paulista, entrada no Km 10 da estrada Saúde/Jacobina, ca. 6km a partir da entrada","-40.4188995361328","-10.9411001205444",NA,NA,NA,NA,"Frutos imaturos verdes.; Arbusto 2,5m.; Mata de galeria",NA,NA,"1994",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"1346","2019-11-01 15:05:07-03","UnB","UB","120530","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Lourenço, AR","Harley, RM; et al.","22862","1980","05","31","Brasil","Bahia","Morro do Chapéu","Rio do Ferro Doido, 19,5km SE of Morro do Chapéu on the BA 052 highway to Mundo Novo","-41.033333","-11.633333","-41.033333","-11.633333",NA,NA,"Leaves coriaceous, rigid, dark green above with pale green midrib, pale yellow-green beneath. Fruits glossy black.; Shrub 1,5m; .",NA,NA,"2013","12","05","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2019-11-01 15:05:07-03","UnB","UB","129942","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Proença, CEB","Jesus, NG","273","1999","11","09","Brasil","Bahia","Alagoinhas","Campus II/UNEB","-38.433333","-12.133333","-38.433333","-12.133333",NA,NA,"Inflorescência com botões esverdeados.; Arboreta 5m.; Cerrado",NA,NA,"2003",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2019-11-01 15:05:07-03","UnB","UB","171164","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Lourenço, AR","Faria, JEQ; Zanatta, MRV","2108","2011","10","31","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, margem da BR-020 na margem do córrego Bananal, região da Água Mineral","-47.909167","-15.729444","-47.909167","-15.729444","1013","1013","Árvore ca. 6 m de altura, botões florais marrons, fruto imaturos verdes e maduros negros; Mata de galeria",NA,NA,"2013","12","09","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2019-11-01 15:05:07-03","UnB","UB","193624","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Aguiar, OT","Ivanauskas, NM","15","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 13m.; Mata Atlântica.",NA,NA,"1995","10","10","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-11-01 15:05:07-03","UnB","UB","129926","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Lourenço, AR","Flora da E.E. do Panga","266","1992","08","28","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Frutos imaturos esverdeados, maduros avermelhados.; Árvore 6m.; Mata mesofítica",NA,NA,"2013","12","03","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1351","2019-11-01 15:05:07-03","UnB","UB","129915","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Soares-Silva, LH","Paiva, MRC","FUEL26857","2000","05","05","Brasil","Paraná ","Ivaí","Passinhos","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"Fruto imaturo.; Árvore 15-16m.",NA,NA,"2001",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"21096","auto",NA,NA,NA,NA,NA,NA
"1352","2019-11-01 15:05:07-03","UnB","UB","129917","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","Soares-Silva, LH","Silva, SM","FUEL12355","1990","08","25","Brasil","Paraná ","Telemaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore 11m.",NA,NA,"1998",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"1353","2019-11-01 15:05:09-03","UnB","UB","117137","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.","Proença, CEB","Irwin, HS","12437","1966","04","09","Brasil","Goiás","Alto Paraíso de Goiás","Ca. 20km W. of Veadeiros","-47","-14","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2019-11-01 15:05:09-03","UnB","UB","117139","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.","Proença, CEB","Irwin, HS","9339","1965","10","20","Brasil","Goiás","Chapada dos Veadeiros","Ca. 13km N.W. of Veadeiros","-47","-14","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2019-11-01 15:05:09-03","UnB","UB","129836","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.","Rosa, PO","Nic Lughada, EM","51015","1992","01","26","Brasil","Bahia","Abaíra","Entre Ouro Fina e Pedra Grande","-41.9","-13.25","-41.9","-13.25",NA,NA,"Flores alvas.; Árvore 2m.",NA,NA,"2011","11",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2019-11-01 15:05:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.","Proença, CEB","Ratter, JA; et al.","7364","1994","06","15","Brasil","Goiás",NA,"Fazenda Canastra, 30 km from Alto Paraíso de Goiás on the road to Teresina de Goiás","-47.433333","-14.033333","-47.433333","-14.033333","1600","1600","Treelet, 3 m tall; Cerrado on rocky slopes with some campo rupestre species present",NA,NA,"1994","06","20","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-11-01 15:05:09-03","UnB","UB","129830","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O. Berg","Stadnik, A","Carvalho, AM","2842","1990","03",NA,"Brasil","Bahia","Morro do Chapéu","Ca. 3 a 18km na estrada para Mundo Novo","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Flores creme.; Arbusto 2m.; Campo rupestre",NA,NA,"2015","03",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"1358","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","loranthifolia","Myrcia loranthifolia","(DC.) G.P.Burton & E.Lucas","Proença, CEB","Proença, CEB; Faria, JEQ; Caires, CS","5342","2017","02","26","Brasil","Minas Gerais","Diamantina","Estrada entre Diamantina e o povoado de Milho Verde","-43.55125","-18.3715","-43.55125","-18.3715","1105","1105","Arbusto 2m. Frutos imaturos verdes; Campo rupestre com pedregulhos brancos e solo de areia branca",NA,NA,"2017","02",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
