"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000234","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000234","NL-L0000234","1853","Carabaya, Peruria?",NA,NA,"11","01",NA,NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","type","908212853",NA,NA,NA
"47","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000235","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000235","NL-L0000235","1853","Carabaya, Peruria?",NA,NA,"11","01",NA,NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","type","952116570",NA,NA,NA
"48","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000236","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000236","NL-L0000236","1853","Carabaya, Peruria?",NA,NA,"11","01",NA,NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","type","908212658",NA,NA,NA
"49","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000237","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Lechler W",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000237 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000237","NL-L0000237",NA,"San Gavon, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","908212852",NA,NA,NA
"50","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000238","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Weddell HA",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000238","NL-L0000238",NA,"Peru, Prov. du Carabaya",NA,NA,NA,NA,"Carabaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isolectotype","908212592",NA,NA,NA
"51","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000239","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Weddell HA",NA,"Southern America","Bolivia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000239","NL-L0000239",NA,"? Prov. d. YungaBolivia",NA,NA,NA,NA,NA,NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","type","908212801",NA,NA,NA
"52","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000240","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000240","NL-L0000240","1853","Peru, Prov. de Carabaya, Cascarilla, Jambon, MoradaRio Grande",NA,NA,"11","01","Carabaya",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","lectotype","908212815",NA,NA,NA
"53","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L 0000241","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200000241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0000241","NL-L0000241","1853","Peru, Prov. de Carabaya, Cascarilla, Jambon, MoradaRio Grande",NA,NA,"11","01","Carabaya",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae","syntype","908212836",NA,NA,NA
"54","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.1078575","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,"edge of primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078575","NL-L1078575","1965","State of Mérids, 8 km from La Azulita along road to Mérida.",NA,NA,"09","24","Mérida",NA,"-71.399087","8.663972",NA,NA,NA,"-71.399087","8.663972",NA,NA,NA,"Magnoliopsidae",NA,"Uw12213",NA,NA,NA
"55","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.1078576","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,"edge of primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078576","NL-L1078576","1965","State of Mérids, 8 km from La Azulita along road to Mérida.",NA,NA,"09","24","Mérida",NA,"-71.399087","8.663972",NA,NA,NA,"-71.399087","8.663972",NA,NA,NA,"Magnoliopsidae",NA,"Uw12213",NA,NA,NA
"56","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903385","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Hasskarl JK",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903385",NA,"1853","Escalera St. Rafael, en el camino de Janga, prope !.",NA,NA,"07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903443","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Weddell MA",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903443","NL-L2903443","1847","Ameriq. Méridie. Pérou, dépt. du Cuzco.",NA,NA,"08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903444","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"John HSt",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903444","NL-L2903444","1944","Cuchilla San Rafael. 3 km W. of Santnario, Dept. de Caldas.",NA,NA,"12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903445","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903445","NL-L2903445","1943","Plants of Colombia, S.A. Cordillera Central. Río Santo Domingo, 12 km e. of Tacueyó, west slopes of Nevada del Huila massif, 21 km s.e. of Corinto, Dept. del Cauca.",NA,NA,"10","26",NA,NA,"-76.083333","3.066667",NA,NA,NA,"-76.083333","3.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903446","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903446","NL-L2903446","1942","Plants of Colombia, S.A. Cordillera Oriental. Quebrada Ariari above Galilea, 23 km e.n.e. of Colombia, Dept. del Huila.",NA,NA,"12","28",NA,NA,"-74.633333","3.466667",NA,NA,NA,"-74.633333","3.466667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903448","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Herb Acad Techn Delph-Bat",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903448","NL-L2903448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903449","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Herb Acad Techn Delph-Bat",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903449","NL-L2903449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903464","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Weigel TO",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903464 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903464","NL-L2903464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903478","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903478","NL-L2903478","1943","Plants of Colombia, S.A. Lavaderos, ridge between Rîo Naranjo and Río Granadillo, 15 km s. of San Agustín, Dept. del Huila.",NA,NA,"02","11",NA,NA,"-76.283333","1.733333",NA,NA,NA,"-76.283333","1.733333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903479","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903479","NL-L2903479","1943","Plants of Colombia, S.A. Cordillera Oriental. Rio Naranjo, immediately south of San Agustin, Dept. del Huila.",NA,NA,"02","11",NA,NA,"-76.266667","1.866667",NA,NA,NA,"-76.266667","1.866667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903480","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Unreadable",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903480","NL-L2903480",NA,"Vallée de Sta. Ana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903481","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Unreadable",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903481 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903481","NL-L2903481",NA,"Vallée de Sta Ana.* Dept. du Cazco - Perou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903482","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Hasskarl JK",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903482",NA,"1853","Escalera St. Rafael, en el camino de Janja, prope Uihubanbes.",NA,NA,"07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903483","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Hasskarl JK",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903483","NL-L2903483","1853","Escalera St. Rafael, en el camino de Janja, prope Uihubanbes.",NA,NA,"07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903484","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Hasskarl JK",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903484","NL-L2903484","1853","Escalera St. Rafael, en el camino de Janja, prope Uihubanbes.",NA,NA,"07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903488","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR; Fassett NC",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903488","NL-L2903488","1944","Plants of Colombia, S.A. 5 km n.w. of Gramalote, 35 km w. of Cúenta, Dept. del Norte de Santander.",NA,NA,"04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903489","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903489","NL-L2903489","1943","Plants of Colombia, S.A. N.W. slope of pass between Facatativá and Albán, 2 km s.e. of Albán, Dept. de Cundinamarca.",NA,NA,"09","14",NA,NA,"-74.433333","4.85",NA,NA,NA,"-74.433333","4.85",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903490","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Hasskarl JK",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903490","NL-L2903490","1853","Escalera St. Rafael, en el camino de Janga, prope !.",NA,NA,"07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903494","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Unknown",NA,"Southern America","Bolivia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903494","NL-L2903494","1937","Vic. Santa Ana de Caranavi on Coroico River. North Jungas - Depart. of La Paz - Bolivia.",NA,NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903495","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Unknown",NA,"Southern America","Bolivia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903495","NL-L2903495","1937","Vic. Santa Ana de Caranavi on Coroico River. North Jungas - Depart. of La Paz - Bolivia.",NA,NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903496","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903496",NA,"1853","ai ora [?] Riogrande provinciae Carabayao.",NA,NA,"11","01","Puno",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903497","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903497",NA,"1853","ai ora [?] Riogrande provinciae Carabayao.",NA,NA,"11","01","Puno",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903498","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Andersson BL","Hasskarl JC",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903498",NA,"1853","ai ora [?] Riogrande provinciae Carabayao.",NA,NA,"11","01","Puno",NA,NA,NA,"1994","09","01",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903499","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Unreadable",NA,"Southern America","Peru",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903499","NL-L2903499",NA,"Prov. de Carabaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903500","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903500","NL-L2903500","1943","Plants of Colombia, S.A. Cordillera Oriental. Yucales, on Río Fortalecillas, 32 km e. of Neiva, Dept. del Huila.",NA,NA,"01","19",NA,NA,"-74.95","2.933333",NA,NA,NA,"-74.95","2.933333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903501","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903501","NL-L2903501","1943","Plants of Colombia, S.A. N.W. slope of pass between Facatativá and Albán, 2 km s.e. of Albán, Dept. de Cundinamarca.",NA,NA,"09","14",NA,NA,"-74.433333","4.85",NA,NA,NA,"-74.433333","4.85",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903502","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Fosberg FR",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903502","NL-L2903502","1943","Plants of Colombia, S.A. Cordillera Central. Just n.e. of Circasia, w. of Salento, on highway from Pereira to Armenia, Dept. de Caldas.",NA,NA,"10","31",NA,NA,"-75.65","4.616667",NA,NA,NA,"-75.65","4.616667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:23:05-03","NBC","NL-BOTANY","L.2903503","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"John HSt",NA,"Southern America","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2903503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2903503","NL-L2903503","1944","Cuchilla San Rafael. 3 km W. of Santnario, Dept. de Caldas.",NA,NA,"12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
