"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","1145535","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","A. Souza",NA,NA,NA,"G. Martinelli","1990","10","10","Brazil","Rio de Janeiro","Paratí","Área de Proteção Ambiental de Cairuçú, matas estrada p/Praia do Sono.","-44.7131","-23.2181",NA,NA,"50","100","NY01145535","NY01145535_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320159' target='other'> <mi>dwc_moreinfo</mi></a>","14406",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","542086","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","W. A. Palacios",NA,NA,NA,"W. A. Palacios","1989","01","29","Ecuador","Napo",NA,"Vía Papallacta-Cuyuja","-78.05","-0.38",NA,NA,"2700","2700","NY00542086",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246081' target='other'> <mi>dwc_moreinfo</mi></a>","3688",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","542096","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","L. B. Smith",NA,NA,NA,"R. Reitz","1958","03","07","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","NY00542096","NY00542096_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246094' target='other'> <mi>dwc_moreinfo</mi></a>","6578",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","542091","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","L. B. Smith",NA,NA,NA,"L. B. Smith","1964","10","19","Brazil","Santa Catarina","Itapiranga","Santo Antonio","-53.78","-27.12",NA,NA,"200","250","NY00542091","NY00542091_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246096' target='other'> <mi>dwc_moreinfo</mi></a>","12727",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"47","2017-01-12 12:50:00-02","NY","NYBG","542101","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","(Baill.) Müll.Arg.","B. Rambo",NA,NA,NA,"A. Steffen","1946","10","10","Brazil","Rio Grande do Sul","Sao Leopoldo","S. Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00542101","NY00542101_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249471' target='other'> <mi>dwc_moreinfo</mi></a>","34325",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"trigynum",NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","990588","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"A. Fendler","1854",NA,NA,"Venezuela","Aragua","Tovar",NA,"-67.283835","10.408321",NA,NA,NA,NA,"NY00990588","NY00990588_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084306' target='other'> <mi>dwc_moreinfo</mi></a>","1232",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales","syntype","fendleri",NA,NA,NA,NA,NA
"49","2017-01-12 12:50:00-02","NY","NYBG","542101","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","(Baill.) Müll.Arg.","B. Rambo",NA,NA,NA,"A. Steffen","1946","10","10","Brazil","Rio Grande do Sul","Sao Leopoldo","S. Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00542101","NY00542101_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249471' target='other'> <mi>dwc_moreinfo</mi></a>","34325",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"trigynum",NA,NA,NA,NA,NA
"50","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","25748","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Paschoal, M.E.S.","2008","07","26","Brasil","São Paulo","Ubatuba",NA,"-45.074167","-23.473333","45°04'27w","23°28'24s",NA,NA,"BOTU025748",NA,"Árvore de 13 metro de altura, ramos ocos e herbáceos, par de glândulas","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:19:40-03","UFRJ","RFA","12359","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1968","10","05","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"100","100","RFA40559",NA,"Árvore 12 m de altura. Tronco 20 cm diâmetro; flor esverdeada","19922","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:18-03","UFRJ","RFA","6667","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cuatrecasas","1957",NA,NA,"Reitz; Klein","1954","09","30","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","RFA40561",NA,"Árvore 15 m de altura; flor verde","2169","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:30:18-03","UFRJ","RFA","6668","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","L.B. Smith","1958",NA,NA,"Reitz; Klein","1958","03","07","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","RFA40560",NA,"Árvore 20 m de altura. frutos imaturo verde, semente vermelha","6578","21797","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:38-03","UTFPR","DVPR","3007","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Vieira, AOS","1998",NA,NA,"Giroto, JC; et al.","1997","09","05","Brasil","Paraná","Arapongas","Mata Fazenda do Bule","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"DVPR003007",NA,"Árvore 8m, folhas simples.","s.n.","18630","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:38:36-03","EAO","IAN","2581","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"Poeppig, EF; Jendler",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN002581","IAN002581_f",NA,"s.n.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:09-03","PUCPR","HUCP","3323","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Silva, SM","1987","10","17","Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"1802","24916","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U.1261498","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Prance GT; Steward JR; Ramos JF; Farias LG","1969","02","17","Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. Territory of Roraima. Serra dos Surucucus. NE of Mission station.","-63.575","2.741667","-63.575","2.741667",NA,NA,"NL-U1261498","NL-U1261498","Floor of sandstone cliff.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1261498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U.1261497","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Prance GT; Steward JR; Ramos JF; Farias LG","1969","02","18","Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. Territory of Roraima. Serra dos Surucucus. Vicinity of Posto Surucucus Mission.","-63.575","2.741667","-63.575","2.741667",NA,NA,"NL-U1261497","NL-U1261497","Forest on terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1261497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.2258294","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith LB",NA,NA,NA,"Smith LB; Reitz R","1964","10","19","Brazil","Santa Catarina",NA,NA,"-53.783333","-27.116667","-53.783333","-27.116667",NA,NA,"NL-L2258294","NL-L2258294","Upland forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2258294 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","L 0139884 | 449685",NA,NA,NA
"60","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060699","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1060699","NL-L1060699","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14302",NA,NA,NA
"61","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U.1260525","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Steyermark JA; Carreño Espinoza V","1972","01","29","Venezuela",NA,NA,"Estado Aragua: PArque Nacional Henry Pittier; Selva nublada, en la vertiente hacia el mar, caeberas del Rio Grande del Medio, entre la Fila Alta de Choroni y la Quebrada Rio Hondo al Sur de tremaria.",NA,NA,NA,NA,NA,NA,"NL-U1260525","NL-U1260525","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U.1260526","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Steyermark JA; Bunting GS","1967","03","11","Venezuela",NA,NA,"Flora de Venezuela. Estado Yaracuy: Cerro la Chapa, selva nublada en la fila; norte de Nirgua.",NA,NA,NA,NA,NA,NA,"NL-U1260526","NL-U1260526","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260526 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060692","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"NL-L1060692","NL-L1060692","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14200",NA,NA,NA
"64","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060693","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Reitz R","1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L1060693","NL-L1060693","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw6374",NA,NA,NA
"65","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060694","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"NL-L1060694","NL-L1060694","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14200",NA,NA,NA
"66","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060695","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserva",NA,NA,NA,NA,NA,NA,"NL-L1060695","NL-L1060695","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","U 0052405 | Uw 14194",NA,NA,NA
"67","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060696","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC","1974","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1060696","NL-L1060696","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw20847",NA,NA,NA
"68","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060697","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC","1974","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1060697","NL-L1060697","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw20847",NA,NA,NA
"69","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060698","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1060698","NL-L1060698","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14302",NA,NA,NA
"70","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060700","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"NL-L1060700","NL-L1060700","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14200",NA,NA,NA
"71","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.1060701","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Santos TS dos",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1060701","NL-L1060701","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","CEPECw185",NA,NA,NA
"72","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.2258293","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Cuello Alvarado NL; et al.","1995","06","17","Venezuela","Trujillo",NA,"Dtto. Bocono, Parque Nacional Guaramacal, Selvas Nubladas de la vertiente norte, parcela de estudion fitosociologico no. 2","-70.2","9.233333","-70.2","9.233333",NA,NA,"NL-L2258293","NL-L2258293","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2258293 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","L 0446601 | Mrt.98 01355",NA,NA,NA
"73","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.2258295","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach GG","1969","07","01","Hatschbach GG","1968","10","05","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2258295","NL-L2258295","Mata pluvial, encosta de morro<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2258295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","L 0139885 | 130283",NA,NA,NA
"74","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.2258296","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Reitz R",NA,NA,NA,"Reitz R; Klein RM","1957","10","05","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, San Francisco do Sul",NA,NA,NA,NA,NA,NA,"NL-L2258296","NL-L2258296","Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2258296 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","L 0139886 | 961268817",NA,NA,NA
"75","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.2258297","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith LB",NA,NA,NA,"Reitz R; Klein RM","1959","09","05","Brazil","Santa Catarina",NA,"Pirao Frio, Sombiro",NA,NA,NA,NA,NA,NA,"NL-L2258297","NL-L2258297","Orla da mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2258297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","L 0139887 | 961268396",NA,NA,NA
"76","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.3799422","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Keller HA","2003","10","10","Argentina",NA,NA,"Argentina, Misiones, Dep. Eldorado, Ruta prov. 17, paraje Pozo Azul, Aldea guarani Tekoa Arandu Interior de selva.",NA,NA,NA,NA,NA,NA,"NL-L3799422","NL-L3799422","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3799422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:50:30-03","NBC","NL-BOTANY","L.4299241","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserva",NA,NA,NA,NA,NA,NA,"NL-L4299241","NL-L4299241","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4299241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14194",NA,NA,NA
"78","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U 0052406","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserva",NA,NA,NA,NA,NA,NA,"NL-U0052406",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200052406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw 14194",NA,NA,NA
"79","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U 0075018","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"NL-U0075018",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14201",NA,NA,NA
"80","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U 0075034","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0075034",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14302",NA,NA,NA
"81","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U 0075035","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0075035",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14291",NA,NA,NA
"82","2020-02-08 09:50:30-03","NBC","NL-BOTANY","U 0075036","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"NL-U0075036",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsidae","Uw14200",NA,NA,NA
