"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"390","2015-02-10 11:46:38-02","BM","SOLANACEAE_SOURCE_BR","26206","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M.","1989","01","01","Gardner, G.","1836","08",NA,"Brazil",NA,NA,NA,NA,NA,NA,"E00526098",NA,"86","Common about Rio de Janeiro.","Rio de Janeiro.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"391","2015-02-10 11:46:38-02","BM","SOLANACEAE_SOURCE_BR","26208","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Nee, M.","1995","01","01","Claussen, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"BM000099832",NA,"199",NA,"Minas Geraës.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"392","2015-02-10 11:46:38-02","BM","SOLANACEAE_SOURCE_BR","34916","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","2009","01",NA,"Grossmann, K.","1904","01","01","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"sin. loc.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"393","2015-02-10 11:46:38-02","BM","SOLANACEAE_SOURCE_BR","38944","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","2009","10",NA,"Wied-Neuwied, M.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"sin. loc.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"394","2015-02-10 11:46:38-02","BM","SOLANACEAE_SOURCE_BR","39379","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","2009","10","14","Mertens, ?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Rio Janeiro",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"395","2015-02-10 11:46:37-02","BM","SOLANACEAE_SOURCE_BR","26160","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","1996","01","01","Tschá, M.C.; Lucena, F.A.; Marcon, A.B.; Oliveira, M.","1995","03","15","Brazil","Pernambuco","Bonito","-35.7286","-8.47028",NA,NA,"BM000935518",NA,"44","Subarbusto com ca. 2.0 m de alt.; flores liláses.; Solo areno argiloso. Beira da estrada.","Bonito, Reserva Ecológica Municipal de Prefeitura de Bonito.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,"20932","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"396","2015-02-10 11:46:37-02","BM","SOLANACEAE_SOURCE_BR","26148","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","1996","01","01","Tschá, M.C.; Laurênio, A.; Oliveira, M.; Gomes, A.P.S.","1995","12","09","Brazil","Pernambuco","Inajá","-38.570833","-8.6","-38.570833","-8.6","BM000935506",NA,"374","Arbusto com ca. 1.5 m de alt.; cálice verde; corola lilás; estames amarelo-ouro; estigma alvo.; Vegetação arbustiva-arbórea densa; chapadão arenítico, solo areno-argiloso alaranjado. Subida para serra em local não sombreado.","Reserva Biológica de Serra Negra.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2015-02-10 11:46:37-02","BM","SOLANACEAE_SOURCE_BR","26162","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","1996","01","01","Tschá, M.C.; Inácio, E.; Oliveira, M.; Pimentel, D.; Silva, L.F.","1996","02","14","Brazil","Pernambuco","Inajá","-35.695833","-8.494444","-35.695833","-8.494444","BM000935520",NA,"560","Arbusto com ca. 3.5 m de alt.; cálice verde-claro; corola lilás; estames e anteras amarelo-ouro; estigma alvo.; Solo argilo-arenoso; vegetação arbustiva arbórea aberta. Subida para serra.","Reserva Municipal de Inajá.","444","444","Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2015-02-10 11:46:37-02","BM","SOLANACEAE_SOURCE_BR","26173","O","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Knapp, S.","1996","01","01","Tschá, M.C.; Laurênio, A.; Oliveira, A.; Oliveira, M.; Gomes, A.P.S.","1995","12","11","Brazil","Pernambuco","Ibimirim","-38.570833","-8.6","-38.570833","-8.6","BM000935531",NA,"391","Arbusto com ca. 3.5 m de alt.; cálice verde-claro; corola lilás; estames e anteras amarelo-ouro; gineceu alvo.; Vegetação arbustiva-arbórea aberta; solo areno-argiloso alaranjado. Na beira da estrada.","Estrada Ibimirim-Petrolândia.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"399","2020-02-27 21:09:21-03","PUCPR","HUCP","13242","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Shirata, MT","1999","10","13","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00018046","HUCP00018046","4145",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"400","2020-02-27 21:09:21-03","PUCPR","HUCP","4922","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Jaszczerski, JC","1985","10","15","Escuciatto, R",NA,NA,NA,"Brasil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"HUCP00018219","HUCP00018219","002",NA,"Sentido Fazenda Rio Grande",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"401","2020-02-27 21:09:21-03","PUCPR","HUCP","18223","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Selusniaki, M","2007","11","23","Bonaldi, C","2005","08","28","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00017834","HUCP00017834","012",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"402","2020-02-27 21:09:21-03","PUCPR","HUCP","9893","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Caunegre, MF","1995","04","13","Uruguay","Rivera","Rivera",NA,NA,NA,NA,"HUCP00017933","HUCP00017933","001",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-02-27 21:09:21-03","PUCPR","HUCP","23850","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Amaral, W",NA,NA,NA,"Amaral, W","2011","03","02","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018360","HUCP00018360","804",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"404","2020-02-27 21:09:21-03","PUCPR","HUCP","23694","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Amaral, W",NA,NA,NA,"Amaral, W","2006","11","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018260","HUCP00018260","786",NA,"Santa Felicidade",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"405","2020-02-27 21:09:21-03","PUCPR","HUCP","16799","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2005","05","03","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00017994","HUCP00017994","362",NA,"Vila Guaíra",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"406","2020-02-27 21:09:21-03","PUCPR","HUCP","18222","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Selusniaki, M","2007","11","23","Bonaldi, C","2005","08","28","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00017886","HUCP00017886","011",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"407","2020-02-27 21:09:21-03","PUCPR","HUCP","12922","S","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Libsch, D","2000","11","05","Brasil","Santa Catarina","Mirim Doce","-50.0766983032227","-27.1963996887207",NA,NA,"HUCP00017881","HUCP00017881","077",NA,"Mirinzinho",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"408","2020-11-26 18:09:51-03","CPAN-UFMS","COR","17502","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Bortolotto,I.M.","2002","10","24","Brasil","Mato Grosso do Sul","Corumbá","-57.487778","-18.203333","57º29'16''W","18º12'12''S",NA,NA,"1247","Árvore (lilases). Conhecida como Jurubeba.","Comunidade do Amolar, terreno próximo à casa.","117","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7090","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Bortolotto, I.M.",NA,NA,NA,"Bortolotto, I.M.; et al.","1998","03","12","Brasil","Mato Grosso do Sul","Corumbá","-57.389722","-19.395278","57º23'23''W","19º23'43''S",NA,NA,NA,"Projeto de Pesquisa: Etnobotânica e Educação no Distrito de Albuquerque.; Importância Econômica: medicinal Habito: Arvore","Distrito de Albuquerque. quintal de residência; ;.","107","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-11-26 18:09:51-03","CPAN-UFMS","COR","2547","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Boabaid, L. F.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"Arbusto; flor azul Habito: Arbusto","Ao lado do CEUC/UFMS",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"411","2020-11-26 18:09:51-03","CPAN-UFMS","COR","1805","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Bastos,G.;Juracy,A.","1990","04","14","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"5","Com fruto:verde - amarelado","Atrás do CEUC. Terreno baldio; argiloso; plano.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"412","2020-11-26 18:09:51-03","CPAN-UFMS","COR","4805","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Damasceno Jr., G.A.",NA,NA,NA,"Pinto, L.L","1996","08","21","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"1","cálice verde; Com Flor: lilás Habito: Subarbusto","Terreno Baldio-Bairro Universitário.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"413","2020-11-26 18:09:51-03","CPAN-UFMS","COR","5952","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Damasceno Júnior,G.A.;Maria,V.R.;Batilani,J.;Pott,A;Velasques,J.","2005","09","06","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"3775","Com Flor: lilás; Com fruto:verde","Fazenda Harmonia, Estrada interna para o rio Perdido.","628","628",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"414","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7277","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Alunos do curso",NA,NA,NA,"Turma da disciplina Ecologia de Campo II - UNICAMP","1994","02","01","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"Habito: Arbusto","Estação experimental do Instituto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"415","2019-10-09 11:25:15-03","UFBA","ALCB","030985","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML; Saar, E","1996","04",NA,"Saar, E","1996","04","12","Brasil","Bahia","Salvador","-38.35","-12.433333","-38.35","-12.433333",NA,NA,"94","ca. 2m. Folhas crassa, discolores. Flores azul-claro. Ocasional. Quim.; Área antropizada.","Alto de Coutos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-10-09 11:25:15-03","UFBA","ALCB","022669","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Bautista, HP; Pinto, GCP","1984","10",NA,"Oliveira Filho, LC de","1984","05","23","Brasil","Bahia","Jeremoabo","-38.283333","-10.2","-38.283333","-10.2",NA,NA,"173","fruto de cor verde, flor lilás-amarela (cálice/corola).; Contato Savana/Estepe; Relevo: Plano.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-10-09 11:25:15-03","UFBA","ALCB","100785","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML","2011","08",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; et al.","2011","03","12","Brasil","Bahia","Salvador","-39.516667","-12.933333","-39.516667","-12.933333",NA,NA,"18233","de ca 1,60 m de altura. Inflorescência com flores lilás-pálido, estames amarelos. Frutos imaturos verdes.","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-10-09 11:25:15-03","UFBA","ALCB","07928","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Grupo Pedra do Cavalo","1980","05",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"51","Planta espinhosa com cerca de 1m de altura; flores lilases; crescendo em abundância na região a uma cota de cerca de 60m.","Vale dos Rios Paraguaçu e Jacuípe. Barragem das Bananeiras.","120","120","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-10-09 11:25:15-03","UFBA","ALCB","031091","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML","1997","10",NA,"Marques, ACN","1997","06","13","Brasil","Bahia","Salvador",NA,"-28",NA,"-28",NA,NA,"06","de ca. 1,90 cm., espinescente. Folhas simples, membranáceas, com a face abacial tomentosa. Flores de cor lilás. Estames amarelos. Frequente.","Campus Universitário de Ondina.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 21:33:09-03","UFBA","ALCB","03747","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Agra, MF","1990","03",NA,"Faria, LSS","1961","10","23","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"s/n",NA,"Jacaré-Quintas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-10-09 11:25:15-03","UFBA","ALCB","03750","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Agra, MF","1990","03",NA,"Costa, AL",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"948",NA,"Capital.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 21:33:09-03","UFBA","ALCB","03751","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Agra, MF","1990","03",NA,"Costa, AL","1973","09","29","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"s/n","Terrestre.; do Vale do Paraguaçu.","Km 16-BR 242. Entre Argoim e Itaberaba.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 21:33:09-03","UFBA","ALCB","03753","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Agra, MF","1990","03",NA,"Costa, AL","1973","02","04","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"s/n",NA,"No entrocamento da estrada de Jorro com Tucano.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-10-09 11:25:15-03","UFBA","ALCB","045804","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML; Santana, DL","2000","02",NA,"Santana, DL; Carvalho, G; Mattos, PA","2000","01","18","Brasil","Bahia","Amélia Rodrigues","-38.75","-12.383333","-38.75","-12.383333",NA,NA,"23","1,0 m; talo e pecíolo com acúelos. Folhas membranáceas, discolores, face abaxial tomentosa. Comum. Planta medicinal.; solo areno-argiloso.","Recôncavo Sul, Comunidade de Campos",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-10-09 11:25:16-03","UFBA","ALCB","132518","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML","2018","05",NA,"Guedes, ML; Lopes, RB; Gama, HC","2018","04","21","Brasil","Bahia","Conceição do Coité","-39.3","-11.933333","-39.3","-11.933333","ALCB049240","ALCB049240 ALCB049240_1","30448","Folhas membranáceas, discolores, face abaxial com indumento esbranquiçado. Inflorescência com flores liláses. Frutos imaturos, verdes.","Salgadália, Fazenda do Sr. Jackson, Morro do Mocambo.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-10-09 11:25:15-03","UFBA","ALCB","105755","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Baião, S","2015","07",NA,"Roque, N; Santana, FA; Alves, M; Hurbath, F","2011","09","17","Brasil","Bahia","Licínio de Almeida","-42.573889","-14.746111","-42.573889","-14.746111",NA,NA,"3342","ca. 1m alt. Folhas discolores. Sépalas esverdeadas, pétalas liláses com estrias roxas, estames amarelos.","Serra Geral, Serra do Saco da Onça, ca. 12 km da divisa com Urandi","980","980","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-10-09 11:25:15-03","UFBA","ALCB","107376","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Giacomin, LL","2009","08",NA,"Souza, VC; Souza, JP; Romão, GO; Elias, SI","2001","07","14","Brasil","Bahia","Pindaí","-42.683333","-14.483333","-42.683333","-14.483333",NA,NA,"25909","ca. 2 m alt. Corola roxa.; lagoa temporária.","Baixo Médio São Francisco, estrada entre Pindaí e Guanambi, ca. 10 km de Pindaí",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-10-09 11:25:15-03","UFBA","ALCB","107381","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Giacomin, LL","2009","08",NA,"Paula-Souza, J; Zuloaga, FO; Morrone, O; Tsuji, R; Silveira, MF","2006","07","22","Brasil","Bahia","Baixa Grande","-40.166667","-11.95","-40.166667","-11.95",NA,NA,"6352","ca. 1,5 m alt. Flores roxas.; degradada","Paraguaçu, Fazenda Olhos D'Água, ca. 10 km de utinga em direção a Morro do Chapéu","400","400","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-10-09 11:25:15-03","UFBA","ALCB","107678","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML","2013","09",NA,"Guedes, ML; Alunos do PARFOR","2013","01","18","Brasil","Bahia","Morro do Chapéu","-41.033333","-11.633333","-41.033333","-11.633333",NA,NA,"20375","espinescente. Folhas membranáceas, discolores. Face abaxial com indumento esbranqiçado. Inflorescência com flores liláses.","Piemonte da Diamantina, Cachoeira do Ferro Doido área antropizada",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-10-09 11:25:16-03","UFBA","ALCB","108070","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Baião, S","2015","07",NA,"Roque, N; Stadnik, A; Hurbath, F; Borges, RL; Oliveira, GR de","2012","10","29","Brasil","Bahia","Licínio de Almeida","-42.545556","-14.497778","-42.545556","-14.497778",NA,NA,"3820","ca. 2m alt, folha discolores. Sépalas verdes corola lilás, anteras amarelas.","Serra Geral, Santa Clara","972","972","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-10-09 11:25:16-03","UFBA","ALCB","111126","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Lisboa, MS","2013","04",NA,"Lisboa, MS; Projeto Quilombo Salamina","2013","04","15","Brasil","Bahia","Maragogipe","-38.916667","-12.766667","-38.916667","-12.766667",NA,NA,"326","Ca. de 1, 60 cm. de altura. folhas discolores, cartáceas, com a face abaxial pilosa. Inflorescência em botões.","Recôncavo Sul, Casa de D. Valmira. Localidade de Tororó.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-10-09 11:25:16-03","UFBA","ALCB","113595","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Verger, P","1967",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"ALCB012483","ALCB012483","s/n",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-10-09 11:25:16-03","UFBA","ALCB","130207","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Guedes, ML","2018","01",NA,"Guedes, ML; Alunos de Botânica BIOC05","2017","12","01","Brasil","Bahia","Conceição do Coité","-39.474167","-11.943889","-39.474167","-11.943889","ALCB049778","ALCB049778","30061","espinescente. Folhas membranáceas, discolores, face abaxial com indumento esbranquiçado. Inflorescência com botões esverdeados, flores liláses.","Serra do Mocambo.","553","553","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-08 21:33:09-03","UFBA","ALCB","115979","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"s.col.","1973","01","14","Brasil","Bahia","Amado Bahia",NA,NA,NA,NA,"ALCB012480","ALCB012480","PHs/n",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
