"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"48","2019-08-27 13:32:04-03","IAP","PACA-AGP","47177","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","06","21","Brasil","RS","Caxias do Sul","Ad fl. Piaí","-51.1794013977051","-29.1681003570557",NA,NA,"PACA047177",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva Fenofase: fruto submaturo",NA,NA,"1954","09","11","49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:32:04-03","IAP","PACA-AGP","46394","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","03","20","Brasil","RS","Gramado","Perto de Canela","-50.8739013671875","-29.3785991668701",NA,NA,"PACA046394",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Sem material Habitat: In araucarieto scandens Fenofase: fruto submaturo",NA,NA,"1954","09","11","13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:32:04-03","IAP","PACA-AGP","47121","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","05","22","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA047121",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva scandens Fenofase: fruto maturo",NA,NA,"1954","09","11","21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:32:04-03","IAP","PACA-AGP","50596","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","03","15","Brasil","RS","Montenegro","Santa Rita","-51.4611015319824","-29.6886005401611",NA,NA,"PACA050596",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Sehnem, A.","4433",NA,NA,"Habitat: In silva primaeva scandens Fenofase: flor",NA,NA,"1954","09","11","21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:32:04-03","IAP","PACA-AGP","50251","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","03","26","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"PACA050251",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Sem Material Habitat: In silva campestri scandens Fenofase: flor",NA,NA,"1954","09","11","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:32:04-03","IAP","PACA-AGP","40901","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","04","08","Brasil","RS","São Leopoldo","Ad montem das Cabras","-51.1472015380859","-29.7602996826172",NA,NA,"PACA040901",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva scandens Fenofase: fruto maturo",NA,NA,"1954","09","11","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:32:04-03","IAP","PACA-AGP","304","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1933","03","06","Brasil","RS","São Sebastião do Caí","Alto Feliz","-51.3755989074707","-29.5867004394531",NA,NA,"PACA000304",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: in silva scandens Fenofase: flor e fruto novo",NA,NA,"1954","09","11","12036","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:32:04-03","IAP","PACA-AGP","69603","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1987","03","26","Brasil","RS","São Valentim",NA,"-52.5236015319824","-27.5583000183105",NA,NA,"PACA069603",NA,"Magnoliophyta","Rhamnales","O. Bueno","O. Bueno","4985",NA,NA,"Herbário HAS 22849&nf;Reg. fisiog.do Alto uruguai, coletada a 4Km da sede em sentido ã Nonoai. Liana com frutos verdes, pouco numerosa",NA,NA,"1987","03","26","14741","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:32:04-03","IAP","PACA-AGP","85257","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1994","06","03","Brasil","SP","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"PACA085257",NA,"Magnoliophyta","Rhamnales","N. R. Bastos","J. B. Silva","11",NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:32:04-03","IAP","PACA-AGP","69750","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1994","06","04","Brasil","SP","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"PACA069750",NA,"Magnoliophyta","Rhamnales","N. R. Bastos-Záchia","N. K. Ishikawa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:32:04-03","IAP","PACA-AGP","27600","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1944",NA,NA,"Brasil","RS","Pareci","Perto de Montenegro",NA,NA,NA,NA,"PACA027600",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Henz, E.",NA,NA,NA,"Habitat: In silva scandens Fenofase: estéril",NA,NA,"1954","09","11",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:32:04-03","IAP","PACA-AGP","33045","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1945","12","28","Brasil","RS","Pareci","Perto de Montenegro",NA,NA,NA,NA,"PACA033045",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Henz, E.",NA,NA,NA,"Sem material Habitat: In silva scandens Fenofase: flor",NA,NA,"1954","09","11",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:32:04-03","IAP","PACA-AGP","39803","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","01","14","Brasil","RS","Pareci","Perto de Montenegro",NA,NA,NA,NA,"PACA039803",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: Ad silvam scandens Fenofase: flor",NA,NA,"1954","09","11",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:32:04-03","IAP","PACA-AGP","46533","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","03","31","Brasil","RS","Pareci","Perto de Montenegro",NA,NA,NA,NA,"PACA046533",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva Fenofase: fruto submaturo",NA,NA,"1954","09","11",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:32:04-03","IAP","PACA-AGP","103709","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","01",NA,"Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,"PACA103709",NA,"Magnoliophyta","Rhamnales","Sobral, M.","Jagmin, N.",NA,NA,NA,"XILOTECA Nº 27&nf;sem madeira Hábito: Cipó",NA,NA,NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:32:04-03","IAP","PACA-AGP","105072","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","06","24","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,"PACA105072",NA,"Magnoliophyta","Rhamnales","Sobral, M.","Jagmin, N.",NA,NA,NA,"Xiloteca nº 809",NA,NA,NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:32:04-03","IAP","PACA-AGP","87516","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1991","07","09","Brasil","RS","Gravataí","Pedreira Asmuz","-50.9919013977051","-29.9444007873535",NA,NA,"PACA087516",NA,"Magnoliophyta","Rhamnales",NA,"S. Diesel",NA,NA,NA,"Habitat: Em beira de mata secundária",NA,NA,NA,NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:32:04-03","IAP","PACA-AGP","11116","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1943","01",NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,"PACA011116",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","E. Friderichs",NA,NA,NA,"Habitat: In siva scandens Fenofase: flor subaperto",NA,NA,"1954","09","11","18635","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:32:04-03","IAP","PACA-AGP","28288","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1945","03",NA,"Brasil","RS","Nonoai","Ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,"PACA028288",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva Fenofase: fruto novo",NA,NA,"1954","09","11","35080","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:32:04-03","IAP","PACA-AGP","41926","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","06","11","Brasil","RS","Porto Alegre","Esteio","-51.2299995422363","-30.0331001281738",NA,NA,"PACA041926",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Sem material Habitat: Porto Alegre Fenofase: fruto maturo",NA,NA,"1954","09","11","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:32:04-03","IAP","PACA-AGP","41385","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","05","02","Brasil","RS","Porto Alegre","Morretes","-51.2299995422363","-30.0331001281738",NA,NA,"PACA041385",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva campestri scandens Fenofase: fruto maturo",NA,NA,"1954","09","11","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:32:04-03","IAP","PACA-AGP","108970","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1980","12","23","Brasil","RS","São Francisco de Paula","Itaimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"PACA108970",NA,"Magnoliophyta","Rhamnales","A. Sehenm","Sehnem, A.","17148",NA,NA,"Habitat: arbustum in araucarieto","400","400","1980","12","23","76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:32:04-03","IAP","PACA-AGP","94555","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","02","20","Brasil","RS","Três Cachoeiras","Lageadinho","-49.9244003295898","-29.4556007385254",NA,NA,"PACA094555",NA,"Magnoliophyta","Rhamnales","C. Mondin","Mondin, C.","1737",NA,NA,"HASU 7156. Habitat: Na beira da estrada. Hábito: trepadeira",NA,NA,"1999","02",NA,"17224","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:32:04-03","IAP","PACA-AGP","32085","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1946","02","13","Brasil","SC","Araranguá","Praia Grande","-49.4858016967773","-28.934700012207",NA,NA,"PACA032085",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Habitat: In silva primaeva scandens Fenofase: fruto novo",NA,NA,"1954","09","11","19353","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:32:04-03","IAP","PACA-AGP","66954","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1956","02","05","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"PACA066954",NA,"Magnoliophyta","Rhamnales","M. C. Johnston","Reitz, R.","2646",NA,NA,"Liana em capoeira flor branca altitude 100m Habitat: Capoeira Fenofase: flor",NA,NA,"1971",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:32:04-03","IAP","PACA-AGP","49818","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","02","06","Brasil","SC","Itapiranga","Ad fl. Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,"PACA049818",NA,"Magnoliophyta","Rhamnales","Emrich-Rambo","Rambo, B.",NA,NA,NA,"Sem material Habitat: In silva primaeva scandens Fenofase: flor subaperto",NA,NA,"1954","09","11","18767","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2020-12-20 21:19:13-03","UFV","VIC","48475","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook & Arn.","2004","05","08","Brasil","Minas Gerais","Volta Grande","Rede de Transmissão","-42.5388984680176","-21.7705993652344",NA,NA,"VIC048475","VIC048475",NA,NA,NA,"Filardi, F.L.R.; et al.","551",NA,NA,"Flores e Frutos; Liana; Campo Cerrado",NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:19:13-03","UFV","VIC","6962","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook & Arn.","1962","03","28","Brasil","São Paulo","São Carlos","Distrito de Santa Eudóxia, Perto do rio Mogi-guaçu","-47.8899993896484","-22.0100002288818",NA,NA,"VIC006962","VIC006962",NA,NA,NA,"Laboriau, M.","47",NA,NA,"Cerrado fechado, solo arenoso, trepadeira, corola e estames brancos.",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:19:13-03","UFV","VIC","764","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook & Arn.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000764","VIC000764",NA,NA,NA,"Mexia, Y.","4625",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:19:13-03","UFV","VIC","728","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook & Arn.","1930","03","21","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000728","VIC000728",NA,NA,NA,"Mexia, Y.","4495",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:19:13-03","UFV","VIC","4463","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook & Arn.","1959","02","17","Brasil","Minas Gerais","Viçosa","Estrada para Ubá","-42.8819007873535","-20.7539005279541",NA,NA,"VIC004463","VIC004463",NA,NA,NA,"Irwin","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0041561","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","3","22","Brazil","Parana",NA,"Rio Tibagi, Porto do Baianinho (Mun. Jataizinho).","-50.4","-24.5",NA,NA,NA,NA,"Magnoliophyta","Rosales","G. Hatschbach","J. M. Silva; S. R. Ziller","1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0041560","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1993","9","6","Argentina","Corrientes",NA,"Dep. Santo Tome. Garruchos, destacamento de Prefectura a orillas del rio Uruguay.","-55.653866","-28.173408",NA,NA,NA,NA,"Magnoliophyta","Rosales","M. S. Ferrucci","M. M. Arbo; M. S. Ferrucci, V. Solis Neffa & S. Blanco","5846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:48:04-03","UFMS","CGMS","22430","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2007","03","24","Brasil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA).","-52.3019444","-24.1030556","-52,3019444","-24,1030556","CGMS1051839",NA,NA,NA,"M.G. Caxambu","M.G. Caxambu","1457",NA,NA,"Flor amarelada. Com gavinhas, heliófita, pilosa. Habitat: Relevo ondulado. Habito: Trepadeira.","592","592","2007","04","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:48:04-03","UFMS","CGMS","3329","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1990","09","14","Brasil","Mato Grosso do Sul","Aquidauana","Cerrado.","-55.7872009277344","-20.4710998535156",NA,NA,"CGMS1016721",NA,NA,NA,"U.M. Resende","U.M. Resende","193",NA,NA,"Fruto alado. Gavinha, folhas e caule ásperas ao tato. Habitat: Solo arenoso. Cerrado. Habito: Trepadeira.",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:48:04-03","UFMS","CGMS","2387","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1985","02","02","Brasil","Mato Grosso do Sul","Corumbá","Morraria das Populares Novas.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1016722",NA,NA,NA,NA,"C.A. Conceição","1676",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:23:46-03","UNICAMP","UEC","175738","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2012","07","04","Brazil","São Paulo","Campinas","Mata Santa Genebra - Mata de Planalto","-47.131667","-22.828889","-47.131667","-22.828889","UEC051714","UEC051714","Magnoliopsida",NA,"Santos, H","Santos, H","81/ 2012",NA,NA,"frutos verdes",NA,NA,"2012","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:38:42-03","UNICAMP","UEC","176433","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","06","03","Brazil","São Paulo",NA,"Estação Ecológica dos Caeteus",NA,NA,NA,NA,"UEC026157","UEC026157","Magnoliopsida",NA,NA,"Francisco, AM","ALD124",NA,NA,"Trepadeira de aprox. 20m, folhas pilosas, frutos alado e verde,; Habitat: Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:23:46-03","UNICAMP","UEC","151245","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1987","07","08","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.59175","-23.711489","-48.59175","-23.711489","UEC171799","UEC171799","Magnoliopsida",NA,"Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","239",NA,NA,"Trepadeira, frutos jovens verdes.",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:38:42-03","UNICAMP","UEC","92997","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","08","22","Brazil","São Paulo","São José do Rio Preto","Mirassol","-49.380556","-20.81","-49.380556","-20.81","UEC171797","UEC171797","Magnoliopsida",NA,"Rezende, AA","Rezende, AA","507",NA,NA,"Liana, frutos imaturos e frutos secos em fase de dispersão. Borda da mata. (Estação de coleta 1)",NA,NA,"1997","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:23:46-03","UNICAMP","UEC","151244","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1987","03","13","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.589528","-23.711267","-48.589528","-23.711267","UEC171800","UEC171800","Magnoliopsida",NA,"Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","162",NA,NA,"Cipó. Flores cremes.",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:38:42-03","UNICAMP","UEC","184136","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2012","07","03","Brazil","São Paulo","Campinas","Mata Santa Genebra, Estrada de Betel depois da 2° casinha","-47.060001373291","-22.8999996185303",NA,NA,"UEC107444","UEC107444","Magnoliopsida",NA,"Santos, H","Santos, H","81/2012",NA,NA,"frutos verdes",NA,NA,"2012","08","30","23900","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-04-22 16:23:23-03","UFPB","JPB","61776","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2012","03","24","Brasil","Minas Gerais","Caldas","borda de mata ciliar do rio verde. próximo á cascata","-46.3861","-21.9236","-46.3861","-21.9236","JPB0061776","JPB0061776","Angiosperma","Dicotyledon",NA,"Torres, RB","1920","Southern America",NA,"; DESC: Trepadeira; frutos imaturos verdes, maduros marrons","1105","1105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-04-22 16:23:23-03","UFPB","JPB","64439","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2004","05","18","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.614861","-20.45","-44.614861","-20.45",NA,NA,"Angiosperma","Dicotyledon",NA,"Echternacht, LA; Dornas, T","330","Southern America",NA,"; HABITAT: Cerrado, Projeto Levantamento Florístico da Estação Ecológica da Mata do Cedro; DESC: Frutos verdes, alt. apr. 5m. Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-04-22 16:23:23-03","UFPB","JPB","61775","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2003","01","13","Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC, mata","-46.6800003051758","-22.6800003051758",NA,NA,"JPB0061775","JPB0061775","Angiosperma","Dicotyledon",NA,"Bernacci, LC; Azevedo Filho, JA","3340","Southern America",NA,"; DESC: Trepadeira lenhosa hospedeira de vírus; flores esbranquiçadas",NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA
"93","2020-04-22 16:23:23-03","UFPB","JPB","23161","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticaefolia","Gouania urticaefolia","Reiss.","1910","05","04","Argentina",NA,NA,"Prov. Misiones, Loreto.","-45.140833","-7.084444","-45.140833","-7.084444","JPB0023161","JPB0023161 JPB0023161_1","Angiosperma","Dicotyledon","Lima, RB","Rodriguez","273","Southern America",NA,NA,NA,NA,"1995","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-01-17 11:26:57-02","PUCRS","MPUC","9368","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook et Arm","1988","05","29","Brasil","RS","Barracão","Espigão Alto","-51.4506667","-27.6711111","-51.4506667000","-27.6711111000",NA,NA,NA,"Rosales","N.I. Matzenbacher",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"95","2019-01-17 11:26:57-02","PUCRS","MPUC","9367","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook et Arm","1996","11","15","Brasil","SC","Capinzal","Sudoeste de Zortéia. Junto ao rio Uruguaí","-51.6072222","-27.3455556","-51.6072222000","-27.3455556000",NA,NA,NA,"Rosales","Equipe do Projeto","C.S.A. Martins",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
