"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"208","2019-11-01 15:10:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Faria, JEQ","2016","06","30","Southern America","Brasil","Minas Gerais",NA,NA,"Erva ca. 0,4 m de altura, flores verdes; Campo rupestre quartzítico",NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","6144","Santana do Riacho","Serra do Cipó. Margem da rodovia entre a estátua do Juquinha e o povoado de Serra do Cipó","-43.595278","-19.291111",NA,"Faria, JEQ","1212","1212",NA,NA,"2016","06","-43.595278","-19.291111",NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:10:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Bijos, NR; Munhoz, CBR; Eugênio, CUO","2011","04","11","Southern America","Brasil","Distrito Federal",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","PP-JBB188","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856944","-15.891667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:10:26-03","UnB","UB","165412","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A; Hensold, N; Amaral, MCE","1982","04","20","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto 50-70cm, flores creme, junto a gramíneas. Caule verde-ascastanhado.",NA,"Dicotyledoneae",NA,"A.DC.","CFSC8308","Congonhas do Norte","Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estr. Congonhas- Gouveia, a 9km de Congonhas.","-43.733333","-18.766667",NA,"Furlan, A",NA,NA,NA,NA,"1984",NA,"-43.733333","-18.766667",NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:10:26-03","UnB","UB","165417","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS; et al.","1970","03","28","Southern America","Brasil","Minas Gerais",NA,NA,"Slender shrub ca. 1m tall. Flowers cream.; Sandy pockets among outcrops. Campo on white sand Cerrado among outcrops.",NA,"Dicotyledoneae",NA,"A.DC.","28534","São João da Chapada","Serra do Espinhaço. Ca. 5km N of São João da Chapada, road to Inhaí.",NA,NA,NA,"Kallunki, J","1200","1200",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:10:26-03","UnB","UB","185758","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P","2008","05","16","Southern America","Brasil","Distrito Federal",NA,NA,"Erva ca. 0,65m. Inflorescência esverdeada e frutos; Vereda",NA,"Dicotyledoneae",NA,"A.DC.","4041","Brasília","Jardim Botânico de Brasília","-47.847222","-15.8725",NA,"Fonseca, ML",NA,NA,NA,NA,"2008","07","-47.847222","-15.8725",NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:10:26-03","UnB","UB","26980","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Anderson, WR; Stieber, M; Kirkbride Junior, JH","1972","02","12","Southern America","Brasil","Minas Gerais",NA,NA,"Sprawling, in grass.; Shrub 1m. Flor greenish white; Sandstone outcrops with shrubby vegetation, adjacent grassy slopes and valley of small stream. Solo: Mostly sand soil, but with overlying black humus i.",NA,"Dicotyledoneae",NA,"A.DC.","35872",NA,"Eastern slopes of Pico do Itambé",NA,NA,NA,"Faria, JEQ","1550","1550",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:10:26-03","UnB","UB","89173","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Kirkbride, MCG","1981","02","18","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","1468","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,"Incógnito",NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:10:26-03","UnB","UB","89174","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Kirkbride, MCG","1981",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","1537","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,"Incógnito",NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:10:26-03","UnB","UB","165416","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS; et al.","1970","03","18","Southern America","Brasil","Minas Gerais",NA,NA,"Shrub ca. 1.25m tall. Flowers cream. Fruit green.; Brejo. Cerrado and brejo at creek margin.",NA,"Dicotyledoneae",NA,"A.DC.","27868","Diamantina","Serra do Espinhaço. Ca. 18km E of Diamantina.","-43.6002998352051","-18.2493991851807",NA,"Kallunki, J","900","900","101169","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:10:26-03","UnB","UB","165413","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR; Furlan, A; Cordeiro, I; Kawasaki, ML","1981","10","04","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto até 60cm, caule verde alaranjado. Flores creme.; Cerrado com pedras.",NA,"Dicotyledoneae",NA,"A.DC.","CFSC7444","Santana do Riacho","Km 105 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto","1981","11",NA,NA,NA,NA,"27",NA,NA,NA
"218","2019-11-01 15:10:26-03","UnB","UB","89175","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1964","08","16","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","5185",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:10:26-03","UnB","UB","89176","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1965","12","11","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","11201",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:10:26-03","UnB","UB","89181","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1971","03","19","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","32198a",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:10:26-03","UnB","UB","89182","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1966","03","02","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","13316",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:10:26-03","UnB","UB","89183","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1968","01","27","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","19327",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:10:26-03","UnB","UB","89184","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1972","01","15","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","34249",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:10:26-03","UnB","UB","89185","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1969","03","19","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"A.DC.","24645",NA,NA,NA,NA,NA,"Kallunki, J",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:10:26-03","UnB","UB","165414","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS; et al.","1970","02","05","Southern America","Brasil","Minas Gerais",NA,NA,"Stems to ca. 30cm tall. Flowers brownish-white.; Wet places. Rocky hillside, mostly cerrado.",NA,"Dicotyledoneae",NA,"A.DC.","26072","Paracatu","Serra da Anta. Ca. 2km N of Paracatu.","-46.874698638916","-17.2222003936768",NA,"Kallunki, J",NA,NA,"72344","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:10:26-03","UnB","UB","165415","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS; et al.","1970","01","28","Southern America","Brasil","Minas Gerais",NA,NA,"Stems ascending, to ca. 30cm tall. Flowers sordid cream.; Wet campo. Sandy and gravelly campos and cerrado on outcrops.",NA,"Dicotyledoneae",NA,"A.DC.","25469","Patrocínio","Morro das Pedras. Ca. 25km NE of Patrocínio.","-46.9925003051758","-18.9438991546631",NA,"Kallunki, J","1050","1050","44638","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-05-06 12:02:22-03","UFU","HUFU","10377","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","1995","11","18",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,3 m. Cálice verde e corola creme.; Campo limpo após 2 meses de queimada.","HUFU00035290",NA,NA,"Mart. ex A. DC.","3083","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688","HUFU00035290","Nakajima, J.N.",NA,NA,"57119","auto","2005","03",NA,NA,NA,NA,"04",NA,NA,NA
"228","2020-08-20 20:42:04-03","UFSC","FLOR","59655","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","2014","11","04",NA,"Brasil","Santa Catarina",NA,NA,"erva ereta, flores brancas","FLOR0059655",NA,"Santalales","Mart. ex A. DC.","4037","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","FLOR0059655","Funez, L.A.",NA,NA,NA,NA,"2014",NA,"48º57'12''W","26º2'12''S",NA,NA,NA,NA,NA,NA
"229","2020-08-20 15:00:23-03","UFSC","FLOR","36551","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Kuhlmann, M.","1935","02","06",NA,"Brasil","Paraná",NA,NA,"A ficha proveniente do Instituto de Botânica registra #?##?#Campus de Umuarama, São Paulo, Brasil#?##?# como local de origem, mas isto foi interpretado pelo curador do FLOR como provável e.","FLOR0036551",NA,"Santalales","A.DC.","s.n.","Umuarama","Campos de Umuarama.","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-04 15:46:17-03","IF","SPSF","32669","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","M.Kuhlmann","1939","10","10","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Santalales",NA,NA,"São Paulo","Parque Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"231","2017-09-11 17:13:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Martius, C",NA,NA,NA,NA,"?",NA,NA,NA,"Crescit in sabulosis, siccis et inundatis, locis 2800 - 3000 altis, districtus Adamantium, planta Oreas, flor. Junio",NA,NA,NA,"Mart. ex A.DC.","s.n.",NA,NA,NA,NA,"P05P1N0037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:13:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Sellow, F",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,"hb. Berol",NA,NA,NA,"Mart. ex A.DC.","1305",NA,"in prov. Minarum",NA,NA,"P05P1N0037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:13:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Lund, PW",NA,NA,NA,NA,"?",NA,NA,NA,"Crescit in campis ad Mugi das Cruces prov. S. Pauli. hb.DC.",NA,NA,NA,"A.DC.","722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:13:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"hb. Berol",NA,NA,NA,"A.DC.","148",NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:45:17-03","UFRGS","ICN","190510","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Duarte; A.P.","1952","10","25","América do Sul","Brasil","MG",NA,NA,"Doação RB 85122; planta de brejo ácido, solo turfoso profundo, associação muito variada",NA,"Dicotyledon",NA,"Mart. ex A. DC.","s.n.","Carandaí","Santa Cecília","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:45:17-03","UFRGS","ICN","004496","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Magalhães, M",NA,NA,NA,"América do Sul","Brasil","MG",NA,NA,NA,NA,"Dicotyledon",NA,"A. DC.","2104","Diamantina","Vila Biribiri (antiga Beribery)","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:45:17-03","UFRGS","ICN","190583","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Brade, AC; A.C.",NA,NA,NA,"América do Sul","Brasil","SP",NA,NA,"Doação RB 14558",NA,"Dicotyledon",NA,"A. DC.","13084","São Paulo","Vila Emma","-46.6300010681152","-23.5400009155273",NA,"Brade, AC",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2014-09-23 11:02:19-03","G","G-DC","G00319835","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Sellow, F.",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00319835",NA,NA,"A. DC.","1315",NA,NA,"-53.08972222","-10.77305556",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","-53.08972222","-10.77305556",NA,NA,"01","ISOSYNTYPUS of Thesium aphyllum A. DC.",NA,NA
"239","2014-09-23 11:02:19-03","G","G-DC","G00319811","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Martius, C. F. P.","1823",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00319811",NA,NA,"A. DC.",NA,NA,NA,"-53.08972222","-10.77305556",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","-53.08972222","-10.77305556",NA,NA,"01","SYNTYPUS of Thesium aphyllum A. DC.",NA,NA
"240","2014-09-23 11:02:19-03","G","G-DC","G00319817","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sellow, F.",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00319817",NA,NA,"A. DC.","148",NA,NA,"-53.08972222","-10.77305556",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","-53.08972222","-10.77305556",NA,NA,"01","ISOSYNTYPUS of Thesium brasiliense A. DC.",NA,NA
"241","2014-09-23 11:02:19-03","G","G-DC","G00319813","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Lund, P. W.","1835",NA,"00","AMERIQUE DU SUD","Brazil","São Paulo",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319813",NA,NA,"A. DC.","722",NA,NA,"-48.65972222","-22.40444444",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","-48.65972222","-22.40444444",NA,NA,"01","SYNTYPUS of Thesium brasiliense A. DC.",NA,NA
"242","2014-09-23 11:02:19-03","G","G-DC","G00319819","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Lund, P. W.","1834",NA,"00","AMERIQUE DU SUD","Brazil","São Paulo",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319819",NA,NA,"A. DC.",NA,NA,NA,"-48.65972222","-22.40444444",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","-48.65972222","-22.40444444",NA,NA,"01",NA,NA,NA
"243","2019-11-21 10:18:52-03","IBt","SP","199373","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Giulietti, AM; Harley, RM; Wanderley, MGL; Varanda, E; Furlan, A","1984","07","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFCR4551","Couto de Magalhães de Minas","Fazenda das Abóboras","-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"32974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-19 09:30:08-03","IBt","SP","361787","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM","1984","11","27",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFCRs.n.","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-18 08:31:31-03","IBt","SP","146393","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J","1971","12","15",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC594","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-18 08:31:31-03","IBt","SP","146394","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J","1971","12","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC571","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-18 08:31:31-03","IBt","SP","146395","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB","1972","03","05",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC1005","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-18 08:31:31-03","IBt","SP","146396","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB","1972","02","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC684","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-18 08:31:31-03","IBt","SP","146397","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB","1972","04","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC1719","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-18 08:31:31-03","IBt","SP","146399","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J","1971","12","12",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC476","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-18 08:31:31-03","IBt","SP","146398","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB","1972","03","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","CFSC824","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-27 12:20:23-03","IBt","SP","303385","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Brade, AC","1913","10","26",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"A.DC.","s.n.","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-27 12:20:23-03","IBt","SP","6434","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Brade, AC","1913","10","26",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"A.DC.","s.n.","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2014-09-23 10:59:40-03","G","G","G00358286","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Martius, C. F. P.",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=240522&base=img&lang=en","G00358286",NA,NA,"A. DC.",NA,NA,NA,"-53.08972222","-10.77305556","G00358286","?",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"ISOSYNTYPUS of Thesium aphyllum A. DC.",NA,NA
