"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","950291","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"G. J. Shepherd","3826","South America","Brazil","Minas Gerais","Estrada Três Marias a Corinto, Km. 62.",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1060097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950291","1976","11","30","Magnoliophyta","Gentianales","Müll.Arg.",NA,NA,NA,NA,"M. R. de V. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00891572","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"G. G. Hatschbach","30434","South America","Brazil","Mato Grosso do Sul","Miranda",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891572","1972","10","12","Magnoliophyta","Gentianales","Müll.Arg.","Miranda","-56.3781","-20.2408",NA,"J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00891567","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"J. A. Rizzo","2717","South America","Brazil","Goiás","A esquerda do Ribeirao Dourado, próximo a sua cabeceira",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891567","1968","11","05","Magnoliophyta","Gentianales","Müll.Arg.","Goiânia","-49.2539","-16.6786",NA,"P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1018982","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"J. M. A. Braga","7371","South America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes, Prainha, Área de Proteção Ambiental da Prainha, trilha para o topo morro da Boa Vista.","200","200","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1266154' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018982","2004","01","29","Magnoliophyta","Gentianales","Müll.Arg.","Rio de Janeiro","-43.2075","-22.9031",NA,"P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00891590","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"H. S. Irwin","19144","South America","Brazil","Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","700","700","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891590","1968","01","24","Magnoliophyta","Gentianales","Müll.Arg.","Cocalzinho de Goiás","-48.63","-15.35",NA,"J. A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00891599","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"E. P. Heringer","2093","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891599","1979","09","27","Magnoliophyta","Gentianales","Müll.Arg.","Brasília","-47.9294","-15.7797",NA,"B. M. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","949048","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"W. W. Thomas","4662","South America","Brazil","Mato Grosso","45 km SE of Pontes e Lacerda on rd to Cáceres (BR 174)",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949048","1985","10","30","Magnoliophyta","Gentianales","Müll.Arg.","Caceres","-59.03","-15.47","NY00949048_01","B. M. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1182915","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"P. G. Delprete","9177","South America","Brazil","Goiás","Setor Goiania 2. Ribeirão João Leite, 500 m antes do entronco com o Rio Meia Ponte. Na beira do Ribeirão João Leite.","720","720","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182915","2004","12","18","Magnoliophyta","Gentianales","Müll.Arg.","Goiâna","-49.2967","-16.6667",NA,"P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00891569","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"H. S. Irwin","10859","South America","Brazil","Goiás","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás.","1000","1000","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891569","1965","12","01","Magnoliophyta","Gentianales","Müll.Arg.","Corumbá de Goiás","-48.8086","-16.03204",NA,"J. A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","502112","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"P. E. Gibbs","4347","South America","Brazil","São Paulo","25 km NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502112","1977","02","03","Magnoliophyta","Gentianales","Müll.Arg.","Moji-Guaçu","-47.164784","-22.242395",NA,"M. R. de V. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","502111","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"P. E. Gibbs","4347","South America","Brazil","São Paulo","25 km NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502111","1977","02","03","Magnoliophyta","Gentianales","Müll.Arg.","Moji-Guaçu","-47.164784","-22.242395",NA,"M. R. de V. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","21942","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Amaral Jr., A.","120",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"arbusto 2,5m de alt.; flores brancas.","BOTU021942","1998","10",NA,NA,NA,"Müll.Arg.","Três Lagoas","-51.968267","-21.173389",NA,NA,"51°58'096w","21° 10' 24,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","21635","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Amaral Jr., A.","32",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"arbusto de 1m de alt., fruto verde amarelo. <ll>dwc_commonname:</ll> marmelo","BOTU021635","1998","06",NA,NA,NA,"Müll.Arg.","Teodoro Sampaio",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:10:01-03","UNESP-IBB","BOTU","22390","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Amaral Jr., A.","320",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"arbusto de 3m de altura, frutos verdes.","BOTU022390","1999","04",NA,NA,NA,"Müll.Arg.","Três Lagoas","-51.631528","-20.87875",NA,NA,"51°37'53,5w","20° 52' 43,5s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","23958","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, A.L.M.","7",NA,"Brasil","São Paulo","Centroflora Anidro, Rod. Eduado Zucari s/n, distrito rural",NA,NA,NA,NA,"Planta medicinal","BOTU023958","2003","04","16",NA,NA,"Müll.Arg.","Botucatu",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-10-18 16:27:40-02","UNEMAT","TANG","808","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Anônimo","s.n.",NA,"Brasil","Mato Grosso","Fazenda Santa Isabel",NA,NA,NA,NA,"folhas simples, opostas, com estípulas interpeciolares3-4 m, arbustivo-arbóreo","TANG000000808","2005","10","18",NA,NA,"Müll. Arg.","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"60","2016-10-18 16:27:40-02","UNEMAT","TANG","801","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Anônimo","8",NA,"Brasil","Mato Grosso","Fragmento de Mata ciliar do córrego São José",NA,NA,NA,NA,"folhas simples, não coriáceasflores brancas, arbustivo","TANG000000801","2007","10","11",NA,NA,"Müll. Arg.","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"61","2018-08-28 10:13:18-03","UNEMAT","TANG","793","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Moraes, JQ; Nascimento, F","30",NA,"Brasil","Mato Grosso","Fragmento de Mata ciliar do córrego São José",NA,NA,NA,NA,"flores brancas, tubulosas, mata ciliar, arbustivo","TANG000000793","2009","10","23",NA,NA,"Müll. Arg.","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:40-03","EAO","IAN","68627","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Louis, J","4122",NA,"Congo Bélgica",NA,"Jangambi. À 5km au N du fleuve.",NA,NA,NA,NA,NA,"IAN068627","1937","06","10","Dicotiledônea",NA,"(DC.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:40-03","EAO","IAN","127105","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Souza, R","17995","Southern America","Brasil","Goiás","Gallery forest bordered by campo, ca. 30km S of Caiapônia, road to Jataí.","950","950",NA,NA,"Shrub ca. 3m tall; corolla white.","IAN127105","1966","06","29","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Steyermark, JA",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:47:40-03","EAO","IAN","127118","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Maxwell, HS","19094","Southern America","Brasil","Goiás","60km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Gallery and adjacent cerrado.","750","750",NA,NA,"Shrub ca. 2m tall; corolla white; fruit green.","IAN127118","1968","01","23","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Steyermark, JA",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:47:40-03","EAO","IAN","127120","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Maxwell, HS","19144","Southern America","Brasil","Goiás","75km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Disturbed gallery forest.","700","700",NA,NA,"Shrub ca. 2m tall, the stems thorny; corolla white; fruit green, maturing violet-black. Common.","IAN127120","1968","01","24","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Steyermark, JA",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:47:40-03","EAO","IAN","130365","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Souza, R","17740","Southern America","Brasil","Goiás","Disturbed gallery forest, Córrego D'Anta, ca. 40km S of Caiapônia, road to Jataí.&nf;Serra do Caiapó.","900","900",NA,NA,"Shrub ca. 3m tall; corolla yellow; fruit green.","IAN130365","1966","06","26","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Steyermark, JA",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:47:40-03","EAO","IAN","135186","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Souza, R","10859","Southern America","Brasil","Goiás","Cerrado, ca. 12km S of Corumbá de Goiás.","1000","1000",NA,NA,"Armed shrub ca. 1.5m tall; corolla pale pinkish yellow.","IAN135186","1965","12","01","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Steyermark, JA",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:47:40-03","EAO","IAN","181532","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Emmerich, M; Silva, JG da","5249","Southern America","Brasil","Mato Grosso","Cáceres, Porto Esperidião, Fazenda Pantanalzinho, margen da estrada para sede.",NA,NA,NA,NA,"Arbustiva de 1,5 de altura , esinhosa.","IAN181532","1984","11","23","Dicotiledônea",NA,"Müll.Arg.",NA,NA,NA,NA,"Kirkbride Jr.; J.H.",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:47:40-03","EAO","IAN","110064","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Coêlho, LF; Mello, FC de","4131","Southern America","Brasil","Amazonas","BR-17, km 4.&nf;Terreno firme, argiloso, capoeira grossa.",NA,NA,NA,NA,"Árvore de 4m de altura; flores alvas.","IAN110064","1956","08","28","Dicotiledônea",NA,"Müll.Arg.","Manaus","-60.0250015258789","-3.10193991661072",NA,"Bremekamp, CEB",NA,NA,"138090","auto","1958","01","13",NA,NA,NA,NA
"70","2021-03-30 12:47:40-03","EAO","IAN","110010","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Chagas, JC","3096","Southern America","Brasil","Amazonas","Cachoeira Grande dos Bilhares.&nf;Terreno firme, arenoso, capoeira aberta.",NA,NA,NA,NA,"Arbusto de 3m de altura; flores alvas; frutos cápsulas, com aroma de silicilato de metila.","IAN110010","1955","12","12","Dicotiledônea",NA,"Müll.Arg.","Manaus","-60.0250015258789","-3.10193991661072",NA,"Bremekamp, CEB",NA,NA,"138090","auto","1958","01","13",NA,NA,NA,NA
"71","2021-03-30 12:47:40-03","EAO","IAN","109892","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Chagas, JC","345","Southern America","Brasil","Amazonas","Estrada antiga de São Raimundo.&nf;Terra firme.",NA,NA,NA,NA,"Arbusto de 3m; os frutos verdes quando maduros esmagados exalam odor de salicilato de metila.","IAN109892","1954","12","07","Dicotiledônea",NA,"Müll.Arg.","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-12 15:31:49-03","UFABC","HUFABC","000588","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bruniera, C P; Dutra, L L","927",NA,"Brasil","São Paulo","Parque Natural Municipal Nascentes de Paranapiacab, Trilhas dos Gravatás. Floresta Ombrófila Densa. Vegetação secundária.",NA,NA,NA,NA,"Árvore ca. 5m alt. DAP 10 cm. Espinhos nos ramos. Folhas membranáceas. Flores com cálice verde, corola alvo-esverdeada. VOUCHER para estudos moleculares. FOTOS","HUFABC000588","2017","09","13","Angiospermas",NA,"Müll. Arg.","Santo André","-46.291667","-23.770833","HUFABC000588","Bruniera C. P.","-46.291667","-23.770833",NA,NA,"2017","09",NA,NA,NA,NA,NA
"73","2019-12-12 15:31:49-03","UFABC","HUFABC","000597","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Bruniera, C P; Dutra, L L","936",NA,"Brasil","São Paulo","Parque Natural Municipal Nascentes de Paranapiacab, Trilha da Comunidade. Floresta Ombrófila Densa. Vegetação secundária.",NA,NA,NA,NA,"Árvore tombada, 4-5m alt. Ramos com espinhos. Folhas membranáceas, concolores. Inflorescência com raque verde. Botões verdes. FOTOS.","HUFABC000597","2017","09","14","Angiospermas",NA,"Müll. Arg.","Santo André","-46.291667","-23.770833","HUFABC000597","Bruniera C. P.","-46.291667","-23.770833",NA,NA,"2017","09",NA,NA,NA,NA,NA
"74","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1570560","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Schunke Vigo J",NA,"Southern America","Peru","San Martín",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1570560","1977","06","20",NA,"Gentianales","(Bartl. ex DC.) Steyerm.",NA,NA,NA,"NL-U1570560","Delprete PG",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100533",NA,NA
"75","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1570561","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Schunke Vigo J",NA,"Southern America","Peru","Huánuco",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1570561","1973","02","15",NA,"Gentianales","(Bartl. ex DC.) Steyerm.",NA,NA,NA,"NL-U1570561","Delprete PG",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100532",NA,NA
"76","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.4174207","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Mantovani W",NA,"Southern America","Brazil",NA,"Sao Paulo, Moji Guacu, Martinho Prado Reserva Biologica da Fazenda Campininha.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174207","1980","11","20",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-L4174207",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U 0291536","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Breteler FJ",NA,"Southern America","Venezuela","Barinas","State of Barinas. Ticoporo forest reserve.",NA,NA,NA,NA,"secondary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291536 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291536","1964","07","15",NA,"Gentianales","Müll.Arg.",NA,"-70.75","8.25",NA,NA,"-70.75","8.25",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11835",NA,NA
"78","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559811","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"William",NA,"Southern America","Brazil",NA,"Amazonas - Manaus - Bilhares - bha. Capoeira da terra firme.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559811","1958","12","30",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1559811",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559812","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Chagas; Silva F",NA,"Southern America","Brazil",NA,"Do Amazonas. Antiga estrada de Sao Raimundo, terra firme, flores brancas, arbusto de 3 metros, o caule possue espinhps.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559812","1954","12","07",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1559812",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559813","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Luis M; Francisco VC",NA,"Southern America","Brazil",NA,"Manaus, Br-17, km 4,firme, argiloso, capoeira grossa, flores alvas, arbore de 4 metros.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559813",NA,NA,NA,NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1559813",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559814","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Unreadable",NA,"Southern America","Brazil",NA,"Firme, ayuizo, capoeira aberta.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559814",NA,NA,NA,NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1559814",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559815","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rodrigues WA",NA,"Southern America","Brazil",NA,"Centro de pesquisas Florestais. Amazonas, Manaus, Bilnares, Chapada.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559815","1958","12","30",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1559815",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1570562","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,"14 km from Barinas along road to Guanare.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1570562","1964","09","04",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"NL-U1570562",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1570563","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Breteler FJ",NA,"Southern America","Venezuela","Barinas","State of Barinas. Ticoporo forest reserve.",NA,NA,NA,NA,"secondary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1570563","1964","07","15",NA,"Gentianales","Müll.Arg.",NA,"-70.75","8.25","NL-U1570563",NA,"-70.75","8.25",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
