"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1280052","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"J. M. Pires","234A","1947","04","South America","Brazil","Amazonas","Rio Negro: Tapuruquara","-65.0172","-0.4189","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1515528' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280052","NY01280052_01",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1280040","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"G. T. Prance","13710","1971","06","South America","Brazil","Amazonas","Rio Purus, Lago Preto 2 km. north of Lábrea","-64.7982109","-7.2470122","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1515505' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280040","NY01280040_01","J. Kuijt","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","285176","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Oryctanthus","ruficaulis","Oryctanthus ruficaulis crassifolius","Eichler","isosyntype","R. Spruce","s.n.",NA,NA,"South America","Brazil","Pará","In vicinibus Santarem.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00285176","NY00285176_01",NA,NA,NA,NA,NA,"crassifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","285176","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Oryctanthus","ruficaulis","Oryctanthus ruficaulis crassifolius","Eichler","isosyntype","R. Spruce","s.n.",NA,NA,"South America","Brazil","Pará","In vicinibus Santarem.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00285176","NY00285176_01",NA,NA,NA,NA,NA,"crassifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01022109","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"H. S. Irwin","10771","1965","11","South America","Brazil","Goiás","Serra dos Pirineus, ca. 14 km S. of Corumbá de Goiás","-48.8086111","-16.05012","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132930' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022109","NY01022109_01","C. T. Rizzini","30","Abadiânia","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01022137","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2681","1979","10","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu, córrego Papuda.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137097' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022137","NY01022137_01","C. T. Rizzini","31","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01022108","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"H. S. Irwin","10770","1965","11","South America","Brazil","Goiás","Serra dos Pirineus, ca. 14 km S. of Corumbá de Goiás","-48.8086111","-16.05012","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132929' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022108","NY01022108_01","C. T. Rizzini","30","Abadiânia","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01022150","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","17594","1980","01","South America","Brazil","Minas Gerais",NA,"-46.1725","-17.7428","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022150","NY01022150_01",NA,"29","João Pinheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","822692","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"P. Fiaschi","1417","2003","03","South America","Brazil","Bahia","Fazenda Cotermaia (proprietário Alipe Maia), entrada à esq., ca. 1.2 km E de Boa Nova, na estrada para Dario Meira.","-40.1875","-14.3736111","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=920494' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822692","NY00822692_01","J. Kuijt","08","Boa Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01022146","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","5495","1980","09","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137134' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022146","NY01022146_01","B. A. S. Pereira","24","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01022130","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2551","1979","10","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu, córrego Mata Gado.","-47.9297","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133071' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022130","NY01022130_01","C. T. Rizzini","22","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01022112","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"H. S. Irwin","25719","1970","01","South America","Brazil","Minas Gerais","Ca. 4 km N. of Patrocínio","-46.99465","-18.9407","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132934' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022112","NY01022112_01","C. T. Rizzini","31","Patrocínio","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","644534","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"J. R. Weir","s.n.","1923","10","South America","Bolivia",NA,"Rio Madre de Dios, San Pablo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644534",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01022140","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2841","1979","11","South America","Brazil","Distrito Federal","RECOR.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137111' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022140","NY01022140_01","C. T. Rizzini","29","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01022132","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2528","1979","10","South America","Brazil","Distrito Federal","Catetinho.","-47.988069","-15.948311","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1134667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022132","NY01022132_01","C. T. Rizzini","18","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01022115","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"B. L. Stannard","CFCR6190","1984","11","South America","Brazil","Minas Gerais","Estrada para Conselheiro Mata, cerca de 4 km da estrada Diamantina-Curvelo.","-43.6003","-18.2494","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132937' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022115","NY01022115_01","C. T. Rizzini","19","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01022127","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2229","1979","10","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133048' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022127","NY01022127_01","C. T. Rizzini","10","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","644539","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"G. Edwall","12816","1898","07","South America","Brazil","São Paulo","Capella do Rib. S. Paulo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644539","NY00644539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01022136","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2609","1979","10","South America","Brazil","Goiás",NA,"-48.255","-15.9397","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137146' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022136","NY01022136_01",NA,"25","Santo Antônio do Descoberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01022138","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2691","1979","11","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137104' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022138","NY01022138_01","C. T. Rizzini","05","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01022121","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"A. Macedo","3442","1951","12","South America","Brazil","Goiás","Serra Dourada","-50.1403","-15.9344","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132945' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022121","NY01022121_01","C. T. Rizzini","13","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01022119","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"Y. E. J. Mexia","5391","1930","12","South America","Brazil","Minas Gerais","Viçosa. Fazenda do Bom Jardim","-42.8817","-20.7542","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022119","NY01022119_01","L. B. Smith","09","Viçosa","735","735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01022128","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2230","1979","10","South America","Brazil","Distrito Federal","Fazenda Àgua Limpa da UnB.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133052' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022128","NY01022128_01","C. T. Rizzini","15","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01022129","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2525","1979","10","South America","Brazil","Distrito Federal","Catetinho.","-47.988069","-15.948311","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133055' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022129","NY01022129_01","C. T. Rizzini","18","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01022147","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","5497","1980","09","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137136' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022147","NY01022147_01","B. A. S. Pereira","24","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01022131","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2553","1979","10","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu, córrego Mata Gado.","-47.9297","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1134000' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022131","NY01022131_01","C. T. Rizzini","22","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01022114","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"H. S. Irwin","28198","1970","03","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 4 km N. of São João da Chapada","-43.7833","-18.0833","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132936' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022114","NY01022114_01","C. T. Rizzini","23",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01022122","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2062","1979","09","South America","Brazil","Distrito Federal","Local no qual será erguida a barragem do Rio São Bartolomeu.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133022' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022122","NY01022122_01","C. T. Rizzini","26","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","644537","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"R. M. Harley","26181","1988","11","South America","Brazil","Bahia","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz","-41.97","-13.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644537","NY00644537_01","B. L. Stannard","16","Rio de Contas","1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01022135","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2584","1979","10","South America","Brazil","Distrito Federal","RECOR, Chácara IV.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1136822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022135","NY01022135_01","C. T. Rizzini","23","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01022144","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","5367","1980","08","South America","Brazil","Distrito Federal","Córrego Pipiripau","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137151' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022144","NY01022144_01",NA,"28","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01022123","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2143","1979","10","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1133031' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022123","NY01022123_01","C. T. Rizzini","01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01022116","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"P. Clausen","s.n.",NA,NA,"South America","Brazil","Minas Gerais","Brésil (Minas-Geraes)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022116","NY01022116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01022125","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"E. P. Heringer","2212","1979","10","South America","Brazil","Distrito Federal","Reserva Ecológica do IBGE; pomar existente perto da chácara n° 1.","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1137142' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022125","NY01022125_01","R. C. de Mendonça","08","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01022118","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.f.) Mart.",NA,"Y. E. J. Mexia","5522","1931","04","South America","Brazil","Minas Gerais","Corinto. Fazenda do Diamante; pasture southeast of buildings","-44.4564","-18.3808","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132941' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022118","NY01022118_01","L. B. Smith","02","Corinto","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
