"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"726","2014-07-28 16:35:00-03","MO","MOBOT","100272777","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Diana Rodríguez M.|Valerio Flores","2008","4","5","Peru","Pasco","Oxapampa","-75.5716667","-10.1833333",NA,NA,NA,NA,"Rodríguez 91","South America",NA,NA,NA,NA,NA,NA,"Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, sector Huampal-trocha Quebrada Onda.","1241.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"727","2014-07-28 21:46:00-03","MO","MOBOT","100277379","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|G. Ortiz","2008","6","29","Peru","Pasco","Oxapampa","-75.4902777","-10.1191667",NA,NA,NA,NA,"Rojas Gonzáles 5792","South America",NA,NA,NA,NA,NA,NA,"Dist. Pozuzo. Camino Alto Lagarto a Pozuzo Alto Victoria.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"728","2014-07-28 21:50:00-03","MO","MOBOT","100279638","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|G. Ortiz","2008","8","6","Peru","Pasco","Oxapampa","-75.3683334","-10.1344444",NA,NA,NA,NA,"Rojas Gonzáles 6052","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Alto Lagarto-Reserva Comunal Yanesha.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"729","2019-01-25 04:36:00-02","MO","MOBOT","100308494","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rodolfo Vásquez|Christopher Davidson|Sharon R. Christoph|R. Rojas|Luis Valenzuela G.|F. Díaz|Antonio Peña","2008","11","15","Peru","Loreto","Loreto","-74.3505556","-4.8952777",NA,NA,NA,NA,"Vásquez Martínez 34942","South America",NA,NA,NA,NA,NA,NA,"Dist. Parinari. Reserva Nacional Pacaya-Samiria, Atuncocha.","111.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","1071",NA
"730","2019-01-25 04:36:00-02","MO","MOBOT","100308835","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","R. Vásquez (HOXA)","Rodolfo Vásquez|Christopher Davidson|Sharon R. Christoph|R. Rojas|Luis Valenzuela G.|F. Díaz|Antonio Peña","2008","11","11","Peru","Loreto","Loreto","-74.115","-4.3927777",NA,NA,NA,NA,"Vásquez Martínez 34828","South America",NA,NA,NA,NA,NA,NA,"Dist. Nauta. Caserio Miraflores-Quebrada Nahuapa.","108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","1068",NA
"731","2019-01-25 04:36:00-02","MO","MOBOT","100313653","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo|R. Rivera","2008","9","5","Peru","Pasco","Oxapampa","-75.3238889","-10.1894444",NA,NA,NA,NA,"Valenzuela Gamarra 11881","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Reserva Comunal Yanesha, sector de Pampa Hermosa ingresando por Ataz.","376.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"732","2019-01-25 04:36:00-02","MO","MOBOT","100315806","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo|R. Rivera","2008","9","9","Peru","Pasco","Oxapampa","-75.3261111","-10.1583333",NA,NA,NA,NA,"Valenzuela Gamarra 11993","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Ataz camino al convento.","375.00000000","635.00000000",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"733","2014-07-29 00:10:00-03","MO","MOBOT","100324454","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rodolfo Vásquez|Abel Monteagudo|Hitler Quijano","2008","5","30","Peru","Pasco","Oxapampa","-75.2072222","-9.9819445",NA,NA,NA,NA,"Vásquez Martínez 34458","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazu. Entre el Río Chuchurras y Lagarto.","254.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8","1053",NA
"734","2016-08-04 05:18:00-03","MO","MOBOT","100325946","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|G. Ortiz|Gina Castillo|Erika Fernández","2007","10","5","Peru","Pasco","Oxapampa","-75.5502778","-10.1041667",NA,NA,NA,NA,"Rojas Gonzáles 5450","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazu. Alto Lagarto.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","1A",NA
"735","2016-12-02 15:01:00-02","MO","MOBOT","100334670","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Abel Wisum","2009","6","22","Ecuador","Morona-Santiago","Morona","-78.1027778","-2.3144444",NA,NA,NA,NA,"Wisum 1445","South America",NA,NA,NA,NA,NA,NA,"Cordillera de Cutucú, en la base occidental de la Cordillera, al este del Río Upano. Parroquia Sevilla Don Bosco. Centro Shuar Sevilla Don Bosco. Bosque muy húmedo premontano. Bosque primario.","975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","34",NA
"736","2020-02-01 04:34:00-03","MO","MOBOT","100345317","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|Gregorio Ortiz","2009","7","2","Peru","Pasco","Oxapampa","-75.3683334","-10.3011111",NA,NA,NA,NA,"Rojas Gonzáles 6807","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"737","2020-02-01 04:34:00-03","MO","MOBOT","100347226","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|Gregorio Ortiz|J.L. Mateo","2009","12","10","Peru","Pasco","Oxapampa","-75.3922222","-10.1519444",NA,NA,NA,NA,"Rojas Gonzáles 7192","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","584.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"738","2012-05-25 18:49:00-03","MO","MOBOT","100389852","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"S.F. Smith|A.M. Shuhler","1984","10","17","Peru","Madre de Dios","Tambopata","-69.3333333","-12.8333333",NA,NA,NA,NA,"Smith 418","South America",NA,NA,NA,NA,NA,NA,"Edege of laguna CocoCocha, 5.1 km down the Main Trail from Explorer's Inn, near confluence of Rio Tambopata and Rio la Torre, 39 km SW of Puerto Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"739","2019-01-25 04:36:00-02","MO","MOBOT","100392088","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","2009","4","18","Peru","Pasco","Oxapampa","-75.1086111","-10.5655556",NA,NA,NA,NA,"Valenzuela Gamarra 12420","South America",NA,NA,NA,NA,NA,NA,"Dist. Villa Rica. Bosque de proteccion San Matias-San Carlos, Puellas-Yuncullmas.","963.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8","3",NA
"740","2019-01-25 04:36:00-02","MO","MOBOT","100392753","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","2009","4","22","Peru","Pasco","Oxapampa","-75.0852777","-10.5930555",NA,NA,NA,NA,"Valenzuela Gamarra 12577","South America",NA,NA,NA,NA,NA,NA,"Dist. Villa Rica. Puellas-Yuncullmas, Camino a Supizú.","1205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8","9",NA
"741","2019-01-25 04:36:00-02","MO","MOBOT","100392854","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","2009","4","24","Peru","Pasco","Oxapampa","-75.0936111","-10.5727778",NA,NA,NA,NA,"Valenzuela Gamarra 12610","South America",NA,NA,NA,NA,NA,NA,"Dist. Villa Rica. Puellas-Yuncullmas.","677.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","11",NA
"742","2018-05-25 05:34:00-03","MO","MOBOT","100394977","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C. C. Berg","F. Cornejo|Nestor Jaramillo|J. Zumaran","1994","6","20","Peru","Madre de Dios","Tambopata","-69.2833333","-12.25",NA,NA,NA,NA,"Cornejo Valverde 2340","South America",NA,NA,NA,NA,NA,NA,"REserva de Tambopata","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"743","2019-01-25 04:36:00-02","MO","MOBOT","100395382","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Luis Valenzuela G.|J.L. Mateo","2009","8","18","Peru","Pasco","Oxapampa","-75.5838889","-10.1919444",NA,NA,NA,NA,"Valenzuela Gamarra 13355","South America",NA,NA,NA,NA,NA,NA,"Dist. Pozuzo. Parque Nacional Yanachaga Chemillen, Sector Huampal, (Vegetación Cañon de Huancabamba), trocha Robin Foster, Pan de Azucar.","1189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8","27",NA
"744","2020-02-01 04:34:00-03","MO","MOBOT","100405279","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rocío Rojas|Gregorio Ortiz","2009","3","31","Peru","Pasco","Oxapampa","-75.3683334","-10.1344444",NA,NA,NA,NA,"Rojas Gonzáles 6582","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","6",NA
"745","2014-07-29 00:09:00-03","MO","MOBOT","100408863","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","I. Villalba (HOXA)","Rodolfo Vásquez|M. Huamán|R. Rivera","2010","5","22","Peru","Pasco","Oxapampa","-75.2244445","-10.2527778",NA,NA,NA,NA,"Vásquez Martínez 36579","South America",NA,NA,NA,NA,NA,NA,"Distrito Palcazú. Camino del Puente Pan de Azúcar a Playa Caliente.","304.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8","645",NA
"746","2018-06-26 05:23:00-03","MO","MOBOT","100422225","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C. C. Berg","W. Wayt Thomas|André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana|J. Lima da Paixão","2004","9","15","Brazil","Bahia","Arataca","-39.3972222","-15.1980555",NA,NA,NA,NA,"Thomas 14112","South America",NA,NA,NA,NA,NA,NA,"Serra das Lontras, 9.0 km WNW of Itatinguí on Fazenda road, then on trail over mountain ridge to Fazenda Cairo.","530.00000000","630.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"747","2012-11-27 16:39:00-02","MO","MOBOT","100450416","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Carl G. Dahlberg","1776",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"Dahlberg s.n. [53]","South America",NA,NA,NA,"Lectotype",NA,NA,"Loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"748","2015-05-28 09:18:00-03","MO","MOBOT","100543552","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Anonymous",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"749","2013-07-13 09:27:00-03","MO","MOBOT","100611803","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Rocío Rojas|G. Ortiz|M. Villalba","2011","8","20","Peru","Pasco","Oxapampa","-75.4447222","-10.1288889",NA,NA,NA,NA,"Rojas Gonzáles 7895","South America",NA,NA,NA,NA,NA,NA,"Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Sector Alto Lagarto.","1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","32",NA
"750","2013-12-06 12:42:00-02","MO","MOBOT","100658230","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C. Berg","H. Medeiros|Cornelis C. Berg|et al.","2010","4","23","Brazil","Acre","Bujari","-68.0966666","-9.7136111",NA,NA,NA,NA,"Medeiros 522","South America",NA,NA,NA,NA,NA,NA,"Rio zinho do Andirá, BR 364, km 52.","155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"751","2018-08-15 04:31:00-03","MO","MOBOT","100661661","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg","Pedro Fiaschi|J. Lima da Paixão|L.C. da J. Gomes|Sérgio C. de Sant'Ana|et al.","2005","6","21","Brazil","Bahia","Almadina","-39.6033333","-14.7058333",NA,NA,NA,NA,"Fiaschi 2913","South America",NA,NA,NA,NA,NA,NA,"Serra do Corcovado. 9.8 km a SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"752","2013-12-31 09:47:00-02","MO","MOBOT","100661662","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg","André M. Amorim|et al.","2006","4","22","Brazil","Minas Gerais","Santa Maria do Salto","-40.0544444","-16.4036111",NA,NA,NA,NA,"Amorim 5896","South America",NA,NA,NA,NA,NA,NA,"Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"753","2008-05-27 22:02:00-03","MO","MOBOT","1528877","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","M. Nee","Michael H. Nee","1990","11","30","Bolivia","Santa Cruz",NA,"-62.5","-16.26666",NA,NA,NA,NA,"Nee 40092","South America",NA,NA,NA,NA,NA,NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2018-05-25 20:24:00-03","MO","MOBOT","100674984","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","D.A. Neill (ECUAMZ)","Abel Wisum","2007","1","6","Ecuador","Morona-Santiago","Logroño","-77.9058333","-2.7225",NA,NA,NA,NA,"Wisum 830","South America",NA,NA,NA,NA,NA,NA,"Cordillera de Cutucú. Parroquia Yaupi. Centro Shuar Tumpaim, en la cuenca alta del Río Yaupi. Bosque maduro.","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"755","2014-10-28 12:32:00-02","MO","MOBOT","100751501","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","M. Pignal","M. Pignal|et al.","2008","7","4","Brazil","Bahia","Tanhaçu","-41.1138889","-14.2202778",NA,NA,NA,NA,"Pignal 3319","South America",NA,NA,NA,NA,NA,NA,"District of Suçurana.","432.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"756","2014-10-28 12:35:00-02","MO","MOBOT","100751504","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","S. Romaniuc-Neto","M. Pignal","2008","6","28","Brazil","Bahia","Ibicuí","-40.0475","-14.8533333",NA,NA,NA,NA,"Pignal 3289","South America",NA,NA,NA,NA,NA,NA,"Serra das Piabas.","887.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"757","2019-05-15 12:00:00-03","MO","MOBOT","101130602","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Josefina Espina Z.|M. Mosquera Rios",NA,NA,NA,"Colombia","Chocó","Riosucio",NA,NA,NA,NA,NA,NA,"Espina Z. 2103","South America",NA,NA,NA,NA,NA,NA,"Margen izquierda del río Truandó, entre Riosucio y Calle Larga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5",NA
"758","2020-01-31 13:38:00-03","MO","MOBOT","101178239","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.E. Cerón (QAP)","Carlos E. Cerón|Tatiana Dávila","1999","6","13","Ecuador","Tungurahua","Baños","-78.2166667","-1.4166667",NA,NA,NA,NA,"Cerón Martínez 38664","South America",NA,NA,NA,NA,NA,NA,"Parroquia Río Nero, sector Las Palmeras. Terraza entre los ríos Estancias y Pastaza. Informante: Angel Palacios (Guardaparque del Parque Nacional Sangay).","1360.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"759","2011-10-22 04:57:00-02","MO","MOBOT","1068486","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","G. Ibarra","Álvaro Cogollo P.","1983","10","3","Colombia","Antioquia","San Luis",NA,NA,NA,NA,NA,NA,"Cogollo Pacheco 780","South America",NA,NA,NA,NA,NA,NA,"Parque Ecológico, Cañón del Río Claro, sector norte, margen izquierda, orilla del rio.","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2008-05-27 22:02:00-03","MO","MOBOT","1094670","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","A. van Dulmen","1994","6","6","Colombia","Amazonas",NA,"-72.11666","-0.61666",NA,NA,NA,NA,"van Dulmen 216","South America",NA,NA,NA,NA,NA,NA,"Al Lado occidental del Río Caquetá entre las comunidades indígenas de Villa Azul y Peña Roja. Bosque maduro de la llanura de inundación del Río Caquetá.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2014-04-04 05:49:00-03","MO","MOBOT","1105397","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Rodolfo Vásquez","1996","5","24","Peru","Amazonas","Bagua","-78.31666","-4.91666",NA,NA,NA,NA,"Vásquez Martínez 20955","South America",NA,NA,NA,NA,NA,NA,"Dist. Imaza - Yamayakat. Bosque Primario.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"762","2008-05-27 22:02:00-03","MO","MOBOT","1117398","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","M. Menacho","Luzmila Arroyo P.|E. Guzmán","1996","6","25","Bolivia","Santa Cruz","Velasco","-60.73722","-14.51972",NA,NA,NA,NA,"Arroyo Padilla 1049","South America",NA,NA,NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado; campamento Huanchaca II. Bosque de galeria con afloramiento de roca; suelos rojos bien drenados; con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio.","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"763","2008-05-27 22:02:00-03","MO","MOBOT","1147516","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","D. Neill (QCNE)","John L. Clark","1996","3","18","Ecuador","Napo","Archidona","-77.63333","-0.61666",NA,NA,NA,NA,"Clark 2283","South America",NA,NA,NA,NA,NA,NA,"Sumaco Napo-Galeras National Park. Sumaco Mountain. Collections made between small lake (campsite) and Pacto Sumaco. Lower montane rain forest.","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","8",NA
"764","2008-05-27 22:02:00-03","MO","MOBOT","1217928","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","M. Vasquez Avila (SI)","Miryam Monsalve B.","1987","9","4","Colombia","Valle del Cauca","Buenaventura","-77","3.91666",NA,NA,NA,NA,"Monsalve Benavides 1737","South America",NA,NA,NA,NA,NA,NA,"Bajo Calima; Concesión Pulpapel/ Buenaventura. Bosque Pluvial Tropical.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"765","2008-05-27 22:02:00-03","MO","MOBOT","1225610","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","W. Palacios (QCNE)","Jorge Zuleta","1993","3","6","Ecuador","Napo","Orellana","-76.53333","-0.51666",NA,NA,NA,NA,"Zuleta 183","South America",NA,NA,NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera de Maxus en construcción, Km 12-16. Bosque húmedo Tropical. Bosque primario.","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"766","2014-04-04 05:49:00-03","MO","MOBOT","1239306","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Rodolfo Vásquez|et al.","1997","11","10","Peru","Amazonas","Bagua","-78.33805","-5.05666",NA,NA,NA,NA,"Vásquez Martínez 24818","South America",NA,NA,NA,NA,NA,NA,"Dtto. Imaza, Comunidad de Yamayakat. Bosque primario.","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"767","2014-04-04 05:49:00-03","MO","MOBOT","1239475","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Rodolfo Vásquez|et al.","1997","11","23","Peru","Loreto","Alto Amazonas","-77.55472","-4.45027",NA,NA,NA,NA,"Vásquez Martínez 24987","South America",NA,NA,NA,NA,NA,NA,"Dtto. Manseriche, Pongo de Manseriche. Bosque primario.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"768","2012-04-20 05:09:00-03","MO","MOBOT","1251718","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Rocío Rojas|et al.","1997","8","9","Peru","Amazonas","Condorcanqui","-78.23361","-4.58027",NA,NA,NA,NA,"Rojas Gonzáles 0237","South America",NA,NA,NA,NA,NA,NA,"Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"769","2014-04-04 05:50:00-03","MO","MOBOT","1253793","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Rodolfo Vásquez|et al.","1997","6","16","Peru","Amazonas","Condorcanqui","-78.175","-4.49166",NA,NA,NA,NA,"Vásquez Martínez 24001","South America",NA,NA,NA,NA,NA,NA,"Distrito El Cenepa, Comunidad de San Antonio. Bosque de ribera, Río Cenepa.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"770","2008-05-27 22:02:00-03","MO","MOBOT","127775","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Percy Núñez V.|et al.","1989","6","14","Peru","Madre de Dios","Tambopata","-69.15944","-12.66305",NA,NA,NA,NA,"Núñez Vargas 11045","South America",NA,NA,NA,NA,NA,NA,"Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","35",NA
"771","2018-02-11 05:24:00-02","MO","MOBOT","1278389","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG)","Jorge E. Ramos|L. H. Ramos","1989","12","1","Colombia","Valle del Cauca","Vijes",NA,NA,NA,NA,NA,NA,"Ramos Pérez 2347","South America",NA,NA,NA,NA,NA,NA,"Hacienda Vidal, ca 3 km adelante de Vijes, bajando la primera subida a mano izquierda, por la carretera Panorama, en la vía Vijes-Yotoco.","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2018-11-22 05:57:00-02","MO","MOBOT","1337356","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","C.C. Berg (BG), March","John L. Clark|C. Pallis|West, Jim","1998","3","11","Ecuador","Esmeraldas","Quinindé","-79.7333333","0.35",NA,NA,NA,NA,"Clark 4647","South America",NA,NA,NA,NA,NA,NA,"Reserva Ecológica Mache-Chindul. Comunidad Caña Braval. Cabeceras de Río Viche, estero Sabaleta. Premontane Wet Forest.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","46",NA
"773","2008-05-27 22:02:00-03","MO","MOBOT","1351891","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","J.C. Valenzuela","Juan Carlos Valenzuela|M. Guerrero","1999","4",NA,"Ecuador","Pichincha","Santo Domingo de Los Colorados","-79.21666","-0.31666",NA,NA,NA,NA,"Valenzuela 304","South America",NA,NA,NA,NA,NA,NA,"Estación Biológica Gustavo Orces. Escuela de Biología. Universidad Central del Ecuador. Proyecto Composición Florística. Bosque húmedo tropical.","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2008-05-27 22:02:00-03","MO","MOBOT","1356141","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Alwyn H. Gentry|Nestor Jaramillo|Juan Celedonia Ruiz M.","1978","5","22","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,"Gentry 22152","South America",NA,NA,NA,NA,NA,NA,"Short cut from Río Amazonas below Iquitos to Río Yanayacu. Inundated tahuamya forest.","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","1418",NA
"775","2008-05-27 22:02:00-03","MO","MOBOT","1387249","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Alwyn H. Gentry|et al.","1979","3","22","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,"Gentry 26041","South America",NA,NA,NA,NA,NA,NA,"Mishana, Río Nanay. Seasonally inundated tahuampa forest.","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601",NA
