"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"316","2021-02-11 17:19:14-03","UFPR","UPCB","26081","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Silva, S.M.","Carrião, D.J.S.","1995","09","05","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 7m, com flor. Área aberta próxima às churrasqueiras no Parque Barigüi..",NA,NA,NA,NA,NA,NA,NA,NA,"1996","02","27","25180","auto",NA,NA,NA,NA,NA
"317","2021-02-11 17:19:14-03","UFPR","UPCB","69274","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Cordeiro, J.","Bolson, M.","2010","08","16","Brasil","Paraná","Curitiba","Reserva Mata Viva","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista. Árvore..",NA,NA,"364",NA,NA,NA,NA,NA,"2010","09",NA,"25180","auto",NA,NA,NA,NA,NA
"318","2021-02-11 17:19:14-03","UFPR","UPCB","6800","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Hatschbach, G.","Hatschbach, G.","1967","10","03","Brasil","Paraná","Colombo","Rio Canguiri","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Arbusto, flor creme. Mata de galeria..",NA,NA,"17268",NA,NA,NA,NA,NA,"1967","12",NA,"13536","auto",NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","2985623","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano","Isabel Basualdo","1988","10","29","Paraguay","Caazapá",NA,"Tavai Prop de la Flia Bogado. En el bosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Basualdo 001704","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2014-05-20 10:50:00-03","MO","MOBOT","802161","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|U. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Arroyo Yuquity, 7 km E of Nueva Italia. Gallery forest.","-57.4166667","-25.6",NA,NA,NA,NA,NA,NA,NA,"Zardini 21483","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","368"
"321","2014-05-20 13:23:00-03","MO","MOBOT","55963","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini","1988","7","14","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,"Zardini 5758","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","88-50"
"322","2008-05-27 22:02:00-03","MO","MOBOT","1285325","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano","Elsa M. Zardini|Isabelino Chaparro","1998","6","12","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,"Zardini 48753","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1145"
"323","2008-05-27 22:02:00-03","MO","MOBOT","1285337","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano","Elsa M. Zardini|Isabelino Chaparro","1998","6","12","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,"Zardini 48761","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1145"
"324","2008-05-27 22:02:00-03","MO","MOBOT","139232","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano","Elsa M. Zardini","1988","10","28","Paraguay","Caazapá",NA,"Tavaí. Gallery forest 1 km N of Hospital.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Zardini 7683","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-105"
"325","2014-05-13 17:16:00-03","MO","MOBOT","1541070","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano (CICY)","Elsa M. Zardini|Idilfo Franco","2000","8","31","Paraguay","Canindeyú",NA,"One Km N of Jejui-mí. Forest on swamp.","-55.5280556","-24.1330556",NA,NA,NA,NA,NA,NA,NA,"Zardini 55165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1216"
"326","2014-04-21 17:08:00-03","MO","MOBOT","1541073","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano (CICY)","Elsa M. Zardini|Idilfo Franco","2000","8","31","Paraguay","Canindeyú",NA,"One Km N of Jejui-mí. Forest on swamp.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,"Zardini 55168","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1216"
"327","2014-04-21 08:49:00-03","MO","MOBOT","1590861","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano (CICY)","Ludwig Riedel|B. Luschnath","1834","7",NA,"Brazil",NA,NA,"In umbr. ripae rivuli. Uberava.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 2836","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2015-03-19 08:58:00-03","MO","MOBOT","166501","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|P. Aquino","1992","8","12","Paraguay","Central",NA,"Estero del Ypoa. Isla Guavira.","-57.4333333","-25.65",NA,NA,NA,NA,NA,NA,NA,"Zardini 32902","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","765"
"329","2009-10-18 08:02:00-02","MO","MOBOT","2407221","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard",NA,"F. M. Rodríguez","1912","8","22","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,"Rodríguez 535","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2011-03-24 16:21:00-03","MO","MOBOT","2426442","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Tressens, S. G., //","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","25","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 km NE de Chavarría camino a Tacuaritas, potrero Plantel, aprox. 3 km al W del casco","-58.49","-28.89",NA,NA,NA,NA,NA,NA,NA,"Arbo 6860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2009-11-20 06:18:00-02","MO","MOBOT","2453707","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Hatschbach, A.","R. Kummrow","1986","9","9","Brazil","Paraná",NA,"Campo Largo. Ferraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 2801","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2010-01-29 13:43:00-02","MO","MOBOT","2453727","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano","Per Dusén","1915","9","20","Brazil","Paraná",NA,"Curitiba. Curityba in silvula paludosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","2453743","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Steimman, V. W.","FERREIRA","1974","9","20","Brazil","Paraná",NA,"Curitiba. Copanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FERREIRA 36","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2014-03-29 17:10:00-03","MO","MOBOT","2454046","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard",NA,"J.F. Molfino","1922",NA,NA,"Argentina","Misiones","Concepción","entre Concepción de la Sierra y Colonia Azara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Molfino s.n.24","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2013-08-23 04:12:00-03","MO","MOBOT","2519336","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Howard, R. A.","W.G. Herter","1933","11",NA,"Uruguay","Treinta y Tres",NA,"Tacuarí. Subhumid, illum. In Ripar.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,"Herter 1624","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2012-03-07 05:07:00-03","MO","MOBOT","2985348","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","A. Schinini","Gabriel Marín","1996","11","13","Paraguay","Canindeyú",NA,"Jejui-mi. Camino principal 49600/30200. Bosque alto alterado, al borde del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marín 466","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-12-22 07:55:00-02","MO","MOBOT","2985818","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano, 6/","Keiichi Mizoguchi","1981","11","18","Brazil","Paraná",NA,"Municipio be Londrina. Gloda Palhano Via Eperanca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mizoguchi 1742","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-07-17 14:12:00-03","MO","MOBOT","2985983","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano, 6/","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","3","Brazil","Distrito Federal",NA,"Gallery. Gallery forest and adjacent meadow and cerrado, vicinirt of Planaltina. D.F.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,"Irwin 8889","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2014-11-10 19:06:00-02","MO","MOBOT","2986644","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","G. Hatschbach, XI-","P.I. Oliveira","1984","8","23","Brazil","Paraná",NA,"Parque Barigui (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 819","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2016-11-15 05:15:00-02","MO","MOBOT","2986677","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard",NA,"Carmen L. Cristóbal|Antonio C. Krapovickas","1978",NA,NA,"Argentina","Corrientes","Ituzaingó","10 Km W de Colonia Liebig, camino a Playadito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cristóbal 1781","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-05-15 13:24:00-03","MO","MOBOT","2986972","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Ronald Liesner","Pedro Jörgensen","1928",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4498","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2009-07-17 17:34:00-03","MO","MOBOT","2987402","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano, 6/","Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"Curityba, in paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 8791","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2015-03-29 18:37:00-03","MO","MOBOT","2987560","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano, 6/","J. Eugenio Leite","1948",NA,NA,"Brazil","São Paulo",NA,"Arbuscula in silva humida. Campos do Jordao.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,"Leite 3588","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-12-04 16:52:00-02","MO","MOBOT","2987644","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","H. Sleumer","Gert G. Hatschbach|O. V. Guimarães","1970","8","9","Brazil",NA,NA,"Rod. BR. 267 (mun. Rio Brilhante) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 24542","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","2987828","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","G. Hatschbach, 12/","R. Kummrow","1981","9","17","Brazil","Paraná",NA,"Contenda (mun. S José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 1571","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-07-17 07:39:00-03","MO","MOBOT","2987904","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Ronald Liesner","Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 5495","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2009-08-24 12:06:00-03","MO","MOBOT","2988208","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.A. Howard","Itaipú Binacional","1980","3","7","Paraguay","Alto Paraná",NA,"Rva. Itabó. Bosquq bajo, pantanoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 650","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2012-04-12 13:20:00-03","MO","MOBOT","2988476","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.A. Howard","Lidia Pérez de Molas|David R. Brunner|Victor Vera","1986",NA,NA,"Paraguay","Cordillera",NA,"Caacupé. Lugar bajo inundable con lugares de agua permanente y naciente. Orilla del Ao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 715","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2015-10-31 05:50:00-02","MO","MOBOT","3396429","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","W. Hoehne","Wilson Hoehne","1951","8","5","Brazil","São Paulo",NA,"Mun. Jundiaí. Sítio do Senhor Vallim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 13196","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","3431274","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","G. Hatschbach","O.S. Ribas","1989","10","2","Brazil","Paraná",NA,"Pilarzinho (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribas 155","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2014-05-20 10:49:00-03","MO","MOBOT","765441","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|H. Velázquez","1990","9","1","Paraguay","Central",NA,"Estero del Ypoá, 2 km W of Pindoty along lake. Gallery forest.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 23156","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","426"
"352","2014-05-20 10:59:00-03","MO","MOBOT","773812","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|P. Aquino","1992","7","27","Paraguay","Central",NA,"Estero del Ypoá, Cañada. Cerrado Forest.","-57.4666667","-25.6333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 32824","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","764"
"353","2014-12-11 12:47:00-02","MO","MOBOT","773877","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|Tulio Tillería","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. Cerro Pé. Along Estero.","-57.45","-25.6666667",NA,NA,"200.00000000",NA,NA,NA,NA,"Zardini 33389","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","777"
"354","2014-05-20 10:51:00-03","MO","MOBOT","803682","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|Ramón Velásquez","1989","1","5","Paraguay","Paraguarí",NA,"Gallery forest on eastern most peak.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,"Zardini 9357","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3"
"355","2014-05-20 10:48:00-03","MO","MOBOT","803806","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|Carlos Cuevas","1988","6","30","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,"Zardini 5252","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-39"
"356","2014-05-20 10:52:00-03","MO","MOBOT","803967","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|C. Velázquez","1991","6","27","Paraguay","Central",NA,"Lake Ypoá, peninsula south of Pindoty, along eastern coast on Lake Yabeby. Inundated savanna with patches of trees.","-57.4833333","-25.6666667",NA,NA,NA,NA,NA,NA,NA,"Zardini 28049","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","598"
"357","2014-05-20 10:49:00-03","MO","MOBOT","810144","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R.Duno (CICY)","Elsa M. Zardini|E. Velázquez","1990","8","3","Paraguay","Central",NA,"San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 22540","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","405"
"358","2008-05-27 22:02:00-03","MO","MOBOT","166350","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard",NA,"David R. Brunner|et al.","1984","10","16","Paraguay","Alto Paraná",NA,"Reserva Itabó de Itaipu Binacional. Bosque humedo a 15-25 m de altura. Suelo arsilloso a arenoso en las bajadas.","-54.5","-25.83333",NA,NA,NA,NA,NA,NA,NA,"Brunner 935","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-10"
"359","2008-05-27 22:02:00-03","MO","MOBOT","2985534","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","R. Duno de Stefano, VI.","Nélida Soria","1990","8","6","Paraguay","Caazapá",NA,"Tavai, prop. Flia. Bogado. Orillas del estero.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4264","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2011-12-22 05:01:00-02","MO","MOBOT","1055352","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","congonha","Villaresia congonha","Miers",NA,"Teodoro Rojas","1919","7",NA,"Paraguay","Paraguarí",NA,"Calistro.","-57.13333","-25.76666",NA,NA,NA,NA,NA,NA,NA,"Rojas 3373","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"361","2011-12-22 05:01:00-02","MO","MOBOT","1056172","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","congonha","Villaresia congonha","Miers",NA,"Teodoro Rojas","1932","7",NA,"Paraguay","Guairá",NA,"Villarrica.","-56.43333","-25.75",NA,NA,NA,NA,NA,NA,NA,"Rojas 6094","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"362","2011-12-22 05:00:00-02","MO","MOBOT","166021","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","congonha","Villaresia congonha","Miers",NA,"Teodoro Rojas","1942","4",NA,"Paraguay",NA,NA,"Escuela Agricultura. San Lorenzo del Campo Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 9675","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-06-22 18:27:09-03","UNESP-IBILCE","SJRP","21653","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha",NA,"A.O.S. Vieira","E.M. Francisco & J. Alves",NA,NA,NA,"Brasil","Paraná","Londrina","Fazenda Prata","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 4 m, frutos imaturos verdes.;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Celastrales",NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"364","2019-03-29 10:41:16-03","UFSM","HDCF","6921","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Figueira, M.","Julkoski, D.","2015","05","20","Brasil","Rio Grande do Sul","Itati",NA,"-50.22","-29.34","-50.22","-29.34",NA,NA,"Altura de 11 m, RS-338-1-8-54",NA,NA,NA,"América",NA,NA,NA,NA,"2015","10","15",NA,NA,NA,NA,NA,NA,NA
"365","2019-03-29 10:41:16-03","UFSM","HDCF","5013","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Figueira, M.","Longhi, S. J.","1995","05","24","Brasil","Rio Grande do Sul","São Francisco","FLONA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"2015","04","09",NA,NA,NA,NA,NA,NA,NA
"366","2019-03-29 10:41:16-03","UFSM","HDCF","4804","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Figueira, M.","?","1998",NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"2016","02","02","18634","auto",NA,NA,NA,NA,NA
"367","2019-03-29 10:41:16-03","UFSM","HDCF","1374","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Marchiori, J. N. C.","Marchiori, J. N. C.","1983","06","20","Brasil","Rio Grande do Sul","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"1985","09","20","27649","auto",NA,NA,NA,NA,NA
"368","2019-03-29 10:41:16-03","UFSM","HDCF","1785","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Madeira coletada, 8",NA,NA,NA,"América",NA,NA,NA,NA,"1985","08","12","70026","auto",NA,NA,NA,NA,NA
"369","2019-03-29 10:41:16-03","UFSM","HDCF","933","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Marchiori, J. N. C.","Oliveira, O. S.; Brena, D. A.","1982","02","03","Brasil","Rio Grande do Sul","Tapejara","Colônia Lângaro","-52.0139007568359","-28.0680999755859",NA,NA,NA,NA,"Inventário de nativas (am. 15)",NA,NA,NA,"América",NA,NA,NA,NA,"1985","09","20","20645","auto",NA,NA,NA,NA,NA
