"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","maximumElevationInMeters","fieldNumber","individualCount"
"265","2020-05-19 17:19:39-03","UFMT","UFMT","43243","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Moraes, A.","7031","2015","10","16",NA,"Brasil","Paraná","Parque Nacional do Iguaçu -Rio Iguaçu.",NA,NA,"Árvore ca. 8m, heliófita, ripária, flores com cálice verde e corola alva, odoríferas.; Relevo suave ondulado; vegetação floresta estacional semidecidual aluvial.",NA,NA,NA,"Benth.","Caxambu, M.G.","Foz do Iguaçu","-54.367556","-25.593583",NA,NA,NA,"188","2015","11","04","-54.367556","-25.593583",NA,NA,NA,NA,"188",NA,NA
"266","2021-03-04 15:43:24-03","IF","SPSF","13090","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","O.Barbosa","1","1989","06","10","América do Sul","Brasil","SP","E.E.Instituto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"R.B. Pinto","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"2013","11","28",NA,NA,"29186","auto","Magnoliopsida",NA,NA,NA,NA
"267","2021-03-04 15:43:24-03","IF","SPSF","02679","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","A.A.Jordao",NA,"1946","09","02","América do Sul","Brasil","SP",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"268","2021-03-04 15:43:24-03","IF","SPSF","13545","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","E.C.Fonseca",NA,"1988","02","25","América do Sul","Brasil","SP","P.E.Morro do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"269","2021-03-04 15:43:24-03","IF","SPSF","11700","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","A.L.K.M. Albernaz",NA,"1987","11","16","América do Sul","Brasil","SP","P.E.Morro do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"270","2021-03-04 15:43:24-03","IF","SPSF","11550","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","A.L.K.M. Albernaz",NA,"1987","11","24","América do Sul","Brasil","SP","P.E.Morro do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"271","2021-02-08 12:42:15-03","UFRGS","ICN","161270","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Alves, J; et al.","s.n.","1999","02","10","América do Sul","Brasil","PR","Estrada de Primavera",NA,NA,"Doação do Herbário FUEL; árvore 5m, frutos verdes; beira do Rio Congonhas","ICN00024811","Dicotyledon",NA,"Benth.","Dias, MC","Leópolis","-50.7510986328125","-23.0799999237061","ICN00024811 ICN00024811_1",NA,NA,NA,NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"272","2021-02-08 12:42:15-03","UFRGS","ICN","084261a","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, RM; R. M.","s.n.","1969","01","22","América do Sul","Brasil","SC","Morro do Rio Vermelho",NA,NA,"Arvoreta, 4 metros de altura, Flor branca; Capoeira","ICN00024812","Dicotyledon",NA,"Benth.","Meireles, JE","Florianópolis","-48.5491981506348","-27.596700668335","ICN00024812",NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"273","2021-02-08 12:42:15-03","UFRGS","ICN","087621","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Brack, P; et al.","1456",NA,NA,NA,"América do Sul","Brasil","RS","Parque Estadual do Turvo",NA,NA,NA,"ICN00024813","Dicotyledon",NA,"Benth.","Meireles, JE","Tenente Portela","-53.75830078125","-27.3710994720459","ICN00024813",NA,NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"274","2021-02-08 12:42:15-03","UFRGS","ICN","087622","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Brack, P; et al.","1455",NA,NA,NA,"América do Sul","Brasil","RS","Parque Estadual do Turvo",NA,NA,"Árvore ca 8 m altura; A beira do Rio Uruguai","ICN00024814","Dicotyledon",NA,"Benth.","Meireles, JE","Tenente Portela","-53.75830078125","-27.3710994720459","ICN00024814 ICN00024814_1",NA,NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"275","2021-02-08 12:42:15-03","UFRGS","ICN","084712","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, RM; Souza Sobr.; Bresolin, A","8654","1970","04","01","América do Sul","Brasil","SC","Lagoa do Peri",NA,NA,"Arvoreta, 6m altura.; Mata em beira de lagoa.","ICN00024815","Dicotyledon",NA,"Benth.","Burkart, A","Florianópolis","-48.5491981506348","-27.596700668335","ICN00024815 ICN00024815_1",NA,NA,"2",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"2",NA,NA
"276","2021-02-08 12:42:15-03","UFRGS","ICN","084696","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, RM; Bresolin, A","s.n.","1969","04","15","América do Sul","Brasil","SC","Morro do Rio Vermelho",NA,NA,"Arvoreta, 4 m; Fruto: imatura, verde; maduro marron; Capoieira","ICN00024816","Dicotyledon",NA,"Benth.","Meireles, JE","Florianópolis","-48.5491981506348","-27.596700668335","ICN00024816",NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"277","2021-02-08 12:42:15-03","UFRGS","ICN","193280","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G; Gomes, JA; Nascimento, J; Castro, D","883","2014","11","27","América do Sul","Brasil","PR","Área futura de reservatório",NA,NA,"Árvore de 15 m de altura; frutos imaturos verdes.; Floresta Estacional Semidecidual","ICN00029639","Dicotyledon",NA,"Benth.","Felitto, G","Nova Cantu- PCH Cantu 2","-52.467778","-24.746389",NA,NA,NA,NA,"2015",NA,NA,"-52.467778","-24.746389",NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:42:15-03","UFRGS","ICN","193295","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G; Gomes, JA; Nascimento, J; Castro, D","877","2014","11","26","América do Sul","Brasil","PR","Área futura de reservatório",NA,NA,"Árvore de 15 m de altura; frutos imaturos verdes.; Floresta Estacional Semidecidual","ICN00029640","Dicotyledon",NA,"Benth.","Felitto, G","Nova Cantu- PCH Cantu 2","-52.466944","-24.745",NA,NA,NA,NA,"2015",NA,NA,"-52.466944","-24.745",NA,NA,NA,NA,NA,NA,NA
"279","2020-09-02 13:17:02-03","UNESP-IS","HISA","11396","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","O. I. M. Uzumaki","42","2018","05","04",NA,"Brasil","São Paulo","Ilha Fluvial, Ilha Solteira, Rio Paraná",NA,NA,"Ilha Solteira, árvore, fruto vagem achatado decoloração castanha.",NA,NA,NA,"Benth.",NA,"Ilha Solteira","-51.369444","-20.392222",NA,NA,NA,NA,NA,NA,NA,"51w22'10","20s23'32",NA,NA,NA,NA,NA,NA,NA
"280","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","94748","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cavalheiro, A.L.","50","1999","04",NA,NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,"Árvore 5m; CAP 75 cm; projeção 6x6; pasto perto do Rio Tibagi. Matriz do viveiro. Herbário FUEL n 28990","HAS0094748","Magnoliophyta",NA,"Benth.","Cloclet, F.A.","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"281","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86495","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Jacond, R.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Estado do Paraná,",NA,NA,"árvore; Frutos maduros.","HAS0086495","Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:06:22-03","IBt","SP","38923","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cabrera, AL","2629","1932","11","30",NA,"Uruguai","Colonia",NA,NA,NA,NA,"SP027711",NA,NA,"Benth.","Meireles, JE","Punta Gorda",NA,NA,"SP027711",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:06:22-03","IBt","SP","497566","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G; Roher, D","1012","2015","10","17",NA,"Brasil","Paraná","PCH Cantu 2. Área de Supressão do Futuro Reservatório",NA,NA,NA,NA,NA,NA,"Benth.","Felitto, G; Roher, D","Palmital","-52.433611","-24.745833",NA,NA,NA,"416","2015","10","17","-52.433611","-24.745833",NA,NA,NA,NA,"416",NA,NA
"284","2019-11-21 10:06:22-03","IBt","SP","498019","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Sulkoski, D","277","2015","01","26",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Benth.","Cordeiro, J","Rancho Alegre","-50.94","-23.04",NA,NA,NA,NA,"2015","04","13","-50.94","-23.04",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:06:22-03","IBt","SP","365783","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, JA","s.n.","2000","10","25",NA,"Brasil","Paraná","Sítio Nossa Senhora Aprecida",NA,NA,NA,NA,NA,NA,"Benth.","Meireles, JE","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"2005","09",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"286","2019-11-21 10:06:22-03","IBt","SP","359136","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco, EM; Pavão, OC","s.n.","1999","04","24",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Benth.","Meireles, JE","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"2005","09",NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA
"287","2019-11-21 10:06:22-03","IBt","SP","78907","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Jaccoud, RJS","s.n.","1963","05",NA,NA,"Brasil","Paraná","Fazenda Quem Sabe",NA,NA,NA,NA,NA,NA,"Benth.","Meireles, JE","Porecatu","-51.3791999816895","-22.7558002471924",NA,NA,NA,NA,"2007",NA,NA,NA,NA,"15305","auto",NA,NA,NA,NA,NA
"288","2019-11-21 10:06:22-03","IBt","SP","336988","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cordeiro, I","1388","1994","04","30",NA,"Brasil","São Paulo","Interlagos, Sesc Interlagos, área de regeneração natural, junto ao viveiro",NA,NA,NA,"SP027710",NA,NA,"Benth.","Meireles, JE","São Paulo","-46.6300010681152","-23.5400009155273","SP027710",NA,NA,NA,"2005","09",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"289","2015-10-29 22:54:16-02","UM","RECOLNAT_UM_MPU","MPU023291","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023292 et MPU023293 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023291' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023291",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
"290","2013-12-18 10:39:37-02","UM","RECOLNAT_UM_MPU","MPU023292","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023291 et MPU023293 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023292' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023292",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
"291","2013-12-18 10:39:37-02","UM","RECOLNAT_UM_MPU","MPU023293","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023292 et MPU023291 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023293' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023293",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
"292","2015-10-29 22:54:16-02","UM","RECOLNAT_UM_MPU","MPU023291","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023292 et MPU023293 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023291' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023291",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
"293","2013-12-18 10:39:37-02","UM","RECOLNAT_UM_MPU","MPU023292","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023291 et MPU023293 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023292' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023292",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
"294","2013-12-18 10:39:37-02","UM","RECOLNAT_UM_MPU","MPU023293","PreservedSpecimen",NA,"Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Hassler, E.",NA,"1912","12",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay","hb",NA,"Double de MPU023292 et MPU023291 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023293' target='other'> <mi>dwc_moreinfo</mi></a>","MPU023293",NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11438",NA
