"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","class","fieldNumber","infraspecificEpithet","sex"
"52","2020-11-04 11:03:57-03","ESALQ","ESA","75576","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud",NA,NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","10","Brasil","São Paulo","São Paulo","BLOQUEADO","-46.6300010681152","-23.5400009155273",NA,NA,"800","800","Epífita; inflorescência avermelhada.","ESA075576","ESA075576","2000.0","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:03:57-03","ESALQ","ESA","75825","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud",NA,NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","12","Brasil","São Paulo","São Paulo","BLOQUEADO","-46.6300010681152","-23.5400009155273",NA,NA,"700","700","Epífita. Brácteas verde-claras com ápice vermelho. Mata de encosta.","ESA075825","ESA075825","119.0","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:03:57-03","ESALQ","ESA","20285","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud","Proença, S.L.",NA,NA,NA,"Souza, V.C. et al.","1995","02","14","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"ESA020285","ESA020285","99.0","Magnoliophyta",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:03:57-03","ESALQ","ESA","21006","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud","Proença, S.L.",NA,NA,NA,"Miyagi, P.H. et al.","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA021006","ESA021006","191.0","Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:03:57-03","ESALQ","ESA","50306","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C. et al.","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA050306","ESA050306","41.0","Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:03:57-03","ESALQ","ESA","95171","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Coffani-Nunes, J.V.","2011","12","16","Carboni, M. et al.","2005","03","22","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA095171","ESA095171","73.0","Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:03:57-03","ESALQ","ESA","62711","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Kozera, C. et al.","1999","01","07","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA062711","ESA062711","778.0","Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:03:57-03","ESALQ","ESA","15710","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Wanderley, M.G.L.",NA,NA,NA,"Souza, V.C. et al.","1994","04","23","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA015710","ESA015710","5949.0","Magnoliophyta",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:03:57-03","ESALQ","ESA","17694","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud","Proença, S.L.",NA,NA,NA,"Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA017694","ESA017694","1143.0","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:03:57-03","ESALQ","ESA","97461","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"Breier, T.B.",NA,NA,NA,"Rocca, M.A.","2003","10","21","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA097461","ESA097461","14.0","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:03:57-03","ESALQ","ESA","97462","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"Breier, T.B.",NA,NA,NA,"Rocca, M.A.","2003","09","19","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA097462","ESA097462","24.0","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:03:57-03","ESALQ","ESA","71168","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Forster, W.","2001","04","18","Forster, W.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","18","Brasil","São Paulo","Caraguatatuba","BLOQUEADO","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Epífita. Crescendo a 2 metros sobre o hospedeiro, brácteas vermelhas","ESA071168","ESA071168","408.0","Magnoliophyta",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:03:57-03","ESALQ","ESA","25098","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud","Proença, S.L.",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L.M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","03","Brasil","São Paulo","Eldorado","BLOQUEADO","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Epífita; brácteas frutíferas vermelhas.","ESA025098","ESA025098","9054.0","Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:03:57-03","ESALQ","ESA","75510","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud.","Coffani-Nunes, J.V.","2007","06","28","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","18","Brasil","São Paulo","Itanhaém","BLOQUEADO","-46.7799987792969","-24.1800003051758",NA,NA,"5","5","Epífita, brácteas vermelhas.","ESA075510","ESA075510","243.0","Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:03:57-03","ESALQ","ESA","75746","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudichaud",NA,NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","2001","04","16","Brasil","São Paulo","Itanhaém","BLOQUEADO","-46.7799987792969","-24.1800003051758",NA,NA,"30","30","Epífita. Brácteas vermelhas com margem interna amarelada, brácteas florais verdes na base e vermelhas no ápice.","ESA075746","ESA075746","649.0","Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:03:57-03","ESALQ","ESA","75784","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Breier, T.B.","2005","01","01","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","BLOQUEADO","-46.7799987792969","-24.1800003051758",NA,NA,"30","30","Epífita. Folhas verdes com base arroxeadas, brácteas vermelhas com base amarela.","ESA075784","ESA075784","217.0","Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:03:57-03","ESALQ","ESA","75997","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Forster, W.","2001",NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","BLOQUEADO","-46.7799987792969","-24.1800003051758",NA,NA,"30","30","Erva terrestre.","ESA075997","ESA075997","696.0","Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:03:57-03","ESALQ","ESA","84599","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2003","04","16","Brasil","São Paulo","Ribeirão Grande","BLOQUEADO","-48.3600006103516","-24.0900001525879",NA,NA,"790","790","Epífita a 2,5m, brácteas vermelhas com base amarelada","ESA084599","ESA084599","3.0","Magnoliophyta",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:03:57-03","ESALQ","ESA","84608","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,NA,NA,NA,NA,"Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","2003","04","15","Brasil","São Paulo","Ribeirão Grande","BLOQUEADO","-48.3600006103516","-24.0900001525879",NA,NA,"710","710","Epífita a 2m alt.Brácteas rosas, frutos verdes","ESA084608","ESA084608","112.0","Magnoliophyta",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:03:57-03","ESALQ","ESA","79844","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Fontoura, T.","2002","05","03","Gomes, S.M.; Antunes, R.M.; Brochado, P.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","19","Brasil","São Paulo","São Miguel Arcanjo","BLOQUEADO","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Epífita coletada a um metro de altura. Brácteas florais vermelho intenso com mucilagem em seu interior.","ESA079844",NA,"376.0","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:03:57-03","ESALQ","ESA","77295","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Forster, W.","2003","04","19","Forster, W.; Baptista, V.R.; Ferreira, L.; Ceilo Filho, R.; Zidko, A.; Mendonça, C.G.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","20","Brasil","São Paulo","São Sebastião","BLOQUEADO","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Epifita crescendo a 2 metros de altura sobre o hospedeiro,frutos imaturos verdes, capsula septicida","ESA077295","ESA077295","446.0","Magnoliophyta",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:03:57-03","ESALQ","ESA","79820","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Fontoura, T.","2002","05","03","Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","Sete Barras","BLOQUEADO","-47.9199981689453","-24.3799991607666",NA,NA,"300","300","Epífita sobre árvore a 4 m. Brácteas florais vermelhas e botão amarelo.","ESA079820","ESA079820","669.0","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:03:57-03","ESALQ","ESA","125514","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"Forster, W.","2013","04","12","Flores, T.B.","2013","03","27","Brasil","São Paulo","Miracatu","Reserva Particular da Votorantim (CBA). Trilha do Rio Dezembro - entre UHE Alecrim e UHE Porto Rosa. Floresta Ombrofila Densa na margem do rio Dezembro.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Epífita, brácteas vermelhas.","ESA125514",NA,"1830.0","Magnoliophyta",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:55:10-03","ESALQ","ESA","134099","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Forster, W.","2009",NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Ivanauskas, N.M., Tamashiro, J.Y.","2009","04","20","Brasil","Paraná","Telêmaco Borba","Trilha do Palmito, Guarda da Jaguatirica rumo ao Tibagi","-50.6156005859375","-24.3239002227783","50?41' 54''","24? 05' 22''",NA,NA,"epífita, inflorescência vermelho-esverdeado","ESA134099","ESA134099","545.0",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-07 08:35:15-03","MN","R","219318","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 178; Moura, R.; Kunh, S. & Gaeta, M.L.","2013","01","25","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.27175","-29.738778","50°16'18.3W","29°44'19.6S",NA,NA,NA,"R010015147","R010015147_001 R010015147_002 R010015147_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-07 08:35:15-03","MN","R","219314","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 176; Moura, R.; Kunh, S. & Gaeta, M.L.","2013","01","25","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.27175","-29.738778","50°16'18.3W","29°44'19.6S",NA,NA,NA,"R010015153","R010015153_001 R010015153_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-07 08:35:15-03","MN","R","219313","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 177; Moura, R.; Kunh, S. & Gaeta, M.L.","2013","01","25","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.27175","-29.738778","50°16'18.3W","29°44'19.6S",NA,NA,NA,"R010015081","R010015081_001 R010015081_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-07 08:35:15-03","MN","R","219317","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 179; Moura, R.; Kunh, S. & Gaeta, M.L.","2013","01","25","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.27175","-29.738778","50°16'18.3W","29°44'19.6S",NA,NA,NA,"R010015146","R010015146_001 R010015146_002 R010015146_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-07 08:35:15-03","MN","R","219336","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B. F.S. 201; Uribbe, F.P.","2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.019028","-26.096556","49°01'08.5W","26°05'47.6S",NA,NA,NA,"R010015603","R010015603_001 R010015603_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-07 08:35:15-03","MN","R","219335","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B. F.S. 203; Uribbe, F.P.","2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.019","-26.096556","49°01'08.4W","26°05'47.6S",NA,NA,NA,"R010015604","R010015604_001 R010015604_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-07 08:35:20-03","MN","R","225048","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 120; Uribbe, F.P.","2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.018972","-26.098278","49°01'08.3W","26°05'53.8S","705","705",NA,"R010015126","R010015126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-07 08:35:15-03","MN","R","219259","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 81; Uribbe, F.P.","2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar","-46.74555","-23.989367","46°44.733'W","23°59.362'S",NA,NA,NA,"R010015141","R010015141_001 R010015141_002 R010015141_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-07 08:35:15-03","MN","R","219260","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 82; Uribbe, F.P.","2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar","-46.74555","-23.989367","46°44.733'W","23°59.362'S",NA,NA,NA,"R010015140","R010015140_001 R010015140_002 R010015140_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-07 08:35:15-03","MN","R","219258","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 80; Uribbe, F.P.","2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar","-46.74555","-23.989367","46°44.733'W","23°59.362'S",NA,NA,NA,"R010015139","R010015139_001 R010015139_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-07 08:35:15-03","MN","R","219257","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 79; Uribbe, F.P.","2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar","-46.74555","-23.989367","46°44.733'W","23°59.362'S",NA,NA,NA,"R010015136","R010015136_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-07 08:35:15-03","MN","R","219327","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B.F.S.","2014","03","28","Neves, B.F.S. 200; Uribbe, F.P.","2012","11","18","Brasil","Santa Catarina","Joinville","Serra Dona Francisca","-49.018972","-26.096556","49°01'08.3W","26°05'47.6S",NA,NA,NA,"R010015078","R010015078_001 R010015078_002 R010015078_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-07 08:35:15-03","MN","R","219221","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M.","2009","11","30","Verdi, M. 3268; Klettenberg, D.H. & Klemz, G.","2009","11","30","Brasil","Santa Catarina","Nova Veneza",NA,"-49.332778","-28.710833","49°19'58.00W","28°42'39.00S","48","48",NA,"R010015163","R010015163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-31 13:37:05-03","MN","R","193086","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Vidal, J.","1954","01",NA,"Brasil","Santa Catarina",NA,"Colhido no Passo José Ignácio (Passo do Ignácio), à margem esquerda do rio Mampituba.",NA,NA,NA,NA,NA,NA,NA,"R010067169",NA,"IV - 569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-07 08:35:15-03","MN","R","219220","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M.","2009","12","02","Verdi, M. 3308; Tomazi, A.L. & Klemz, G.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça",NA,"-49.232222","-28.619167","49°13'56.00W","28°37'09.00S","50","50",NA,"R010015162","R010015162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-07 08:35:15-03","MN","R","219222","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, T.J.","2009","11","04","Cadorin, T.J. 377; Clemes, S.M.; Oliveira, C.P.L. & Boing, E.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","48°46'48W","27°21'36S","440","440","Herbário Dr. Roberto Miguel Klein - FURB 16364","R010015132","R010015132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-07 08:35:15-03","MN","R","219223","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Bonnet, A.","2010","02","02","Verdi, M. 2460; Hasckel, R.P. & Klemz, G.","2009","06","30","Brasil","Santa Catarina","Botuverá",NA,"-49.051944","-27.268611","49°03'07.00W","27°16'07.00S","874","874","Herbário Dr. Roberto Miguel Klein - FURB 13003","R010015133","R010015133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-07 08:35:15-03","MN","R","219224","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Gaspar, A.L.","2009","08","24","Verdi, M. 2535; Klemz, G. & Torres, J.F.","2009","08","12","Brasil","Santa Catarina","Grão Pará","Centro","-49.213889","-28.188333","49°12'50.00W","28°11'18.00S","111","111","Herbário Dr. Roberto Miguel Klein - FURB 13982","R010015134","R010015134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-07 08:35:15-03","MN","R","219225","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, T.J.","2010","02","16","Cadorin, T.J. 1210; Grosch, B.; Zimmermann & Lopes, C.P.","2010","02","16","Brasil","Santa Catarina","Blumenau",NA,"-49.118056","-27.006944","49°07'05.00W","27°00'25.00S","249","249",NA,"R010015169","R010015169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-07 08:35:15-03","MN","R","219226","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, T.J.","2009","11","09","Cadorin, T.J. 456; Clemes, S.M.; Oliveira, C.P.L. & Boing, E.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","48°52'12.00W","27°27'00.00S","710","710",NA,"R010015168","R010015168_001 R010015168_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
