"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"242","2020-11-23 11:38:46-03","IAC","IAC","7137","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"A.P. Viégas","s/nº",NA,"Brasil","São Paulo",NA,NA,NA,NA,"V.L.C. Martins","1943","05","31","Campinas","Rua Barão de Atibaia, 600","-47.0608","-22.9056",NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-06-28 16:52:39-03","IAC","IAC","8002","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"R. Goés","s/nº",NA,"Brasil","São Paulo",NA,NA,NA,NA,"V.L.C. Martins","1945","07","17","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,"-46.668492","-22.694886","1992","06","17",NA,NA,NA,NA,NA
"244","2020-07-23 12:00:17-03","CEPLAC","CEPEC","39532","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"L. A. Mattos-Silva","2095",NA,"Brasil","Bahia",NA,NA,NA,NA,"M. C. Duarte","1978","03","04","ALCOBAÇA","Km 27 da Rod. Teixeira de Freitas/Alcobaça (BR-255). Margem da Rodovia.","-39.1955986022949","-17.5193996429443",NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA
"245","2020-07-23 12:00:17-03","CEPLAC","CEPEC","51155","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"H. F. Leitão Filho","19391",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"H. F. Leitão Filho","1967","08","02","carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA
"246","2020-07-23 12:00:17-03","CEPLAC","CEPEC","138334","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"Folli, D.A.","5340",NA,"Brasil","Rio de Janeiro",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Ferreira, C.D.M.",NA,NA,NA,"Bom Jesus do Itabapoana",NA,"-41.6796989440918","-21.1338996887207",NA,NA,"30210","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-23 12:00:17-03","CEPLAC","CEPEC","138812","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"Farney, C.","1249",NA,"Brasil","Rio de Janeiro",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Ferreira, C.D.M.",NA,NA,NA,"saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-08 17:12:23-03","UESB","HUESB","5240","S","Plantae","Dicotyledoneae",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Miranda, A.M. de; et al.; et al.","5787",NA,"Brasil","Bahia",NA,"Árvore ca. 8m alt.; caule acinzentado. Folhas crassas. Flores com cálice verde, corola branca.",NA,NA,"Miranda, A.M. de","2008","07","22","São Desidério","Remanso Grande","-44.9733009338379","-12.3633003234863",NA,NA,"175149","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA
"249","2019-11-13 16:04:47-03","UNISANTA","HUSC","10880","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Graduandos, 1°ano","s.n.",NA,"Brasil","São Paulo",NA,"Cerrado.",NA,NA,"et al.; Mello, Z.","2013","10","20","Itirapina","Estrada Municipal da Represa do Broa.","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"250","2020-11-12 17:01:26-03","UEL","FUEL","46297","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Miranda, AM; Ferraz, J; Silva, C","5787",NA,"Brasil","Bahia",NA,NA,NA,NA,"Miranda, AM","2008","07","22","São Desidério","Remanso Grande, cerrado","-44.9733009338379","-12.3633003234863",NA,NA,"175149","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA
"251","2019-11-01 15:03:26-03","UnB","UB","21145","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ramos, PCM","CIPLAN 821s.n.","Southern America","Brasil","Distrito Federal",NA,"Material testemunho da tese de mestrado de Paulo Cezar Mendes Ramos, Pós-graduação em Ecologia, Universidade de Brasília (disponível na Biblioteca Central da UnB); Floresta mesofítica semi-decídua",NA,NA,"Sobrinho, JGC","1987","12","10","Sobradinho","Região da FERCAL. 30 km ao N de Brasília","-47.876389","-15.583333","900","950",NA,NA,"-47.876389","-15.583333","2011","05","09",NA,NA,NA,NA,NA
"252","2019-11-01 15:03:26-03","UnB","UB","21024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ratter, JA","2207","Southern America","Brasil","Mato Grosso",NA,".",NA,NA,"Martins, VLC","1972","08","25",NA,NA,"-52.333333","-15.666667",NA,NA,NA,NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:03:26-03","UnB","UB","21097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Fonsêca, SG","1642","Southern America","Brasil","Distrito Federal",NA,".",NA,NA,"Martins, VLC","1970","06",NA,"Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 15:03:26-03","UnB","UB","105688","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Haidar, RF; Pierucettii, RLG; Jesus, RS","143","Southern America","Brasil","Goiás",NA,"Árvore 18 x 27. Fruto cinza.; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,NA,"Haidar, RF","2007","08","06","Rio Verde",NA,"-50.833333","-17.25",NA,NA,NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:03:26-03","UnB","UB","148769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Gomes, V","2779","Southern America","Brasil","Minas Gerais",NA,"Árvore com 20m. x 30cm.",NA,NA,"Martins, VLC","1968","07","05",NA,"Mucungê, Grama Juiz de Fora.",NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 15:03:26-03","UnB","UB","148770","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Heringer, EP","2805","Southern America","Brasil","Minas Gerais",NA,"Árvore com 15m x 15cm.; Mata virgem.",NA,NA,"Martins, VLC","1968","08","18",NA,"Estação Experimental de Água Limpa.",NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:03:26-03","UnB","UB","21025","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Hunt, DR","6716","Southern America","Brasil","Distrito Federal",NA,".",NA,NA,"Martins, VLC","1966",NA,NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:03:26-03","UnB","UB","21096","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Silva, F","219","Southern America","Brasil",NA,NA,".",NA,NA,"Pastore, JFB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:03:26-03","UnB","UB","212691","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE754","Southern America","Brasil","Goiás",NA,"Árvore, 12m; Cerrado sensu stricto. Solo argiloso, marrom, com canga",NA,NA,NA,"2012","10","05","Edéia","Fazenda Tropical (CSFTAA)","-50.1303","-17.6633","482","482",NA,NA,"-50.1303","-17.6633","2012",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 15:03:26-03","UnB","UB","214335","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4850","Southern America","Brasil","Goiás",NA,"Árvore ca. 6 m de altura, botões florais brancos; Cerradão",NA,NA,"Faria, JEQ","2015","07","29","Montes Claros de Goiás","Margem da estrada de Ponte Alta para Registro do Araguaia","-51.817778","-15.780833","288","288",NA,NA,"-51.817778","-15.780833","2015","07",NA,NA,NA,NA,NA,NA
"261","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Chacel, FC; Ogata, RS; Oliveira, NR; Madeira, NR; Mattos, L","170RD14","Southern America","Brasil","Distrito Federal",NA,"Agrofloresta",NA,NA,"Chacel, FC","2017","07","26","Brasília","Gama. Núcleo Rural Ponte Alta, Chácara Jacarepaguá. Entrada em frente ao Frigorífico Boa Carne Propriedade de Rogério Dias","-48.128611","-15.996944","950","950",NA,NA,"-48.128611","-15.996944","2017","09","15",NA,NA,NA,NA,NA
"262","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Araújo, JF","IFN-8726123.1","Southern America","Brasil","Bahia",NA,"Medições na subunidade completa. Conglomerado BA-872. Subunidade 3. Subparcela 1. Indivíduo 4; Árvore; 5,3m; DAP 10cm. Base do caule reta. Casca externa cinza, interna amarela; espessura grossa; do tipo rugosa; Cerrado denso com vestíg","UB0129928","UB0129928","Dias, EBA","2017","09","06","Baianópolis",NA,"-44.459722","-12.96",NA,NA,NA,NA,"-44.459722","-12.96","2018","05","02",NA,NA,NA,NA,NA
"263","2019-11-01 15:03:26-03","UnB","UB","21146","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ramos, PCM","CIPLAN 469s.n.","Southern America","Brasil","Distrito Federal",NA,".",NA,NA,"Sobrinho, JGC","1987","11","20","Sobradinho","FERCAL","-47.876389","-15.583333",NA,NA,NA,NA,"-47.876389","-15.583333","2011","05","09",NA,NA,NA,NA,NA
"264","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Araújo, JF","IFN-9115014.5","Southern America","Brasil","Bahia",NA,"Medições na subunidade completa. Conglomerado BA-911. Subunidade 4. Subparcela 5. Indivíduo 14; Árvore; 6,5m; DAP 13cm. Base reta. Casca externa cinza, interna branca; espessura grossa; do tipo reticulada; Cerrado stricto sensu com ves","UB0129930","UB0129930","Dias, EBA","2017","08","29","São Desidério",NA,"-45.36","-13.139722",NA,NA,NA,NA,"-45.36","-13.139722","2018","05","02",NA,NA,NA,NA,NA
"265","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Neto, O","IFN-3058171.2","Southern America","Brasil","Bahia",NA,"Conglomerado BA-305. Subunidade 1. Subparcela 2. Indivíduo 11. F6; Árvore, altura 9,5m, DAP 14,5cm. Base reta. Fruto maduro, dimensões 1cm, forma oval, cor externa e interna marrom, seco, arilo. Casca de cor externa cinza, cor interna","UB0124670","UB0124670","Oliveira, ALR","2017","11","14","Formosa do Rio Preto",NA,"-45.9","-10.799722",NA,NA,NA,NA,"-45.9","-10.799722","2018","08","22",NA,NA,NA,NA,NA
"266","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Machado, JWB","017","Southern America","Brasil","Distrito Federal",NA,"Árvore de 10 m, copa arredondada, casca lisa, flores claras",NA,NA,"Martins, VLC","1980","09","01","Brasília","S.Q.N. 414, em área de vegetação nativa preservada. Brasília - DF","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"267","2019-05-06 11:58:58-03","UFU","HUFU","48625","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rosa, P.O.; Hattori, E.K.O.; Rodrigues, R.F.; Gusson, A.E. & Araújo, G.M.","828",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 12 m. Frutos verdes ferrugíneos.; Mata decidua.","HUFU00015099","HUFU00015099",NA,"2007","08","28","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-06 11:58:58-03","UFU","HUFU","48591","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rosa, P.O.; Araújo, G.M.","760",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 10 m. Cálice ferrugíneo e corola alva.; Mata decidua.","HUFU00015101","HUFU00015101",NA,"2007","07","26","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-05-06 11:58:58-03","UFU","HUFU","48641","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","785",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. de 12 m. Frutos imaturos verdes.; Mata semidecidua.","HUFU00015100","HUFU00015100",NA,"2007","08","23","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-05-06 11:58:58-03","UFU","HUFU","68846","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, C.M.; Marinho, R.C.","99",NA,"Brasil","Minas Gerais",NA,"Árvore, presença de frutos antes da antese e infestação de fungo.","HUFU00015090","HUFU00015090",NA,"2014","07","05","Três Marias","Coletada na rodovia antes de chegar na cidade.","-46.142778","-18.5225",NA,NA,NA,NA,"-46.142778","-18.5225",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-05-06 11:58:58-03","UFU","HUFU","68023","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, C.M.; Marinho, R.C.","83",NA,"Brasil","Minas Gerais",NA,"Árvore","HUFU00015091","HUFU00015091",NA,"2013","08","15","Luz","Posto Barril, Beira da rodovia.","-45.564444","-19.783056",NA,NA,NA,NA,"-45.564444","-19.783056",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-05-06 11:58:58-03","UFU","HUFU","4144","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, G.M.; et al.","876",NA,"Brasil","Minas Gerais",NA,"Arbóreo, ca. 25 m. Botões florais marrom.","HUFU00015095","HUFU00015095",NA,"1992","05","22","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-05-06 11:58:58-03","UFU","HUFU","25855","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, C.M.","2",NA,"Brasil","Minas Gerais",NA,"Planta ca. de 15 m. Flores brancas, cálice marrom com nectários extra-florais na base.","HUFU00015093","HUFU00015093",NA,"2001","06","30","Uberlândia","Abaixo da Cachoeira do Sucupira","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-05-06 11:58:58-03","UFU","HUFU","866","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, G.M.","154",NA,"Brasil","Minas Gerais",NA,NA,"HUFU00014989","HUFU00014989","Rodrigues, C.M.","1987","05","09","Uberlândia","BR 050, Km 8.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:58:58-03","UFU","HUFU","47083","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Siqueira, A.S.; et al.","s.n.",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 7,0 m. Fruto marrom piloso.; Floresta semidecidua.","HUFU00015098","HUFU00015098","Rosa, P.O.","2006","04","07","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA
"276","2019-05-06 11:58:58-03","UFU","HUFU","2401","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, G.M.","532",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 6,0 m.; Mata mesofítica.","HUFU00015097","HUFU00015097",NA,"1989","09","22","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-05-06 11:58:58-03","UFU","HUFU","50730","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, C.M.","67",NA,"Brasil","Minas Gerais",NA,NA,"HUFU00015096","HUFU00015096",NA,NA,NA,NA,"Uberlândia","Estrada de Acesso à Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:58:58-03","UFU","HUFU","2523","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, G.M.","s.n.",NA,"Brasil","Minas Gerais",NA,"Árvore 12 m.; Mata mesofítica.","HUFU00015092","HUFU00015092",NA,"1989","09","08","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-05-06 11:58:58-03","UFU","HUFU","2143","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barbosa, A.A.A.","322",NA,"Brasil","Minas Gerais",NA,"Árvore, flor com pétala clara.","HUFU00015094","HUFU00015094","Martins, V.L.C.","1989","06","16","Uberlândia","Rio Uberabinha, Estação de captação de água do Sucupira (margem do rio).","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"280","2021-02-25 18:07:55-03","MN","R-TIPOS","102437b","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns","Isotypus de Bombax ruficalix Silveira","Silveira, A.A.","567",NA,"Brasil","Minas Gerais",NA,NA,"R000102437b","R000102437b_001","Martins, V.L.C.","1908","08",NA,"Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"281","2021-02-25 18:07:55-03","MN","R-TIPOS","102437a","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns","Isotypus de Bombax ruficalix Silveira","Silveira, A.A.","567",NA,"Brasil","Minas Gerais",NA,NA,"R000102437a","R000102437a_001","Martins, V.L.C.","1908","08",NA,"Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"282","2021-02-25 18:07:55-03","MN","R-TIPOS","102437","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns","Holotypus de Bombax ruficalix Silveira","Silveira, A.A.","567",NA,"Brasil","Minas Gerais",NA,NA,"R000102437","R000102437_001","Martins, V.L.C.","1908","08",NA,"Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"283","2021-03-08 17:14:52-03","MN","R-TIPOS","7720","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana var. glazioui","A. Robyns","Isotypus","Glaziou, A.F.M.","18892",NA,"Brasil","Rio de Janeiro",NA,NA,"R000007720","R000007720_001","Duarte, M.C.","1891","10","18","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,"var. glazioui"
"284","2017-06-23 17:55:47-03","UFMT","UFMT","1919","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ramos, A.E.","323",NA,"Brasil","Distrito Federal",NA,"Árvore com 8 m, flores brancas e botões com pilosidade ferruginea.; Mata de galeria pertubada.",NA,NA,"Martins, V.L.C.","1984","06","16","Brasília","Lago Norte , Barra Alta , córrego Taquari, Chácara Boa Vista.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1997","06",NA,NA,NA,NA,NA,NA
"285","2017-06-23 17:55:47-03","UFMT","UFMT","35779","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barbosa Coelho, M.F.; Albuquerque, M.C.","s.n.",NA,"Brasil","Mato Grosso",NA,"Árvore com 4 metros de altura, frutos imaturos e maduros, sementes marrom envoltas em pêlos lanugiosos.(paina).; Cerrado.",NA,NA,NA,"2005","09","27","Chapada dos Guimarães","MT 2 Km entrada de Água Fria.","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-04 15:44:49-03","IF","SPSF","02658","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"D.Bento Pickel",NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1946","08","21","Campinas","Fazenda Estiva","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"287","2021-03-04 15:44:49-03","IF","SPSF","25432","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"E.P.Dickfeldt","415","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"1998","10","01","Porto Ferreira","proximo parque estadual","-47.4700012207031","-21.8500003814697",NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"288","2021-03-04 15:44:49-03","IF","SPSF","45868","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"C.Moura & B.G.C.Lins","401","América do Sul","Brasil","SP",NA,"COLETA: Árvore de 20m de altura.&nf;Frutos imaturos capsulares verdes recobertos por indumento ferrugíneo.; GEOGRAFIA: Beira da Estrada do Guaraú, Floresta Ombrófila densa.&nf;Submontana.;",NA,NA,"C.Moura","2012","08","15","Itanhaém","Estação Ecológica Juréia-Itatins","-47.005833","-24.354167",NA,NA,NA,NA,NA,NA,"2012","08","17",NA,NA,"Magnoliopsida",NA,NA
"289","2021-03-04 15:44:49-03","IF","SPSF","03959","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"A.E.Amaral","53","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Itatuba","estrada de ferro Sorocabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"290","2021-03-04 15:44:49-03","IF","SPSF","21126","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"K.D.Barreto","3419","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área de platação de milho&nf;;",NA,NA,NA,"1994","12","14","Anhembi","sitio Barreirinho","-48.1199989318848","-22.7800006866455",NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
