"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount"
"49","2020-11-04 11:11:15-03","ESALQ","ESA","12849","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chantems","Chautems, A.","Rodrigues, R.R.","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"ESA012849",NA,NA,"1993","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37738","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:11:15-03","ESALQ","ESA","84713","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii",NA,NA,"Urbanetz, C. et al.","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,"ESA084713","ESA084713","124.0","2003","04","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:11:15-03","ESALQ","ESA","84706","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","Brasil","São Paulo","Ribeirão Grande","-482.188","-241.827","-482,188","-241,827","ESA084706","ESA084706","4.0","2003","04","16","Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas com início na Estrada de São Pedro, até a cachoeira do Rio Carmo, Floresta Ombrófila Densa Montana, com extrativismo seletivo","790","790","2003","05","13","Epífita a 2,0m, cálice vinho, corola amarela com linhas marrons com direção ao falce e lobos da corola marrons",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:11:15-03","ESALQ","ESA","84709","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","Brasil","São Paulo","Ribeirão Grande","-48.35",NA,"-48.35","-24,466,667","ESA084709","ESA084709","79.0","2003","04","19","Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E. Xiutê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito.","788","788","2003","05","13","flores com sépalas vinho-escuro e pétalas amarelas com riscos vinho-escuros",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:11:15-03","ESALQ","ESA","84710","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","Brasil","São Paulo","Ribeirão Grande","-482.509","-241.639","-482,509","-241,639","ESA084710","ESA084710","102.0","2003","04","15","Parque Estadual Intervales, trilha da Caçadinha, com início na estrada do Carmo.Vegetação Secundária de Floresta Ombrófila Densa Alto Montana","710","710","2003","05","13","Epífita a 3m alt.Flores com cálice roxo avermelhado, corola amarela",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:15-03","ESALQ","ESA","84708","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Araki, D.F.; Rother, D.C.; Oliveira S.H.; Toledo, R.M.; Tamashiro J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.","Brasil","São Paulo","Iporanga","-48.24","-24.18","-48.24","-24.18","ESA084708","ESA084708","54.0","2003","04","18","Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária","530","530","2003","05","13","Epífita, cálice vinho, corola amarelada c/ listras vinhos",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:11:15-03","ESALQ","ESA","84715","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","Brasil","São Paulo","Ribeirão Grande","-48.265","-241.627","-48,265","-241,627","ESA084715","ESA084715","132.0","2003","04","17","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro; vegetação secundária de Floresta Ombrófila Densa Montana","820","820","2003","05","13","Hemiepífita, cálice rosado e corola amarelada",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:11:15-03","ESALQ","ESA","84714","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Araújo, A.O.","Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","Brasil","São Paulo","Ribeirão Grande","-48.265","-241.627","-48,265","-241,627","ESA084714","ESA084714","128.0","2003","04","17","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro; vegetação secundária de Floresta Ombrófila Densa Montana","820","820","2003","05","13","Hemiepífita com contato com o solo",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:15-03","ESALQ","ESA","84716","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii",NA,NA,"Viani, R.A.G. et al.","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"ESA084716","ESA084716","216.0","2003","04","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:11:15-03","ESALQ","ESA","84711","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii",NA,NA,"Urbanetz, C. et al.","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,"ESA084711","ESA084711","112.0","2003","04","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:11:15-03","ESALQ","ESA","66138","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Cordeiro, J.","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"ESA066138","ESA066138","1555.0","1999","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"55154","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:11:15-03","ESALQ","ESA","101446","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii",NA,NA,"Destefani, A.C.C.","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,"ESA101446","ESA101446","87.0","2005","03","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38172","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:11:15-03","ESALQ","ESA","16884","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","Hoehne","Chautems, A.","Sakuragui, C.M. et al.","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA016884",NA,"401.0","1993","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:11:15-03","ESALQ","ESA","101445","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii",NA,NA,"Destefani, A.C.C.","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,"ESA101445","ESA101445","96.0","2005","03","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38172","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:11:15-03","ESALQ","ESA","9530","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","Hoehne","Chautems, A.","Souza, V.C. et al.","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA009530",NA,"2485.0","1993","02","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:11:15-03","ESALQ","ESA","40759","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Silva, J.M. et al.","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"ESA040759",NA,"1687.0","1996","09","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"55154","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:11:15-03","ESALQ","ESA","15903","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chantems","Chautems, A.","Souza, V.C. et al.","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,"ESA015903",NA,"5899.0","1994","04","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:11:15-03","ESALQ","ESA","23566","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chantems","Chautems, A.","Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"ESA023566",NA,"8962.0","1995","09","02","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo, Trilha para o Mirante dos Angicos. 24*30'06S, 48*24'32W. Área de rochas calcáreas. Mata Atlântica com transição para campo de altitude.",NA,NA,NA,NA,NA,"Erva; botões róseos. Sobre rochas no interior de mata.",NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:11:15-03","ESALQ","ESA","25187","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chantems","Chautems, A.","Rodrigues, R.R. et al.","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"ESA025187",NA,"211.0","1995","09","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA
"68","2020-11-19 10:25:08-03","CPAP","CPAP","8154","PreserverdSpecimen","Plantae","Restionaceae","Nematanthus","tessmannii","Nematanthus tessmannii",NA,"G. Hastchbach","Pott, V. J.","Brasil","PR","Morretes","-48.766667","-25.533333","48°46' W","25°32' S",NA,NA,"1623","1991","12","20","Reserva Biológica Sapitanduva Degert Hatschbach","900","900",NA,NA,NA,"Ervaalgo crassa. FLOR: . FRUTO: . INTERESSE: ornamental.. FREQUÊNCIA: Cultivada. AMBIENTE: Mata raleada. SUBSTRATO: solo areno-argiloso. RELEVO: inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-07-02 14:02:14-03","JBP","HPL","3061","S","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) A. Chautems","H. Lorenzi","E.R. Salviani & H. Lorenzi","Brasil","PR","Quatro Barras","-49.0769","-25.3656",NA,NA,NA,NA,"564","1999","10","31","Estrada da Graciosa",NA,NA,"1999","10","31",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"70","2020-05-30 18:37:04-03","FPS","FPS","4669","MachineObservation","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Schwirkowski, P.","Schwirkowski, P.","Brasil","Santa Catarina","Jaraguá do Sul","-49.185476","-26.264965","-49.185476","-26.264965","FPS04669","FPS04669_v01 FPS04669_v02 FPS04669_v03 FPS04669_v04 FPS04669_v05 FPS04669_v06 FPS04669_v07","4093","2020","05","30","Ribeirão Manso",NA,NA,"2020","05","30","<ll>dwc_commonname:</ll> Peixinho-listrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-19 08:15:20-03","FPS","FPS","2279","MachineObservation","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Schwirkowski, P.","Schwirkowski, P.","Brasil","Santa Catarina","Joinville","-49.054899","-26.224838","-49.054899","-26.224838","FPS02279,FURB51840","FPS02279_v01 FPS02279_v02 FPS02279_v03 FPS02279_v04 FPS02279_v05 FURB51840","1734","2016","07","06","Serra Dona Francisca. Trilha do Castelo dos Bugres",NA,NA,"2016","07","04","<ll>dwc_commonname:</ll> Peixinho-listrado",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 51840",NA,NA
"72","2019-12-19 08:15:20-03","FPS","FPS","104","MachineObservation","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Barboza, E.","Schwirkowski, P.","Brasil","Santa Catarina","São Bento do Sul","-49.312692","-26.324471","-49.312692","-26.324471","FPS00104,MBM392090","FPS00104_v01 FPS00104_v02 FPS00104_v03 FPS00104_v04 MBM392090","278","2014","03","23","Rio Natal, Próx. à CEPA",NA,NA,"2014","08","20","<ll>dwc_commonname:</ll> Peixinho-listrado",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","MBM 392090",NA,NA
"73","2019-12-19 08:15:20-03","FPS","FPS","4000","MachineObservation","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Schwirkowski, P.","Schwirkowski, P.","Brasil","Santa Catarina","Joinville","-49.099786","-26.221964","-49.099786","-26.221964","FPS04000,FURB65367","FPS04000_v01 FPS04000_v02 FPS04000_v03 FPS04000_v04 FPS04000_v05 FPS04000_v06 FPS04000_v07 FPS04000_v08 FPS04000_v09 FURB65367","3423","2019","06","20","Serra Dona Francisca. Estrada Rio do Júlio",NA,NA,"2019","06","20","<ll>dwc_commonname:</ll> Peixinho-listrado",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 65367",NA,NA
"74","2019-08-27 13:33:05-03","IAP","PACA-AGP","115722","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","Korte, A.","Korte & Kniess","Brasil","SC","Vitor Meireles","-49.77","-26.821667","49°46'12,00W","26°49'18,00S","PACA115722",NA,"3908","2010","06","24","Jacú-Paca","701","701","2010","06","24","florística IFFSC 742 (epífita); estádio suces.: médio de regeneração; cor/flor: brácteas rosas e flores amarelas com listras vináceas Habitat: floresta ombrófila densa, interior do fragmento Hábito: epífita",NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:33:05-03","IAP","PACA-AGP","33648","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","G. E. Ferreira","Hatschbach, G.","Brasil","PR",NA,NA,NA,NA,NA,"PACA033648",NA,NA,"1946","07","28",NA,NA,NA,"2013","04",NA,"Habitat: in dumetosis rupestribus Fenofase: flor",NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:33:05-03","IAP","PACA-AGP","67936","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","G. Hastschbach","J. Cordeiro","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,"PACA067936",NA,"101","1985","08","21","Véu de Noiva",NA,NA,"1985","09",NA,"CRITICAMENTE EM PERIGO Habitat: mata Hábito: epífita",NA,NA,NA,"Magnoliophyta","Scrophulariales","30514","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:33:05-03","IAP","PACA-AGP","65341","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmanii","Nematanthus tessmanii","(Hoehne) Chautems","G. E. Ferreira","Reitz & Klein","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"PACA065341",NA,"1947","1954","07","06","Horto Florestal",NA,NA,"2013","04",NA,"HBR 24642 Habitat: na mata Fenofase: flor Hábito: epífito",NA,NA,NA,"Magnoliophyta","Scrophulariales","18533","auto","Magnoliatae",NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0029833","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","G. Hatschbach","J. Cordeiro; J. M. Silva","Brazil","Parana",NA,"-48.8167","-25.4667",NA,NA,NA,NA,"101","1985","8","21","Veu de Noiva (miui.Morretes).",NA,NA,NA,NA,NA,"Calicé vermelho pinhão, corola amarela com maculas castanhas.",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:37:23-03","UFJF","CESJ","38323","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A. Chautems","J. M. Silva; E. Barbosa; E. F. Costa","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"CESJ038323",NA,"3355,","2001","03","23","Estrada de Pacas para o Parque das Lauráceas, Estrada de Pacas para o Parque das Lauráceas (Mun. Tunas do Paraná) Paraná.",NA,NA,"2001",NA,NA,"Terrícola, flor amarela com nervuras vinosas. Floresta Atlântica.","América do Sul",NA,NA,"Angiosperma",NA,"41885","auto",NA,NA,NA,NA,NA
"80","2019-11-21 14:37:23-03","UFJF","CESJ","69521","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A.L. de Gasper","T.J. Cadorin; B. Grosch; R. Zimmemann; C.P. Lopes","Brasil","Santa Catarina","Garuva","-48.727225","-26.055025","-48.727225","-26.055025","CESJ069521",NA,"1884","2010","04","07","Sol Nascente","13","13","2010","04","23","Epífita IFFSC e800b (Abaixo de 4m). Floresta Ombrófila Densa de Terras Baixas; estádio sucessional médio de regeneração. Epífita. Flor amarela, com listras roxas.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:37:24-03","UFJF","CESJ","69523","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A.L. de Gasper","M. Verdi; A.L. de Gasper","Brasil","Santa Catarina","Orleans","-49.499444","-28.260278","-49.499444","-28.260278","CESJ069523",NA,"2157","2009","05","22","Parque Nacional de São Joaquim, Rio Hipólito","646","646","2010","01","21",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:37:23-03","UFJF","CESJ","31848","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","G. Hatschbach","G. Hatschbach; J. M. Silva; E. Barbosa","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"CESJ031848",NA,"70603","2000","03","20","Rio Cotia, Rio Cotia (Mun. Antonina) Paraná.",NA,NA,"2000",NA,NA,"Epífita, brácteas rosadas, flor amarela, com nervuras marrom. Floresta Atlântica, base do morro. Alt: 10-20m.","América do Sul",NA,NA,"Angiosperma",NA,"38300","auto",NA,NA,NA,NA,NA
"83","2021-03-01 16:31:42-03","UNICAMP","UEC","134769","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Araújo, AO","Medeiros, DA; Souza, VC; Rodrigues, RR; Tamashiro, JY; Silva, DGR; Damasceno, ACF","Brazil","São Paulo","Ribeirão Grande","-48.35","-24.466667","-48.35","-24.466667","UEC135224","UEC135224","79","2003","04","19","Núcleo Barra Grande, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E. Xiutê.","788","788","2003","05","13","Flores com sépalas vinho-escuro e pétalas amarelas com riscos vinho-escuros.; Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:31:42-03","UNICAMP","UEC","134981","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Araújo, AO","Viani, RAG; Souza, SCPM","Brazil","São Paulo","Ribeirão Grande","-48.447222","-24.274167","-48.447222","-24.274167","UEC135180","UEC135180","128","2003","04","17","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro","820","820","2003","05","13","Hemiépifita com contato com o solo; vegetação secundária de Floresta Ombrófila Denssa Montana",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:31:42-03","UNICAMP","UEC","134950","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Araújo, AO","Aguiar, AC; Rodrigues, RR; Silva, RR; Pereira, ZV; Cerqueira, RM; et al.","Brazil","São Paulo","Ribeirão Grande","-48.419167","-24.2775","-48.419167","-24.2775","UEC135175","UEC135175","102","2003","04","15","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo.","710","710","2003","05","13","Epífita a 3m de altura. Flores com cálice roxo avermelhado. Corola amarela.; Vegetação Secundária de Floresta Ombrófila Densa Alto Montana.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:31:42-03","UNICAMP","UEC","134960","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Araújo, AO","Urbanetz, C; Destro, GFG","Brazil","São Paulo","Iporanga","-48.499444","-24.338333","-48.499444","-24.338333","UEC135179","UEC135179","112A","2003","04","21","Núcleo Bulha D'água, Trilha da caverna do Sr. Bento","550","550","2003","05","13","Epífita, cáloce rosado e corola amarela; Vegetação Secundária de Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativisno seletivo (madeira e palmito) e trechos regenerados",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:31:42-03","UNICAMP","UEC","135007","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Araújo, AO","Viani, RAG; Souza, SCPM; Gusson, E; Cavallari Neto, M; Melo, ACG","Brazil","São Paulo","Eldorado","-48.35","-24.283333","-48.35","-24.283333","UEC135181","UEC135181","216","2003","04","22","Parque Estadual Intervales, Trilha de acesso à Estação Xituê.","790","790","2003","05","13","Epífita, cálice roxo e corola amarela.; Vegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
