"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"567","2008-05-27 22:02:00-03","MO","MOBOT","1189172","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL, MO)",NA,NA,NA,"José Campos de la Cruz|O. Díaz","1996","1","30","Peru","Cajamarca","San Ignacio","Distrito San Ignacio: Granja Quiracas.","-78.76666","-5.26666",NA,NA,NA,NA,NA,NA,"6",NA,"Campos de la Cruz 2296","South America",NA,NA,"600.00000000","800.00000000",NA,NA,NA,"25",NA,NA
"568","2008-05-27 22:02:00-03","MO","MOBOT","1198613","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL, MO)",NA,NA,NA,"José Campos de la Cruz|Pacifico Díaz","1996","4","26","Peru","Cajamarca","San Ignacio","Distrito Huarango: Puerto Ciruelo-Camino a Huarango.","-78.76666","-5.28333",NA,NA,NA,NA,NA,NA,"6",NA,"Campos de la Cruz 2676","South America",NA,NA,"550.00000000","650.00000000",NA,NA,NA,"43",NA,NA
"569","2008-05-27 22:02:00-03","MO","MOBOT","1200659","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL, MO)",NA,NA,NA,"José Campos de la Cruz|et al.","1996","5","18","Peru","Cajamarca","San Ignacio","Distrito Huarango: San Martín-Alrededores de San Martín.","-78.71666","-5.26666",NA,NA,NA,NA,NA,NA,"33",NA,"Campos de la Cruz 2817","South America",NA,NA,"900.00000000",NA,NA,NA,NA,"50",NA,NA
"570","2018-01-26 11:59:00-02","MO","MOBOT","1420867","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","G. Romero",NA,NA,NA,"Elsa M. Zardini|R. Brítez","1999","12","15","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest patches. Collecting area: around two hectares.","-55.7688889","-26.2530556",NA,NA,NA,NA,NA,NA,"2",NA,"Zardini 53057","South America",NA,NA,NA,NA,NA,NA,NA,"1193",NA,NA
"571","2011-03-29 14:14:00-03","MO","MOBOT","1551999","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL, MO)",NA,NA,NA,"José Campos de la Cruz","1998","3","11","Peru","Cajamarca","San Ignacio","Chirinos. Localidad Las Juntas. Bosque primario.","-78.76694","-5.37611",NA,NA,NA,NA,NA,NA,"8",NA,"Campos de la Cruz 4849","South America",NA,NA,"550.00000000","650.00000000",NA,NA,NA,NA,NA,NA
"572","2013-02-13 05:33:00-02","MO","MOBOT","1593127","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Mario Saldias P.|Y. Uslar|G. Laberan","1997","5","7","Bolivia","Santa Cruz","Angel Sandoval",NA,"-58.63694","-17.25916",NA,NA,NA,NA,NA,NA,NA,NA,"Saldias Paz 5264","South America",NA,NA,"108.00000000",NA,NA,NA,NA,NA,NA,NA
"573","2011-06-09 17:46:00-03","MO","MOBOT","1717489","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R. Vasquez '91",NA,NA,NA,"Israel G. Vargas C.","1994","9","26","Bolivia","Santa Cruz","Florida","A 9 Km al SE de Bermejo, Río Sillar; km 80 en la carretera antigua de Santa Cruz hacia Cochabamba. Bosque semideciduo con Leguminosae; vegetación natural muy intervenida, terrenos cultivados sobre laderas escarpadas.","-63.58333","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 739","South America",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA
"574","2016-06-06 14:08:00-03","MO","MOBOT","1749910","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Fuentes (USZ)",NA,NA,NA,"D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","2002","1","27","Bolivia","La Paz","Franz Tamayo","Región Madidi, cerca de la embocadura del río Quendeque, proximidades del campamento de guardaparques.","-67.7897222","-14.9797223",NA,NA,NA,NA,NA,NA,"3",NA,"De la Quintana 146","South America",NA,NA,"430.00000000",NA,NA,NA,NA,"02-02",NA,NA
"575","2012-04-12 05:10:00-03","MO","MOBOT","1751090","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Fuentes (USZ)",NA,NA,NA,"Alfredo F. Fuentes|V. Cardona","2002","3","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro, piedemonte de la serraní de Toregua. Bosque amazónico preandino, estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae","-67.82305","-14.66444",NA,NA,NA,NA,NA,NA,"1",NA,"Fuentes Claros 4176","South America",NA,NA,"400.00000000",NA,NA,NA,NA,"02-14",NA,NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","1752106","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.Caballero(USZ)",NA,NA,NA,"J. Caballero|et al.","1999","12","15","Bolivia","Chuquisaca","Hernando Siles","Puesto la pena, a 7 km de al Hacienda Sipoperenda. parcela permanente 500 x 20 m. Bosque subhumedo semideciduo en la plancie, Bosque seco en la pendiente, en piso inferior de las selva Tucumano Boliviano. Suelos franco arenoso. Con Pisonia ambigua, Coccoloba, Tiliaceae, Myrcianthes pungens, Chrysophyllum gonocarpum, Schinopsis haenkeana.","-63.9775","-20.40805",NA,NA,NA,NA,NA,NA,NA,NA,"Caballero 135","South America",NA,NA,"1274.00000000","1370.00000000",NA,NA,NA,NA,NA,NA
"577","2012-04-04 14:55:00-03","MO","MOBOT","1757511","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Roberto Vásquez(USZ)",NA,NA,NA,"Israel G. Vargas C.","2001","9","1","Bolivia","La Paz",NA,"12 km NE de Ixiamas camino hacia el Rio Undumo. Bosque bajo estacionalmente inundado","-68.1236111","-13.6819445",NA,NA,NA,NA,NA,NA,"1",NA,"Vargas Caballero 6273","South America",NA,NA,"330.00000000","340.00000000",NA,NA,NA,NA,NA,NA
"578","2011-06-09 17:46:00-03","MO","MOBOT","1757894","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Roberto Vásquez(USZ)",NA,NA,NA,"Israel G. Vargas C.","2001","7","22","Bolivia","Cochabamba","Ayopaya","3 km. bajando de Sequerancho, hacia la casa del Gringo Bosque deciduo ralo en laderas secas y pedregosas.","-66.7825","-16.44972",NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 6342","South America",NA,NA,"950.00000000","1050.00000000",NA,NA,NA,NA,NA,NA
"579","2011-11-08 05:06:00-02","MO","MOBOT","1807249","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Ricardo Callejas|et al.","1987","11","23","Colombia","Antioquia","Frontino",NA,"-76.38333","6.66666",NA,NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 5856","South America",NA,NA,"960.00000000","1200.00000000",NA,NA,NA,NA,NA,NA
"580","2013-10-05 06:34:00-03","MO","MOBOT","1845634","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","G. Carnevali",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1981","11","20","Venezuela","Sucre",NA,"Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.","-64.2833333","10.1666667",NA,NA,NA,NA,NA,NA,"1",NA,"Davidse 19193","South America",NA,NA,"230.00000000","250.00000000",NA,NA,NA,"1430",NA,NA
"581","2013-10-05 06:34:00-03","MO","MOBOT","1845850","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","G. Carnevali",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1981","11","20","Venezuela","Sucre",NA,"Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.","-64.2833333","10.1666667",NA,NA,NA,NA,NA,NA,"1",NA,"Davidse 19272","South America",NA,NA,"230.00000000","250.00000000",NA,NA,NA,"1430",NA,NA
"582","2020-05-27 04:37:00-03","MO","MOBOT","2000110","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Moises Mendoza|et al.","2002","3","13","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramon, Carretera San Ramon - San Javier, km 27, a 100 m lado W del asfalto. bosque deciduo, Chiquitano con dominancia de Bambues y Gramineas.","-62.50722","-16.39694",NA,NA,NA,NA,NA,NA,NA,NA,"Mendoza 187","South America",NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA
"583","2020-08-23 23:51:00-03","MO","MOBOT","2158349","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R. Vasquez",NA,NA,NA,"L. Cayola|A. Antezana|F. Miranda|C. Cuevas|D. Cuevas","2004","9","3","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, 3 km al norte de Unapa.","-68.4938889","-14.5430555",NA,NA,NA,NA,NA,NA,"1",NA,"Cayola Pérez 869","South America",NA,NA,"969.00000000",NA,NA,NA,NA,"04-02",NA,NA
"584","2018-05-17 05:28:00-03","MO","MOBOT","2228389","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Correa, M. N.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|H. Sotelo","1997","12","10","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, de casa del alemán hacia nido de cuervos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1699","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2009-10-24 10:42:00-02","MO","MOBOT","2428364","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Sánchez, M. I., I-",NA,NA,NA,"Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","1998","3","23","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, senda a la Gruta de los Cuervos","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 6589","South America",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA
"586","2011-02-19 19:52:00-02","MO","MOBOT","2429940","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Correa, M. N.",NA,NA,NA,"F. Biganzoli|Diego Giraldo-Cañas","1998","5","8","Argentina","Misiones","San Ignacio","Parque Provincial Teyú Cuaré, Peñón del Teyú Cuaré.","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,"Biganzoli 76","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2014-09-17 05:30:00-03","MO","MOBOT","2482221","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Maria M. Arbo|André M. de Carvalho|M. Silvia Ferrucci|Jomar G. Jardim|Sérgio C. de Sant'Ana","1997","1","29","Brazil","Espírito Santo",NA,"Rodovia ES-080, trevo donde nace el camino a Governador Lindemberg y Bananal","-40.63333","-19.21666",NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 7822","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2014-09-17 05:30:00-03","MO","MOBOT","2482241","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Schinini, A., //",NA,NA,NA,"M. Silvia Ferrucci|André M. Amorim|Sérgio C. de Sant'Ana","1996","8","15","Brazil","Bahia",NA,"Almadina. Serra Pancadinho. Interior de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci 1062","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2009-12-04 16:52:00-02","MO","MOBOT","2482256","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães",NA,NA,NA,"Brazil","Paraná",NA,"Guaira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19124","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2015-12-14 20:29:00-02","MO","MOBOT","2513786","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Belén Jiménez",NA,NA,NA,"Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez 1787","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2009-06-25 13:26:00-03","MO","MOBOT","2834783","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Paul E. Berry","1974","9","24","Venezuela",NA,NA,"Ministerio de Agricultura y Cria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berry 264","South America",NA,NA,"870.00000000","980.00000000",NA,NA,NA,NA,NA,NA
"592","2012-04-20 05:09:00-03","MO","MOBOT","2513837","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","1996","10","14","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy, cerca del río Limoy y Embalse de la represa Itaipú en el río Paraná","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 31657","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-07-10 06:27:00-03","MO","MOBOT","2540566","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R. Vasquez",NA,NA,NA,"Alejandro Araujo M.|P.M. Jørgensen|C. Cuevas","2005","3","8","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Yarimita.","-68.6936111","-14.5466666",NA,NA,NA,NA,NA,NA,"1",NA,"Araujo Murakami 1732","South America",NA,NA,"940.00000000","940.00000000",NA,NA,NA,"05-01",NA,NA
"594","2020-08-28 22:22:00-03","MO","MOBOT","2696706","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola","2005","3","1","Bolivia","La Paz","Bautista Saavedra","Camata, Carretera Apolo - Charazani. Restos de bosque yungueno subandino estacional subhumedo con Anadenanthera colubrina y laderas con saxicolas.","-68.76","-15.2275",NA,NA,NA,NA,NA,NA,"1",NA,"Cayola Pérez 1538X","South America",NA,NA,"1433.00000000",NA,NA,NA,NA,"05-01",NA,NA
"595","2020-08-28 22:19:00-03","MO","MOBOT","2696711","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola","2005","3","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Noroeste de Apolo. Bosque andino semideciduo del sector de Yarimita, con Gallesia integrifolia, Anadenanthera colubrina y Celtis sp. Fondo de valle con exposición SW, pendiente 45 %. Plantas NO alcoholizadas.","-68.69","-14.5608333",NA,NA,NA,NA,NA,NA,"1",NA,"Cayola Pérez 1538","South America",NA,NA,"946.00000000",NA,NA,NA,NA,"05-02",NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","2833305","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"* ICONES",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICONES 176","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2009-05-15 13:24:00-03","MO","MOBOT","2833708","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Pedro Jörgensen",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3956","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2009-08-07 05:34:00-03","MO","MOBOT","2833766","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 968","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2014-03-26 20:32:00-03","MO","MOBOT","2834069","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Eric A. Christenson",NA,NA,NA,"I.M. Vavrek|Esmerio Gonzalez","1982","4","28","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. Exp. sombra, vegetación Bosque Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vavrek 638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2014-03-26 20:32:00-03","MO","MOBOT","2834154","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Eric A. Christenson",NA,NA,NA,"I.M. Vavrek|Esmerio Gonzalez","1982","4","14","Paraguay","Central",NA,"Nemby. Cerca del Arroyo Nemby y la Ruta. Exp. sombre, suelo arenoso, Bosque Ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vavrek 590","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2012-03-18 05:12:00-03","MO","MOBOT","2834216","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R. Vasquez",NA,NA,NA,"Fabiana Mamani M.","1995","7","3","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de l comunidad Las Trancas Area de estudio del proyecto BOLFOR. Bosque semideciduo chiquitano con pequeños afloramiento rocosos y valles.","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,"Mamani M. 929","South America",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA
"602","2009-08-07 05:34:00-03","MO","MOBOT","2834244","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 968","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2012-03-07 05:07:00-03","MO","MOBOT","2834340","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R.L. Dressler",NA,NA,NA,"Gabriel Marín","1996","4","19","Paraguay","Canindeyú",NA,"Sendero del Ao. Moroti. Crece en el suelo arenoso del bosque medio y medio-bajo. 58258/31162.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marín 165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2010-04-24 08:23:00-03","MO","MOBOT","2834428","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T Atwood",NA,NA,NA,"Angel L. Cabrera|Norma B. Deginani|Nuncia M. Tur|Emilio A. Ulibarri","1992","3","22","Argentina","Jujuy","Ledesma","Desvio junto al rio Ledesma, camino a Higueritas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera 34710","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","2834539","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","L.Y. Th. Westra",NA,NA,NA,"Marion J. Jansen-Jacobs","1987","11","2","Guyana",NA,NA,"Kanuku Mts., Nappi-head on Nappi Creek, Camp 1. Secondary vegetation on abandoned farm.","-59.56666","3.35",NA,NA,NA,NA,NA,NA,NA,NA,"Jansen-Jacobs 670","South America",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA
"606","2015-04-29 20:24:00-03","MO","MOBOT","2834571","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Ma. Gabriela Gómez",NA,NA,NA,"M.G. Gómez","1990","9","17","Venezuela","Distrito Federal",NA,"Parte intermedia de colina, a 2 m. de un camino. Distrito federal: Departamento Libertador. Jardín Botánico de Caracas.","-66.88333","10.48333",NA,NA,NA,NA,NA,NA,NA,NA,"Gómez 56","South America",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,NA
"607","2018-05-17 05:29:00-03","MO","MOBOT","2834602","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","M. Correa",NA,NA,NA,"María E. Múlgura|Norma B. Deginani|Charlotte M. Taylor","1994","3","21","Argentina","Jujuy","Ledesma","Pque. Nacional Calilegua, primer sendero a 2 km de la entrada al parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1439","South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA
"608","2009-07-17 07:37:00-03","MO","MOBOT","2834661","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Dunsterville",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","1980","2","18","Venezuela","Sucre",NA,"Distrito Benítez: swamp forest with standing water, east of Los Pozotes, between Guaraúnos and Ajíes.","-63.11666","10.50138",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 121285","South America",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA
"609","2009-05-15 11:31:00-03","MO","MOBOT","2834696","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Pedro Jörgensen","1919","4","9","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3399","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","2834875","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse","1978","3","20","Venezuela","Miranda",NA,"Cerros del Bachiller, near east end: virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz, 10 km.","-65.8","10.15",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 116540","South America",NA,NA,"20.00000000","700.00000000",NA,NA,NA,NA,NA,NA
"611","2010-03-28 22:54:00-03","MO","MOBOT","2834922","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson",NA,NA,NA,"Aurelio Schinini|Camilo L. Quarín","1973","8","29","Argentina","Corrientes",NA,"Dep. Gral. Paz. Lomas de Vallejos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 6971","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
