"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"227","2021-04-07 11:43:23-03","UFMS","CGMS","7803","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","E. Uchoa; Nicácio.",NA,"1999","10","07",NA,"Brasil","Mato Grosso do Sul","Colônia Jamic.","-54.8602981567383","-20.4421997070312",NA,"Flor amarela. Habitat: Cerrado. Habito: Arbustivo.","CGMS1017236",NA,"Moises Mendoza","Terenos",NA,NA,NA,NA,NA,"2016","01","22","52758","auto",NA,NA,NA,NA,NA
"228","2021-04-07 11:43:23-03","UFMS","CGMS","6974","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","F.M.A. Uchôa",NA,"1995","01",NA,NA,"Brasil","Mato Grosso do Sul","Colônia Jamic.","-54.8602981567383","-20.4421997070312",NA,NA,"CGMS1017238",NA,"Moises Mendoza","Terenos",NA,NA,NA,NA,NA,"2016","01","22","52758","auto",NA,NA,NA,NA,NA
"229","2019-11-27 13:48:26-03","UFS","ASE","1355","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","ASE1355","1971","12","04","Southern America","Brasil","Ceará",NA,"-38.543056","-3.717222",NA,"Arborea. 4 a 5. m. Verde bem claro,látex levemente amarelo.; Arborea. 4 a 5. m. Verde bem claro,látex levemente amarelo.","ASE0013464","ASE0013464","Carvalho, PCL; Martins, MLL",NA,NA,NA,NA,"-38.543056","-3.717222","2011","05","13",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-27 13:48:26-03","UFS","ASE","14140","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Miranda, AM","4789","2005","01","24","Southern America","Brasil","Piauí",NA,"-45.241944","-7.558333",NA,"Subarbusto com cerca de 1 m; caule verde-avermelhada; folhas membranáceas, com pecíolo avermelhado; brácteas e raque da inflorescência arroxeado; frutos imaturos verdes.; Subarbusto com cerca de 1 m; caule verde-avermelhada; folhas me","ASE0021591","ASE0021591","Carvalho, PCL","Ribeiro Gonçalves",NA,NA,NA,"-45.241944","-7.558333","2011","05","13",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:48:26-03","UFS","ASE","7486","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Queiroz, LP de","1298","1986","11","19","Southern America","Brasil","Bahia","Morro do Chapéu, Cachoeira do ferro Doido","-41","-11.616667",NA,"Arbusto. 2.5. m. Látex amarelo.Folhas semisuculentas,discolores e pciolos avermelhados.Flores verdes.; Arbusto. 2.5. m. Látex amarelo.Folhas semisuculentas,discolores e pciolos avermelhados.Flores verdes.","ASE0017513","ASE0017513","Carvalho, PCL; Martins, MLL",NA,NA,NA,NA,"-41","-11.616667","2011","05","13",NA,NA,NA,NA,NA,NA,NA
"232","2020-05-26 14:30:37-03","UFCG","CSTR","2359","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Sobrinho, J.G.C.; Fontana, A.P.; Oliveira, M.A.; Maciel, J.R.; Araújo, D.A. & Miranda, A.","2549","2010","01","27",NA,"Brasil","Bahia","Caatinga.","-41.4675","-10.591389",NA,"Árvore com ca. de 4m de alt. Folhas discolares. Frutos imaturos verdes. Fotos.; Saindo do povoado Rodaleiro para cima da serra.",NA,NA,"Lucena, M.F.A.","Umburanas",NA,NA,NA,"-41.4675","-10.591389","2011","08","24",NA,NA,NA,NA,NA,NA,NA
"233","2019-08-20 10:11:33-03","UNICAMP","UEC","119052","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alencar, ME","374","1998","09","20",NA,"Brazil","Piauí","Sambaíba (7ª cidade) - Parna de Sete Cid","-41.713333","-5.044444",NA,"ori, Arbusto ca , 2 m folhas com cinco folíolos, restos florais, frutos imaturos. Subst. arenoso","UEC154180","UEC154180","Alencar, ME","Brasileira",NA,NA,NA,"-41.713333","-5.044444","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:11:33-03","UNICAMP","UEC","115918","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alencar, ME","460","1999","01","29",NA,"Brazil","Piauí","Decoberta (7ª cidade) - Parna de Sete Ci","-41.733333","-4.833333",NA,"flor, Subarbusto ca. 1,5 m, folhas com cinco folíolos, flores esverdeadas, frutos imaturos verdes. Subst, afloramento rochoso","UEC154181","UEC154181","Cordeiro, I","Brasileira","200","200",NA,"-41.733333","-4.833333","2002","08",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:29:41-03","UNICAMP","UEC","180290","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Guarçoni, EAE; Scatigna, AV","2011","2012","12","04",NA,"Brazil","Minas Gerais","Parque Estadual da Serra do Cabral. Estrada para fazenda Vitória. Cerrado de encosta.","-45.790278","-18.0875",NA,"Arvoreta ca. 1,7m. Flores esverdeadas. Anteras amarelas. Látex cor creme. Pecíolo vermelho.","UEC086825","UEC086825","Mendoza, M","Buenópolis",NA,NA,NA,"-45.790278","-18.0875","2015","10","01",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:29:41-03","UNICAMP","UEC","183699","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Martins, MLL; Ledo, CAS; Carvalho, PCL","1994","2013","07","04",NA,"Brazil","Minas Gerais","Estrada para Cristália, 7 km após trevo de Grão-Mogol.","-42.881944","-16.606944",NA,"Arbusto entre 1,5-3m, látex branco a creme, frutos verdes capsulares.; Solo rochoso com argila, relevo ondulado.","UEC104598","UEC104598","Mendoza, M","Grão Mogol",NA,NA,NA,"-42.881944","-16.606944","2015","10","01",NA,NA,NA,NA,NA,NA,NA
"237","2019-08-20 10:11:33-03","UNICAMP","UEC","119055","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alencar, ME; Albino, RS","840","2000","01","15",NA,"Brazil","Piauí","Baixa do Barreiro (6ª cidade) - Parna de","-41.713333","-5.208333",NA,"ori, Arbusto ca 2, 10 m, folhas com cinco folíolos, flores esverdeadas, frutos imaturos. Subst. arenoso","UEC154179","UEC154179","Alencar, ME","Brasileira",NA,NA,NA,"-41.713333","-5.208333","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:11:33-03","UNICAMP","UEC","119056","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alencar, ME; Albino, RS","843","2000","01","15",NA,"Brazil","Piauí","Baixa do Barreiro (6ª cidade) - Parna de","-41.713333","-5.208333",NA,"ori, Arbusto ca. 2,5 m flores com cinco folíolos, flores esverdeadas, frutos imaturos. Subst. arenoso.","UEC154178","UEC154178","Alencar, ME","Brasileira",NA,NA,NA,"-41.713333","-5.208333","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:11:33-03","UNICAMP","UEC","119051","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alencar, ME","517","1999","02","27",NA,"Brazil","Piauí","Capela (6ª cidade) - Parna de Sete Cidad","-41.7","-5.166667",NA,"ori, Subarsbusto ca, 1 m, flores esverdeadas, frutos imaturos. Subst. areno - pedregoso","UEC154182","UEC154182","Cordeiro, I","Brasileira",NA,NA,NA,"-41.7","-5.166667","2002","01",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-20 10:11:33-03","UNICAMP","UEC","73808","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Franceschinelli, EV","17126","1985","04","05",NA,"Brazil","São Paulo",NA,"-48.557222","-23.157222",NA,"fruto, Arvoreta 1,7 m de altura, cerrado","UEC045791","UEC045791","Cordeiro, I","Angatuba",NA,NA,NA,"-48.557222","-23.157222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:11:33-03","UNICAMP","UEC","43048","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Ratter, JA; Shepherd, GJ; Rocha, DMS; Argent, GCG; Gibbs, PE","4835","1983","11","12",NA,"Brazil","São Paulo","Instituto Florestal de SP, In dense, low cerrado","-48.557222","-23.157222",NA,"flor, Many - stemmed shrub, 1 m tall. Flowers greenish cream with some pink striping on sepals.","UEC045783","UEC045783","Orlandini, P","Angatuba",NA,NA,NA,"-48.557222","-23.157222","2012","06","11",NA,NA,NA,NA,NA,NA,NA
"242","2019-08-20 10:11:33-03","UNICAMP","UEC","27389","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18918","1977","02","22",NA,"Brazil","Bahia","On road to Boa Vista and Ibipeba. Caatin","-42.4","-11.4",NA,"ori, Tree to 4 m with creamy - yellow latex, with smooth rather dark grey - brown trunk, and few spreading branches. Leaves coriaceous, dark green above, glaucous beneath. Petiole crimson. Fruit green with slight glaucous bloon.","UEC154177","UEC154177",NA,"Gentio do Ouro","500","700",NA,"-42.4","-11.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-02-14 09:19:34-03","UNICAMP","UEC","75199","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pott, A; Mochiutti, S; Meirelles, PRL","5379","1988","07","16",NA,"Brazil","Mato Grosso do Sul","Campo Experimental do Cerrado p/ Buritiz, Solo hidromórfico Rico Em M. A mal drenado","-57.6533012390137","-19.0091991424561",NA,"fruto, Suave inclinado vale","UEC125386","UEC125386","Mendoza, M","Corumbá","50","50",NA,NA,NA,"2015","10","01","295160","auto",NA,NA,NA,NA,NA
"244","2021-03-01 16:29:41-03","UNICAMP","UEC","4903","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Leitão Filho, HF; Semir, J; Shepherd, GJ","2100","1976","06","09",NA,"Brazil","Mato Grosso do Sul","Rodovia Presidente Prudente-Campo grande, km 340 (MT)","-54.5463981628418","-21.8019008636475",NA,"Arbusto até 3m, em frutificação, frutos verdes, com pedúnculo engrossado verde, folhas na face inferior algo glaucas. (estacas coletadas)","UEC085428","UEC085428","Orlandini, P","Rio Brilhante",NA,NA,NA,NA,NA,"2014","04","23","65544","auto",NA,NA,NA,NA,NA
"245","2019-08-20 10:11:33-03","UNICAMP","UEC","55800","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Meira Neto, JAA","551","1990","05","25",NA,"Brazil","São Paulo","Estado Ecológico de Santa Bárbara - Cerr","-49.238899230957","-22.8805999755859",NA,"fruto, Frutos imaturos verdes, maduros amarelos látex amarelo, arbusto com 0,6 metros, na beira do cerrado.","UEC045792","UEC045792","Orlandini, P","Águas de Santa Bárbara",NA,NA,NA,NA,NA,"2012","06","11","18363","auto",NA,NA,NA,NA,NA
"246","2021-03-01 16:29:41-03","UNICAMP","UEC","112497","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Mansano, VF; Umetsu, F; Cogni, R; Raimundo, RLG; Futada, SM; Guimarães Junior, PR","153","2000","05","19",NA,"Brazil","São Paulo","Estação Ecológica de Jataí","-47.7000007629395","-21.5499992370605",NA,"Árvore 2m; fruto imaturo verde.","UEC045784","UEC045784","Orlandini, P","Luís Antônio",NA,NA,NA,NA,NA,"2012","06","11","26872","auto",NA,NA,NA,NA,NA
"247","2019-08-20 10:11:33-03","UNICAMP","UEC","22423","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Toledo, DV","9900","1978","12","07",NA,"Brazil","São Paulo","Est. Experimental de Luiz Antônio","-47.7000007629395","-21.5499992370605",NA,"flor, Arbusto até 4 m, em cerrado","UEC045801","UEC045801",NA,"Luís Antônio",NA,NA,NA,NA,NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA
"248","2019-08-20 10:11:33-03","UNICAMP","UEC","25894","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Mantovani, W","469","1980","02","06",NA,"Brazil","São Paulo","Pádua Sales, Reserva Biológica da Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,"flor, Arbusto de 1,5 m. Flores verde-amareladas. Presença de Latex","UEC045781","UEC045781","Mantovani, W","Mogi Guaçu",NA,NA,NA,NA,NA,"1980","07",NA,"39309","auto",NA,NA,NA,NA,NA
"249","2019-11-19 14:06:59-03","UFRPE","PEUFR","28584","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J.R. lemos","68","1998","12","19",NA,"Brasil","Piauí","Zabelê- PARNA; Serra da Capivara","-42.489167","-8.733611",NA,"Árvore de aproximadamente 2 a 5 m de altura; presença de látex","PEUFR028584",NA,"A. Laurênio","São Raimundo Nonato","630","630",NA,"42°29'21''W","8°44'01''S","1998","12",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-19 14:06:59-03","UFRPE","PEUFR","51510","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","C.G. Crepaldi","34","2012","02","02",NA,"Brasil","Ceará","Estrada de Seu Antão","-39.304167","-7.311111",NA,"Arbusto, aproximadamente 2m de altura com flor verde clara.","PEUFR051510",NA,"C.G. Crepaldi","Barbalha","914","914",NA,"39°18'15''W","7°18'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-19 14:06:59-03","UFRPE","PEUFR","51522","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","C.G. Crepaldi","59","2012","02","11",NA,"Brasil","Ceará","Casa Sede","-39.409444","-7.234167",NA,"Arbórea, aproximadamente 3m de altura com látex amarelado e fruto verde.","PEUFR051522",NA,"M.F. Araújo","Crato","914","914",NA,"39°24'34''W","7°14'03''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-19 14:06:59-03","UFRPE","PEUFR","4269","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","D. Andrade-Lima; F.A. Carvalho; P.F. de Araújo",NA,"1971","12","04",NA,"Brasil","Ceará","Alto da Serra do Araripe; capoeira; no início da estrada para Nova Olinda","-39.4094009399414","-7.23416996002197",NA,"Arbusto de 4-5 m de altura; flores verdes bem claras; látex levemente amarelo","PEUFR004269",NA,"A. Laurênio","Crato",NA,NA,NA,NA,NA,"1996","11","13","30071","auto",NA,NA,NA,NA,NA
"253","2019-11-19 14:06:59-03","UFRPE","PEUFR","16522","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","S.I. da Silva","120","1993","03","03",NA,"Brasil","Pernambuco","CPATSA","-40.5008010864258","-9.39861011505127",NA,"Arbusto com 3 m; em fase de frutificação; látex de cor creme e aspecto muito consistente","PEUFR016522",NA,"S.I. da Silva","Petrolina",NA,NA,NA,NA,NA,"1994","07","02","90462","auto",NA,NA,NA,NA,NA
"254","2019-02-21 19:34:09-03","UNEMAT","HERBAM","1807","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Sasaki, D.; Milliken, W.; Nascimento, J. & Phillipsen, M.","2143","2008","02","02",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Afloramentos rochosos em encosta da serra, próximo ao topo. vegetação aberta em ilhas de solo.","-55.442778","-9.685833",NA,NA,"HERBAM001807",NA,"Milliken, W","Novo Mundo","451","451",NA,"-55.442778","-9.685833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-02-21 19:34:09-03","UNEMAT","HERBAM","1702","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Sasaki, D.; Biggs, N.; Camargo, A.C. & Bessa, M.A.","1927","2008","01","26",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Campo com afloramentos de arenito.","-55.191944","-9.584167",NA,NA,"HERBAM001702",NA,"Milliken, W","Novo Mundo","379","379",NA,"-55.191944","-9.584167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-21 19:34:27-03","UFC","EAC","63829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Oliveira, S.F.","5","2019","05","07","Southern America","Brasil","Ceará",NA,"-39.4094009399414","-7.23416996002197",NA,"Arbusto.; Cerrado/transição.","EAC0063829",NA,"Miranda, A.M.","Crato",NA,NA,NA,NA,NA,"2019","10",NA,"30071","auto",NA,NA,NA,NA,NA
"257","2021-03-21 19:34:27-03","UFC","EAC","6541","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Fernandes, A.; Martins, P.; Matos, F.J.A.","EAC6541","1979","06","15","Southern America","Brasil","Ceará","Serra da Ibiapaba","-40.747501373291","-4.16694021224976",NA,"Arbusto; Cerrado","EAC0006541","EAC0006541","Nassar, N.","Guaraciaba do Norte",NA,NA,NA,NA,NA,"1980","02","28","39588","auto",NA,NA,NA,NA,NA
"258","2021-03-21 19:34:27-03","UFC","EAC","22392","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Araújo, F.S.","1028","1994","12","02","Southern America","Brasil","Ceará","Planalto da Ibiapaba, Jaburuna Sul","-40.9211006164551","-3.85443997383118",NA,"Arbusto, 2,5 m; flor esverdeada.; Carrasco.","EAC0022392","EAC0022392","Tamashiro, J.Y.","Ubajara","830","830",NA,NA,NA,"1996","08",NA,"27385","auto",NA,NA,NA,NA,NA
"259","2021-03-21 19:34:27-03","UFC","EAC","15559","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Castro, A.J.","CGPI86.762C7","1987","05",NA,"Southern America","Brasil","Piauí","Chapada Grande, PI 230, Km 67-68, Fazenda Piloto, Missão Alemã/DNOCS","-42.1310997009277","-7.0252799987793",NA,"Arvoreta.; Cerrado.","EAC0015559","EAC0015559","Tamashiro, J.Y.","Oeiras",NA,NA,NA,NA,NA,"1988","07",NA,"54774","auto",NA,NA,NA,NA,NA
"260","2021-03-21 19:34:27-03","UFC","EAC","7458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Martins, P.; Nunes, E.","s.n.","1979","11","17","Southern America","Brasil","Piauí","entre Uriçuí e Bertolina.","-44.5560989379883","-7.22944021224976",NA,"Arbusto,abundante; flor branca.; Cerrado, solo arenoso.","EAC0007458","EAC0007458","Nassar, N.","Uruçuí",NA,NA,NA,NA,NA,"1980","02","28","137737","auto",NA,NA,NA,NA,NA
"261","2021-03-21 19:34:27-03","UFC","EAC","5132","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Bezerra, P.; Matos, F.J.A.","s.n.","1978","12","17","Southern America","Brasil","Piauí","entre Itaueiras e Canto do Buriti",NA,NA,NA,"Arbórea","EAC0005132","EAC0005132","Nassar, N.",NA,NA,NA,NA,NA,NA,"1980","02","28",NA,NA,NA,NA,NA,NA,NA
"262","2021-03-21 19:34:27-03","UFC","EAC","56889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Walter, B.M.T.; Proença, C.E.B.; Costa, I.R.; Silva, S.R.","6633","2014","01","25","Southern America","Brasil","Piauí","morro nos arredores da saída oeste da cidade de, encosta vegetada de morro; relevo acidentado no local; solo areno-argiloso com afloramentos de rocha na encosta.","-42.146389","-7.017778",NA,"Arbusto com 2,2m de altura; frequência ocasional; frutos imaturos verdes; pecíolos vináceos; látex amarelado, abundante; coleta realizada sob muita chuva; local alterado no topo e com vegetação relictual na encosta.","EAC0056889","EAC0056889","Mendoza, M.","Oeiras","230","230",NA,"-42.146389","-7.017778","2014","02","18",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-25 12:11:51-03","UFSM","SMDB","7285","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G; Hatsch, M; Barbosa, E","67700","1998","03","13",NA,"Brasil","Bahia","Buriti","-42.6258010864258","-11.9989004135132",NA,NA,"SMDB007285",NA,"Allem, AC","Brotas de Macaúbas",NA,NA,NA,NA,NA,"1998",NA,NA,"63558","auto",NA,NA,NA,NA,NA
"264","2019-11-25 12:11:51-03","UFSM","SMDB","7238","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens","paraensis","Manihot caerulescens paraensis","(Müll. Arg.) D.J. Rogers & Appan","I.S.M","80","1988","05","12",NA,"Brasil","Pará",NA,NA,NA,NA,NA,"SMDB007238",NA,"Guillaumet, JL","Alter do Chão",NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:24:38-03","MBM","MBM","61071","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G.","42043","1979","03","10","Southern America","Brazil","Bahia","Rod. BR-020, 15km de Roda Velha","-44.9900016784668","-12.1527996063232",NA,NA,"MBM061071","MBM061071","Allem, A.C.","Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA
"266","2020-12-21 16:24:38-03","MBM","MBM","179210","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Webster, G.L.; et al.; et al.","25717","1986","11","18","Southern America","Brazil","Bahia","Norte de Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,"MBM179210","MBM179210","Allem, A.C.","Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA
"267","2020-12-21 16:24:38-03","MBM","MBM","184926","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63453","1995","10","18","Southern America","Brazil","Mato Grosso do Sul","Rod. MS-217, 500m do trevo com a Rod. BR-156, direção de Silviolândia","-54.7599983215332","-18.5067005157471",NA,NA,"MBM184926","MBM184926","Allem, A.C.","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA
