"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","infraspecificEpithet","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","03075409","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"J. Braga","1998","01","22","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, proximidades da Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3301095' target='other'> <mi>dwc_moreinfo</mi></a>","NY03075409","NY03075409_01",NA,NA,NA,"4738","Magnoliophyta","Oxalidales","South America","sheet","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00922461","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"H. S. Irwin","1965","10","05","Brazil","Distrito Federal","Brasília","Near Sobradinho","-47.8167","-15.6333",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922461","NY00922461_01",NA,NA,NA,"8955","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 21:43:00-03","NY","NYBG","00922465","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"J. A. Ratter","1976","06","15","Brazil","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado, c. 9.5 km SSE of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922465","NY00922465_01",NA,NA,NA,"R.3176","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","533103","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"P. K. H. Dusén","1914","11","24","Brazil","Paraná","Jaguariaíva","Jaguariaíva, in campo ad rivulum.","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284746' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533103","NY00533103_01",NA,NA,NA,"15887","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-29 21:43:00-03","NY","NYBG","00922475","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,"J. A. Kallunki","H. de F. Leitão Filho","1979","11","19","Brazil","Minas Gerais","Camanducaia","Nas proximidades da Vila Montes-Verdes","-46.1444","-22.7556",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922475","NY00922475_01",NA,NA,NA,"10676","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 21:43:00-03","NY","NYBG","00922468","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,"J. A. Kallunki","W. R. Anderson","1972","02","17","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó","-43.567497","-19.391589",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922468","NY00922468_01",NA,NA,NA,"36131","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00922464","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"B. Maguire","1963","10","11","Brazil","Distrito Federal","Brasília","Between Fercal and Brasilia.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922464","NY00922464_01",NA,NA,NA,"57033","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","533099","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"P. E. Gibbs","1976","11","08","Brazil","São Paulo","Cunha","Estrada Cunha a Parati","-44.852794","-23.155388",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284749' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533099","NY00533099_01",NA,NA,NA,"3445","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 21:43:00-03","NY","NYBG","00922476","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"P. Clausen",NA,NA,NA,"Brazil","Minas Gerais",NA,"Minas-Geraes, Bresil",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922476","NY00922476_01",NA,NA,NA,"s.n.","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 21:43:00-03","NY","NYBG","00922480","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"A. F. Regnell",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Prov. Minas Geraes, Caldas.","-46.3858","-21.9236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922480","NY00922480_01",NA,NA,NA,"I25","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00922470","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","S. F. Smith","E. P. Heringer","1979","12","27","Brazil","Distrito Federal","Brasília","Proximidades do Gama.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922470","NY00922470_01",NA,NA,NA,"2981","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00922467","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"G. T. Prance","1964","09","19","Brazil","Distrito Federal","Brasília","Vicinity of Sobradinho","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922467","NY00922467_01",NA,NA,NA,"59074","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 21:43:00-03","NY","NYBG","00922472","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"E. P. Heringer","1981","07","14","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922472","NY00922472_01",NA,NA,NA,"7159","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-29 21:43:00-03","NY","NYBG","00922479","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"P. Clausen","1840",NA,NA,"Brazil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922479","NY00922479_01",NA,NA,NA,"s.n.","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-29 21:43:00-03","NY","NYBG","00922473","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,"J. A. Kallunki","E. P. Heringer","1961","09","11","Brazil","Distrito Federal","Brasília","Fundação Zoobotanica","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922473","NY00922473_01",NA,NA,NA,"8663","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 10:19:00-03","NY","NYBG","533104","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"L. Riedel","1831",NA,NA,"Brazil","Minas Gerais",NA,"Pr. St. Paulo, Minas.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284751' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533104","NY00533104_01",NA,NA,NA,"1669","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 10:19:00-03","NY","NYBG","533105","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"L. Riedel","1933","11",NA,"Brazil",NA,NA,"Capao (St. Pauls, Goyas, Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284748' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533105","NY00533105_01",NA,NA,NA,"1669","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-29 21:43:00-03","NY","NYBG","00922471","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"E. P. Heringer","1980","05","05","Brazil","Distrito Federal","Brasília","Área de inundação da Barragem do Rio São Bartolomeu","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922471","NY00922471_01",NA,NA,NA,"4704","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","533102","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"P. K. H. Dusén","1910","11","04","Brazil","Paraná","Jaguariaíva","Jaguariahyva, in silvula.","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284745' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533102","NY00533102_01",NA,NA,NA,"10372","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-29 21:43:00-03","NY","NYBG","00922477","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"P. Clausen","1838",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922477","NY00922477_01",NA,NA,NA,"55","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","533108","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"B. Balansa","1879",NA,NA,"Paraguay",NA,NA,"Cordillèra de Peribebui.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284743' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533108",NA,NA,NA,NA,"3183","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","533100","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"P. E. Gibbs","1976","11","08","Brazil","São Paulo","Cunha","Estrada Cunha a Parati","-44.852794","-23.155388",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533100","NY00533100_01",NA,NA,NA,"3445","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 21:43:00-03","NY","NYBG","00922466","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"J. A. Ratter","1976","09","01","Brazil","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower; Olho de Agua da Onça.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991136' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922466","NY00922466_01",NA,NA,NA,"R.3524","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00533106","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"E. P. Heringer","1965","10","09","Brazil",NA,NA,"Seminário Católica",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284747' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533106","NY00533106_01",NA,NA,NA,"10626","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 21:43:00-03","NY","NYBG","00922469","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"E. P. Heringer","1979","08","09","Brazil","Distrito Federal","Brasília","Bacia do Rio Sao Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922469","NY00922469_01",NA,NA,NA,"1936","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 21:43:00-03","NY","NYBG","00922478","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"P. Clausen","1838",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991196' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922478","NY00922478_01",NA,NA,NA,"605","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-29 21:43:00-03","NY","NYBG","00922462","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"G. M. Magalhaes","1963","05","28","Brazil","Minas Gerais","Araxá","20 km. Sul de Almeida Campos.","-46.9406","-19.5933",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991124' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922462","NY00922462_01",NA,NA,NA,"19162","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-29 10:19:00-03","NY","NYBG","533101","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa",NA,NA,"P. Gonçalves","1932","11","10","Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533101","NY00533101_01",NA,NA,NA,"29896","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","533114","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"L. Riedel","1824",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533114","NY00533114_01",NA,NA,NA,"1669","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00922474","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"E. P. Heringer","1962","09","20","Brazil","Distrito Federal","Brasília","Fundação Zoobotanica","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922474","NY00922474_01",NA,NA,NA,"9001","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00922460","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze",NA,"H. S. Irwin","1964","08","17","Brazil","Distrito Federal","Brasília","Cia. Fercal. Chapada da Contagem, ca. 20km E. of Brasília.","-47.88","-15.58",NA,NA,"700","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922460","NY00922460_01",NA,NA,NA,"5260","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00922463","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","K. U. Kramer","L. Cobra","1961","11",NA,"Brazil","Distrito Federal","Brasília","Cabeça do Veado","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991127' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922463","NY00922463_01",NA,NA,NA,"45-61","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00533107","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","J. A. Kallunki","H. S. Irwin","1966","05","12","Brazil","Distrito Federal","Brasília","Ca. 25 km. N.W. of Brasília.","-47.9294","-15.7797",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284742' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533107","NY00533107_01 NY00533107_02",NA,NA,NA,"15804","Magnoliophyta","Oxalidales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-01-28 13:11:09-03","MCN-PUC-MINAS","HPUC-MG","ANG632","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Meyer; Pedralli; Santos","2001","02","15","Brasil","Minas Gerais","Paracatu","Município de Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"Doação CETEC - Coleção básica nº: PA 99.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-01-28 13:11:09-03","MCN-PUC-MINAS","HPUC-MG","ANG631","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Ricardo Haidar","Ricardo Haidar","2008","07","27","Brasil","Distrito Federal","Lago Sul","Estação Ecológica do Jardim Botânico de Brasília - EEJBB",NA,NA,NA,NA,NA,NA,"Árvore de 4m de altura. Flor branca e amarela, frutos imaturos marrom. Levantamento feito para o plano de manejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-28 13:11:09-03","MCN-PUC-MINAS","HPUC-MG","CARP132","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Meyer; Pedralli; Santos",NA,NA,NA,"Brasil","Minas Gerais","Paracatu",NA,"-42.869167","-17.203056","42°52'09''W","17°12'11''S","705","705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:08:00-03","UNESP-IBB","BOTU","25739","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Paschoal, M.E.S.","Paschoal, M.E.S.","2008","03","06","Brasil","São Paulo","Ubatuba",NA,"-45.074167","-23.473333","45°04'27w","23°28'24s",NA,NA,"Árvore de 13 m de altura, comfrutos verdes, folhas cartáceas","BOTU025739",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 11:08:00-03","UNESP-IBB","BOTU","34584","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Felfili, J.M.","Felfili, J.M.","1994","02","01","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, mata do Gama, linha 1, próximo da borda da mata","-47.916667","-15.933333","47º55'w","15º56's",NA,NA,NA,"BOTU034584",NA,"1994","02","01","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:08-03","UNESP-IBB","BOTU","25719","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Fujiahara, A.K.","1993","11","26","Brasil","São Paulo","Botucatu","Rubião Junior",NA,NA,"9999","9999",NA,NA,"<ll>dwc_commonname:</ll> guapere","BOTU025719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:19:31-03","UFRJ","RFA","14440","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","G.G. Hatschbach","G.G. Hatschbach","1973","01","10","Brasil","Paraná","Jaguariaíva","Córrego Três Bocas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto de 2m., flor crême, margens de corrego.","RFA12856",NA,NA,NA,NA,"31105",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
