"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"244","2021-01-26 13:57:03-03","IMA","MAC","31339","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2007","10","Chagas-Mota","2007","10","20","Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-36.708947","-9.649847",NA,NA,"Epífita. Fruto verde e piloso.; Floresta Pluvial Atlântica. Encosta.",NA,NA,"63",NA,NA,"MAC0031339",NA,NA,NA,"-36.708947","-9.649847","20",NA,NA,NA,NA
"245","2021-01-26 13:57:03-03","IMA","MAC","35139","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O. Chagas","2009","01","Chagas-Mota; J.W.A.Silva; P.B.Alves","2009","01","10","Brasil","Alagoas","São Luiz do Quitunde","Garabu.","-35.609547","-9.300233",NA,NA,"Erva ca. 30 cm de altura. Vestígios de inflorescência.; Mata Pluvial Atlântica.",NA,NA,"1647",NA,NA,"MAC0035139",NA,NA,NA,"-35.609547","-9.300233","10",NA,NA,NA,NA
"246","2021-01-28 11:37:23-03","IMA","MAC","41855","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch",NA,NA,NA,"F.Cavalcante; A.M.Bastos; L.M.Leão","2009","10","08","Brasil","Alagoas","Maragogi","Fazenda Cachoeira I.","-35.373611","-9.022778",NA,NA,"Erva terrestre. Flores cremes.; Mata Atlântica.",NA,NA,"321",NA,NA,"MAC0041855",NA,NA,NA,"-35.373611","-9.022778",NA,NA,NA,NA,NA
"247","2021-01-28 11:37:23-03","IMA","MAC","10859","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2007","08","R.P.Lyra-Lemos; M.N.Rodrigues",NA,NA,NA,"Brasil","Alagoas","Minador do Negrão","Fazenda Torta","-36.846556","-9.322808",NA,NA,"Flores cremes.; Caatinga",NA,NA,"4474",NA,NA,"MAC0010859",NA,NA,NA,"-36.846556","-9.322808","20",NA,NA,NA,NA
"248","2021-01-26 13:57:03-03","IMA","MAC","31246","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2007","10","Chagas-Mota","2007","10","20","Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649842",NA,NA,"Terrestre. Flores de cor verde com bege.; Mata Pluvial Atlântica. Mata em encosta.",NA,NA,"53",NA,NA,"MAC0031246",NA,NA,NA,"-35.708947","-9.649842","20",NA,NA,NA,NA
"249","2021-01-26 13:57:03-03","IMA","MAC","43841","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2009","09","Chagas-Mota","2009","09","10","Brasil","Alagoas","Porto Calvo","Usina Santa Maria.","-35.3983001708984","-9.04500007629395","14599",NA,"Erva ca. 40 cm de altura. Flores cremes.; Mata Pluvial Atlântica.","auto",NA,"5345",NA,NA,"MAC0043841",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"250","2021-01-26 13:57:03-03","IMA","MAC","43783","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2009","09","Chagas-Mota","2009","09","02","Brasil","Alagoas","Teotônio Vilela","Madeiras.","-36.3527984619141","-9.90528011322021","19436",NA,"Erva ca. 1,5 m de altura. Flores verdes e perfumadas.; Mata Pluvial Atlântica.","auto",NA,"5287",NA,NA,"MAC0043783",NA,NA,NA,NA,NA,"02",NA,NA,NA,NA
"251","2021-01-28 11:37:23-03","IMA","MAC","30777","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch",NA,NA,NA,"I.A.Bayma","2007","08","17","Brasil","Alagoas","São Miguel dos Campos","Mata pertencente a CIMPOR","-37.272222","-9.7625",NA,NA,"Erva terrestre. Botões verdes. Flores brancas.; Mata Atlântica em encosta.",NA,NA,"912",NA,NA,"MAC0030777",NA,NA,NA,"-37.272222","-9.7625",NA,NA,NA,NA,NA
"252","2021-01-26 13:57:03-03","IMA","MAC","31871","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O. Chagas","2007","11","Chagas-Mota","2007","11","16","Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.306458","-9.368494",NA,NA,"Terrestre. Erva ca. de 50 cm de altura. Flores verdes.; Floresta Pluvial Atlântica.",NA,NA,"113",NA,NA,"MAC0031871",NA,NA,NA,"-36.306458","-9.368494","16",NA,NA,NA,NA
"253","2021-01-26 13:57:03-03","IMA","MAC","41383","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","M.Vilaça","2018","04","M.S.Leão; V.Maciel","2009","09","12","Brasil","Alagoas","Maceió","Bebedouro, Parque Municipal de Maceió","-35.760308","-9.613247",NA,NA,"Terrestre humicola; Mata Atlântica",NA,NA,"43",NA,NA,"MAC0041383",NA,NA,NA,"-35.760308","-9.613247","19",NA,NA,NA,NA
"254","2021-01-28 11:37:23-03","IMA","MAC","41778","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","M.Vilaça","2018","04","F.Cavalcante; S.Brasileiro","2009","09","24","Brasil","Alagoas","Japaratinga.",NA,"-35.258092","-9.089794",NA,NA,"Terrestre. Inflorescência creme.; Mara Atlântica.",NA,NA,"279",NA,NA,"MAC0041778",NA,NA,NA,"-35.258092","-9.089794","19",NA,NA,NA,NA
"255","2021-01-26 13:57:03-03","IMA","MAC","63767","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","M.Vilaça","2018","04","W.W.Thomas; J.W.Alves-Silva; A.Danta","2013","09","24","Brasil","Alagoas","São Luiz do Quitunde","Reserva Garabú (RPPN), Ca. 51km N of Maceió on AL 101 towards Recife.","-35.582222","-9.279722",NA,NA,"Terrestrial; flowers greenish white.; Moist tropical forest.",NA,NA,"16252",NA,NA,"MAC0063767",NA,NA,NA,"-35.582222","-9.279722","19",NA,NA,NA,NA
"256","2021-01-26 13:57:03-03","IMA","MAC","64342","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","V.Brito-NOA","2019","05","A.P.N.Prata; M.C.S.Mota, EBAlbuquer","2018","01","25","Brasil","Alagoas","Maravilha","Serra da Caiçara, Área preservada do vice prefeito Mindinho.","-37.338639","-9.166667",NA,NA,"Erva ca. 80 cm. Flores verdes, labelo levemente amarronzado, brácteas arroxeadas.; Caatinga.",NA,NA,"3855",NA,NA,"MAC0064342",NA,NA,NA,"-37.338639","-9.166667","30",NA,NA,NA,NA
"257","2021-01-26 13:57:03-03","IMA","MAC","44389","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2009","10","Chagas-Mota; V.G.Ramalho","2009","10","03","Brasil","Alagoas","Teotônio Vilela","Usina Seresta, Madeiras.","-36.332856","-9.915156",NA,NA,"Erva ca. 50 cm de altura. Flores cremes.; Mata Atlântica.",NA,NA,"5893",NA,NA,"MAC0044389",NA,NA,NA,"-36.332856","-9.915156","03",NA,NA,NA,NA
"258","2021-01-26 13:57:03-03","IMA","MAC","44460","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2009","10","Chagas-Mota; V.G.Ramalho","2009","10","04","Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.544578","-9.954767",NA,NA,"Erva ca. 70 cm de altura. Flores verdes e perfumadas.; Mata Atlântica.",NA,NA,"5964",NA,NA,"MAC0044460",NA,NA,NA,"-36.544578","-9.954767","04",NA,NA,NA,NA
"259","2021-01-26 13:57:03-03","IMA","MAC","50304","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2010","11","Chagas-Mota","2010","11","12","Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.305839","-9.577389",NA,NA,"Erva ca. 1 m de altura. Frutos verdes.; Mata Atlântica.",NA,NA,"9343",NA,NA,"MAC0050304",NA,NA,NA,"-36.305839","-9.577389","12",NA,NA,NA,NA
"260","2021-01-26 13:57:03-03","IMA","MAC","55034","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","M.C.S.Mota",NA,NA,"R.C.Pinto; M.J.Silva; I.A.Bayma","2012","08","31","Brasil","Alagoas","Teotônio Vilela","Fazenda Risco.","-36.359786","-9.908433",NA,NA,"Erva ca. 50 cm de altura. Flores passadas.; Mata Atlântica.",NA,NA,"236",NA,NA,"MAC0055034",NA,NA,NA,"-36.359786","-9.908433",NA,NA,NA,NA,NA
"261","2021-01-28 11:37:23-03","IMA","MAC","8731","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.C.O.Chagas","2007","08","R.P.Lyra-Lemos; M.R.M.Prado","1995","08","26","Brasil","Alagoas","Minador do Negrão","Mata da Fazenda Torta, em serra","-36.846389","-9.322778",NA,NA,"Terrestre; em local sombreado; inflorescência esverdeada.; Caatinga arbórea",NA,NA,"3733",NA,NA,"MAC0008731",NA,NA,NA,"-36.846389","-9.322778","23",NA,NA,NA,NA
"262","2021-01-28 11:37:23-03","IMA","MAC","9305","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","V.Brito-NOA","2019","05","M.N.Rodrigues; R.P.Lyra-Lemos","1966","09","21","Brasil","Alagoas","Minador do Negrão","Fazenda Torta.","-36.846556","-9.322808",NA,NA,"Erva Terrestre, encontrada no interior de mata, na subida da encosta. Raqui flora de cor vinho, flores com pétalas rosas; Caatinga Arbórea.",NA,NA,"1161",NA,NA,"MAC0009305",NA,NA,NA,"-36.846556","-9.322808","30",NA,NA,NA,NA
"263","2014-11-06 16:18:37-02","UFPB","EAN","2505","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Smith) Schltr.","L. P. Felix & G. V. Dornelas","1986","03","L. P. Felix ; G. V. Dornelas","1986","02",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6003","-18.2494","101169",NA,"Flores amarelo-laranja..Habitat: Terrestre","auto",NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"264","2014-11-06 16:18:37-02","UFPB","EAN","5536","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Krzl..","L. P. Felix","1990","02","L. P. Felix ; E. S. Santana.","1989","08","31","Brasil","Paraíba","Mamanguape","Cabeça de Boi, Sema II","-35.1261","-6.83861","36853",NA,"Face superior da filha com manchas prateadas; flores esverdeadas. Interior da mata. Umbrófila..Habitat: Terrestre","auto",NA,"2185",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"265","2014-11-06 16:18:37-02","UFPB","EAN","5507","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Krzl..","L. P. Felix","1989","12","L. P. Felix ; E. S. Santana.","1989","09","02","Brasil","Paraíba","Mamanguape","Cab. do rio Pipína, Sema II","-35.1261","-6.83861","36853",NA,"Erva; flores verde-alvacenta. Face superior da folha prateada. Umbrófila. Frequente no interior da mata..Habitat: Terrestre","auto",NA,"2300",NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"266","2014-11-06 16:18:37-02","UFPB","EAN","2425","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Klotzsch.","L. P. Felix","1984","10",NA,"1984","10","02","Brasil","Paraíba","Itapororoca",NA,"-35.2472","-6.82972","12863",NA,"Herbácea; flores verde-alvascentas. Planta umbrófila, nas margens do Rio Itaporororca..Habitat: Terrestre","auto",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"267","2014-11-06 16:18:37-02","UFPB","EAN","3824","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Klotzsch.","L. P. Felix & G. V. Dornelas","1987","07","L. P. Felix ; G. V. Dornelas","1987","07",NA,"Brasil","Paraíba","Mataraca",NA,"-35.0511","-6.60139","15636",NA,"Erva; flores verdes. Folhas brilhantes com manchas brancas..Habitat: Terrestre em humus","auto",NA,"791",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"268","2014-11-06 16:18:37-02","UFPB","EAN","2426","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Klotzsch.","L. P. Felix","1984","10",NA,"1984","10","02","Brasil","Paraíba","Itapororoca","Fazenda Macacos","-35.2472","-6.82972","12863",NA,"Herbácea; flores verde-alvascentas. Planta umbrófila, nas margens do Rio Itaporororca..Habitat: Terrestre","auto",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"269","2014-11-06 16:18:37-02","UFPB","EAN","20360","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch",NA,NA,NA,NA,"2013","08","23","Brasil","Paraíba","São João do Tigre","Serra do Paulo","-36.8478","-8.07917","29531",NA,"Terreno pedregoso em uma fenda de rocha.Habitat: Terrestre","auto",NA,"14305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2014-11-06 16:18:37-02","UFPB","EAN","1659","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Krzl..",NA,NA,NA,NA,"1956","09","08","Brasil","Pernambuco","Nazaré da Mata",NA,"-35.2278","-7.74167","9456",NA,"Flor amarelo-esverdeada, muito aromaticas; folhas com pouca manchas esbranquecidas na face ventral..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2014-11-06 16:18:37-02","UFPB","EAN","5178","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","( Hook) Krzl..","L. P. Felix","1989","09","L. P. Felix ; G. V. Dornelas","1989","08","22","Brasil","Paraíba","Itapororoca","Fazenda Macacos","-35.2472","-6.82972","12863",NA,"Erva; flor alva-esverdeada. Interior da mata. Solos arenosos. Próximo ao rio..Habitat: Terrestre","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA
"272","2021-02-04 10:29:38-03","UFRPE","HST","7804","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","L.P.Félix","1998",NA,"L.P.Félix; et M.Guerra","1997","07","20","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943","19146",NA,"Terrestre; folhas subcrassas com manchas brancas; flores verde-amarelada. Cultivada no jardim experimental da UFPE","auto",NA,"8345",NA,NA,"HST007804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-04 10:29:38-03","UFRPE","HST","19874","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","E.Pessoa","2009","12","T.A.Pontes; J.D.Garcia","2009","09","16","Brasil","Pernambuco","Igarassu","Mata de Piedade","-34.9063987731934","-7.83416986465454","24709",NA,"Erva com flores brancas.","auto",NA,"217",NA,NA,"HST019874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-04 10:29:38-03","UFRPE","HST","2234","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","L.P.Félix","1996","05","G.Teixeira","1965","10","02","Brasil","Pernambuco","Paudalho","Engenho Cajueiro Escuro","-35.1796989440918","-7.89666986465454","17062",NA,"Flores verde-claro.","auto",NA,"2867",NA,NA,"HST002234",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA
"275","2021-02-09 10:13:43-03","UENF","HUENF","5777","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Pessanha, A.S.; Nascimento, M.T.","2008","08","16","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,"terrestre à sombra da mata de penúnaela floral longo e ereto, folhas variegatas dispostas em roseta, flores pilosas",NA,NA,"35",NA,NA,"HUENF00005780",NA,"201","201","41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA
"276","2021-02-09 10:13:43-03","UENF","HUENF","5784","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Pessanha, A.S.; Nascimento, M.T.","2008","09","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,"terrestre à sombra da mata de penúnaela floral longo e ereto, folhas variegatas dispostas em roseta, frutos maduros",NA,NA,"46",NA,NA,"HUENF00005787",NA,"201","201","41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA
"277","2021-03-01 11:50:10-03","UFPE","UFP","21274","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell) Schtr",NA,NA,NA,"Guerra, LP; Vanzela, A","1997","09","07","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943","19146",NA,"Erva com raízes carnosas,flores verdes.Coletada em locais úmidos abertos.","auto",NA,"s.n.",NA,NA,"UFP021274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 11:50:10-03","UFPE","UFP","3891","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Alves, M","1995","12","Alves, JLH","1969","09","23","Brasil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,"UFP003891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 11:50:10-03","UFPE","UFP","63975","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E","2009","08","Alves-Araújo, A; Araújo, D; Marques, JS","2007","08","15","Brasil","Pernambuco","Igarassu",NA,"-35.015278","-7.780278",NA,NA,"Erva terrestre, flores alvo-esverdeadas, folhas com estrias prateadas, fragrantes.; Erva terrestre, flores alvo-esverdeadas, folhas com estrias prateadas, fragrantes.",NA,NA,"518",NA,NA,"UFP063975",NA,"160","160","-35.015278","-7.780278","14",NA,NA,NA,NA
"280","2021-03-01 11:50:10-03","UFPE","UFP","63976","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch",NA,NA,NA,"Garcia, JDG; Rajput, K","2009","09","16","Brasil","Pernambuco","Igarassu",NA,"-35.009","-7.836361",NA,NA,"Erva terrestre. Escapo verde esbranquiçado. Sépalas branco-verdosas. Labelo branco com a aprte adaxial do labelo com linhas verdes.; Erva terrestre. Escapo verde esbranquiçado. Sépalas branco-verdosas. Labelo branco com a aprte adaxial",NA,NA,"1200",NA,NA,"UFP063976",NA,"100","100","-35.009","-7.836361",NA,NA,NA,NA,NA
"281","2021-03-01 11:50:10-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E","2009","08","Alves-Araújo, A; Araújo, D; Marques, JS","2007","08","15","Brasil","Pernambuco","Igarassu",NA,"-35.015278","-7.780278",NA,NA,"Erva terrestre, flores alvo-esverdeadas, folhas com estrias prateadas, fragrantes.; Erva terrestre, flores alvo-esverdeadas, folhas com estrias prateadas, fragrantes.",NA,NA,"518",NA,NA,NA,NA,"160","160","-35.015278","-7.780278","14",NA,NA,NA,NA
"282","2021-03-01 11:50:10-03","UFPE","UFP","6896","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Ferreira, ABG","1986",NA,"Ferreira, RG","1986",NA,NA,"Brasil","Pernambuco","Camaragibe",NA,"-34.9810981750488","-8.0216703414917","11122",NA,NA,"auto",NA,"s.n.",NA,NA,"UFP006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 11:50:10-03","UFPE","UFP","85407","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Vilaça, M","2017","08","Vilaça, M; Alves, M; Bazante, ML; Luna, NK; et al.","2017","08","14","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943","19146",NA,"Terrícola, coletada na subida para a mirante da Serra do Contente, mantida sob cultivo no orquidário, floração em 12/09/2017, folhas verde escuro e pintalgações brancas, sepalas...","auto",NA,"103",NA,NA,"UFP085407",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA
"284","2021-03-01 11:50:10-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E","2009","12","Pontes, TA; Garcia, JD","2009","09","16","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454","24709",NA,"Erva com flores brancas.; Erva com flores brancas.","auto",NA,"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 11:50:10-03","UFPE","UFP","64279","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E","2009","12","Pontes, TA; Garcia, JD","2009","09","16","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454","24709",NA,"Erva com flores brancas.; Erva com flores brancas.","auto",NA,"217",NA,NA,"UFP064279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 11:50:10-03","UFPE","UFP","64278","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Pessoa, E","2010","01","Alves-Araújo, A; Melo, A; Pontes, T","2008","09","10","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454","24709",NA,"Erva terrestre, flores esverdeadas, odoríferas.; Erva terrestre, flores esverdeadas, odoríferas.","auto",NA,"1056",NA,NA,"UFP064278",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA
"287","2021-03-01 11:50:10-03","UFPE","UFP","65122","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch",NA,NA,NA,"Pessoa, E; Porto, K","2010","10","07","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"Terrestre de flores alvo-esverdeadas.; Terrestre de flores alvo-esverdeadas.","auto",NA,"402",NA,NA,"UFP065122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
