"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"288","2013-01-28 05:13:00-02","MO","MOBOT","2295262","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Rosa Guaglianone|Nuncia M. Tur|René Guillén V.|I. Lirussi","1995","11","23","Argentina","Misiones","San Ignacio","Parque Prov. Teyu Cuaré, Peñón de la Reina Victoria.","-55.58333","-27.26666",NA,NA,NA,NA,"Guaglianone, E. R., //",NA,NA,NA,"Guaglianone 3004","120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"289","2017-03-30 10:18:00-03","MO","MOBOT","2330371","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Thomas B. Croat","2004","7","20","Ecuador","Zamora-Chinchipe",NA,"Along road between Zamora and Romerillos Alto; via Jaumbué, 23.2 km E of Río Bombuscaro Bridge in Zamora, 10.4 km E of Pituca.","-78.9386111","-4.2041667",NA,NA,NA,NA,"K. Bauters (GENT)",NA,NA,NA,"Croat 91626","1425.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1680","2",NA
"290","2018-05-17 05:29:00-03","MO","MOBOT","2409310","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","13","Argentina","Misiones","Guaraní","Parque Provincial Moconá, Salto Foerster","-53.91666","-27.13333",NA,NA,NA,NA,"Guaglianone, E. R.",NA,NA,NA,"Zuloaga 5478","300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"291","2020-04-30 04:37:00-03","MO","MOBOT","2409330","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","RODRÍGUEZ",NA,NA,NA,"Argentina","Misiones","Guaraní","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,"RODRÍGUEZ 566",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"292","2017-08-25 05:21:00-03","MO","MOBOT","2409360","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Sara G. Tressens|H. A. Keller|Victor Maruñak|M.G. Pellegrini|V. Revilla|F. Robledo|O. Vebra|W. Vebra","1997","5","7","Argentina","Misiones","Guaraní","Predio Guaraní, Tramo I","-54.205","-26.91638",NA,NA,NA,NA,"Ahumada, O., //",NA,NA,NA,"Tressens 5838",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"293","2009-10-24 10:42:00-02","MO","MOBOT","2430333","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","1998","3","23","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, Peñón de la Reina Victoria","-55.58333","-27.26666",NA,NA,NA,NA,"Guaglianone, E. R., 01-",NA,NA,NA,"Zuloaga 6611","125.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"294","2010-04-23 20:53:00-03","MO","MOBOT","2444143","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km de San Antonio camino a Puerto Iguazú, Reserva Estricta Nac. S. Antonio","-53.78333","-26.01666",NA,NA,NA,NA,"Guaglianone, E. R.",NA,NA,NA,"Morrone 830","750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"295","2018-06-22 05:25:00-03","MO","MOBOT","2455723","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Pe. Raulino Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 1793",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","268057","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","James C. Solomon","1985","6","11","Bolivia","La Paz","Nor Yungas","Serrania de Bella Vista, 17.6 km N of the bridge at Carrasco. Wet montane forest with little disturbance.","-67.46666","-15.66666",NA,NA,NA,NA,"S. Kristel (GENT)",NA,NA,NA,"Solomon 13969","1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"85-81","3",NA
"297","2011-01-21 10:53:00-02","MO","MOBOT","268418","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","James C. Solomon","1988","5","27","Bolivia","La Paz","Nor Yungas","21.1 km al noroeste del camino entre Yolosa y Caranavi por el camino a Suapi. (ca. 2.5 km al oeste de Suapi, cerca del puente sobre el Río Suapi). Bosque húmedo muy tocado.","-67.7833333","-16.1166667",NA,NA,NA,NA,"S. Kristel (GENT)",NA,NA,NA,"Solomon 18411","1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"88-94","4",NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","269012","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","James C. Solomon|Michael H. Nee","1984","10","31","Bolivia","La Paz","Nor Yungas","Serranía de Bella Vista, 16 km N of Carrasco (37 km N of Caranavi) on road to Palos Blancos. Montane wet forest. Trees to 25 m, some buttresed trunks.","-67.56666","-15.58333",NA,NA,NA,NA,"S. Kristel (GENT)",NA,NA,NA,"Solomon 12622","1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"84-112","3",NA
"299","2010-12-01 18:05:00-02","MO","MOBOT","2827153","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Camilo L. Quarín","1973","7","23","Brazil","Rio Grande do Sul",NA,"80 km de L. Vermelha camino a Paso Fundo. En el interior de la selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quarín 1147",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","2976040","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","W. Wayt Thomas","2001","10","25","Brazil","Bahia",NA,"Mun. Boa Nova: Fazenda São José entrance 8.8 km E of Boa Nova on road to Dario Meira. Southern Bahian Wet Forest.","-40.15","-14.4",NA,NA,NA,NA,"W. Thomas",NA,NA,NA,"Thomas 12629","860.00000000","900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"301","2015-10-31 05:50:00-02","MO","MOBOT","3136195","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Wilson Hoehne","1955","9","13","Brazil","São Paulo",NA,"Mun. São Paulo, Parque do Estado, na mata à beira da estrada, à sombra.",NA,NA,NA,NA,NA,NA,"C.F.S. Muniz",NA,NA,NA,"Hoehne 4069",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"302","2012-05-23 10:50:00-03","MO","MOBOT","3136198","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 719",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"303","2013-05-07 06:03:00-03","MO","MOBOT","3136203","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Ynés Mexia","1930","7","23","Brazil","Minas Gerais",NA,"Viçosa, Agricultural College lands. Corriga Riberrõ; shady streambank, among low trees.",NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,"Mexia 4896","675.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"304","2013-05-07 06:03:00-03","MO","MOBOT","3136205","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Ynés Mexia","1930","10","9","Brazil","Minas Gerais",NA,"Viçosa, Agricultural College lands. Barbado Gulch. In shade of cut-over woods.",NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,"Mexia 5156-a","675.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"305","2009-08-21 06:56:00-03","MO","MOBOT","3136210","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Keiichi Mizoguchi","1977","7","23","Brazil","São Paulo",NA,"Bairro Botujuru, Mun. Mojidas Cruzes, road side.",NA,NA,NA,NA,NA,NA,"Muniz",NA,NA,NA,"Mizoguchi 359",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"306","2009-08-24 12:06:00-03","MO","MOBOT","3136212","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Itaipú Binacional","1979","4","28","Paraguay","Alto Paraná",NA,"Dpto. A. Paraná-Rva. Limoy. Bosque alto, borde de camino.",NA,NA,NA,NA,NA,NA,"G. Caballero",NA,NA,NA,"Itaipú Binacional 328",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"307","2009-08-24 12:06:00-03","MO","MOBOT","3136214","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Itaipú Binacional","1981","6","11","Paraguay","Alto Paraná",NA,"Dpto. A. Paraná-Rva. Limoy. Bosque explotado.",NA,NA,NA,NA,NA,NA,"G. Caballero",NA,NA,NA,"Itaipú Binacional 900",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"308","2009-08-21 07:03:00-03","MO","MOBOT","3136220","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,"In humid thickets Villanica.",NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,"Hassler 4490",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"309","2009-05-15 13:24:00-03","MO","MOBOT","3136221","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Pedro Jörgensen",NA,NA,NA,"Paraguay",NA,NA,"In humid thickets Villanica..",NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,"Jörgensen 4490",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"310","2013-02-13 05:33:00-02","MO","MOBOT","937609","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","1993","11","3","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros, pampa la Toledo, parcela permanente cerrado.","-60.82361","-14.55",NA,NA,NA,NA,"Gerrit Davidse (MO)",NA,NA,NA,"Mostacedo C. 992","250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"311","2017-02-01 11:30:58-02","UNIOESTE","UNOP","5670","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Ribeiro, A.","2009","09","01","Brasil","Paraná","Piraquara","Morro do canal floresta ombrofila densa alto da montanha.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Ribeiro, A.","2009","09","18","1",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-08-29 16:18:56-03","UNIOESTE","UNOP","4101","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Jesus, C.S.","2015","08","31","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Floersta Estacional Semidecidual, Trilha da Cachoira Rio Azul.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Jesus, C.S.","2016",NA,NA,"91",NA,NA,"Erva terrícola, frutos brancos, no solo perto da trilha.","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-08-29 16:18:56-03","UNIOESTE","UNOP","4100","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Jesus, C.S.","2015","06","15","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Floersta Estacional Semidecidual, Trilha Manoel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Jesus, C.S.","2016",NA,NA,"59",NA,NA,"Erva terrícola, inflorescência marrom e verde, com frutos brancos, no solo.","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","1452",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","W. Boone","1985","08","20","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","MBML001452","MBML001452","M. Alves/15-02-2000",NA,NA,NA,"690",NA,NA,"Erva formando touceira, inflorescência vinácea, frutos escuros, ciófila, mata à beira da cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","1467",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","J. M. Vimercat","1985","06","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","MBML001467","MBML001467","M. Alves/15-02-2000",NA,NA,NA,"261",NA,NA,"Navalha de macaco, erva com inflorescência vinácea e frutos escuros em semi-sombra, capoeirão, alto de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","17403",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","R.R. Vervloet; et al","2002","08","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML017403","MBML017403","Waldo Bonet/2010",NA,NA,NA,"731",NA,NA,"Terrestre, meia encosta, dossel 18m, sépalas verde com borda vinho, frutos de cor branca, altitude 820m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","18274",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","R.R. Vervloet; et al","2002","10","17","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML018274","MBML018274","Waldo Bonet/2010",NA,NA,NA,"1252",NA,NA,"Terrestre, folhas verdes brilhosas, pecíolo lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","50182",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","A.D. Ferreira; P.J. Coelho","2014","08","22","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, próximo da área de regeneração do Pinus","-40.533333","-19.95","40W32'0","19S57'0","MBML050182","MBML050182",NA,NA,NA,NA,"147",NA,NA,"Arbusto 3m, caule triangular, flores arroxeadas, fruto branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","5154",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","B. Weinberg","1982","02","28","Brasil","Espírito Santo","Guarapari","Lagoa do Milho","-40.511111","-20.658056","40W30'40","20S39'29","MBML005154","MBML005154","A. C. Araujo/16-06-1997",NA,NA,NA,"445",NA,NA,"Área encharcada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","1475",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Edson V. R. Mota","1980","08","02","Brasil","Rio de Janeiro","Alto da Tijuca",NA,"-43.2075","-22.903056","43W12'27","22S54'11","MBML001475","MBML001475","A. C. Araujo/16-06-1997",NA,NA,NA,"51",NA,NA,"Planta de baia frequência, caule triangular de textura áspera, com espigas de sementes brancas, habitats mata litorânea higrófila de encosta de substrato argiloso amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","43139",NA,"Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","E.J. de Lírio; L. Marquardt & V.L. Aledi","2011","12","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Bonito","-40.7461013793945","-20.040599822998",NA,NA,"MBML043139","MBML043139",NA,NA,NA,NA,"163",NA,NA,"Floresta Ombrófila Densa. Interior da mata. Herb. 30cm, frutos brancos","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-06-15 15:30:12-03","UNESP-RC","HRCB","36276","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Guilherme, F.A.G.","2002","06",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales","-48.083333","-24.233333","48º05'W","24º14'S",NA,NA,"Santos, L.B.","2009","08",NA,"326",NA,NA,"Herbácea de aprox. 1m de altura; trilha do quilombo. Infrutescências com frutos arredondados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-06-15 15:30:12-03","UNESP-RC","HRCB","47418","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lombardi","2007","05","19","Brasil","São Paulo","Jundiaí",NA,"-46.933333","-23.216667","46º56'W","23º13'S",NA,NA,NA,NA,NA,NA,"6667","1000","1000","borda da trilha. Erva, ramos e inflorescências roxos, frutos maduros brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-06-15 15:30:12-03","UNESP-RC","HRCB","59004","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Grupo Vermelho (Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N. & Temponi, L.)","2012","10","26","Brasil","Rio de Janeiro","Teresópolis","Trilha na descido do abrigo 4","-43.028433","-22.461983","43º01.706'W","22º27.719'S",NA,NA,"Alves, M.","2013","10","02","120","2035","2035","Erva terrestre. Caule arroxeado. Brácteas com margens roxas. Fruto verrucoso branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-06-15 15:30:12-03","UNESP-RC","HRCB","65212","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Grupo Azul",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha para Rebouças e Antigo Hotel","-44.619851","-22.430248","44°37'11.463W","22°25'48.8922S",NA,NA,"D. Dinto et G.P. Sabino",NA,NA,NA,NA,"1067","1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-06-15 15:30:12-03","UNESP-RC","HRCB","3313","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Cesar, O.","1983","08","03","Brasil","São Paulo","Itirapina","Cerrado de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Araújo, A.C.","1997","06","30","57",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-06-15 15:30:12-03","UNESP-RC","HRCB","39124","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hoehne, W.","1955","09","13","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Muniz, C.F.S.","1995",NA,NA,"4069",NA,NA,"<ll>dwc_commonname:</ll> Navalha de mico","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-06-15 15:30:12-03","UNESP-RC","HRCB","48300","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lombardi","2007","08","14","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,"6816","850","850","borda da trilha. Erva, frutos maduros brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-06-15 15:30:12-03","UNESP-RC","HRCB","53370","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Saka, M.N.","2010","06","14","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.947078","-23.829722","46º56'49.48W","23º49'47S",NA,NA,"Alves, M.","2013","10","02","9","723","723","Erva, ca. 1 m altura. Frutos brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-06-15 15:30:12-03","UNESP-RC","HRCB","56219","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lombardi","2011","11","11","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu","-53.822222","-25.13225","53º49'20W","25º07'56,1S",NA,NA,"Alves, M.A.","2013","10","02","8695","661","661","Erva, folhas cartáceas, aquênios branco-esverdeados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-06-15 15:30:12-03","UNESP-RC","HRCB","64833","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Grupo Vermelho",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha dos Três Picos","-44.604378","-22.431869","44º36'15.76w","22º25'54.73S",NA,NA,"Kleber R. Silva, Letícia C. Seidinger, Ricardo A. Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-06-17 15:25:04-03","UNESP-RC","HRCB","17543","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth ","Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.866667",NA,"44°52'W","23°21S",NA,NA,"A. C. Araújo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-06-15 15:30:12-03","UNESP-RC","HRCB","55128","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lombardi","2011","04","11","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Alves, M.","2013","10","02","8174",NA,NA,"Erva ca. 2m, inflorescências arroxeadas, frutos brancos","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-06-15 15:30:12-03","UNESP-RC","HRCB","22328","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, V.C.","1995","10","08","Brasil","São Paulo","Itanhaém","Fazenda São Luís","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Araújo, A.C.","1997","06","30","9231",NA,NA,"Erva, até 1,2 m alt.; espiguetas vinho; frutos alvos. Beira de cachoeira","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:30:12-03","UNESP-RC","HRCB","29227","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Rodrigues, C.L.","1998","04","24","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Prata, A.P.","2000","09",NA,"29",NA,NA,"Herbácea (monocotiledônea) com fruto branco","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-17 15:22:53-03","UTFPR-SL","SHPR","258","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Biral, L.","2018","08","06","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus.","-49.693611","-22.710833","49º41'37 W","22º42'39 S","SHPR000258",NA,"Biral, L.","2021","03",NA,"1394","620","620","Herbácea, inflorescências verdes.Habitat: Floresta estacional semidecidual.",NA,NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA
"337","2021-02-09 10:12:32-03","UENF","HUENF","11382","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","D.R. Couto; H. Viana; M. Paixão & Y. Maia","2019","05","27","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade. Floresta Estacional Semidecidual em estágio avançado de sucessão florestal.","-42.033333","-21.404167","42º2'W","21º24'15''S","HUENF00012208",NA,"D.R. Couto","2019","06","08","4514","483","483","Erva ciófila em local úmido; lâmina verde; frutos alvos. Área com Palmeira Jussara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
