"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"485","2020-10-23 09:46:00-03","MO","MOBOT","607565","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner","Venezuela","Amazonas",NA,"-65.95","0.85",NA,"1",NA,NA,NA,"Liesner 16813",NA,NA,NA,"camp IX, 15 km NNE of Pico Phelps",NA,NA,"780.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2011-06-09 17:35:00-03","MO","MOBOT","607888","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Bruce Holst (SEL)",NA,NA,"Elsa M. Zardini|Tulio Tillería","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,"4",NA,NA,NA,"Zardini 37032","1993","8","26","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"844",NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","608726","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Bruce Holst (SEL)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","Paraguay","Paraguarí",NA,"-57.13333","-26.38333",NA,"4",NA,NA,NA,"Zardini 35829","1993","5","25","1 km N of Villa Florida on Tebicuary River. Gallery forest.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"819",NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","884726","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Bruce Holst (SEL)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","Paraguay","Paraguarí",NA,"-57.14583","-26.34222",NA,"4",NA,NA,NA,"Zardini 40176","1994","7","28","Arroyo Mbopicua. Gallery forest.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"927",NA
"489","2013-01-28 05:13:00-02","MO","MOBOT","935957","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","W. Till (WU)",NA,NA,"René Guillén V.|R. Choré","Bolivia","Santa Cruz","Velasco","-61.03333","-14.7775",NA,NA,NA,NA,NA,"Guillén Villarroel 2354","1994","10","15","Campamento EL REFUGIO, en la primera loma, camino a la meseta. Curichi Las Petas. Colección en isla de bosque.",NA,NA,"140.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2015-05-07 07:14:00-03","MO","MOBOT","1413204","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","W. Till (WU)",NA,NA,"Elsa M. Zardini|J. Rodríguez","Paraguay","Itapúa",NA,"-56.8230556","-27.4486111",NA,"4",NA,NA,NA,"Zardini 51664","1999","10","22","Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1181",NA
"491","2012-09-25 14:01:00-03","MO","MOBOT","600750","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","H. Luther",NA,NA,"James C. Solomon","Bolivia","Beni","Vaca Diez","-65.8333333","-11.0833333",NA,"2",NA,NA,NA,"Solomon 6179","1981","9","7","3.3 km N from the road between Riberalta and Guayaramarín on the old road to Cachuela Esperanza (ca. 18 km E of Riberalta). Primary forest, (along path on right side).",NA,NA,"230.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"200",NA
"492","2012-03-16 09:48:00-03","MO","MOBOT","2132214","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","ellipsoidea","Aechmea ellipsoidea","Rusby","Foster's catalog notes file",NA,NA,"Orland E. White","Bolivia",NA,NA,NA,NA,NA,"1",NA,NA,NA,"White 633","1921","8","6","Near Asunto",NA,NA,"853.44000000",NA,"South America",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA
"493","2020-10-23 09:22:00-03","MO","MOBOT","101230117","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pulchra","Aechmea pulchra","(Beer) Mez",NA,NA,NA,"Anders F. Regnell","Brazil",NA,NA,NA,NA,NA,"1",NA,NA,NA,"Regnell s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2009-05-15 13:24:00-03","MO","MOBOT","2491718","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pulchra","Aechmea pulchra","(Beer) Mez",NA,NA,NA,"Pedro Jörgensen","Paraguay","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,"Jörgensen 3961","1928","11","19","Villa Rica",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2009-06-25 17:09:00-03","MO","MOBOT","3014732","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","vestita","Tillandsia vestita","Willd. ex Schult. f.","L.B. Smith",NA,NA,"Henri Pittier","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pittier 12852","1928","2","3","Ravines between San Juan and El Vegon, Merida.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9491","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Rauber, C.R.","2018","09","Rauber, C.R.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B.;; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B.; Ahmann, F.;","Brasil","Paraná","Foz do Iguaçu","-54.434917","-25.692194",NA,NA,"Epifita, folha verde coriacea, brácteas brancas, cálice verde, corola verde",NA,"21","166","2018","09","15","Parque Nacional do Iguaçu, Trilha do Hidrometro","-54.434917","-25.692194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2016-06-16 10:16:51-03","UNIOESTE","UNOP","2121","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Pontes, R.","2015","09","Bernardon, E.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625","56988",NA,"Rupícola. Folha coriácea. Inflorescência simples com flores amarelas, enegrecidas após o periodo fértil.","auto",NA,"19","2015","08","26","Parque Estadual do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2015-05-20 10:34:00-03","UFERSA","MOSS","4957","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Matnell, G.","1998","08","Castro, A.A.","Brasil","Ceará","Crato","-39.4094","-7.23417","30071",NA,"flor branca.","auto","10","2","1997","05","30","Chapada do Araripe.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-01-10 20:52:07-03","INPA","INPA","28394","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Silva, MF da","1972",NA,"Coêlho, LF","Brasil","Pará","Belém","-60.033333","-3.416667",NA,NA,NA,NA,NA,"70-70","1970","11","28","Estrada do Tarumã, Marabá, estrada do amapá.","-60.033333","-3.416667",NA,NA,"Southern America",NA,"INPA0028394","INPA0028394 INPA0028394_e",NA,NA,NA,NA,NA,NA
"500","2020-08-31 09:20:10-03","INPA","INPA","45030","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","09","Prance, GT","Brasil","Amazonas","Presidente Figueiredo","-60.081962","-1.942406",NA,NA,NA,NA,NA,"21054","1974","05","09","BR174, Km 130","-60.081962","-1.942406",NA,NA,"Southern America",NA,"INPA0045030","INPA0045030 INPA0045030_e INPA0045030_e1",NA,NA,NA,NA,NA,NA
"501","2020-08-31 09:20:10-03","INPA","INPA","43494","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Braga, MMN","1975","08","Rodrigues, WA","Brasil","Amazonas","Presidente Figueiredo","-60.1","-1.83",NA,NA,NA,NA,NA,"9305","1974","05","25","BR174, Km 130, Estrada Manaus-Caracaraí Km 130, campina das pedras.","-60.1","-1.83",NA,NA,"Southern America",NA,"INPA0043494","INPA0043494 INPA0043494_e",NA,NA,NA,NA,NA,NA
"502","2020-08-31 09:20:10-03","INPA","INPA","175265","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Dick, CW","Brasil","Amazonas","Manaus","-60.083333","-2.316667",NA,NA,NA,NA,NA,"202","1992","07","14","Distrito Agropecuário da SUFRAMA., Ca. 90km N de Manaus. Rodovia BR 174, km 72, depois 6km oeste da BR, fazenda Dimona.","-60.083333","-2.316667",NA,NA,"Southern America",NA,"INPA0175265","INPA0175265 INPA0175265_e",NA,NA,NA,NA,NA,NA
"503","2020-08-31 09:20:10-03","INPA","INPA","112430","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","11","Amaral, IL do","Brasil","Pará","Itaituba","-55.658675","-9.586603",NA,NA,NA,NA,NA,"1039","1983","04","28","BR 163, km 816, Estrada Santarém-Cuiabá, BR-163, km 816, Serra do Cachimbo com penetração de 8 km dentro da mata, margem do rio Formiga, afluente do Curuá","-55.658675","-9.586603",NA,NA,"Southern America",NA,"INPA0112430","INPA0112430 INPA0112430_e INPA0112430_e1",NA,NA,NA,NA,NA,NA
"504","2020-08-31 09:20:10-03","INPA","INPA","112318","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","11","Amaral, IL do","Brasil","Pará","Itaituba","-55.838519","-6.900158",NA,NA,NA,NA,NA,"927","1983","04","23","BR 163, km 794, Estrada Santarém-Cuiabá, BR-163, km 794, Serra do Cachimbo, + ou - 7 km dentro da mata","-55.838519","-6.900158",NA,NA,"Southern America",NA,"INPA0112318","INPA0112318 INPA0112318_e INPA0112318_e1",NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:20:10-03","INPA","INPA","15125","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Silva, MF da","1966","08","Rodrigues, WA","Brasil","Amazonas","Manaus","-60.556692","-3.75",NA,NA,NA,NA,NA,"6075","1964","09","16","Rio Cueiras, Rio Cueiras, campina arenosa arborescente do sitio Tucunaré, margem direita do rio.","-60.556692","-3.75",NA,NA,"Southern America",NA,"INPA0015125","INPA0015125 INPA0015125_e",NA,NA,NA,NA,NA,NA
"506","2020-08-31 09:20:10-03","INPA","INPA","13142","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Rodrigues, WA","1964","11","Rodrigues, WA","Brasil","Amazonas","Manaus","-60.047222","-3.172056",NA,NA,NA,NA,NA,"4633","1962","09","13","Estrada da Forquilha., Estrada da forquilha. Terra firme, solo arenoso, capoeira.","-60.047222","-3.172056",NA,NA,"Southern America",NA,"INPA0013142","INPA0013142 INPA0013142_1 INPA0013142_1e INPA0013142_e",NA,NA,NA,NA,NA,NA
"507","2020-08-31 09:20:10-03","INPA","INPA","17629","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Rodrigues, WA","1968",NA,"Rodrigues, WA","Brasil","Amazonas","Manaus","-60.1","-3.05",NA,NA,NA,NA,NA,"8242","1966","08","29","Ponta Negra, Ponta Negra. Mata de terra firme.","-60.1","-3.05",NA,NA,"Southern America",NA,"INPA0017629","INPA0017629 INPA0017629_e",NA,NA,NA,NA,NA,NA
"508","2020-08-31 09:20:10-03","INPA","INPA","190869","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","12","Mori, SA","Brasil","Amazonas",NA,"-60.316667","-2.683333",NA,NA,NA,NA,NA,"22429","1992","06","21","Rio Negro. Rio Cuieiras, Campina near Lago Jaradá","-60.316667","-2.683333",NA,NA,"Southern America",NA,"INPA0190869","INPA0190869 INPA0190869_e INPA0190869_e1",NA,NA,NA,NA,NA,NA
"509","2020-08-31 09:20:10-03","INPA","INPA","19361","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Prance, GT","Brasil","Amazonas","Itacoatiara","-58.851668","-3.030062",NA,NA,NA,NA,NA,"3736","1966","12","19","Rio Urubú, Km 202, near rio Urubu. Campina on sandy soil .","-58.851668","-3.030062",NA,NA,"Southern America",NA,"INPA0019361","INPA0019361 INPA0019361_e",NA,NA,NA,NA,NA,NA
"510","2020-08-31 09:20:10-03","INPA","INPA","207030","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","11","Sousa, GM de","Brasil","Amazonas","Itacoatiara","-58.7","-3.016667",NA,NA,NA,NA,NA,"415","2000","11","23","Mil Madeireiros, MIL Madereira Itacoatiara LTDA. Área de preservação absoluta.","-58.7","-3.016667",NA,NA,"Southern America",NA,"INPA0207030","INPA0207030 INPA0207030_e",NA,NA,NA,NA,NA,NA
"511","2020-08-31 09:20:10-03","INPA","INPA","219859","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Ramos, JF","2006","11","Sasaki, D","Brasil","Mato Grosso","Alta Floresta","-56.4","-10.2",NA,NA,NA,NA,NA,"442","2006","09","27","Cristalino Jungle Lodge, Cristalino Jungle Lodge. Vegetação aberta em afloramento rochoso. Grandes populações de bromélias e aráceas. Ocorrência de angico e Cochlospermum. Jardim Encantado.","-56.4","-10.2",NA,NA,"Southern America",NA,"INPA0219859","INPA0219859 INPA0219859_e",NA,NA,NA,NA,NA,NA
"512","2020-08-31 09:20:10-03","INPA","INPA","224874","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Albuquerque, DC","2007","10","Amaral, IL do","Brasil","Pará","Juruti","-55.9","-2.3",NA,NA,NA,NA,NA,"3088","2007","08","08","Sítio do senhor Barroso, Sítio do senhor Barroso","-55.9","-2.3",NA,NA,"Southern America",NA,"INPA0224874","INPA0224874 INPA0224874_e",NA,NA,NA,NA,NA,NA
"513","2020-08-31 09:20:10-03","INPA","INPA","33254","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1972",NA,"Prance, GT","Brasil","Amazonas",NA,"-60.471126","-2.771175",NA,NA,NA,NA,NA,"15038","1971","09","29","Rio Cuieras just below mouth of Rio Brancinho, Basin of Rio Negro- Rio Cuieras.&nf;Rio Cueiras just below mouth of Rio Brancinho. Savana forest on tewrra firme, sandy soil.","-60.471126","-2.771175",NA,NA,"Southern America",NA,"INPA0033254","INPA0033254 INPA0033254_e",NA,NA,NA,NA,NA,NA
"514","2020-08-31 09:20:10-03","INPA","INPA","34690","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1972",NA,"Prance, GT","Brasil","Amazonas",NA,"-66.783333","-6.716667",NA,NA,NA,NA,NA,"16471","1971","11","28","Rio Cunhuá at Deni Indian village. Forest on terra firme.","-66.783333","-6.716667",NA,NA,"Southern America",NA,"INPA0034690","INPA0034690 INPA0034690_e",NA,NA,NA,NA,NA,NA
"515","2020-08-31 09:20:10-03","INPA","INPA","41262","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Braga, MMN","1975","08","Prance, GT","Brasil","Amazonas",NA,"-60.540631","-2.941967",NA,NA,NA,NA,NA,"17958","1973","09","15","Boca of Rio Brancinho, 2 km below, Rio Cueiras . 2 Km. From Rio Cueiras at 2 Km bellow mouth of Rio Brancinho. Low forest on terra firme. Sandy soil.","-60.540631","-2.941967",NA,NA,"Southern America",NA,"INPA0041262","INPA0041262 INPA0041262_e",NA,NA,NA,NA,NA,NA
"516","2020-08-31 09:20:10-03","INPA","INPA","75047","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sousa, GM de","2000","11","Macêdo, M","Brasil","Pará","Itaituba","-56.426944","-5",NA,NA,NA,NA,NA,"479","1976","08","26","Rodovia Cuiabá-Santarém Km 948, Rodovia Cuiabá-Santarém, km 948.","-56.426944","-5",NA,NA,"Southern America",NA,"INPA0075047","INPA0075047 INPA0075047_e",NA,NA,NA,NA,NA,NA
"517","2020-08-31 09:20:10-03","INPA","INPA","225305","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sakagawa, S",NA,NA,"Sakagawa, S","Brasil","Amazonas","Presidente Figueiredo","-59","-1",NA,NA,NA,NA,NA,"327","2007","04","22","Rebio Uatumã, Entorno. Picada da Suçuarana, próximo à cachoeira.","-59","-1",NA,NA,"Southern America",NA,"INPA0225305",NA,NA,NA,NA,NA,NA,NA
"518","2020-08-31 09:20:10-03","INPA","INPA","13966","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1964","11","Rodrigues, WA","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072","138090",NA,NA,"auto",NA,"5298","1963","06","17","Ponta Negra, Ponta Negra. Campina arenosa de terra firme.",NA,NA,NA,NA,"Southern America",NA,"INPA0013966","INPA0013966 INPA0013966_e",NA,NA,NA,NA,NA,NA
"519","2020-08-31 09:20:10-03","INPA","INPA","23557","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, LB","1969",NA,"Prance, GT","Brasil","Rondônia",NA,"-65.4","-10.75",NA,NA,NA,NA,NA,"6799","1968","08","05","Km 12, road Guajará-Mirim to Abunã, Basin of Rio Madeira.&nf;Km 12, road Guajará-Mirim to Abunã.&nf;Disturbed forest on terra firme.","-65.4","-10.75",NA,NA,"Southern America",NA,"INPA0023557","INPA0023557 INPA0023557_e",NA,NA,NA,NA,NA,NA
"520","2020-08-31 09:20:10-03","INPA","INPA","117930","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Matteo, BC","1996","01","Steward, WC","Brasil","Amazonas","Presidente Figueiredo","-61.166667","4.666667",NA,NA,NA,NA,NA,"194","1977","12","02","BR174, Rio Surumu, BR 174, Manaus-Venezuela Highway.&nf;Territory of Roraima.&nf;Estrada on rocky foothills of Serra Pacaraima. In vicinity of small creek.","-61.166667","4.666667",NA,NA,"Southern America",NA,"INPA0117930","INPA0117930 INPA0117930_e INPA0117930_e1",NA,NA,NA,NA,NA,NA
"521","2020-08-31 09:20:10-03","INPA","INPA","175586","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Matteo, BC","1996","01","Nee, MH","Brasil","Amazonas","Manaus","-59.8","-2.433333",NA,NA,NA,NA,NA,"42834","1992","06","23","Distrito Agropecuário, ZF3., Ca. 80 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 64, depois 34 km leste na ZF3, Fazenda Esteio. Reserva 1302","-59.8","-2.433333","50","50","Southern America",NA,"INPA0175586","INPA0175586 INPA0175586_e INPA0175586_e1",NA,NA,NA,NA,NA,NA
"522","2020-08-31 09:20:10-03","INPA","INPA","87295","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Matteo, BC","1996","01","Ferreira, CAC","Brasil","Amazonas","Itapiranga","-59.2","-2.083333",NA,NA,NA,NA,NA,"259","1979","08","13","Rio Uatumã, Cachoeira dos Padres., Rio Uatumã, margem esquerda, ao lado do igarapé dos Padres, atrás da campina dos Padres.","-59.2","-2.083333",NA,NA,"Southern America",NA,"INPA0087295","INPA0087295 INPA0087295_e INPA0087295_e1",NA,NA,NA,NA,NA,NA
"523","2021-01-10 20:52:07-03","INPA","INPA","178864","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker","Matteo, BC",NA,NA,"Ribeiro, JELS","Brasil","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1018","1993","07","05","Reserva Florestal Adolfo Ducke, Igarapé Ipiranga. Pique do INPA. Sentido Oeste-Leste.","-59.966667","-2.883333",NA,NA,"Southern America",NA,"INPA0178864","INPA0178864 INPA0178864_e",NA,"bromeliifolia",NA,NA,NA,NA
"524","2021-01-10 20:52:07-03","INPA","INPA","183312","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker","Matteo, BC","1993","09","Matteo, BC","Brasil","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"36","1993","09","18","Reserva Florestal Adolfo Ducke, Área de baixio entre o Igarapé Barro Branco e Acará.","-59.966667","-2.883333",NA,NA,"Southern America",NA,"INPA0183312","INPA0183312 INPA0183312_e",NA,"bromeliifolia",NA,NA,NA,NA
"525","2021-01-10 20:52:07-03","INPA","INPA","183334","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker","Matteo, BC","1994","11","Matteo, BC","Brasil","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"89","1993","09","18","Reserva Florestal Adolfo Ducke, Área entre o Igarapé Barro Branco e Acará.","-59.966667","-2.883333",NA,NA,"Southern America",NA,"INPA0183334","INPA0183334 INPA0183334_e",NA,"bromeliifolia",NA,NA,NA,NA
"526","2021-01-10 20:52:07-03","INPA","INPA","183339","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker","Matteo, BC",NA,NA,"Matteo, BC","Brasil","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"102","1994","09","09","Reserva Florestal Adolfo Ducke, Mata perto da Estacao Metereológica. Dossel .","-59.966667","-2.883333",NA,NA,"Southern America",NA,"INPA0183339","INPA0183339 INPA0183339_e",NA,"bromeliifolia",NA,NA,NA,NA
"527","2021-01-10 20:52:07-03","INPA","INPA","188484","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker","Martinelli, G","1998","06","Assunção, PACL","Brasil","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,"397","1996","09","17","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"Southern America",NA,"INPA0188484","INPA0188484 INPA0188484_e",NA,"bromeliifolia",NA,NA,NA,NA
"528","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","48362",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Nagibi/15-01-2002",NA,NA,"N.N.F. da Silva","Brasil","Espírito Santo","Santa Teresa","-40.620278","-19.923889",NA,NA,"Terrestre, brácteas vermelhas, flores amarelas, frutos vinosos, folhas verde claro",NA,NA,"84","2002","01","15","São Lourenço, Parque Municipal de São Lourenço","40W37'13","19S55'26",NA,NA,NA,NA,"MBML048362","MBML048362",NA,NA,NA,NA,NA,NA
"529","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","48550",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Nagibi/20-10-2002",NA,NA,"N.N.F. da Silva","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701","16451",NA,"Terrestre, flores amarelas","auto",NA,"207","2002","10","20","Itaiobaia, Morro do Céu",NA,NA,NA,NA,NA,NA,"MBML048550","MBML048550",NA,NA,NA,NA,NA,NA
