"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"563","2021-02-11 17:20:43-03","UFPR","UPCB","43202","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2000","01","01","2000","06","25","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"UPCB0023890","UPCB0023890","Sobral, M.","Souza, M.K.F.",NA,"Fazenda Chapada do Restingão",NA,NA,"7m, frutos amarelo-vermelho. Floresta ombrófila mista aluvial..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"564","2021-02-11 17:20:43-03","UFPR","UPCB","23049","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1994","05","09","1989","10","15","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"UPCB0021430","UPCB0021430","Silveira, N.","Cervi, A.C.","2916","Parque Estadual de Vila Velha",NA,NA,"Arbusto, 1,50-2,00m, botão amarronado. Formações de arenito..",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"565","2021-02-11 17:20:43-03","UFPR","UPCB","25789","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1995","08",NA,"1994","07","14","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"UPCB0021449","UPCB0021449","Uhlmann, A.","Uhlmann, A.",NA,"Parque Estadual do Cerrado",NA,NA,"Árvore, ca. 6m. Ecótono savana/ floresta..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"566","2021-02-11 17:20:43-03","UFPR","UPCB","23051","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1994","05","09","1993","11","30","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"UPCB0021450","UPCB0021450","Silveira, N.","Cervi, A.C.","4199","Parque Estadual do Cerrado",NA,NA,"Árvore, 5m, flor alva, melífera. Mata ciliar..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"567","2021-02-11 17:20:43-03","UFPR","UPCB","43575","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2001","02",NA,"1999","11","03","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0023971","UPCB0023971","Sobral, M.","Dala Rosa, S.","49","Parque Estadual Pico do Marumbi",NA,NA,"Árvore ca. 3.5m altura em botão. Floresta Ombrófilo Densa Alto-montana 1080m de altitude..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"568","2021-02-11 17:20:43-03","UFPR","UPCB","43577","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2001","02",NA,"1999","11","24","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0023972","UPCB0023972","Sobral, M.","Dala Rosa, S.","147","Parque Estadual Pico do Marumbi",NA,NA,"Arbusto ca. 1,0m altura com flores brancas. Floresta Alto-montana 1080m s.n.m..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"569","2021-02-11 17:20:43-03","UFPR","UPCB","33346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1998","04",NA,"1990","11","23","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"UPCB0021448","UPCB0021448","Hatschbach, G.","Cervi, A.C.","3264","Rio das Mortes",NA,NA,"Arbusto, 3m, pétalas brancas. Mata ciliar..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"570","2021-02-11 17:20:43-03","UFPR","UPCB","7788","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1969","08",NA,"1967","12","03","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"UPCB0023973","UPCB0023973","Legrand, C.D.","Hatschbach, G.","17976","Rio dos Papagaios",NA,NA,"Árvore, 5m x 25cm, flor alva. Capão..",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"571","2021-02-11 17:20:43-03","UFPR","UPCB","21697","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1994","05","04","1991","04","16","Brasil","Santa Catarina","Orleans","-49.2914009094238","-28.3589000701904",NA,NA,"UPCB0023898","UPCB0023898","Silveira, N.","Zanette, V.C.",NA,"Rio Novo, margem direita",NA,NA,"Árvore. Beira da mata..",NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"572","2021-02-11 17:20:43-03","UFPR","UPCB","47615","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2001","09",NA,"2001","05","26","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0023980","UPCB0023980","Sobral, M.","Scheer, M.B.","297","Serra da Igreja, Morro dos Padres",NA,NA,"Arbustiva ereta, 1,7m, local pouco sombreado, floresta ombrófila densa altomontana, encosta. Alt.: 1320m s.n.m. Nome vulgar: guaramirim..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"573","2021-02-11 17:20:43-03","UFPR","UPCB","47617","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2001","08",NA,"2000","06","11","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0023970","UPCB0023970","Sobral, M.","Scheer, M.B.","64","Serra da Igreja, Morro dos Padres",NA,NA,"Arbustiva ereta, 1,3m, local pouco sombreado, refúgio vegetacional altomontano, encosta. Alt.: 1315m s.n.m..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"574","2021-02-11 17:20:43-03","UFPR","UPCB","49520","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","2001","08",NA,"2001","05","26","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"UPCB0023975","UPCB0023975","Sobral, M.","Scheer, M.B.","298","Serra da Igreja, Morro dos Padres",NA,NA,"Arbustiva ereta, 1,3m, frutos roxos, local pouco sombreado. Floresta ombrófila densa altomontana. Alt.: 1320m s.n.m..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"575","2021-02-11 17:20:43-03","UFPR","UPCB","10071","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1974","07",NA,"1975","01","02","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"UPCB0023888","UPCB0023888","Hatschbach, G.","Hatschbach, G.","35688","Serra do Votuvoru",NA,NA,"Arvoreta, 4m, flor alva. Matinha junto ao campo da encosta de morro..",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"576","2021-02-11 17:20:43-03","UFPR","UPCB","33442","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand",NA,NA,NA,"1993","01","15","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"UPCB0023976","UPCB0023976","Hatschbach, G.","Silva, J.M.","1222","Serra São Luis",NA,NA,"Arbusto, 2m, flor alvescente. Zona de campo, borda da Cuesta Devoniana..",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"577","2021-02-11 17:20:43-03","UFPR","UPCB","5072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1965","06",NA,"1965","01","14","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"UPCB0023892","UPCB0023892","Hatschbach, G.","Hatschbach, G.","12095","Serra São Luis",NA,NA,"Arbusto, 2m, flor alva. Matinha a borda da Cuesta Devoniana..",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"578","2021-02-11 17:20:46-03","UFPR","UPCB","74039","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","06","20","2010","09","07","Brasil","Paraná","Tijucas do Sul","-49.073611","-25.824167","-49.073611","-25.824167","UPCB0023891","UPCB0023891","Lima, D.F.S.","Blum, C.T.","10-078","Remanescentes florestais marginais à represa de Vossoroca","850","850","Árvore 7 m, frutos imaturos, Floresta Ombrófila Mista no estágio médio da sucessão. UPCB-DNA N° 1723.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-11 17:20:46-03","UFPR","UPCB","92813","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.","2014","09",NA,"2014","09","02","Brasil","Minas Gerais","São Roque de Minas","-46.446389","-20.242778","-46.446389","-20.242778","UPCB0036926","UPCB0036926","Lima, D.F","Lima, D.F.|Morokawa, R.","462","PARNA Serra da Canastra. Nascente do Rio São Francisco, na beira do rio.","1363","1363","Mata ciliar. Arbusto 1m. Frutos imaturos verdes e maduros avermelhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-11 17:20:46-03","UFPR","UPCB","36128","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009",NA,NA,"1996","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0023979","UPCB0023979","Sobral, M.","Giraldi, C.",NA,"Canyon Guartelá, Rio Iapó",NA,NA,"Frutos verdes, solo rochoso. Beira de rio..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"581","2021-02-11 17:20:46-03","UFPR","UPCB","49439","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009",NA,NA,"1997","11","01","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0023977","UPCB0023977","Sobral, M.","Silva, S.M.",NA,"Parque Estadual do Guartelá",NA,NA,"Árvore 3m, inflorescência branca..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"582","2021-02-11 17:20:46-03","UFPR","UPCB","27855","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009",NA,NA,"1994","04","17","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0023974","UPCB0023974","Sobral, M.","Silva, S.M.",NA,"Parque Estadual do Guartelá",NA,NA,"Arbusto, 1,8m, fruto maduro roxo. Campo..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"583","2021-02-11 17:20:46-03","UFPR","UPCB","33329","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009",NA,NA,"1994","11","21","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0023885","UPCB0023885","Sobral, M.","Silva, S.M.",NA,"Parque Estadual do Guartelá",NA,NA,"Árvore 3,5m, flores brancas, brotos ferrugíneos..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"584","2021-02-11 17:20:46-03","UFPR","UPCB","23050","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009",NA,NA,NA,NA,NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"UPCB0023978","UPCB0023978","Sobral, M.","Cervi, A.C.","4016","Parque Estadual do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"585","2021-02-11 17:20:46-03","UFPR","UPCB","65368","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2016","12",NA,"2008","03","02","Brasil","Paraná","Balsa Nova","-49.635278","-25.584167","-49.635278","-25.584167","UPCB0023391","UPCB0023391","Lima, D.F.","Meyer, F.S.","592","São Luiz do Purunã.",NA,NA,"Subarbusto 1 m, coletado no afloramento rochoso, em Estepe gramíneo-lenhosa. Frutos de coloração amarelo-esverdeada..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2010-11-13 04:25:00-02","MO","MOBOT","2476864","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1960","3","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Roberto M. Klein","Klein 2425","Morro Spitzkopf","900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","3206581","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1987","12","29","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","R. Kummrow","Kummrow 2980","Rod. BR-376, km 39 (mun. Tijucas do Sul).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","3206655","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"D. Legrand","Gert G. Hatschbach","Hatschbach 18705","Mun. Balsa Nova. Loc. Tamanduá.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","3206705","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1967",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"D. Legrand","Gert G. Hatschbach","Hatschbach 18160","Mun. S. José dos Pinhais. Contenda.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","3206948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1981","12","2","Brazil","Paraná",NA,"-49.83333","-25.91666",NA,NA,NA,NA,"L.R. Landrum","Leslie R. Landrum","Landrum 3962","Mun. Palmeira. Fazenda Santa Rita, ca. 65 km W of Curitiba on rd to Ponta Grossa. Mixed evergreen forest dominated by Araucaria and surrounding campos.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","3207058","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1967",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"D. Legrand","Gert G. Hatschbach","Hatschbach 17993","Mun. Ponta Grossa. Passo do Pupo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2008-05-27 22:02:00-03","MO","MOBOT","3207210","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1975","1","2","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","Gert G. Hatschbach","Hatschbach 35688","Serra do Votuvoru (mun. Rio Branco do Sul).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3207346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1965","1","15","Brazil","Paraná",NA,"-50.03333","-24.5",NA,NA,NA,NA,"C.D. Legrand","Lyman B. Smith","Smith 14482","Mun. Castro: Rocky campo, Carambei by Rio São João.","950.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","3207477","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O. Berg) D. Legrand",NA,NA,NA,"1975","12","29","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","R. Kummrow","Kummrow 1006","Cercadinho (mun. Colombo).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","1939169","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","jaguariaivensis","Myrcia jaguariaivensis","Mattos & D. Legrand",NA,NA,NA,"1968","11","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mattos & Legrand","Gert G. Hatschbach","Hatschbach 20387","Prefeitura Municipal de Curitiba. Fda. Chapada S. Antonio (mun. Jaguariaiva) Paraná.",NA,NA,NA,NA,NA,"South America",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"596","2016-07-19 12:09:00-03","MO","MOBOT","100918503","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"2004","3","9","Brazil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"E. Lucas|J.M. Silva|Fiorella F. Mazine|F. Capello","Lucas 250","Parque Estadual da Serra do Ibitipoca, proximidades do Rio do Salto.","1200.00000000",NA,NA,NA,NA,"South America",NA,NA,"30417","auto",NA,NA,NA,NA,"1"
"597","2012-10-22 12:52:00-02","MO","MOBOT","3197661","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1970","4","28","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"M.F. Santos","Gert G. Hatschbach","Hatschbach 24199","Nova Tirol.",NA,NA,NA,NA,NA,"South America",NA,NA,"12577","auto",NA,NA,NA,NA,"1"
"598","2012-10-22 12:57:00-02","MO","MOBOT","3200989","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1979",NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"M.F. Santos","Gert G. Hatschbach","Hatschbach 42214","Serra do Caetê.",NA,NA,NA,NA,NA,"South America",NA,NA,"37352","auto",NA,NA,NA,NA,"1"
"599","2012-10-22 12:54:00-02","MO","MOBOT","3403522","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1989","11","8","Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"M.F. Santos","Gert G. Hatschbach","Hatschbach 53588","Lagoinha.",NA,NA,NA,NA,NA,"South America",NA,NA,"25228","auto",NA,NA,NA,NA,"1"
"600","2012-10-19 13:40:00-03","MO","MOBOT","3207290","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1995","12","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"M.F. Santos","Maria L. Kawasaki|Leslie R. Landrum|Gert G. Hatschbach|F. Deodato","Kawasaki 937","Rio Branco do Sul. Brumado.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"601","2015-08-13 05:50:00-03","MO","MOBOT","3219455","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1971","3","22","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"M.F. Santos","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32954","Cerrado. Campo and cerrado on outcrops, ca 22 km N of Alto do Paraíso.","1250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"602","2012-10-22 12:56:00-02","MO","MOBOT","3203659","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O. Berg) Kiaersk.",NA,NA,NA,"1989","6","6","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"M.F. Santos","O.S. Ribas","Ribas 113","Morro Sete.","1100.00000000",NA,NA,NA,NA,"South America",NA,NA,"17116","auto",NA,NA,NA,NA,"1"
"603","2012-10-22 11:57:00-02","MO","MOBOT","3200083","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1982","2","2","Brazil","Minas Gerais","Caeté","-43.75","-19.9166667",NA,NA,NA,NA,"M.F. Santos","Leslie R. Landrum","Landrum 4260","Serra da Piedade, km 1-5 on road on top of Serra.","1200.00000000","1700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"604","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","33539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2008","09","04","Brasil","São Paulo","Sales (G2)","-49.5","-21.40472222","-49.50000000","-21.40472222",NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","310.0","Fazenda Águas Claras",NA,NA,"Árvore P-C 41, I-416. Biota","Tracheophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"605","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","17850","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"N. Silveira","Cordeiro, J.",NA,"morro sete",NA,NA,"Árvore 5 m, flor alva;","Tracheophyta","Myrtales","América do Sul",NA,NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA
"606","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","17849","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"N. Silveira","Cordeiro, J.",NA,"Serra de Santana",NA,NA,"Arbusto 1,8 m, frutos imaturos;","Tracheophyta","Myrtales","América do Sul",NA,NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA
"607","2018-04-19 15:15:13-03","UNIOESTE","UNOP","5091","S","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1998",NA,NA,"1995","12","15","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Kawasaki, M.L.","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1611","Zinco.",NA,NA,"Árvore, 5 m, flor alva. Mata pluvial.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"608","2020-08-31 09:08:02-03","INPA","INPA","186018","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","12",NA,"1993","11","30","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"INPA0186018","INPA0186018 INPA0186018_e INPA0186018_nd","Santos, MF dos","Cervi, AC","4199","Parque Estadual do Cerrado",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"609","2020-08-31 09:08:02-03","INPA","INPA","201035","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","12",NA,"1993","01","14","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"INPA0201035","INPA0201035 INPA0201035_e INPA0201035_nd","Santos, MF dos","Cordeiro, J","999","Morro Sete.","1000","1000",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA
