"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"380","2008-05-27 22:02:00-03","MO","MOBOT","710250","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 4873","1988","6","16","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","3",NA
"381","2013-10-09 05:41:00-03","MO","MOBOT","710284","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13257","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 2 km N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","4",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","710298","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|C. Velázquez","Zardini 15345","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Cerrado forest in Northwestern corner of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","5",NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","710313","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini|et al.","Zardini 9161","1989","1","5","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest on eastern most peak, mostly on rocks.","-57.15","-25.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","710321","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vasquez Avila (SI)","Elsa M. Zardini|R. Franco","Zardini 29872","1992","1","20","South America","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Forest on slopes at southwestern area.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642","4",NA
"385","2013-10-09 05:41:00-03","MO","MOBOT","710545","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vasquez Avila (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13613","1989","7","23","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.","-56.16666","-25.91666",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","5",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","710624","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini","Zardini 13744","1989","7","23","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Base del Cerro Mymy, camino a Cerro Polilla.","-56.16666","-25.91666",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","4",NA
"387","2013-10-09 05:41:00-03","MO","MOBOT","710687","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Ramón Velásquez","Zardini 9719","1989","1","13","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","6",NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","710699","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini","Zardini 20081","1990","5","19","South America","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"314","4",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","710702","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 7662","1988","10","23","South America","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.","-57.11666","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-103","4",NA
"390","2013-10-09 05:41:00-03","MO","MOBOT","710812","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vasquez Avila (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13996","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","5",NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","710835","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila (SI)","Elsa M. Zardini|Rosa Degen","Zardini 3684","1987","10","28","South America","Paraguay","Cordillera",NA,"Cerro Tobati. En bosque.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-76","3",NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","711013","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|A. Aguayo","Zardini 10097","1989","1","27","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest on trail from Arroyo Minas to Arroyo Corrientes.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","4",NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","711027","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|C. Velázquez","Zardini 20448","1990","5","26","South America","Paraguay","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","4",NA
"394","2013-10-09 05:41:00-03","MO","MOBOT","711074","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vasquez Avila (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 14279","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 5 kms S from route.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139","4",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","711131","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vasquez Avila (SI)","Elsa M. Zardini","Zardini 14386","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. 5 kms S of route to Coronel Oviedo. Tall forest on trail to Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141","5",NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","711152","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vasquez Avila (SI)","Elsa M. Zardini|A. Aguayo","Zardini 14403","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo. Tall forest.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","4",NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","711210","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|A. Aguayo","Zardini 8317","1988","12","4","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","5",NA
"398","2013-10-09 05:41:00-03","MO","MOBOT","711231","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Ramón Velásquez","Zardini 14553","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 2 kms S of route to Coronel Oviedo.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"145","4",NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","711286","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Alwyn H. Gentry|Rosa Ortiz","Gentry 74209","1991","5","26","South America","Peru","Loreto","Maynas","Explorama Inn Tourist Camp, Indiana, Río Amazonas below Iquitos. Disturbed forest.","-73.05","-3.5",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641","6",NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","711329","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 4326","1988","5","28","South America","Paraguay","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.11666","-25.2",NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","3",NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","711441","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 6571","1988","8","21","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On rocks on Eastern peak.","-57.15","-25.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-72","3",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","711455","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 6585","1988","8","21","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On rocks on Eastern peak.","-57.15","-25.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-72","2",NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","713396","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","James C. Solomon|Bruce A. Stein","Solomon 11686","1984","3","9","South America","Bolivia","La Paz","Nor Yungas","3.1 km above Yolosa on road to Coroico. Disturbed roadside.","-67.71666","-16.2",NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-18","3",NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","713612","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Leongino Guerrero","Zardini 37739","1994","1","4","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá. Lago Ypoá. Taruma Fondo. Tall forest and Cerrado forest along Lago on basaltic rocks.","-57.43333","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"863","4",NA
"405","2011-06-09 17:35:00-03","MO","MOBOT","713673","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Tulio Tillería","Zardini 37821","1994","1","4","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá. Forest along lake.","-57.41666","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"865","4",NA
"406","2011-06-21 05:15:00-03","MO","MOBOT","713687","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 6497","1993","2","15","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"193","12",NA
"407","2011-06-09 17:24:00-03","MO","MOBOT","713996","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Percy Núñez V.","Núñez Vargas 6060","1986","9","9","South America","Peru","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-48","4",NA
"408","2014-04-04 05:48:00-03","MO","MOBOT","770687","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Rodolfo Vásquez","Vásquez Martínez 3210","1982","8","21","South America","Peru","Loreto","Requena","Bosque secundario inundable. Yucuruchi (Río Ucayali).","-73.53333","-4.58333",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-14","6",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","795274","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 6142","1992","11","12","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","6",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","795349","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 6172","1992","11","13","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186","5",NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","811554","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38252","1994","2","16","South America","Paraguay","Presidente Hayes",NA,"Río Pilcomayo. Puerto Galileo. Gallery forest and grassland on river banks.","-57.85","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"876","4",NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","883603","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Leongino Guerrero","Zardini 39853","1994","7","1","South America","Paraguay","Concepción",NA,"Arroyo Pitanohaga. Gallery forest of chaco type.","-57.34583","-23.00305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"917","3",NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","884650","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Leongino Guerrero","Zardini 40109","1994","7","28","South America","Paraguay","Misiones",NA,"Río Tebicuary. Gallery forest.","-57.12916","-26.39527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","5",NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","885895","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","R. Vasquez (MO)","Victor Huashikat","Huashikat 1944","1980","2","4","South America","Peru","Amazonas","Condorcanqui","Monte virgin, 2 km. atrás de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago. Aprox. 65 km. al norte de Pinglo.","-77.7","-3.916667",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","3",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","935977","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Toledo","M. Toledo G.|G. Montaño|M. Choré","Toledo G. 461","1994","11","17","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Región de Lomerio. En casas de la comunidad. Bosque semideciduo.","-61.93472","-16.7525",NA,NA,NA,"300.00000000",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","939979","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Luzmila Arroyo P.|M. Menacho|Medina*|Michael H. Nee","Arroyo Padilla 630","1994","2","23","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Campus Universitario; centro de la ciudad; jardin del campus","-63.16666","-17.8",NA,NA,NA,"417.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2013-10-13 05:48:00-03","MO","MOBOT","942881","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Timothy J. Killeen|René Guillén V.|Chacón, Martín|Corine Vriesendorp","Killeen 6931","1994","10","17","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 30 Km al Sur de la comunidad Florida. Estancia La Toledo. Bosque seco semideciduo Chiquitano, con dosel cerrado. Especie común hasta dominante Orbignia phalerata.","-61.16277","-14.71722",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","960448","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 7498","1995","1","24","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcelas de evaluación permanente. Colecciones generales.","-80.25916","-3.84138",NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229","6",NA
"419","2012-03-18 05:12:00-03","MO","MOBOT","965075","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Christiaan","Fabiana Mamani M.|Antony Jardim","Mamani M. 395","1994","12","12","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano; planicie ondulada con afloramientos rocosas y valles húmedos.","-61.84638","-16.52027",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"420","2012-03-18 05:12:00-03","MO","MOBOT","965435","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","F. Mamani","Fabiana Mamani M.","Mamani M. 798","1995","6","14","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación adyacente a la laja.","-61.84638","-16.52027",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"421","2013-01-28 05:13:00-02","MO","MOBOT","978684","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","A. Araujo-M (LPB), 06/","René Guillén V.|C. Medina","Guillén Villarroel 3774","1995","5","21","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 520 m al S del campamento Toledo sobre el sendero ecologico La Plata. Bosque húmedo de altura. Suelos franco arenosos.","-61.15638","-14.7175",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","704044","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila (SI)","William J. Hahn|et al.","Hahn 936","1982","12","15","South America","Paraguay","Alto Paraná",NA,"Limoy 60 km N of Hernandarias. Forest.","-54.33333","-24.83333",NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-16","7",NA
"423","2015-07-07 12:30:00-03","MO","MOBOT","1429114","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Luciano Espinoza","Zardini 53689","2000","1","14","South America","Paraguay","Concepción",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1199","4",NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","1476514","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Leongino Guerrero","Zardini 54269","2000","5","10","South America","Paraguay","Concepción",NA,"Trail from Bella Vista Norte to Sargento José E. López. Cerrado forest.","-56.52722","-22.29611",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1205","4",NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","710609","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 5440","1988","7","2","South America","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-44","3",NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","711300","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 6374","1988","8","3","South America","Paraguay","Paraguarí",NA,"Cerro Palacios. Forest on Western side of the mountain.","-57.16666","-25.41666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-69","4",NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","710871","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 5794","1988","7","14","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","7",NA
"428","2009-02-05 03:32:00-02","MO","MOBOT","1154011","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Menacho","L. Painter|Robert S. Wallace","Painter 128","1997","3","27","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Lago Caimán, Parcela de Investigacin. Muestra testigo parcela O11, placa 03.","-60.9","-13.58333",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"429","2016-11-15 05:15:00-02","MO","MOBOT","1431820","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","fide T. J. Killeen","Antonio C. Krapovickas","Krapovickas 36238",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"Sandoval, San Matias, La Piscina, limite international con Matto Grosso",NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","1721545","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","C.C. Berg '95","Israel G. Vargas C.|et al.","Vargas Caballero 1829",NA,NA,NA,"South America","Bolivia","Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO. Concesión Oquiriquia; 40 Km al SW de Río San Martín. Bosque alto (20 m ), estacionalmente inundado; intervenido por extracción de madera mara (Swietenia macrophylla). vegetación arbustiva con patujú grande (Phenacospermum guianensis).","-62.1","-14.5",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
