"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"48","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.2521849","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Klein RM",NA,"1955","03","17","Southern America","Brazil",NA,NA,"Plantas de Santa Catarina, Morro da Fazenda, Itajaí.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2521849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2521849","NL-L2521849",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U 0285044","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Southern America","Brazil","Paraná",NA,"Est Parana, Mun Antonina, Estr. Serr Cacatu-Serra Negra.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285044",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14338",NA,NA,NA
"50","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450922","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Hatschbach GG",NA,"1963","12","30","Southern America","Brazil",NA,NA,"Parana, Guaratuba, Serra de Araraquara, Morro do Cauvi.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450922","NL-U1450922",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450923","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Reitz R; Klein RM",NA,"1954","06","05","Southern America","Brazil",NA,NA,"Santa Catarina, Araçaceiro, Cunhas, Itajaí, Mata, Árvore.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450923","NL-U1450923",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450924","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Southern America","Brazil","Paraná",NA,"Est Parana, Mun Antonina, Estr. Serr Cacatu-Serra Negra.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450924 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450924","NL-U1450924",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0115650",NA,NA,NA
"53","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450925","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg",NA,"Klein RM",NA,"1955","07","26","Southern America","Brazil",NA,NA,"Santa Catarina, Araçaceiro, Cunhas, Itajaí, Mata, Arvoreta.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450925 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450925","NL-U1450925",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-11-04 11:14:42-03","ESALQ","ESA","28967","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,NA,"Ivanauskas, N.M.","425.0","1995","09","28",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028967","ESA028967","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:42-03","ESALQ","ESA","21178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg","Aguiar, O.T.","Ivanauskas, N.M.","181.0","1995","05","25",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA021178",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:42-03","ESALQ","ESA","114817","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,NA,"Campos, M.C.R.","262.0","2006","05","07",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA114817",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:42-03","ESALQ","ESA","68876","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","(O.Berg)",NA,"Franco, G.A.D.C.; Baptista, V.R.; Ferreira, L.; Cielo Filho, R.; Zidko, A.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2984.0","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Praia Barra da Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. Floresta de restinga. Planície Fluvio Marinha, Formação Cananéia. Borda paralela à estrada","-45.4099998474121","-23.7600002288818","30","30",NA,"Árvore ca. 5 m de altura, frutos imaturos","ESA068876",NA,"41977","auto","-45,766,944","-23,731,667",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:42-03","ESALQ","ESA","83360","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Silva, J.M.","3563.0","2002","02","10",NA,"Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"ESA083360",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:42-03","ESALQ","ESA","87953","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Lucas, E.J. et al.","88.0","2003","01","26",NA,"Brasil","São Paulo","Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,"ESA087953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:42-03","ESALQ","ESA","92277","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,"Castro, E.R.","Castro, R.","23.0","2001","07","09",NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA092277","ESA092277","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:42-03","ESALQ","ESA","29203","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,"Ivanauskas, N.M.","Ivanauskas, N.M.","773.0","1996","04","26",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029203","ESA029203","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:56:24-03","ESALQ","ESA","135688","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","C.P. Callari","C.P. Caliari","2070.0","2009","02","15",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"ESA135688",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 10:56:24-03","ESALQ","ESA","135910","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","C.P. Caliari","C.P. Caliari","3023.0","2012","03","06",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA135910",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:42-03","ESALQ","ESA","31760","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg","Sanchez, M.","Leitão Filho, H.F. et al.","34723.0","1996","01","30",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA031760",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:42-03","ESALQ","ESA","52115","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg.",NA,"Lima, R.A.F.","576.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Beira de estrada (ca. Km 47 da SP139) - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666","300","300",NA,"10cm de DAP e 4m de altura","ESA052115",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:42-03","ESALQ","ESA","52178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg.",NA,"Lima, R.A.F.","501.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Beira de estrada (Km 46 - SP139) - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666","300","300",NA,"frutos esverdeados","ESA052178",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:42-03","ESALQ","ESA","68345","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Franco, G.A.D.C.","Oliveira, A.A.; Gandolfi, S.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3651.0","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Praia Barra do Una/Boracéia, estrada de acesso da Fazenda Águas do Bento. Interior de Floresta de Restinga","-45.4099998474121","-23.7600002288818","30","30",NA,"Árvoreta com 3 m, frutos imaturos verdes, beira de rio.","ESA068345",NA,"41977","auto","-45,766,944","-23,731,667",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:42-03","ESALQ","ESA","103360","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,"Souza, M.C.","Guedes, R.","2294.0","1993","02","04",NA,"Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"ESA103360",NA,"29995","auto",NA,NA,"2008","03","19",NA,NA,NA,NA,NA
"69","2020-11-04 11:14:42-03","ESALQ","ESA","80791","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Mazine, F.F.","Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","696.0","2002","04","23",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira. Borda de Floresta Ombrófila Densa Baixo Montana","-475.935","-240.323","112","112",NA,"Árvore de 7 m. Fruto imaturo verde.","ESA080791",NA,NA,NA,"-475,935","-240,323",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:42-03","ESALQ","ESA","29580","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Aguiar, O.T.","Ivanauskas, N.M.",NA,"1995","01","01",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029580",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:56:24-03","ESALQ","ESA","135915","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","C.P. Caliari","C.P. Caliari","2072.0","2009","02","15",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"ESA135915",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:42-03","ESALQ","ESA","31761","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","Berg","Sanchez, M.","Leitão Filho, H.F. et al.","34777.0","1996","02","02",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA031761",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:42-03","ESALQ","ESA","28988","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,"Aguiar, O.T.","Ivanauskas, N.M.","685.0","1996","01","18",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028988","ESA028988","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:42-03","ESALQ","ESA","109410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,NA,"Duarte, A.R.","535.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109410",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:42-03","ESALQ","ESA","109929","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,NA,"Duarte, A.R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109929",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:42-03","ESALQ","ESA","82487","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura",NA,"Duarte, A.R.","Mazine, F.F. Duarte, A.R. ; Gianotti, M.","465.0","2002","10","30",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho - Floresta Ombrófila Densa (parcela do Biota)","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore. Tronco verde e branco. Amostras coletadas para análise macromolecular.","ESA082487",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:46:20-02","IPA","IPA","63752","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sánchez, M.","Leitão Filho, H.F.; Rodrigues, R.R.; Santin, D.A.; et al.; Rodrigues, R.R.; Santin, D.A.; et al.","34723","1996","01","30","Southern America","Brasil","São Paulo","Ubatuba","trilha da Casa de Farinha.","-44.852778","-23.350278",NA,NA,NA,"àrvore com 8m de altura, casca lisa, floração creme.; Transição entre planície e encosta atlântica.","IPA0063752",NA,NA,NA,"-44.852778","-23.350278",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:46:20-02","IPA","IPA","63702","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Kawasaki, M.L.","Almeida-Scabbia, R.J.; et al.; et al.","206","1994","04","08","Southern America","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio, beira rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 5m de altura, muitos frutos verdes.","IPA0063702",NA,"34059","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:46:20-02","IPA","IPA","63701","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Kawasaki, M.L.","Zipparro, V.B.; et al.; et al.","320","1994","05","11","Southern America","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 7m de altura, fruto verde. Na fen. n. 42R.","IPA0063701",NA,"34059","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:46:20-02","IPA","IPA","63756","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Sánchez, M.","Leitão Filho, H.F.; Rodrigues, R.R.; Santin, D.A.; et al.; Rodrigues, R.R.; Santin, D.A.; et al.","34777","1996","02","02","Southern America","Brasil","São Paulo","Ubatuba","Patrimônio.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Flor branca, tronco manchado.; encosta atlântica.","IPA0063756",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:46:20-02","IPA","IPA","63700","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Kawasaki, M.L.","Almeida-Scabbia, R.J.; et al.; et al.","286","1994","04","09","Southern America","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha da baixada, mata.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 8m de altura, muitos frutos verdes.","IPA0063700",NA,"34059","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:46:20-02","IPA","IPA","63688","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Kawasaki, M.L.","Galetti, M.; et al.; et al.","166","1994","03","12","Southern America","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul, mata.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 10m de altura, frutos verdes e avermelhados presentes.","IPA0063688",NA,"34059","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:46:20-02","IPA","IPA","63751","S","Plantae","Plantae",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Kawasaki, M.L.","Furlan, A.; Assis, M.A. de; Garcia, F.C.P.; Ruffino, P.H.P.; Carneiro, C.E.; Assis, M.A. de; Garcia, F.C.P.; Ruffino, P.H.P.; Carneiro, C.E.","1551","1994","04","17","Southern America","Brasil","São Paulo","Ubatuba","estrada de Itamambuca, km 35 da rodovia Rio-Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 6m de altura; frutos imaturos verdes.; Mata Atlântica.","IPA0063751",NA,"34265","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:31:26-03","IAP","PACA-AGP","103671","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","M.C. Souza","R. Guedes","2284","1993","02","03",NA,"Brasil","RJ","Silva Jardim","Reserva Biológica Poço das Antas, trilha do Morro do Calcário.","-42.25","-22.5",NA,NA,NA,"alt 8 &nf;RB 300206","PACA103671",NA,NA,NA,"42°15'00W","22°30'00S","2008","02","19","Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:31:26-03","IAP","PACA-AGP","103644","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","M.C. Souza","C.M. Vieira","233","1993","02","11",NA,"Brasil","RJ","Silva Jardim","Reserva Biológica Poço das Antas. Trilha do Morro do Calcário.","-42.25","-22.5",NA,NA,NA,"folhas discolores verdes, folhas jovens com indumeto ferrugíneo,inflorescência verde com indumeto ferrugíneo; botões verdes, flores amareladas, estames alvos, flores perfumadas&nf;RB 300210 Hábito: arbórea","PACA103644",NA,NA,NA,"42°15'00W","22°30'00S","2008","04","29","Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:31:26-03","IAP","PACA-AGP","65426","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","C. D. Legrand","Reitz & Klein","2035","1954","06","05",NA,"Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","10","10",NA,"10m de altura e fruto maduro preto. HBR 15040. Habitat: mata","PACA065426",NA,"27253","auto",NA,NA,"1957",NA,NA,"Magnoliatae",NA,NA,NA,NA
"87","2021-03-24 17:09:34-03","UFES","SAMES","4015","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Souza,M.C.;Giaretta,A.","Giaretta,A.O.; Ribeiro,M.;Broggio,I.S.","925","2011","01","25",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta Alta de Tabuleiro, Mata da Água Limpa.","-40.2132987976074","-18.3703002929688",NA,NA,NA,"Frutosa verdes, a beira do córrego. Habito: Árvore","SAMES04015",NA,"28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:40:10-03","UFJF","CESJ","32335","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M. Sobral","P.P. de Oliveira","3678","1998","05","28","América do Sul","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"CESJ032335",NA,"17620","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:40:10-03","UFJF","CESJ","51445","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M. Sobral","N.F.O. Mota; P.L. Viana","615","2006","03","25","América do Sul","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6. Trilha do Sagui. Lat.: 20º52'40,5 S; Lon.: 43º48'51,7 W. Alt.: 1000 - 1200 m.","-43.8064002990723","-20.9535999298096",NA,NA,NA,"Árvore de aproximadamente 4 metros no interior de mata.","CESJ051445",NA,"23079","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:40:10-03","UFJF","CESJ","69477","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","E. Barboza","E. Barboza; M.L. Brotto; J.M. Silva","3966","2013","07","17","América do Sul","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.279722","-25.16","130","130",NA,"Árvore de 3,5m; frutos vináceos. Floresta Ombrófila Densa Submontana.","CESJ069477",NA,NA,NA,"-48.279722","-25.16","2013","07","30",NA,NA,NA,NA,NA
