"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"817","2016-11-08 15:44:24-02","MNHN","RECOLNAT_MNHN_P","P02730201","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Brésil. Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730201","P02730201_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730201' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 509",NA,NA
"818","2015-09-04 02:03:48-03","MNHN","RECOLNAT_MNHN_P","P02730202","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler & Skinner","Riedel, L.","1834","1","1","Brésil",NA,NA,"Brasilia. St. Carlos",NA,NA,NA,NA,NA,NA,"P02730202","P02730202_01",NA,NA,NA,NA,"hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730202' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1907",NA,NA
"819","2016-11-08 17:14:48-02","MNHN","RECOLNAT_MNHN_P","P02730213","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1882","3","24","Brésil","Minas Gerais",NA,"Brésil. Minas: Caraça",NA,NA,NA,NA,NA,NA,"P02730213","P02730213_01",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730213' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13691",NA,NA
"820","2016-11-08 17:38:06-02","MNHN","RECOLNAT_MNHN_P","P02730214","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1881","9","18","Brésil","Minas Gerais",NA,"Brésil. Minas Geraes: Barbacena, dans le campo",NA,NA,NA,NA,NA,NA,"P02730214","P02730214_01",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730214' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13691 a",NA,NA
"821","2016-11-08 17:48:48-02","MNHN","RECOLNAT_MNHN_P","P02730215","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Guillemin","1839","2","1","Brésil","São Paulo",NA,"Brésil méridional: St Paul",NA,NA,NA,NA,NA,NA,"P02730215","P02730215_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730215' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"495",NA,NA
"822","2016-11-08 17:51:36-02","MNHN","RECOLNAT_MNHN_P","P02730216","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Guillemin","1839","1","1","Brésil",NA,NA,"Brésil Méridional",NA,NA,NA,NA,NA,NA,"P02730216","P02730216_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730216' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2016-11-08 17:59:57-02","MNHN","RECOLNAT_MNHN_P","P02730217","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730217","P02730217_01",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730217' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030",NA,NA
"824","2016-11-08 17:36:18-02","MNHN","RECOLNAT_MNHN_P","P02730218","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1894","11","296","Brésil","Goiás",NA,"Goyaz Mestre d'Armas",NA,NA,NA,NA,NA,NA,"P02730218","P02730218_01",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730218' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20936",NA,NA
"825","2016-11-08 18:03:54-02","MNHN","RECOLNAT_MNHN_P","P02730219","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Guillemin","1839","2","1","Brésil","São Paulo",NA,"Brésil méridional: St Paul",NA,NA,NA,NA,NA,NA,"P02730219","P02730219_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730219' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"495",NA,NA
"826","2016-11-08 18:15:40-02","MNHN","RECOLNAT_MNHN_P","P02730220","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Langsdorff, G.H. von","1821","1","1","Brésil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P02730220","P02730220_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730220' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2016-11-08 18:22:57-02","MNHN","RECOLNAT_MNHN_P","P02730221","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler & Skinner","Irwin, H.S.","1959","1","11","Brésil","Minas Gerais","Nova Lima","Minas Gerais: 10 km s. of Belo Horizonte, on road to Nova Lima, Municipio Nova Lima",NA,NA,NA,NA,NA,NA,"P02730221","P02730221_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730221' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2416",NA,NA
"828","2015-09-04 01:59:12-03","MNHN","RECOLNAT_MNHN_P","P02730222","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Muller","1880","1","1","Brésil",NA,NA,"Brasil: São Bento, Rincão das Pedras.",NA,NA,NA,NA,NA,NA,"P02730222","P02730222_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730222' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"119",NA,NA
"829","2015-09-04 01:59:13-03","MNHN","RECOLNAT_MNHN_P","P02730243","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Maguire, B.|Maguire, C.K.","1954","12","11","Brésil",NA,NA,"Frontier between territorio do Rio Branco, Brazil and estado Bolivar, Venezuela",NA,NA,NA,NA,NA,"720","P02730243","P02730243_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730243' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40229",NA,NA
"830","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730271","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730271","P02730271_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3653",NA,NA
"831","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730272","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730272","P02730272_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730272' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3653",NA,NA
"832","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730273","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730273","P02730273_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730273' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3657",NA,NA
"833","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730274","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Claussen, P.","1838","1","1","Brésil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730274","P02730274_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730274' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"927",NA,NA
"834","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730275","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730275","P02730275_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730275' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3657",NA,NA
"835","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730276","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,"Province de San-Paolo",NA,NA,NA,NA,NA,NA,"P02730276","P02730276_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730276' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,NA
"836","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730277","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Claussen, P.","1838","1","1","Brésil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730277","P02730277_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730277' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"927",NA,NA
"837","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730278","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730278","P02730278_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730278' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3713",NA,NA
"838","2015-09-04 01:59:13-03","MNHN","RECOLNAT_MNHN_P","P02730279","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Claussen","1841","1","1","Brasil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730279","P02730279_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730279' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA
"839","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730280","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730280","P02730280_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730280' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3713",NA,NA
"840","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730281","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730281","P02730281_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730281' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3713",NA,NA
"841","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730282","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730282","P02730282_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730282' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3713",NA,NA
"842","2016-10-26 14:44:29-02","MNHN","RECOLNAT_MNHN_P","P02730283","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Deyrich","1820","1","1","Brésil","[Rio de Janeiro]","Nova Friburgo","Brasilia in Novum Friburgum",NA,NA,NA,NA,NA,NA,"P02730283","P02730283_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730283' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2016-10-26 14:26:33-02","MNHN","RECOLNAT_MNHN_P","P02730284","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02730284","P02730284_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730284' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3653",NA,NA
"844","2020-10-22 12:26:30-03","MNHN","RECOLNAT_MNHN_P","P02730285","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1873","1","24","Brésil","Rio de Janeiro",NA,"(Rio Janeiro) Haut Itatiaia, Campo Feio",NA,NA,NA,NA,NA,NA,"P02730285","P02730285_01",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730285' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6506",NA,NA
"845","2016-10-26 14:26:33-02","MNHN","RECOLNAT_MNHN_P","P02730287","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1873","1","24","Brésil","Rio de Janeiro",NA,"(Rio Janeiro) Haut Itatiaia, Campo Feio",NA,NA,NA,NA,NA,NA,"P02730287","P02730287_01",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730287' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6506",NA,NA
"846","2015-09-04 01:59:29-03","MNHN","RECOLNAT_MNHN_P","P02730288","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Glaziou, A.","1867","10","8","Brésil","Rio de Janeiro",NA,"(Rio Janeiro) Theresopolis",NA,NA,NA,NA,NA,NA,"P02730288","P02730288_01",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730288' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1571",NA,NA
"847","2016-11-03 16:19:48-02","MNHN","RECOLNAT_MNHN_P","P02992066","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Glaziou, A.","1867","10","8","Brésil","Rio de Janeiro",NA,"(Rio Janeiro) Theresopolis",NA,NA,NA,NA,NA,NA,"P02992066","P02992066_01",NA,NA,NA,NA,"hb","Glaziou 1870. Don de l'Univeristé de Caen reçu le 6 novembre1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02992066' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1571",NA,NA
"848","2015-09-04 08:19:07-03","MNHN","RECOLNAT_MNHN_P","P02992067","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Gardner, G.",NA,NA,NA,"Brésil","Goiás",NA,"Prov de Goyas",NA,NA,NA,NA,NA,NA,"P02992067","P02992067_01",NA,NA,NA,NA,"hb","Don de l'Université de Caen reçu le 6 novembre1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02992067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3653",NA,NA
"849","2015-09-04 01:59:12-03","MNHN","RECOLNAT_MNHN_P","P02730223","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Mexia, Y.","1930","2","1","Brasil","Minas Gerais","Carangola","Top of Serra da Grama.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"P02730223","P02730223_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730223' target='other'> <mi>dwc_moreinfo</mi></a>","21913","auto",NA,NA,NA,NA,NA,NA,NA,"4295",NA,NA
"850","2020-10-01 14:20:04-03","JBB","HEPH","31569","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Antunes, EC; Antunes, LL","2012","03","20","Brasil","Mato Grosso","Comodoro",NA,"-60.341389","-13.753056","-60.341389","-13.753056",NA,NA,NA,NA,"Dicotyledon","Fabales","27","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2017-03-08 14:57:35-03","JBB","HEPH","527","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Nepomuceno","1971","01","21","Brasil","Distrito Federal","Brasília","DPJ Cerrado nas próximo aos Viveiros","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledon","Fabales","225","Southern America",NA,NA,"70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-10-01 14:20:04-03","JBB","HEPH","17327","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Hatschbach, G","1982","12","10","Brasil","Mato Grosso do Sul","Mundo Novo","Porto Frangeli","-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,NA,"Dicotyledon","Fabales","45838","Southern America",NA,NA,"19849","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-12-11 11:35:54-03","UFMG","BHCB","15249","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"Pedralli, G; Meyer","1987","03","27","Brasil","Minas Gerais","Sacramento","Rio Araguari.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-12-11 11:35:55-03","UFMG","BHCB","100549","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Kamino, LHY","2006","04","22","Brasil","Minas Gerais","Moeda","Serra da Moeda, Próximo ao Grotão do Lopes","-43.938056","-20.335","-43.938056","-20.335",NA,NA,NA,NA,"Dicotyledon",NA,"403","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-12-11 11:35:55-03","UFMG","BHCB","117265","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Rezende, SG","2007","01","25","Brasil","Minas Gerais","Itabirito","Mina Várzea do Lopes, Região da Gerdau, próximo a BR 040","-43.932583","-20.301806","-43.932583","-20.301806","1260","1260",NA,NA,"Dicotyledon",NA,"1922","Southern America",NA,"Campo sujo. Herbáceo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-12-11 11:35:55-03","UFMG","BHCB","132384","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Moreira, NC; Gomes, F; Moreira, B","2009","05","02","Brasil","Minas Gerais","Ribeirão das Neves","Condomínio Canto dos Pásaros","-44.046944","-19.828889","-44.046944","-19.828889","845","845",NA,NA,"Dicotyledon",NA,"73","Southern America",NA,"Arbusto, ca 2,5m de altura; capoeira; flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-12-11 11:35:55-03","UFMG","BHCB","173534","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Torres, RB; Figueiredo, CS; et al.","1999","10","15","Brasil","Minas Gerais","Camanducaia","Represa do Oscar, Estrada do Posto do Cometa a S. Mateus. Beira de estrada","-46.933333","-22.7","-46.933333","-22.7",NA,NA,"BHCB018491",NA,"Dicotyledon",NA,"935","Southern America",NA,"Arbusto ca. 0,8m alt, flores com cálice verde, corola amarela",NA,NA,"2003","02",NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-12-11 11:35:55-03","UFMG","BHCB","76219","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Hatschbach, G","2002","05","19","Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"73147","Southern America",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-12-11 11:35:55-03","UFMG","BHCB","69435","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Hatschbach, G",NA,NA,NA,"Brasil","Mato Grosso do Sul","Mundo Novo",NA,"-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"45838","Southern America",NA,NA,"19849","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-12-11 11:35:55-03","UFMG","BHCB","68866","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Soares, SM","2002","03","07","Brasil","Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"433","Southern America",NA,"Herbácea/ Flor amarela","51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-12-11 11:35:55-03","UFMG","BHCB","61199","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-12-11 11:35:55-03","UFMG","BHCB","52914","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Cordeiro, J; et al.",NA,NA,NA,"Brasil","Paraná","Rio Branco do Sul",NA,"-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"59705","Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-12-11 11:35:55-03","UFMG","BHCB","31732","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-12-11 11:35:55-03","UFMG","BHCB","23100","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Tameirão Neto, E","1990","12","26","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2020-12-11 11:35:55-03","UFMG","BHCB","16959","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Souza, VC de; Sakuragui, CM; Scaramuza, CAM; Fina, BG; Rolim, GS; Shimabukuro, MT","1993","02","13","Brasil","São Paulo","Itararé","Fazenda Santa Maria do Espinho, Córrego do Peão","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"2182","Southern America",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-12-11 11:35:55-03","UFMG","BHCB","16556","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Pequeno, PHA; et al.","1989","11","01","Brasil","Minas Gerais","Belo Horizonte","Mata da Mutuca - COPASA.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"197","Southern America",NA,"Mata Atlântica. Arbusto","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
