"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"98","2021-02-08 12:52:55-03","UFRGS","ICN","111858","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Longhi-Wagner, H","1996","12","12","Brasil","RS","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Monocotyledon",NA,"3414","América do Sul","Interior de mata de Araucária",NA,NA,NA,NA,"42598","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,NA
"99","2021-02-08 12:52:55-03","UFRGS","ICN","111854","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Longhi-Wagner, H","1996","12","12","Brasil","RS","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Monocotyledon",NA,"3410","América do Sul","Interior de mata de Araucária",NA,NA,NA,NA,"42598","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,NA
"100","2021-02-08 12:52:55-03","UFRGS","ICN","126668","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner, HM","2002","01","22","Brasil","MG","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"ICN00032262",NA,"Monocotyledon",NA,"8009","América do Sul","Monte Verde",NA,"Testemunho molecular; barranco úmido",NA,NA,"22140","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,"Paratypus"
"101","2021-02-08 12:52:55-03","UFRGS","ICN","030025","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi; Sampaio; Winge","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000476","ICN00000476","Monocotyledon",NA,"328","América do Sul","Fortaleza dos Aparados",NA,"sob árvore, 3 indivíduos coletados 10 cm distantes",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"102","2021-02-08 12:52:55-03","UFRGS","ICN","030023","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi; Sampaio; Winge","1975","12","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000526","ICN00000526 ICN00000526_1","Monocotyledon",NA,"315","América do Sul","Fortaleza dos Aparados",NA,"2 indivíduos coletados, 2 m distantes; beira do perau, entre pedras",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"103","2021-02-08 12:52:55-03","UFRGS","ICN","030021","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi; Sampaio; Winge","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000523","ICN00000523 ICN00000523_1","Monocotyledon",NA,"325","América do Sul","Fortaleza dos Aparados",NA,"2 indivíduos coletados, distantes 3 m; mato sob árvores",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"104","2021-02-08 12:52:55-03","UFRGS","ICN","051125","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner; et al.","1981","12","01","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000483","ICN00000483","Monocotyledon",NA,"957","América do Sul","Itaimbezinho",NA,"numeroso; beira de mato",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"105","2021-02-08 12:52:55-03","UFRGS","ICN","043970","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Lemos; Sampaio","1979","01","15","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000477","ICN00000477","Monocotyledon",NA,"36","América do Sul","Itaimbezinho",NA,"pouco numerosa, 80 cm altura; beira de estrada mexida, solo argiloso",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"106","2021-02-08 12:52:55-03","UFRGS","ICN","029985","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sampaio; Longhi; Winge","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000475","ICN00000475 ICN00000475_1","Monocotyledon",NA,"58","América do Sul","Itaimbezinho",NA,"mato sombreado",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"107","2021-02-08 12:52:55-03","UFRGS","ICN","051128","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner, HM; et al.","1981","12","01","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000486","ICN00000486","Monocotyledon",NA,"960","América do Sul","Itaimbezinho, a 3 m do 959",NA,"beira de mato, sombra",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"108","2021-02-08 12:52:55-03","UFRGS","ICN","030004","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sampaio; Longhi; Winge","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000522","ICN00000522","Monocotyledon",NA,"61","América do Sul","Itaimbezinho, atrás do restaurante",NA,"mato",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"109","2021-02-08 12:52:55-03","UFRGS","ICN","033666","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sampaio, MTS; Winge, H; Arzivenco, L","1977","01","07","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00032268",NA,"Monocotyledon",NA,"406","América do Sul","Itaimbezinho, beira de perau, atrás do restaurante",NA,"OBS: Materia; Lema e pál",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"110","2021-02-08 12:52:55-03","UFRGS","ICN","053319","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sacchet, A","1981","12","01","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00032266",NA,"Monocotyledon",NA,"28","América do Sul","Itaimbezinho - Bela Vista, interior de mato",NA,NA,NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,"Paratypus"
"111","2021-02-08 12:52:55-03","UFRGS","ICN","029986","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sampaio, MTS; Longhi, H; Winge, H","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00032263",NA,"Monocotyledon",NA,"59","América do Sul","Itaimbezinho, mato sombreado a esquerda antes da ponte do restaurante, 20 m de Longhi 281",NA,"OBS:Material",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"112","2021-02-08 12:52:55-03","UFRGS","ICN","033668","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sampaio; Winge; Arzivenco, L","1977","01","07",NA,NA,NA,NA,NA,NA,NA,"ICN00000482","ICN00000482","Monocotyledon",NA,"411",NA,NA,NA,"no interior de mato",NA,NA,NA,NA,NA,"1977","01","07",NA,"angustilemma",NA,NA,"Paratypus"
"113","2021-02-08 12:52:55-03","UFRGS","ICN","132621","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","01","Brasil","RS","Cambará do Sul","-50.003889","-29.081667","-50.003889","-29.081667","ICN00000474","ICN00000474 ICN00000474_1","Monocotyledon",NA,"122","América do Sul","perto do Fortaleza S29°04'54 6 W050°00'14 4",NA,"Estrada de chão.",NA,NA,NA,NA,NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Holotypus"
"114","2021-02-08 12:52:55-03","UFRGS","ICN","132631","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","01","Brasil","RS","Cambará do Sul","-49.956389","-29.061944","-49.956389","-29.061944",NA,NA,"Monocotyledon",NA,"132","América do Sul","Parque Nacional da Serra Geral S29°03'43,9 W049°57'23,7",NA,"Testemunho de análise molecular.",NA,NA,NA,NA,NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"115","2021-02-08 12:52:55-03","UFRGS","ICN","132635","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","01","Brasil","RS","Cambará do Sul","-49.956389","-29.061944","-49.956389","-29.061944","ICN00000479","ICN00000479","Monocotyledon",NA,"136","América do Sul","Parque Nacional da Serra Geral S29°03'43,9 W049°57'23,7",NA,NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"116","2021-02-08 12:52:55-03","UFRGS","ICN","132638","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","01","Brasil","RS","Cambará do Sul","-49.956389","-29.061944","-49.956389","-29.061944","ICN00000480","ICN00000480","Monocotyledon",NA,"139","América do Sul","Parque Nacional da Serra Geral S29°03'43,9 W049°57'23,7",NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,NA,"angustilemma",NA,NA,"Paratypus"
"117","2021-02-08 12:52:55-03","UFRGS","ICN","132651","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","02","Brasil","RS","São José dos Ausentes","-49.795","-28.616667","-49.795","-28.616667","ICN00000478","ICN00000478","Monocotyledon",NA,"152","América do Sul","Monte Negro S28°37'00,6 W049°47'42,1",NA,NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"118","2021-02-08 12:52:55-03","UFRGS","ICN","199467","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN","2018","01","18","Brasil","RS","Cambará do Sul","-49.964722","-29.068889","-49.964722","-29.068889",NA,NA,"Monocotyledon",NA,"LNS1068","América do Sul","Parna Serra Geral, Cânion Fortaleza",NA,"campo de altitude","1032","1032",NA,NA,NA,"2018","01","18",NA,"angustilemma",NA,NA,NA
"119","2021-02-08 12:52:55-03","UFRGS","ICN","199532","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Kulkamp, J; Valduga, E","2016","12","09","Brasil","RS","São José dos Ausentes","-49.986389","-28.795556","-49.986389","-28.795556",NA,NA,"Monocotyledon",NA,"LNS841","América do Sul","estrada de chão vindo de Camabará, prox. a entrada pra Rocinha",NA,"borda de mata","1098","1098",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"120","2021-02-08 12:52:55-03","UFRGS","ICN","200055","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","09","Brasil","RS","São José dos Ausentes","-49.986389","-28.795556","-49.986389","-28.795556",NA,NA,"Monocotyledon",NA,"LNS839","América do Sul","estrada de chão vindo de Cambará, próx. a entrada para a Rocinha",NA,"relativamente comum no local; borda de mata, sobre barranco úmido e sombreado;","1097","1097",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"121","2021-02-08 12:52:55-03","UFRGS","ICN","200056","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","09","Brasil","RS","São José dos Ausentes","-49.955278","-28.585278","-49.955278","-28.585278",NA,NA,"Monocotyledon",NA,"LNS858","América do Sul","estrada de chão para Fazenda Potreirinhos",NA,"borda de mata, em solo úmido","1264","1264",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"122","2021-02-08 12:52:55-03","UFRGS","ICN","200057","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","09","Brasil","RS","São José dos Ausentes","-49.9525","-28.801944","-49.9525","-28.801944",NA,NA,"Monocotyledon",NA,"LNS851","América do Sul","Serra da Rocinha, borda do cânion",NA,"comum no local; em campo de altitude, com afloramentos rochosos e adensamento arbustivo;","1233","1233",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"123","2021-02-08 12:52:55-03","UFRGS","ICN","200058","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","10","Brasil","RS","São José dos Ausentes","-49.820833","-28.6075","-49.820833","-28.6075",NA,NA,"Monocotyledon",NA,"LNS873","América do Sul","estrada para o Pico Monte Negro",NA,"campo em barranco, com Araucaria","1250","1250",NA,NA,NA,"2016","12","10",NA,"angustilemma",NA,NA,NA
"124","2021-02-08 12:52:55-03","UFRGS","ICN","200059","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","09","Brasil","RS","São José dos Ausentes","-49.986389","-28.795556","-49.986389","-28.795556",NA,NA,"Monocotyledon",NA,"LNS840","América do Sul","estrada de chão vindo de Cambará, próx. a entrada para a Rocinha",NA,"borda de mata, sobre barranco úmido e sombreado;","1097","1097",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"125","2021-02-08 12:52:55-03","UFRGS","ICN","200060","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","09","Brasil","RS","São José dos Ausentes","-49.9525","-28.801944","-49.9525","-28.801944",NA,NA,"Monocotyledon",NA,"LNS850","América do Sul","Serra da Rocinha, borda do cânion",NA,"comum no local; em campo de altitude, com afloramentos rochosos e adensamento arbustivo;","1233","1233",NA,NA,NA,"2016","12","09",NA,"angustilemma",NA,NA,NA
"126","2021-02-08 12:52:55-03","UFRGS","ICN","200061","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Gonzatti, F; Külkamp, J; Valduga, E;","2016","12","10","Brasil","RS","São José dos Ausentes","-49.801667","-28.616944","-49.801667","-28.616944",NA,NA,"Monocotyledon",NA,"LNS862","América do Sul","Pico Monte Negro",NA,"borda de mata de Araucária","1335","1335",NA,NA,NA,"2016","12","10",NA,"angustilemma",NA,NA,NA
"127","2021-02-08 12:52:55-03","UFRGS","ICN","200062","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Marchioretto, R; Oliveira, R","2017","12","05","Brasil","RS","Cambará do Sul","-50.042222","-29.066389","-50.042222","-29.066389",NA,NA,"Monocotyledon",NA,"LNS1069","América do Sul","estrada para o Cânion Fortaleza",NA,"borda de mata de Araucária","1027","1027",NA,NA,NA,"2017","12","05",NA,"angustilemma",NA,NA,NA
"128","2021-02-08 12:52:56-03","UFRGS","ICN","200065","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Marchioretto, R; Oliveira, R","2017","12","05","Brasil","RS","Cambará do Sul","-49.970278","-29.074167","-49.970278","-29.074167",NA,NA,"Monocotyledon",NA,"LNS1072","América do Sul","PARNA Serra Geral, Cânion Fortaleza",NA,"campo de altitude, úmido, próx. A borda do cânion","1011","1011",NA,NA,NA,"2017","12","05",NA,"angustilemma",NA,NA,NA
"129","2021-02-08 12:52:56-03","UFRGS","ICN","200066","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Marchioretto, R; Oliveira, R","2017","12","05","Brasil","RS","Cambará do Sul","-50.011389","-29.072222","-50.011389","-29.072222",NA,NA,"Monocotyledon",NA,"LNS1075","América do Sul","PARNA Serra Geral, Cânion Fortaleza",NA,"campo de altitude, em beira de estrada do Parque","1024","1024",NA,NA,NA,"2017","12","05",NA,"angustilemma",NA,NA,NA
"130","2021-02-08 12:52:56-03","UFRGS","ICN","200064","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Coelho, GP; Gonzatti, F","2017","11","19","Brasil","RJ","Itatiaia","-44.715833","-22.346389","-44.715833","-22.346389",NA,NA,"Monocotyledon",NA,"LNS1054","América do Sul","PARNA Itatiaia, estrada para o Posto 3, KM10",NA,"formando touceiras esparsas crescendo diretamente na rocha; em paredão rochoso, extremamente úmido,","2225","2225",NA,NA,NA,"2017","11","19",NA,"angustilemma",NA,NA,NA
"131","2021-02-08 12:52:56-03","UFRGS","ICN","201597","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Kilipper, J; Ribeiro, CL; Hedlund, I; Dalastra, CH","2018","12","17","Brasil","RS","Cambará do Sul","-50.006389","-29.080833","-50.006389","-29.080833",NA,NA,"Monocotyledon",NA,"LNS1131","América do Sul","Parna Serra Geral, Fortaleza",NA,"erva frequente, ás vezes em local sombreado; campo de altitude, no barranco","1054","1054",NA,NA,NA,"2018","12","17",NA,"angustilemma",NA,NA,NA
"132","2021-02-08 12:52:56-03","UFRGS","ICN","201598","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Kilipper, J; Ribeiro, CL; Hedlund, I; Dalastra, CH","2018","12","17","Brasil","RS","Cambará do Sul","-49.956111","-29.065556","-49.956111","-29.065556",NA,NA,"Monocotyledon",NA,"LNS1136","América do Sul","Parna Serra Geral, Fortaleza",NA,"campo de altitude, com rochas","1068","1068",NA,NA,NA,"2018","12","17",NA,"angustilemma",NA,NA,NA
"133","2021-02-08 12:52:56-03","UFRGS","ICN","201599","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Christ, A; Kilipper, J; Ribeiro, CL; Hedlund, I; Dalastra, CH","2018","12","18","Brasil","RS","Cambará do Sul","-50.078889","-29.159444","-50.078889","-29.159444",NA,NA,"Monocotyledon",NA,"LNS1141","América do Sul","Itaimbezinho, atrás da sede",NA,"borda de mata, na beira do perau","917","917",NA,NA,NA,"2018","12","18",NA,"angustilemma",NA,NA,NA
"134","2021-02-08 12:52:56-03","UFRGS","ICN","201650","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Fialho, J; Ribeiro, CL; Piovesani, W","2019","12","19","Brasil","SC","Urubici","-49.371944","-27.996944","-49.371944","-27.996944",NA,NA,"Monocotyledon",NA,"LNS1180-B","América do Sul","estrada para Campo dos Padres - Canion Espraiado",NA,"no barranco na beira da estrada, local ensolarado","1284","1284",NA,NA,NA,"2019","12","19",NA,"angustilemma",NA,NA,NA
"135","2021-02-08 12:52:56-03","UFRGS","ICN","201659","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Fialho, J; Ribeiro, CL; Piovesani, W","2019","12","20","Brasil","SC","Bom Jardim da Serra","-49.549722","-28.399167","-49.549722","-28.399167",NA,NA,"Monocotyledon",NA,"LNS1194","América do Sul","Serra do Rio do Rastro",NA,"no paredão úmido e sombreado","1380","1380",NA,NA,NA,"2019","12","20",NA,"angustilemma",NA,NA,NA
"136","2021-02-08 12:52:56-03","UFRGS","ICN","200063","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","da Silva, LN; Coelho, GP; Gonzatti, F","2017","11","18","Brasil","RJ","Itatiaia","-44.71","-22.369444","-44.71","-22.369444",NA,NA,"Monocotyledon",NA,"LNS1052","América do Sul","PARNA Itatiaia, estrada para o Posto 3",NA,"formando touceiras esparsas crescendo diretamente na rocha; em paredão rochoso, extremamente úmido,","2344","2344",NA,NA,NA,"2017","11","18",NA,"angustilemma",NA,NA,NA
"137","2021-02-08 12:52:55-03","UFRGS","ICN","136601","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner, HM","2003","01","30","Brasil","SC","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"ICN00000484","ICN00000484 ICN00000484_1","Monocotyledon",NA,"8759","América do Sul",NA,NA,"Com sílica gel.; Bosque com Araucaria perto do mirante próximo à descida da Serra do Rio do Rastro.",NA,NA,"48290","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,"Paratypus"
"138","2021-02-08 12:52:55-03","UFRGS","ICN","110557","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner, HM; Witten, H","1995","12","09","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"ICN00021429","ICN00021429","Monocotyledon",NA,"2793","América do Sul",NA,NA,"Campo.","1500","1500","21048","auto",NA,"2016","11",NA,NA,"angustilemma",NA,NA,"Paratypus"
"139","2021-02-08 12:52:55-03","UFRGS","ICN","135128","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Windisch, PG; et al.","2000","11","26","Brasil","MG","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Monocotyledon",NA,"9627","América do Sul","Serra da Mantiqueira Vila Monte Verde",NA,"terrestre, margem de caminho","1500","1500","22140","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"140","2021-02-08 12:52:55-03","UFRGS","ICN","033672","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sampaio, MTS; Winge, H; Arzivenco, L","1977","01","08","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"433","América do Sul","Perto da placa de divisa com S. Catarina, beira de mato",NA,"OBS: Materia; Lema e pál",NA,NA,"55856","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,NA
"141","2021-02-08 12:52:55-03","UFRGS","ICN","026609","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Winge, H","1974","10","28","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"194","América do Sul","Serra da Rocinha, beira de estrada, campo mais ou menos úmido",NA,"Lema muito",NA,NA,"55856","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"142","2021-02-08 12:52:55-03","UFRGS","ICN","059263","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Hickenbick, MCM","1983","11","05","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"578","América do Sul","Serra da Rocinha, beira de mato",NA,"Pouco nume; Campo limpo, basalto",NA,NA,"55856","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,NA
"143","2021-02-08 12:52:55-03","UFRGS","ICN","010157","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Valls, J; Arzivenco, L","1970","12","30","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"1396","América do Sul","Serra da Rocinha, campo alto da beira dos Aparados. Na beira dos peraus",NA,"Entre pedras",NA,NA,"55856","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
