"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"279","2020-09-12 05:00:02-03","US","US","1470129","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"A. Chase","11447","1930","3","20","South America - Neotropics","Brazil","Goiás",NA,"Vicinity of Goyaz capital, Goyaz",NA,NA,NA,NA,"US01872137","US01872137_01 US01872137_02","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","1339603","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides major","A.W. Benn.",NA,"A. F. Regnell","Regn. Hb. Ser. I, 159","1864","11","10","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00611041","US00611041_01",NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"Isosyntype","1",NA
"281","2020-09-02 16:38:15-03","Cenargen","CEN","53983","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","900","2004","02","03",NA,"Brasil","GO","ABADIANIA","BR-060 ao lodo do Jerivá.","-48.053888","-16.04","Exsicatas",NA,"CEN00053983","CEN00053983","1050","1050",NA,NA,NA,"2004","03",NA,"-48.053888","-16.04",NA,NA,NA,NA,"2",NA
"282","2020-09-02 16:38:15-03","Cenargen","CEN","55265","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Aécio Amaral-Santos","2344","2004","03","12",NA,"Brasil","GO","SAO DOMINGOS","Saída da fazenda dos alagoanos, em direção à Estiva, beira da estrada.","-46.596111","-13.648055","Exsicatas",NA,"CEN00055265","CEN00055265",NA,NA,NA,NA,NA,"2004","03",NA,"-46.596111","-13.648055",NA,NA,NA,NA,"3",NA
"283","2020-09-02 16:38:15-03","Cenargen","CEN","77926","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Bruno Machado Teles Walter","6070","2011","02","08",NA,"Brasil","GO","CAMPINACU","Assentamento Vale do Bijuí. Parcela 2. Proprietária Joana Pereira.","-48.691111","-14.032777","Exsicatas","Espécie ocorrendo em área nativa e muito bem em meio à pastagem de Braquiária (na sombra do capim).","CEN00077926","CEN00077926","561","561",NA,NA,NA,"2012","02",NA,"-48.691111","-14.032777",NA,NA,NA,NA,"5",NA
"284","2020-09-02 16:38:12-03","Cenargen","CEN","49239","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Rodrigo L. Volpi","514","2003","03","10",NA,"Brasil","MG","DELFINOPOLIS","Trilha Escada de Pedra, Faz. José Antunes.","-46.653333","-20.434444","Exsicatas","Planta 0,1 m. Corola púrpura. Doação Herbário Uberlandense - HUFU.","CEN00049239","CEN00049239","841","841",NA,NA,NA,"2003","11",NA,"-46.653333","-20.434444",NA,NA,NA,NA,"1",NA
"285","2020-09-02 16:38:15-03","Cenargen","CEN","83085","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","D. V. Oliveira","Clarissa Gouveia Fontes","85","2007","03","02",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Cerrado à direita da estrada principal (antes da ponte).","-48.010277","-15.903333","Unicata",NA,"CEN00083085","CEN00083085","1100","1100",NA,NA,NA,"2007","06",NA,"-48.010277","-15.903333",NA,NA,NA,NA,"1",NA
"286","2020-09-02 16:38:15-03","Cenargen","CEN","53654","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","921","2004","06","03",NA,"Brasil","DF","BRASILIA","Chapada da Contagem.","-47.905277","-15.573888","Unicata",NA,"CEN00053654","CEN00053654","1005","1005",NA,NA,NA,"2004","06",NA,"-47.905277","-15.573888",NA,NA,NA,NA,"1",NA
"287","2020-09-02 16:38:15-03","Cenargen","CEN","53980","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","897","2004","02","03",NA,"Brasil","DF","BRASILIA","Parque do Gama.","-48.053888","-16.04","Exsicatas",NA,"CEN00053980","CEN00053980","1050","1050",NA,NA,NA,"2004","03",NA,"-48.053888","-16.04",NA,NA,NA,NA,"2",NA
"288","2020-09-02 16:38:15-03","Cenargen","CEN","56118","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","1275","2005","02","26",NA,"Brasil","GO","CAVALCANTE","Comunidade Kalunga, caminho para a Cachoeira Santa Bárbara.","-47.641388","-13.562222","Unicata",NA,"CEN00056118","CEN00056118",NA,NA,NA,NA,NA,"2005","02",NA,"-47.641388","-13.562222",NA,NA,NA,NA,"1",NA
"289","2020-09-02 16:38:15-03","Cenargen","CEN","56132","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","1289","2005","03","15",NA,"Brasil","DF","BRASILIA","Próximo ao córrego Paranoazinho/Sobradinho - DF.","-47.851388","-15.649722","Exsicatas","Barranco de pedra, alto do morro.","CEN00056132","CEN00056132",NA,NA,NA,NA,NA,"2005","03",NA,"-47.851388","-15.649722",NA,NA,NA,NA,"2",NA
"290","2020-09-02 16:38:15-03","Cenargen","CEN","56923","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Regina Célia Oliveira","1381","2000","03","16",NA,"Brasil","MA","BALSAS","Gerais de Balsas - Área de Presevação do lote 23.","-46.716666","-8.65","Exsicatas","Botões esverdeados.","CEN00056923","CEN00056923",NA,NA,NA,NA,NA,"2006","02",NA,"-46.716666","-8.65",NA,NA,NA,NA,"4",NA
"291","2020-09-02 16:38:15-03","Cenargen","CEN","59048","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Glocimar Pereira-Silva","8844","2004","04","19",NA,"Brasil","PA","SAO GERALDO DO ARAGUAIA","Fazenda Andorinha sede 2. Área de lazer próximo à sede; Córrego Gameleirinha.","-48.438888","-6.1222222","Exsicatas",NA,"CEN00059048","CEN00059048","130","130",NA,NA,NA,"2006","03",NA,"-48.438888","-6.1222222",NA,NA,NA,NA,"4",NA
"292","2020-09-02 16:38:15-03","Cenargen","CEN","60885","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Anderson Cássio Sevilha","3723","2004","03","25",NA,"Brasil","TO","PARANA","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.","-47.618055","-12.913888","Exsicatas",NA,"CEN00060885","CEN00060885","339","339",NA,NA,NA,"2006","04",NA,"-47.618055","-12.913888",NA,NA,NA,NA,"4",NA
"293","2020-09-02 16:38:15-03","Cenargen","CEN","62207","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Maria Aparecida da Silva - IBGE","5314","2002","04","02",NA,"Brasil","DF","BRASILIA","Área especial; SGAN 907 Bloco A. Centro Educacional GISNO.","-47.895277","-15.768888","Exsicatas","Folhas colores verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00062207","CEN00062207",NA,NA,NA,NA,NA,"2006","06",NA,"-47.895277","-15.768888",NA,NA,NA,NA,"1",NA
"294","2020-09-02 16:38:15-03","Cenargen","CEN","80226","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Jair Eustáquio Quintino de Faria Jr.","445","2009","02","28",NA,"Brasil","GO","ALTO HORIZONTE","Fazenda Sucuriú, propietário sr. Jair Eustáquio.","-49.338611","-14.195555","Exsicatas","Pasto de Andropogon. Duplicatas: CEN, UEG, UB, HUEFS","CEN00080226","CEN00080226",NA,NA,NA,NA,NA,"2017","02",NA,"-49.338611","-14.195555",NA,NA,NA,NA,NA,NA
"295","2020-09-02 16:38:15-03","Cenargen","CEN","82424","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","C. R. Martins","Carlos Romero Martins","537","2004","12","13",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília, Cerrado ralo, área de coleta no entorno da antiga pista de Ultra-Leve. LAT. 15º43'53.7'' S LONG. 47º 55'35.0'' W","-47.926666","-15.731388","Exsicatas","Erva, presença de capim-gordura na área, Solo Latossolo, Doação FLORA DO BRASIL - DISTRITO FEDERAL","CEN00082424","CEN00082424",NA,NA,NA,NA,NA,"2004","12",NA,"-47.926666","-15.731388",NA,NA,NA,NA,"1",NA
"296","2020-09-02 16:38:15-03","Cenargen","CEN","83026","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Clarissa Gouveia Fontes","26","2007","02","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Campo limpo abaixo do bambuzal (próximo ao Capril).","-48.003888","-15.9125","Exsicatas",NA,"CEN00083026","CEN00083026","1100","1100",NA,NA,NA,"2018","01",NA,"-48.003888","-15.9125",NA,NA,NA,NA,"2",NA
"297","2020-09-02 16:38:15-03","Cenargen","CEN","95738","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Carlos Romero Martins","1682","2015","05","30",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Entorno da Cascalheira do Entroncamento.","-47.935","-15.736944","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00095738","CEN00095738",NA,NA,NA,NA,NA,"2016","04",NA,"-47.935","-15.736944",NA,NA,NA,NA,"1",NA
"298","2020-09-02 16:38:15-03","Cenargen","CEN","53412","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"José Floriano Barêa Pastore","460","2003","04","04",NA,"Brasil","DF","BRASILIA","São Sebastião - DF.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00053412","CEN00053412",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"299","2020-09-02 16:38:15-03","Cenargen","CEN","62140","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1581","2005","02","10",NA,"Brasil","DF","BRASILIA","Área entre a quadra 25 do Setor de Mansões Park Way e a QI-17 do Lago Sul. Um pouco acima do Córrego do Gama, ao lado do córrego aposto ao Aeroporto.","-47.9296989440918","-15.7797002792358","Exsicatas","Área queimada durante a seca. Observado este único exemplar. Flora do Brasil - Distrito Federal.","CEN00062140","CEN00062140",NA,NA,"70570","auto",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2020-09-02 16:38:15-03","Cenargen","CEN","53988","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","905","2004","04","27",NA,"Brasil","DF","BRASILIA","Campus da UnB - Laboratório da Termobiologia.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00053988","CEN00053988",NA,NA,"70570","auto",NA,"2004","04",NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2020-09-02 16:38:15-03","Cenargen","CEN","53839","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore & A. C. de Aguiar","José Floriano Barêa Pastore","744","2004","01","28",NA,"Brasil","DF","BRASILIA","IBGE - Cerca divisa c/ JBB.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00053839","CEN00053839",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2020-09-02 16:38:15-03","Cenargen","CEN","50442","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"José Floriano Barêa Pastore","352","2003","02","10",NA,"Brasil","DF","BRASILIA","Poço Azul / APA Cafuringa.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00050442","CEN00050442",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"303","2020-09-02 16:38:15-03","Cenargen","CEN","50477","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1477","2004","01","29",NA,"Brasil","DF","BRASILIA","RA-I. Campo ao lado do Ribeirão do Torto, entre este e as encostas na subida para o Colorado. Lado direito da pista na estrada Plano Piloto-Sobradinho, na altura da ponte sobre o Rib. do Torto.","-47.9296989440918","-15.7797002792358","Exsicatas","Área queimada durante a seca.Observados poucos exemplares. Em plena floração. Sépalas externas com a base esverdeada e o ápice róseo. Sépalas internas róseas. Pétalas com a base esbranquiçada e para o ápice rosa. Carena esbranquiçada; parte mediana na base dos segmentos, amarela; segmentos brancos com o ápice róseo. Flora do Brasil. Distrito Federal - Brasília.","CEN00050477","CEN00050477",NA,NA,"70570","auto",NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2020-09-02 16:38:15-03","Cenargen","CEN","52345","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1501","2004","02","16",NA,"Brasil","DF","BRASILIA","RA-VIII, Núcleo Bandeirante. Núcleo Rural do Riacho Fundo, na estrada para a Fazenda Sucupira (EMBRAPA/CENARGEN), centre os bairros do Riacho Fundo e o Recanto das Emas, em campo ao lado da estrada de terra que liga o bairro do Riacho Fundo a fazenda.","-47.9296989440918","-15.7797002792358","Exsicatas","Erva terrestre em campo limpo ralo, nas bordas de pequeno curso d'água. Local queimado durante a seca. Flores roxo-esbranquiçadas. Flora do Brasil. Distrito Federal - Núcleo Bandeirante.","CEN00052345","CEN00052345",NA,NA,"70570","auto",NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2020-09-02 16:38:12-03","Cenargen","CEN","40885","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Glocimar Pereira-Silva","4566","2001","01","23",NA,"Brasil","GO","CAVALCANTE","Balsa Serra Branca (rio Tocantins) Serra Branca km 05.","-47.4583015441895","-13.7974996566772","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040885","CEN00040885",NA,NA,"92497","auto",NA,"2002","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2020-09-02 16:38:15-03","Cenargen","CEN","62128","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1565","2005","01","22",NA,"Brasil","GO","COCALZINHO DE GOIAS","Parque Estadual da Serra dos Pirineus. Morro do Cabeludo, campo à esquerda da pista, no sentido para Pirenópolis, um pouco após a entrada à direita para a Serra dos Pirineus.","-48.7757987976074","-15.7944002151489","Exsicatas","Área queimada durante a seca. Flores brancas a branca-arroxeada. Flora do Brasil - Estado de Goiás.","CEN00062128","CEN00062128",NA,NA,"56114","auto",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2020-09-02 16:38:15-03","Cenargen","CEN","62124","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1561","2005","01","22",NA,"Brasil","GO","COCALZINHO DE GOIAS","Parque Estadual da Serra dos Pirineus. Serra dos Pirineus, campo base do maior morro da serra (com capela no topo)","-48.7757987976074","-15.7944002151489","Exsicatas","Área não queimada. Flores mescladas com branco. Flora do Brasil - Estado de Goiás.","CEN00062124","CEN00062124",NA,NA,"56114","auto",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2020-09-02 16:38:12-03","Cenargen","CEN","43204","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Glocimar Pereira-Silva","6037","2002","03","06",NA,"Brasil","GO","CRISTALINA","Margem esquerda do rio Arrependido, a Noroeste da área de empréstimo.","-47.6136016845703","-16.7686004638672","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043204","CEN00043204","850","850","85457","auto",NA,"2002","03",NA,"-4734500.0","-1622056.0",NA,NA,NA,NA,"2",NA
"309","2020-09-02 16:38:15-03","Cenargen","CEN","62109","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","João Aguiar Nogueira Batista","1520","2004","04","15",NA,"Brasil","GO","FORMOSA","Fazenda Indaiá, ca. de 29 km NO do centro de Formosa. 8 km após o entroncamento na altura do km 20 da GO - 430.","-47.334400177002","-15.5371999740601","Exsicatas","Erva terrestre, em campo limpo úmido. Flora do Brasil - Estado de Goiás.","CEN00062109","CEN00062109",NA,NA,"113054","auto",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2020-09-02 16:38:15-03","Cenargen","CEN","64916","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","1335","2005","03","26",NA,"Brasil","GO","GOIAS","Goiás Velho. Serra Dourada.","-50.1403007507324","-15.9343996047974","Unicata",NA,"CEN00064916","CEN00064916",NA,NA,"63502","auto",NA,"2005","04",NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2020-09-02 16:38:12-03","Cenargen","CEN","37001","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Leopoldo Krieger","25040","1988","02","09",NA,"Brasil","MG","SAO JOAO DEL REI","São João del Rei - Bengo.","-44.2616996765137","-21.1355991363525","Exsicatas",NA,"CEN00037001","CEN00037001",NA,NA,"39093","auto",NA,"2002","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2020-09-02 16:38:12-03","Cenargen","CEN","24040","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Roberto Fontes Vieira","1850","1994","04","08",NA,"Brasil","DF","BRASILIA","22 km à esquerda do posto Colorado, 14 km à direita do primeiro desvio.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00024040","CEN00024040","960","960","70570","auto",NA,"2002","03",NA,"-4791667.0","-1576667.0",NA,NA,NA,NA,"3",NA
"313","2020-09-02 16:38:15-03","Cenargen","CEN","53955","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","870","2004","02","03",NA,"Brasil","DF","BRASILIA","Adjacência da barragem do descoberto.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00053955","CEN00053955",NA,NA,"70570","auto",NA,"2004","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2020-09-02 16:38:15-03","Cenargen","CEN","53325","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","364","2003","02","15",NA,"Brasil","DF","BRASILIA","Brazlândia (RA IV) DF-001 - Estrada Parque Contorno, 3 Km Norte da bifurcação com a DF-008, sentido norte (Chácara do Sr. José Geraldo Alves Vieira).","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00053325","CEN00053325",NA,NA,"70570","auto",NA,"2003","02",NA,"0.0","0.0",NA,NA,NA,NA,"2",NA
"315","2020-09-02 16:38:15-03","Cenargen","CEN","50432","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","321","2003","01","31",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa / Mirante do campo de arnica.","-47.9296989440918","-15.7797002792358","Exsicatas","Material coletado com mistura de espécies (det. : J.F.B. Pastore em XII/2005) &nf;1 - Polygala glochidiata Kunth&nf;2 - Polygala galioides Poir.","CEN00050432","CEN00050432",NA,NA,"70570","auto",NA,"2005","12",NA,NA,NA,NA,NA,NA,NA,"3",NA
"316","2020-09-02 16:38:12-03","Cenargen","CEN","50431","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","José Floriano Barêa Pastore","320","2003","01","31",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa / Mirante do campo de arnica.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00050431","CEN00050431",NA,NA,"70570","auto",NA,"2003","01",NA,NA,NA,NA,NA,NA,NA,"3",NA
"317","2020-09-02 16:38:15-03","Cenargen","CEN","63787","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Andresa Soares Rodrigues","265","2006","03","08",NA,"Brasil","DF","BRASILIA","Fazenda Grotão, atrás do CPAC.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00063787","CEN00063787",NA,NA,"70570","auto",NA,"2008","04",NA,NA,NA,NA,NA,NA,NA,"1",NA
"318","2020-09-02 16:38:12-03","Cenargen","CEN","39185","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. F. B. Pastore","Ernestino de S. Gomes Guarino","86","2000","04","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (FAZ), lado direito da estrada que liga o Riacho Fundo ao restaurante da Fazenda.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00039185","CEN00039185","1100","1100","70570","auto",NA,"2002","03",NA,"-4800000.0","-1586667.0",NA,NA,NA,NA,"2",NA
