"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"203","2021-01-10 20:47:49-03","INPA","INPA","197804","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Barros, VD de","Southern America","Brasil","Parque Nacional Itatiaia, lote 17, margem de Campo Belo",NA,NA,NA,"INPA0197804","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","416","1941","10","08","Rio de Janeiro",NA,NA,NA,NA,"800","800",NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:09:55-03","INPA","INPA","197807","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Leal, CG","Southern America","Brasil","Usina Água Branca",NA,NA,NA,"INPA0197807","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.",NA,"216","1950","07","11","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-10 20:47:49-03","INPA","INPA","197814","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Porto, PC","Southern America","Brasil","Itatiaia",NA,NA,NA,"INPA0197814","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","765","1918","10","10","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-31 09:09:55-03","INPA","INPA","197821","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Kuhlmann, JG","Southern America","Brasil","Vitória, Fazenda Marcehype",NA,NA,NA,"INPA0197821","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","492","1930","10","25","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-10 20:47:49-03","INPA","INPA","197823","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Kuhlmann, JG","Southern America","Brasil","Barra da Tijuca",NA,NA,NA,"INPA0197823","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","RB48475","1932","10","28","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-10 20:47:49-03","INPA","INPA","197826","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Kuhlmann, JG","Southern America","Brasil","Barra da Tijuca",NA,NA,NA,"INPA0197826","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Albuquerque, BWP de","RB197826","1932","07","27","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-10 20:47:49-03","INPA","INPA","197827","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Machado, O","Southern America","Brasil","Restinga da Tijuca",NA,NA,NA,"INPA0197827","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","13","1944","08","10","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-10 20:47:49-03","INPA","INPA","197828","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Machado, O","Southern America","Brasil",NA,NA,NA,NA,"INPA0197828","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","s.n.","1946","08","25",NA,NA,NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-10 20:47:49-03","INPA","INPA","197831","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Machado, O","Southern America","Brasil","Restinga da Tijuca",NA,NA,NA,"INPA0197831","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","s.n.","1947","10","27","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-10 20:47:49-03","INPA","INPA","197841","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Sucre, D","Southern America","Brasil","Morro do Quartel, Vizinho ao Covento de Nossa Senhora da Penha, Vitória",NA,NA,NA,"INPA0197841","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","4536/1421","1969","01","30","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-10 20:47:49-03","INPA","INPA","197843","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Sucre, D","Southern America","Brasil","Restinga de Jacarépagua, do lado sul-oeste da Pedra de Itauna",NA,NA,NA,"INPA0197843","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","5941","1969","09","15","Guanabara",NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-10 20:47:49-03","INPA","INPA","197846","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Sucre, D","Southern America","Brasil","Recreio dos Bandeirantes",NA,NA,NA,"INPA0197846","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","7923","1971","11","23","Guanabara",NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-31 09:09:55-03","INPA","INPA","199449","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Miranda, IP de A.","Southern America","Brasil","PA-150 Marabá-Belém, km 97, Comunidade N. S. de, PA - 150 Marabá-Belém, km 97, Comunidade N. S. de Fátima, Fazenda do Sr. Fidel. Capoeira de terra firme, solo argiloso.",NA,NA,NA,"INPA0199449","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","455","1997","05","23","Pará","Jacundá","-49","-4.5",NA,NA,NA,NA,"2005","09",NA,"-49","-4.5",NA,NA,NA,NA,NA,NA,NA
"216","2020-08-31 09:09:55-03","INPA","INPA","84004","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, MG da","Southern America","Brasil","Rio Tocantins, Vila do Repartimento, Rio Tocantins, Vila do Repartimento. Mata de terra firme, solo areno-argiloso.",NA,NA,NA,"INPA0084004","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","3571","1978","05","15","Pará","Tucuruí","-49.6725","-3.76611",NA,NA,NA,NA,"2005","09",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA
"217","2020-08-31 09:09:55-03","INPA","INPA","98524","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Rodrigues, WA","Southern America","Brasil","Estrada Tucuruí-Repartimento, km 16., Estrada Tucuruí-Repartimento, km 16.",NA,NA,NA,"INPA0098524","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","10293","1981","04","11","Pará","Tucuruí","-49.6","-3.8",NA,NA,NA,NA,"2010","09",NA,"-49.6","-3.8",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-10 20:47:49-03","INPA","INPA","184584","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Matthes, LAF","Southern America","Brasil","Nativa em mata na reserva do Bosque dos Jequitibás",NA,NA,NA,"INPA0184584","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","368","1977","06","25","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"219","2021-01-10 20:47:49-03","INPA","INPA","184585","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Matthes, LAF","Southern America","Brasil","Nativa em mata na reserva do Bosque dos Jequitibás",NA,NA,NA,"INPA0184585","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","722","1977","06","25","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2001","04",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"220","2021-01-10 20:47:49-03","INPA","INPA","188857","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Matthes, LAF","Southern America","Brasil","Nativa em mata na reserva do Bosque dos Jequitibás",NA,NA,NA,"INPA0188857","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","368","1977","06","25","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"221","2020-08-31 09:09:55-03","INPA","INPA","147986","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Fabris, LC","Southern America","Brasil","Campus da UFES - Goiabeiras.",NA,NA,NA,"INPA0147986","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","12","1985","10","07","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA
"222","2021-01-10 20:47:49-03","INPA","INPA","197844","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Sucre, D","Southern America","Brasil","Restinga de Jacarépagua, do lado sul-oeste da Pedra de Itauna",NA,NA,NA,"INPA0197844","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Melo, MFF","6159","1969","10","30","Guanabara",NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-31 09:09:55-03","INPA","INPA","94373","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, ASL da","Southern America","Brasil","Serra dos Carajás, Serra dos Carajás. 13 km from AMZA headquarters; road to sawmill. Forest on terra firme.",NA,NA,NA,"INPA0094373","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","53","1977","10","17","Pará","Marabá","-50.158714","-6.071994",NA,NA,NA,NA,"2005","09",NA,"-50.158714","-6.071994",NA,NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:09:55-03","INPA","INPA","130840","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, ASL da","Southern America","Brasil","Serra dos Carajás, 13 km from AMZA headquarters, road to sawmill. Serra dos Carajás. Forest on terra firme.",NA,NA,NA,"INPA0130840","Dicotyledon Com-Clade","Sapindales",NA,"A.St.-Hil.","Pirani, JR","59","1977","10","17","Pará","Marabá","-50.158714","-6.071994",NA,NA,NA,NA,"2005","09",NA,"-50.158714","-6.071994",NA,NA,NA,NA,NA,NA,NA
"225","2020-08-31 09:09:55-03","INPA","INPA","180430","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum monogynum","Hoehne, W","Southern America","Brasil","Rio de Janeiro, Barra da Tijuca.",NA,NA,NA,"INPA0180430","Dicotyledon Com-Clade","Sapindales","monogynum","A.St.-Hil.",NA,"5821","1964","10","21","Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-15 14:43:41-03","UNESP-RC","HRCB","65138","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Grupo Azul",NA,"Brasil","Parque Nacional do Itatiaia - Trilha das Cachoeiras Véu da Noiva e Itaporani(1100m)",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.","G.P. Sabino",NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.619825","-22.428749",NA,"1081","1081",NA,NA,NA,NA,"44°37'11.3694W","22°25'43.4958S",NA,NA,NA,NA,NA,NA,NA
"227","2017-11-24 14:12:23-02","UFLA","ESAL","17047","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, VF",NA,"Brasil","Faz. Coqueiro",NA,NA,"árvore; 13m; ;; floresta",NA,NA,NA,NA,"A.St.-Hil.","Oliveira Filho, AT","28",NA,NA,NA,"Minas Gerais","Ibituruna","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA
"228","2017-11-24 14:12:23-02","UFLA","ESAL","16669","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Bruno P. da Fonseca",NA,"Brasil","S'tio Campestre",NA,NA,"arvoreta; 4.5m; ; Pequeno, duro e pardo",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Ijaci","-44.9253005981445","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8622","auto",NA,NA,NA,NA
"229","2017-11-24 14:12:23-02","UFLA","ESAL","22145","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Loures, L",NA,"Brasil","Escola Agrícola",NA,NA,"; ; ;",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Inconfidentes","-46.3278007507324","-22.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA
"230","2017-11-24 14:12:23-02","UFLA","ESAL","16597","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Rodrigues, LA; et al.",NA,"Brasil","Faz. Papagaio",NA,NA,"árvore; 5m; ;",NA,NA,NA,NA,"A.St.-Hil.",NA,"443",NA,NA,NA,"Minas Gerais","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA
"231","2017-11-24 14:12:23-02","UFLA","ESAL","17209","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Carvalho, WAC",NA,"Brasil",NA,NA,NA,"árvore; 7,0m; ;; floresta",NA,NA,NA,NA,"A.St.-Hil.","Oliveira Filho, A T","149",NA,NA,NA,"Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA
"232","2017-11-24 14:12:23-02","UFLA","ESAL","1236","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Augusto Gabriel",NA,"Brasil","Bosque Rangel Pietraróia",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA
"233","2017-11-24 14:12:23-02","UFLA","ESAL","19636","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Assis, LCS",NA,"Brasil","Mata do Baú",NA,NA,"árvore; 6, m; ; verdes imaturos; floresta",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA
"234","2017-11-24 14:12:23-02","UFLA","ESAL","23155","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Loures, L",NA,"Brasil",NA,NA,NA,"; 6 m.; ;",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Santa Rita de Caldas","-46.3367004394531","-22.028600692749",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"29392","auto",NA,NA,NA,NA
"235","2018-10-09 16:32:15-03","UFLA","ESAL","18375","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Souza, JS",NA,"Brasil","Mata do Capivari",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"A.St.-Hil.",NA,"95",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"236","2018-10-09 16:32:15-03","UFLA","ESAL","19540","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Machado, ELM",NA,"Brasil","UFLA, Mata da Subestação",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"A.St.-Hil.","Ary Teixeira de Oliveira-Filho","s.n.",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"237","2017-11-24 14:12:23-02","UFLA","ESAL","21999","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Loures, L",NA,"Brasil","Cajuzinho",NA,NA,"; 7, m; ;",NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Inconfidentes","-46.3278007507324","-22.3169002532959",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA
"238","2021-01-26 13:58:24-03","IMA","MAC","1685","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","D.Andrade-Lima; et al.",NA,"Brasil","Chapada do Araripe, próximo ao entroncamento da estrada para Nova Olinda, sombra da mata.",NA,NA,"Árvore ca. de 1m de alt. Flores bancas.; Agreste","MAC0001685",NA,NA,NA,"A.St.-Hil.","J.R.Pirani","s.n.","1971","12","02","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA
"239","2021-02-04 10:30:07-03","UFRPE","HST","2887","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","M.T.Monteiro",NA,"Brasil","Engenho Pratagí",NA,NA,"Flores pequenas de cor creme, perfumadas.","HST002887",NA,NA,NA,"A.St.-Hil.","J.R.Pirani","22647","1968","07","04","Alagoas","Rio Largo","-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"1996","09","08",NA,NA,NA,"13982","auto",NA,NA,NA,NA
"240","2021-02-04 10:30:07-03","UFRPE","HST","20424","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","M.C.G.Silva; T.Sabino",NA,"Brasil",NA,NA,NA,"Árvore ca. 2,50 m alt. e 32 cm CAP; caule com fendas e coloração esbranquiçada, casca viva com coloração amarelada, presença de espinhos; folhas concolor com cheiro de laranja; flores brancas.","HST020424",NA,NA,NA,"A.St.-Hil.","J.R.Pirani","10","2013","09","17","Pernambuco","Altinho","-36.059398651123","-8.48972034454346",NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,"23705","auto",NA,NA,NA,NA
"241","2021-02-25 10:13:22-03","CVRD","CVRD","9335","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Folli, D.A.","América do Sul","BRASIL","Anchieta",NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD009335","Magnoliophyta","Sapindales",NA,"A. St-Hil.","José R. Pirani","5102","2005","09","21","ES","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"2006","04","05",NA,NA,"Magnoliopsida","28755","auto",NA,NA,NA,NA
"242","2021-02-25 10:13:22-03","CVRD","CVRD","3512","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Souza, V.D.","América do Sul","BRASIL","Lado direito do asfalto, indo Itaóca para Itapemirim, em frente aos Pinheiros.",NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Mama de porco","CVRD003512","Magnoliophyta","Sapindales",NA,"A. St-Hil.","José R. Pirani","229","1991","10","18","ES","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,"2011","01","18",NA,NA,"Magnoliopsida","28626","auto",NA,NA,NA,NA
"243","2021-02-25 10:13:22-03","CVRD","CVRD","12792","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Folli, D.A.","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD012792","Magnoliophyta","Sapindales",NA,"A. St-Hil.","José R. Pirani","6509","2009","12","09","ES","Pinheiros","-40.166538","-18.360953",NA,"76","76",NA,"2011","01","18","-40,166538","-18,360953","Magnoliopsida",NA,NA,NA,NA,NA,NA
"244","2021-02-25 10:13:22-03","CVRD","CVRD","12594","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Folli, D.A.","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD012594","Magnoliophyta","Sapindales",NA,"A. St-Hil.","Domingos A. Folli","6447","2009","10","27","ES","Anchieta","-40.590079","-20.788266","CVRD012594","44","44",NA,"2009","10","27","-40,590079","-20,788266","Magnoliopsida",NA,NA,NA,NA,NA,NA
"245","2021-02-25 10:13:22-03","CVRD","CVRD","13636","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Siqueira, G.S.","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD013636","Magnoliophyta","Sapindales",NA,"A. St-Hil.","J.R. Pirani","687","2011","12","07","ES","Linhares","-39.727028","-19.203611",NA,"15","15",NA,"2013","01","04","39°43'37,3W","19°12'13,0S","Magnoliopsida",NA,NA,NA,NA,NA,NA
"246","2021-02-25 10:13:22-03","CVRD","CVRD","14677","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Siqueira, G.S.","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD014677","Magnoliophyta","Sapindales",NA,"A. St-Hil.","Geovane S. Siqueira","930","2013","12","01","ES","Presidente Kennedy","-41.0466995239258","-21.0988998413086","CVRD014677","9","9",NA,"2013","12","01",NA,NA,"Magnoliopsida","24088","auto",NA,NA,NA,NA
"247","2021-02-25 10:13:22-03","CVRD","CVRD","8034","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Luz, A.A. da","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Mama de porco","CVRD008034","Magnoliophyta","Sapindales",NA,"A. St-Hil.","José R. Pirani","93","2002","12","10","MG","Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,"2004","09","22",NA,NA,"Magnoliopsida","33779","auto",NA,NA,NA,NA
"248","2021-03-01 11:51:58-03","UFPE","UFP","38459","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Oliveira, M; Grillo, AA",NA,"Brasil",NA,NA,NA,"Arvoreta armada de aproximadamente 7m de altura com frutos maturos pretos e cheiro forte de laranja. Ocasional.","UFP038459",NA,NA,NA,"A. St.-Hil","Pirani, JR","1384","2003","05","06","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"2005","01",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA
"249","2021-03-01 11:51:58-03","UFPE","UFP","38873","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Oliveira, M; Grillo, AA",NA,"Brasil",NA,NA,NA,"Vegetação arbustivo-arbórea densa. Solo argilaso.; Arvoreta com frutops imaturos verdes.; Mata Atlântica.","UFP038873",NA,NA,NA,"A. St.-Hil","Oliveira, M","1470","2003","10","01","Pernambuco","Jaqueira","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"2005","02",NA,NA,NA,NA,"11830","auto",NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","3275238","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","J. H. Kirkbride","South America - Neotropics","Brazil","9 km S de Coruripe",NA,NA,NA,"US01857370",NA,"Sapindales",NA,"A. St.-Hil.","Reynel, C., (MO), Missouri Botanical Garden","4637","1982","2","2","Alagoas",NA,"-36.23","-10.22","US01857370_01 US01857370_02","40",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","3338483","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","A. S. Silva, C. C. Berg, B. W. Nelson, A. J. Henderson, R. P. Bahia & M. R. dos Santos","South America - Neotropics","Brazil","13 km from AMZA headquarters, road to sawmill. Serra dos Carajás",NA,NA,NA,"US01857361",NA,"Sapindales",NA,"A. St.-Hil.","Reynel, C., (MO), Missouri Botanical Garden","59","1905","5","30","Pará",NA,NA,NA,"US01857361_01 US01857361_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","2829543","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","J. M. Pires & R. Belém","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01857151",NA,"Sapindales",NA,"A. St.-Hil.",NA,"12515","1970","7",NA,"Pará",NA,NA,NA,"US01857151_01 US01857151_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","3697797","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","R. Guillen & R. Medina","South America - Neotropics","Bolivia","Nuflo de Chavez Province, Lomerio, campamento Las Trancas, Parcelas permanentes de Bolfor.",NA,NA,NA,"US03305778",NA,"Sapindales",NA,"A. St.-Hil.",NA,"2639","1994","11","21","Santa Cruz",NA,"-61.8661","-16.5961",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","2579086","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","G. T. Prance & N. T. Silva","South America - Neotropics","Brazil","66km north of Jatai",NA,NA,NA,"US01857152",NA,"Sapindales",NA,"A. St.-Hil.",NA,"59561","1964","10","22","Goiás",NA,NA,NA,"US01857152_01 US01857152_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
