"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"46","2020-11-04 11:11:09-03","ESALQ","ESA","79237","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gajardo, I.S.M.",NA,NA,NA,"Forster, W.; Atanasio, C.; Siqueira, L.P.; Sorreano, M.C.M.; Souza, S.C.; Buchianeri, V.; Scalon, V.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2000","04","22","Brasil","São Paulo","São Sebastião","Praia Barra do Una, Boraceia, estrada de acesso da Fazenda Águas do Bento. Floresta de Restinga","-45.4099998474121","-23.7600002288818","-45,766,944","-23,731,667","Epífita. Cálice róseo. Corola branco-rosada. Falce com forte máculo marrom. Frutos esverdeados.","ESA079237","ESA079237",NA,NA,NA,NA,NA,"507.0","Magnoliophyta",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:11:09-03","ESALQ","ESA","112102","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"Machado, M.S.C. & Souza, V.C.",NA,NA,NA,"Assis, C.K.","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"ESA112102","ESA112102",NA,NA,NA,NA,NA,"16.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:11:09-03","ESALQ","ESA","62717","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hayashi, A.H.",NA,NA,NA,"Kozera, C. et al.","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA062717","ESA062717",NA,NA,NA,NA,NA,"799.0","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:11:09-03","ESALQ","ESA","101831","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"Araújo, A.O.","2005","04","13","Oriani, A.","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA101831","ESA101831",NA,NA,NA,NA,NA,"677.0","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:11:09-03","ESALQ","ESA","17930","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Miyagi, P.H. et al.","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA017930",NA,NA,NA,NA,NA,NA,"74.0","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:11:09-03","ESALQ","ESA","62714","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hayashi, A.H.",NA,NA,NA,"Kozera, C. et al.","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA062714","ESA062714",NA,NA,NA,NA,NA,"798.0","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:11:09-03","ESALQ","ESA","62432","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Gorenstein, M.R.","1999","01","12","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,"ESA062432","ESA062432",NA,NA,NA,NA,NA,"130.0","Magnoliophyta",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:11:09-03","ESALQ","ESA","4641","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Catharino, E.L.M.",NA,NA,NA,"Bagalhi, E C.B.J.J.","1985","11","08","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,"ESA004641",NA,NA,NA,NA,NA,NA,"7.0","Magnoliophyta",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:09-03","ESALQ","ESA","72362","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,NA,NA,NA,NA,"Sampaio, D. et al.","1999","01","07","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA072362","ESA072362",NA,NA,NA,NA,NA,"100.0","Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:11:09-03","ESALQ","ESA","72361","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,NA,NA,NA,NA,"Sztutman, M. ; Valmir","1999","07","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA072361","ESA072361",NA,NA,NA,NA,NA,"329.0","Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:11:09-03","ESALQ","ESA","11374","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Souza, V.C. et al.","1998","07","23","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,"ESA011374",NA,NA,NA,NA,NA,NA,"75.0","Magnoliophyta",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:09-03","ESALQ","ESA","20676","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Nakagomi, M.Y. Basso, M.E.; Pomari, M.L.; Moncaio, E.","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte). Cerca de 19 Km de Cananéia. Extensa área de transição mata de restinga - mata atlântica. 24°54'02,9S, 47°50'30,3W.","-47.9199981689453","-25.0100002288818",NA,NA,"Planta rasteria, flores brancas. Coletada em solos arenosos.","ESA020676",NA,NA,NA,NA,NA,NA,"27.0","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:11:09-03","ESALQ","ESA","94253","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"Souza, V.C.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","1990","03","25","Brasil","São Paulo","Ilhabela","Estrada entre a Vila de Ilhabela e a Praia de Castelhanos.","-45.3499984741211","-23.7700004577637",NA,NA,"Epífita; folhas carnosas; flores alvas.","ESA094253","ESA094253",NA,NA,NA,NA,NA,"3075.0","Magnoliophyta",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:11:09-03","ESALQ","ESA","75723","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lern.",NA,NA,NA,NA,"Romão, G.O.; Nave, A.G.; Pereira, M.; Zevallos, P.; Garcia, R.; Rodrigues, R.R.","2001","04","19","Brasil","São Paulo","Itanhaém","Rio Ipanema, Caxetal. 7324662m; 0302259m","-46.7799987792969","-24.1800003051758",NA,NA,"Epífita, flores alvas.","ESA075723","ESA075723",NA,NA,NA,NA,NA,"724.0","Magnoliophyta",NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"60","2019-12-19 08:15:18-03","FPS","FPS","2954","MachineObservation","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, A.L. de","2017","11","29","Schwirkowski, P.","2017","09","08","Brasil","Santa Catarina","Balneário Barra do Sul","Bairro Pinheiros, em capão de FOD, esquina da rua Lucia de Souza Bergamo com SC-415","-48.640249","-26.418208","-48.640249","-26.418208","<ll>dwc_commonname:</ll> Planta-batom","FPS02954,FURB55619","FPS02954_v01 FPS02954_v02 FPS02954_v03 FPS02954_v04 FPS02954_v05 FPS02954_v06 FPS02954_v07 FPS02954_v08 FPS02954_v09 FPS02954_v10 FPS02954_v11 FPS02954_v12 FPS02954_v13 FPS02954_v14 FPS02954_v15 FURB55619",NA,NA,NA,NA,NA,"2381",NA,NA,NA,NA,NA,NA,"FURB 55619","voucher",NA,NA,NA
"61","2019-12-19 08:15:18-03","FPS","FPS","2506","MachineObservation","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schwirkowski, P.","2018","07","18","Schwirkowski, P.","2016","10","15","Brasil","Santa Catarina","São Bento do Sul","Localidade de Rio Natal.","-49.269824","-26.326217","-49.269824","-26.326217","<ll>dwc_commonname:</ll> Planta-batom","FPS02506,FURB52044","FPS02506_v01 FPS02506_v02 FPS02506_v03 FPS02506_v04 FPS02506_v05 FPS02506_v06 FURB52044",NA,NA,NA,NA,NA,"1940",NA,NA,NA,NA,NA,NA,"FURB 52044","voucher",NA,NA,NA
"62","2019-12-19 08:15:18-03","FPS","FPS","3467","MachineObservation","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Schwirkowski, P.","2018","07","14","Schwirkowski, P.","2018","07","14","Brasil","Santa Catarina","São Bento do Sul","Estrada Rio Natal, em mata ciliar ao lado da ponte pênsil para Oswaldo Amaral","-49.27699","-26.38188","-49.27699","-26.38188","<ll>dwc_commonname:</ll> Planta-batom","FPS03467,FURB61033","FPS03467_v01 FPS03467_v02 FPS03467_v03 FPS03467_v04 FPS03467_v05 FURB61033",NA,NA,NA,NA,NA,"2893",NA,NA,NA,NA,NA,NA,"FURB 61033","voucher",NA,NA,NA
"63","2019-08-27 13:33:05-03","IAP","PACA-AGP","36854","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","G. E. Ferreira","2013","04",NA,"G.Hatschbach","1947","03","20","Brasil","PR","Morretes","Estacao Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Habitat: in silva primaeva epiphytica Fenofase: flor","PACA036854",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,"30514","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:33:05-03","IAP","PACA-AGP","109232","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","M.G.Staudt et al","2011","07",NA,"M.S.Marchioretto et al","2011","01","07","Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,"Habitat: floresta de restinga Hábito: epífita","PACA109232",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,"15157","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:33:05-03","IAP","PACA-AGP","109231","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","M.G.Staudt et al","2011","07",NA,"M.S.Marchioretto et al","2011","01","07","Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,"Habitat: floresta de restinga Hábito: epífita","PACA109231",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,"15157","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2020-12-20 21:17:56-03","UFV","VIC","043243","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gonzatti, F.","2012","12",NA,"Gonzatti, F.","2012","09","29","Brasil","Santa Catarina","Garopada","Praia de rosa",NA,NA,NA,NA,"Epífita em mata de restinga, planta de flores brancas tubulosas e folhas crassas.","VIC043243","VIC043243",NA,NA,NA,NA,NA,"602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:17:56-03","UFV","VIC","32267","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Rossini, J.","2009","02",NA,"Rossini, J.; Rossini, L.C.","2009","02","27","Brasil","Espirito Santo","Santa Teresa","Rebio Augusto Ruschi, Trilha para cachoeira partindo da sede nova.","-40.6002998352051","-19.9356002807617",NA,NA,"Epífita sobre tronco caido, folhas discolores, pubescentes, local semi sombreado.","VIC032267",NA,NA,NA,NA,NA,NA,"694",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:17:56-03","UFV","VIC","32262","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Rossini, J.","2009","09",NA,"Rossini, J.; Rossini, L.C.","2009","09","03","Brasil","Espirito Santo","Santa Teresa","Valsugana Velha- Propriedade da familia Majesky, Trilha da mata em frente a casa do primeiro caseiro.","-40.6002998352051","-19.9356002807617",NA,NA,"Epífita sobre árvore caida, folhas discolores estéril, próximo a uma pop de C. gracilis.","VIC032262",NA,NA,NA,NA,NA,NA,"702",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-24 17:09:13-03","UFES","SAMES","7395","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper,A.L.de","2009","11","01","Schmitt,J.L.; Cadorin,T.T.;Caglioni,E.","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-49.9981002807617","-27.1163997650146","-501294445.0","-270002778.0","Flor branca Habitat: Floresta Ombrófila Densa Habito: Epífita","SAMES07395",NA,"812","812",NA,NA,NA,"231",NA,NA,NA,"32258","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:37:21-03","UFJF","CESJ","69494","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A.L. de Gasper","2010","05","10","T.J. Cadorin; H.F. Uller; C.P.L. Oliveira","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca","-49.047789","-26.192511","-49.047789","-26.192511","Forófito 1. Epífita IFFSC e1048b (acima de 4m); Floresta Ombrófila Densa. Estádio sucessional avançado. Epífita de arbórea.","CESJ069494",NA,"576","576","América do Sul",NA,NA,"2011","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:37:21-03","UFJF","CESJ","13357","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A. Chautems","1989","02",NA,"L. Krieger","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"Epífita, em mata de restinga, folhas muito carnosas, verde-claro, flores quase brancas, com marchas castanho amarelado na parte interna da corola. Cálice verde bem claro.","CESJ013357",NA,NA,NA,"América do Sul",NA,NA,"CESJ13357","Angiosperma",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:31:42-03","UNICAMP","UEC","133837","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Rossini, J","2014","09","25","Watanabe, TM; Marasca, RM","2004","05","29","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, triha da represa","-48.652639","-24.110944","-48.652639","-24.110944","Erva escandente, folhas suculentas, pintas marrons na corola tubulosa branca, borda de mata","UEC125458","UEC125458",NA,NA,NA,NA,NA,"2004/2","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:15:39-03","UNICAMP","UEC","136201","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Catharino, ELM","2004","11",NA,"Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Mata Atlântica. Início da Trilha da Canela.","-47.993333","-24.538889","-47.993333","-24.538889","Epífita a 2,5m do solo. Flores brancas, frutos maduros alaranjados. Folhas suculentas com face abaxial esbranquiçada.","UEC134938","UEC134938",NA,NA,NA,NA,NA,"195","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:15:39-03","UNICAMP","UEC","137206","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2004","02",NA,"Breier, TB; Dittrich, VAO","2002","09","24","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,"UEC134928","UEC134928",NA,NA,NA,NA,NA,"0614","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:15:39-03","UNICAMP","UEC","137210","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","2004","02",NA,"Breier, TB; Budke, JC","2002","08","18","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,"UEC134942","UEC134942",NA,NA,NA,NA,NA,"0472","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:31:42-03","UNICAMP","UEC","181917","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL","2010","08","10","Verdi, M; et al.","2009","08","06","Brazil","Santa Catarina","Siderópolis","Belvedere Baixo","-49.41","-28.53","-49.41","-28.53","Coleta extra IFFSC (epífita); flor branca; Floresta Ombrófila Densa","UEC033361","UEC033361","229","229",NA,NA,NA,"2514","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:31:42-03","UNICAMP","UEC","182648","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gasper, AL","2009","10","17","Verdi, M; Klettenberg, DH; Klemz, G","2009","10","17","Brazil","Santa Catarina","Timbé do Sul","Vila Belmiro. Florística IFFSC 28 (Epífita).","-49.86","-28.8","-49.86","-28.8","Estádio Suces.: Médio de regeneração, epífita, flor branca.; Floresta Ombrófila Densa","UEC020193","UEC020193","360","360",NA,NA,NA,"2787","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:15:39-03","UNICAMP","UEC","90047","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Araújo, AC; Fischer, EA","1995","02","14","Brazil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga, Núcleo Cedro.","-48.414722","-24.962222","-48.414722","-24.962222","flor, Epífeta, flores com cálice verde, corola com base branca, centro vermelho e ápice amarelo. Mata Atlântica de encosta.","UEC134932","UEC134932",NA,NA,NA,NA,NA,"33477","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:15:39-03","UNICAMP","UEC","68178","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1996","01",NA,"Goldenberg, R","1993","11","12","Brazil","São Paulo","Ubatuba","Estação Experimental do IAC, Trilha da Sucem.","-46.241667","-23.42","-46.241667","-23.42","flor, Epífeta. Face abaxial das folhas de púrpura a vináceas. Flores com corola branca e bordas liláses.","UEC134806","UEC134806",NA,NA,NA,NA,NA,"29854","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:15:39-03","UNICAMP","UEC","67395","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1996","01",NA,"Goldenberg, R","1993","11","13","Brazil","São Paulo","Ubatuba","Picinguaba, Trilha das Três Lagoas.","-44.833056","-23.361389","-44.833056","-23.361389","flor, Epífeta. Flores brancas e frutos verdes amarelados. Mata de restinga.","UEC134937","UEC134937",NA,NA,NA,NA,NA,"29874","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:31:42-03","UNICAMP","UEC","68177","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1996","01",NA,"Gardolinski, PC; et al.","1993","11","11","Brazil","São Paulo","Ubatuba","Puruba.","-44.966667","-23.35","-44.966667","-23.35","Epifita. Flores Brancas.; mata de encosta.","UEC134931","UEC134931",NA,NA,NA,NA,NA,"29837","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:15:39-03","UNICAMP","UEC","90048","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Araújo, AC; Fischer, EA","1995","02","15","Brazil","São Paulo","Iguape","Estrada de asfalto Pariquera-Mirim-Iguap, A 10 km de Iguape.","-47.644722","-24.766111","-47.644722","-24.766111","flor, Epífita, flores brancas. Restinga.","UEC134921","UEC134921",NA,NA,NA,NA,NA,"33505","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:15:39-03","UNICAMP","UEC","60497","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Souza, WS; Silva, SM","1986","08","01","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica.","-48.5092010498047","-25.5200004577637",NA,NA,"flor, Epífeta com flores brancas, coletada a 7 m de altura, em floresta de planície costeira; freqüente.","UEC134803","UEC134803",NA,NA,NA,NA,NA,"24624","Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:15:39-03","UNICAMP","UEC","92392","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Britez, RM","1987","08","14","Brazil","Paraná","Paranaguá","Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"flor, Erva epífeta de flores brancas, em local sombreado de barranco de praia.","UEC134924","UEC134924",NA,NA,NA,NA,NA,"24885","Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:15:39-03","UNICAMP","UEC","54765","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1994",NA,NA,"Grombone-Guaratini, MT; Sales, MF","1989","11","28","Brazil","São Paulo","Boracéia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,"flor, Epífeta, fruto maduro laranja, flor com tubo branco e pétalas róseas.","UEC134805","UEC134805",NA,NA,NA,NA,NA,"22864","Magnoliopsida",NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:15:39-03","UNICAMP","UEC","5421","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1990",NA,NA,"Davis, PH; Shepherd, GJ; Sakane, M","1976","09","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"flor, Forest mangrove swamp. Sea level. In forest. Epiphyte. Flowers white.","UEC134945","UEC134945",NA,NA,NA,NA,NA,"60757","Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:15:39-03","UNICAMP","UEC","5420","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1990",NA,NA,"Davis, PH; Shepherd, GJ; Sakane, M","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"flor, Near sea level. Coastal rain forest on white sand, wet. Epiphyte white or tinged pink, not spotted. Berries yellow.","UEC134804","UEC134804",NA,NA,NA,NA,NA,"60630","Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:15:39-03","UNICAMP","UEC","5398","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A","1990",NA,NA,"Yano, O","1977","08","30","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Estrada que vai para a cachoeira na Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"flor, Planta epífeta, com flores rosa-claro, folhas carnosas e pequenas.","UEC134944","UEC134944",NA,NA,NA,NA,NA,"819","Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
